global_priority_rank	tier_rank	priority_tier	priority_reason	source_matrix_cell_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	current_default_phrase_de	state_requirement	editorial_change_type	component_count	action_component_count	repeated_action_root_count	repeated_action_roots	repeated_action_fluency_warning	local_observed_head_count	local_observed_heads	local_observed_event_count	local_observed_clause_form_count	local_observed_page_count	local_observed_pages	cross_register_observed_cell_count	cross_register_observed_registers	cross_register_observed_event_count	cross_register_observed_page_count	cross_register_observed_pages	all_component_value_cells_old	evidence_status_retained	working_root_meaning_changed	surface_prediction_made	occurrence_prediction_made	guard
196	31	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M129	@ACTION+AIN	R	R+AIN	CELESTIAL	MARKIEREN · ANTEIL	POSITION MARKIEREN · SEKTORANTEIL	Markiere den Sektoranteil.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	2	1	0	NONE	NO	1	S	1	1	1	f67r2	1	BIOLOGICAL	3	3	f76r|f81r|f82r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
197	32	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M126	@ACTION+AIN	R	R+AIN	SOURCE_SECTION_T	MARKIEREN · ANTEIL	KENNZEICHNEN · TEILWERT	Kennzeichne den Teilwert.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	2	1	0	NONE	NO	1	OK	1	1	1	f1r	1	BIOLOGICAL	3	3	f76r|f81r|f82r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
198	33	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M469	CH+@ACTION	K	CH+K	CELESTIAL	NEHMEN · GEBEN	POSITION AUFNEHMEN · WERT ZUORDNEN	Nimm das zuvor Genannte auf und ordne es zu.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	1	S	1	1	1	f72r	1	BIOLOGICAL	1	1	f76r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
199	34	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M467	CH+@ACTION	K	CH+K	HERBAL	NEHMEN · GEBEN	PFLANZENTEIL NEHMEN · MATERIAL ZUGEBEN	Nimm das zuvor Genannte und gib es zu.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	1	T	1	1	1	f10r	1	BIOLOGICAL	1	1	f76r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
200	35	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M489	CH+@ACTION	R	CH+R	CELESTIAL	NEHMEN · MARKIEREN	POSITION AUFNEHMEN · POSITION MARKIEREN	Nimm das zuvor Genannte auf und markiere es.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	1	S	1	1	1	f72r	1	BIOLOGICAL	1	1	f77r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
201	36	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M487	CH+@ACTION	R	CH+R	HERBAL	NEHMEN · MARKIEREN	PFLANZENTEIL NEHMEN · TEIL MARKIEREN	Nimm das zuvor Genannte und markiere es.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	1	T	1	1	1	f10r	1	BIOLOGICAL	1	1	f77r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
202	37	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M472	CH+@ACTION	S	CH+S	HERBAL	NEHMEN · WÄHLEN	PFLANZENTEIL NEHMEN · PFLANZENTEIL WÄHLEN	Nimm das zuvor Genannte und wähle es.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	1	T	1	1	1	f10r	1	CELESTIAL	1	1	f72r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
203	38	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M484	CH+@ACTION	T	CH+T	CELESTIAL	NEHMEN · EINSTELLEN	POSITION AUFNEHMEN · WERT EINSTELLEN	Nimm das zuvor Genannte auf und stelle es ein.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	1	S	1	1	1	f72r	1	HERBAL	1	1	f10r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
204	39	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M146	@ACTION+AL	SH	SH+AL	SOURCE_SECTION_T	HALTEN · ZIELORT	FESTHALTEN · ZIELSPALTE	Halte das zuvor Genannte fest; zur Zielspalte.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	1	CH	1	1	1	f1r	1	BIOLOGICAL	1	1	f75r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
205	40	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M397	@ACTION+OR+Y	R	R+OR+Y	HERBAL	MARKIEREN · EINHEIT · POSTEN	TEIL MARKIEREN · ARBEITSEINHEIT · PFLANZENPOSTEN	Markiere die Arbeitseinheit und den Pflanzenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	1	T	1	1	1	f13r	1	BIOLOGICAL	1	1	f76r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
206	41	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M383	@ACTION+OR+Y	S	S+OR+Y	BIOLOGICAL	WÄHLEN · EINHEIT · POSTEN	STATION WÄHLEN · STATIONSEINHEIT · STATIONSPOSTEN	Wähle die Stationseinheit und den Stationsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	R	1	1	1	f76r	1	SOURCE_SECTION_T	1	1	f1r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
207	42	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M382	@ACTION+OR+Y	S	S+OR+Y	HERBAL	WÄHLEN · EINHEIT · POSTEN	PFLANZENTEIL WÄHLEN · ARBEITSEINHEIT · PFLANZENPOSTEN	Wähle die Arbeitseinheit und den Pflanzenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	T	1	1	1	f13r	1	SOURCE_SECTION_T	1	1	f1r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
208	43	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M373	@ACTION+OR+Y	SH	SH+OR+Y	BIOLOGICAL	HALTEN · EINHEIT · POSTEN	POSTEN HALTEN · STATIONSEINHEIT · STATIONSPOSTEN	Halte die Stationseinheit und den Stationsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	R	1	1	1	f76r	1	SOURCE_SECTION_T	1	1	f1r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
209	44	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M372	@ACTION+OR+Y	SH	SH+OR+Y	HERBAL	HALTEN · EINHEIT · POSTEN	MATERIAL HALTEN · ARBEITSEINHEIT · PFLANZENPOSTEN	Halte die Arbeitseinheit und den Pflanzenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	T	1	1	1	f13r	1	SOURCE_SECTION_T	1	1	f1r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
210	45	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M393	@ACTION+OR+Y	T	T+OR+Y	BIOLOGICAL	EINSTELLEN · EINHEIT · POSTEN	STATIONSWERT EINSTELLEN · STATIONSEINHEIT · STATIONSPOSTEN	Stelle die Stationseinheit und den Stationsposten ein.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	1	R	1	1	1	f76r	1	HERBAL	1	1	f13r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
211	46	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M243	@ACTION+CH+E+Y	K	K+CH+E+Y	BIOLOGICAL	GEBEN · NEHMEN · GRAD I · POSTEN	POSTEN ZUFÜHREN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	Führe den Stationsposten zu und entnimm den Stationsposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	1	R	1	1	1	f82r	1	HERBAL	1	1	f56r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
212	47	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M241	@ACTION+CH+E+Y	K	K+CH+E+Y	SOURCE_SECTION_T	GEBEN · NEHMEN · GRAD I · POSTEN	ZUORDNEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	Ordne den laufenden Eintrag zu und entnimm den laufenden Eintrag; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	1	T	1	1	1	f1r	1	HERBAL	1	1	f56r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
213	48	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M228	@ACTION+CH+E+Y	OK	OK+CH+E+Y	BIOLOGICAL	SETZEN · NEHMEN · GRAD I · POSTEN	STATIONSGANG ANSETZEN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	Setze den Stationsposten im Stationsgang an und entnimm den Stationsposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	1	R	1	1	1	f82r	1	HERBAL	1	1	f56r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
214	49	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M226	@ACTION+CH+E+Y	OK	OK+CH+E+Y	SOURCE_SECTION_T	SETZEN · NEHMEN · GRAD I · POSTEN	EINTRAGEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	Trage den laufenden Eintrag ein und entnimm den laufenden Eintrag; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	1	T	1	1	1	f1r	1	HERBAL	1	1	f56r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
215	50	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M261	@ACTION+CH+E+Y	R	R+CH+E+Y	SOURCE_SECTION_T	MARKIEREN · NEHMEN · GRAD I · POSTEN	KENNZEICHNEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	Kennzeichne den laufenden Eintrag und entnimm den laufenden Eintrag; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	4	2	0	NONE	NO	1	T	1	1	1	f1r	1	BIOLOGICAL	1	1	f82r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
216	51	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M248	@ACTION+CH+E+Y	S	S+CH+E+Y	BIOLOGICAL	WÄHLEN · NEHMEN · GRAD I · POSTEN	STATION WÄHLEN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	Wähle den Stationsposten und entnimm den Stationsposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	1	R	1	1	1	f82r	1	HERBAL	1	1	f56r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
217	52	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M246	@ACTION+CH+E+Y	S	S+CH+E+Y	SOURCE_SECTION_T	WÄHLEN · NEHMEN · GRAD I · POSTEN	AUSWÄHLEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	Wähle den laufenden Eintrag und entnimm den laufenden Eintrag; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	1	T	1	1	1	f1r	1	HERBAL	1	1	f56r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
218	53	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M258	@ACTION+CH+E+Y	T	T+CH+E+Y	BIOLOGICAL	EINSTELLEN · NEHMEN · GRAD I · POSTEN	STATIONSWERT EINSTELLEN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	Stelle den Stationsposten ein und entnimm den Stationsposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	4	2	0	NONE	NO	1	R	1	1	1	f82r	1	SOURCE_SECTION_T	1	1	f1r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
219	54	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M099	@ACTION+AIN	CH	CH+AIN	CELESTIAL	NEHMEN · ANTEIL	POSITION AUFNEHMEN · SEKTORANTEIL	Nimm den Sektoranteil auf.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	S	1	1	1	f67r2	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
220	55	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M096	@ACTION+AIN	CH	CH+AIN	SOURCE_SECTION_T	NEHMEN · ANTEIL	ENTNEHMEN · TEILWERT	Entnimm den Teilwert.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	OK	1	1	1	f1r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
221	56	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M479	CH+@ACTION	CHD	CH+CHD	CELESTIAL	NEHMEN · BEARBEITEN	POSITION AUFNEHMEN · EINTRAG BEARBEITEN	Nimm das zuvor Genannte auf und bearbeite es.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	1	S	1	1	1	f72r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
222	57	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M477	CH+@ACTION	CHD	CH+CHD	HERBAL	NEHMEN · BEARBEITEN	PFLANZENTEIL NEHMEN · MATERIAL BEARBEITEN	Nimm das zuvor Genannte und bearbeite es.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	1	T	1	1	1	f10r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
223	58	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M454	CH+@ACTION	OK	CH+OK	CELESTIAL	NEHMEN · SETZEN	POSITION AUFNEHMEN · POSITION SETZEN	Nimm das zuvor Genannte auf und setze es.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	1	S	1	1	1	f72r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
224	59	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M452	CH+@ACTION	OK	CH+OK	HERBAL	NEHMEN · SETZEN	PFLANZENTEIL NEHMEN · ARBEITSGANG ANSETZEN	Nimm das zuvor Genannte und setze es im Arbeitsgang an.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	1	T	1	1	1	f10r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
225	60	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M494	CH+@ACTION	P	CH+P	CELESTIAL	NEHMEN · EINSETZEN	POSITION AUFNEHMEN · EINTRAG EINSETZEN	Nimm das zuvor Genannte auf und setze es ein.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	1	S	1	1	1	f72r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
226	61	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M492	CH+@ACTION	P	CH+P	HERBAL	NEHMEN · EINSETZEN	PFLANZENTEIL NEHMEN · MATERIAL EINSETZEN	Nimm das zuvor Genannte und setze es ein.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	1	T	1	1	1	f10r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
227	62	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M464	CH+@ACTION	SH	CH+SH	CELESTIAL	NEHMEN · HALTEN	POSITION AUFNEHMEN · POSITION HALTEN	Nimm das zuvor Genannte auf und halte es.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	1	S	1	1	1	f72r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
228	63	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M462	CH+@ACTION	SH	CH+SH	HERBAL	NEHMEN · HALTEN	PFLANZENTEIL NEHMEN · MATERIAL HALTEN	Nimm das zuvor Genannte und halte es.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	1	T	1	1	1	f10r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
229	64	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M134	@ACTION+AIN	P	P+AIN	CELESTIAL	EINSETZEN · ANTEIL	EINTRAG EINSETZEN · SEKTORANTEIL	Setze den Sektoranteil ein.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	S	1	1	1	f67r2	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
230	65	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M131	@ACTION+AIN	P	P+AIN	SOURCE_SECTION_T	EINSETZEN · ANTEIL	IN EINTRAG EINSETZEN · TEILWERT	Setze den Teilwert ein.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	OK	1	1	1	f1r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
231	66	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M176	@ACTION+AL	P	P+AL	SOURCE_SECTION_T	EINSETZEN · ZIELORT	IN EINTRAG EINSETZEN · ZIELSPALTE	Setze das zuvor Genannte ein; zur Zielspalte.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	1	CH	1	1	1	f1r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
232	67	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M104	@ACTION+AIN	SH	SH+AIN	CELESTIAL	HALTEN · ANTEIL	POSITION HALTEN · SEKTORANTEIL	Halte den Sektoranteil.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	S	1	1	1	f67r2	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
233	68	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M101	@ACTION+AIN	SH	SH+AIN	SOURCE_SECTION_T	HALTEN · ANTEIL	FESTHALTEN · TEILWERT	Halte den Teilwert fest.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	OK	1	1	1	f1r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
234	69	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M368	@ACTION+OR+Y	CH	CH+OR+Y	BIOLOGICAL	NEHMEN · EINHEIT · POSTEN	POSTEN ENTNEHMEN · STATIONSEINHEIT · STATIONSPOSTEN	Entnimm die Stationseinheit und den Stationsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	R	1	1	1	f76r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
235	70	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M367	@ACTION+OR+Y	CH	CH+OR+Y	HERBAL	NEHMEN · EINHEIT · POSTEN	PFLANZENTEIL NEHMEN · ARBEITSEINHEIT · PFLANZENPOSTEN	Nimm die Arbeitseinheit und den Pflanzenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	T	1	1	1	f13r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
236	71	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M388	@ACTION+OR+Y	CHD	CHD+OR+Y	BIOLOGICAL	BEARBEITEN · EINHEIT · POSTEN	POSTEN BEARBEITEN · STATIONSEINHEIT · STATIONSPOSTEN	Bearbeite die Stationseinheit und den Stationsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	R	1	1	1	f76r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
