event_id	diagram_unit	physical_page	locus	surface	owner_id	visible_owner_de	component_recipe	portable_card_reading_de	local_address_reading_de	diagram_model
P912-E2325	f70v2	f70v	f70v2.21	arar	f70v2	Fischrad mit Stern tragenden Figuren	AR+AR	BEZUGSPLATZ · BEZUGSPLATZ	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN
P912-E2326	f70v2	f70v	f70v2.21	alos	f70v2	Fischrad mit Stern tragenden Figuren	AL+O+S_ADDR	ZIELPLATZ · AUSFÜHREN · STERNSTELLE	Fischrad mit Stern tragenden Figuren: Zielplatz, Reihe aufrufen, Sternbezug.	FISCHRING_MIT_STERNFIGUREN
P912-E2327	f70v2	f70v	f70v2.22	otar	f70v2	Fischrad mit Stern tragenden Figuren	OT+AR	DANACH · BEZUGSPLATZ	Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN
P912-E2328	f70v2	f70v	f70v2.22	am	f70v2	Fischrad mit Stern tragenden Figuren	AM_ADDR	INNEN	Fischrad mit Stern tragenden Figuren: Innenplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2329	f70v2	f70v	f70v2.23	otar	f70v2	Fischrad mit Stern tragenden Figuren	OT+AR	DANACH · BEZUGSPLATZ	Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN
P912-E2330	f70v2	f70v	f70v2.23	al	f70v2	Fischrad mit Stern tragenden Figuren	AL	ZIELPLATZ	Fischrad mit Stern tragenden Figuren: Zielplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2331	f70v2	f70v	f70v2.24	otalar	f70v2	Fischrad mit Stern tragenden Figuren	OT+AL+AR	DANACH · ZIELPLATZ · BEZUGSPLATZ	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN
P912-E2332	f70v2	f70v	f70v2.25	otalam	f70v2	Fischrad mit Stern tragenden Figuren	OT+AL+AM_ADDR	DANACH · ZIELPLATZ · INNEN	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Innenplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2333	f70v2	f70v	f70v2.26	dolaram	f70v2	Fischrad mit Stern tragenden Figuren	D_ADDR+OL+AR+AM_ADDR	TEIL · FORTSETZEN · BEZUGSPLATZ · INNEN	Fischrad mit Stern tragenden Figuren: Unterplatz, gleiche Reihe weiter, Quell- oder Bezugsstelle, Innenplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2334	f70v2	f70v	f70v2.27	okaram	f70v2	Fischrad mit Stern tragenden Figuren	OK+AR+AM_ADDR	STELLE AKTIVIEREN · BEZUGSPLATZ · INNEN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Quell- oder Bezugsstelle, Innenplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2335	f70v2	f70v	f70v2.28	oteosal	f70v2	Fischrad mit Stern tragenden Figuren	OT+E+O+S_ADDR+AL	DANACH · KURZ · AUSFÜHREN · STERNSTELLE · ZIELPLATZ	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Sternbezug, Zielplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2336	f70v2	f70v	f70v2.29	salols	f70v2	Fischrad mit Stern tragenden Figuren	S_LABEL+AL+OL+S_LABEL	RAHMEN · ZIELPLATZ · FORTSETZEN · RAHMEN	Fischrad mit Stern tragenden Figuren: s-Zeichen, Zielplatz, gleiche Reihe weiter, s-Zeichen.	FISCHRING_MIT_STERNFIGUREN
P912-E2337	f70v2	f70v	f70v2.30	okaldal	f70v2	Fischrad mit Stern tragenden Figuren	OK+AL+AL	STELLE AKTIVIEREN · ZIELPLATZ · ZIELPLATZ	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Zielplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2338	f70v2	f70v	f70v2.31	ykolaiin	f70v2	Fischrad mit Stern tragenden Figuren	Y+K+OL+AIIN	POSTEN · WERT ZUORDNEN · FORTSETZEN · TAFELWERT	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, gleiche Reihe weiter, verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN
P912-E2339	f70v2	f70v	f70v2.32	otal	f70v2	Fischrad mit Stern tragenden Figuren	OT+AL	DANACH · ZIELPLATZ	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2340	f70v2	f70v	f70v2.32	daly	f70v2	Fischrad mit Stern tragenden Figuren	AL+Y	ZIELPLATZ · POSTEN	Fischrad mit Stern tragenden Figuren: Zielplatz, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2341	f70v2	f70v	f70v2.32	oteoal	f70v2	Fischrad mit Stern tragenden Figuren	OT+E+O+AL	DANACH · KURZ · AUSFÜHREN · ZIELPLATZ	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Zielplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2342	f70v2	f70v	f70v2.32	dal	f70v2	Fischrad mit Stern tragenden Figuren	AL	ZIELPLATZ	Fischrad mit Stern tragenden Figuren: Zielplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2343	f70v2	f70v	f70v2.32	aildy	f70v2	Fischrad mit Stern tragenden Figuren	A_ADDR+IIN+L+DY	ORT · STUFE · LEITEN · SCHLUSS	Fischrad mit Stern tragenden Figuren: lokale Adresse, Indexstufe, Verbindung, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN
P912-E2344	f70v2	f70v	f70v2.32	otaiin	f70v2	Fischrad mit Stern tragenden Figuren	OT+AIIN	DANACH · TAFELWERT	Fischrad mit Stern tragenden Figuren: nächster Platz, verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN
P912-E2345	f70v2	f70v	f70v2.32	ar	f70v2	Fischrad mit Stern tragenden Figuren	AR	BEZUGSPLATZ	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN
P912-E2346	f70v2	f70v	f70v2.32	oteey	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+Y	DANACH · LÄNGER · POSTEN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2347	f70v2	f70v	f70v2.32	shal	f70v2	Fischrad mit Stern tragenden Figuren	SH+AL	HALTEN · ZIELPLATZ	Fischrad mit Stern tragenden Figuren: Bezug halten, Zielplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2348	f70v2	f70v	f70v2.32	o	f70v2	Fischrad mit Stern tragenden Figuren	O	AUSFÜHREN	Fischrad mit Stern tragenden Figuren: Reihe aufrufen.	FISCHRING_MIT_STERNFIGUREN
P912-E2349	f70v2	f70v	f70v2.32	qoteeal	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+AL	DANACH · LÄNGER · ZIELPLATZ	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Zielplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2350	f70v2	f70v	f70v2.32	ar	f70v2	Fischrad mit Stern tragenden Figuren	AR	BEZUGSPLATZ	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN
P912-E2351	f70v2	f70v	f70v2.32	al	f70v2	Fischrad mit Stern tragenden Figuren	AL	ZIELPLATZ	Fischrad mit Stern tragenden Figuren: Zielplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2352	f70v2	f70v	f70v2.32	otaiin	f70v2	Fischrad mit Stern tragenden Figuren	OT+AIIN	DANACH · TAFELWERT	Fischrad mit Stern tragenden Figuren: nächster Platz, verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN
P912-E2353	f70v2	f70v	f70v2.32	al	f70v2	Fischrad mit Stern tragenden Figuren	AL	ZIELPLATZ	Fischrad mit Stern tragenden Figuren: Zielplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2354	f70v2	f70v	f70v2.32	teodaiin	f70v2	Fischrad mit Stern tragenden Figuren	T+E+O+AIIN	EINSTELLEN · KURZ · AUSFÜHREN · TAFELWERT	Fischrad mit Stern tragenden Figuren: Platz einstellen, erster Grad, Reihe aufrufen, verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN
P912-E2355	f70v2	f70v	f70v2.32	oteeo	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+O	DANACH · LÄNGER · AUSFÜHREN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen.	FISCHRING_MIT_STERNFIGUREN
P912-E2356	f70v2	f70v	f70v2.32	cthey	f70v2	Fischrad mit Stern tragenden Figuren	CTH+E+Y	BEREIT · KURZ · POSTEN	Fischrad mit Stern tragenden Figuren: Bereitschaftsklasse, erster Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2357	f70v2	f70v	f70v2.32	oteeos	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+O+S_ADDR	DANACH · LÄNGER · AUSFÜHREN · STERNSTELLE	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen, Sternbezug.	FISCHRING_MIT_STERNFIGUREN
P912-E2358	f70v2	f70v	f70v2.32	oteos	f70v2	Fischrad mit Stern tragenden Figuren	OT+E+O+S_ADDR	DANACH · KURZ · AUSFÜHREN · STERNSTELLE	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Sternbezug.	FISCHRING_MIT_STERNFIGUREN
P912-E2359	f70v2	f70v	f70v2.32	aiin	f70v2	Fischrad mit Stern tragenden Figuren	AIIN	TAFELWERT	Fischrad mit Stern tragenden Figuren: verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN
P912-E2360	f70v2	f70v	f70v2.32	daim	f70v2	Fischrad mit Stern tragenden Figuren	DA+IIN+M_LOCAL	ZWEIT · STUFE · MITTE	Fischrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe, m-Zeichen.	FISCHRING_MIT_STERNFIGUREN
P912-E2361	f70v2	f70v	f70v2.33	otolal	f70v2	Fischrad mit Stern tragenden Figuren	OT+OL+AL	DANACH · FORTSETZEN · ZIELPLATZ	Fischrad mit Stern tragenden Figuren: nächster Platz, gleiche Reihe weiter, Zielplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2362	f88r	f88r	f88r.1	otorchety	UPPER_SIX	stummes Gefäß mit Zutatenreihe UPPER_SIX	OT+OR+CH+E+T+Y	DANACH · ANSATZ · ENTNEHMEN · KURZ · EINSTELLEN · POSTEN	WURZELBÜNDEL: blasses vielzehiges Wurzelbündel	THREE_SILENT_VESSEL_BATCHES_6_6_4
P912-E2363	f88r	f88r	f88r.2	osal	UPPER_SIX	stummes Gefäß mit Zutatenreihe UPPER_SIX	O+S+AL	AUSFÜHREN · AUSWÄHLEN · ZIELSTELLE	SPINDELWURZEL: schmale dunkle Spindelwurzel	THREE_SILENT_VESSEL_BATCHES_6_6_4
P912-E2364	f88r	f88r	f88r.3	orald	UPPER_SIX	stummes Gefäß mit Zutatenreihe UPPER_SIX	OR+AL+D_ADDR	ANSATZ · ZIELSTELLE · TEIL	FASERWURZELBÜNDEL: gebundenes helles Faserwurzelbündel	THREE_SILENT_VESSEL_BATCHES_6_6_4
P912-E2365	f88r	f88r	f88r.4	oldar	UPPER_SIX	stummes Gefäß mit Zutatenreihe UPPER_SIX	OL+DA+R	FORTSETZEN · ZWEIT · MARKIEREN	KNOLLENWURZEL: dicke braune verzweigte Knollenwurzel	THREE_SILENT_VESSEL_BATCHES_6_6_4
P912-E2366	f88r	f88r	f88r.5	otoky	UPPER_SIX	stummes Gefäß mit Zutatenreihe UPPER_SIX	OT+OK+Y	DANACH · ANSETZEN · POSTEN	SCHLINGWURZEL: heller Knotenkopf mit Schlingwurzeln	THREE_SILENT_VESSEL_BATCHES_6_6_4
P912-E2367	f88r	f88r	f88r.6	otaly	UPPER_SIX	stummes Gefäß mit Zutatenreihe UPPER_SIX	OT+AL+Y	DANACH · ZIELSTELLE · POSTEN	LANZETTBLATT: einzelnes lanzettliches Blatt	THREE_SILENT_VESSEL_BATCHES_6_6_4
P912-E2415	f88r	f88r	f88r.12	otaldy	MIDDLE_SIX	stummes Gefäß mit Zutatenreihe MIDDLE_SIX	OT+AL+DY	DANACH · ZIELSTELLE · SCHLUSS	GABELWURZELSTOCK: kräftiger gegabelter Wurzelstock mit Blattkrone	THREE_SILENT_VESSEL_BATCHES_6_6_4
P912-E2416	f88r	f88r	f88r.13	oram	MIDDLE_SIX	stummes Gefäß mit Zutatenreihe MIDDLE_SIX	OR+A_ADDR+AM_ADDR	ANSATZ · ORT · INNEN	HÄNGEWURZEL: schmale braune Hänge- oder Spindelwurzel	THREE_SILENT_VESSEL_BATCHES_6_6_4
P912-E2417	f88r	f88r	f88r.14	dary	MIDDLE_SIX	stummes Gefäß mit Zutatenreihe MIDDLE_SIX	DA+R+Y	ZWEIT · MARKIEREN · POSTEN	ZAHNKÖRPER: aufrechter grüner gezähnter Pflanzenkörper mit Wurzelbüschel	THREE_SILENT_VESSEL_BATCHES_6_6_4
P912-E2418	f88r	f88r	f88r.15	okol	MIDDLE_SIX	stummes Gefäß mit Zutatenreihe MIDDLE_SIX	OK+OL	ANSETZEN · FORTSETZEN	FASERWURZELSTOCK: heller gefasster Faserwurzelstock	THREE_SILENT_VESSEL_BATCHES_6_6_4
P912-E2419	f88r	f88r	f88r.16	sorory	MIDDLE_SIX	stummes Gefäß mit Zutatenreihe MIDDLE_SIX	S+OR+OR+Y	AUSWÄHLEN · ANSATZ · ANSATZ · POSTEN	FLECKKNOLLE: gefleckter ovaler Knollen- oder Fruchtkörper	THREE_SILENT_VESSEL_BATCHES_6_6_4
P912-E2420	f88r	f88r	f88r.17	otyda	MIDDLE_SIX	stummes Gefäß mit Zutatenreihe MIDDLE_SIX	OT+Y+DA	DANACH · POSTEN · ZWEIT	BLATTZWEIG: langer Zweig mit paarigen Blättern	THREE_SILENT_VESSEL_BATCHES_6_6_4
P912-E2460	f88r	f88r	f88r.23	ofyskydal	LOWER_FOUR	stummes Gefäß mit Zutatenreihe LOWER_FOUR	O+LOCAL_CHAR_F+Y+S+K+Y+DA+L	AUSFÜHREN · NEBENWEG · POSTEN · AUSWÄHLEN · ZUGEBEN · POSTEN · ZWEIT · LEITEN	WURZELKRONE: Wurzelkrone mit roten Wurzeln und gezähnten Blättern	THREE_SILENT_VESSEL_BATCHES_6_6_4
P912-E2461	f88r	f88r	f88r.24	otor	LOWER_FOUR	stummes Gefäß mit Zutatenreihe LOWER_FOUR	OT+OR	DANACH · ANSATZ	KRIECHSTOCK: kriechender Stock mit rund gezähnten Blättern	THREE_SILENT_VESSEL_BATCHES_6_6_4
P912-E2462	f88r	f88r	f88r.24	am	LOWER_FOUR	stummes Gefäß mit Zutatenreihe LOWER_FOUR	AM_ADDR	INNEN	SCHNITTKÖRPER: großer geschichteter heller Wurzel- oder Schnittkörper	THREE_SILENT_VESSEL_BATCHES_6_6_4
P912-E2463	f88r	f88r	f88r.25	ofaldo	LOWER_FOUR	stummes Gefäß mit Zutatenreihe LOWER_FOUR	O+LOCAL_CHAR_F+AL+D_ADDR+O	AUSFÜHREN · NEBENWEG · ZIELSTELLE · TEIL · AUSFÜHREN	SPEICHERTEIL: langer rötlicher Speicherteil mit zwei langen Blättern	THREE_SILENT_VESSEL_BATCHES_6_6_4
