case	edition	paragraph	leaf	writer	trace	predicted_groups	observed_groups	status	reason	nodes
1686	ZL3b	f42v|f42v.1-f42v.8	42	FUSED	FRISESOMORUM	10	59	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1687	ZL3b	f42v|f42v.1-f42v.8	42	SEPARATE	FAPESMO	22	59	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1688	ZL3b	f42v|f42v.1-f42v.8	42	SEPARATE	FRISESOMORUM	22	59	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1689	ZL3b	f42v|f42v.9-f42v.16	42	FUSED	FAPESMO	10	57	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1690	ZL3b	f42v|f42v.9-f42v.16	42	FUSED	FRISESOMORUM	10	57	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1691	ZL3b	f42v|f42v.9-f42v.16	42	SEPARATE	FAPESMO	22	57	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1692	ZL3b	f42v|f42v.9-f42v.16	42	SEPARATE	FRISESOMORUM	22	57	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1693	ZL3b	f43r|f43r.1-f43r.6	43	FUSED	FAPESMO	10	67	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1694	ZL3b	f43r|f43r.1-f43r.6	43	FUSED	FRISESOMORUM	10	67	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1695	ZL3b	f43r|f43r.1-f43r.6	43	SEPARATE	FAPESMO	22	67	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1696	ZL3b	f43r|f43r.1-f43r.6	43	SEPARATE	FRISESOMORUM	22	67	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1697	ZL3b	f43r|f43r.7-f43r.9	43	FUSED	FAPESMO	10	30	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1698	ZL3b	f43r|f43r.7-f43r.9	43	FUSED	FRISESOMORUM	10	30	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1699	ZL3b	f43r|f43r.7-f43r.9	43	SEPARATE	FAPESMO	22	30	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1700	ZL3b	f43r|f43r.7-f43r.9	43	SEPARATE	FRISESOMORUM	22	30	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1701	ZL3b	f43r|f43r.10-f43r.14	43	FUSED	FAPESMO	10	56	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1702	ZL3b	f43r|f43r.10-f43r.14	43	FUSED	FRISESOMORUM	10	56	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1703	ZL3b	f43r|f43r.10-f43r.14	43	SEPARATE	FAPESMO	22	56	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1704	ZL3b	f43r|f43r.10-f43r.14	43	SEPARATE	FRISESOMORUM	22	56	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1705	ZL3b	f43v|f43v.1-f43v.5	43	FUSED	FAPESMO	10	49	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1706	ZL3b	f43v|f43v.1-f43v.5	43	FUSED	FRISESOMORUM	10	49	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1707	ZL3b	f43v|f43v.1-f43v.5	43	SEPARATE	FAPESMO	22	49	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1708	ZL3b	f43v|f43v.1-f43v.5	43	SEPARATE	FRISESOMORUM	22	49	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1709	ZL3b	f43v|f43v.6-f43v.9	43	FUSED	FAPESMO	10	32	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1710	ZL3b	f43v|f43v.6-f43v.9	43	FUSED	FRISESOMORUM	10	32	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1711	ZL3b	f43v|f43v.6-f43v.9	43	SEPARATE	FAPESMO	22	32	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1712	ZL3b	f43v|f43v.6-f43v.9	43	SEPARATE	FRISESOMORUM	22	32	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1713	ZL3b	f43v|f43v.10-f43v.16	43	FUSED	FAPESMO	10	70	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1714	ZL3b	f43v|f43v.10-f43v.16	43	FUSED	FRISESOMORUM	10	70	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1715	ZL3b	f43v|f43v.10-f43v.16	43	SEPARATE	FAPESMO	22	70	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1716	ZL3b	f43v|f43v.10-f43v.16	43	SEPARATE	FRISESOMORUM	22	70	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1717	ZL3b	f44r|f44r.1-f44r.4	44	FUSED	FAPESMO	10	26	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1718	ZL3b	f44r|f44r.1-f44r.4	44	FUSED	FRISESOMORUM	10	26	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1719	ZL3b	f44r|f44r.1-f44r.4	44	SEPARATE	FAPESMO	22	26	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1720	ZL3b	f44r|f44r.1-f44r.4	44	SEPARATE	FRISESOMORUM	22	26	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1721	ZL3b	f44r|f44r.5-f44r.7	44	FUSED	FAPESMO	10	23	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1722	ZL3b	f44r|f44r.5-f44r.7	44	FUSED	FRISESOMORUM	10	23	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1723	ZL3b	f44r|f44r.5-f44r.7	44	SEPARATE	FAPESMO	22	23	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1724	ZL3b	f44r|f44r.5-f44r.7	44	SEPARATE	FRISESOMORUM	22	23	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1725	ZL3b	f44r|f44r.8-f44r.11	44	FUSED	FAPESMO	10	25	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1726	ZL3b	f44r|f44r.8-f44r.11	44	FUSED	FRISESOMORUM	10	25	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1727	ZL3b	f44r|f44r.8-f44r.11	44	SEPARATE	FAPESMO	22	25	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1728	ZL3b	f44r|f44r.8-f44r.11	44	SEPARATE	FRISESOMORUM	22	25	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1729	ZL3b	f44v|f44v.1-f44v.3	44	FUSED	FAPESMO	10	26	COUNT_MISMATCH	expected 10 groups; observed 26	0
1730	ZL3b	f44v|f44v.1-f44v.3	44	FUSED	FRISESOMORUM	10	26	COUNT_MISMATCH	expected 10 groups; observed 26	0
1731	ZL3b	f44v|f44v.1-f44v.3	44	SEPARATE	FAPESMO	22	26	COUNT_MISMATCH	expected 22 groups; observed 26	0
1732	ZL3b	f44v|f44v.1-f44v.3	44	SEPARATE	FRISESOMORUM	22	26	COUNT_MISMATCH	expected 22 groups; observed 26	0
1733	ZL3b	f44v|f44v.4-f44v.7	44	FUSED	FAPESMO	10	36	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1734	ZL3b	f44v|f44v.4-f44v.7	44	FUSED	FRISESOMORUM	10	36	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1735	ZL3b	f44v|f44v.4-f44v.7	44	SEPARATE	FAPESMO	22	36	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1736	ZL3b	f44v|f44v.4-f44v.7	44	SEPARATE	FRISESOMORUM	22	36	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1737	ZL3b	f44v|f44v.8-f44v.13	44	FUSED	FAPESMO	10	38	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1738	ZL3b	f44v|f44v.8-f44v.13	44	FUSED	FRISESOMORUM	10	38	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1739	ZL3b	f44v|f44v.8-f44v.13	44	SEPARATE	FAPESMO	22	38	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1740	ZL3b	f44v|f44v.8-f44v.13	44	SEPARATE	FRISESOMORUM	22	38	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1741	ZL3b	f45r|f45r.1-f45r.4	45	FUSED	FAPESMO	10	34	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1742	ZL3b	f45r|f45r.1-f45r.4	45	FUSED	FRISESOMORUM	10	34	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1743	ZL3b	f45r|f45r.1-f45r.4	45	SEPARATE	FAPESMO	22	34	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1744	ZL3b	f45r|f45r.1-f45r.4	45	SEPARATE	FRISESOMORUM	22	34	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1745	ZL3b	f45r|f45r.5-f45r.7	45	FUSED	FAPESMO	10	23	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1746	ZL3b	f45r|f45r.5-f45r.7	45	FUSED	FRISESOMORUM	10	23	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1747	ZL3b	f45r|f45r.5-f45r.7	45	SEPARATE	FAPESMO	22	23	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1748	ZL3b	f45r|f45r.5-f45r.7	45	SEPARATE	FRISESOMORUM	22	23	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1749	ZL3b	f45r|f45r.8-f45r.11	45	FUSED	FAPESMO	10	32	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1750	ZL3b	f45r|f45r.8-f45r.11	45	FUSED	FRISESOMORUM	10	32	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1751	ZL3b	f45r|f45r.8-f45r.11	45	SEPARATE	FAPESMO	22	32	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1752	ZL3b	f45r|f45r.8-f45r.11	45	SEPARATE	FRISESOMORUM	22	32	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1753	ZL3b	f45v|f45v.1-f45v.4	45	FUSED	FAPESMO	10	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1754	ZL3b	f45v|f45v.1-f45v.4	45	FUSED	FRISESOMORUM	10	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1755	ZL3b	f45v|f45v.1-f45v.4	45	SEPARATE	FAPESMO	22	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1756	ZL3b	f45v|f45v.1-f45v.4	45	SEPARATE	FRISESOMORUM	22	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1757	ZL3b	f45v|f45v.5-f45v.11	45	FUSED	FAPESMO	10	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1758	ZL3b	f45v|f45v.5-f45v.11	45	FUSED	FRISESOMORUM	10	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1759	ZL3b	f45v|f45v.5-f45v.11	45	SEPARATE	FAPESMO	22	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1760	ZL3b	f45v|f45v.5-f45v.11	45	SEPARATE	FRISESOMORUM	22	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1761	ZL3b	f46r|f46r.1-f46r.5	46	FUSED	FAPESMO	10	59	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1762	ZL3b	f46r|f46r.1-f46r.5	46	FUSED	FRISESOMORUM	10	59	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1763	ZL3b	f46r|f46r.1-f46r.5	46	SEPARATE	FAPESMO	22	59	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1764	ZL3b	f46r|f46r.1-f46r.5	46	SEPARATE	FRISESOMORUM	22	59	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1765	ZL3b	f46r|f46r.6-f46r.8	46	FUSED	FAPESMO	10	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1766	ZL3b	f46r|f46r.6-f46r.8	46	FUSED	FRISESOMORUM	10	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1767	ZL3b	f46r|f46r.6-f46r.8	46	SEPARATE	FAPESMO	22	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1768	ZL3b	f46r|f46r.6-f46r.8	46	SEPARATE	FRISESOMORUM	22	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1769	ZL3b	f46r|f46r.9-f46r.10	46	FUSED	FAPESMO	10	22	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1770	ZL3b	f46r|f46r.9-f46r.10	46	FUSED	FRISESOMORUM	10	22	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1771	ZL3b	f46r|f46r.9-f46r.10	46	SEPARATE	FAPESMO	22	22	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1772	ZL3b	f46r|f46r.9-f46r.10	46	SEPARATE	FRISESOMORUM	22	22	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1773	ZL3b	f46r|f46r.11-f46r.13	46	FUSED	FAPESMO	10	33	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1774	ZL3b	f46r|f46r.11-f46r.13	46	FUSED	FRISESOMORUM	10	33	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1775	ZL3b	f46r|f46r.11-f46r.13	46	SEPARATE	FAPESMO	22	33	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1776	ZL3b	f46r|f46r.11-f46r.13	46	SEPARATE	FRISESOMORUM	22	33	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1777	ZL3b	f46r|f46r.14-f46r.15	46	FUSED	FAPESMO	10	12	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1778	ZL3b	f46r|f46r.14-f46r.15	46	FUSED	FRISESOMORUM	10	12	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1779	ZL3b	f46r|f46r.14-f46r.15	46	SEPARATE	FAPESMO	22	12	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1780	ZL3b	f46r|f46r.14-f46r.15	46	SEPARATE	FRISESOMORUM	22	12	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1781	ZL3b	f46v|f46v.1-f46v.13	46	FUSED	FAPESMO	10	111	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1782	ZL3b	f46v|f46v.1-f46v.13	46	FUSED	FRISESOMORUM	10	111	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1783	ZL3b	f46v|f46v.1-f46v.13	46	SEPARATE	FAPESMO	22	111	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1784	ZL3b	f46v|f46v.1-f46v.13	46	SEPARATE	FRISESOMORUM	22	111	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1785	ZL3b	f47r|f47r.1-f47r.5	47	FUSED	FAPESMO	10	29	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1786	ZL3b	f47r|f47r.1-f47r.5	47	FUSED	FRISESOMORUM	10	29	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1787	ZL3b	f47r|f47r.1-f47r.5	47	SEPARATE	FAPESMO	22	29	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1788	ZL3b	f47r|f47r.1-f47r.5	47	SEPARATE	FRISESOMORUM	22	29	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1789	ZL3b	f47r|f47r.6-f47r.11	47	FUSED	FAPESMO	10	47	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1790	ZL3b	f47r|f47r.6-f47r.11	47	FUSED	FRISESOMORUM	10	47	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1791	ZL3b	f47r|f47r.6-f47r.11	47	SEPARATE	FAPESMO	22	47	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1792	ZL3b	f47r|f47r.6-f47r.11	47	SEPARATE	FRISESOMORUM	22	47	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1793	ZL3b	f47v|f47v.1-f47v.6	47	FUSED	FAPESMO	10	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1794	ZL3b	f47v|f47v.1-f47v.6	47	FUSED	FRISESOMORUM	10	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1795	ZL3b	f47v|f47v.1-f47v.6	47	SEPARATE	FAPESMO	22	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1796	ZL3b	f47v|f47v.1-f47v.6	47	SEPARATE	FRISESOMORUM	22	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1797	ZL3b	f47v|f47v.7-f47v.14	47	FUSED	FAPESMO	10	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1798	ZL3b	f47v|f47v.7-f47v.14	47	FUSED	FRISESOMORUM	10	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1799	ZL3b	f47v|f47v.7-f47v.14	47	SEPARATE	FAPESMO	22	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1800	ZL3b	f47v|f47v.7-f47v.14	47	SEPARATE	FRISESOMORUM	22	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1801	ZL3b	f48r|f48r.1-f48r.9	48	FUSED	FAPESMO	10	89	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1802	ZL3b	f48r|f48r.1-f48r.9	48	FUSED	FRISESOMORUM	10	89	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1803	ZL3b	f48r|f48r.1-f48r.9	48	SEPARATE	FAPESMO	22	89	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1804	ZL3b	f48r|f48r.1-f48r.9	48	SEPARATE	FRISESOMORUM	22	89	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1805	ZL3b	f48v|f48v.1-f48v.6	48	FUSED	FAPESMO	10	73	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1806	ZL3b	f48v|f48v.1-f48v.6	48	FUSED	FRISESOMORUM	10	73	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1807	ZL3b	f48v|f48v.1-f48v.6	48	SEPARATE	FAPESMO	22	73	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1808	ZL3b	f48v|f48v.1-f48v.6	48	SEPARATE	FRISESOMORUM	22	73	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1809	ZL3b	f48v|f48v.7-f48v.11	48	FUSED	FAPESMO	10	55	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1810	ZL3b	f48v|f48v.7-f48v.11	48	FUSED	FRISESOMORUM	10	55	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1811	ZL3b	f48v|f48v.7-f48v.11	48	SEPARATE	FAPESMO	22	55	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1812	ZL3b	f48v|f48v.7-f48v.11	48	SEPARATE	FRISESOMORUM	22	55	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1813	ZL3b	f49r|f49r.1-f49r.3	49	FUSED	FAPESMO	10	23	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1814	ZL3b	f49r|f49r.1-f49r.3	49	FUSED	FRISESOMORUM	10	23	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1815	ZL3b	f49r|f49r.1-f49r.3	49	SEPARATE	FAPESMO	22	23	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1816	ZL3b	f49r|f49r.1-f49r.3	49	SEPARATE	FRISESOMORUM	22	23	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1817	ZL3b	f49r|f49r.4-f49r.11	49	FUSED	FAPESMO	10	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1818	ZL3b	f49r|f49r.4-f49r.11	49	FUSED	FRISESOMORUM	10	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1819	ZL3b	f49r|f49r.4-f49r.11	49	SEPARATE	FAPESMO	22	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1820	ZL3b	f49r|f49r.4-f49r.11	49	SEPARATE	FRISESOMORUM	22	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1821	ZL3b	f49r|f49r.12-f49r.21	49	FUSED	FAPESMO	10	56	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1822	ZL3b	f49r|f49r.12-f49r.21	49	FUSED	FRISESOMORUM	10	56	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1823	ZL3b	f49r|f49r.12-f49r.21	49	SEPARATE	FAPESMO	22	56	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1824	ZL3b	f49r|f49r.12-f49r.21	49	SEPARATE	FRISESOMORUM	22	56	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1825	ZL3b	f4r|f4r.1-f4r.4	4	FUSED	FAPESMO	10	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1826	ZL3b	f4r|f4r.1-f4r.4	4	FUSED	FRISESOMORUM	10	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1827	ZL3b	f4r|f4r.1-f4r.4	4	SEPARATE	FAPESMO	22	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1828	ZL3b	f4r|f4r.1-f4r.4	4	SEPARATE	FRISESOMORUM	22	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1829	ZL3b	f4r|f4r.5-f4r.13	4	FUSED	FAPESMO	10	33	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1830	ZL3b	f4r|f4r.5-f4r.13	4	FUSED	FRISESOMORUM	10	33	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1831	ZL3b	f4r|f4r.5-f4r.13	4	SEPARATE	FAPESMO	22	33	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1832	ZL3b	f4r|f4r.5-f4r.13	4	SEPARATE	FRISESOMORUM	22	33	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1833	ZL3b	f4v|f4v.1-f4v.6	4	FUSED	FAPESMO	10	38	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1834	ZL3b	f4v|f4v.1-f4v.6	4	FUSED	FRISESOMORUM	10	38	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1835	ZL3b	f4v|f4v.1-f4v.6	4	SEPARATE	FAPESMO	22	38	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1836	ZL3b	f4v|f4v.1-f4v.6	4	SEPARATE	FRISESOMORUM	22	38	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1837	ZL3b	f4v|f4v.7-f4v.14	4	FUSED	FAPESMO	10	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1838	ZL3b	f4v|f4v.7-f4v.14	4	FUSED	FRISESOMORUM	10	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1839	ZL3b	f4v|f4v.7-f4v.14	4	SEPARATE	FAPESMO	22	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1840	ZL3b	f4v|f4v.7-f4v.14	4	SEPARATE	FRISESOMORUM	22	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1841	ZL3b	f50r|f50r.1-f50r.10	50	FUSED	FAPESMO	10	93	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1842	ZL3b	f50r|f50r.1-f50r.10	50	FUSED	FRISESOMORUM	10	93	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1843	ZL3b	f50r|f50r.1-f50r.10	50	SEPARATE	FAPESMO	22	93	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1844	ZL3b	f50r|f50r.1-f50r.10	50	SEPARATE	FRISESOMORUM	22	93	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1845	ZL3b	f50v|f50v.1-f50v.11	50	FUSED	FAPESMO	10	100	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1846	ZL3b	f50v|f50v.1-f50v.11	50	FUSED	FRISESOMORUM	10	100	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1847	ZL3b	f50v|f50v.1-f50v.11	50	SEPARATE	FAPESMO	22	100	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1848	ZL3b	f50v|f50v.1-f50v.11	50	SEPARATE	FRISESOMORUM	22	100	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1849	ZL3b	f51r|f51r.1-f51r.15	51	FUSED	FAPESMO	10	89	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1850	ZL3b	f51r|f51r.1-f51r.15	51	FUSED	FRISESOMORUM	10	89	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1851	ZL3b	f51r|f51r.1-f51r.15	51	SEPARATE	FAPESMO	22	89	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1852	ZL3b	f51r|f51r.1-f51r.15	51	SEPARATE	FRISESOMORUM	22	89	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1853	ZL3b	f51v|f51v.1-f51v.13	51	FUSED	FAPESMO	10	82	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1854	ZL3b	f51v|f51v.1-f51v.13	51	FUSED	FRISESOMORUM	10	82	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1855	ZL3b	f51v|f51v.1-f51v.13	51	SEPARATE	FAPESMO	22	82	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
1856	ZL3b	f51v|f51v.1-f51v.13	51	SEPARATE	FRISESOMORUM	22	82	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
