page	locus	section	changed_surfaces	newly_known_positions	meaning_revisions	complete_before	complete_after	strict_complete_after	zl3b_line	old_translation_de	new_translation_de
f111r	f111r.41	S	qokeey|okedy	2	0	0	0	0	ycheey raiin cheody qokechy qokeey okedy lchedy qokeeal daiin otaral	[ycheey:?] | Wurzel, Typ/Charge III | getrockneter Ansatz | [qokechy:?] | [qokeey:?] | [okedy:?] | getrocknetes Drogenholz | [qokeeal:?] | Grad-/Maßwert III | [otaral:?]	[ycheey:?] | Wurzel, Typ/Charge III | getrockneter Ansatz | [qokechy:?] | heiß am Ende des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | [qokeeal:?] | Grad-/Maßwert III | [otaral:?]
f111r	f111r.42	S	chedy|chedy|chedy	0	3	0	0	0	qokeol qokal qokeeol cho lkedy l chedy chedy chedyteokain chedy l kag am	[qokeol:?] | heiße Substanz | [qokeeol:?] | [cho:?] | [lkedy:?] | [l:?] | getrockneter Zustand | getrockneter Zustand | [chedyteokain:?] | getrockneter Zustand | [l:?] | [kag:?] | [am:?]	[qokeol:?] | heiße Substanz | [qokeeol:?] | [cho:?] | [lkedy:?] | [l:?] | trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [chedyteokain:?] | trocken in der Mitte des Grades, abgeschlossen | [l:?] | [kag:?] | [am:?]
f111r	f111r.43	S	okeedy|okeedy|chedy	2	1	0	0	0	okeedy lkeedy lkedar okeedy chedy	[okeedy:?] | [lkeedy:?] | [lkedar:?] | [okeedy:?] | getrockneter Zustand	heißer Ansatz am Ende des Grades, abgeschlossen | [lkeedy:?] | [lkedar:?] | heißer Ansatz am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen
f111r	f111r.44	S	keey|oty	1	1	0	0	0	pchedar oteeol lkeedain okeam sheo teolkedain shal keey lteeal cheal oty	[pchedar:?] | [oteeol:?] | [lkeedain:?] | [okeam:?] | [sheo:?] | [teolkedain:?] | [shal:?] | [keey:?] | [lteeal:?] | [cheal:?] | kalter Ansatz, Grundform	[pchedar:?] | [oteeol:?] | [lkeedain:?] | [okeam:?] | [sheo:?] | [teolkedain:?] | [shal:?] | heiß am Ende des Grades | [lteeal:?] | [cheal:?] | kalter Ansatz am Anfang des Grades
f111r	f111r.45	S	okeey|qoky	0	2	0	0	0	oain ain keeey teed checkhed iir okeey lkeeey okeeo lkeey lkeey lkeedy qoky	[oain:?] | Menge-/Klassenwert II | [keeey:?] | [teed:?] | [checkhed:?] | [iir:?] | heißer Ansatz, Bindungsstufe II | [lkeeey:?] | [okeeo:?] | [lkeey:?] | [lkeey:?] | [lkeedy:?] | heiße Grundform	[oain:?] | Menge-/Klassenwert II | [keeey:?] | [teed:?] | [checkhed:?] | [iir:?] | heißer Ansatz am Ende des Grades | [lkeeey:?] | [okeeo:?] | [lkeey:?] | [lkeey:?] | [lkeedy:?] | heiß am Anfang des Grades
f111r	f111r.46	S	chey	1	0	0	0	0	y cheeo lkeey oteed lkeedy okeeshey chey lkar al olchal or aiin cheom	[y:?] | [cheeo:?] | [lkeey:?] | [oteed:?] | [lkeedy:?] | [okeeshey:?] | [chey:?] | [lkar:?] | [al:?] | [olchal:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [cheom:?]	[y:?] | [cheeo:?] | [lkeey:?] | [oteed:?] | [lkeedy:?] | [okeeshey:?] | trocken in der Mitte des Grades | [lkar:?] | [al:?] | [olchal:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [cheom:?]
f111r	f111r.47	S	sheedy|qokeey|sheey|qoteedy|chedy|okeey|chedy	3	4	0	0	0	sheedy qokeey sheey qoteedy qeear al chedy okeey chedy	[sheedy:?] | [qokeey:?] | feucht, Bindungsstufe II | [qoteedy:?] | [qeear:?] | [al:?] | getrockneter Zustand | heißer Ansatz, Bindungsstufe II | getrockneter Zustand	feucht am Ende des Grades, abgeschlossen | heiß am Ende des Grades | feucht am Ende des Grades | kalt am Ende des Grades, abgeschlossen | [qeear:?] | [al:?] | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen
f111r	f111r.48	S	qokeedy	0	1	0	0	0	poeokeey lkeedy tedain shecthy qokeedy chckhy lfchy cheal chepcham daim	[poeokeey:?] | [lkeedy:?] | [tedain:?] | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | heißer Zustand, Bindungsstufe II | [chckhy:?] | [lfchy:?] | [cheal:?] | [chepcham:?] | [daim:?]	[poeokeey:?] | [lkeedy:?] | [tedain:?] | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | heiß am Ende des Grades, abgeschlossen | [chckhy:?] | [lfchy:?] | [cheal:?] | [chepcham:?] | [daim:?]
f111r	f111r.49	S	qokeey|okeey	1	1	0	0	0	dcheey keeey qockhey qokeey lchedy keeor okeey lkeedy lkeey qokaiin ol	[dcheey:?] | [keeey:?] | [qockhey:?] | [qokeey:?] | getrocknetes Drogenholz | [keeor:?] | heißer Ansatz, Bindungsstufe II | [lkeedy:?] | [lkeey:?] | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[dcheey:?] | [keeey:?] | [qockhey:?] | heiß am Ende des Grades | getrocknetes Drogenholz | [keeor:?] | heißer Ansatz am Ende des Grades | [lkeedy:?] | [lkeey:?] | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz
f111r	f111r.5	S	shedy	1	0	0	0	0	saiin sheekshy ol shedy chokchey lkey otain	Samen/Saatgut, Typ/Charge III | [sheekshy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [shedy:?] | [chokchey:?] | [lkey:?] | kalt im Zubereitungsrahmen, Grad II	Samen/Saatgut, Typ/Charge III | [sheekshy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | [chokchey:?] | [lkey:?] | kalt im Zubereitungsrahmen, Grad II
f111r	f111r.50	S	okeey|chedy	0	2	0	0	0	okeey l chedy cheekain qokeeokain chckhy cheal keel qokain chckhal lkal	heißer Ansatz, Bindungsstufe II | [l:?] | getrockneter Zustand | [cheekain:?] | [qokeeokain:?] | [chckhy:?] | [cheal:?] | [keel:?] | heiß, Grad II | [chckhal:?] | [lkal:?]	heißer Ansatz am Ende des Grades | [l:?] | trocken in der Mitte des Grades, abgeschlossen | [cheekain:?] | [qokeeokain:?] | [chckhy:?] | [cheal:?] | [keel:?] | heiß, Grad II | [chckhal:?] | [lkal:?]
f111r	f111r.51	S	shey|okchy	1	1	0	0	0	polkeeo shey cheokeain chl kar r aiin char ain al lkeedy qokal okchy	[polkeeo:?] | feucht, attributiv gebunden | [cheokeain:?] | [chl:?] | [kar:?] | [r:?] | Menge III | [char:?] | Menge-/Klassenwert II | [al:?] | [lkeedy:?] | heiße Substanz | [okchy:?]	[polkeeo:?] | feucht in der Mitte des Grades | [cheokeain:?] | [chl:?] | [kar:?] | [r:?] | Menge III | [char:?] | Menge-/Klassenwert II | [al:?] | [lkeedy:?] | heiße Substanz | heiß-trockener Ansatz am Anfang des Grades
f111r	f111r.52	S	qokeey	1	0	0	0	0	dair al qokeey qokaiin sheal qokeain shckhy sain chckhy char aiin alom	[dair:?] | [al:?] | [qokeey:?] | heiß, Grad III | [sheal:?] | [qokeain:?] | [shckhy:?] | [sain:?] | [chckhy:?] | [char:?] | Menge III | [alom:?]	[dair:?] | [al:?] | heiß am Ende des Grades | heiß, Grad III | [sheal:?] | [qokeain:?] | [shckhy:?] | [sain:?] | [chckhy:?] | [char:?] | Menge III | [alom:?]
f111r	f111r.53	S	okshdy	1	0	0	0	0	yshe aiin okshdy shkeey kain chaiin alolshey qokaiin chcthydain	[yshe:?] | Menge III | [okshdy:?] | [shkeey:?] | heiß, Grad II | trocken, Grad III | [alolshey:?] | heiß, Grad III | [chcthydain:?]	[yshe:?] | Menge III | heiß-feuchter Ansatz am Anfang des Grades, abgeschlossen | [shkeey:?] | heiß, Grad II | trocken, Grad III | [alolshey:?] | heiß, Grad III | [chcthydain:?]
f111r	f111r.6	S	shedy|qoky|chedy|qokeedy|teedy|chdy|keedy|qotchedy	5	3	0	0	0	dain shedy qoky chedy qok shed olchedy qokeedy teedy chdy keedy qotchedy dary	Grad-/Maßwert II | [shedy:?] | heiße Grundform | getrockneter Zustand | [qok:?] | [shed:?] | [olchedy:?] | heißer Zustand, Bindungsstufe II | [teedy:?] | [chdy:?] | [keedy:?] | [qotchedy:?] | [dary:?]	Grad-/Maßwert II | feucht in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | trocken in der Mitte des Grades, abgeschlossen | [qok:?] | [shed:?] | [olchedy:?] | heiß am Ende des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | kalt und trocken in der Mitte des Grades, abgeschlossen | [dary:?]
f111r	f111r.7	S	qokeey|oteedy|otedy	2	1	0	0	0	sshedy qokeey checthey oteedy lchedy chol sheeol qokeody raiin otedy otar aiin om	eingeweichte Samen/Saat | [qokeey:?] | [checthey:?] | [oteedy:?] | getrocknetes Drogenholz | trocken; nominal trockenes Gut/Material | [sheeol:?] | [qokeody:?] | Wurzel, Typ/Charge III | gekühlter Ansatz | [otar:?] | Menge III | [om:?]	eingeweichte Samen/Saat | heiß am Ende des Grades | [checthey:?] | kalter Ansatz am Ende des Grades, abgeschlossen | getrocknetes Drogenholz | trocken; nominal trockenes Gut/Material | [sheeol:?] | [qokeody:?] | Wurzel, Typ/Charge III | kalter Ansatz in der Mitte des Grades, abgeschlossen | [otar:?] | Menge III | [om:?]
f111r	f111r.8	S	cheedy|qokeey|qokedy|chy|otshedy|qotchdy	5	1	0	0	0	daiin o chedain daiin cheedy qokeey qokedy chy otshedy lkeeol lkeey qotchdy	Grad-/Maßwert III | [o:?] | [chedain:?] | Grad-/Maßwert III | [cheedy:?] | [qokeey:?] | [qokedy:?] | trocken, Grundform | [otshedy:?] | [lkeeol:?] | [lkeey:?] | [qotchdy:?]	Grad-/Maßwert III | [o:?] | [chedain:?] | Grad-/Maßwert III | trocken am Ende des Grades, abgeschlossen | heiß am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades | kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen | [lkeeol:?] | [lkeey:?] | kalt und trocken am Anfang des Grades, abgeschlossen
f111r	f111r.9	S	qokeey|chedy	1	1	0	0	0	ycheeodain okeeo olchedy lchedy qokeey okeeedy okain chedy chedyteey dal lam	[ycheeodain:?] | [okeeo:?] | [olchedy:?] | getrocknetes Drogenholz | [qokeey:?] | [okeeedy:?] | heiß im Zubereitungsrahmen, Grad II | getrockneter Zustand | [chedyteey:?] | [dal:?] | Drogenholz: Maß-/Einheitsform I	[ycheeodain:?] | [okeeo:?] | [olchedy:?] | getrocknetes Drogenholz | heiß am Ende des Grades | [okeeedy:?] | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | [chedyteey:?] | [dal:?] | Drogenholz: Maß-/Einheitsform I
f111v	f111v.1	S	shedy	1	0	0	0	0	koshey qokal chckheal opcheodair alkain sheokain cheok okeal shedy ralchy	[koshey:?] | heiße Substanz | [chckheal:?] | [opcheodair:?] | [alkain:?] | [sheokain:?] | [cheok:?] | [okeal:?] | [shedy:?] | [ralchy:?]	[koshey:?] | heiße Substanz | [chckheal:?] | [opcheodair:?] | [alkain:?] | [sheokain:?] | [cheok:?] | [okeal:?] | feucht in der Mitte des Grades, abgeschlossen | [ralchy:?]
f111v	f111v.10	S	shey	0	1	0	0	0	soiin shed qoksheo lor cheo lol aiin shey qokain chear qoteol shcthy ldy	Samen/Saatgutzubereitung, Form III | [shed:?] | [qoksheo:?] | Holzportion | trocken angesetzte Zubereitung | Holzstoff | Menge III | feucht, attributiv gebunden | heiß, Grad II | trockene Fraktion I | [qoteol:?] | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [ldy:?]	Samen/Saatgutzubereitung, Form III | [shed:?] | [qoksheo:?] | Holzportion | trocken angesetzte Zubereitung | Holzstoff | Menge III | feucht in der Mitte des Grades | heiß, Grad II | trockene Fraktion I | [qoteol:?] | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [ldy:?]
f111v	f111v.11	S	otedy	0	1	0	0	0	y lcheey shear aiin sheear otain otedy qokain chedkain shedaitain shalg	[y:?] | Drogenholz, trocken gebunden, Form II | [shear:?] | Menge III | [sheear:?] | kalt im Zubereitungsrahmen, Grad II | gekühlter Ansatz | heiß, Grad II | [chedkain:?] | [shedaitain:?] | [shalg:?]	[y:?] | Drogenholz, trocken gebunden, Form II | [shear:?] | Menge III | [sheear:?] | kalt im Zubereitungsrahmen, Grad II | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad II | [chedkain:?] | [shedaitain:?] | [shalg:?]
f111v	f111v.12	S	shey|sheey	0	2	0	0	0	qear ain shey okeeey qokaiin checkhy sho lchal sheey shckhey kshartar	[qear:?] | Menge-/Klassenwert II | feucht, attributiv gebunden | [okeeey:?] | heiß, Grad III | [checkhy:?] | feuchter Ansatz | [lchal:?] | feucht, Bindungsstufe II | [shckhey:?] | [kshartar:?]	[qear:?] | Menge-/Klassenwert II | feucht in der Mitte des Grades | [okeeey:?] | heiß, Grad III | [checkhy:?] | feuchter Ansatz | [lchal:?] | feucht am Ende des Grades | [shckhey:?] | [kshartar:?]
f111v	f111v.13	S	kedy|tedy	2	0	0	0	0	sheaiin okaiin shckhy cheol kedy chetar okaiin shal lchdal tedy tar amd	[sheaiin:?] | heiß, Grad III, im Ansatzrahmen | [shckhy:?] | trockener Drogenstoff | [kedy:?] | [chetar:?] | heiß, Grad III, im Ansatzrahmen | [shal:?] | [lchdal:?] | [tedy:?] | [tar:?] | [amd:?]	[sheaiin:?] | heiß, Grad III, im Ansatzrahmen | [shckhy:?] | trockener Drogenstoff | heiß in der Mitte des Grades, abgeschlossen | [chetar:?] | heiß, Grad III, im Ansatzrahmen | [shal:?] | [lchdal:?] | kalt in der Mitte des Grades, abgeschlossen | [tar:?] | [amd:?]
f111v	f111v.14	S	shedy	1	0	0	0	0	qocheol qokain chear ol oin shedy qotaiin qokeechy olkeey lkain lal gm	[qocheol:?] | heiß, Grad II | trockene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oin:?] | [shedy:?] | kalt, Grad III | [qokeechy:?] | [olkeey:?] | [lkain:?] | Holzrohstoff I | [gm:?]	[qocheol:?] | heiß, Grad II | trockene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oin:?] | feucht in der Mitte des Grades, abgeschlossen | kalt, Grad III | [qokeechy:?] | [olkeey:?] | [lkain:?] | Holzrohstoff I | [gm:?]
f111v	f111v.15	S	shey|chedy	0	2	0	0	0	sar shey l otain qokaiin al kain chedy otal lchedy qokain chtal otain l s	Samenfraktion I | feucht, attributiv gebunden | [l:?] | kalt im Zubereitungsrahmen, Grad II | heiß, Grad III | [al:?] | heiß, Grad II | getrockneter Zustand | Ansatz aus kaltem Rohstoff, Form I | getrocknetes Drogenholz | heiß, Grad II | [chtal:?] | kalt im Zubereitungsrahmen, Grad II | [l:?] | [s:?]	Samenfraktion I | feucht in der Mitte des Grades | [l:?] | kalt im Zubereitungsrahmen, Grad II | heiß, Grad III | [al:?] | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | getrocknetes Drogenholz | heiß, Grad II | [chtal:?] | kalt im Zubereitungsrahmen, Grad II | [l:?] | [s:?]
f111v	f111v.16	S	shedy	1	0	0	0	0	qokain sheol qokain shckhey lchedy okar al qotal shedy otain far aiin am	heiß, Grad II | feuchtes Material | heiß, Grad II | [shckhey:?] | getrocknetes Drogenholz | [okar:?] | [al:?] | [qotal:?] | [shedy:?] | kalt im Zubereitungsrahmen, Grad II | [far:?] | Menge III | [am:?]	heiß, Grad II | feuchtes Material | heiß, Grad II | [shckhey:?] | getrocknetes Drogenholz | [okar:?] | [al:?] | [qotal:?] | feucht in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | [far:?] | Menge III | [am:?]
f111v	f111v.17	S	shey|sheey	0	2	0	0	0	solkain shey okaiin sheey qokain chkal chckhy saiin ar lchal she otain	[solkain:?] | feucht, attributiv gebunden | heiß, Grad III, im Ansatzrahmen | feucht, Bindungsstufe II | heiß, Grad II | [chkal:?] | [chckhy:?] | Samen/Saatgut, Typ/Charge III | [ar:?] | [lchal:?] | feucht, attributiv gebunden | kalt im Zubereitungsrahmen, Grad II	[solkain:?] | feucht in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | feucht am Ende des Grades | heiß, Grad II | [chkal:?] | [chckhy:?] | Samen/Saatgut, Typ/Charge III | [ar:?] | [lchal:?] | feucht, attributiv gebunden | kalt im Zubereitungsrahmen, Grad II
f111v	f111v.18	S	shedy|shey	1	1	0	0	0	tais shedy qoeedaiin okain ey kaiin shey otain alkain o l r ol dain	[tais:?] | [shedy:?] | [qoeedaiin:?] | heiß im Zubereitungsrahmen, Grad II | [ey:?] | heiß, Grad III | feucht, attributiv gebunden | kalt im Zubereitungsrahmen, Grad II | [alkain:?] | [o:?] | [l:?] | [r:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad II	[tais:?] | feucht in der Mitte des Grades, abgeschlossen | [qoeedaiin:?] | heiß im Zubereitungsrahmen, Grad II | [ey:?] | heiß, Grad III | feucht in der Mitte des Grades | kalt im Zubereitungsrahmen, Grad II | [alkain:?] | [o:?] | [l:?] | [r:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad II
f111v	f111v.19	S	shey|qoky|chy	0	3	0	0	0	qokaiin cheal tain qokain shey qokain char shcthey qoky chy qokaiin	heiß, Grad III | [cheal:?] | kalt, Grad II | heiß, Grad II | feucht, attributiv gebunden | heiß, Grad II | [char:?] | [shcthey:?] | heiße Grundform | trocken, Grundform | heiß, Grad III	heiß, Grad III | [cheal:?] | kalt, Grad II | heiß, Grad II | feucht in der Mitte des Grades | heiß, Grad II | [char:?] | [shcthey:?] | heiß am Anfang des Grades | trocken am Anfang des Grades | heiß, Grad III
f111v	f111v.2	S	keedy|qokedy|chy	2	1	0	0	0	sheekeey cheol keedy qokair shecthy qokeol okechedy qokedy qopchedy qokedam chy	[sheekeey:?] | trockener Drogenstoff | [keedy:?] | [qokair:?] | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | [qokeol:?] | [okechedy:?] | [qokedy:?] | [qopchedy:?] | [qokedam:?] | trocken, Grundform	[sheekeey:?] | trockener Drogenstoff | heiß am Ende des Grades, abgeschlossen | [qokair:?] | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | [qokeol:?] | [okechedy:?] | heiß in der Mitte des Grades, abgeschlossen | [qopchedy:?] | [qokedam:?] | trocken am Anfang des Grades
f111v	f111v.20	S	chedy|qokshedy	1	1	0	0	0	shain qokal shar qoteal qotain chedy qotain shcthy qokshedy qotain ar	feucht, Grad II | heiße Substanz | [shar:?] | [qoteal:?] | kalt im qo-Rahmen, Grad II | getrockneter Zustand | kalt im qo-Rahmen, Grad II | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [qokshedy:?] | kalt im qo-Rahmen, Grad II | [ar:?]	feucht, Grad II | heiße Substanz | [shar:?] | [qoteal:?] | kalt im qo-Rahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | heiß und feucht in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | [ar:?]
f111v	f111v.21	S	cheey	1	0	0	0	0	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	Samenfraktion II | [air:?] | Menge-/Klassenwert II | [qol:?] | Wurzelfraktion I | Menge-/Klassenwert II | [cheey:?] | [lkeey:?] | [lkain:?] | [cheokain:?] | [sheo:?] | [qo:?] | heiß, Grad II | trockene Fraktion I | [alam:?]	Samenfraktion II | [air:?] | Menge-/Klassenwert II | [qol:?] | Wurzelfraktion I | Menge-/Klassenwert II | trocken am Ende des Grades | [lkeey:?] | [lkain:?] | [cheokain:?] | [sheo:?] | [qo:?] | heiß, Grad II | trockene Fraktion I | [alam:?]
f111v	f111v.22	S	chedy	0	1	0	0	0	saiin ychear olsheey chetain chedy qokain okain al chan okalchey lkeeey	Samen/Saatgut, Typ/Charge III | [ychear:?] | [olsheey:?] | [chetain:?] | getrockneter Zustand | heiß, Grad II | heiß im Zubereitungsrahmen, Grad II | [al:?] | trocken, Grad I | [okalchey:?] | [lkeeey:?]	Samen/Saatgut, Typ/Charge III | [ychear:?] | [olsheey:?] | [chetain:?] | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | heiß im Zubereitungsrahmen, Grad II | [al:?] | trocken, Grad I | [okalchey:?] | [lkeeey:?]
f111v	f111v.24	S	chedy|chey|chedy	1	2	0	0	0	cheodain qokar otain chedy lkain chey shckhy qokl chedy qokar chctham	Trockenansatz, Dosis II | heiße Portion | kalt im Zubereitungsrahmen, Grad II | getrockneter Zustand | [lkain:?] | [chey:?] | [shckhy:?] | [qokl:?] | getrockneter Zustand | heiße Portion | [chctham:?]	Trockenansatz, Dosis II | heiße Portion | kalt im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | [lkain:?] | trocken in der Mitte des Grades | [shckhy:?] | [qokl:?] | trocken in der Mitte des Grades, abgeschlossen | heiße Portion | [chctham:?]
f111v	f111v.26	S	okshey|chey|keedy	3	0	0	0	0	polar ar okshey qokain chey kal keedy qopchedy qopchey ltchs alpchdar	[polar:?] | [ar:?] | [okshey:?] | heiß, Grad II | [chey:?] | [kal:?] | [keedy:?] | [qopchedy:?] | [qopchey:?] | [ltchs:?] | [alpchdar:?]	[polar:?] | [ar:?] | heiß-feuchter Ansatz in der Mitte des Grades | heiß, Grad II | trocken in der Mitte des Grades | [kal:?] | heiß am Ende des Grades, abgeschlossen | [qopchedy:?] | [qopchey:?] | [ltchs:?] | [alpchdar:?]
f111v	f111v.27	S	sheey|tsheey|sheey|shy|chey	2	3	0	0	0	ol sheey tsheey alkar sheey otain ches shy qokl chey qoklcheor ldar llo	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht, Bindungsstufe II | [tsheey:?] | [alkar:?] | feucht, Bindungsstufe II | kalt im Zubereitungsrahmen, Grad II | [ches:?] | feucht, Grundform | [qokl:?] | [chey:?] | [qoklcheor:?] | [ldar:?] | [llo:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht am Ende des Grades | kalt und feucht am Ende des Grades | [alkar:?] | feucht am Ende des Grades | kalt im Zubereitungsrahmen, Grad II | [ches:?] | feucht am Anfang des Grades | [qokl:?] | trocken in der Mitte des Grades | [qoklcheor:?] | [ldar:?] | [llo:?]
f111v	f111v.29	S	shedy|otchey	2	0	0	0	0	polkiin cheopaiin otain shedy pchedy opcheedy qokain chcfhey otchey lldy	[polkiin:?] | [cheopaiin:?] | kalt im Zubereitungsrahmen, Grad II | [shedy:?] | getrocknetes Pulver | [opcheedy:?] | heiß, Grad II | [chcfhey:?] | [otchey:?] | [lldy:?]	[polkiin:?] | [cheopaiin:?] | kalt im Zubereitungsrahmen, Grad II | feucht in der Mitte des Grades, abgeschlossen | getrocknetes Pulver | [opcheedy:?] | heiß, Grad II | [chcfhey:?] | kalt-trockener Ansatz in der Mitte des Grades | [lldy:?]
f111v	f111v.3	S	chedy|otedy|oteey|chedy|qokeey	2	3	0	0	0	dain chedy shedal otedy oteey chedy qokeey dain chcthar otar qotain otaim	Grad-/Maßwert II | getrockneter Zustand | [shedal:?] | gekühlter Ansatz | [oteey:?] | getrockneter Zustand | [qokeey:?] | Grad-/Maßwert II | [chcthar:?] | [otar:?] | kalt im qo-Rahmen, Grad II | [otaim:?]	Grad-/Maßwert II | trocken in der Mitte des Grades, abgeschlossen | [shedal:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | Grad-/Maßwert II | [chcthar:?] | [otar:?] | kalt im qo-Rahmen, Grad II | [otaim:?]
