atom_id	event_id	physical_page	locus	surface	channel	component_position	component	abstract_core_de	register_expansion_de
P931-A02158	P912-E0937	f81v	f81v.8	oldy	WORKSHOP_PROSE	1	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02159	P912-E0937	f81v	f81v.8	oldy	WORKSHOP_PROSE	2	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02160	P912-E0938	f81v	f81v.9	yar	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02161	P912-E0938	f81v	f81v.9	yar	WORKSHOP_PROSE	2	AR	QUELLE	Entnahmestelle
P931-A02162	P912-E0939	f81v	f81v.9	olchey	WORKSHOP_PROSE	1	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02163	P912-E0939	f81v	f81v.9	olchey	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02164	P912-E0940	f81v	f81v.9	kaiin	WORKSHOP_PROSE	1	K	ZUORDNUNG	Material zugeben
P931-A02165	P912-E0940	f81v	f81v.9	kaiin	WORKSHOP_PROSE	2	AIIN	SOLLWERT	Sollmaß
P931-A02166	P912-E0941	f81v	f81v.9	okeey	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02167	P912-E0941	f81v	f81v.9	okeey	WORKSHOP_PROSE	2	EE	GRAD_2	länger oder gehalten
P931-A02168	P912-E0941	f81v	f81v.9	okeey	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02169	P912-E0942	f81v	f81v.9	daiin	WORKSHOP_PROSE	1	AIIN	SOLLWERT	Sollmaß
P931-A02170	P912-E0943	f81v	f81v.9	olor	WORKSHOP_PROSE	1	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02171	P912-E0943	f81v	f81v.9	olor	WORKSHOP_PROSE	2	OR	EINTRAG	Ansatz oder Zubereitung
P931-A02172	P912-E0944	f81v	f81v.9	checkhy	WORKSHOP_PROSE	1	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A02173	P912-E0944	f81v	f81v.9	checkhy	WORKSHOP_PROSE	2	E	GRAD_1	kurz oder direkt
P931-A02174	P912-E0944	f81v	f81v.9	checkhy	WORKSHOP_PROSE	3	CKH	DURCHLASS	durch einen Durchlass führen
P931-A02175	P912-E0944	f81v	f81v.9	checkhy	WORKSHOP_PROSE	4	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02176	P912-E0945	f81v	f81v.9	daiidy	WORKSHOP_PROSE	1	DA	STUFE_2	zweite Arbeitsstufe
P931-A02177	P912-E0945	f81v	f81v.9	daiidy	WORKSHOP_PROSE	2	IIN	STUFE	Arbeitsstufe
P931-A02178	P912-E0945	f81v	f81v.9	daiidy	WORKSHOP_PROSE	3	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02179	P912-E0946	f81v	f81v.10	polshy	WORKSHOP_PROSE	1	P	EINSETZUNG	Material einsetzen
P931-A02180	P912-E0946	f81v	f81v.10	polshy	WORKSHOP_PROSE	2	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02181	P912-E0946	f81v	f81v.10	polshy	WORKSHOP_PROSE	3	SH	HALTEN	Arbeitsgegenstand halten
P931-A02182	P912-E0946	f81v	f81v.10	polshy	WORKSHOP_PROSE	4	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02183	P912-E0947	f81v	f81v.10	ashyteed	WORKSHOP_PROSE	1	A_ADDR	ADRESSE	lokale Arbeitsstelle
P931-A02184	P912-E0947	f81v	f81v.10	ashyteed	WORKSHOP_PROSE	2	SH	HALTEN	Arbeitsgegenstand halten
P931-A02185	P912-E0947	f81v	f81v.10	ashyteed	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02186	P912-E0947	f81v	f81v.10	ashyteed	WORKSHOP_PROSE	4	T	EINSTELLUNG	Arbeitsgang einstellen
P931-A02187	P912-E0947	f81v	f81v.10	ashyteed	WORKSHOP_PROSE	5	EE	GRAD_2	länger oder gehalten
P931-A02188	P912-E0947	f81v	f81v.10	ashyteed	WORKSHOP_PROSE	6	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A02189	P912-E0948	f81v	f81v.10	qop	WORKSHOP_PROSE	1	CARRIER_Q	EINTRITT	neuen Kartenblock beginnen
P931-A02190	P912-E0948	f81v	f81v.10	qop	WORKSHOP_PROSE	2	O	LAUF	Arbeitsgang ausführen
P931-A02191	P912-E0948	f81v	f81v.10	qop	WORKSHOP_PROSE	3	P	EINSETZUNG	Material einsetzen
P931-A02192	P912-E0949	f81v	f81v.10	okeedy	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02193	P912-E0949	f81v	f81v.10	okeedy	WORKSHOP_PROSE	2	EE	GRAD_2	länger oder gehalten
P931-A02194	P912-E0949	f81v	f81v.10	okeedy	WORKSHOP_PROSE	3	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02195	P912-E0950	f81v	f81v.10	otedy	WORKSHOP_PROSE	1	OT	NAECHSTER	danach oder nächster Posten
P931-A02196	P912-E0950	f81v	f81v.10	otedy	WORKSHOP_PROSE	2	E	GRAD_1	kurz oder direkt
P931-A02197	P912-E0950	f81v	f81v.10	otedy	WORKSHOP_PROSE	3	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02198	P912-E0951	f81v	f81v.10	okshedy	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02199	P912-E0951	f81v	f81v.10	okshedy	WORKSHOP_PROSE	2	SH	HALTEN	Arbeitsgegenstand halten
P931-A02200	P912-E0951	f81v	f81v.10	okshedy	WORKSHOP_PROSE	3	E	GRAD_1	kurz oder direkt
P931-A02201	P912-E0951	f81v	f81v.10	okshedy	WORKSHOP_PROSE	4	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02202	P912-E0952	f81v	f81v.10	qoty	WORKSHOP_PROSE	1	OT	NAECHSTER	danach oder nächster Posten
P931-A02203	P912-E0952	f81v	f81v.10	qoty	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02204	P912-E0953	f81v	f81v.10	dairam	WORKSHOP_PROSE	1	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A02205	P912-E0953	f81v	f81v.10	dairam	WORKSHOP_PROSE	2	AIR	LAUFWEG	Flüssigkeits- oder Stationslauf
P931-A02206	P912-E0953	f81v	f81v.10	dairam	WORKSHOP_PROSE	3	A_ADDR	ADRESSE	lokale Arbeitsstelle
P931-A02207	P912-E0953	f81v	f81v.10	dairam	WORKSHOP_PROSE	4	AM_ADDR	INNENADRESSE	Innenstelle
P931-A02208	P912-E0954	f81v	f81v.11	yshey	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02209	P912-E0954	f81v	f81v.11	yshey	WORKSHOP_PROSE	2	SH	HALTEN	Arbeitsgegenstand halten
P931-A02210	P912-E0954	f81v	f81v.11	yshey	WORKSHOP_PROSE	3	E	GRAD_1	kurz oder direkt
P931-A02211	P912-E0954	f81v	f81v.11	yshey	WORKSHOP_PROSE	4	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02212	P912-E0955	f81v	f81v.11	qokeey	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02213	P912-E0955	f81v	f81v.11	qokeey	WORKSHOP_PROSE	2	EE	GRAD_2	länger oder gehalten
P931-A02214	P912-E0955	f81v	f81v.11	qokeey	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02215	P912-E0956	f81v	f81v.11	okeey	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02216	P912-E0956	f81v	f81v.11	okeey	WORKSHOP_PROSE	2	EE	GRAD_2	länger oder gehalten
P931-A02217	P912-E0956	f81v	f81v.11	okeey	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02218	P912-E0957	f81v	f81v.11	oky	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02219	P912-E0957	f81v	f81v.11	oky	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02220	P912-E0958	f81v	f81v.11	ykeey	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02221	P912-E0958	f81v	f81v.11	ykeey	WORKSHOP_PROSE	2	K	ZUORDNUNG	Material zugeben
P931-A02222	P912-E0958	f81v	f81v.11	ykeey	WORKSHOP_PROSE	3	EE	GRAD_2	länger oder gehalten
P931-A02223	P912-E0958	f81v	f81v.11	ykeey	WORKSHOP_PROSE	4	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02224	P912-E0959	f81v	f81v.11	qoky	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02225	P912-E0959	f81v	f81v.11	qoky	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02226	P912-E0960	f81v	f81v.11	oky	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02227	P912-E0960	f81v	f81v.11	oky	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02228	P912-E0961	f81v	f81v.11	lky	WORKSHOP_PROSE	1	L	VERBINDUNG	entlang des Arbeitswegs führen
P931-A02229	P912-E0961	f81v	f81v.11	lky	WORKSHOP_PROSE	2	K	ZUORDNUNG	Material zugeben
P931-A02230	P912-E0961	f81v	f81v.11	lky	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02231	P912-E0962	f81v	f81v.11	olchy	WORKSHOP_PROSE	1	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02232	P912-E0962	f81v	f81v.11	olchy	WORKSHOP_PROSE	2	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A02233	P912-E0962	f81v	f81v.11	olchy	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02234	P912-E0963	f81v	f81v.11	ky	WORKSHOP_PROSE	1	K	ZUORDNUNG	Material zugeben
P931-A02235	P912-E0963	f81v	f81v.11	ky	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02236	P912-E0964	f81v	f81v.11	dsholyd	WORKSHOP_PROSE	1	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A02237	P912-E0964	f81v	f81v.11	dsholyd	WORKSHOP_PROSE	2	SH	HALTEN	Arbeitsgegenstand halten
P931-A02238	P912-E0964	f81v	f81v.11	dsholyd	WORKSHOP_PROSE	3	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02239	P912-E0964	f81v	f81v.11	dsholyd	WORKSHOP_PROSE	4	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02240	P912-E0964	f81v	f81v.11	dsholyd	WORKSHOP_PROSE	5	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A02241	P912-E0965	f81v	f81v.12	qol	WORKSHOP_PROSE	1	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02242	P912-E0966	f81v	f81v.12	ol	WORKSHOP_PROSE	1	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02243	P912-E0967	f81v	f81v.12	chdy	WORKSHOP_PROSE	1	CHD	WECHSEL	Arbeitsgut umsetzen
P931-A02244	P912-E0967	f81v	f81v.12	chdy	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02245	P912-E0968	f81v	f81v.12	shedy	WORKSHOP_PROSE	1	SHED	ABSETZUNG	absetzen lassen
P931-A02246	P912-E0968	f81v	f81v.12	shedy	WORKSHOP_PROSE	2	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02247	P912-E0969	f81v	f81v.12	qokedy	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02248	P912-E0969	f81v	f81v.12	qokedy	WORKSHOP_PROSE	2	E	GRAD_1	kurz oder direkt
P931-A02249	P912-E0969	f81v	f81v.12	qokedy	WORKSHOP_PROSE	3	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02250	P912-E0970	f81v	f81v.12	ytedy	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02251	P912-E0970	f81v	f81v.12	ytedy	WORKSHOP_PROSE	2	T	EINSTELLUNG	Arbeitsgang einstellen
P931-A02252	P912-E0970	f81v	f81v.12	ytedy	WORKSHOP_PROSE	3	E	GRAD_1	kurz oder direkt
P931-A02253	P912-E0970	f81v	f81v.12	ytedy	WORKSHOP_PROSE	4	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02254	P912-E0971	f81v	f81v.12	chetedy	WORKSHOP_PROSE	1	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A02255	P912-E0971	f81v	f81v.12	chetedy	WORKSHOP_PROSE	2	E	GRAD_1	kurz oder direkt
P931-A02256	P912-E0971	f81v	f81v.12	chetedy	WORKSHOP_PROSE	3	T	EINSTELLUNG	Arbeitsgang einstellen
P931-A02257	P912-E0971	f81v	f81v.12	chetedy	WORKSHOP_PROSE	4	E	GRAD_1	kurz oder direkt
P931-A02258	P912-E0971	f81v	f81v.12	chetedy	WORKSHOP_PROSE	5	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A02259	P912-E0971	f81v	f81v.12	chetedy	WORKSHOP_PROSE	6	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02260	P912-E0972	f81v	f81v.12	lkedey	WORKSHOP_PROSE	1	L	VERBINDUNG	entlang des Arbeitswegs führen
P931-A02261	P912-E0972	f81v	f81v.12	lkedey	WORKSHOP_PROSE	2	K	ZUORDNUNG	Material zugeben
P931-A02262	P912-E0972	f81v	f81v.12	lkedey	WORKSHOP_PROSE	3	E	GRAD_1	kurz oder direkt
P931-A02263	P912-E0972	f81v	f81v.12	lkedey	WORKSHOP_PROSE	4	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A02264	P912-E0972	f81v	f81v.12	lkedey	WORKSHOP_PROSE	5	E	GRAD_1	kurz oder direkt
P931-A02265	P912-E0972	f81v	f81v.12	lkedey	WORKSHOP_PROSE	6	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02266	P912-E0973	f81v	f81v.12	ytedy	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02267	P912-E0973	f81v	f81v.12	ytedy	WORKSHOP_PROSE	2	T	EINSTELLUNG	Arbeitsgang einstellen
P931-A02268	P912-E0973	f81v	f81v.12	ytedy	WORKSHOP_PROSE	3	E	GRAD_1	kurz oder direkt
P931-A02269	P912-E0973	f81v	f81v.12	ytedy	WORKSHOP_PROSE	4	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02270	P912-E0974	f81v	f81v.13	ykeshey	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02271	P912-E0974	f81v	f81v.13	ykeshey	WORKSHOP_PROSE	2	K	ZUORDNUNG	Material zugeben
P931-A02272	P912-E0974	f81v	f81v.13	ykeshey	WORKSHOP_PROSE	3	E	GRAD_1	kurz oder direkt
P931-A02273	P912-E0974	f81v	f81v.13	ykeshey	WORKSHOP_PROSE	4	SH	HALTEN	Arbeitsgegenstand halten
P931-A02274	P912-E0974	f81v	f81v.13	ykeshey	WORKSHOP_PROSE	5	E	GRAD_1	kurz oder direkt
P931-A02275	P912-E0974	f81v	f81v.13	ykeshey	WORKSHOP_PROSE	6	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02276	P912-E0975	f81v	f81v.13	dchsed	WORKSHOP_PROSE	1	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A02277	P912-E0975	f81v	f81v.13	dchsed	WORKSHOP_PROSE	2	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A02278	P912-E0975	f81v	f81v.13	dchsed	WORKSHOP_PROSE	3	S	AUSWAHL	Arbeitsvariante auswählen
P931-A02279	P912-E0975	f81v	f81v.13	dchsed	WORKSHOP_PROSE	4	E	GRAD_1	kurz oder direkt
P931-A02280	P912-E0975	f81v	f81v.13	dchsed	WORKSHOP_PROSE	5	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A02281	P912-E0976	f81v	f81v.13	ytedy	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02282	P912-E0976	f81v	f81v.13	ytedy	WORKSHOP_PROSE	2	T	EINSTELLUNG	Arbeitsgang einstellen
P931-A02283	P912-E0976	f81v	f81v.13	ytedy	WORKSHOP_PROSE	3	E	GRAD_1	kurz oder direkt
P931-A02284	P912-E0976	f81v	f81v.13	ytedy	WORKSHOP_PROSE	4	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02285	P912-E0977	f81v	f81v.13	ytedy	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02286	P912-E0977	f81v	f81v.13	ytedy	WORKSHOP_PROSE	2	T	EINSTELLUNG	Arbeitsgang einstellen
P931-A02287	P912-E0977	f81v	f81v.13	ytedy	WORKSHOP_PROSE	3	E	GRAD_1	kurz oder direkt
P931-A02288	P912-E0977	f81v	f81v.13	ytedy	WORKSHOP_PROSE	4	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02289	P912-E0978	f81v	f81v.13	dar	WORKSHOP_PROSE	1	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A02290	P912-E0978	f81v	f81v.13	dar	WORKSHOP_PROSE	2	AR	QUELLE	Entnahmestelle
P931-A02291	P912-E0979	f81v	f81v.13	ykeday	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02292	P912-E0979	f81v	f81v.13	ykeday	WORKSHOP_PROSE	2	K	ZUORDNUNG	Material zugeben
P931-A02293	P912-E0979	f81v	f81v.13	ykeday	WORKSHOP_PROSE	3	E	GRAD_1	kurz oder direkt
P931-A02294	P912-E0979	f81v	f81v.13	ykeday	WORKSHOP_PROSE	4	DA	STUFE_2	zweite Arbeitsstufe
P931-A02295	P912-E0979	f81v	f81v.13	ykeday	WORKSHOP_PROSE	5	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02296	P912-E0980	f81v	f81v.13	qoty	WORKSHOP_PROSE	1	OT	NAECHSTER	danach oder nächster Posten
P931-A02297	P912-E0980	f81v	f81v.13	qoty	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02298	P912-E0981	f81v	f81v.13	ykedy	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02299	P912-E0981	f81v	f81v.13	ykedy	WORKSHOP_PROSE	2	K	ZUORDNUNG	Material zugeben
P931-A02300	P912-E0981	f81v	f81v.13	ykedy	WORKSHOP_PROSE	3	E	GRAD_1	kurz oder direkt
P931-A02301	P912-E0981	f81v	f81v.13	ykedy	WORKSHOP_PROSE	4	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02302	P912-E0982	f81v	f81v.13	okal	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02303	P912-E0982	f81v	f81v.13	okal	WORKSHOP_PROSE	2	AL	ZIEL	Ziel- oder Anschlussstelle
P931-A02304	P912-E0983	f81v	f81v.14	dshedy	WORKSHOP_PROSE	1	SH	HALTEN	Arbeitsgegenstand halten
P931-A02305	P912-E0983	f81v	f81v.14	dshedy	WORKSHOP_PROSE	2	E	GRAD_1	kurz oder direkt
P931-A02306	P912-E0983	f81v	f81v.14	dshedy	WORKSHOP_PROSE	3	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02307	P912-E0984	f81v	f81v.14	ykeedy	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02308	P912-E0984	f81v	f81v.14	ykeedy	WORKSHOP_PROSE	2	K	ZUORDNUNG	Material zugeben
P931-A02309	P912-E0984	f81v	f81v.14	ykeedy	WORKSHOP_PROSE	3	EE	GRAD_2	länger oder gehalten
P931-A02310	P912-E0984	f81v	f81v.14	ykeedy	WORKSHOP_PROSE	4	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A02311	P912-E0984	f81v	f81v.14	ykeedy	WORKSHOP_PROSE	5	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02312	P912-E0985	f81v	f81v.14	sheeky	WORKSHOP_PROSE	1	SH	HALTEN	Arbeitsgegenstand halten
P931-A02313	P912-E0985	f81v	f81v.14	sheeky	WORKSHOP_PROSE	2	EE	GRAD_2	länger oder gehalten
P931-A02314	P912-E0985	f81v	f81v.14	sheeky	WORKSHOP_PROSE	3	K	ZUORDNUNG	Material zugeben
P931-A02315	P912-E0985	f81v	f81v.14	sheeky	WORKSHOP_PROSE	4	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02316	P912-E0986	f81v	f81v.14	daiin	WORKSHOP_PROSE	1	AIIN	SOLLWERT	Sollmaß
P931-A02317	P912-E0987	f81v	f81v.14	okedy	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02318	P912-E0987	f81v	f81v.14	okedy	WORKSHOP_PROSE	2	E	GRAD_1	kurz oder direkt
P931-A02319	P912-E0987	f81v	f81v.14	okedy	WORKSHOP_PROSE	3	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02320	P912-E0988	f81v	f81v.14	qokeed	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02321	P912-E0988	f81v	f81v.14	qokeed	WORKSHOP_PROSE	2	EE	GRAD_2	länger oder gehalten
P931-A02322	P912-E0988	f81v	f81v.14	qokeed	WORKSHOP_PROSE	3	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A02323	P912-E0989	f81v	f81v.14	qokedy	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02324	P912-E0989	f81v	f81v.14	qokedy	WORKSHOP_PROSE	2	E	GRAD_1	kurz oder direkt
P931-A02325	P912-E0989	f81v	f81v.14	qokedy	WORKSHOP_PROSE	3	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02326	P912-E0990	f81v	f81v.14	lchpchdy	WORKSHOP_PROSE	1	L	VERBINDUNG	entlang des Arbeitswegs führen
P931-A02327	P912-E0990	f81v	f81v.14	lchpchdy	WORKSHOP_PROSE	2	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A02328	P912-E0990	f81v	f81v.14	lchpchdy	WORKSHOP_PROSE	3	P	EINSETZUNG	Material einsetzen
P931-A02329	P912-E0990	f81v	f81v.14	lchpchdy	WORKSHOP_PROSE	4	CHD	WECHSEL	Arbeitsgut umsetzen
P931-A02330	P912-E0990	f81v	f81v.14	lchpchdy	WORKSHOP_PROSE	5	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02331	P912-E0991	f81v	f81v.15	qokal	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02332	P912-E0991	f81v	f81v.15	qokal	WORKSHOP_PROSE	2	AL	ZIEL	Ziel- oder Anschlussstelle
P931-A02333	P912-E0992	f81v	f81v.15	chedy	WORKSHOP_PROSE	1	CHD	WECHSEL	Arbeitsgut umsetzen
P931-A02334	P912-E0992	f81v	f81v.15	chedy	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02335	P912-E0993	f81v	f81v.15	ol	WORKSHOP_PROSE	1	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02336	P912-E0994	f81v	f81v.15	sheey	WORKSHOP_PROSE	1	SH	HALTEN	Arbeitsgegenstand halten
P931-A02337	P912-E0994	f81v	f81v.15	sheey	WORKSHOP_PROSE	2	EE	GRAD_2	länger oder gehalten
P931-A02338	P912-E0994	f81v	f81v.15	sheey	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02339	P912-E0995	f81v	f81v.15	salshcthdy	WORKSHOP_PROSE	1	S	AUSWAHL	Arbeitsvariante auswählen
P931-A02340	P912-E0995	f81v	f81v.15	salshcthdy	WORKSHOP_PROSE	2	A_ADDR	ADRESSE	lokale Arbeitsstelle
P931-A02341	P912-E0995	f81v	f81v.15	salshcthdy	WORKSHOP_PROSE	3	LSH	SPUELUNG	spülen
P931-A02342	P912-E0995	f81v	f81v.15	salshcthdy	WORKSHOP_PROSE	4	CTH	BEREITSTATUS	bis bereit führen
P931-A02343	P912-E0995	f81v	f81v.15	salshcthdy	WORKSHOP_PROSE	5	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A02344	P912-E0995	f81v	f81v.15	salshcthdy	WORKSHOP_PROSE	6	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02345	P912-E0996	f81v	f81v.15	qofchedy	WORKSHOP_PROSE	1	CARRIER_Q	EINTRITT	neuen Kartenblock beginnen
P931-A02346	P912-E0996	f81v	f81v.15	qofchedy	WORKSHOP_PROSE	2	O	LAUF	Arbeitsgang ausführen
P931-A02347	P912-E0996	f81v	f81v.15	qofchedy	WORKSHOP_PROSE	3	LOCAL_CHAR_F	F	lokales Schreibzeichen
P931-A02348	P912-E0996	f81v	f81v.15	qofchedy	WORKSHOP_PROSE	4	CHD	WECHSEL	Arbeitsgut umsetzen
P931-A02349	P912-E0996	f81v	f81v.15	qofchedy	WORKSHOP_PROSE	5	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02350	P912-E0997	f81v	f81v.15	r	WORKSHOP_PROSE	1	R	MARKE	Zustand kennzeichnen
P931-A02351	P912-E0998	f81v	f81v.15	chedy	WORKSHOP_PROSE	1	CHD	WECHSEL	Arbeitsgut umsetzen
P931-A02352	P912-E0998	f81v	f81v.15	chedy	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02353	P912-E0999	f81v	f81v.15	ltary	WORKSHOP_PROSE	1	L	VERBINDUNG	entlang des Arbeitswegs führen
P931-A02354	P912-E0999	f81v	f81v.15	ltary	WORKSHOP_PROSE	2	T	EINSTELLUNG	Arbeitsgang einstellen
P931-A02355	P912-E0999	f81v	f81v.15	ltary	WORKSHOP_PROSE	3	AR	QUELLE	Entnahmestelle
P931-A02356	P912-E0999	f81v	f81v.15	ltary	WORKSHOP_PROSE	4	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02357	P912-E1000	f81v	f81v.16	lor	WORKSHOP_PROSE	1	L	VERBINDUNG	entlang des Arbeitswegs führen
P931-A02358	P912-E1000	f81v	f81v.16	lor	WORKSHOP_PROSE	2	OR	EINTRAG	Ansatz oder Zubereitung
P931-A02359	P912-E1001	f81v	f81v.16	shedy	WORKSHOP_PROSE	1	SHED	ABSETZUNG	absetzen lassen
P931-A02360	P912-E1001	f81v	f81v.16	shedy	WORKSHOP_PROSE	2	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02361	P912-E1002	f81v	f81v.16	qoeedy	WORKSHOP_PROSE	1	CARRIER_Q	EINTRITT	neuen Kartenblock beginnen
P931-A02362	P912-E1002	f81v	f81v.16	qoeedy	WORKSHOP_PROSE	2	O	LAUF	Arbeitsgang ausführen
P931-A02363	P912-E1002	f81v	f81v.16	qoeedy	WORKSHOP_PROSE	3	EE	GRAD_2	länger oder gehalten
