local_group_id	diagram_id	page	source_locus	locus_ordinal_editorial	group_index_within_locus	surface_display_only	instrument_component	technical_group_role	local_lookup_address	concrete_technical_function_German	medical_election_comparator_local_only	orientation_contract	crosspage_contract	semantic_status	source_lineage
A2:G041	A2	f68r1	f68r1.17	17	1	cphocthy	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.17:G01	Gezeichnete Ortsadresse f68r1.17 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.17	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G042	A2	f68r1	f68r1.18	18	1	ytchody	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.18:G01	Gezeichnete Ortsadresse f68r1.18 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.18	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G043	A2	f68r1	f68r1.19	19	1	otys	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.19:G01	Gezeichnete Ortsadresse f68r1.19 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.19	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G044	A2	f68r1	f68r1.20	20	1	olor	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.20:G01	Gezeichnete Ortsadresse f68r1.20 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.20	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G045	A2	f68r1	f68r1.21	21	1	ockhy	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.21:G01	Gezeichnete Ortsadresse f68r1.21 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.21	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G046	A2	f68r1	f68r1.22	22	1	ofcheor	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.22:G01	Gezeichnete Ortsadresse f68r1.22 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.22	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G047	A2	f68r1	f68r1.23	23	1	otchdy	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.23:G01	Gezeichnete Ortsadresse f68r1.23 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.23	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G048	A2	f68r1	f68r1.24	24	1	otykchs	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.24:G01	Gezeichnete Ortsadresse f68r1.24 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.24	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G049	A2	f68r1	f68r1.25	25	1	otol	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.25:G01	Gezeichnete Ortsadresse f68r1.25 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.25	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G050	A2	f68r1	f68r1.26	26	1	otor	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.26:G01	Gezeichnete Ortsadresse f68r1.26 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.26	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G051	A2	f68r1	f68r1.27	27	1	oiinar	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.27:G01	Gezeichnete Ortsadresse f68r1.27 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.27	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G052	A2	f68r1	f68r1.28	28	1	okoldy	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.28:G01	Gezeichnete Ortsadresse f68r1.28 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.28	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G053	A2	f68r1	f68r1.29	29	1	ykchdy	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.29:G01	Gezeichnete Ortsadresse f68r1.29 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.29	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G054	A2	f68r1	f68r1.30	30	1	oeeody	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.30:G01	Gezeichnete Ortsadresse f68r1.30 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.30	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G055	A2	f68r1	f68r1.31	31	1	ocphy	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.31:G01	Gezeichnete Ortsadresse f68r1.31 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.31	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G056	A2	f68r1	f68r1.32	32	1	okeeodal	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.32:G01	Gezeichnete Ortsadresse f68r1.32 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.32	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G057	A2	f68r1	f68r1.33	33	1	okshor	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.33:G01	Gezeichnete Ortsadresse f68r1.33 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.33	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G058	A2	f68r1	f68r1.34	34	1	osdaiin	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.34:G01	Gezeichnete Ortsadresse f68r1.34 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.34	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G059	A2	f68r1	f68r1.35	35	1	otochedy	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.35:G01	Gezeichnete Ortsadresse f68r1.35 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.35	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G060	A2	f68r1	f68r1.36	36	1	dolchedy	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.36:G01	Gezeichnete Ortsadresse f68r1.36 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.36	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G061	A2	f68r1	f68r1.37	37	1	oky	LEGEND	CENTRAL_LEGEND_FRAGMENT	A2:LEGEND:G01	Zentrallegende Fragment 01 lesen; keine Umlaufrichtung erzeugen	the Moon	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G062	A2	f68r1	f68r1.37	37	2	okchdy	LEGEND	CENTRAL_LEGEND_FRAGMENT	A2:LEGEND:G02	Zentrallegende Fragment 02 lesen; keine Umlaufrichtung erzeugen	governs	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G063	A2	f68r1	f68r1.37	37	3	okardy	LEGEND	CENTRAL_LEGEND_FRAGMENT	A2:LEGEND:G03	Zentrallegende Fragment 03 lesen; keine Umlaufrichtung erzeugen	the whole circuit	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G064	A2	f68r1	f68r1.37	37	4	qear	LEGEND	CENTRAL_LEGEND_FRAGMENT	A2:LEGEND:G04	Zentrallegende Fragment 04 lesen; keine Umlaufrichtung erzeugen	of twenty-eight	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G065	A2	f68r1	f68r1.37	37	5	oygy	LEGEND	CENTRAL_LEGEND_FRAGMENT	A2:LEGEND:G05	Zentrallegende Fragment 05 lesen; keine Umlaufrichtung erzeugen	lunar stations	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A3:G001	A3	f69v	f69v.1	1	1	dair	HEADER	SCHEDULE_HEADER_FRAGMENT	A3:HEADER:L01:G01	Regelband 1, Fragment 01: Konsultationsmodus lesen; Inhalt opak halten	apply the remedy	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A3:G002	A3	f69v	f69v.1	1	2	cheyky	HEADER	SCHEDULE_HEADER_FRAGMENT	A3:HEADER:L01:G02	Regelband 1, Fragment 02: Konsultationsmodus lesen; Inhalt opak halten	if adverse, withhold it	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A3:G003	A3	f69v	f69v.1	1	3	otaza	HEADER	SCHEDULE_HEADER_FRAGMENT	A3:HEADER:L01:G03	Regelband 1, Fragment 03: Konsultationsmodus lesen; Inhalt opak halten	keep the usual measure	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A3:G004	A3	f69v	f69v.1	1	4	sar	HEADER	SCHEDULE_HEADER_FRAGMENT	A3:HEADER:L01:G04	Regelband 1, Fragment 04: Konsultationsmodus lesen; Inhalt opak halten	continue to the next station	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A3:G005	A3	f69v	f69v.1	1	5	ar	HEADER	SCHEDULE_HEADER_FRAGMENT	A3:HEADER:L01:G05	Regelband 1, Fragment 05: Konsultationsmodus lesen; Inhalt opak halten	repeat only once	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A3:G006	A3	f69v	f69v.1	1	6	chykar	HEADER	SCHEDULE_HEADER_FRAGMENT	A3:HEADER:L01:G06	Regelband 1, Fragment 06: Konsultationsmodus lesen; Inhalt opak halten	close the consultation	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A3:G007	A3	f69v	f69v.1	1	7	okoirsh	HEADER	SCHEDULE_HEADER_FRAGMENT	A3:HEADER:L01:G07	Regelband 1, Fragment 07: Konsultationsmodus lesen; Inhalt opak halten	when the Moon reaches the station	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A3:G008	A3	f69v	f69v.1	1	8	ar	HEADER	SCHEDULE_HEADER_FRAGMENT	A3:HEADER:L01:G08	Regelband 1, Fragment 08: Konsultationsmodus lesen; Inhalt opak halten	inspect the pictured schedule	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A3:G009	A3	f69v	f69v.1	1	9	chetody	HEADER	SCHEDULE_HEADER_FRAGMENT	A3:HEADER:L01:G09	Regelband 1, Fragment 09: Konsultationsmodus lesen; Inhalt opak halten	if the condition is favourable	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A3:G010	A3	f69v	f69v.1	1	10	okeeos	HEADER	SCHEDULE_HEADER_FRAGMENT	A3:HEADER:L01:G10	Regelband 1, Fragment 10: Konsultationsmodus lesen; Inhalt opak halten	apply the remedy	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A3:G011	A3	f69v	f69v.1	1	11	o	HEADER	SCHEDULE_HEADER_FRAGMENT	A3:HEADER:L01:G11	Regelband 1, Fragment 11: Konsultationsmodus lesen; Inhalt opak halten	if adverse, withhold it	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A3:G012	A3	f69v	f69v.1	1	12	tey	HEADER	SCHEDULE_HEADER_FRAGMENT	A3:HEADER:L01:G12	Regelband 1, Fragment 12: Konsultationsmodus lesen; Inhalt opak halten	keep the usual measure	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A3:G013	A3	f69v	f69v.1	1	13	otokeeey	HEADER	SCHEDULE_HEADER_FRAGMENT	A3:HEADER:L01:G13	Regelband 1, Fragment 13: Konsultationsmodus lesen; Inhalt opak halten	continue to the next station	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A3:G014	A3	f69v	f69v.1	1	14	okeeody	HEADER	SCHEDULE_HEADER_FRAGMENT	A3:HEADER:L01:G14	Regelband 1, Fragment 14: Konsultationsmodus lesen; Inhalt opak halten	repeat only once	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A3:G015	A3	f69v	f69v.1	1	15	okeey	HEADER	SCHEDULE_HEADER_FRAGMENT	A3:HEADER:L01:G15	Regelband 1, Fragment 15: Konsultationsmodus lesen; Inhalt opak halten	close the consultation	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A3:G016	A3	f69v	f69v.1	1	16	doiir	HEADER	SCHEDULE_HEADER_FRAGMENT	A3:HEADER:L01:G16	Regelband 1, Fragment 16: Konsultationsmodus lesen; Inhalt opak halten	when the Moon reaches the station	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A3:G017	A3	f69v	f69v.1	1	17	teeo	HEADER	SCHEDULE_HEADER_FRAGMENT	A3:HEADER:L01:G17	Regelband 1, Fragment 17: Konsultationsmodus lesen; Inhalt opak halten	inspect the pictured schedule	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A3:G018	A3	f69v	f69v.1	1	18	y	HEADER	SCHEDULE_HEADER_FRAGMENT	A3:HEADER:L01:G18	Regelband 1, Fragment 18: Konsultationsmodus lesen; Inhalt opak halten	if the condition is favourable	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A3:G019	A3	f69v	f69v.1	1	19	chey	HEADER	SCHEDULE_HEADER_FRAGMENT	A3:HEADER:L01:G19	Regelband 1, Fragment 19: Konsultationsmodus lesen; Inhalt opak halten	apply the remedy	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A3:G020	A3	f69v	f69v.1	1	20	ot	HEADER	SCHEDULE_HEADER_FRAGMENT	A3:HEADER:L01:G20	Regelband 1, Fragment 20: Konsultationsmodus lesen; Inhalt opak halten	if adverse, withhold it	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A3:G021	A3	f69v	f69v.1	1	21	y	HEADER	SCHEDULE_HEADER_FRAGMENT	A3:HEADER:L01:G21	Regelband 1, Fragment 21: Konsultationsmodus lesen; Inhalt opak halten	keep the usual measure	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
