statement_id	record_unit_id	page	scribe_id	tuple_sequence	original_surface_sequence	scribe_surface_sequence	line_broken_copy	changed_token_count	current_minimal_card_reading_de	current_owner_reading_de	selected_source_vocabulary_de	current_controlled_unit_reading_de	semantic_policy	surface_change_may_change_meaning	legacy_rich_readback_status
B1-S008	B1	f81v	S2_Q_CELL_SCRIBE	b921a237be883a820352 dcda95c81a5460feb191 d904bf7b044dd3922781 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	chey ol cheky ol shedy	chey cheol cheky cheol cheedy	chey cheol cheky cheol cheedy	3	dies; weiter; wärmen + kurz + dies; weiter; absetzen + kurz + Ende	Bei dem gemeinsamen zweireihigen Becken: dies; weiter; wärmen + kurz + dies; weiter; absetzen + kurz + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S008	B1	f81v	S3_S_LINE_SCRIBE	b921a237be883a820352 dcda95c81a5460feb191 d904bf7b044dd3922781 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	chey ol cheky ol shedy	shy cheol cheky sol cheedy	shy cheol cheky / sol cheedy	4	dies; weiter; wärmen + kurz + dies; weiter; absetzen + kurz + Ende	Bei dem gemeinsamen zweireihigen Becken: dies; weiter; wärmen + kurz + dies; weiter; absetzen + kurz + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S008	B1	f81v	S4_MIXED_COMPACT	b921a237be883a820352 dcda95c81a5460feb191 d904bf7b044dd3922781 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	chey ol cheky ol shedy	shy ol cheky ol shedy	shy ol cheky ol / shedy	1	dies; weiter; wärmen + kurz + dies; weiter; absetzen + kurz + Ende	Bei dem gemeinsamen zweireihigen Becken: dies; weiter; wärmen + kurz + dies; weiter; absetzen + kurz + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S009	B1	f81v	S1_BARE_MASTER	7db18b2f0fb7ed0fcfd3	qokedy	qokedy	qokedy	0	ansetzen + kurz + Ende	Bei dem gemeinsamen zweireihigen Becken: ansetzen + kurz + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S009	B1	f81v	S2_Q_CELL_SCRIBE	7db18b2f0fb7ed0fcfd3	qokedy	qokedy	qokedy	0	ansetzen + kurz + Ende	Bei dem gemeinsamen zweireihigen Becken: ansetzen + kurz + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S009	B1	f81v	S3_S_LINE_SCRIBE	7db18b2f0fb7ed0fcfd3	qokedy	qokedy	qokedy	0	ansetzen + kurz + Ende	Bei dem gemeinsamen zweireihigen Becken: ansetzen + kurz + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S009	B1	f81v	S4_MIXED_COMPACT	7db18b2f0fb7ed0fcfd3	qokedy	qokedy	qokedy	0	ansetzen + kurz + Ende	Bei dem gemeinsamen zweireihigen Becken: ansetzen + kurz + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S010	B1	f81v	S1_BARE_MASTER	7db18b2f0fb7ed0fcfd3	qokedy	qokedy	qokedy	0	ansetzen + kurz + Ende	Bei dem gemeinsamen zweireihigen Becken: ansetzen + kurz + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S010	B1	f81v	S2_Q_CELL_SCRIBE	7db18b2f0fb7ed0fcfd3	qokedy	qokedy	qokedy	0	ansetzen + kurz + Ende	Bei dem gemeinsamen zweireihigen Becken: ansetzen + kurz + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S010	B1	f81v	S3_S_LINE_SCRIBE	7db18b2f0fb7ed0fcfd3	qokedy	qokedy	qokedy	0	ansetzen + kurz + Ende	Bei dem gemeinsamen zweireihigen Becken: ansetzen + kurz + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S010	B1	f81v	S4_MIXED_COMPACT	7db18b2f0fb7ed0fcfd3	qokedy	qokedy	qokedy	0	ansetzen + kurz + Ende	Bei dem gemeinsamen zweireihigen Becken: ansetzen + kurz + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S011	B1	f81v	S1_BARE_MASTER	2cc8bb3c2af19607888f 276a7c2d74d1143446f4	chckhy qoky	chckhy choky	chckhy choky	1	Durchlass + dies; ansetzen + dies	Bei dem gemeinsamen zweireihigen Becken: Durchlass + dies; ansetzen + dies.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S011	B1	f81v	S2_Q_CELL_SCRIBE	2cc8bb3c2af19607888f 276a7c2d74d1143446f4	chckhy qoky	chckhy choky	chckhy choky	1	Durchlass + dies; ansetzen + dies	Bei dem gemeinsamen zweireihigen Becken: Durchlass + dies; ansetzen + dies.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S011	B1	f81v	S3_S_LINE_SCRIBE	2cc8bb3c2af19607888f 276a7c2d74d1143446f4	chckhy qoky	shckhy choky	shckhy choky	2	Durchlass + dies; ansetzen + dies	Bei dem gemeinsamen zweireihigen Becken: Durchlass + dies; ansetzen + dies.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S011	B1	f81v	S4_MIXED_COMPACT	2cc8bb3c2af19607888f 276a7c2d74d1143446f4	chckhy qoky	shckhy oky	shckhy oky	2	Durchlass + dies; ansetzen + dies	Bei dem gemeinsamen zweireihigen Becken: Durchlass + dies; ansetzen + dies.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S012	B1	f81v	S1_BARE_MASTER	be0974b366c981dc1eef 08bd5ca0c2ad137a056d 2e7e89e0bd12b999c280	lsho qokey lshedy	lsho okey lshedy	lsho okey lshedy	1	Waschgang beginnen; ansetzen + kurz + dies; waschen + Ende	Bei dem gemeinsamen zweireihigen Becken: Waschgang beginnen; ansetzen + kurz + dies; waschen + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S012	B1	f81v	S2_Q_CELL_SCRIBE	be0974b366c981dc1eef 08bd5ca0c2ad137a056d 2e7e89e0bd12b999c280	lsho qokey lshedy	lsho okey lshedy	lsho okey lshedy	1	Waschgang beginnen; ansetzen + kurz + dies; waschen + Ende	Bei dem gemeinsamen zweireihigen Becken: Waschgang beginnen; ansetzen + kurz + dies; waschen + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S012	B1	f81v	S3_S_LINE_SCRIBE	be0974b366c981dc1eef 08bd5ca0c2ad137a056d 2e7e89e0bd12b999c280	lsho qokey lshedy	lsho okey lshedy	lsho okey lshedy	1	Waschgang beginnen; ansetzen + kurz + dies; waschen + Ende	Bei dem gemeinsamen zweireihigen Becken: Waschgang beginnen; ansetzen + kurz + dies; waschen + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S012	B1	f81v	S4_MIXED_COMPACT	be0974b366c981dc1eef 08bd5ca0c2ad137a056d 2e7e89e0bd12b999c280	lsho qokey lshedy	lsho okey lshedy	lsho okey lshedy	1	Waschgang beginnen; ansetzen + kurz + dies; waschen + Ende	Bei dem gemeinsamen zweireihigen Becken: Waschgang beginnen; ansetzen + kurz + dies; waschen + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S013	B1	f81v	S1_BARE_MASTER	2e7e89e0bd12b999c280	lshedy	lshedy	lshedy	0	waschen + Ende	Bei dem gemeinsamen zweireihigen Becken: waschen + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S013	B1	f81v	S2_Q_CELL_SCRIBE	2e7e89e0bd12b999c280	lshedy	lshedy	lshedy	0	waschen + Ende	Bei dem gemeinsamen zweireihigen Becken: waschen + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S013	B1	f81v	S3_S_LINE_SCRIBE	2e7e89e0bd12b999c280	lshedy	lshedy	lshedy	0	waschen + Ende	Bei dem gemeinsamen zweireihigen Becken: waschen + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S013	B1	f81v	S4_MIXED_COMPACT	2e7e89e0bd12b999c280	lshedy	lshedy	lshedy	0	waschen + Ende	Bei dem gemeinsamen zweireihigen Becken: waschen + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S014	B1	f81v	S1_BARE_MASTER	6f7ff8287eddf4da9fdb c205570c49d4d93c23d3 433713294b25b0a12f66 dcda95c81a5460feb191 b6b654722e55729cc947	chedy qolky lchedal qol otar	chdy qolky lchedal cheol otar	chdy qolky lchedal cheol otar	2	umsetzen + dies; weiter; zur Ablaufstelle führen; weiter; danach + Quelle	Bei dem gemeinsamen zweireihigen Becken: umsetzen + dies; weiter; zur Ablaufstelle führen; weiter; danach + Quelle.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S014	B1	f81v	S2_Q_CELL_SCRIBE	6f7ff8287eddf4da9fdb c205570c49d4d93c23d3 433713294b25b0a12f66 dcda95c81a5460feb191 b6b654722e55729cc947	chedy qolky lchedal qol otar	chdy qolky lchedal cheol otar	chdy qolky lchedal cheol otar	2	umsetzen + dies; weiter; zur Ablaufstelle führen; weiter; danach + Quelle	Bei dem gemeinsamen zweireihigen Becken: umsetzen + dies; weiter; zur Ablaufstelle führen; weiter; danach + Quelle.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S014	B1	f81v	S3_S_LINE_SCRIBE	6f7ff8287eddf4da9fdb c205570c49d4d93c23d3 433713294b25b0a12f66 dcda95c81a5460feb191 b6b654722e55729cc947	chedy qolky lchedal qol otar	chdy qolky lchedal sol otar	chdy qolky lchedal / sol otar	2	umsetzen + dies; weiter; zur Ablaufstelle führen; weiter; danach + Quelle	Bei dem gemeinsamen zweireihigen Becken: umsetzen + dies; weiter; zur Ablaufstelle führen; weiter; danach + Quelle.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S014	B1	f81v	S4_MIXED_COMPACT	6f7ff8287eddf4da9fdb c205570c49d4d93c23d3 433713294b25b0a12f66 dcda95c81a5460feb191 b6b654722e55729cc947	chedy qolky lchedal qol otar	chdy qolky lchedal ol otar	chdy qolky lchedal ol / otar	2	umsetzen + dies; weiter; zur Ablaufstelle führen; weiter; danach + Quelle	Bei dem gemeinsamen zweireihigen Becken: umsetzen + dies; weiter; zur Ablaufstelle führen; weiter; danach + Quelle.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S015	B1	f81v	S1_BARE_MASTER	a7af89ab31ce5e247395 07913ef9b1fb773cd325	ytey okchedy	ytey okchedy	ytey okchedy	0	dies + kurz + Teil; ansetzen + umsetzen + Ende	Bei dem gemeinsamen zweireihigen Becken: dies + kurz + Teil; ansetzen + umsetzen + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S015	B1	f81v	S2_Q_CELL_SCRIBE	a7af89ab31ce5e247395 07913ef9b1fb773cd325	ytey okchedy	ytey okchedy	ytey okchedy	0	dies + kurz + Teil; ansetzen + umsetzen + Ende	Bei dem gemeinsamen zweireihigen Becken: dies + kurz + Teil; ansetzen + umsetzen + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S015	B1	f81v	S3_S_LINE_SCRIBE	a7af89ab31ce5e247395 07913ef9b1fb773cd325	ytey okchedy	ytey okchedy	ytey okchedy	0	dies + kurz + Teil; ansetzen + umsetzen + Ende	Bei dem gemeinsamen zweireihigen Becken: dies + kurz + Teil; ansetzen + umsetzen + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S015	B1	f81v	S4_MIXED_COMPACT	a7af89ab31ce5e247395 07913ef9b1fb773cd325	ytey okchedy	ytey okchedy	ytey okchedy	0	dies + kurz + Teil; ansetzen + umsetzen + Ende	Bei dem gemeinsamen zweireihigen Becken: dies + kurz + Teil; ansetzen + umsetzen + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B1-S016	B1	f81v	S1_BARE_MASTER	308e8ea2d5d190c498e8 0275fbf14e07935b0a45 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	qokal okeey qol cheedy	okal okeey cheol cheedy	okal okeey cheol cheedy	2	ansetzen + Ziel; ansetzen + länger + dies; weiter; absetzen + kurz + Ende	Bei dem gemeinsamen zweireihigen Becken: ansetzen + Ziel; ansetzen + länger + dies; weiter; absetzen + kurz + Ende.	Badende; Becken; Beckenstation; Waschflüssigkeit; Zusatz; Temperatur; Dauer; örtliche Stelle; Ablauf; Filtern	Badende an der Beckenstation im Becken ansetzen. Waschflüssigkeit und Zusatz auf Temperatur bringen, für die Dauer halten und an der örtlichen Stelle waschen. Danach filtern, absetzen und zum Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
