occurrence_id	page	locus	line_number	token_index	surface	head	written_i_minims	working_value	working_roman	section	language	hand	triple_reading_token_stable	surface_line
G626-M01061	f108v	f108v.37	37	8	lkain	lka	1	2	II	S	B	3	1	sain sheor sheey sheckhey qokey okey shey lkain shedy qokain dalam
G626-M01062	f108v	f108v.37	37	10	qokain	qoka	1	2	II	S	B	3	1	sain sheor sheey sheckhey qokey okey shey lkain shedy qokain dalam
G626-M01063	f108v	f108v.39	39	1	sain	sa	1	2	II	S	B	3	1	sain chey lkedain chey rar ain al chear olor chedaiin oteey chedy rl
G626-M01064	f108v	f108v.39	39	3	lkedain	lkeda	1	2	II	S	B	3	0	sain chey lkedain chey rar ain al chear olor chedaiin oteey chedy rl
G626-M01065	f108v	f108v.39	39	6	ain	a	1	2	II	S	B	3	1	sain chey lkedain chey rar ain al chear olor chedaiin oteey chedy rl
G626-M01066	f108v	f108v.39	39	10	chedaiin	cheda	2	3	III	S	B	3	0	sain chey lkedain chey rar ain al chear olor chedaiin oteey chedy rl
G626-M01067	f108v	f108v.40	40	1	daiin	da	2	3	III	S	B	3	1	daiin sheeal qokeedy qokeedy qokeedy qotey qokeey qokeey otedy qotaiin
G626-M01068	f108v	f108v.40	40	10	qotaiin	qota	2	3	III	S	B	3	1	daiin sheeal qokeedy qokeedy qokeedy qotey qokeey qokeey otedy qotaiin
G626-M01069	f108v	f108v.41	41	5	lsheedain	lsheeda	1	2	II	S	B	3	1	dshedy tedy checkhey sheeky lsheedain shear olkedy chy kar tar otaiin
G626-M01070	f108v	f108v.41	41	11	otaiin	ota	2	3	III	S	B	3	1	dshedy tedy checkhey sheeky lsheedain shear olkedy chy kar tar otaiin
G626-M01071	f108v	f108v.42	42	1	ycheain	ychea	1	2	II	S	B	3	1	ycheain chey lcheal ykeey qolcheedy qokeedy okeedy qokey qokeedy qoteedy
G626-M01072	f108v	f108v.43	43	1	shodain	shoda	1	2	II	S	B	3	1	shodain cheal shedy rcheetey qokeey cheolkeedy cheol chedytey okeearam
G626-M01073	f108v	f108v.46	46	1	saiin	sa	2	3	III	S	B	3	1	saiin sheeain qkain okeey qokalor cheol keol chedy qokeey qokeey ral
G626-M01074	f108v	f108v.46	46	2	sheeain	sheea	1	2	II	S	B	3	1	saiin sheeain qkain okeey qokalor cheol keol chedy qokeey qokeey ral
G626-M01075	f108v	f108v.46	46	3	qkain	qka	1	2	II	S	B	3	1	saiin sheeain qkain okeey qokalor cheol keol chedy qokeey qokeey ral
G626-M01076	f108v	f108v.47	47	3	shedain	sheda	1	2	II	S	B	3	0	ycheey qokeeey shedain qokeedy qokeey okeedal okeol lkeey lchedy lchedy
G626-M01077	f108v	f108v.49	49	1	saiin	sa	2	3	III	S	B	3	1	saiin okain cheey lkaiin cheal cheol keear qokeedy qokeey checkhedy qokal oam
G626-M01078	f108v	f108v.49	49	2	okain	oka	1	2	II	S	B	3	1	saiin okain cheey lkaiin cheal cheol keear qokeedy qokeey checkhedy qokal oam
G626-M01079	f108v	f108v.49	49	4	lkaiin	lka	2	3	III	S	B	3	1	saiin okain cheey lkaiin cheal cheol keear qokeedy qokeey checkhedy qokal oam
G626-M01080	f108v	f108v.50	50	9	aiin	a	2	3	III	S	B	3	1	dsheey oteey cheol teedar okeedy qokeedy checkhy oteey aiin okeey chey qokey
G626-M01081	f108v	f108v.51	51	1	ssheodain	ssheoda	1	2	II	S	B	3	1	ssheodain qokeeo okeey qoksheedy char air okeey qokeeolchey olkeey okeey lar
G626-M01082	f108v	f108v.52	52	1	saiin	sa	2	3	III	S	B	3	1	saiin cheol qokeedy qokeedy chedy qokeey cheal llchey daiin okeey qokeey
G626-M01083	f108v	f108v.52	52	9	daiin	da	2	3	III	S	B	3	0	saiin cheol qokeedy qokeedy chedy qokeey cheal llchey daiin okeey qokeey
G626-M01084	f10r	f10r.2	2	9	daiin	da	2	3	III	H	A	1	1	dchey cthoor char chty os chair otytchol oky daiin etyd
G626-M01085	f10r	f10r.3	3	4	daiin	da	2	3	III	H	A	1	1	qotor o tchy daiin chocthy qotchy chol or yty dy dy
G626-M01086	f10r	f10r.4	4	2	chaiin	cha	2	3	III	H	A	1	1	sor chaiin chcthy ctho ckhy or aiin chtchor doiir ody
G626-M01087	f10r	f10r.4	4	7	aiin	a	2	3	III	H	A	1	1	sor chaiin chcthy ctho ckhy or aiin chtchor doiir ody
G626-M01088	f10r	f10r.6	6	4	cthaiin	ctha	2	3	III	H	A	1	1	ycheor cthy chor cthaiin qoctholy dy chy taiin shy
G626-M01089	f10r	f10r.6	6	8	taiin	ta	2	3	III	H	A	1	1	ycheor cthy chor cthaiin qoctholy dy chy taiin shy
G626-M01090	f10r	f10r.7	7	4	kchaiin	kcha	2	3	III	H	A	1	0	dchy qokchol y kchaiin yty daiin cth dain dair am
G626-M01091	f10r	f10r.7	7	6	daiin	da	2	3	III	H	A	1	1	dchy qokchol y kchaiin yty daiin cth dain dair am
G626-M01092	f10r	f10r.7	7	8	dain	da	1	2	II	H	A	1	1	dchy qokchol y kchaiin yty daiin cth dain dair am
G626-M01093	f10r	f10r.8	8	7	daiin	da	2	3	III	H	A	1	1	qotchor chor otol chol cholor chol daiin dar
G626-M01094	f10r	f10r.9	9	5	kaiiin	ka	3	4	IV	H	A	1	1	oykchor shor chor chy kaiiin dy chodaiin
G626-M01095	f10r	f10r.9	9	7	chodaiin	choda	2	3	III	H	A	1	1	oykchor shor chor chy kaiiin dy chodaiin
G626-M01096	f10r	f10r.10	10	5	osain	osa	1	2	II	H	A	1	1	oqotor otor cfhy cthor osain ytoiin
G626-M01097	f10r	f10r.12	12	1	odaiin	oda	2	3	III	H	A	1	0	odaiin daiin qotchy qotor
G626-M01098	f10r	f10r.12	12	2	daiin	da	2	3	III	H	A	1	1	odaiin daiin qotchy qotor
G626-M01099	f10v	f10v.1	1	1	paiin	pa	2	3	III	H	A	1	1	paiin daiin sheo pcheey qoty daiin cthor otydy sain
G626-M01100	f10v	f10v.1	1	2	daiin	da	2	3	III	H	A	1	1	paiin daiin sheo pcheey qoty daiin cthor otydy sain
G626-M01101	f10v	f10v.1	1	6	daiin	da	2	3	III	H	A	1	1	paiin daiin sheo pcheey qoty daiin cthor otydy sain
G626-M01102	f10v	f10v.1	1	9	sain	sa	1	2	II	H	A	1	1	paiin daiin sheo pcheey qoty daiin cthor otydy sain
G626-M01103	f10v	f10v.2	2	1	dain	da	1	2	II	H	A	1	1	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin
G626-M01104	f10v	f10v.2	2	2	daiin	da	2	3	III	H	A	1	1	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin
G626-M01105	f10v	f10v.2	2	7	chodaiin	choda	2	3	III	H	A	1	1	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin
G626-M01106	f10v	f10v.2	2	9	daiin	da	2	3	III	H	A	1	1	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin
G626-M01107	f10v	f10v.4	4	3	daiin	da	2	3	III	H	A	1	1	qotchytor shoiin daiin qotchey shy ytor dain
G626-M01108	f10v	f10v.4	4	7	dain	da	1	2	II	H	A	1	1	qotchytor shoiin daiin qotchey shy ytor dain
G626-M01109	f10v	f10v.5	5	3	daiin	da	2	3	III	H	A	1	1	sho ykeey daiin qotchy qotor chol daiin qokchy ky
G626-M01110	f10v	f10v.5	5	7	daiin	da	2	3	III	H	A	1	1	sho ykeey daiin qotchy qotor chol daiin qokchy ky
G626-M01111	f10v	f10v.6	6	8	aiin	a	2	3	III	H	A	1	0	shoiin chor shcthy qoty qotoiin qokol chor aiin
G626-M01112	f10v	f10v.7	7	6	daiin	da	2	3	III	H	A	1	1	qokol chy ky chol cheky daiin dain chckhan
G626-M01113	f10v	f10v.7	7	7	dain	da	1	2	II	H	A	1	1	qokol chy ky chol cheky daiin dain chckhan
G626-M01114	f10v	f10v.7	7	8	chckhan	chckha	0	1	I	H	A	1	1	qokol chy ky chol cheky daiin dain chckhan
G626-M01115	f111r	f111r.2	2	1	daiin	da	2	3	III	S	B	3	0	daiin sheeky okeey okeey qaal shedy okeey oteey shedy chcthy lcheol oteeam
G626-M01116	f111r	f111r.4	4	1	saiin	sa	2	3	III	S	B	3	1	saiin oteedy qokeey daiin okedal chedy qokedy l shedy chchy okeey lor ar am
G626-M01117	f111r	f111r.4	4	4	daiin	da	2	3	III	S	B	3	1	saiin oteedy qokeey daiin okedal chedy qokedy l shedy chchy okeey lor ar am
G626-M01118	f111r	f111r.5	5	1	saiin	sa	2	3	III	S	B	3	1	saiin sheekshy ol shedy chokchey lkey otain
G626-M01119	f111r	f111r.5	5	7	otain	ota	1	2	II	S	B	3	1	saiin sheekshy ol shedy chokchey lkey otain
G626-M01120	f111r	f111r.6	6	1	dain	da	1	2	II	S	B	3	1	dain shedy qoky chedy qok shed olchedy qokeedy teedy chdy keedy qotchedy dary
G626-M01121	f111r	f111r.7	7	9	raiin	ra	2	3	III	S	B	3	1	sshedy qokeey checthey oteedy lchedy chol sheeol qokeody raiin otedy otar aiin om
G626-M01122	f111r	f111r.7	7	12	aiin	a	2	3	III	S	B	3	1	sshedy qokeey checthey oteedy lchedy chol sheeol qokeody raiin otedy otar aiin om
G626-M01123	f111r	f111r.8	8	1	daiin	da	2	3	III	S	B	3	1	daiin o chedain daiin cheedy qokeey qokedy chy otshedy lkeeol lkeey qotchdy
G626-M01124	f111r	f111r.8	8	3	chedain	cheda	1	2	II	S	B	3	1	daiin o chedain daiin cheedy qokeey qokedy chy otshedy lkeeol lkeey qotchdy
G626-M01125	f111r	f111r.8	8	4	daiin	da	2	3	III	S	B	3	1	daiin o chedain daiin cheedy qokeey qokedy chy otshedy lkeeol lkeey qotchdy
G626-M01126	f111r	f111r.9	9	1	ycheeodain	ycheeoda	1	2	II	S	B	3	1	ycheeodain okeeo olchedy lchedy qokeey okeeedy okain chedy chedyteey dal lam
G626-M01127	f111r	f111r.9	9	7	okain	oka	1	2	II	S	B	3	1	ycheeodain okeeo olchedy lchedy qokeey okeeedy okain chedy chedyteey dal lam
G626-M01128	f111r	f111r.10	10	1	ykeedaiin	ykeeda	2	3	III	S	B	3	1	ykeedaiin shekain shedy qokear ochey reeey qokeey olaiiin chedy lkeeody oraiin oty
G626-M01129	f111r	f111r.10	10	2	shekain	sheka	1	2	II	S	B	3	1	ykeedaiin shekain shedy qokear ochey reeey qokeey olaiiin chedy lkeeody oraiin oty
G626-M01130	f111r	f111r.10	10	8	olaiiin	ola	3	4	IV	S	B	3	1	ykeedaiin shekain shedy qokear ochey reeey qokeey olaiiin chedy lkeeody oraiin oty
G626-M01131	f111r	f111r.10	10	11	oraiin	ora	2	3	III	S	B	3	1	ykeedaiin shekain shedy qokear ochey reeey qokeey olaiiin chedy lkeeody oraiin oty
G626-M01132	f111r	f111r.11	11	5	oteedaiin	oteeda	2	3	III	S	B	3	0	dshey lkeedy lkeedy cheedy oteedaiin sheedy ar ay shkaiin chey daiin daram
G626-M01133	f111r	f111r.11	11	9	shkaiin	shka	2	3	III	S	B	3	1	dshey lkeedy lkeedy cheedy oteedaiin sheedy ar ay shkaiin chey daiin daram
G626-M01134	f111r	f111r.11	11	11	daiin	da	2	3	III	S	B	3	1	dshey lkeedy lkeedy cheedy oteedaiin sheedy ar ay shkaiin chey daiin daram
G626-M01135	f111r	f111r.13	13	9	dain	da	1	2	II	S	B	3	1	qosheo lchdy lshedy olkeeedy lr al chr or dain shey arain chey teey cheodaiin
G626-M01136	f111r	f111r.13	13	11	arain	ara	1	2	II	S	B	3	0	qosheo lchdy lshedy olkeeedy lr al chr or dain shey arain chey teey cheodaiin
G626-M01137	f111r	f111r.13	13	14	cheodaiin	cheoda	2	3	III	S	B	3	0	qosheo lchdy lshedy olkeeedy lr al chr or dain shey arain chey teey cheodaiin
G626-M01138	f111r	f111r.14	14	5	aiin	a	2	3	III	S	B	3	1	dchedar oteey lchey ykeeeos aiin shear oteedy tedam oteey pchedey chedy lchedy
G626-M01139	f111r	f111r.15	15	2	aiin	a	2	3	III	S	B	3	1	sheeodar aiin sheey shey oteody oteedy chey daiin oteol otedar tar pchdam
G626-M01140	f111r	f111r.15	15	8	daiin	da	2	3	III	S	B	3	1	sheeodar aiin sheey shey oteody oteedy chey daiin oteol otedar tar pchdam
G626-M01141	f111r	f111r.16	16	3	okeodain	okeoda	1	2	II	S	B	3	1	dchedshey qokeedy okeodain shet sheota oteal tey lkeey sheedy shtar keedy
G626-M01142	f111r	f111r.18	18	1	daiin	da	2	3	III	S	B	3	0	daiin shecthey oteody qochey qokeey chey teey qokeedy qokeedy cheol lokeedy lched
G626-M01143	f111r	f111r.19	19	1	saiin	sa	2	3	III	S	B	3	1	saiin okeeol qokeedy lchey lcheoekam oaiin cheky qokeeodar checthdy qoted l loty
G626-M01144	f111r	f111r.19	19	6	oaiin	oa	2	3	III	S	B	3	0	saiin okeeol qokeedy lchey lcheoekam oaiin cheky qokeeodar checthdy qoted l loty
G626-M01145	f111r	f111r.21	21	1	daiin	da	2	3	III	S	B	3	1	daiin okar ain teey oteey ox o r shey chey ky deedy cheo dain sheet ar al l cheotydy
G626-M01146	f111r	f111r.21	21	3	ain	a	1	2	II	S	B	3	1	daiin okar ain teey oteey ox o r shey chey ky deedy cheo dain sheet ar al l cheotydy
G626-M01147	f111r	f111r.21	21	14	dain	da	1	2	II	S	B	3	0	daiin okar ain teey oteey ox o r shey chey ky deedy cheo dain sheet ar al l cheotydy
G626-M01148	f111r	f111r.22	22	9	ain	a	1	2	II	S	B	3	0	ssheo l keedy dal tched checkhey okey qo ain qo chedy qokeor okeey keo cthedy qokey
G626-M01149	f111r	f111r.23	23	7	okain	oka	1	2	II	S	B	3	1	dshey sheeckhy qokeshey keeshody qokeey qokedy okain shekal okechedy qokechedy
G626-M01150	f111r	f111r.24	24	1	sain	sa	1	2	II	S	B	3	1	sain chckhey cheos lchal lkechey okeey lkechedy oteodain char lky lchr ainai
G626-M01151	f111r	f111r.24	24	8	oteodain	oteoda	1	2	II	S	B	3	0	sain chckhey cheos lchal lkechey okeey lkechedy oteodain char lky lchr ainai
G626-M01152	f111r	f111r.25	25	12	aiin	a	2	3	III	S	B	3	1	so sheor okeedy oteeey qokeey qokeeo s chedar alal oy oxar aiin odaiin chody
G626-M01153	f111r	f111r.25	25	13	odaiin	oda	2	3	III	S	B	3	1	so sheor okeedy oteeey qokeey qokeeo s chedar alal oy oxar aiin odaiin chody
G626-M01154	f111r	f111r.26	26	1	soaiin	soa	2	3	III	S	B	3	0	soaiin shecthy oteodaiin chedy otedar air ykeey shedain l chedy qokeedy qoteedaiin
G626-M01155	f111r	f111r.26	26	3	oteodaiin	oteoda	2	3	III	S	B	3	0	soaiin shecthy oteodaiin chedy otedar air ykeey shedain l chedy qokeedy qoteedaiin
G626-M01156	f111r	f111r.26	26	8	shedain	sheda	1	2	II	S	B	3	0	soaiin shecthy oteodaiin chedy otedar air ykeey shedain l chedy qokeedy qoteedaiin
G626-M01157	f111r	f111r.26	26	12	qoteedaiin	qoteeda	2	3	III	S	B	3	0	soaiin shecthy oteodaiin chedy otedar air ykeey shedain l chedy qokeedy qoteedaiin
G626-M01158	f111r	f111r.27	27	9	daiin	da	2	3	III	S	B	3	1	dar sheod qokeey qokeody otey lkeedy chl lkeey daiin chedar chedyteedain olkal
G626-M01159	f111r	f111r.27	27	11	chedyteedain	chedyteeda	1	2	II	S	B	3	0	dar sheod qokeey qokeody otey lkeedy chl lkeey daiin chedar chedyteedain olkal
G626-M01160	f111r	f111r.28	28	9	dain	da	1	2	II	S	B	3	1	qokeeol shedy qokeod cheokeey sheokar shekeey qotees al dain chedy qotain alam
G626-M01161	f111r	f111r.28	28	11	qotain	qota	1	2	II	S	B	3	1	qokeeol shedy qokeod cheokeey sheokar shekeey qotees al dain chedy qotain alam
G626-M01162	f111r	f111r.30	30	8	aiin	a	2	3	III	S	B	3	1	qockhedy qokeechy qotchey chtar ar chkeey lkar aiin chedy qokeey qoirain
G626-M01163	f111r	f111r.30	30	11	qoirain	qoira	1	2	II	S	B	3	1	qockhedy qokeechy qotchey chtar ar chkeey lkar aiin chedy qokeey qoirain
G626-M01164	f111r	f111r.31	31	2	shedain	sheda	1	2	II	S	B	3	1	sheotchedy shedain shkeyqokeaiin shkeody qokeey qokeedy chkal checthy
G626-M01165	f111r	f111r.31	31	3	shkeyqokeaiin	shkeyqokea	2	3	III	S	B	3	0	sheotchedy shedain shkeyqokeaiin shkeody qokeey qokeedy chkal checthy
G626-M01166	f111r	f111r.32	32	7	qotain	qota	1	2	II	S	B	3	1	dsheeoteey qokeeo l keey tear qoteey qotain cho lkeeedy lchechdy qokechy
G626-M01167	f111r	f111r.33	33	3	ain	a	1	2	II	S	B	3	0	qoeeeo s ain ar ol keey lkair cheda chkal keeodal eees chody qokeedy dl
G626-M01168	f111r	f111r.34	34	5	olain	ola	1	2	II	S	B	3	1	teo olkeeo al lkeeey olain ar akeom qokain al qokeeod lkedlkey teedar
G626-M01169	f111r	f111r.34	34	8	qokain	qoka	1	2	II	S	B	3	1	teo olkeeo al lkeeey olain ar akeom qokain al qokeeod lkedlkey teedar
G626-M01170	f111r	f111r.35	35	4	aiin	a	2	3	III	S	B	3	1	y chedl ar aiin aiy dam
G626-M01171	f111r	f111r.37	37	1	dain	da	1	2	II	S	B	3	1	dain chol l cheeol keeol lkeeedy qokeey l keedy l kedy okeal kain chckhy ltedy
G626-M01172	f111r	f111r.37	37	13	kain	ka	1	2	II	S	B	3	1	dain chol l cheeol keeol lkeeedy qokeey l keedy l kedy okeal kain chckhy ltedy
G626-M01173	f111r	f111r.38	38	2	daiin	da	2	3	III	S	B	3	1	dched daiin al okeey kechedy chcthedy chedain otedy qokeedy key l ltain
G626-M01174	f111r	f111r.38	38	7	chedain	cheda	1	2	II	S	B	3	0	dched daiin al okeey kechedy chcthedy chedain otedy qokeedy key l ltain
G626-M01175	f111r	f111r.38	38	12	ltain	lta	1	2	II	S	B	3	1	dched daiin al okeey kechedy chcthedy chedain otedy qokeedy key l ltain
G626-M01176	f111r	f111r.39	39	1	saiin	sa	2	3	III	S	B	3	1	saiin chckhedy okain oteain shok qokechdy okechedy chedy qokeey cheamar
G626-M01177	f111r	f111r.39	39	3	okain	oka	1	2	II	S	B	3	0	saiin chckhedy okain oteain shok qokechdy okechedy chedy qokeey cheamar
G626-M01178	f111r	f111r.39	39	4	oteain	otea	1	2	II	S	B	3	0	saiin chckhedy okain oteain shok qokechdy okechedy chedy qokeey cheamar
G626-M01179	f111r	f111r.40	40	1	saiin	sa	2	3	III	S	B	3	1	saiin al keey okedain otedy qokeokedy qokeedy oteeolkeey okeeo l lainal
G626-M01180	f111r	f111r.40	40	4	okedain	okeda	1	2	II	S	B	3	0	saiin al keey okedain otedy qokeokedy qokeedy oteeolkeey okeeo l lainal
G626-M01181	f111r	f111r.41	41	2	raiin	ra	2	3	III	S	B	3	1	ycheey raiin cheody qokechy qokeey okedy lchedy qokeeal daiin otaral
G626-M01182	f111r	f111r.41	41	9	daiin	da	2	3	III	S	B	3	1	ycheey raiin cheody qokechy qokeey okedy lchedy qokeeal daiin otaral
G626-M01183	f111r	f111r.42	42	9	chedyteokain	chedyteoka	1	2	II	S	B	3	0	qokeol qokal qokeeol cho lkedy l chedy chedy chedyteokain chedy l kag am
G626-M01184	f111r	f111r.44	44	3	lkeedain	lkeeda	1	2	II	S	B	3	0	pchedar oteeol lkeedain okeam sheo teolkedain shal keey lteeal cheal oty
G626-M01185	f111r	f111r.44	44	6	teolkedain	teolkeda	1	2	II	S	B	3	0	pchedar oteeol lkeedain okeam sheo teolkedain shal keey lteeal cheal oty
G626-M01186	f111r	f111r.45	45	1	oain	oa	1	2	II	S	B	3	0	oain ain keeey teed checkhed iir okeey lkeeey okeeo lkeey lkeey lkeedy qoky
G626-M01187	f111r	f111r.45	45	2	ain	a	1	2	II	S	B	3	1	oain ain keeey teed checkhed iir okeey lkeeey okeeo lkeey lkeey lkeedy qoky
G626-M01188	f111r	f111r.46	46	12	aiin	a	2	3	III	S	B	3	1	y cheeo lkeey oteed lkeedy okeeshey chey lkar al olchal or aiin cheom
G626-M01189	f111r	f111r.48	48	3	tedain	teda	1	2	II	S	B	3	1	poeokeey lkeedy tedain shecthy qokeedy chckhy lfchy cheal chepcham daim
G626-M01190	f111r	f111r.49	49	10	qokaiin	qoka	2	3	III	S	B	3	1	dcheey keeey qockhey qokeey lchedy keeor okeey lkeedy lkeey qokaiin ol
G626-M01191	f111r	f111r.50	50	4	cheekain	cheeka	1	2	II	S	B	3	1	okeey l chedy cheekain qokeeokain chckhy cheal keel qokain chckhal lkal
G626-M01192	f111r	f111r.50	50	5	qokeeokain	qokeeoka	1	2	II	S	B	3	1	okeey l chedy cheekain qokeeokain chckhy cheal keel qokain chckhal lkal
G626-M01193	f111r	f111r.50	50	9	qokain	qoka	1	2	II	S	B	3	1	okeey l chedy cheekain qokeeokain chckhy cheal keel qokain chckhal lkal
G626-M01194	f111r	f111r.51	51	3	cheokeain	cheokea	1	2	II	S	B	3	1	polkeeo shey cheokeain chl kar r aiin char ain al lkeedy qokal okchy
G626-M01195	f111r	f111r.51	51	7	aiin	a	2	3	III	S	B	3	1	polkeeo shey cheokeain chl kar r aiin char ain al lkeedy qokal okchy
G626-M01196	f111r	f111r.51	51	9	ain	a	1	2	II	S	B	3	0	polkeeo shey cheokeain chl kar r aiin char ain al lkeedy qokal okchy
G626-M01197	f111r	f111r.52	52	4	qokaiin	qoka	2	3	III	S	B	3	1	dair al qokeey qokaiin sheal qokeain shckhy sain chckhy char aiin alom
G626-M01198	f111r	f111r.52	52	6	qokeain	qokea	1	2	II	S	B	3	1	dair al qokeey qokaiin sheal qokeain shckhy sain chckhy char aiin alom
G626-M01199	f111r	f111r.52	52	8	sain	sa	1	2	II	S	B	3	1	dair al qokeey qokaiin sheal qokeain shckhy sain chckhy char aiin alom
G626-M01200	f111r	f111r.52	52	11	aiin	a	2	3	III	S	B	3	1	dair al qokeey qokaiin sheal qokeain shckhy sain chckhy char aiin alom
G626-M01201	f111r	f111r.53	53	2	aiin	a	2	3	III	S	B	3	1	yshe aiin okshdy shkeey kain chaiin alolshey qokaiin chcthydain
G626-M01202	f111r	f111r.53	53	5	kain	ka	1	2	II	S	B	3	1	yshe aiin okshdy shkeey kain chaiin alolshey qokaiin chcthydain
G626-M01203	f111r	f111r.53	53	6	chaiin	cha	2	3	III	S	B	3	1	yshe aiin okshdy shkeey kain chaiin alolshey qokaiin chcthydain
G626-M01204	f111r	f111r.53	53	8	qokaiin	qoka	2	3	III	S	B	3	1	yshe aiin okshdy shkeey kain chaiin alolshey qokaiin chcthydain
G626-M01205	f111r	f111r.53	53	9	chcthydain	chcthyda	1	2	II	S	B	3	0	yshe aiin okshdy shkeey kain chaiin alolshey qokaiin chcthydain
G626-M01206	f111r	f111r.54	54	2	chckhaiin	chckha	2	3	III	S	B	3	1	tair chckhaiin dair qokal otain okal
G626-M01207	f111r	f111r.54	54	5	otain	ota	1	2	II	S	B	3	1	tair chckhaiin dair qokal otain okal
G626-M01208	f111v	f111v.1	1	5	alkain	alka	1	2	II	S	B	3	1	koshey qokal chckheal opcheodair alkain sheokain cheok okeal shedy ralchy
G626-M01209	f111v	f111v.1	1	6	sheokain	sheoka	1	2	II	S	B	3	1	koshey qokal chckheal opcheodair alkain sheokain cheok okeal shedy ralchy
G626-M01210	f111v	f111v.3	3	1	dain	da	1	2	II	S	B	3	1	dain chedy shedal otedy oteey chedy qokeey dain chcthar otar qotain otaim
G626-M01211	f111v	f111v.3	3	8	dain	da	1	2	II	S	B	3	1	dain chedy shedal otedy oteey chedy qokeey dain chcthar otar qotain otaim
G626-M01212	f111v	f111v.3	3	11	qotain	qota	1	2	II	S	B	3	1	dain chedy shedal otedy oteey chedy qokeey dain chcthar otar qotain otaim
G626-M01213	f111v	f111v.4	4	1	daiin	da	2	3	III	S	B	3	1	daiin chey chokedair air alo lshedy qotedy qokedar oteedy okedy chedy lkam
G626-M01214	f111v	f111v.5	5	3	aiin	a	2	3	III	S	B	3	1	qokeed o aiin otedy qokedy chedy qokeey qokeedy qokeol shedy qotedal lol
G626-M01215	f111v	f111v.6	6	9	kaiin	ka	2	3	III	S	B	3	0	okeeo okchor oteedy cheal qokeey lkeey chol l kaiin oteedaiin as alkeedym
G626-M01216	f111v	f111v.6	6	10	oteedaiin	oteeda	2	3	III	S	B	3	0	okeeo okchor oteedy cheal qokeey lkeey chol l kaiin oteedaiin as alkeedym
G626-M01217	f111v	f111v.7	7	2	qokaiin	qoka	2	3	III	S	B	3	1	qokeechey qokaiin oteaiin fcheeo l kain okeey l lcheedy otal kain chedain al
G626-M01218	f111v	f111v.7	7	3	oteaiin	otea	2	3	III	S	B	3	1	qokeechey qokaiin oteaiin fcheeo l kain okeey l lcheedy otal kain chedain al
G626-M01219	f111v	f111v.7	7	6	kain	ka	1	2	II	S	B	3	1	qokeechey qokaiin oteaiin fcheeo l kain okeey l lcheedy otal kain chedain al
G626-M01220	f111v	f111v.7	7	11	kain	ka	1	2	II	S	B	3	0	qokeechey qokaiin oteaiin fcheeo l kain okeey l lcheedy otal kain chedain al
G626-M01221	f111v	f111v.7	7	12	chedain	cheda	1	2	II	S	B	3	0	qokeechey qokaiin oteaiin fcheeo l kain okeey l lcheedy otal kain chedain al
G626-M01222	f111v	f111v.8	8	6	okain	oka	1	2	II	S	B	3	1	sho otchey cheol kechy chcthey okain ol l keey qokain checkhy chedar am
G626-M01223	f111v	f111v.8	8	10	qokain	qoka	1	2	II	S	B	3	1	sho otchey cheol kechy chcthey okain ol l keey qokain checkhy chedar am
G626-M01224	f111v	f111v.9	9	11	qokain	qoka	1	2	II	S	B	3	1	lshey shedal okear l kedy cheolkeey lkey okeey qokeey qokey qokain am
G626-M01225	f111v	f111v.10	10	7	aiin	a	2	3	III	S	B	3	1	soiin shed qoksheo lor cheo lol aiin shey qokain chear qoteol shcthy ldy
G626-M01226	f111v	f111v.10	10	9	qokain	qoka	1	2	II	S	B	3	1	soiin shed qoksheo lor cheo lol aiin shey qokain chear qoteol shcthy ldy
G626-M01227	f111v	f111v.11	11	4	aiin	a	2	3	III	S	B	3	1	y lcheey shear aiin sheear otain otedy qokain chedkain shedaitain shalg
G626-M01228	f111v	f111v.11	11	6	otain	ota	1	2	II	S	B	3	1	y lcheey shear aiin sheear otain otedy qokain chedkain shedaitain shalg
G626-M01229	f111v	f111v.11	11	8	qokain	qoka	1	2	II	S	B	3	1	y lcheey shear aiin sheear otain otedy qokain chedkain shedaitain shalg
G626-M01230	f111v	f111v.11	11	9	chedkain	chedka	1	2	II	S	B	3	0	y lcheey shear aiin sheear otain otedy qokain chedkain shedaitain shalg
G626-M01231	f111v	f111v.11	11	10	shedaitain	shedaita	1	2	II	S	B	3	1	y lcheey shear aiin sheear otain otedy qokain chedkain shedaitain shalg
G626-M01232	f111v	f111v.12	12	2	ain	a	1	2	II	S	B	3	1	qear ain shey okeeey qokaiin checkhy sho lchal sheey shckhey kshartar
G626-M01233	f111v	f111v.12	12	5	qokaiin	qoka	2	3	III	S	B	3	1	qear ain shey okeeey qokaiin checkhy sho lchal sheey shckhey kshartar
G626-M01234	f111v	f111v.13	13	1	sheaiin	shea	2	3	III	S	B	3	1	sheaiin okaiin shckhy cheol kedy chetar okaiin shal lchdal tedy tar amd
G626-M01235	f111v	f111v.13	13	2	okaiin	oka	2	3	III	S	B	3	1	sheaiin okaiin shckhy cheol kedy chetar okaiin shal lchdal tedy tar amd
G626-M01236	f111v	f111v.13	13	7	okaiin	oka	2	3	III	S	B	3	1	sheaiin okaiin shckhy cheol kedy chetar okaiin shal lchdal tedy tar amd
