occurrence_id	page	locus	line_number	token_index	surface	head	written_i_minims	working_value	working_roman	section	language	hand	triple_reading_token_stable	working_default_de	whole_word_status	surface_line
G626-M02438	f23v	f23v.7	7	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otor oiin sho shol qokol daiin sol daiin ylg
G626-M02439	f23v	f23v.7	7	8	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otor oiin sho shol qokol daiin sol daiin ylg
G626-M02441	f23v	f23v.8	8	2	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokaiin dain qokor okal g dam chor olol dam
G626-M02443	f24r	f24r.1	1	8	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	por or y chor opchar she cheol daiin or
G626-M02446	f24r	f24r.8	8	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ychor s om qoear daiin qokeol
G626-M02450	f24r	f24r.18	18	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ycheol chol daiin chol s
G626-M02458	f25r	f25r.1	1	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	fcholdy soshy daiin y shody daiin ocholdy cpholdy sy
G626-M02459	f25r	f25r.1	1	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	fcholdy soshy daiin y shody daiin ocholdy cpholdy sy
G626-M02462	f25r	f25r.3	3	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotchy qotshy cheesees sheear s chain daiin chain dan
G626-M02464	f25r	f25r.3	3	9	dan	da	0	1	I	H	A	1	0	d-Wert I; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotchy qotshy cheesees sheear s chain daiin chain dan
G626-M02471	f25r	f25r.5	5	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotcheaiin dchain cthain daiin daiin cthain qotaiin
G626-M02472	f25r	f25r.5	5	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotcheaiin dchain cthain daiin daiin cthain qotaiin
G626-M02477	f25v	f25v.1	1	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	poeeaiin qo ky shy daiin qopchey otchey qofchor sos
G626-M02478	f25v	f25v.2	2	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dchor cthor chor daiin s okeeaiin daiin ckhey daiin
G626-M02480	f25v	f25v.2	2	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dchor cthor chor daiin s okeeaiin daiin ckhey daiin
G626-M02481	f25v	f25v.2	2	9	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dchor cthor chor daiin s okeeaiin daiin ckhey daiin
G626-M02482	f25v	f25v.3	3	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	orcho kchor chol daiin shcfho r daiin dshey daiity
G626-M02483	f25v	f25v.3	3	7	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	orcho kchor chol daiin shcfho r daiin dshey daiity
G626-M02485	f25v	f25v.4	4	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokaiin qokcho shol daiin ckhear ckhol daiin chkear
G626-M02486	f25v	f25v.4	4	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokaiin qokcho shol daiin ckhear ckhol daiin chkear
G626-M02487	f25v	f25v.5	5	8	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dar chokeey dshor dshey qochol dol cho daiin daiin
G626-M02488	f25v	f25v.5	5	9	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dar chokeey dshor dshey qochol dol cho daiin daiin
G626-M02490	f25v	f25v.7	7	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	o chkey daiiol daiin shckh orchaiin
G626-M02496	f26r	f26r.4	4	7	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokedy cheos ytedy qokedy ytedy chekedy daiin odam s aldy
G626-M02498	f26r	f26r.5	5	7	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	saiin shedy eedy eedy s chy daiin cthedy qokeedy qokedy cthey
G626-M02500	f26r	f26r.8	8	1	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin shedy qokeedy qoteedar s ok ol ytedy qokeedy qokedy
G626-M02502	f26v	f26v.1	1	3	daiiin	da	3	4	IV	H	B	2	0	d-Wert IV; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pchedar qodary daiiin pcheety s air shedy ypchedy ypchdy qopy shdy
G626-M02510	f27r	f27r.2	2	4	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dy ain shol dain dar shokyd dchol cthey ds
G626-M02511	f27r	f27r.3	3	8	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	chol shy keol chol chy shol chy daiin chey dam
G626-M02512	f27r	f27r.5	5	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dor chees ctho shy ar y daiin dair
G626-M02514	f27r	f27r.8	8	8	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ytchy chy t chol dy t chey dain chol dal
G626-M02515	f27r	f27r.11	11	2	daiiin	da	3	4	IV	H	A	1	1	d-Wert IV; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	chol daiiin chees chos ey dan
G626-M02516	f27r	f27r.11	11	6	dan	da	0	1	I	H	A	1	1	d-Wert I; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	chol daiiin chees chos ey dan
G626-M02517	f27r	f27r.12	12	1	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain cheokeey chey cthey otal
G626-M02518	f28r	f28r.1	1	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pchodar shod chocphy opchol daiin otchol chy qo ldy
G626-M02522	f28r	f28r.6	6	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokchol qodaiin otcholchy daiin cho qokol o kam
G626-M02523	f28r	f28r.8	8	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	oschotshl daiin okchey kol daiin shol dsho otaiin
G626-M02524	f28r	f28r.8	8	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	oschotshl daiin okchey kol daiin shol dsho otaiin
G626-M02527	f28v	f28v.4	4	9	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tshoiin cheor chor o chty qotol sheol shor daiin qoty
G626-M02528	f28v	f28v.5	5	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otol chol daiin chkaiin shoiin qotchey qotshey daiiin
G626-M02530	f28v	f28v.5	5	8	daiiin	da	3	4	IV	H	A	1	1	d-Wert IV; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otol chol daiin chkaiin shoiin qotchey qotshey daiiin
G626-M02531	f28v	f28v.6	6	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin chkaiin
G626-M02533	f28v	f28v.7	7	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pchol oiir chol tsho daiin sho t chy chtshy dair am
G626-M02537	f28v	f28v.8	8	5	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	okain chan chain cthor dain yk chy daiin cthol
G626-M02538	f28v	f28v.8	8	8	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	okain chan chain cthor dain yk chy daiin cthol
G626-M02542	f29r	f29r.6	6	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	chokshy shocthy shor shor daiin qokaiiin
G626-M02546	f29r	f29r.8	8	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	shor chor shosheky shy qoty kody daiin cthy
G626-M02547	f29v	f29v.1	1	11	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	kooiin shor chetchy ol ls shytchy cthy shy cho shy daiin
G626-M02557	f29v	f29v.7	7	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotcho kchor daiin ykaiin dy shdy chocthy sheky
G626-M02559	f29v	f29v.8	8	4	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otol shotchor cholody dain ch chy cthody dol
G626-M02563	f29v	f29v.11	11	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin chteor octhy dar chyt otody
G626-M02564	f2r	f2r.1	1	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	kydainy ypchol daiin otchal ypchaiin ckholsy
G626-M02570	f2r	f2r.5	5	5	dan	da	0	1	I	H	A	1	1	d-Wert I; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otochor al shodaiin chol dan ytchaiin dan
G626-M02572	f2r	f2r.5	5	7	dan	da	0	1	I	H	A	1	1	d-Wert I; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otochor al shodaiin chol dan ytchaiin dan
G626-M02574	f2r	f2r.6	6	2	dain	da	1	2	II	H	A	1	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	saiin dain d dkol sor ytoldy dchol dchy cthy
G626-M02575	f2r	f2r.7	7	5	dan	da	0	1	I	H	A	1	1	d-Wert I; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	shor ckhy daiiny chol dan
G626-M02579	f2r	f2r.9	9	10	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dls sho kol sheey qokey ykody so chol yky dain daiisol
G626-M02581	f2r	f2r.10	10	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qoky cholaiin shol sheky daiin cthey keol saiin eaiin
G626-M02586	f2r	f2r.11	11	6	dan	da	0	1	I	H	A	1	1	d-Wert I; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ychain dal chy dalor shan dan olsaiin sheey ckhor
G626-M02591	f2r	f2r.13	13	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sho ykeey chey daiin chcthy
G626-M02595	f2v	f2v.2	2	9	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	kcho kchy sho shol qotcho loeees qoty chor daiin
G626-M02597	f2v	f2v.3	3	8	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otchy chor lshy chol chody chodain chcthy daiin
G626-M02599	f2v	f2v.5	5	3	daiiin	da	3	4	IV	H	A	1	1	d-Wert IV; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	kchor shy daiiin chm s shey dor chol daiin
G626-M02600	f2v	f2v.5	5	9	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	kchor shy daiiin chm s shey dor chol daiin
G626-M02601	f2v	f2v.6	6	8	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dor chol chor chol keol chy chty daiin o tchor chan
G626-M02603	f2v	f2v.7	7	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin chotchey qoteeey chokeos chees chr cheaiin
G626-M02616	f30r	f30r.11	11	9	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotchor cheor chey cheor chey soeeb ydey sor daiin
G626-M02617	f30r	f30r.12	12	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dcheey ckhey ckhey daiin chkeaiin dar chor ychdain
G626-M02624	f30v	f30v.2	2	9	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotchor chy she kchor chory keor ol chy daiin ctholdy
G626-M02625	f30v	f30v.3	3	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	chotchol daiin cthol doiin daiin chokeor dal chtoy
G626-M02626	f30v	f30v.3	3	5	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	chotchol daiin cthol doiin daiin chokeor dal chtoy
G626-M02627	f30v	f30v.4	4	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otchey daiin chor checkhy qotchod daiin
G626-M02628	f30v	f30v.4	4	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otchey daiin chor checkhy qotchod daiin
G626-M02629	f30v	f30v.5	5	1	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain choty chkol ytor cheoldy
G626-M02631	f30v	f30v.10	10	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sho sheoldy otcheor daiin
G626-M02632	f30v	f30v.11	11	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sol chokcheey daiin kchydy
G626-M02634	f31r	f31r.2	2	2	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dcheey daiin okeedy qokees s aiin shekeey qef
G626-M02636	f31r	f31r.3	3	3	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokeey chey daiin qokeey sair chekey s aiin da
G626-M02638	f31r	f31r.5	5	1	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin sheeody qokeor
G626-M02644	f31r	f31r.14	14	4	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	saiis or chedy daiin okeedy
G626-M02646	f32r	f32r.1	1	4	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	fchaiin shykeody daiiody dain sho tchy oty qopy
G626-M02648	f32r	f32r.3	3	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokchor chor cthol chol dol dcheodain daiin
G626-M02649	f32r	f32r.4	4	4	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	schor dshor ytsho dain daiin choddal
G626-M02650	f32r	f32r.4	4	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	schor dshor ytsho dain daiin choddal
G626-M02651	f32r	f32r.5	5	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotchy qokchy daiin
G626-M02652	f32r	f32r.8	8	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qo ar daiin dam
G626-M02653	f32r	f32r.10	10	3	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dchor ctho daiin
G626-M02655	f32r	f32r.13	13	3	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otcho rol dain daiin cthy
G626-M02656	f32r	f32r.13	13	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otcho rol dain daiin cthy
G626-M02657	f32r	f32r.14	14	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	schey qot shey daiin cths
G626-M02658	f32r	f32r.19	19	3	dan	da	0	1	I	H	A	1	1	d-Wert I; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dol dchol dan
G626-M02661	f32v	f32v.2	2	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin odar chy daiin chey tchy l dy dain teor
G626-M02662	f32v	f32v.2	2	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin odar chy daiin chey tchy l dy dain teor
G626-M02663	f32v	f32v.2	2	9	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin odar chy daiin chey tchy l dy dain teor
G626-M02664	f32v	f32v.3	3	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	shor daiin chckhy dsho dain daiin s shokey ka
G626-M02665	f32v	f32v.3	3	5	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	shor daiin chckhy dsho dain daiin s shokey ka
G626-M02666	f32v	f32v.3	3	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	shor daiin chckhy dsho dain daiin s shokey ka
G626-M02668	f32v	f32v.4	4	10	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	or chr chor dor chaiin qotcho r chy dcho daiin
G626-M02669	f32v	f32v.5	5	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	chokchy daiin shy chor qo kaiin dain dchol dosg
G626-M02671	f32v	f32v.5	5	7	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	chokchy daiin shy chor qo kaiin dain dchol dosg
G626-M02674	f32v	f32v.7	7	7	dain	da	1	2	II	H	A	1	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ksho cphos she sheaiin otshcho r dain shckhy s odan
G626-M02676	f32v	f32v.8	8	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otchol daiin daiin ctho daiin qotaiin otchy d shan
G626-M02677	f32v	f32v.8	8	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otchol daiin daiin ctho daiin qotaiin otchy d shan
G626-M02678	f32v	f32v.8	8	5	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otchol daiin daiin ctho daiin qotaiin otchy d shan
G626-M02681	f32v	f32v.9	9	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotchy cfhy skey chocthy daiin cthaiin daiin
G626-M02683	f32v	f32v.9	9	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotchy cfhy skey chocthy daiin cthaiin daiin
G626-M02684	f32v	f32v.10	10	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sho keol chor chol daiin cpho l cthol da ar
G626-M02685	f33r	f33r.1	1	9	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tshdar shdor shepchdy cphody yfoldy qofody otchedy lfchdy daiin
G626-M02698	f33r	f33r.6	6	8	daiin	da	2	3	III	H	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	yteey shody kchedy dy chekar okaiin okaiin daiin okal
