edition	paragraph_a	paragraph_b	projected_length	different_letter_counts_a_b	decision	rotation_offsets
IT2a	f114r|f114r.42-f114r.45	f80v|f80v.14-f80v.18	220	"{""a"":[23,18],""c"":[18,10],""d"":[19,16],""e"":[17,18],""h"":[18,14],""i"":[24,10],""k"":[3,11],""l"":[7,23],""n"":[12,7],""p"":[4,2],""q"":[11,14],""r"":[9,4],""s"":[1,7],""t"":[11,14],""y"":[13,22]}"	UNEQUAL_INVENTORY	[]
IT2a	f114v|f114v.6-f114v.10	f58v|f58v.23-f58v.28	294	"{""a"":[19,43],""c"":[24,8],""d"":[31,8],""e"":[45,20],""h"":[28,15],""i"":[28,15],""k"":[9,30],""l"":[5,29],""m"":[0,4],""n"":[15,7],""o"":[26,46],""p"":[4,2],""q"":[13,16],""r"":[3,15],""s"":[10,13],""t"":[13,4],""y"":[21,19]}"	UNEQUAL_INVENTORY	[]
IT2a	f114v|f114v.11-f114v.13	f20r|f20r.5-f20r.8	139	"{""a"":[12,7],""c"":[12,17],""d"":[13,7],""e"":[13,11],""h"":[13,19],""i"":[16,15],""k"":[0,2],""l"":[3,6],""m"":[2,0],""o"":[14,23],""p"":[2,3],""q"":[4,1],""r"":[2,3],""s"":[3,6],""t"":[12,4],""y"":[9,6]}"	UNEQUAL_INVENTORY	[]
IT2a	f114v|f114v.18-f114v.19	f86v3|f86v3.1-f86v3.2	82	"{""a"":[7,6],""c"":[4,5],""e"":[4,10],""h"":[8,5],""i"":[7,9],""m"":[1,0],""n"":[4,5],""o"":[14,9],""p"":[1,2],""q"":[4,6],""s"":[5,1],""t"":[5,3],""x"":[1,0],""y"":[6,10]}"	UNEQUAL_INVENTORY	[]
IT2a	f114v|f114v.20-f114v.22	f85r2|f85r2.18-f85r2.23	169	"{""a"":[13,11],""c"":[16,9],""d"":[20,14],""e"":[13,19],""f"":[1,0],""g"":[0,1],""h"":[19,13],""i"":[11,10],""k"":[9,10],""l"":[4,11],""o"":[19,23],""q"":[8,9],""r"":[6,5],""s"":[3,10],""t"":[6,0],""y"":[15,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f114v|f114v.23-f114v.25	f116r|f116r.7-f116r.9	141	"{""a"":[10,7],""c"":[6,5],""e"":[18,21],""h"":[8,5],""i"":[13,5],""k"":[5,9],""l"":[3,6],""m"":[1,0],""n"":[7,5],""o"":[22,21],""p"":[2,1],""q"":[6,9],""r"":[2,3],""s"":[5,0],""t"":[9,12],""y"":[11,19]}"	UNEQUAL_INVENTORY	[]
IT2a	f114v|f114v.23-f114v.25	f42r|f42r.1-f42r.5	141	"{""a"":[10,18],""c"":[6,17],""d"":[13,3],""e"":[18,5],""f"":[0,1],""h"":[8,22],""i"":[13,12],""l"":[3,2],""m"":[1,0],""n"":[7,5],""o"":[22,13],""p"":[2,1],""q"":[6,1],""r"":[2,11],""s"":[5,7],""t"":[9,11],""y"":[11,7]}"	UNEQUAL_INVENTORY	[]
IT2a	f114v|f114v.26-f114v.28	f116r|f116r.15-f116r.17	147	"{""a"":[11,16],""c"":[15,6],""d"":[8,14],""e"":[20,21],""h"":[17,9],""i"":[9,5],""k"":[5,6],""l"":[4,10],""n"":[5,4],""o"":[20,16],""p"":[3,2],""q"":[6,4],""r"":[4,6],""s"":[4,3],""t"":[8,9],""y"":[7,15]}"	UNEQUAL_INVENTORY	[]
IT2a	f114v|f114v.26-f114v.28	f31r|f31r.6-f31r.9	147	"{""a"":[11,6],""c"":[15,11],""d"":[8,15],""e"":[20,25],""h"":[17,16],""i"":[9,6],""k"":[5,9],""l"":[4,6],""m"":[1,0],""n"":[5,2],""o"":[20,15],""p"":[3,1],""q"":[6,5],""s"":[4,6],""t"":[8,4],""y"":[7,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f114v|f114v.26-f114v.28	f43r|f43r.7-f43r.9	147	"{""a"":[11,5],""c"":[15,9],""d"":[8,21],""e"":[20,16],""i"":[9,7],""k"":[5,6],""l"":[4,2],""n"":[5,4],""o"":[20,13],""p"":[3,4],""q"":[6,2],""r"":[4,3],""s"":[4,8],""t"":[8,5],""y"":[7,24]}"	UNEQUAL_INVENTORY	[]
IT2a	f114v|f114v.29-f114v.32	f39r|f39r.6-f39r.9	202	"{""a"":[15,18],""c"":[16,20],""d"":[8,23],""e"":[27,15],""f"":[0,3],""h"":[18,28],""i"":[18,15],""k"":[3,9],""l"":[8,7],""m"":[1,3],""n"":[9,7],""o"":[32,12],""p"":[6,3],""q"":[8,4],""r"":[4,6],""s"":[3,9],""t"":[12,1],""y"":[14,19]}"	UNEQUAL_INVENTORY	[]
IT2a	f114v|f114v.29-f114v.32	f85r1|f85r1.7-f85r1.10	202	"{""c"":[16,19],""d"":[8,25],""e"":[27,16],""f"":[0,3],""h"":[18,23],""i"":[18,10],""k"":[3,7],""l"":[8,6],""n"":[9,4],""o"":[32,20],""p"":[6,4],""q"":[8,9],""r"":[4,10],""s"":[3,8],""t"":[12,6],""y"":[14,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f114v|f114v.29-f114v.32	f99r|f99r.47-f99r.52	202	"{""a"":[15,12],""c"":[16,8],""d"":[8,4],""e"":[27,36],""h"":[18,12],""i"":[18,10],""k"":[3,19],""l"":[8,12],""m"":[1,3],""n"":[9,4],""o"":[32,36],""p"":[6,0],""q"":[8,3],""r"":[4,11],""s"":[3,10],""t"":[12,4],""y"":[14,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f114v|f114v.33-f114v.35	f115v|f115v.31-f115v.33	150	"{""a"":[11,9],""c"":[10,19],""d"":[3,14],""e"":[24,15],""h"":[13,22],""i"":[15,7],""k"":[9,4],""l"":[7,6],""m"":[1,0],""n"":[6,3],""o"":[18,11],""p"":[0,5],""q"":[5,3],""r"":[3,7],""s"":[4,3],""t"":[7,6],""y"":[14,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f114v|f114v.33-f114v.35	f85r1|f85r1.20-f85r1.22	150	"{""a"":[11,10],""c"":[10,12],""d"":[3,16],""e"":[24,15],""f"":[0,1],""h"":[13,14],""i"":[15,12],""k"":[9,4],""l"":[7,4],""m"":[1,0],""n"":[6,5],""p"":[0,2],""q"":[5,4],""r"":[3,8],""s"":[4,2],""t"":[7,6],""y"":[14,17]}"	UNEQUAL_INVENTORY	[]
IT2a	f115r|f115r.8-f115r.9	f5r|f5r.5-f5r.7	113	"{""a"":[10,3],""c"":[8,7],""d"":[9,5],""e"":[16,15],""h"":[8,15],""l"":[5,2],""m"":[1,0],""o"":[18,19],""p"":[1,0],""q"":[5,6],""r"":[12,2],""s"":[0,9],""t"":[4,5],""y"":[4,13]}"	UNEQUAL_INVENTORY	[]
IT2a	f115r|f115r.22-f115r.25	f116r|f116r.46-f116r.50	226	"{""a"":[10,26],""c"":[24,14],""d"":[18,5],""e"":[38,19],""h"":[27,19],""i"":[5,8],""k"":[13,20],""l"":[10,14],""n"":[3,11],""o"":[27,30],""p"":[2,1],""q"":[8,9],""s"":[2,9],""t"":[3,4],""y"":[24,25]}"	UNEQUAL_INVENTORY	[]
IT2a	f115r|f115r.26-f115r.28	f115v|f115v.18-f115v.20	157	"{""a"":[15,10],""d"":[8,13],""e"":[17,18],""h"":[17,14],""i"":[7,9],""m"":[2,1],""n"":[4,7],""o"":[21,20],""p"":[1,3],""r"":[8,4],""s"":[11,2],""t"":[4,7],""x"":[0,2],""y"":[10,15]}"	UNEQUAL_INVENTORY	[]
IT2a	f115r|f115r.42-f115r.45	f20r|f20r.9-f20r.13	190	"{""a"":[15,6],""c"":[16,24],""d"":[16,15],""e"":[13,15],""f"":[0,1],""h"":[20,27],""i"":[8,12],""k"":[10,3],""l"":[7,2],""o"":[27,29],""p"":[1,2],""q"":[10,6],""r"":[15,4],""t"":[7,11],""y"":[14,22]}"	UNEQUAL_INVENTORY	[]
IT2a	f115v|f115v.6-f115v.7	f24v|f24v.12-f24v.16	111	"{""a"":[7,5],""c"":[8,11],""d"":[10,11],""e"":[9,7],""f"":[0,1],""h"":[10,15],""i"":[9,4],""l"":[3,7],""m"":[1,2],""n"":[5,0],""o"":[17,26],""p"":[2,0],""q"":[4,1],""r"":[5,3],""s"":[3,5],""t"":[4,3],""y"":[8,4]}"	UNEQUAL_INVENTORY	[]
IT2a	f115v|f115v.13-f115v.17	f39r|f39r.1-f39r.5	247	"{""a"":[17,14],""c"":[18,25],""d"":[15,25],""e"":[33,27],""f"":[0,3],""g"":[0,1],""h"":[21,35],""i"":[11,12],""k"":[18,14],""l"":[16,9],""m"":[1,0],""n"":[8,7],""o"":[28,18],""p"":[5,2],""q"":[8,4],""r"":[18,8],""s"":[4,11],""t"":[7,2],""y"":[19,30]}"	UNEQUAL_INVENTORY	[]
IT2a	f115v|f115v.21-f115v.23	f20r|f20r.1-f20r.4	145	"{""a"":[4,5],""c"":[6,20],""d"":[17,10],""e"":[27,13],""h"":[13,21],""i"":[7,6],""k"":[7,1],""l"":[6,7],""n"":[5,2],""o"":[14,26],""r"":[2,3],""s"":[11,1],""t"":[5,10],""y"":[15,14]}"	UNEQUAL_INVENTORY	[]
IT2a	f115v|f115v.21-f115v.23	f47r|f47r.1-f47r.5	145	"{""a"":[4,13],""c"":[6,18],""d"":[17,10],""e"":[27,5],""g"":[0,1],""h"":[13,21],""i"":[7,17],""l"":[6,11],""n"":[5,9],""o"":[14,17],""q"":[5,1],""r"":[2,3],""s"":[11,3],""t"":[5,1],""y"":[15,7]}"	UNEQUAL_INVENTORY	[]
IT2a	f115v|f115v.21-f115v.23	f66r|f66r.67-f66r.69	145	"{""a"":[4,13],""c"":[6,3],""e"":[27,9],""f"":[0,2],""h"":[13,9],""i"":[7,8],""k"":[7,9],""l"":[6,12],""n"":[5,2],""o"":[14,23],""q"":[5,3],""r"":[2,7],""s"":[11,9],""t"":[5,2],""y"":[15,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f115v|f115v.24-f115v.28	f116r|f116r.10-f116r.14	257	"{""a"":[13,24],""c"":[29,16],""d"":[19,18],""e"":[39,35],""h"":[29,24],""i"":[10,16],""k"":[12,10],""m"":[2,3],""n"":[7,15],""o"":[30,24],""p"":[5,2],""q"":[8,6],""r"":[8,6],""s"":[5,13],""t"":[7,10],""y"":[20,21]}"	UNEQUAL_INVENTORY	[]
IT2a	f115v|f115v.24-f115v.28	f30r|f30r.1-f30r.7	257	"{""a"":[13,9],""c"":[29,30],""d"":[19,12],""e"":[39,31],""f"":[0,1],""h"":[29,37],""i"":[10,14],""k"":[12,11],""l"":[14,3],""m"":[2,1],""n"":[7,10],""o"":[30,37],""p"":[5,1],""q"":[8,6],""r"":[8,17],""s"":[5,12],""t"":[7,3],""y"":[20,22]}"	UNEQUAL_INVENTORY	[]
IT2a	f115v|f115v.24-f115v.28	f79v|f79v.37-f79v.42	257	"{""a"":[13,18],""c"":[29,8],""d"":[19,16],""e"":[39,37],""f"":[0,1],""g"":[0,1],""h"":[29,16],""i"":[10,19],""k"":[12,25],""l"":[14,12],""m"":[2,0],""n"":[7,13],""o"":[30,31],""p"":[5,1],""q"":[8,10],""r"":[8,7],""s"":[5,9],""t"":[7,3],""y"":[20,30]}"	UNEQUAL_INVENTORY	[]
IT2a	f115v|f115v.29-f115v.30	f11r|f11r.5-f11r.7	102	"{""a"":[7,5],""c"":[6,11],""d"":[7,11],""e"":[16,0],""h"":[10,14],""i"":[2,9],""k"":[4,3],""l"":[10,5],""m"":[1,0],""n"":[1,4],""o"":[8,12],""q"":[2,1],""r"":[8,4],""s"":[4,5],""t"":[4,6]}"	UNEQUAL_INVENTORY	[]
IT2a	f115v|f115v.29-f115v.30	f45r|f45r.5-f45r.7	102	"{""a"":[7,11],""c"":[6,9],""d"":[7,8],""e"":[16,1],""h"":[10,11],""i"":[2,4],""k"":[4,5],""l"":[10,7],""m"":[1,0],""n"":[1,2],""o"":[8,14],""p"":[1,2],""r"":[8,9],""s"":[4,2],""t"":[4,6],""y"":[11,9]}"	UNEQUAL_INVENTORY	[]
IT2a	f115v|f115v.29-f115v.30	f46r|f46r.9-f46r.10	102	"{""a"":[7,8],""d"":[7,13],""e"":[16,5],""f"":[0,3],""h"":[10,13],""k"":[4,5],""l"":[10,8],""n"":[1,0],""o"":[8,5],""p"":[1,0],""q"":[2,1],""r"":[8,3],""s"":[4,8],""y"":[11,17]}"	UNEQUAL_INVENTORY	[]
IT2a	f115v|f115v.31-f115v.33	f85r1|f85r1.20-f85r1.22	150	"{""a"":[9,10],""c"":[19,12],""d"":[14,16],""f"":[0,1],""h"":[22,14],""i"":[7,12],""l"":[6,4],""n"":[3,5],""o"":[11,18],""p"":[5,2],""q"":[3,4],""r"":[7,8],""s"":[3,2],""y"":[16,17]}"	UNEQUAL_INVENTORY	[]
IT2a	f115v|f115v.37-f115v.40	f99r|f99r.15-f99r.18	196	"{""a"":[19,9],""c"":[13,16],""d"":[9,8],""e"":[19,16],""f"":[0,1],""h"":[19,23],""i"":[18,10],""k"":[16,13],""l"":[16,17],""m"":[1,0],""n"":[10,5],""o"":[19,35],""p"":[0,2],""r"":[10,14],""s"":[11,9],""t"":[3,2],""y"":[10,13]}"	UNEQUAL_INVENTORY	[]
IT2a	f115v|f115v.37-f115v.40	f99v|f99v.21-f99v.24	196	"{""a"":[19,8],""c"":[13,5],""d"":[9,8],""e"":[19,26],""h"":[19,9],""i"":[18,13],""k"":[16,17],""l"":[16,19],""n"":[10,6],""o"":[19,48],""p"":[0,1],""q"":[3,9],""r"":[10,5],""s"":[11,7],""t"":[3,4]}"	UNEQUAL_INVENTORY	[]
IT2a	f115v|f115v.41-f115v.45	f76v|f76v.37-f76v.41	238	"{""c"":[19,11],""d"":[14,20],""e"":[25,31],""f"":[1,0],""h"":[26,20],""i"":[11,23],""k"":[17,13],""l"":[15,11],""m"":[2,0],""n"":[4,12],""o"":[29,19],""p"":[2,0],""q"":[10,12],""r"":[10,5],""s"":[8,19],""t"":[7,0],""y"":[24,28]}"	UNEQUAL_INVENTORY	[]
IT2a	f116r|f116r.4-f116r.6	f20v|f20v.1-f20v.4	156	"{""a"":[12,6],""c"":[8,17],""d"":[12,4],""e"":[18,3],""f"":[0,2],""h"":[11,23],""i"":[8,12],""k"":[6,4],""l"":[12,9],""m"":[1,0],""n"":[6,5],""o"":[21,27],""p"":[1,5],""r"":[6,2],""s"":[4,9],""t"":[9,7]}"	UNEQUAL_INVENTORY	[]
IT2a	f116r|f116r.4-f116r.6	f45r|f45r.1-f45r.4	156	"{""a"":[12,14],""c"":[8,14],""d"":[12,3],""e"":[18,5],""f"":[0,1],""h"":[11,18],""i"":[8,13],""k"":[6,11],""l"":[12,9],""m"":[1,3],""o"":[21,19],""p"":[1,4],""q"":[3,6],""s"":[4,3],""t"":[9,5],""y"":[18,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f116r|f116r.7-f116r.9	f42r|f42r.1-f42r.5	141	"{""a"":[7,18],""c"":[5,17],""d"":[13,3],""e"":[21,5],""f"":[0,1],""h"":[5,22],""i"":[5,12],""k"":[9,5],""l"":[6,2],""o"":[21,13],""q"":[9,1],""r"":[3,11],""s"":[0,7],""t"":[12,11],""y"":[19,7]}"	UNEQUAL_INVENTORY	[]
IT2a	f116r|f116r.10-f116r.14	f30r|f30r.1-f30r.7	257	"{""a"":[24,9],""c"":[16,30],""d"":[18,12],""e"":[35,31],""f"":[0,1],""h"":[24,37],""i"":[16,14],""k"":[10,11],""l"":[14,3],""m"":[3,1],""n"":[15,10],""o"":[24,37],""p"":[2,1],""r"":[6,17],""s"":[13,12],""t"":[10,3],""y"":[21,22]}"	UNEQUAL_INVENTORY	[]
IT2a	f116r|f116r.10-f116r.14	f79v|f79v.37-f79v.42	257	"{""a"":[24,18],""c"":[16,8],""d"":[18,16],""e"":[35,37],""f"":[0,1],""g"":[0,1],""h"":[24,16],""i"":[16,19],""k"":[10,25],""l"":[14,12],""m"":[3,0],""n"":[15,13],""o"":[24,31],""p"":[2,1],""q"":[6,10],""r"":[6,7],""s"":[13,9],""t"":[10,3],""y"":[21,30]}"	UNEQUAL_INVENTORY	[]
IT2a	f116r|f116r.15-f116r.17	f31r|f31r.6-f31r.9	147	"{""a"":[16,6],""c"":[6,11],""d"":[14,15],""e"":[21,25],""h"":[9,16],""i"":[5,6],""k"":[6,9],""l"":[10,6],""m"":[1,0],""n"":[4,2],""o"":[16,15],""p"":[2,1],""q"":[4,5],""r"":[6,4],""s"":[3,6],""t"":[9,4],""y"":[15,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f116r|f116r.15-f116r.17	f43r|f43r.7-f43r.9	147	"{""a"":[16,5],""c"":[6,9],""d"":[14,21],""e"":[21,16],""h"":[9,17],""i"":[5,7],""l"":[10,2],""o"":[16,13],""p"":[2,4],""q"":[4,2],""r"":[6,3],""s"":[3,8],""t"":[9,5],""y"":[15,24]}"	UNEQUAL_INVENTORY	[]
IT2a	f11r|f11r.5-f11r.7	f45r|f45r.5-f45r.7	102	"{""a"":[5,11],""c"":[11,9],""d"":[11,8],""e"":[0,1],""h"":[14,11],""i"":[9,4],""k"":[3,5],""l"":[5,7],""n"":[4,2],""o"":[12,14],""p"":[1,2],""q"":[1,2],""r"":[4,9],""s"":[5,2],""y"":[11,9]}"	UNEQUAL_INVENTORY	[]
IT2a	f11r|f11r.5-f11r.7	f46r|f46r.9-f46r.10	102	"{""a"":[5,8],""c"":[11,6],""d"":[11,13],""e"":[0,5],""f"":[0,3],""h"":[14,13],""i"":[9,2],""k"":[3,5],""l"":[5,8],""m"":[0,1],""n"":[4,0],""o"":[12,5],""p"":[1,0],""r"":[4,3],""s"":[5,8],""t"":[6,4],""y"":[11,17]}"	UNEQUAL_INVENTORY	[]
IT2a	f13v|f13v.1-f13v.5	f21r|f21r.1-f21r.3	127	"{""a"":[4,5],""c"":[15,14],""d"":[5,3],""e"":[1,14],""f"":[0,1],""h"":[15,17],""i"":[7,8],""k"":[10,4],""l"":[6,3],""n"":[3,5],""o"":[30,17],""p"":[1,4],""q"":[5,4],""r"":[1,2],""s"":[4,5],""t"":[9,5],""y"":[11,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f14r|f14r.1-f14r.7	f79v|f79v.33-f79v.36	165	"{""a"":[12,7],""c"":[15,4],""d"":[12,5],""e"":[2,29],""h"":[17,13],""i"":[18,4],""k"":[11,7],""n"":[9,5],""o"":[32,24],""q"":[3,5],""r"":[7,8],""s"":[3,10],""t"":[2,9],""y"":[10,23]}"	UNEQUAL_INVENTORY	[]
IT2a	f16r|f16r.10-f16r.13	f36r|f36r.1-f36r.3	112	"{""a"":[3,12],""c"":[15,9],""e"":[1,0],""g"":[0,1],""h"":[19,11],""i"":[0,15],""k"":[8,0],""l"":[6,5],""n"":[0,9],""o"":[16,12],""q"":[2,4],""r"":[3,6],""s"":[6,4],""t"":[6,7],""y"":[17,7]}"	UNEQUAL_INVENTORY	[]
IT2a	f16v|f16v.1-f16v.6	f24v|f24v.1-f24v.5	175	"{""a"":[6,12],""c"":[30,17],""d"":[7,9],""e"":[2,7],""f"":[0,1],""g"":[0,1],""h"":[31,22],""i"":[4,10],""m"":[0,4],""n"":[3,4],""o"":[23,38],""p"":[5,4],""q"":[2,0],""s"":[4,10],""t"":[12,7],""y"":[22,5]}"	UNEQUAL_INVENTORY	[]
IT2a	f16v|f16v.7-f16v.13	f82v|f82v.11-f82v.14	186	"{""a"":[12,9],""c"":[26,16],""d"":[7,13],""e"":[0,16],""f"":[1,0],""h"":[29,19],""i"":[15,4],""k"":[9,13],""l"":[3,15],""n"":[8,3],""o"":[23,24],""q"":[3,13],""r"":[9,8],""t"":[11,6],""y"":[23,20]}"	UNEQUAL_INVENTORY	[]
IT2a	f16v|f16v.7-f16v.13	f87r|f87r.11-f87r.16	186	"{""a"":[12,10],""c"":[26,14],""d"":[7,12],""e"":[0,30],""f"":[1,0],""h"":[29,22],""i"":[15,10],""k"":[9,7],""l"":[3,12],""m"":[0,1],""n"":[8,4],""o"":[23,24],""p"":[2,1],""q"":[3,2],""r"":[9,3],""s"":[5,15],""t"":[11,7],""y"":[23,12]}"	UNEQUAL_INVENTORY	[]
IT2a	f17r|f17r.1-f17r.3	f44v|f44v.1-f44v.3	121	"{""a"":[6,5],""c"":[11,9],""d"":[15,5],""e"":[0,1],""f"":[1,0],""h"":[14,15],""i"":[1,5],""k"":[6,3],""l"":[3,14],""m"":[4,0],""n"":[0,3],""o"":[25,26],""p"":[3,0],""q"":[3,4],""r"":[8,4],""s"":[4,6],""t"":[3,14],""y"":[14,7]}"	UNEQUAL_INVENTORY	[]
IT2a	f18r|f18r.14-f18r.14	f94r|f94r.9-f94r.9	15	"{""c"":[3,2],""d"":[0,3],""e"":[1,0],""h"":[3,2],""i"":[2,0],""k"":[2,0],""n"":[1,0],""o"":[0,1],""r"":[0,1],""t"":[0,2],""y"":[2,3]}"	UNEQUAL_INVENTORY	[]
IT2a	f18v|f18v.1-f18v.10	f43r|f43r.10-f43r.14	297	"{""a"":[16,8],""c"":[23,16],""d"":[21,39],""e"":[8,22],""f"":[0,1],""g"":[2,0],""h"":[31,37],""i"":[7,9],""k"":[23,16],""l"":[13,9],""m"":[4,0],""n"":[2,5],""o"":[47,40],""p"":[1,2],""q"":[18,11],""r"":[17,5],""s"":[13,14],""t"":[12,16],""y"":[39,47]}"	UNEQUAL_INVENTORY	[]
IT2a	f18v|f18v.1-f18v.10	f95r1|f95r1.6-f95r1.11	297	"{""a"":[16,24],""c"":[23,31],""d"":[21,26],""e"":[8,18],""f"":[0,1],""g"":[2,0],""h"":[31,33],""i"":[7,23],""k"":[23,25],""l"":[13,14],""m"":[4,1],""n"":[2,13],""o"":[47,26],""q"":[18,7],""r"":[17,14],""s"":[13,3],""t"":[12,8],""y"":[39,29]}"	UNEQUAL_INVENTORY	[]
IT2a	f19v|f19v.1-f19v.7	f3v|f3v.1-f3v.6	180	"{""a"":[8,14],""c"":[24,13],""e"":[4,23],""h"":[24,15],""i"":[14,7],""k"":[6,12],""l"":[6,12],""m"":[1,4],""n"":[7,3],""o"":[27,33],""p"":[4,1],""q"":[7,3],""r"":[6,13],""s"":[4,6],""t"":[14,4],""y"":[17,10]}"	UNEQUAL_INVENTORY	[]
IT2a	f19v|f19v.1-f19v.7	f80v|f80v.23-f80v.26	180	"{""a"":[8,7],""c"":[24,9],""d"":[7,9],""e"":[4,19],""h"":[24,17],""i"":[14,7],""k"":[6,7],""l"":[6,13],""m"":[1,0],""n"":[7,4],""o"":[27,25],""p"":[4,3],""q"":[7,13],""r"":[6,2],""s"":[4,9],""t"":[14,11],""y"":[17,25]}"	UNEQUAL_INVENTORY	[]
IT2a	f19v|f19v.14-f19v.14	f42r|f42r.15-f42r.15	18	"{""c"":[3,1],""d"":[0,3],""h"":[3,2],""l"":[2,0],""s"":[0,1],""t"":[2,1],""y"":[0,2]}"	UNEQUAL_INVENTORY	[]
IT2a	f20r|f20r.1-f20r.4	f47r|f47r.1-f47r.5	145	"{""a"":[5,13],""c"":[20,18],""e"":[13,5],""g"":[0,1],""i"":[6,17],""k"":[1,7],""l"":[7,11],""n"":[2,9],""o"":[26,17],""q"":[5,1],""s"":[1,3],""t"":[10,1],""y"":[14,7]}"	UNEQUAL_INVENTORY	[]
IT2a	f20r|f20r.1-f20r.4	f66r|f66r.67-f66r.69	145	"{""a"":[5,13],""c"":[20,3],""d"":[10,17],""e"":[13,9],""f"":[0,2],""h"":[21,9],""i"":[6,8],""k"":[1,9],""l"":[7,12],""o"":[26,23],""q"":[5,3],""r"":[3,7],""s"":[1,9],""t"":[10,2],""y"":[14,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f20v|f20v.1-f20v.4	f45r|f45r.1-f45r.4	156	"{""a"":[6,14],""c"":[17,14],""d"":[4,3],""e"":[3,5],""f"":[2,1],""h"":[23,18],""i"":[12,13],""k"":[4,11],""m"":[0,3],""n"":[5,6],""o"":[27,19],""p"":[5,4],""q"":[3,6],""r"":[2,6],""s"":[9,3],""t"":[7,5],""y"":[18,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f21r|f21r.4-f21r.7	f44v|f44v.4-f44v.7	163	"{""a"":[5,10],""c"":[15,13],""d"":[6,7],""e"":[13,4],""f"":[1,0],""h"":[18,19],""i"":[9,14],""k"":[8,6],""l"":[12,9],""n"":[5,8],""o"":[34,27],""p"":[1,3],""q"":[5,1],""s"":[4,6],""t"":[8,13],""y"":[14,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f22r|f22r.1-f22r.3	f95v1|f95v1.11-f95v1.13	136	"{""a"":[8,11],""c"":[10,7],""d"":[8,10],""e"":[0,9],""f"":[1,0],""h"":[14,16],""k"":[7,6],""l"":[11,4],""m"":[1,0],""n"":[8,9],""o"":[25,13],""p"":[4,1],""q"":[2,4],""r"":[3,2],""s"":[5,12],""t"":[5,9],""y"":[10,9]}"	UNEQUAL_INVENTORY	[]
IT2a	f23r|f23r.1-f23r.3	f26v|f26v.7-f26v.9	133	"{""a"":[12,5],""c"":[12,8],""d"":[13,8],""e"":[0,28],""f"":[2,0],""g"":[2,0],""i"":[14,8],""k"":[4,7],""l"":[8,0],""m"":[2,0],""n"":[8,3],""o"":[17,13],""q"":[0,1],""r"":[5,3],""s"":[1,13],""t"":[5,3],""y"":[13,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f23r|f23r.1-f23r.3	f44r|f44r.1-f44r.4	133	"{""a"":[12,7],""c"":[12,8],""d"":[13,8],""e"":[0,11],""f"":[2,0],""g"":[2,0],""i"":[14,5],""k"":[4,10],""l"":[8,5],""m"":[2,1],""n"":[8,2],""o"":[17,19],""p"":[2,3],""q"":[0,1],""r"":[5,3],""s"":[1,7],""t"":[5,7],""y"":[13,23]}"	UNEQUAL_INVENTORY	[]
IT2a	f24r|f24r.20-f24r.20	f27r|f27r.13-f27r.13	9	"{""a"":[1,0],""d"":[0,1],""e"":[0,2],""k"":[0,1],""l"":[1,0],""m"":[1,0],""o"":[1,2],""r"":[1,0],""s"":[1,0]}"	UNEQUAL_INVENTORY	[]
IT2a	f26v|f26v.5-f26v.6	f85r1|f85r1.26-f85r1.27	108	"{""a"":[3,11],""c"":[9,7],""e"":[20,7],""h"":[10,11],""i"":[0,6],""k"":[4,3],""l"":[1,2],""n"":[0,3],""o"":[12,10],""p"":[1,4],""r"":[4,9],""s"":[4,6],""t"":[5,2],""y"":[16,8]}"	UNEQUAL_INVENTORY	[]
IT2a	f26v|f26v.7-f26v.9	f44r|f44r.1-f44r.4	133	"{""a"":[5,7],""e"":[28,11],""i"":[8,5],""k"":[7,10],""l"":[0,5],""m"":[0,1],""n"":[3,2],""o"":[13,19],""p"":[2,3],""s"":[13,7],""t"":[3,7],""y"":[18,23]}"	UNEQUAL_INVENTORY	[]
IT2a	f28v|f28v.6-f28v.6	f31r|f31r.16-f31r.16	12	"{""a"":[2,1],""d"":[1,0],""e"":[0,1],""i"":[4,2],""k"":[1,0],""n"":[2,0],""o"":[0,2],""r"":[0,1],""t"":[0,2],""y"":[0,1]}"	UNEQUAL_INVENTORY	[]
IT2a	f30r|f30r.1-f30r.7	f79v|f79v.37-f79v.42	257	"{""a"":[9,18],""c"":[30,8],""d"":[12,16],""e"":[31,37],""g"":[0,1],""h"":[37,16],""i"":[14,19],""k"":[11,25],""l"":[3,12],""m"":[1,0],""n"":[10,13],""o"":[37,31],""q"":[6,10],""r"":[17,7],""s"":[12,9],""y"":[22,30]}"	UNEQUAL_INVENTORY	[]
