audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_support_note	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	flags	thermal_reader_rival	hard_collision	verdict	review_reason
G644-A02-023	2	cthol	f37r	f37r.3	H	A	1	4	MEDIAL	qokaiin	dy	qo shy qokaiin cthol dy ckhor oky dy	qoshy qokaiin cthol dy ckhor oky dy	qo shy qokaiin ctholdy ckhor oky dy	READER_VARIANT	one or more readers change the target beyond boundary normalization	0	0	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	2	1	[qo:?] | feucht, Grundform | heiß, Grad III | [cthol:?] | [dy:?] | [ckhor:?] | [oky:?] | [dy:?]	[qo:?] | feucht, Grundform | heiß, Grad III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [dy:?] | [ckhor:?] | [oky:?] | [dy:?]	READER_VARIANT|FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	READER_VARIANT_WARNING	one or more readers change the target beyond boundary normalization
G644-A02-024	2	cthol	f37v	f37v.11	H	A	1	3	MEDIAL	choror	daiin	qotoiin choror cthol daiin	qotoiin choror cthol daiin	qotoiin ch ror cthol daiin	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	1	1	[qotoiin:?] | [choror:?] | [cthol:?] | Qualitätsgrad III	[qotoiin:?] | [choror:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Qualitätsgrad III	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A02-025	2	cthol	f3r	f3r.1	H	A	1	4	MEDIAL	chol	daimg	tsheos qopal chol cthol daimg	tsheos qopal chol cthol daimm	tsheos qopal chol cthol daimg	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	1	1	[tsheos:?] | [qopal:?] | trocken; nominal trockenes Gut/Material | [cthol:?] | [daimg:?]	[tsheos:?] | [qopal:?] | trocken; nominal trockenes Gut/Material | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [daimg:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A02-026	2	cthol	f3r	f3r.5	H	A	1	5	FINAL	cham	<EOS>	qokol chololy s cham cthol	qokol chololy s cham cthol	qokol chololy s cham cthol	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	0	0	[qokol:?] | [chololy:?] | [s:?] | [cham:?] | [cthol:?]	[qokol:?] | [chololy:?] | [s:?] | [cham:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A02-027	2	cthol	f42r	f42r.10	H	A	1	6	MEDIAL	otol	chol	choty dol ksheo cthor otol cthol chol shol dain	choty dol ksheo cthor otol cthol chol shol dain	choty dol ksheo cthor otol cthol chol sholdain	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	5	3	[choty:?] | Materialmaß | [ksheo:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [otol:?] | [cthol:?] | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | Qualitätsgrad II	[choty:?] | Materialmaß | [ksheo:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [otol:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | Qualitätsgrad II	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-028	2	cthol	f42r	f42r.8	H	A	1	3	MEDIAL	chees	shor	yshol chees cthol shor shol ety char y	yshol chees cthol shor shol ety chary	yshol chees cthol shor shol ety chary	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	3	3	[yshol:?] | [chees:?] | [cthol:?] | Blüten-/Fruchtstand; reproduktiver Teil | feucht; nominal feuchtes Gut/Material | gekühlt | [char:?] | [y:?]	[yshol:?] | [chees:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Blüten-/Fruchtstand; reproduktiver Teil | feucht; nominal feuchtes Gut/Material | gekühlt | [char:?] | [y:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-029	2	cthol	f44v	f44v.1	H	A	1	3	MEDIAL	qotshy	d	tsho qotshy cthol d chor otol shol tol qotshol otoldy	tsho qotshy cthol dchor otol shol tol qotshol otoldy	tsho qotshy cthol d chor otol shol tol qotshol otoldy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	3	2	[tsho:?] | [qotshy:?] | [cthol:?] | [d:?] | Pflanzen-/Reproduktionsteil | [otol:?] | feucht; nominal feuchtes Gut/Material | kalt; nominal kaltes Gut/Material | [qotshol:?] | [otoldy:?]	[tsho:?] | [qotshy:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [d:?] | Pflanzen-/Reproduktionsteil | [otol:?] | feucht; nominal feuchtes Gut/Material | kalt; nominal kaltes Gut/Material | [qotshol:?] | [otoldy:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-030	2	cthol	f44v	f44v.12	H	A	1	6	FINAL	ctho	<EOS>	ychey teol chaiin chcthy ctho cthol	ychey teol chaiin chcthy ctho cthol	ychey teol chaiin chcthy ctho cthol	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	2	2	[ychey:?] | [teol:?] | trocken, Grad III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [ctho:?] | [cthol:?]	[ychey:?] | [teol:?] | trocken, Grad III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [ctho:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-031	2	cthol	f44v	f44v.7	H	A	1	3	MEDIAL	tchaiin	dy	oky tchaiin cthol dy cheol ololy	oko tchaiin cthol dy cheol ololy	oko tchaiin cthol dy cheol ololy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	1	1	[oky:?] | [tchaiin:?] | [cthol:?] | [dy:?] | trockener Drogenstoff | [ololy:?]	[oky:?] | [tchaiin:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [dy:?] | trockener Drogenstoff | [ololy:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A02-032	2	cthol	f49v	f49v.22	H	A	1	2	MEDIAL	dchol	daiin	dchol cthol daiin choky	dchol cthol daiin choky	dchol cthol daiin choky	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	3	3	Maß trockenen Materials | [cthol:?] | Qualitätsgrad III | heiß-trockene Zubereitung, Grundform	Maß trockenen Materials | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Qualitätsgrad III | heiß-trockene Zubereitung, Grundform	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-033	2	cthol	f4r	f4r.2	H	A	1	4	MEDIAL	shol	shtchy	dchor shol shol cthol shtchy chaiin s choraiin chom	dchor chol shol cthol shtchy chaiin s choraiin chom	dchor shol shol cthol shtchy chaiin s choraiin chom	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	4	3	[dchor:?] | feucht; nominal feuchtes Gut/Material | feucht; nominal feuchtes Gut/Material | [cthol:?] | [shtchy:?] | trocken, Grad III | [s:?] | Blüten-/Pflanzenteil, Menge/Klasse III | [chom:?]	[dchor:?] | feucht; nominal feuchtes Gut/Material | feucht; nominal feuchtes Gut/Material | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [shtchy:?] | trocken, Grad III | [s:?] | Blüten-/Pflanzenteil, Menge/Klasse III | [chom:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-034	2	cthol	f4r	f4r.7	H	A	1	2	MEDIAL	qotaiin	daiin	qotaiin cthol daiin cthom	qotaiin cthol daiin cthom	qotaiin cthol daiin cthom	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	2	2	kalt, Grad III | [cthol:?] | Qualitätsgrad III | [cthom:?]	kalt, Grad III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Qualitätsgrad III | [cthom:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-035	2	cthol	f4v	f4v.8	H	A	1	3	MEDIAL	chor	sho	oleeeb chor cthol sho otor cthory	olaen chor cthol sho otor cthory	oleeeb chor cthol sho otor cthory	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	2	2	[oleeeb:?] | Pflanzen-/Reproduktionsteil | [cthol:?] | feuchter Ansatz | [otor:?] | [cthory:?]	[oleeeb:?] | Pflanzen-/Reproduktionsteil | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | feuchter Ansatz | [otor:?] | [cthory:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-036	2	cthol	f53v	f53v.3	H	A	1	5	MEDIAL	dockhy	dam	ydaiin cphom chol dockhy cthol dam oty	ydaiin cphom chol dockhy cthol dam oty	ydaiin cphom chol dockhy cthol m oty	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	2	2	[ydaiin:?] | [cphom:?] | trocken; nominal trockenes Gut/Material | [dockhy:?] | [cthol:?] | [dam:?] | kalter Ansatz, Grundform	[ydaiin:?] | [cphom:?] | trocken; nominal trockenes Gut/Material | [dockhy:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [dam:?] | kalter Ansatz, Grundform	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-037	2	cthol	f54v	f54v.12	H	A	1	3	MEDIAL	chol	s	tol chol cthol s	tol chol cthol s	tol chol cthol s	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	2	2	kalt; nominal kaltes Gut/Material | trocken; nominal trockenes Gut/Material | [cthol:?] | [s:?]	kalt; nominal kaltes Gut/Material | trocken; nominal trockenes Gut/Material | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [s:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-038	2	cthol	f56r	f56r.11	H	A	1	4	MEDIAL	daiin	chos	shy kcheey daiin cthol chos chokor	shy kcheey daiin cthol chor chokor	shykcheey daiin cthol chor chokor	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	2	1	feucht, Grundform | [kcheey:?] | Grad-/Maßwert III | [cthol:?] | [chos:?] | [chokor:?]	feucht, Grundform | [kcheey:?] | Grad-/Maßwert III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [chos:?] | [chokor:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A02-039	2	cthol	f6v	f6v.14	H	A	1	3	MEDIAL	chol	tchalody	qokor chol cthol tchalody	qokor chol cthol tchalody	qokor chol cthol tchalody	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	1	1	[qokor:?] | trocken; nominal trockenes Gut/Material | [cthol:?] | [tchalody:?]	[qokor:?] | trocken; nominal trockenes Gut/Material | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [tchalody:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A02-040	2	cthol	f6v	f6v.7	H	A	1	4	MEDIAL	daiin	dol	ychos ychol daiin cthol dol	ychos ychol daiin cthol dol	ychos ychol daiin cthol dol	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	2	2	[ychos:?] | [ychol:?] | Qualitätsgrad III | [cthol:?] | Materialmaß	[ychos:?] | [ychol:?] | Qualitätsgrad III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Materialmaß	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-041	2	cthol	f7r	f7r.7	H	A	1	2	MEDIAL	dshoy	chol	dshoy cthol chol otchol dain shody shol chotchy	dshoy cthol chol otchol dain shody shol chotchy	dshoy cthol chol otchol dain shody shol chotchy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	4	4	[dshoy:?] | [cthol:?] | trocken; nominal trockenes Gut/Material | kalt-trockener Zubereitungsstoff | Qualitätsgrad II | [shody:?] | feucht; nominal feuchtes Gut/Material | [chotchy:?]	[dshoy:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | trocken; nominal trockenes Gut/Material | kalt-trockener Zubereitungsstoff | Qualitätsgrad II | [shody:?] | feucht; nominal feuchtes Gut/Material | [chotchy:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-042	2	cthol	f7v	f7v.2	H	A	1	7	MEDIAL	daiin	cthy	chochy cthy daiin qoky chy daiin cthol cthy cthd	chochy cthy daiin qoky chcphhy daiin cthol cthy cthd	chochy cthy daiin qoky chy daiin cthol cthy cthd	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	6	5	[chochy:?] | CTH-Drogenmaterial | Menge/Portion III | heiße Grundform | trocken, Grundform | Grad-/Maßwert III | [cthol:?] | CTH-Drogenmaterial | [cthd:?]	[chochy:?] | CTH-Drogenmaterial | Menge/Portion III | heiße Grundform | trocken, Grundform | Grad-/Maßwert III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | CTH-Drogenmaterial | [cthd:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-043	2	cthol	f82r	f82r.5	B	B	2	5	MEDIAL	qokal	chedy	sol lkchedy qokeedy qokal cthol chedy qoteedy qokal	sol lkchedy qokeedy qokal cthol chedy qoteedy qokal	sol lkchedy qokeedy qokal cthol che y qotee y qotal	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	5	3	Samenmaterial/Saatgut | [lkchedy:?] | heißer Zustand, Bindungsstufe II | heiße Substanz | [cthol:?] | getrockneter Zustand | [qoteedy:?] | heiße Substanz	Samenmaterial/Saatgut | [lkchedy:?] | heißer Zustand, Bindungsstufe II | heiße Substanz | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | getrockneter Zustand | [qoteedy:?] | heiße Substanz	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-044	2	cthol	f88r	f88r.26	P	A	1	4	MEDIAL	olkeey	poldy	poeear sheoky olkeey cthol poldy s okoldy	poeeas sheoky olkeey cthol poldy s okoldy	poeear sheoky olkeey cthol pol y s okoldy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	0	0	[poeear:?] | [sheoky:?] | [olkeey:?] | [cthol:?] | [poldy:?] | [s:?] | [okoldy:?]	[poeear:?] | [sheoky:?] | [olkeey:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [poldy:?] | [s:?] | [okoldy:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A02-045	2	cthol	f89v1	f89v1.15	P	A	1	3	MEDIAL	daiin	daiin	dcheo daiin cthol daiin daldy okeor ytey keor cheyty ochy	dcheocy daiin cthol daiin daldy okeor ytey keor cheyty ochy	dcheo daiin cthol aiin dal y okeor ytey keor cheyty ochy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	2	1	[dcheo:?] | Grad-/Maßwert III | [cthol:?] | Qualitätsgrad III | [daldy:?] | [okeor:?] | [ytey:?] | [keor:?] | [cheyty:?] | [ochy:?]	[dcheo:?] | Grad-/Maßwert III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Qualitätsgrad III | [daldy:?] | [okeor:?] | [ytey:?] | [keor:?] | [cheyty:?] | [ochy:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A02-046	2	cthol	f89v1	f89v1.6	P	A	1	10	FINAL	otar	<EOS>	dor sheey qokol cheol cthody qockhy dain yteey otar cthol	dor sheey qokol cheol cthody qockhy dain yteey otar cthol	dor sheey qokol cheol cthody qockhy dain teey otar cthol	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	3	3	[dor:?] | feucht, Bindungsstufe II | [qokol:?] | trockener Drogenstoff | [cthody:?] | [qockhy:?] | Grad-/Maßwert II | [yteey:?] | [otar:?] | [cthol:?]	[dor:?] | feucht, Bindungsstufe II | [qokol:?] | trockener Drogenstoff | [cthody:?] | [qockhy:?] | Grad-/Maßwert II | [yteey:?] | [otar:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-047	2	cthol	f8v	f8v.5	H	A	1	6	MEDIAL	etaiin	dar	chol chol dar otchar etaiin cthol dar	chol chol dar otchar etaiin cthol dar	chol chol dar otchar etaiin cthol dar	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	2	2	trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | [dar:?] | [otchar:?] | [etaiin:?] | [cthol:?] | [dar:?]	trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | [dar:?] | [otchar:?] | [etaiin:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [dar:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-048	2	cthol	f93r	f93r.20	H	A	1	2	MEDIAL	ychockhy	osos	ychockhy cthol osos	ychockhy cthol osos	ychockhy cthol osos	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	0	0	[ychockhy:?] | [cthol:?] | [osos:?]	[ychockhy:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [osos:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A02-049	2	cthol	f93r	f93r.30	H	A	1	3	FINAL	qokcho	<EOS>	shodaiin qokcho cthol	shodaiin qokcho cthol	shodaiin qokcho cthol	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	0	0	[shodaiin:?] | [qokcho:?] | [cthol:?]	[shodaiin:?] | [qokcho:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A02-050	2	cthol	f93r	f93r.31	H	A	1	3	MEDIAL	chol	olchod	ol chol cthol olchod	ol chol cthol olchod	ol chol cthol olchod	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	2	1	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken; nominal trockenes Gut/Material | [cthol:?] | [olchod:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken; nominal trockenes Gut/Material | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [olchod:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A02-051	2	cthol	f93v	f93v.9	H	A	1	6	MEDIAL	okchey	oly	odeeeodl cheodar oksho chody okchey cthol oly ytchol sar dar	odeeeeodl cheodar oksho chody okchey cthol oly ytchol sar dar	odeeeodl cheodar oksho chody okchey cthol oly ytchol sar ar	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	1	1	[odeeeodl:?] | [cheodar:?] | [oksho:?] | [chody:?] | [okchey:?] | [cthol:?] | [oly:?] | [ytchol:?] | Samenfraktion I | [dar:?]	[odeeeodl:?] | [cheodar:?] | [oksho:?] | [chody:?] | [okchey:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [oly:?] | [ytchol:?] | Samenfraktion I | [dar:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A03-001	3	chokchy	f108r	f108r.8	S	B	3	6	MEDIAL	kedal	qokar	pochedy shy shokeedar al kedal chokchy qokar ch okeey qaiin okeedy qetam	pochedy shy shokeedar al kedal chokchy qokar ch okeey qaiin okeedy qetam	pochedy shy shokeedar al kedal chokchy qokar ch okeey qaiin okeedy qetam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[chokchy:?]	Trockenansatz: heiß-trockene Grundform	3	3	[pochedy:?] | feucht, Grundform | [shokeedar:?] | [al:?] | [kedal:?] | [chokchy:?] | heiße Portion | [ch:?] | heißer Ansatz, Bindungsstufe II | [qaiin:?] | [okeedy:?] | [qetam:?]	[pochedy:?] | feucht, Grundform | [shokeedar:?] | [al:?] | [kedal:?] | Trockenansatz: heiß-trockene Grundform | heiße Portion | [ch:?] | heißer Ansatz, Bindungsstufe II | [qaiin:?] | [okeedy:?] | [qetam:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A03-002	3	chokchy	f113r	f113r.14	S	B	3	11	MEDIAL	kchedy	okchdar	ycheo lkchey l chol oiiin qoksheoy qokcheody lcheo l kchedy chokchy okchdar al	ycheo lkcheo lchol oiiin qoksheoy qokcheody lcheo l kchedy chokchy okchdar al	ycheo ltche lchol oiiin qokeoy qokcheo dy lcheo l kche y chokchy okchdar al	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[chokchy:?]	Trockenansatz: heiß-trockene Grundform	2	1	[ycheo:?] | [lkchey:?] | [l:?] | trocken; nominal trockenes Gut/Material | [oiiin:?] | [qoksheoy:?] | [qokcheody:?] | trockene Drogenholzzubereitung/Trockenansatz | [l:?] | [kchedy:?] | [chokchy:?] | [okchdar:?] | [al:?]	[ycheo:?] | [lkchey:?] | [l:?] | trocken; nominal trockenes Gut/Material | [oiiin:?] | [qoksheoy:?] | [qokcheody:?] | trockene Drogenholzzubereitung/Trockenansatz | [l:?] | [kchedy:?] | Trockenansatz: heiß-trockene Grundform | [okchdar:?] | [al:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A03-003	3	chokchy	f14v	f14v.6	H	A	1	4	MEDIAL	cthy	dy	qoty choky cthy chokchy dy dy dy chckhy dchyd n	qoty choky cthy chokchy dydydy chckhy dchyd n	qo ty choky cthy chokchy dydydy chckhy dchyd n	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[chokchy:?]	Trockenansatz: heiß-trockene Grundform	3	2	kalt, Grundform | heiß-trockene Zubereitung, Grundform | CTH-Drogenmaterial | [chokchy:?] | [dy:?] | [dy:?] | [dy:?] | [chckhy:?] | [dchyd:?] | [n:?]	kalt, Grundform | heiß-trockene Zubereitung, Grundform | CTH-Drogenmaterial | Trockenansatz: heiß-trockene Grundform | [dy:?] | [dy:?] | [dy:?] | [chckhy:?] | [dchyd:?] | [n:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
