instruction_id	clause_id	physical_page	register	instruction_order	phase	start_event	end_event	event_count	minimal_verb_sequence	current_fluent_de
P917-I0937	P915-C236	f82r	BIOLOGICAL	3	CONDITION	P912-E1348	P912-E1350	3	SH	Weiter aus diesem Teil diesen Posten länger halten.
P917-I0938	P915-C236	f82r	BIOLOGICAL	4	TRANSFER	P912-E1351	P912-E1351	1	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I0939	P915-C237	f82r	BIOLOGICAL	1	PREPARE	P912-E1352	P912-E1352	1	OK	Länger ansetzen; fertig.
P917-I0940	P915-C238	f82r	BIOLOGICAL	1	TRANSFER	P912-E1353	P912-E1353	1	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I0941	P915-C239	f82r	BIOLOGICAL	1	CONDITION	P912-E1354	P912-E1354	1	R>CHD	Diesen Posten kennzeichnen und umsetzen.
P917-I0942	P915-C239	f82r	BIOLOGICAL	2	PREPARE	P912-E1355	P912-E1355	1	OK	Diesen Posten ansetzen.
P917-I0943	P915-C239	f82r	BIOLOGICAL	3	CONTEXT	P912-E1356	P912-E1356	1	NONE	Danach kurz weiterarbeiten; fertig.
P917-I0944	P915-C240	f82r	BIOLOGICAL	1	CONDITION	P912-E1357	P912-E1360	4	R	Danach nach Sollmaß diesen Posten länger kennzeichnen.
P917-I0945	P915-C240	f82r	BIOLOGICAL	2	CONDITION	P912-E1361	P912-E1363	3	SHED	Danach den Auszug und diesen Posten länger absetzen in den nächsten Lauf; fertig.
P917-I0946	P915-C241	f82r	BIOLOGICAL	1	PREPARE	P912-E1364	P912-E1364	1	OK	Diesen Posten länger ansetzen.
P917-I0947	P915-C241	f82r	BIOLOGICAL	2	TRANSFER	P912-E1365	P912-E1365	1	LSH	Kurz spülen; fertig.
P917-I0948	P915-C242	f82r	BIOLOGICAL	1	PREPARE	P912-E1366	P912-E1366	1	OK	Länger ansetzen; fertig.
P917-I0949	P915-C243	f82r	BIOLOGICAL	1	CONDITION	P912-E1367	P912-E1367	1	R	Von der lokalen Stelle kennzeichnen.
P917-I0950	P915-C243	f82r	BIOLOGICAL	2	CONDITION	P912-E1368	P912-E1370	3	R>SH	Weiter aus diesem Teil den Auszug und diesen Posten länger kennzeichnen und halten in den nächsten Lauf.
P917-I0951	P915-C243	f82r	BIOLOGICAL	3	TRANSFER	P912-E1371	P912-E1371	1	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I0952	P915-C244	f82r	BIOLOGICAL	1	SELECT	P912-E1372	P912-E1373	2	CH	Danach diesen Posten und den Ansatz länger entnehmen in den nächsten Lauf.
P917-I0953	P915-C244	f82r	BIOLOGICAL	2	PREPARE	P912-E1374	P912-E1374	1	OK	Als eine Portion ansetzen.
P917-I0954	P915-C244	f82r	BIOLOGICAL	3	SELECT	P912-E1375	P912-E1375	1	CH	Aus diesem Teil diesen Posten länger entnehmen.
P917-I0955	P915-C244	f82r	BIOLOGICAL	4	TRANSFER	P912-E1376	P912-E1376	1	CHD	Umsetzen in den nächsten Lauf.
P917-I0956	P915-C244	f82r	BIOLOGICAL	5	EXECUTE	P912-E1377	P912-E1377	1	T	Nach Sollmaß einstellen.
P917-I0957	P915-C244	f82r	BIOLOGICAL	6	CONDITION	P912-E1378	P912-E1378	1	SHED	Nach Sollmaß absetzen.
P917-I0958	P915-C244	f82r	BIOLOGICAL	7	SELECT	P912-E1379	P912-E1379	1	CH	Diesen Posten kurz entnehmen durch den Durchlass.
P917-I0959	P915-C244	f82r	BIOLOGICAL	8	CONDITION	P912-E1380	P912-E1382	3	SH	Diesen Posten länger halten in den nächsten Lauf durch den Durchlass.
P917-I0960	P915-C244	f82r	BIOLOGICAL	9	CONDITION	P912-E1383	P912-E1383	1	R	Kennzeichnen in den nächsten Lauf.
P917-I0961	P915-C244	f82r	BIOLOGICAL	10	CONDITION	P912-E1384	P912-E1385	2	R	Als eine Portion diesen Posten kennzeichnen.
P917-I0962	P915-C244	f82r	BIOLOGICAL	11	SELECT	P912-E1386	P912-E1386	1	S	Als eine Portion wählen.
P917-I0963	P915-C244	f82r	BIOLOGICAL	12	CONDITION	P912-E1387	P912-E1390	4	R	Weiter den Auszug und diesen Posten kurz kennzeichnen in den nächsten Lauf.
P917-I0964	P915-C244	f82r	BIOLOGICAL	13	CONTEXT	P912-E1391	P912-E1391	1	NONE	Diesen Posten weiterarbeiten.
P917-I0965	P915-C245	f83r	BIOLOGICAL	1	EXECUTE	P912-E1404	P912-E1404	1	T>CHD	Diesen Posten einstellen und umsetzen.
P917-I0966	P915-C245	f83r	BIOLOGICAL	2	PREPARE	P912-E1405	P912-E1405	1	P>CHD	Diesen Posten einsetzen und umsetzen in den nächsten Lauf.
P917-I0967	P915-C245	f83r	BIOLOGICAL	3	EXECUTE	P912-E1406	P912-E1406	1	O>P	Kurz ausführen und einsetzen; fertig.
P917-I0968	P915-C246	f83r	BIOLOGICAL	1	SELECT	P912-E1407	P912-E1407	1	CH>P	Weiter kurz entnehmen und einsetzen.
P917-I0969	P915-C246	f83r	BIOLOGICAL	2	PREPARE	P912-E1408	P912-E1408	1	P>CHD	Von der Entnahmestelle einsetzen und umsetzen.
P917-I0970	P915-C246	f83r	BIOLOGICAL	3	CONDITION	P912-E1409	P912-E1409	1	SHED	Absetzen; fertig.
P917-I0971	P915-C247	f83r	BIOLOGICAL	1	EXECUTE	P912-E1410	P912-E1410	1	O>P>CHD	Diesen Posten ausführen, einsetzen und umsetzen unter q-Träger.
P917-I0972	P915-C247	f83r	BIOLOGICAL	2	CONDITION	P912-E1411	P912-E1412	2	SH	Weiter diesen Posten länger halten.
P917-I0973	P915-C247	f83r	BIOLOGICAL	3	PREPARE	P912-E1413	P912-E1413	1	OK	Nach Sollmaß ansetzen.
P917-I0974	P915-C247	f83r	BIOLOGICAL	4	CONDITION	P912-E1414	P912-E1414	1	SH	Weiter halten.
P917-I0975	P915-C247	f83r	BIOLOGICAL	5	SELECT	P912-E1415	P912-E1415	1	CH>S	Entnehmen und wählen in den nächsten Lauf.
P917-I0976	P915-C247	f83r	BIOLOGICAL	6	CONDITION	P912-E1416	P912-E1416	1	SH	Diesen Posten kurz halten.
P917-I0977	P915-C247	f83r	BIOLOGICAL	7	CONTEXT	P912-E1417	P912-E1417	1	NONE	Danach länger weiterarbeiten; fertig.
P917-I0978	P915-C248	f83r	BIOLOGICAL	1	SELECT	P912-E1418	P912-E1418	1	R>CH>S	Kurz kennzeichnen, entnehmen und wählen.
P917-I0979	P915-C248	f83r	BIOLOGICAL	2	TRANSFER	P912-E1419	P912-E1420	2	CHD	Von der Entnahmestelle diesen Posten umsetzen.
P917-I0980	P915-C248	f83r	BIOLOGICAL	3	TRANSFER	P912-E1421	P912-E1422	2	SOLK	Aus diesem Teil den Ansatz länger auffangen; fertig.
P917-I0981	P915-C249	f83r	BIOLOGICAL	1	CONDITION	P912-E1423	P912-E1424	2	CHK	Danach länger behandeln zur Ziel- oder Anschlussstelle; fertig.
P917-I0982	P915-C250	f83r	BIOLOGICAL	1	TRANSFER	P912-E1425	P912-E1428	4	CHD	Nach Sollmaß diesen Posten umsetzen in den nächsten Lauf; fertig.
P917-I0983	P915-C251	f83r	BIOLOGICAL	1	PREPARE	P912-E1429	P912-E1429	1	OK	Nach Sollmaß ansetzen.
P917-I0984	P915-C251	f83r	BIOLOGICAL	2	PREPARE	P912-E1430	P912-E1432	3	OK>SH	Danach aus diesem Teil von der Entnahmestelle kurz ansetzen und halten zur Ziel- oder Anschlussstelle; fertig.
P917-I0985	P915-C252	f83r	BIOLOGICAL	1	TRANSFER	P912-E1433	P912-E1433	1	CHD	Diesen Posten umsetzen.
P917-I0986	P915-C252	f83r	BIOLOGICAL	2	PREPARE	P912-E1434	P912-E1434	1	OK	Kurz ansetzen; fertig.
P917-I0987	P915-C253	f83r	BIOLOGICAL	1	CONDITION	P912-E1435	P912-E1435	1	CHK	Aus diesem Teil diesen Posten kurz behandeln.
P917-I0988	P915-C253	f83r	BIOLOGICAL	2	CONDITION	P912-E1436	P912-E1437	2	SH>T	Von der Entnahmestelle nach Sollmaß kurz halten und einstellen.
P917-I0989	P915-C253	f83r	BIOLOGICAL	3	CONDITION	P912-E1438	P912-E1438	1	SHED	Absetzen; fertig.
P917-I0990	P915-C254	f83r	BIOLOGICAL	1	PREPARE	P912-E1439	P912-E1439	1	K	Nach Sollmaß kurz zugeben unter q-Träger.
P917-I0991	P915-C254	f83r	BIOLOGICAL	2	TRANSFER	P912-E1440	P912-E1440	1	CHD	Diesen Posten umsetzen.
P917-I0992	P915-C254	f83r	BIOLOGICAL	3	SELECT	P912-E1441	P912-E1443	3	CH	Danach aus diesem Teil nach Sollmaß diesen Posten länger kurz entnehmen durch den Durchlass.
P917-I0993	P915-C254	f83r	BIOLOGICAL	4	SELECT	P912-E1444	P912-E1445	2	CH	Danach diesen Posten kurz entnehmen mit g-Zeichen.
P917-I0994	P915-C254	f83r	BIOLOGICAL	5	CONDITION	P912-E1446	P912-E1446	1	SHED	Absetzen; fertig.
P917-I0995	P915-C255	f83r	BIOLOGICAL	1	PREPARE	P912-E1447	P912-E1447	1	OK	Diesen Posten länger ansetzen.
P917-I0996	P915-C255	f83r	BIOLOGICAL	2	CONDITION	P912-E1448	P912-E1448	1	R>CHD	Diesen Posten kennzeichnen und umsetzen.
P917-I0997	P915-C255	f83r	BIOLOGICAL	3	CONTEXT	P912-E1449	P912-E1449	1	NONE	Danach länger weiterarbeiten; fertig.
P917-I0998	P915-C256	f83r	BIOLOGICAL	1	EXECUTE	P912-E1450	P912-E1450	1	O	Ausführen in den nächsten Lauf.
P917-I0999	P915-C256	f83r	BIOLOGICAL	2	TRANSFER	P912-E1451	P912-E1451	1	CHD	Umsetzen; fertig.
P917-I1000	P915-C257	f83r	BIOLOGICAL	1	TRANSFER	P912-E1452	P912-E1452	1	CHD	Diesen Posten umsetzen.
P917-I1001	P915-C257	f83r	BIOLOGICAL	2	PREPARE	P912-E1453	P912-E1453	1	OK	Ansetzen zur Ziel- oder Anschlussstelle.
P917-I1002	P915-C257	f83r	BIOLOGICAL	3	TRANSFER	P912-E1454	P912-E1454	1	CHD	Weiter umsetzen; fertig.
P917-I1003	P915-C258	f83r	BIOLOGICAL	1	PREPARE	P912-E1455	P912-E1455	1	OK	Nach Sollmaß ansetzen.
P917-I1004	P915-C258	f83r	BIOLOGICAL	2	TRANSFER	P912-E1456	P912-E1456	1	CHD	Diesen Posten umsetzen.
P917-I1005	P915-C258	f83r	BIOLOGICAL	3	PREPARE	P912-E1457	P912-E1457	1	OK	Länger ansetzen; fertig.
P917-I1006	P915-C259	f83r	BIOLOGICAL	1	TRANSFER	P912-E1458	P912-E1458	1	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I1007	P915-C260	f83r	BIOLOGICAL	1	PREPARE	P912-E1459	P912-E1459	1	OK	Diesen Posten ansetzen.
P917-I1008	P915-C260	f83r	BIOLOGICAL	2	SELECT	P912-E1460	P912-E1460	1	S>SHED	Weiter wählen und absetzen.
P917-I1009	P915-C260	f83r	BIOLOGICAL	3	TRANSFER	P912-E1461	P912-E1461	1	LSH	Aus diesem Teil diesen Posten länger spülen.
P917-I1010	P915-C260	f83r	BIOLOGICAL	4	PREPARE	P912-E1462	P912-E1463	2	OK	Aus diesem Teil diesen Posten vollständig ansetzen unter q-Träger.
P917-I1011	P915-C260	f83r	BIOLOGICAL	5	EXECUTE	P912-E1464	P912-E1464	1	O	Ausführen.
P917-I1012	P915-C260	f83r	BIOLOGICAL	6	CONDITION	P912-E1465	P912-E1466	2	R>SH	Weiter aus diesem Teil diesen Posten länger kennzeichnen und halten.
P917-I1013	P915-C260	f83r	BIOLOGICAL	7	PREPARE	P912-E1467	P912-E1467	1	OK	Kurz ansetzen; fertig.
P917-I1014	P915-C261	f83r	BIOLOGICAL	1	CONTEXT	P912-E1468	P912-E1468	1	NONE	Danach länger weiterarbeiten; fertig.
P917-I1015	P915-C262	f83r	BIOLOGICAL	1	CONTEXT	P912-E1469	P912-E1469	1	NONE	Danach länger weiterarbeiten; fertig.
P917-I1016	P915-C263	f83r	BIOLOGICAL	1	PREPARE	P912-E1470	P912-E1470	1	P>CHD	Einsetzen und umsetzen zur Ziel- oder Anschlussstelle.
P917-I1017	P915-C263	f83r	BIOLOGICAL	2	CONTEXT	P912-E1471	P912-E1471	1	NONE	Danach kurz weiterarbeiten; fertig.
P917-I1018	P915-C264	f83r	BIOLOGICAL	1	CONDITION	P912-E1472	P912-E1472	1	SH>CTH>CHD	Diesen Posten kurz halten, bereitstellen und umsetzen.
P917-I1019	P915-C264	f83r	BIOLOGICAL	2	PREPARE	P912-E1473	P912-E1473	1	OK	Diesen Posten ansetzen.
P917-I1020	P915-C264	f83r	BIOLOGICAL	3	TRANSFER	P912-E1474	P912-E1474	1	CHD	Diesen Posten umsetzen.
P917-I1021	P915-C264	f83r	BIOLOGICAL	4	PREPARE	P912-E1475	P912-E1476	2	P>CH	Von der Entnahmestelle diesen Posten und den Ansatz einsetzen und entnehmen.
P917-I1022	P915-C264	f83r	BIOLOGICAL	5	SELECT	P912-E1477	P912-E1477	1	CH>CPH	Kurz entnehmen und umleiten; fertig.
P917-I1023	P915-C265	f83r	BIOLOGICAL	1	PREPARE	P912-E1478	P912-E1478	1	OK	Kurz ansetzen; fertig.
P917-I1024	P915-C266	f83r	BIOLOGICAL	1	TRANSFER	P912-E1479	P912-E1479	1	LSH	Aus diesem Teil diesen Posten länger spülen.
P917-I1025	P915-C266	f83r	BIOLOGICAL	2	PREPARE	P912-E1480	P912-E1480	1	OK>CHD	Ansetzen und umsetzen; fertig.
P917-I1026	P915-C267	f83r	BIOLOGICAL	1	CONDITION	P912-E1481	P912-E1481	1	R	Kennzeichnen.
P917-I1027	P915-C267	f83r	BIOLOGICAL	2	CONDITION	P912-E1482	P912-E1482	1	SHED>K	Aus diesem Teil diesen Posten kurz absetzen und zugeben.
P917-I1028	P915-C267	f83r	BIOLOGICAL	3	EXECUTE	P912-E1483	P912-E1483	1	O>P>SH	Aus diesem Teil diesen Posten ausführen, einsetzen und halten unter q-Träger.
P917-I1029	P915-C267	f83r	BIOLOGICAL	4	EXECUTE	P912-E1484	P912-E1484	1	O>P	Diesen Posten ausführen und einsetzen unter q-Träger.
P917-I1030	P915-C267	f83r	BIOLOGICAL	5	TRANSFER	P912-E1485	P912-E1485	1	SOLK	Diesen Posten länger auffangen.
P917-I1031	P915-C267	f83r	BIOLOGICAL	6	SELECT	P912-E1486	P912-E1486	1	R>CH>S	Kennzeichnen, entnehmen und wählen.
P917-I1032	P915-C267	f83r	BIOLOGICAL	7	SELECT	P912-E1487	P912-E1487	1	CH	Länger entnehmen mit b-Zeichen.
P917-I1033	P915-C267	f83r	BIOLOGICAL	8	SELECT	P912-E1488	P912-E1488	1	S	Weiter wählen.
P917-I1034	P915-C267	f83r	BIOLOGICAL	9	SELECT	P912-E1489	P912-E1490	2	S>K	Nach Sollmaß wählen und zugeben zur Ziel- oder Anschlussstelle.
P917-I1035	P915-C267	f83r	BIOLOGICAL	10	CONDITION	P912-E1491	P912-E1492	2	CTH	Als eine Portion bereitstellen zur Ziel- oder Anschlussstelle.
P917-I1036	P915-C267	f83r	BIOLOGICAL	11	SELECT	P912-E1493	P912-E1493	1	S	Wählen.
P917-I1037	P915-C267	f83r	BIOLOGICAL	12	CONDITION	P912-E1494	P912-E1495	2	CHK	Nach Sollmaß diesen Posten behandeln.
P917-I1038	P915-C267	f83r	BIOLOGICAL	13	SELECT	P912-E1496	P912-E1497	2	S	Wählen in den nächsten Lauf zur Ziel- oder Anschlussstelle zur Innenstelle.
P917-I1039	P915-C267	f83r	BIOLOGICAL	14	SELECT	P912-E1498	P912-E1498	1	S	Den Ansatz wählen.
P917-I1040	P915-C267	f83r	BIOLOGICAL	15	CONDITION	P912-E1499	P912-E1499	1	SHED	Absetzen; fertig.
P917-I1041	P915-C268	f83r	BIOLOGICAL	1	PREPARE	P912-E1500	P912-E1500	1	OK	Nach Sollmaß ansetzen.
P917-I1042	P915-C268	f83r	BIOLOGICAL	2	CONDITION	P912-E1501	P912-E1501	1	CHK	Als eine Portion behandeln.
P917-I1043	P915-C268	f83r	BIOLOGICAL	3	CONDITION	P912-E1502	P912-E1502	1	SH>CTH	Diesen Posten kurz halten und bereitstellen.
P917-I1044	P915-C268	f83r	BIOLOGICAL	4	PREPARE	P912-E1503	P912-E1503	1	OK	Kurz ansetzen; fertig.
P917-I1045	P915-C269	f83r	BIOLOGICAL	1	PREPARE	P912-E1504	P912-E1504	1	OK	Ansetzen entlang des Laufs.
P917-I1046	P915-C269	f83r	BIOLOGICAL	2	CONDITION	P912-E1505	P912-E1505	1	SH	Länger halten; fertig.
P917-I1047	P915-C270	f83r	BIOLOGICAL	1	TRANSFER	P912-E1506	P912-E1506	1	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I1048	P915-C271	f83r	BIOLOGICAL	1	EXECUTE	P912-E1507	P912-E1507	1	O	Ausführen in den nächsten Lauf.
P917-I1049	P915-C271	f83r	BIOLOGICAL	2	EXECUTE	P912-E1508	P912-E1508	1	O	Weiter ausführen durch den Durchlass unter q-Träger.
P917-I1050	P915-C271	f83r	BIOLOGICAL	3	CONDITION	P912-E1509	P912-E1509	1	SH	Diesen Posten kurz halten durch den Durchlass.
P917-I1051	P915-C271	f83r	BIOLOGICAL	4	PREPARE	P912-E1510	P912-E1511	2	OK	Danach kurz ansetzen zur Ziel- oder Anschlussstelle.
P917-I1052	P915-C271	f83r	BIOLOGICAL	5	CONDITION	P912-E1512	P912-E1512	1	SH	Aus diesem Teil diesen Posten kurz halten durch den Durchlass.
P917-I1053	P915-C271	f83r	BIOLOGICAL	6	PREPARE	P912-E1513	P912-E1514	2	OK	Kurz ansetzen zur Ziel- oder Anschlussstelle; fertig.
P917-I1054	P915-C272	f83r	BIOLOGICAL	1	PREPARE	P912-E1515	P912-E1515	1	OK	Kurz ansetzen; fertig.
P917-I1055	P915-C273	f83r	BIOLOGICAL	1	PREPARE	P912-E1516	P912-E1516	1	OK	Ansetzen zur Ziel- oder Anschlussstelle.
P917-I1056	P915-C273	f83r	BIOLOGICAL	2	SELECT	P912-E1517	P912-E1517	1	S	Den Auszug wählen zur Ziel- oder Anschlussstelle in den nächsten Lauf.
P917-I1057	P915-C273	f83r	BIOLOGICAL	3	EXECUTE	P912-E1518	P912-E1518	1	T	Von der Entnahmestelle einstellen.
P917-I1058	P915-C273	f83r	BIOLOGICAL	4	CONDITION	P912-E1519	P912-E1519	1	SHED	Absetzen; fertig.
P917-I1059	P915-C274	f83r	BIOLOGICAL	1	SELECT	P912-E1520	P912-E1520	1	S	Wählen.
P917-I1060	P915-C274	f83r	BIOLOGICAL	2	EXECUTE	P912-E1521	P912-E1521	1	T	Aus diesem Teil diesen Posten kurz einstellen zur Ziel- oder Anschlussstelle.
P917-I1061	P915-C274	f83r	BIOLOGICAL	3	SELECT	P912-E1522	P912-E1522	1	S	Wählen entlang des Laufs.
P917-I1062	P915-C274	f83r	BIOLOGICAL	4	PREPARE	P912-E1523	P912-E1523	1	OK	Kurz ansetzen; fertig.
P917-I1063	P915-C275	f83r	BIOLOGICAL	1	CONTEXT	P912-E1524	P912-E1524	1	NONE	Kurz unter q-Träger weiterarbeiten; fertig.
P917-I1064	P915-C276	f83r	BIOLOGICAL	1	SELECT	P912-E1525	P912-E1525	1	CH>CPH	Kurz entnehmen und umleiten in den nächsten Lauf; fertig.
P917-I1065	P915-C277	f83r	BIOLOGICAL	1	CONDITION	P912-E1526	P912-E1526	1	R	Auf der zweiten Stufe kennzeichnen in den nächsten Lauf.
P917-I1066	P915-C277	f83r	BIOLOGICAL	2	PREPARE	P912-E1527	P912-E1527	1	OK>CHD	Diesen Posten ansetzen und umsetzen.
P917-I1067	P915-C277	f83r	BIOLOGICAL	3	PREPARE	P912-E1528	P912-E1528	1	OK	Länger ansetzen; fertig.
P917-I1068	P915-C278	f83r	BIOLOGICAL	1	CONDITION	P912-E1529	P912-E1529	1	SHED	Absetzen; fertig.
P917-I1069	P915-C279	f83r	BIOLOGICAL	1	PREPARE	P912-E1530	P912-E1530	1	OK>SH	Kurz ansetzen und halten; fertig.
P917-I1070	P915-C280	f83r	BIOLOGICAL	1	TRANSFER	P912-E1531	P912-E1532	2	CHD	Umsetzen zur Ziel- oder Anschlussstelle in den nächsten Lauf; fertig.
P917-I1071	P915-C281	f83r	BIOLOGICAL	1	PREPARE	P912-E1533	P912-E1533	1	OK	Nach Sollmaß ansetzen.
P917-I1072	P915-C281	f83r	BIOLOGICAL	2	CONDITION	P912-E1534	P912-E1534	1	SH>CTH	Diesen Posten halten und bereitstellen.
P917-I1073	P915-C281	f83r	BIOLOGICAL	3	SELECT	P912-E1535	P912-E1537	3	S	Nach Sollmaß diesen Posten wählen zur Ziel- oder Anschlussstelle.
P917-I1074	P915-C281	f83r	BIOLOGICAL	4	CONDITION	P912-E1538	P912-E1538	1	SHED	Absetzen zur Ziel- oder Anschlussstelle.
P917-I1075	P915-C281	f83r	BIOLOGICAL	5	CONDITION	P912-E1539	P912-E1539	1	SH>CTH	Diesen Posten kurz halten und bereitstellen.
P917-I1076	P915-C281	f83r	BIOLOGICAL	6	EXECUTE	P912-E1540	P912-E1541	2	T	Diesen Posten einstellen zur Ziel- oder Anschlussstelle.
P917-I1077	P915-C281	f83r	BIOLOGICAL	7	CONDITION	P912-E1542	P912-E1542	1	SH>CTH	Diesen Posten halten und bereitstellen.
P917-I1078	P915-C281	f83r	BIOLOGICAL	8	TRANSFER	P912-E1543	P912-E1543	1	CHD	Umsetzen zur Ziel- oder Anschlussstelle; fertig.
P917-I1079	P915-C282	f83r	BIOLOGICAL	1	TRANSFER	P912-E1544	P912-E1544	1	CHD	Danach umsetzen; fertig.
P917-I1080	P915-C283	f83r	BIOLOGICAL	1	TRANSFER	P912-E1545	P912-E1545	1	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I1081	P915-C284	f83r	BIOLOGICAL	1	EXECUTE	P912-E1546	P912-E1546	1	T>CHD	Diesen Posten einstellen und umsetzen.
P917-I1082	P915-C284	f83r	BIOLOGICAL	2	PREPARE	P912-E1547	P912-E1547	1	OK>CHD	Ansetzen und umsetzen; fertig.
P917-I1083	P915-C285	f83r	BIOLOGICAL	1	TRANSFER	P912-E1548	P912-E1550	3	CHD	Von der Entnahmestelle nach Sollmaß diesen Posten länger umsetzen in den nächsten Lauf.
P917-I1084	P915-C285	f83r	BIOLOGICAL	2	PREPARE	P912-E1551	P912-E1551	1	OK	Als eine Portion ansetzen.
P917-I1085	P915-C285	f83r	BIOLOGICAL	3	CONDITION	P912-E1552	P912-E1552	1	CTH	Diesen Posten bereitstellen.
P917-I1086	P915-C285	f83r	BIOLOGICAL	4	CONDITION	P912-E1553	P912-E1553	1	R	Den Ansatz kennzeichnen zur Ziel- oder Anschlussstelle.
P917-I1087	P915-C285	f83r	BIOLOGICAL	5	PREPARE	P912-E1554	P912-E1554	1	K	Aus diesem Teil den Auszug und diesen Posten kurz zugeben.
P917-I1088	P915-C285	f83r	BIOLOGICAL	6	PREPARE	P912-E1555	P912-E1555	1	K	Aus diesem Teil länger zugeben in den nächsten Lauf.
P917-I1089	P915-C285	f83r	BIOLOGICAL	7	CONDITION	P912-E1556	P912-E1556	1	SH	Diesen Posten kurz halten durch den Durchlass.
P917-I1090	P915-C285	f83r	BIOLOGICAL	8	EXECUTE	P912-E1557	P912-E1557	1	T	Nach Sollmaß diesen Posten einstellen.
P917-I1091	P915-C285	f83r	BIOLOGICAL	9	CONDITION	P912-E1558	P912-E1558	1	SH>CH	Diesen Posten kurz halten und entnehmen.
P917-I1092	P915-C285	f83r	BIOLOGICAL	10	SELECT	P912-E1559	P912-E1559	1	S>CH>T	Diesen Posten kurz wählen, entnehmen und einstellen.
P917-I1093	P915-C285	f83r	BIOLOGICAL	11	PREPARE	P912-E1560	P912-E1560	1	P>LSH	Aus diesem Teil auf der zweiten Stufe diesen Posten einsetzen und spülen.
P917-I1094	P915-C285	f83r	BIOLOGICAL	12	CONDITION	P912-E1561	P912-E1561	1	SH>O>CPH	Kurz halten, ausführen und umleiten; fertig.
P917-I1095	P915-C286	f83r	BIOLOGICAL	1	CONDITION	P912-E1562	P912-E1563	2	SHED	Danach den Ansatz absetzen; fertig.
P917-I1096	P915-C287	f83r	BIOLOGICAL	1	EXECUTE	P912-E1564	P912-E1564	1	O>P>SHED	Diesen Posten ausführen, einsetzen und absetzen.
P917-I1097	P915-C287	f83r	BIOLOGICAL	2	CONDITION	P912-E1565	P912-E1565	1	SH	Danach aus diesem Teil diesen Posten halten.
P917-I1098	P915-C287	f83r	BIOLOGICAL	3	PREPARE	P912-E1566	P912-E1566	1	OK	Weiter aus diesem Teil kurz ansetzen.
P917-I1099	P915-C287	f83r	BIOLOGICAL	4	CONDITION	P912-E1567	P912-E1567	1	SH	Aus diesem Teil diesen Posten halten.
P917-I1100	P915-C287	f83r	BIOLOGICAL	5	SELECT	P912-E1568	P912-E1568	1	S	Weiter aus diesem Teil diesen Posten wählen.
P917-I1101	P915-C287	f83r	BIOLOGICAL	6	SELECT	P912-E1569	P912-E1569	1	S	Von der Entnahmestelle wählen.
P917-I1102	P915-C287	f83r	BIOLOGICAL	7	CONDITION	P912-E1570	P912-E1570	1	SHED	Nach Sollmaß absetzen.
P917-I1103	P915-C287	f83r	BIOLOGICAL	8	EXECUTE	P912-E1571	P912-E1571	1	O	Diesen Posten kurz ausführen durch den Durchlass.
P917-I1104	P915-C287	f83r	BIOLOGICAL	9	SELECT	P912-E1572	P912-E1572	1	S	Als eine Portion wählen.
P917-I1105	P915-C287	f83r	BIOLOGICAL	10	TRANSFER	P912-E1573	P912-E1573	1	CHD	Umsetzen.
P917-I1106	P915-C287	f83r	BIOLOGICAL	11	CONDITION	P912-E1574	P912-E1574	1	SHED	Absetzen; fertig.
P917-I1107	P915-C288	f83r	BIOLOGICAL	1	EXECUTE	P912-E1575	P912-E1575	1	T	Kurz einstellen zur Ziel- oder Anschlussstelle unter q-Träger.
P917-I1108	P915-C288	f83r	BIOLOGICAL	2	CONDITION	P912-E1576	P912-E1577	2	SHED	Absetzen zur Ziel- oder Anschlussstelle; fertig.
P917-I1109	P915-C289	f83r	BIOLOGICAL	1	CONDITION	P912-E1578	P912-E1578	1	SH	Diesen Posten kurz halten.
P917-I1110	P915-C289	f83r	BIOLOGICAL	2	TRANSFER	P912-E1579	P912-E1579	1	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I1111	P915-C290	f83r	BIOLOGICAL	1	TRANSFER	P912-E1580	P912-E1580	1	SOLK	Aus diesem Teil diesen Posten länger auffangen.
P917-I1112	P915-C290	f83r	BIOLOGICAL	2	CONTEXT	P912-E1581	P912-E1581	1	NONE	Danach länger weiterarbeiten; fertig.
P917-I1113	P915-C291	f83r	BIOLOGICAL	1	PREPARE	P912-E1582	P912-E1582	1	OK	Diesen Posten länger ansetzen.
P917-I1114	P915-C291	f83r	BIOLOGICAL	2	PREPARE	P912-E1583	P912-E1583	1	OK	Kurz ansetzen; fertig.
P917-I1115	P915-C292	f83r	BIOLOGICAL	1	EXECUTE	P912-E1584	P912-E1585	2	T	Weiter diesen Posten vollständig einstellen.
P917-I1116	P915-C292	f83r	BIOLOGICAL	2	PREPARE	P912-E1586	P912-E1586	1	OK	Kurz ansetzen; fertig.
P917-I1117	P915-C293	f83r	BIOLOGICAL	1	PREPARE	P912-E1587	P912-E1587	1	OK	Diesen Posten ansetzen.
P917-I1118	P915-C293	f83r	BIOLOGICAL	2	SELECT	P912-E1588	P912-E1588	1	S	Nach Sollmaß wählen.
