case	edition	paragraph	leaf	writer	source_atoms	source_types	target_groups	status	independent_meaning_confirmation_capacity
910	ZL3b	f49r|f49r.4-f49r.11	49	POSTFIX	122	27	35	UNKNOWN_SOURCE	0
911	ZL3b	f49r|f49r.12-f49r.21	49	PREFIX	122	27	56	UNKNOWN_SOURCE	0
912	ZL3b	f49r|f49r.12-f49r.21	49	POSTFIX	122	27	56	UNKNOWN_SOURCE	0
913	ZL3b	f4r|f4r.1-f4r.4	4	PREFIX	122	27	31	UNKNOWN_SOURCE	0
914	ZL3b	f4r|f4r.1-f4r.4	4	POSTFIX	122	27	31	UNKNOWN_SOURCE	0
915	ZL3b	f4r|f4r.5-f4r.13	4	PREFIX	122	27	33	UNKNOWN_SOURCE	0
916	ZL3b	f4r|f4r.5-f4r.13	4	POSTFIX	122	27	33	UNKNOWN_SOURCE	0
917	ZL3b	f4v|f4v.1-f4v.6	4	PREFIX	122	27	38	UNKNOWN_SOURCE	0
918	ZL3b	f4v|f4v.1-f4v.6	4	POSTFIX	122	27	38	UNKNOWN_SOURCE	0
919	ZL3b	f4v|f4v.7-f4v.14	4	PREFIX	122	27	46	UNKNOWN_SOURCE	0
920	ZL3b	f4v|f4v.7-f4v.14	4	POSTFIX	122	27	46	UNKNOWN_SOURCE	0
921	ZL3b	f50r|f50r.1-f50r.10	50	PREFIX	122	27	93	UNKNOWN_SOURCE	0
922	ZL3b	f50r|f50r.1-f50r.10	50	POSTFIX	122	27	93	UNKNOWN_SOURCE	0
923	ZL3b	f50v|f50v.1-f50v.11	50	PREFIX	122	27	100	UNKNOWN_SOURCE	0
924	ZL3b	f50v|f50v.1-f50v.11	50	POSTFIX	122	27	100	UNKNOWN_SOURCE	0
925	ZL3b	f51r|f51r.1-f51r.15	51	PREFIX	122	27	89	UNKNOWN_SOURCE	0
926	ZL3b	f51r|f51r.1-f51r.15	51	POSTFIX	122	27	89	UNKNOWN_SOURCE	0
927	ZL3b	f51v|f51v.1-f51v.13	51	PREFIX	122	27	82	UNKNOWN_SOURCE	0
928	ZL3b	f51v|f51v.1-f51v.13	51	POSTFIX	122	27	82	UNKNOWN_SOURCE	0
929	ZL3b	f52r|f52r.1-f52r.8	52	PREFIX	122	27	69	UNKNOWN_SOURCE	0
930	ZL3b	f52r|f52r.1-f52r.8	52	POSTFIX	122	27	69	UNKNOWN_SOURCE	0
931	ZL3b	f52v|f52v.1-f52v.6	52	PREFIX	122	27	42	UNKNOWN_SOURCE	0
932	ZL3b	f52v|f52v.1-f52v.6	52	POSTFIX	122	27	42	UNKNOWN_SOURCE	0
933	ZL3b	f52v|f52v.7-f52v.14	52	PREFIX	122	27	36	UNKNOWN_SOURCE	0
934	ZL3b	f52v|f52v.7-f52v.14	52	POSTFIX	122	27	36	UNKNOWN_SOURCE	0
935	ZL3b	f53r|f53r.1-f53r.9	53	PREFIX	122	27	61	UNKNOWN_SOURCE	0
936	ZL3b	f53r|f53r.1-f53r.9	53	POSTFIX	122	27	61	UNKNOWN_SOURCE	0
937	ZL3b	f53v|f53v.1-f53v.13	53	PREFIX	122	27	73	UNKNOWN_SOURCE	0
938	ZL3b	f53v|f53v.1-f53v.13	53	POSTFIX	122	27	73	UNKNOWN_SOURCE	0
939	ZL3b	f54v|f54v.1-f54v.16	54	PREFIX	122	27	93	UNKNOWN_SOURCE	0
940	ZL3b	f54v|f54v.1-f54v.16	54	POSTFIX	122	27	93	UNKNOWN_SOURCE	0
941	ZL3b	f55r|f55r.1-f55r.6	55	PREFIX	122	27	59	UNKNOWN_SOURCE	0
942	ZL3b	f55r|f55r.1-f55r.6	55	POSTFIX	122	27	59	UNKNOWN_SOURCE	0
943	ZL3b	f55r|f55r.7-f55r.13	55	PREFIX	122	27	65	UNKNOWN_SOURCE	0
944	ZL3b	f55r|f55r.7-f55r.13	55	POSTFIX	122	27	65	UNKNOWN_SOURCE	0
945	ZL3b	f55v|f55v.1-f55v.6	55	PREFIX	122	27	43	UNKNOWN_SOURCE	0
946	ZL3b	f55v|f55v.1-f55v.6	55	POSTFIX	122	27	43	UNKNOWN_SOURCE	0
947	ZL3b	f55v|f55v.7-f55v.12	55	PREFIX	122	27	62	UNKNOWN_SOURCE	0
948	ZL3b	f55v|f55v.7-f55v.12	55	POSTFIX	122	27	62	UNKNOWN_SOURCE	0
949	ZL3b	f56r|f56r.1-f56r.8	56	PREFIX	122	27	49	UNKNOWN_SOURCE	0
950	ZL3b	f56r|f56r.1-f56r.8	56	POSTFIX	122	27	49	UNKNOWN_SOURCE	0
951	ZL3b	f56r|f56r.9-f56r.19	56	PREFIX	122	27	54	UNKNOWN_SOURCE	0
952	ZL3b	f56r|f56r.9-f56r.19	56	POSTFIX	122	27	54	UNKNOWN_SOURCE	0
953	ZL3b	f56v|f56v.1-f56v.6	56	PREFIX	122	27	36	UNKNOWN_SOURCE	0
954	ZL3b	f56v|f56v.1-f56v.6	56	POSTFIX	122	27	36	UNKNOWN_SOURCE	0
955	ZL3b	f56v|f56v.7-f56v.16	56	PREFIX	122	27	55	UNKNOWN_SOURCE	0
956	ZL3b	f56v|f56v.7-f56v.16	56	POSTFIX	122	27	55	UNKNOWN_SOURCE	0
957	ZL3b	f58r|f58r.1-f58r.15	58	PREFIX	122	27	140	UNKNOWN_SOURCE	0
958	ZL3b	f58r|f58r.1-f58r.15	58	POSTFIX	122	27	140	UNKNOWN_SOURCE	0
959	ZL3b	f58r|f58r.16-f58r.25	58	PREFIX	122	27	94	UNKNOWN_SOURCE	0
960	ZL3b	f58r|f58r.16-f58r.25	58	POSTFIX	122	27	94	UNKNOWN_SOURCE	0
961	ZL3b	f58r|f58r.26-f58r.41	58	PREFIX	122	27	144	UNKNOWN_SOURCE	0
962	ZL3b	f58r|f58r.26-f58r.41	58	POSTFIX	122	27	144	UNKNOWN_SOURCE	0
963	ZL3b	f58v|f58v.1-f58v.22	58	PREFIX	122	27	219	UNKNOWN_SOURCE	0
964	ZL3b	f58v|f58v.1-f58v.22	58	POSTFIX	122	27	219	UNKNOWN_SOURCE	0
965	ZL3b	f58v|f58v.23-f58v.28	58	PREFIX	122	27	60	UNKNOWN_SOURCE	0
966	ZL3b	f58v|f58v.23-f58v.28	58	POSTFIX	122	27	60	UNKNOWN_SOURCE	0
967	ZL3b	f58v|f58v.29-f58v.33	58	PREFIX	122	27	44	UNKNOWN_SOURCE	0
968	ZL3b	f58v|f58v.29-f58v.33	58	POSTFIX	122	27	44	UNKNOWN_SOURCE	0
969	ZL3b	f58v|f58v.34-f58v.39	58	PREFIX	122	27	52	UNKNOWN_SOURCE	0
970	ZL3b	f58v|f58v.34-f58v.39	58	POSTFIX	122	27	52	UNKNOWN_SOURCE	0
971	ZL3b	f5r|f5r.1-f5r.4	5	PREFIX	122	27	32	UNKNOWN_SOURCE	0
972	ZL3b	f5r|f5r.1-f5r.4	5	POSTFIX	122	27	32	UNKNOWN_SOURCE	0
973	ZL3b	f5r|f5r.5-f5r.7	5	PREFIX	122	27	22	UNKNOWN_SOURCE	0
974	ZL3b	f5r|f5r.5-f5r.7	5	POSTFIX	122	27	22	UNKNOWN_SOURCE	0
975	ZL3b	f5v|f5v.1-f5v.6	5	PREFIX	122	27	48	UNKNOWN_SOURCE	0
976	ZL3b	f5v|f5v.1-f5v.6	5	POSTFIX	122	27	48	UNKNOWN_SOURCE	0
977	ZL3b	f66r|f66r.50-f66r.56	66	PREFIX	122	27	58	UNKNOWN_SOURCE	0
978	ZL3b	f66r|f66r.50-f66r.56	66	POSTFIX	122	27	58	UNKNOWN_SOURCE	0
979	ZL3b	f66r|f66r.57-f66r.62	66	PREFIX	122	27	57	UNKNOWN_SOURCE	0
980	ZL3b	f66r|f66r.57-f66r.62	66	POSTFIX	122	27	57	UNKNOWN_SOURCE	0
981	ZL3b	f66r|f66r.63-f66r.66	66	PREFIX	122	27	37	UNKNOWN_SOURCE	0
982	ZL3b	f66r|f66r.63-f66r.66	66	POSTFIX	122	27	37	UNKNOWN_SOURCE	0
983	ZL3b	f66r|f66r.67-f66r.69	66	PREFIX	122	27	30	UNKNOWN_SOURCE	0
984	ZL3b	f66r|f66r.67-f66r.69	66	POSTFIX	122	27	30	UNKNOWN_SOURCE	0
985	ZL3b	f66r|f66r.70-f66r.81	66	PREFIX	122	27	112	UNKNOWN_SOURCE	0
986	ZL3b	f66r|f66r.70-f66r.81	66	POSTFIX	122	27	112	UNKNOWN_SOURCE	0
987	ZL3b	f66v|f66v.1-f66v.5	66	PREFIX	122	27	44	UNKNOWN_SOURCE	0
988	ZL3b	f66v|f66v.1-f66v.5	66	POSTFIX	122	27	44	UNKNOWN_SOURCE	0
989	ZL3b	f66v|f66v.6-f66v.8	66	PREFIX	122	27	25	CONTRADICTED_COMPLETE_EQUATION	0
990	ZL3b	f66v|f66v.6-f66v.8	66	POSTFIX	122	27	25	CONTRADICTED_COMPLETE_EQUATION	0
991	ZL3b	f66v|f66v.9-f66v.13	66	PREFIX	122	27	45	UNKNOWN_SOURCE	0
992	ZL3b	f66v|f66v.9-f66v.13	66	POSTFIX	122	27	45	UNKNOWN_SOURCE	0
993	ZL3b	f6r|f6r.1-f6r.14	6	PREFIX	122	27	86	UNKNOWN_SOURCE	0
994	ZL3b	f6r|f6r.1-f6r.14	6	POSTFIX	122	27	86	UNKNOWN_SOURCE	0
995	ZL3b	f6v|f6v.1-f6v.5	6	PREFIX	122	27	45	UNKNOWN_SOURCE	0
996	ZL3b	f6v|f6v.1-f6v.5	6	POSTFIX	122	27	45	UNKNOWN_SOURCE	0
997	ZL3b	f6v|f6v.6-f6v.21	6	PREFIX	122	27	71	UNKNOWN_SOURCE	0
998	ZL3b	f6v|f6v.6-f6v.21	6	POSTFIX	122	27	71	UNKNOWN_SOURCE	0
999	ZL3b	f75r|f75r.1-f75r.26	75	PREFIX	122	27	229	UNKNOWN_SOURCE	0
1000	ZL3b	f75r|f75r.1-f75r.26	75	POSTFIX	122	27	229	UNKNOWN_SOURCE	0
1001	ZL3b	f75r|f75r.27-f75r.31	75	PREFIX	122	27	57	UNKNOWN_SOURCE	0
1002	ZL3b	f75r|f75r.27-f75r.31	75	POSTFIX	122	27	57	UNKNOWN_SOURCE	0
1003	ZL3b	f75r|f75r.32-f75r.46	75	PREFIX	122	27	122	UNKNOWN_SOURCE	0
1004	ZL3b	f75r|f75r.32-f75r.46	75	POSTFIX	122	27	122	UNKNOWN_SOURCE	0
1005	ZL3b	f75r|f75r.47-f75r.53	75	PREFIX	122	27	10	UNKNOWN_SOURCE	0
1006	ZL3b	f75r|f75r.47-f75r.53	75	POSTFIX	122	27	10	UNKNOWN_SOURCE	0
1007	ZL3b	f75v|f75v.38-f75v.42	75	PREFIX	122	27	59	UNKNOWN_SOURCE	0
1008	ZL3b	f75v|f75v.38-f75v.42	75	POSTFIX	122	27	59	UNKNOWN_SOURCE	0
1009	ZL3b	f75v|f75v.43-f75v.49	75	PREFIX	122	27	75	UNKNOWN_SOURCE	0
1010	ZL3b	f75v|f75v.43-f75v.49	75	POSTFIX	122	27	75	UNKNOWN_SOURCE	0
1011	ZL3b	f75v|f75v.57-f75v.59	75	PREFIX	122	27	11	UNKNOWN_SOURCE	0
1012	ZL3b	f75v|f75v.57-f75v.59	75	POSTFIX	122	27	11	UNKNOWN_SOURCE	0
1013	ZL3b	f75v|f75v.60-f75v.70	75	PREFIX	122	27	59	UNKNOWN_SOURCE	0
1014	ZL3b	f75v|f75v.60-f75v.70	75	POSTFIX	122	27	59	UNKNOWN_SOURCE	0
1015	ZL3b	f76r|f76r.39-f76r.43	76	PREFIX	122	27	58	UNKNOWN_SOURCE	0
1016	ZL3b	f76r|f76r.39-f76r.43	76	POSTFIX	122	27	58	UNKNOWN_SOURCE	0
1017	ZL3b	f76r|f76r.44-f76r.50	76	PREFIX	122	27	77	UNKNOWN_SOURCE	0
1018	ZL3b	f76r|f76r.44-f76r.50	76	POSTFIX	122	27	77	UNKNOWN_SOURCE	0
1019	ZL3b	f76r|f76r.51-f76r.56	76	PREFIX	122	27	58	UNKNOWN_SOURCE	0
1020	ZL3b	f76r|f76r.51-f76r.56	76	POSTFIX	122	27	58	UNKNOWN_SOURCE	0
1021	ZL3b	f76v|f76v.1-f76v.9	76	PREFIX	122	27	93	UNKNOWN_SOURCE	0
1022	ZL3b	f76v|f76v.1-f76v.9	76	POSTFIX	122	27	93	UNKNOWN_SOURCE	0
1023	ZL3b	f76v|f76v.10-f76v.15	76	PREFIX	122	27	57	CONTRADICTED_COMPLETE_EQUATION	0
1024	ZL3b	f76v|f76v.10-f76v.15	76	POSTFIX	122	27	57	CONTRADICTED_COMPLETE_EQUATION	0
1025	ZL3b	f76v|f76v.16-f76v.24	76	PREFIX	122	27	86	UNKNOWN_SOURCE	0
1026	ZL3b	f76v|f76v.16-f76v.24	76	POSTFIX	122	27	86	UNKNOWN_SOURCE	0
1027	ZL3b	f76v|f76v.25-f76v.33	76	PREFIX	122	27	85	UNKNOWN_SOURCE	0
1028	ZL3b	f76v|f76v.25-f76v.33	76	POSTFIX	122	27	85	UNKNOWN_SOURCE	0
1029	ZL3b	f76v|f76v.34-f76v.36	76	PREFIX	122	27	24	UNKNOWN_SOURCE	0
1030	ZL3b	f76v|f76v.34-f76v.36	76	POSTFIX	122	27	24	UNKNOWN_SOURCE	0
1031	ZL3b	f76v|f76v.37-f76v.41	76	PREFIX	122	27	55	UNKNOWN_SOURCE	0
1032	ZL3b	f76v|f76v.37-f76v.41	76	POSTFIX	122	27	55	UNKNOWN_SOURCE	0
1033	ZL3b	f77r|f77r.9-f77r.24	77	PREFIX	122	27	142	UNKNOWN_SOURCE	0
1034	ZL3b	f77r|f77r.9-f77r.24	77	POSTFIX	122	27	142	UNKNOWN_SOURCE	0
1035	ZL3b	f77r|f77r.25-f77r.37	77	PREFIX	122	27	92	UNKNOWN_SOURCE	0
1036	ZL3b	f77r|f77r.25-f77r.37	77	POSTFIX	122	27	92	UNKNOWN_SOURCE	0
1037	ZL3b	f77r|f77r.38-f77r.48	77	PREFIX	122	27	87	UNKNOWN_SOURCE	0
1038	ZL3b	f77r|f77r.38-f77r.48	77	POSTFIX	122	27	87	UNKNOWN_SOURCE	0
1039	ZL3b	f77v|f77v.6-f77v.15	77	PREFIX	122	27	102	UNKNOWN_SOURCE	0
1040	ZL3b	f77v|f77v.6-f77v.15	77	POSTFIX	122	27	102	UNKNOWN_SOURCE	0
1041	ZL3b	f77v|f77v.16-f77v.28	77	PREFIX	122	27	101	UNKNOWN_SOURCE	0
1042	ZL3b	f77v|f77v.16-f77v.28	77	POSTFIX	122	27	101	UNKNOWN_SOURCE	0
1043	ZL3b	f77v|f77v.29-f77v.42	77	PREFIX	122	27	118	UNKNOWN_SOURCE	0
1044	ZL3b	f77v|f77v.29-f77v.42	77	POSTFIX	122	27	118	UNKNOWN_SOURCE	0
1045	ZL3b	f78r|f78r.3-f78r.27	78	PREFIX	122	27	170	UNKNOWN_SOURCE	0
1046	ZL3b	f78r|f78r.3-f78r.27	78	POSTFIX	122	27	170	UNKNOWN_SOURCE	0
1047	ZL3b	f78r|f78r.28-f78r.43	78	PREFIX	122	27	120	UNKNOWN_SOURCE	0
1048	ZL3b	f78r|f78r.28-f78r.43	78	POSTFIX	122	27	120	UNKNOWN_SOURCE	0
1049	ZL3b	f78v|f78v.1-f78v.19	78	PREFIX	122	27	175	UNKNOWN_SOURCE	0
1050	ZL3b	f78v|f78v.1-f78v.19	78	POSTFIX	122	27	175	UNKNOWN_SOURCE	0
1051	ZL3b	f78v|f78v.20-f78v.32	78	PREFIX	122	27	120	UNKNOWN_SOURCE	0
1052	ZL3b	f78v|f78v.20-f78v.32	78	POSTFIX	122	27	120	UNKNOWN_SOURCE	0
1053	ZL3b	f79r|f79r.1-f79r.6	79	PREFIX	122	27	61	UNKNOWN_SOURCE	0
1054	ZL3b	f79r|f79r.1-f79r.6	79	POSTFIX	122	27	61	UNKNOWN_SOURCE	0
1055	ZL3b	f79r|f79r.7-f79r.12	79	PREFIX	122	27	51	UNKNOWN_SOURCE	0
1056	ZL3b	f79r|f79r.7-f79r.12	79	POSTFIX	122	27	51	UNKNOWN_SOURCE	0
1057	ZL3b	f79r|f79r.13-f79r.20	79	PREFIX	122	27	78	UNKNOWN_SOURCE	0
1058	ZL3b	f79r|f79r.13-f79r.20	79	POSTFIX	122	27	78	UNKNOWN_SOURCE	0
1059	ZL3b	f79r|f79r.21-f79r.25	79	PREFIX	122	27	44	UNKNOWN_SOURCE	0
1060	ZL3b	f79r|f79r.21-f79r.25	79	POSTFIX	122	27	44	UNKNOWN_SOURCE	0
1061	ZL3b	f79r|f79r.26-f79r.30	79	PREFIX	122	27	41	UNKNOWN_SOURCE	0
1062	ZL3b	f79r|f79r.26-f79r.30	79	POSTFIX	122	27	41	UNKNOWN_SOURCE	0
1063	ZL3b	f79r|f79r.31-f79r.34	79	PREFIX	122	27	32	UNKNOWN_SOURCE	0
1064	ZL3b	f79r|f79r.31-f79r.34	79	POSTFIX	122	27	32	UNKNOWN_SOURCE	0
1065	ZL3b	f79r|f79r.35-f79r.38	79	PREFIX	122	27	29	UNKNOWN_SOURCE	0
1066	ZL3b	f79r|f79r.35-f79r.38	79	POSTFIX	122	27	29	UNKNOWN_SOURCE	0
1067	ZL3b	f79r|f79r.39-f79r.44	79	PREFIX	122	27	47	UNKNOWN_SOURCE	0
1068	ZL3b	f79r|f79r.39-f79r.44	79	POSTFIX	122	27	47	UNKNOWN_SOURCE	0
1069	ZL3b	f79v|f79v.1-f79v.9	79	PREFIX	122	27	68	UNKNOWN_SOURCE	0
1070	ZL3b	f79v|f79v.1-f79v.9	79	POSTFIX	122	27	68	UNKNOWN_SOURCE	0
1071	ZL3b	f79v|f79v.10-f79v.11	79	PREFIX	122	27	14	UNKNOWN_SOURCE	0
1072	ZL3b	f79v|f79v.10-f79v.11	79	POSTFIX	122	27	14	UNKNOWN_SOURCE	0
1073	ZL3b	f79v|f79v.12-f79v.22	79	PREFIX	122	27	96	UNKNOWN_SOURCE	0
1074	ZL3b	f79v|f79v.12-f79v.22	79	POSTFIX	122	27	96	UNKNOWN_SOURCE	0
1075	ZL3b	f79v|f79v.23-f79v.27	79	PREFIX	122	27	42	UNKNOWN_SOURCE	0
1076	ZL3b	f79v|f79v.23-f79v.27	79	POSTFIX	122	27	42	UNKNOWN_SOURCE	0
1077	ZL3b	f79v|f79v.28-f79v.32	79	PREFIX	122	27	45	UNKNOWN_SOURCE	0
1078	ZL3b	f79v|f79v.28-f79v.32	79	POSTFIX	122	27	45	UNKNOWN_SOURCE	0
1079	ZL3b	f79v|f79v.33-f79v.36	79	PREFIX	122	27	37	UNKNOWN_SOURCE	0
1080	ZL3b	f79v|f79v.33-f79v.36	79	POSTFIX	122	27	37	UNKNOWN_SOURCE	0
1081	ZL3b	f79v|f79v.37-f79v.42	79	PREFIX	122	27	54	UNKNOWN_SOURCE	0
1082	ZL3b	f79v|f79v.37-f79v.42	79	POSTFIX	122	27	54	UNKNOWN_SOURCE	0
1083	ZL3b	f7r|f7r.1-f7r.5	7	PREFIX	122	27	31	UNKNOWN_SOURCE	0
1084	ZL3b	f7r|f7r.1-f7r.5	7	POSTFIX	122	27	31	UNKNOWN_SOURCE	0
1085	ZL3b	f7r|f7r.6-f7r.10	7	PREFIX	122	27	35	UNKNOWN_SOURCE	0
1086	ZL3b	f7r|f7r.6-f7r.10	7	POSTFIX	122	27	35	UNKNOWN_SOURCE	0
1087	ZL3b	f7v|f7v.1-f7v.5	7	PREFIX	122	27	42	UNKNOWN_SOURCE	0
1088	ZL3b	f7v|f7v.1-f7v.5	7	POSTFIX	122	27	42	UNKNOWN_SOURCE	0
1089	ZL3b	f7v|f7v.6-f7v.9	7	PREFIX	122	27	36	UNKNOWN_SOURCE	0
1090	ZL3b	f7v|f7v.6-f7v.9	7	POSTFIX	122	27	36	UNKNOWN_SOURCE	0
1091	ZL3b	f80r|f80r.11-f80r.27	80	PREFIX	122	27	196	UNKNOWN_SOURCE	0
1092	ZL3b	f80r|f80r.11-f80r.27	80	POSTFIX	122	27	196	UNKNOWN_SOURCE	0
1093	ZL3b	f80r|f80r.28-f80r.33	80	PREFIX	122	27	51	UNKNOWN_SOURCE	0
1094	ZL3b	f80r|f80r.28-f80r.33	80	POSTFIX	122	27	51	UNKNOWN_SOURCE	0
1095	ZL3b	f80r|f80r.34-f80r.39	80	PREFIX	122	27	66	UNKNOWN_SOURCE	0
1096	ZL3b	f80r|f80r.34-f80r.39	80	POSTFIX	122	27	66	UNKNOWN_SOURCE	0
1097	ZL3b	f80r|f80r.40-f80r.46	80	PREFIX	122	27	54	UNKNOWN_SOURCE	0
1098	ZL3b	f80r|f80r.40-f80r.46	80	POSTFIX	122	27	54	UNKNOWN_SOURCE	0
1099	ZL3b	f80r|f80r.47-f80r.53	80	PREFIX	122	27	69	UNKNOWN_SOURCE	0
1100	ZL3b	f80r|f80r.47-f80r.53	80	POSTFIX	122	27	69	UNKNOWN_SOURCE	0
1101	ZL3b	f80v|f80v.1-f80v.6	80	PREFIX	122	27	46	UNKNOWN_SOURCE	0
1102	ZL3b	f80v|f80v.1-f80v.6	80	POSTFIX	122	27	46	UNKNOWN_SOURCE	0
1103	ZL3b	f80v|f80v.7-f80v.13	80	PREFIX	122	27	60	UNKNOWN_SOURCE	0
1104	ZL3b	f80v|f80v.7-f80v.13	80	POSTFIX	122	27	60	UNKNOWN_SOURCE	0
1105	ZL3b	f80v|f80v.14-f80v.18	80	PREFIX	122	27	46	UNKNOWN_SOURCE	0
1106	ZL3b	f80v|f80v.14-f80v.18	80	POSTFIX	122	27	46	UNKNOWN_SOURCE	0
1107	ZL3b	f80v|f80v.19-f80v.22	80	PREFIX	122	27	33	UNKNOWN_SOURCE	0
1108	ZL3b	f80v|f80v.19-f80v.22	80	POSTFIX	122	27	33	UNKNOWN_SOURCE	0
1109	ZL3b	f80v|f80v.23-f80v.26	80	PREFIX	122	27	35	UNKNOWN_SOURCE	0
1110	ZL3b	f80v|f80v.23-f80v.26	80	POSTFIX	122	27	35	UNKNOWN_SOURCE	0
1111	ZL3b	f80v|f80v.27-f80v.29	80	PREFIX	122	27	26	UNKNOWN_SOURCE	0
1112	ZL3b	f80v|f80v.27-f80v.29	80	POSTFIX	122	27	26	UNKNOWN_SOURCE	0
1113	ZL3b	f80v|f80v.30-f80v.37	80	PREFIX	122	27	70	UNKNOWN_SOURCE	0
1114	ZL3b	f80v|f80v.30-f80v.37	80	POSTFIX	122	27	70	UNKNOWN_SOURCE	0
1115	ZL3b	f80v|f80v.38-f80v.44	80	PREFIX	122	27	60	UNKNOWN_SOURCE	0
1116	ZL3b	f80v|f80v.38-f80v.44	80	POSTFIX	122	27	60	UNKNOWN_SOURCE	0
1117	ZL3b	f81r|f81r.1-f81r.15	81	PREFIX	122	27	94	UNKNOWN_SOURCE	0
1118	ZL3b	f81r|f81r.1-f81r.15	81	POSTFIX	122	27	94	UNKNOWN_SOURCE	0
1119	ZL3b	f81r|f81r.16-f81r.31	81	PREFIX	122	27	116	UNKNOWN_SOURCE	0
1120	ZL3b	f81r|f81r.16-f81r.31	81	POSTFIX	122	27	116	UNKNOWN_SOURCE	0
1121	ZL3b	f81v|f81v.1-f81v.9	81	PREFIX	122	27	88	UNKNOWN_SOURCE	0
1122	ZL3b	f81v|f81v.1-f81v.9	81	POSTFIX	122	27	88	UNKNOWN_SOURCE	0
1123	ZL3b	f81v|f81v.10-f81v.27	81	PREFIX	122	27	165	UNKNOWN_SOURCE	0
1124	ZL3b	f81v|f81v.10-f81v.27	81	POSTFIX	122	27	165	UNKNOWN_SOURCE	0
1125	ZL3b	f82r|f82r.1-f82r.9	82	PREFIX	122	27	72	UNKNOWN_SOURCE	0
1126	ZL3b	f82r|f82r.1-f82r.9	82	POSTFIX	122	27	72	UNKNOWN_SOURCE	0
1127	ZL3b	f82r|f82r.11-f82r.19	82	PREFIX	122	27	80	UNKNOWN_SOURCE	0
1128	ZL3b	f82r|f82r.11-f82r.19	82	POSTFIX	122	27	80	UNKNOWN_SOURCE	0
1129	ZL3b	f82r|f82r.20-f82r.33	82	PREFIX	122	27	126	UNKNOWN_SOURCE	0
1130	ZL3b	f82r|f82r.20-f82r.33	82	POSTFIX	122	27	126	UNKNOWN_SOURCE	0
1131	ZL3b	f82v|f82v.5-f82v.10	82	PREFIX	122	27	56	UNKNOWN_SOURCE	0
1132	ZL3b	f82v|f82v.5-f82v.10	82	POSTFIX	122	27	56	UNKNOWN_SOURCE	0
1133	ZL3b	f82v|f82v.11-f82v.14	82	PREFIX	122	27	38	UNKNOWN_SOURCE	0
1134	ZL3b	f82v|f82v.11-f82v.14	82	POSTFIX	122	27	38	UNKNOWN_SOURCE	0
1135	ZL3b	f82v|f82v.15-f82v.19	82	PREFIX	122	27	53	UNKNOWN_SOURCE	0
1136	ZL3b	f82v|f82v.15-f82v.19	82	POSTFIX	122	27	53	UNKNOWN_SOURCE	0
1137	ZL3b	f82v|f82v.20-f82v.27	82	PREFIX	122	27	65	UNKNOWN_SOURCE	0
1138	ZL3b	f82v|f82v.20-f82v.27	82	POSTFIX	122	27	65	UNKNOWN_SOURCE	0
1139	ZL3b	f82v|f82v.28-f82v.32	82	PREFIX	122	27	43	UNKNOWN_SOURCE	0
1140	ZL3b	f82v|f82v.28-f82v.32	82	POSTFIX	122	27	43	UNKNOWN_SOURCE	0
1141	ZL3b	f82v|f82v.33-f82v.38	82	PREFIX	122	27	51	UNKNOWN_SOURCE	0
1142	ZL3b	f82v|f82v.33-f82v.38	82	POSTFIX	122	27	51	UNKNOWN_SOURCE	0
1143	ZL3b	f83r|f83r.1-f83r.8	83	PREFIX	122	27	72	UNKNOWN_SOURCE	0
1144	ZL3b	f83r|f83r.1-f83r.8	83	POSTFIX	122	27	72	UNKNOWN_SOURCE	0
1145	ZL3b	f83r|f83r.9-f83r.17	83	PREFIX	122	27	84	UNKNOWN_SOURCE	0
1146	ZL3b	f83r|f83r.9-f83r.17	83	POSTFIX	122	27	84	UNKNOWN_SOURCE	0
1147	ZL3b	f83r|f83r.18-f83r.24	83	PREFIX	122	27	63	UNKNOWN_SOURCE	0
1148	ZL3b	f83r|f83r.18-f83r.24	83	POSTFIX	122	27	63	UNKNOWN_SOURCE	0
1149	ZL3b	f83r|f83r.25-f83r.30	83	PREFIX	122	27	33	UNKNOWN_SOURCE	0
1150	ZL3b	f83r|f83r.25-f83r.30	83	POSTFIX	122	27	33	UNKNOWN_SOURCE	0
1151	ZL3b	f83r|f83r.31-f83r.44	83	PREFIX	122	27	62	UNKNOWN_SOURCE	0
1152	ZL3b	f83r|f83r.31-f83r.44	83	POSTFIX	122	27	62	UNKNOWN_SOURCE	0
1153	ZL3b	f83r|f83r.47-f83r.49	83	PREFIX	122	27	11	CONTRADICTED_COMPLETE_EQUATION	0
1154	ZL3b	f83r|f83r.47-f83r.49	83	POSTFIX	122	27	11	CONTRADICTED_COMPLETE_EQUATION	0
1155	ZL3b	f83r|f83r.52-f83r.55	83	PREFIX	122	27	16	CONTRADICTED_COMPLETE_EQUATION	0
1156	ZL3b	f83r|f83r.52-f83r.55	83	POSTFIX	122	27	16	CONTRADICTED_COMPLETE_EQUATION	0
1157	ZL3b	f83v|f83v.1-f83v.8	83	PREFIX	122	27	74	UNKNOWN_SOURCE	0
1158	ZL3b	f83v|f83v.1-f83v.8	83	POSTFIX	122	27	74	UNKNOWN_SOURCE	0
1159	ZL3b	f83v|f83v.11-f83v.20	83	PREFIX	122	27	99	UNKNOWN_SOURCE	0
1160	ZL3b	f83v|f83v.11-f83v.20	83	POSTFIX	122	27	99	UNKNOWN_SOURCE	0
