world	locus	edition	source_group_ids_json	source_groups_json	separators_json	literal_json	confidence
ASCENT	f81r.14	RF1b	"[""RF1b|f81r.14|G001"", ""RF1b|f81r.14|G002"", ""RF1b|f81r.14|G003"", ""RF1b|f81r.14|G004"", ""RF1b|f81r.14|G005"", ""RF1b|f81r.14|G006"", ""RF1b|f81r.14|G007""]"	"[""qokeche@152;y"", ""qol"", ""{ch'}ee@152;y"", ""or"", ""ain"", ""arol"", ""oeee@152;@222;""]"	"[""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeche@152;y]"", ""daraus?"", ""[{ch'}ee@152;y]"", ""[or]"", ""[ain]"", ""[arol]"", ""[oeee@152;@222;]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81r.14	RF1b	"[""RF1b|f81r.14|G001"", ""RF1b|f81r.14|G002"", ""RF1b|f81r.14|G003"", ""RF1b|f81r.14|G004"", ""RF1b|f81r.14|G005"", ""RF1b|f81r.14|G006"", ""RF1b|f81r.14|G007""]"	"[""qokeche@152;y"", ""qol"", ""{ch'}ee@152;y"", ""or"", ""ain"", ""arol"", ""oeee@152;@222;""]"	"[""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeche@152;y]"", ""daraus?"", ""[{ch'}ee@152;y]"", ""[or]"", ""[ain]"", ""[arol]"", ""[oeee@152;@222;]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81r.20	ZL3b	"[""ZL3b|f81r.20|G001"", ""ZL3b|f81r.20|G002"", ""ZL3b|f81r.20|G003"", ""ZL3b|f81r.20|G004"", ""ZL3b|f81r.20|G005"", ""ZL3b|f81r.20|G006"", ""ZL3b|f81r.20|G007""]"	"[""qopchedy"", ""qol"", ""chedy"", ""qokeey"", ""odaiin"", ""rain"", ""daly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qopchedy]"", ""daraus?"", ""wird?"", ""Feuer?"", ""[odaiin]"", ""[rain]"", ""[daly]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81r.20	ZL3b	"[""ZL3b|f81r.20|G001"", ""ZL3b|f81r.20|G002"", ""ZL3b|f81r.20|G003"", ""ZL3b|f81r.20|G004"", ""ZL3b|f81r.20|G005"", ""ZL3b|f81r.20|G006"", ""ZL3b|f81r.20|G007""]"	"[""qopchedy"", ""qol"", ""chedy"", ""qokeey"", ""odaiin"", ""rain"", ""daly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qopchedy]"", ""daraus?"", ""wird?"", ""Feuer?"", ""[odaiin]"", ""[rain]"", ""[daly]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81r.20	IT2a	"[""IT2a|f81r.20|G001"", ""IT2a|f81r.20|G002"", ""IT2a|f81r.20|G003"", ""IT2a|f81r.20|G004"", ""IT2a|f81r.20|G005"", ""IT2a|f81r.20|G006"", ""IT2a|f81r.20|G007""]"	"[""qopchedy"", ""qol"", ""chedy"", ""qokeey"", ""odaiin"", ""rain"", ""daly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qopchedy]"", ""daraus?"", ""wird?"", ""Feuer?"", ""[odaiin]"", ""[rain]"", ""[daly]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81r.20	IT2a	"[""IT2a|f81r.20|G001"", ""IT2a|f81r.20|G002"", ""IT2a|f81r.20|G003"", ""IT2a|f81r.20|G004"", ""IT2a|f81r.20|G005"", ""IT2a|f81r.20|G006"", ""IT2a|f81r.20|G007""]"	"[""qopchedy"", ""qol"", ""chedy"", ""qokeey"", ""odaiin"", ""rain"", ""daly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qopchedy]"", ""daraus?"", ""wird?"", ""Feuer?"", ""[odaiin]"", ""[rain]"", ""[daly]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81r.20	RF1b	"[""RF1b|f81r.20|G001"", ""RF1b|f81r.20|G002"", ""RF1b|f81r.20|G003"", ""RF1b|f81r.20|G004"", ""RF1b|f81r.20|G005"", ""RF1b|f81r.20|G006"", ""RF1b|f81r.20|G007""]"	"[""qopchedy"", ""qol"", ""chedy"", ""qokeey"", ""odaiin"", ""rain"", ""@152;aly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qopchedy]"", ""daraus?"", ""wird?"", ""Feuer?"", ""[odaiin]"", ""[rain]"", ""[@152;aly]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81r.20	RF1b	"[""RF1b|f81r.20|G001"", ""RF1b|f81r.20|G002"", ""RF1b|f81r.20|G003"", ""RF1b|f81r.20|G004"", ""RF1b|f81r.20|G005"", ""RF1b|f81r.20|G006"", ""RF1b|f81r.20|G007""]"	"[""qopchedy"", ""qol"", ""chedy"", ""qokeey"", ""odaiin"", ""rain"", ""@152;aly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qopchedy]"", ""daraus?"", ""wird?"", ""Feuer?"", ""[odaiin]"", ""[rain]"", ""[@152;aly]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81r.22	ZL3b	"[""ZL3b|f81r.22|G001"", ""ZL3b|f81r.22|G002"", ""ZL3b|f81r.22|G003"", ""ZL3b|f81r.22|G004"", ""ZL3b|f81r.22|G005"", ""ZL3b|f81r.22|G006"", ""ZL3b|f81r.22|G007"", ""ZL3b|f81r.22|G008"", ""ZL3b|f81r.22|G009""]"	"[""qotal"", ""chedy"", ""qol"", ""ol"", ""daiin"", ""ol"", ""chedar"", ""ol"", ""oly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qotal]"", ""wird?"", ""daraus?"", ""[ol]"", ""viel?"", ""[ol]"", ""[chedar]"", ""[ol]"", ""[oly]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81r.22	ZL3b	"[""ZL3b|f81r.22|G001"", ""ZL3b|f81r.22|G002"", ""ZL3b|f81r.22|G003"", ""ZL3b|f81r.22|G004"", ""ZL3b|f81r.22|G005"", ""ZL3b|f81r.22|G006"", ""ZL3b|f81r.22|G007"", ""ZL3b|f81r.22|G008"", ""ZL3b|f81r.22|G009""]"	"[""qotal"", ""chedy"", ""qol"", ""ol"", ""daiin"", ""ol"", ""chedar"", ""ol"", ""oly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qotal]"", ""wird?"", ""daraus?"", ""[ol]"", ""viel?"", ""[ol]"", ""[chedar]"", ""[ol]"", ""[oly]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81r.22	IT2a	"[""IT2a|f81r.22|G001"", ""IT2a|f81r.22|G002"", ""IT2a|f81r.22|G003"", ""IT2a|f81r.22|G004"", ""IT2a|f81r.22|G005"", ""IT2a|f81r.22|G006"", ""IT2a|f81r.22|G007"", ""IT2a|f81r.22|G008"", ""IT2a|f81r.22|G009""]"	"[""qotal"", ""chedy"", ""qol"", ""ol"", ""daiin"", ""ol"", ""chedar"", ""ol"", ""oly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qotal]"", ""wird?"", ""daraus?"", ""[ol]"", ""viel?"", ""[ol]"", ""[chedar]"", ""[ol]"", ""[oly]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81r.22	IT2a	"[""IT2a|f81r.22|G001"", ""IT2a|f81r.22|G002"", ""IT2a|f81r.22|G003"", ""IT2a|f81r.22|G004"", ""IT2a|f81r.22|G005"", ""IT2a|f81r.22|G006"", ""IT2a|f81r.22|G007"", ""IT2a|f81r.22|G008"", ""IT2a|f81r.22|G009""]"	"[""qotal"", ""chedy"", ""qol"", ""ol"", ""daiin"", ""ol"", ""chedar"", ""ol"", ""oly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qotal]"", ""wird?"", ""daraus?"", ""[ol]"", ""viel?"", ""[ol]"", ""[chedar]"", ""[ol]"", ""[oly]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81r.22	RF1b	"[""RF1b|f81r.22|G001"", ""RF1b|f81r.22|G002"", ""RF1b|f81r.22|G003"", ""RF1b|f81r.22|G004"", ""RF1b|f81r.22|G005"", ""RF1b|f81r.22|G006"", ""RF1b|f81r.22|G007"", ""RF1b|f81r.22|G008"", ""RF1b|f81r.22|G009""]"	"[""qotal"", ""chedy"", ""qol"", ""ol"", ""daiin"", ""ol"", ""chedar"", ""ol"", ""oly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qotal]"", ""wird?"", ""daraus?"", ""[ol]"", ""viel?"", ""[ol]"", ""[chedar]"", ""[ol]"", ""[oly]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81r.22	RF1b	"[""RF1b|f81r.22|G001"", ""RF1b|f81r.22|G002"", ""RF1b|f81r.22|G003"", ""RF1b|f81r.22|G004"", ""RF1b|f81r.22|G005"", ""RF1b|f81r.22|G006"", ""RF1b|f81r.22|G007"", ""RF1b|f81r.22|G008"", ""RF1b|f81r.22|G009""]"	"[""qotal"", ""chedy"", ""qol"", ""ol"", ""daiin"", ""ol"", ""chedar"", ""ol"", ""oly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qotal]"", ""wird?"", ""daraus?"", ""[ol]"", ""viel?"", ""[ol]"", ""[chedar]"", ""[ol]"", ""[oly]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81r.25	ZL3b	"[""ZL3b|f81r.25|G001"", ""ZL3b|f81r.25|G002"", ""ZL3b|f81r.25|G003"", ""ZL3b|f81r.25|G004"", ""ZL3b|f81r.25|G005"", ""ZL3b|f81r.25|G006"", ""ZL3b|f81r.25|G007"", ""ZL3b|f81r.25|G008""]"	"[""sar"", ""shedy"", ""qol"", ""otain"", ""okair"", ""okal"", ""chedy"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sar]"", ""[shedy]"", ""daraus?"", ""[otain]"", ""[okair]"", ""[okal]"", ""wird?"", ""[dy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81r.25	ZL3b	"[""ZL3b|f81r.25|G001"", ""ZL3b|f81r.25|G002"", ""ZL3b|f81r.25|G003"", ""ZL3b|f81r.25|G004"", ""ZL3b|f81r.25|G005"", ""ZL3b|f81r.25|G006"", ""ZL3b|f81r.25|G007"", ""ZL3b|f81r.25|G008""]"	"[""sar"", ""shedy"", ""qol"", ""otain"", ""okair"", ""okal"", ""chedy"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sar]"", ""[shedy]"", ""daraus?"", ""[otain]"", ""[okair]"", ""[okal]"", ""wird?"", ""[dy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81r.25	IT2a	"[""IT2a|f81r.25|G001"", ""IT2a|f81r.25|G002"", ""IT2a|f81r.25|G003"", ""IT2a|f81r.25|G004"", ""IT2a|f81r.25|G005"", ""IT2a|f81r.25|G006"", ""IT2a|f81r.25|G007"", ""IT2a|f81r.25|G008""]"	"[""sar"", ""shedy"", ""qol"", ""otain"", ""okais"", ""okal"", ""chedy"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sar]"", ""[shedy]"", ""daraus?"", ""[otain]"", ""[okais]"", ""[okal]"", ""wird?"", ""[dy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81r.25	IT2a	"[""IT2a|f81r.25|G001"", ""IT2a|f81r.25|G002"", ""IT2a|f81r.25|G003"", ""IT2a|f81r.25|G004"", ""IT2a|f81r.25|G005"", ""IT2a|f81r.25|G006"", ""IT2a|f81r.25|G007"", ""IT2a|f81r.25|G008""]"	"[""sar"", ""shedy"", ""qol"", ""otain"", ""okais"", ""okal"", ""chedy"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sar]"", ""[shedy]"", ""daraus?"", ""[otain]"", ""[okais]"", ""[okal]"", ""wird?"", ""[dy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81r.25	RF1b	"[""RF1b|f81r.25|G001"", ""RF1b|f81r.25|G002"", ""RF1b|f81r.25|G003"", ""RF1b|f81r.25|G004"", ""RF1b|f81r.25|G005"", ""RF1b|f81r.25|G006"", ""RF1b|f81r.25|G007"", ""RF1b|f81r.25|G008""]"	"[""s@221;r"", ""shedy"", ""qol"", ""otain"", ""okair"", ""okal"", ""chedy"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[s@221;r]"", ""[shedy]"", ""daraus?"", ""[otain]"", ""[okair]"", ""[okal]"", ""wird?"", ""[dy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81r.25	RF1b	"[""RF1b|f81r.25|G001"", ""RF1b|f81r.25|G002"", ""RF1b|f81r.25|G003"", ""RF1b|f81r.25|G004"", ""RF1b|f81r.25|G005"", ""RF1b|f81r.25|G006"", ""RF1b|f81r.25|G007"", ""RF1b|f81r.25|G008""]"	"[""s@221;r"", ""shedy"", ""qol"", ""otain"", ""okair"", ""okal"", ""chedy"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[s@221;r]"", ""[shedy]"", ""daraus?"", ""[otain]"", ""[okair]"", ""[okal]"", ""wird?"", ""[dy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81r.26	ZL3b	"[""ZL3b|f81r.26|G001"", ""ZL3b|f81r.26|G002"", ""ZL3b|f81r.26|G003"", ""ZL3b|f81r.26|G004"", ""ZL3b|f81r.26|G005"", ""ZL3b|f81r.26|G006"", ""ZL3b|f81r.26|G007""]"	"[""pchedy"", ""qokey"", ""oteol"", ""qol"", ""sheor"", ""shedy"", ""qcthdys""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pchedy]"", ""[qokey]"", ""[oteol]"", ""daraus?"", ""[sheor]"", ""[shedy]"", ""[qcthdys]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81r.26	ZL3b	"[""ZL3b|f81r.26|G001"", ""ZL3b|f81r.26|G002"", ""ZL3b|f81r.26|G003"", ""ZL3b|f81r.26|G004"", ""ZL3b|f81r.26|G005"", ""ZL3b|f81r.26|G006"", ""ZL3b|f81r.26|G007""]"	"[""pchedy"", ""qokey"", ""oteol"", ""qol"", ""sheor"", ""shedy"", ""qcthdys""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pchedy]"", ""[qokey]"", ""[oteol]"", ""daraus?"", ""[sheor]"", ""[shedy]"", ""[qcthdys]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81r.26	IT2a	"[""IT2a|f81r.26|G001"", ""IT2a|f81r.26|G002"", ""IT2a|f81r.26|G003"", ""IT2a|f81r.26|G004"", ""IT2a|f81r.26|G005"", ""IT2a|f81r.26|G006"", ""IT2a|f81r.26|G007""]"	"[""pchedy"", ""qokey"", ""oteol"", ""qol"", ""sheor"", ""shedy"", ""qcthdys""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pchedy]"", ""[qokey]"", ""[oteol]"", ""daraus?"", ""[sheor]"", ""[shedy]"", ""[qcthdys]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81r.26	IT2a	"[""IT2a|f81r.26|G001"", ""IT2a|f81r.26|G002"", ""IT2a|f81r.26|G003"", ""IT2a|f81r.26|G004"", ""IT2a|f81r.26|G005"", ""IT2a|f81r.26|G006"", ""IT2a|f81r.26|G007""]"	"[""pchedy"", ""qokey"", ""oteol"", ""qol"", ""sheor"", ""shedy"", ""qcthdys""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pchedy]"", ""[qokey]"", ""[oteol]"", ""daraus?"", ""[sheor]"", ""[shedy]"", ""[qcthdys]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81r.26	RF1b	"[""RF1b|f81r.26|G001"", ""RF1b|f81r.26|G002"", ""RF1b|f81r.26|G003"", ""RF1b|f81r.26|G004"", ""RF1b|f81r.26|G005"", ""RF1b|f81r.26|G006"", ""RF1b|f81r.26|G007""]"	"[""pchedy"", ""qokey"", ""oteol"", ""qol"", ""shear"", ""shedy"", ""qcthdys""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pchedy]"", ""[qokey]"", ""[oteol]"", ""daraus?"", ""[shear]"", ""[shedy]"", ""[qcthdys]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81r.26	RF1b	"[""RF1b|f81r.26|G001"", ""RF1b|f81r.26|G002"", ""RF1b|f81r.26|G003"", ""RF1b|f81r.26|G004"", ""RF1b|f81r.26|G005"", ""RF1b|f81r.26|G006"", ""RF1b|f81r.26|G007""]"	"[""pchedy"", ""qokey"", ""oteol"", ""qol"", ""shear"", ""shedy"", ""qcthdys""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pchedy]"", ""[qokey]"", ""[oteol]"", ""daraus?"", ""[shear]"", ""[shedy]"", ""[qcthdys]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81v.12	ZL3b	"[""ZL3b|f81v.12|G001"", ""ZL3b|f81v.12|G002"", ""ZL3b|f81v.12|G003"", ""ZL3b|f81v.12|G004"", ""ZL3b|f81v.12|G005"", ""ZL3b|f81v.12|G006"", ""ZL3b|f81v.12|G007"", ""ZL3b|f81v.12|G008"", ""ZL3b|f81v.12|G009""]"	"[""qol"", ""ol"", ""chdy"", ""shedy"", ""qokedy"", ""ytedy"", ""chetedy"", ""lkedey"", ""ytedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""daraus?"", ""[ol]"", ""[chdy]"", ""[shedy]"", ""[qokedy]"", ""[ytedy]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81v.12	ZL3b	"[""ZL3b|f81v.12|G001"", ""ZL3b|f81v.12|G002"", ""ZL3b|f81v.12|G003"", ""ZL3b|f81v.12|G004"", ""ZL3b|f81v.12|G005"", ""ZL3b|f81v.12|G006"", ""ZL3b|f81v.12|G007"", ""ZL3b|f81v.12|G008"", ""ZL3b|f81v.12|G009""]"	"[""qol"", ""ol"", ""chdy"", ""shedy"", ""qokedy"", ""ytedy"", ""chetedy"", ""lkedey"", ""ytedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""daraus?"", ""[ol]"", ""[chdy]"", ""[shedy]"", ""[qokedy]"", ""[ytedy]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81v.12	IT2a	"[""IT2a|f81v.12|G001"", ""IT2a|f81v.12|G002"", ""IT2a|f81v.12|G003"", ""IT2a|f81v.12|G004"", ""IT2a|f81v.12|G005"", ""IT2a|f81v.12|G006"", ""IT2a|f81v.12|G007"", ""IT2a|f81v.12|G008"", ""IT2a|f81v.12|G009""]"	"[""qol"", ""ol"", ""chdy"", ""shedy"", ""qokedy"", ""ytedy"", ""chetedy"", ""lkedey"", ""ytedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""daraus?"", ""[ol]"", ""[chdy]"", ""[shedy]"", ""[qokedy]"", ""[ytedy]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81v.12	IT2a	"[""IT2a|f81v.12|G001"", ""IT2a|f81v.12|G002"", ""IT2a|f81v.12|G003"", ""IT2a|f81v.12|G004"", ""IT2a|f81v.12|G005"", ""IT2a|f81v.12|G006"", ""IT2a|f81v.12|G007"", ""IT2a|f81v.12|G008"", ""IT2a|f81v.12|G009""]"	"[""qol"", ""ol"", ""chdy"", ""shedy"", ""qokedy"", ""ytedy"", ""chetedy"", ""lkedey"", ""ytedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""daraus?"", ""[ol]"", ""[chdy]"", ""[shedy]"", ""[qokedy]"", ""[ytedy]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81v.12	RF1b	"[""RF1b|f81v.12|G001"", ""RF1b|f81v.12|G002"", ""RF1b|f81v.12|G003"", ""RF1b|f81v.12|G004"", ""RF1b|f81v.12|G005"", ""RF1b|f81v.12|G006"", ""RF1b|f81v.12|G007"", ""RF1b|f81v.12|G008"", ""RF1b|f81v.12|G009""]"	"[""qol"", ""ol"", ""chdy"", ""{ch'}e@152;y"", ""qokedy"", ""ote@152;y"", ""chetedy"", ""lkedey"", ""ytedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""daraus?"", ""[ol]"", ""[chdy]"", ""[{ch'}e@152;y]"", ""[qokedy]"", ""[ote@152;y]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
