gdt755_occurrence_id	surface	page	locus	token_ordinal	line_position	field_channel	boundary_complete	selected_role_axes	historical_expression	working_candidate_de	working_confidence	spoken_candidate_render_de	written_line_eva	candidate_hybrid_line_de	unmapped_tokens_preserved_as_eva	candidate_layer_not_plaintext	literal_identity	confirmed_lexeme	component_export_credit
G755-O0312	chdam	f106r	f106r.16	12	LAST	DESCRIPTIVE_MATERIA	1	DRY|LEVEL_I|AMOUNT|PROCESS	drachma i	eine Drachme	C0_FORCED_DEFAULT	Arbeitshypothese: eine Drachme	soin oin okain aiin arol ocheedy lkeeeody daiin chedar okol otar chdam	<soin> <oin> <okain> <aiin> <arol> <ocheedy> <lkeeeody> <daiin> <chedar> <okol> <otar> [eine Drachme]	1	1	OPEN	0	0
G755-O0313	qockhey	f106r	f106r.17	3	MIDDLE	OPEN	1	BEGIN_STAGE|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	misce	mische	C0_FORCED_DEFAULT	Arbeitshypothese: mische	yochor lshedy qockhey qokedain or aiinchodar	<yochor> <lshedy> [mische] <qokedain> <or> <aiinchodar>	1	1	OPEN	0	0
G755-O0314	opchedy	f106r	f106r.22	9	MIDDLE	QUANTITY_OR_PART	1	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: trockne	tshodair olkeees odain qokeedy opchor aror pcheeody daiir opchedy opchody	<tshodair> <olkeees> <odain> <qokeedy> <opchor> <aror> <pcheeody> <daiir> [trockne] <opchody>	1	1	OPEN	0	0
G755-O0315	lky	f106r	f106r.24	6	MIDDLE	DESCRIPTIVE_MATERIA	1	HOT	calidum	heiß oder warm	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß oder warm	podshedy qokchedy lkechor otchodar cho lky chedar otaiin chkchedaram	<podshedy> <qokchedy> <lkechor> <otchodar> <cho> [heiß oder warm] <chedar> <otaiin> <chkchedaram>	1	1	OPEN	0	0
G755-O0316	chees	f106r	f106r.25	10	MIDDLE	PRESCRIPTIVE_RECIPE	0	DRY|END_STAGE|MATERIAL|PREPARATION|PROCESS	siccum	vollständig getrocknet	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: vollständig getrocknet	soraiin cheeo lo lchey qokaiin shedy okain shear qokain chees ykarain	<soraiin> <cheeo> <lo> <lchey> <qokaiin> <shedy> <okain> <shear> <qokain> [vollständig getrocknet] <ykarain>	1	1	OPEN	0	0
G755-O0317	lky	f106r	f106r.27	4	MIDDLE	OPEN	1	HOT	calidum	heiß oder warm	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß oder warm	tcheoky lkshedy qokaiin lky raiin chy rody chlar cheeorfor cheoly	<tcheoky> <lkshedy> <qokaiin> [heiß oder warm] <raiin> <chy> <rody> <chlar> <cheeorfor> <cheoly>	1	1	OPEN	0	0
G755-O0318	lkaiin	f106r	f106r.30	2	MIDDLE	PRESCRIPTIVE_RECIPE	1	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	ycheeo lkaiin cho ror sheo l kain shor sar aiiry sheo al kairam	<ycheeo> [heiß im dritten Grad] <cho> <ror> <sheo> <l> <kain> <shor> <sar> <aiiry> <sheo> <al> <kairam>	1	1	OPEN	0	0
G755-O0319	lkaiin	f106r	f106r.40	5	MIDDLE	OPEN	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	shaiin ar aiin sheey lkaiin sheedy shedy qokal chey okaiin chdaldy	<shaiin> <ar> <aiin> <sheey> [heiß im dritten Grad] <sheedy> <shedy> <qokal> <chey> <okaiin> <chdaldy>	1	1	OPEN	0	0
G755-O0320	qopchedy	f106v	f106v.5	6	MIDDLE	OPEN	0	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	usque ad mediam partem	bis zur Hälfte trocknen	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: bis zur Hälfte trocknen	tshoar oeey qokain shypchedy opched qopchedy otaiin chepar aiin octhy dair ry	<tshoar> <oeey> <qokain> <shypchedy> <opched> [bis zur Hälfte trocknen] <otaiin> <chepar> <aiin> <octhy> <dair> <ry>	1	1	OPEN	0	0
G755-O0321	air	f106v	f106v.24	7	MIDDLE	PRESCRIPTIVE_PROCESS	1	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	soraiin solshedy qokchdy qokol chdaiin chdal air odl charain okay	<soraiin> <solshedy> <qokchdy> <qokol> <chdaiin> <chdal> [zweiter Teil oder Abschnitt] <odl> <charain> <okay>	1	1	OPEN	0	0
G755-O0322	air	f106v	f106v.26	2	MIDDLE	OPEN	1	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	tar air kshdain okal chdy lchedy kshar chopchy otches aral opchdy	<tar> [zweiter Teil oder Abschnitt] <kshdain> <okal> <chdy> <lchedy> <kshar> <chopchy> <otches> <aral> <opchdy>	1	1	OPEN	0	0
G755-O0323	qockhey	f106v	f106v.35	10	MIDDLE	OPEN	1	BEGIN_STAGE|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	misce	mische	C0_FORCED_DEFAULT	Arbeitshypothese: mische	shody shockhy qokeey qokcho l kchedy shdy kchedy chedy qockhey okaiin al	<shody> <shockhy> <qokeey> <qokcho> <l> <kchedy> <shdy> <kchedy> <chedy> [mische] <okaiin> <al>	1	1	OPEN	0	0
G755-O0324	lkaiin	f107r	f107r.8	6	MIDDLE	DESCRIPTIVE_QUALITY	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	torshor sheeey oteeol qokeey qokedy lkaiin qokaiin qokar al okiroley	<torshor> <sheeey> <oteeol> <qokeey> <qokedy> [heiß im dritten Grad] <qokaiin> <qokar> <al> <okiroley>	1	1	OPEN	0	0
G755-O0325	okeol	f107r	f107r.10	3	MIDDLE	OPEN	1	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	yteedy qokeedy okeol lchedy qokal lor sheal cheedaiin chey sair alo m	<yteedy> <qokeedy> [heiß im zweiten Grad] <lchedy> <qokal> <lor> <sheal> <cheedaiin> <chey> <sair> <alo> <m>	1	1	OPEN	0	0
G755-O0326	qokeol	f107r	f107r.21	7	MIDDLE	DESCRIPTIVE_MATERIA	0	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	taror olal okain okaiin qotal shaiin qokeol lkaiin okeeo lkaiin aiin	<taror> <olal> <okain> <okaiin> <qotal> <shaiin> [heiß im zweiten Grad] [heiß im dritten Grad] <okeeo> [heiß im dritten Grad] <aiin>	1	1	OPEN	0	0
G755-O0327	lkaiin	f107r	f107r.21	8	MIDDLE	DESCRIPTIVE_MATERIA	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	taror olal okain okaiin qotal shaiin qokeol lkaiin okeeo lkaiin aiin	<taror> <olal> <okain> <okaiin> <qotal> <shaiin> [heiß im zweiten Grad] [heiß im dritten Grad] <okeeo> [heiß im dritten Grad] <aiin>	1	1	OPEN	0	0
G755-O0328	lkaiin	f107r	f107r.21	10	MIDDLE	OPEN	1	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	taror olal okain okaiin qotal shaiin qokeol lkaiin okeeo lkaiin aiin	<taror> <olal> <okain> <okaiin> <qotal> <shaiin> [heiß im zweiten Grad] [heiß im dritten Grad] <okeeo> [heiß im dritten Grad] <aiin>	1	1	OPEN	0	0
G755-O0329	lkaiin	f107r	f107r.28	9	MIDDLE	DESCRIPTIVE_QUALITY	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	kar aiin chl cholor sheees aiin cheey otchy lkaiin ykaiin ykalkal	<kar> <aiin> <chl> <cholor> <sheees> <aiin> <cheey> <otchy> [heiß im dritten Grad] <ykaiin> <ykalkal>	1	1	OPEN	0	0
G755-O0330	chky	f107r	f107r.33	8	MIDDLE	DESCRIPTIVE_MATERIA	0	HOT|DRY|BEGIN_STAGE|PROCESS|CLOSE	calidum et siccum in primo gradu	heiß und trocken im ersten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß und trocken im ersten Grad	yaiin chekain cheo kaiin chey qol kaiiin chky lcheel lkar okal	<yaiin> <chekain> <cheo> <kaiin> <chey> <qol> <kaiiin> [heiß und trocken im ersten Grad] <lcheel> <lkar> <okal>	1	1	OPEN	0	0
G755-O0331	lkaiin	f107r	f107r.35	6	MIDDLE	DESCRIPTIVE_MATERIA	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	daiin shl lkeeol lchedy qokor lkaiin chedy qotaiin al ol kaldaim	<daiin> <shl> <lkeeol> <lchedy> <qokor> [heiß im dritten Grad] <chedy> <qotaiin> <al> <ol> <kaldaim>	1	1	OPEN	0	0
G755-O0332	lkaiin	f107r	f107r.36	11	MIDDLE	DESCRIPTIVE_QUALITY	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	dar alchor kcheo rkeey chaiin al dal qokchey qokl chey lkaiin lkar	<dar> <alchor> <kcheo> <rkeey> <chaiin> <al> <dal> <qokchey> <qokl> <chey> [heiß im dritten Grad] <lkar>	1	1	OPEN	0	0
G755-O0333	opchedy	f107r	f107r.38	6	MIDDLE	DESCRIPTIVE_MATERIA	1	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: trockne	poaral orar ofchey qoteedy qotaiin opchedy qokchey otlchdain aly	<poaral> <orar> <ofchey> <qoteedy> <qotaiin> [trockne] <qokchey> <otlchdain> <aly>	1	1	OPEN	0	0
G755-O0334	chees	f107r	f107r.45	7	MIDDLE	DESCRIPTIVE_MATERIA	0	DRY|END_STAGE|MATERIAL|PREPARATION|PROCESS	siccum	vollständig getrocknet	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: vollständig getrocknet	podky chedy qockhy qokeedy qokokil y chees opal kaiin otaiin otaram	<podky> <chedy> <qockhy> <qokeedy> <qokokil> <y> [vollständig getrocknet] <opal> <kaiin> <otaiin> <otaram>	1	1	OPEN	0	0
G755-O0335	lky	f107r	f107r.48	3	MIDDLE	DESCRIPTIVE_MATERIA	0	HOT	calidum	heiß oder warm	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß oder warm	fairal chkal lky otain ar kalkal qotain oty lky otaiin ytaiin om	<fairal> <chkal> [heiß oder warm] <otain> <ar> <kalkal> <qotain> <oty> [heiß oder warm] <otaiin> <ytaiin> <om>	1	1	OPEN	0	0
G755-O0336	lky	f107r	f107r.48	9	MIDDLE	DESCRIPTIVE_QUALITY	0	HOT	calidum	heiß oder warm	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß oder warm	fairal chkal lky otain ar kalkal qotain oty lky otaiin ytaiin om	<fairal> <chkal> [heiß oder warm] <otain> <ar> <kalkal> <qotain> <oty> [heiß oder warm] <otaiin> <ytaiin> <om>	1	1	OPEN	0	0
G755-O0337	lkaiin	f107r	f107r.49	7	MIDDLE	DESCRIPTIVE_MATERIA	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	o alain ay chkain okair chtl lkaiin okair chtl raty	<o> <alain> <ay> <chkain> <okair> <chtl> [heiß im dritten Grad] <okair> <chtl> <raty>	1	1	OPEN	0	0
G755-O0338	lkaiin	f107v	f107v.1	4	MIDDLE	PRESCRIPTIVE_RECIPE	1	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	kaisar olkeeey otalkchy lkaiin otody qokair lkal chey chody otal cheey	<kaisar> <olkeeey> <otalkchy> [heiß im dritten Grad] <otody> <qokair> <lkal> <chey> <chody> <otal> <cheey>	1	1	OPEN	0	0
G755-O0339	lkaiin	f107v	f107v.3	10	MIDDLE	OPEN	1	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	sain ain aiiin qokaiin shol kal qokar al ochedy lkaiin otal olkiir alody	<sain> <ain> <aiiin> <qokaiin> <shol> <kal> <qokar> <al> <ochedy> [heiß im dritten Grad] <otal> <olkiir> <alody>	1	1	OPEN	0	0
G755-O0340	opchedy	f107v	f107v.5	8	MIDDLE	DESCRIPTIVE_MATERIA	0	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: trockne	tol sheockhedy qotol chdor otechdy teol tedaiin opchedy qopchdy ytar aiiil	<tol> <sheockhedy> <qotol> <chdor> <otechdy> <teol> <tedaiin> [trockne] <qopchdy> <ytar> <aiiil>	1	1	OPEN	0	0
G755-O0341	okeol	f107v	f107v.8	3	MIDDLE	PRESCRIPTIVE_RECIPE	1	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	polcheolkain qokair okeol qokol qokaiin opcheol qotedy ltedy otedam	<polcheolkain> <qokair> [heiß im zweiten Grad] <qokol> <qokaiin> <opcheol> <qotedy> <ltedy> <otedam>	1	1	OPEN	0	0
G755-O0342	chky	f107v	f107v.11	5	MIDDLE	DESCRIPTIVE_MATERIA	1	HOT|DRY|BEGIN_STAGE|PROCESS|CLOSE	calidum et siccum in primo gradu	heiß und trocken im ersten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß und trocken im ersten Grad	tshedy okal shedy qokchey chky qokeey qotaiin otol qoteedy qopchcfhy	<tshedy> <okal> <shedy> <qokchey> [heiß und trocken im ersten Grad] <qokeey> <qotaiin> <otol> <qoteedy> <qopchcfhy>	1	1	OPEN	0	0
G755-O0343	lkaiin	f107v	f107v.15	4	MIDDLE	DESCRIPTIVE_MATERIA	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	solain qokal okeey lkaiin okain chkal otain chcthy tarairy	<solain> <qokal> <okeey> [heiß im dritten Grad] <okain> <chkal> <otain> <chcthy> <tarairy>	1	1	OPEN	0	0
G755-O0344	air	f107v	f107v.20	3	MIDDLE	OPEN	0	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	palar or air kalkal okaiin chpal cheody qopchedy pcholkal opalkam	<palar> <or> [zweiter Teil oder Abschnitt] <kalkal> <okaiin> <chpal> <cheody> <qopchedy> <pcholkal> <opalkam>	1	1	OPEN	0	0
G755-O0345	air	f107v	f107v.21	8	MIDDLE	PRESCRIPTIVE_PROCESS	0	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	taiin ol kaiin chol kchedy qokol ain air kaiin okal otar otalal	<taiin> <ol> <kaiin> <chol> <kchedy> <qokol> <ain> [zweiter Teil oder Abschnitt] <kaiin> <okal> <otar> <otalal>	1	1	OPEN	0	0
G755-O0346	lkaiin	f107v	f107v.24	5	LAST	DESCRIPTIVE_MATERIA	1	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	dain olaiin chol olkain lkaiin	<dain> <olaiin> <chol> <olkain> [heiß im dritten Grad]	1	1	OPEN	0	0
G755-O0347	okeol	f107v	f107v.25	3	MIDDLE	DESCRIPTIVE_MATERIA	1	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	kaolkar kolkar okeol qokeor al tody opchey oty al ky pchey rag	<kaolkar> <kolkar> [heiß im zweiten Grad] <qokeor> <al> <tody> <opchey> <oty> <al> <ky> <pchey> <rag>	1	1	OPEN	0	0
G755-O0348	okeol	f107v	f107v.29	2	MIDDLE	DESCRIPTIVE_QUALITY	0	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	tolkeeedy okeol cheody qokeey qokchedy qotyshey qy lty ltam	<tolkeeedy> [heiß im zweiten Grad] <cheody> <qokeey> <qokchedy> <qotyshey> <qy> <lty> <ltam>	1	1	OPEN	0	0
G755-O0349	lkaiin	f107v	f107v.30	7	MIDDLE	OPEN	1	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	okain ol okaiin lkeody otaiin chol lkaiin lkeeey qokaiin chey qoky	<okain> <ol> <okaiin> <lkeody> <otaiin> <chol> [heiß im dritten Grad] <lkeeey> <qokaiin> <chey> <qoky>	1	1	OPEN	0	0
G755-O0350	lkaiin	f107v	f107v.31	3	MIDDLE	OPEN	1	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	sokod chey lkaiin chedy qe okeody qokeedy rary	<sokod> <chey> [heiß im dritten Grad] <chedy> <qe> <okeody> <qokeedy> <rary>	1	1	OPEN	0	0
G755-O0351	orain	f107v	f107v.33	1	FIRST	MATERIA_OR_INGREDIENT	0	LEVEL_II|PART	ii partes	zwei Teile	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zwei Teile	orain chol qodaiin odain aiin okain chkaly raiin y kaiin aldy	[zwei Teile] <chol> <qodaiin> <odain> <aiin> <okain> <chkaly> <raiin> <y> <kaiin> <aldy>	1	1	OPEN	0	0
G755-O0352	air	f107v	f107v.44	4	MIDDLE	DESCRIPTIVE_QUALITY	1	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	kaich o l air arody qokeey qokeey	<kaich> <o> <l> [zweiter Teil oder Abschnitt] <arody> <qokeey> <qokeey>	1	1	OPEN	0	0
G755-O0353	air	f108r	f108r.9	11	MIDDLE	MATERIA_OR_INGREDIENT	1	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	cthey chedain chedy okedy lkedy raraiin qokar otal kedy ar air ockhedy	<cthey> <chedain> <chedy> <okedy> <lkedy> <raraiin> <qokar> <otal> <kedy> <ar> [zweiter Teil oder Abschnitt] <ockhedy>	1	1	OPEN	0	0
G755-O0354	orain	f108r	f108r.15	1	FIRST	DESCRIPTIVE_QUALITY	0	LEVEL_II|PART	ii partes	zwei Teile	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zwei Teile	orain cheey chey qokeey chedy okchedy qoeedy qockhey d iirain okain	[zwei Teile] <cheey> <chey> <qokeey> <chedy> <okchedy> <qoeedy> [mische] <d> <iirain> <okain>	1	1	OPEN	0	0
G755-O0355	qockhey	f108r	f108r.15	8	MIDDLE	DESCRIPTIVE_QUALITY	0	BEGIN_STAGE|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	misce	mische	C0_FORCED_DEFAULT	Arbeitshypothese: mische	orain cheey chey qokeey chedy okchedy qoeedy qockhey d iirain okain	[zwei Teile] <cheey> <chey> <qokeey> <chedy> <okchedy> <qoeedy> [mische] <d> <iirain> <okain>	1	1	OPEN	0	0
G755-O0356	qopchedy	f108r	f108r.21	7	MIDDLE	OPEN	1	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	usque ad mediam partem	bis zur Hälfte trocknen	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: bis zur Hälfte trocknen	qolshy qoeedy lkealshedy shokal keedy qotedy qopchedy otal dkedam	<qolshy> <qoeedy> <lkealshedy> <shokal> <keedy> <qotedy> [bis zur Hälfte trocknen] <otal> <dkedam>	1	1	OPEN	0	0
G755-O0357	opchedy	f108r	f108r.25	8	MIDDLE	OPEN	0	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: trockne	y cheeor aiin okeey cheol chedy opchsd opchedy alkedy al lkeam ol rain al	<y> <cheeor> <aiin> <okeey> <cheol> <chedy> <opchsd> [trockne] <alkedy> <al> <lkeam> <ol> <rain> <al>	1	1	OPEN	0	0
G755-O0358	qoaiin	f108r	f108r.27	3	MIDDLE	DESCRIPTIVE_MATERIA	0	LEVEL_III|PROCESS	Recipe iii vel iiii guttas	nimm drei Einheiten	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: nimm drei Einheiten	ychedain orcheory qoaiin okeey qokeey chdal okedy qokedy okedam chdy	<ychedain> <orcheory> [nimm drei Einheiten] <okeey> <qokeey> <chdal> <okedy> <qokedy> <okedam> <chdy>	1	1	OPEN	0	0
G755-O0359	qopchedy	f108r	f108r.29	3	MIDDLE	DESCRIPTIVE_MATERIA	1	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	usque ad mediam partem	bis zur Hälfte trocknen	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: bis zur Hälfte trocknen	polchedy okedy qopchedy okeolkey teedy qotaiin otedy okeedy otedam	<polchedy> <okedy> [bis zur Hälfte trocknen] <okeolkey> <teedy> <qotaiin> <otedy> <okeedy> <otedam>	1	1	OPEN	0	0
G755-O0360	okeol	f108r	f108r.33	5	MIDDLE	OPEN	0	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	solkedy okchd qokedy okedy okeol chdy okar okedy okedy chlar	<solkedy> <okchd> <qokedy> <okedy> [heiß im zweiten Grad] <chdy> <okar> <okedy> <okedy> <chlar>	1	1	OPEN	0	0
G755-O0361	okeol	f108r	f108r.36	2	MIDDLE	DESCRIPTIVE_MATERIA	1	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	okechy okeol okeedy cheedar okedy qotal chdy chedal chedy	<okechy> [heiß im zweiten Grad] <okeedy> <cheedar> <okedy> <qotal> <chdy> <chedal> <chedy>	1	1	OPEN	0	0
G755-O0362	okeol	f108r	f108r.48	4	MIDDLE	DESCRIPTIVE_MATERIA	0	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	pcheedy qokeo l okeol keol dain ar otedy qokedy qokeedy qokeedy lchdy	<pcheedy> <qokeo> <l> [heiß im zweiten Grad] <keol> <dain> <ar> <otedy> <qokedy> <qokeedy> <qokeedy> <lchdy>	1	1	OPEN	0	0
G755-O0363	lkaiin	f108r	f108r.50	3	MIDDLE	DESCRIPTIVE_MATERIA	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	qokeedy lchedy lkaiin chdy qokey okedy okaram chdar ar okam	<qokeedy> <lchedy> [heiß im dritten Grad] <chdy> <qokey> <okedy> <okaram> <chdar> <ar> [eine Drachme]	1	1	OPEN	0	0
G755-O0364	okam	f108r	f108r.50	10	LAST	DESCRIPTIVE_MATERIA	0	HOT|LEVEL_I|AMOUNT|MATERIAL|PREPARATION	drachma i	eine Drachme	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: eine Drachme	qokeedy lchedy lkaiin chdy qokey okedy okaram chdar ar okam	<qokeedy> <lchedy> [heiß im dritten Grad] <chdy> <qokey> <okedy> <okaram> <chdar> <ar> [eine Drachme]	1	1	OPEN	0	0
G755-O0365	lky	f108v	f108v.1	5	MIDDLE	OPEN	1	HOT	calidum	heiß oder warm	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß oder warm	pchedal qokeedar otedy qokeedy lky ltal aiin oteo fcheey otedar am ol	<pchedal> <qokeedar> <otedy> <qokeedy> [heiß oder warm] <ltal> <aiin> <oteo> <fcheey> <otedar> <am> <ol>	1	1	OPEN	0	0
G755-O0366	okam	f108v	f108v.2	11	LAST	OPEN	1	HOT|LEVEL_I|AMOUNT|MATERIAL|PREPARATION	drachma i	eine Drachme	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: eine Drachme	daiin shal qokedy qoeechy okain oteey checkhy lkeedy qokeedar araiin okam	<daiin> <shal> <qokedy> <qoeechy> <okain> <oteey> <checkhy> <lkeedy> <qokeedar> <araiin> [eine Drachme]	1	1	OPEN	0	0
G755-O0367	okeol	f108v	f108v.16	5	MIDDLE	DESCRIPTIVE_MATERIA	0	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	okeey lshey qokeeal lkeey okeol okedy qotal sholkeedy chedy qokain teedu	<okeey> <lshey> <qokeeal> <lkeey> [heiß im zweiten Grad] <okedy> <qotal> <sholkeedy> <chedy> <qokain> <teedu>	1	1	OPEN	0	0
G755-O0368	lky	f108v	f108v.21	4	MIDDLE	OPEN	0	HOT	calidum	heiß oder warm	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß oder warm	daiin shol olkeeey lky chedar chey kechey qotedy otedy oteedain cheody llod	<daiin> <shol> <olkeeey> [heiß oder warm] <chedar> <chey> <kechey> <qotedy> <otedy> <oteedain> <cheody> <llod>	1	1	OPEN	0	0
G755-O0369	okeol	f108v	f108v.47	7	MIDDLE	DESCRIPTIVE_QUALITY	0	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	ycheey qokeeey shedain qokeedy qokeey okeedal okeol lkeey lchedy lchedy	<ycheey> <qokeeey> <shedain> <qokeedy> <qokeey> <okeedal> [heiß im zweiten Grad] <lkeey> <lchedy> <lchedy>	1	1	OPEN	0	0
G755-O0370	lkaiin	f108v	f108v.49	4	MIDDLE	DESCRIPTIVE_MATERIA	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	saiin okain cheey lkaiin cheal cheol keear qokeedy qokeey checkhedy qokal oam	<saiin> <okain> <cheey> [heiß im dritten Grad] <cheal> <cheol> <keear> <qokeedy> <qokeey> <checkhedy> <qokal> <oam>	1	1	OPEN	0	0
