gdt755_occurrence_id	bridge_rank	surface	selected_role_axes_not_used_as_self_anchor	gdt754_whole_default_not_used_as_self_anchor	page	physical_folio	locus	token_ordinal	line_token_count	normalized_position	line_position	paragraph_first_token	paragraph_last_token	section	language	hand	written_line_eva	left_extent	right_extent	left_boundary_reason	right_boundary_reason	boundary_complete	independent_anchor_count	independent_anchor_surfaces	independent_anchor_tags	independent_anchor_evidence	field_channel	slot_class	suspect_172_neighbor_cells_with_axes_excluded	unknown_neighbor_cells	target_current_cache_value_not_used_as_anchor	target_current_cache_confidence_not_used_as_anchor	all_172_productive_compound_axes_excluded_from_field	reader_exact_target	literal_identity	confirmed_lexeme	component_export_credit
G755-O0121	10	qoaiin	LEVEL_III|PROCESS	Arbeitshypothese: Index/Stufe III, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f76r	f76	f76r.8	1	13	0.000000	FIRST	0	0	T	B	2	qoaiin ches okeedal qoked qokeey shedy chey lkeedy okey dar aiin chekain oldy	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	1	okeedal	HOT|AMOUNT|MATERIAL|PREPARATION|PROCESS|END_STAGE	R2 okeedal=Ansatz vollständig erhitzen und Rohdroge I abmessen [HOT|AMOUNT|MATERIAL|PREPARATION|PROCESS|END_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	0	nimm drei Teile	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0122	21	qolchedy	DRY|MIDDLE_STAGE|PROCESS|CLOSE	Arbeitshypothese: trocken, Mittelstufe, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f76r	f76	f76r.19	10	11	0.900000	MIDDLE	0	0	T	B	2	dcheedy qolchey qokeey qokeey chedy qokar shedy shedy lshedy qolchedy otedyl	0	1	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	1	gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0123	23	olchy	DRY|MATERIAL|PREPARATION|PROCESS	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f76r	f76	f76r.23	7	13	0.500000	MIDDLE	0	0	T	B	2	sheedy qokedy chedy chedy qokain chckhy olchy l ain shedy olaiin chedy qokey	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	Holzdroge im Ansatz leicht getrocknet	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0124	24	qopchey	DRY|BEGIN_STAGE|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Anfangsstufe, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f76r	f76	f76r.33	5	16	0.266667	MIDDLE	0	0	T	B	2	qokedy lkey kal shedy qopchey qo l pchedy okchy chckhy shey lol r ol sheey dar	2	2	STRICT_INITIAL_BEFORE_R3	STRICT_INITIAL_BEFORE_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	nimm bis zur Mittelstufe getrocknetes Pulver	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0125	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f76r	f76	f76r.39	3	10	0.222222	MIDDLE	0	0	T	B	2	polalchdy pshedy opchedy qokas yksheol qokeedy oty lshed chpsheedy ytal	0	4	STRICT_INITIAL_BEFORE_R1	STRICT_INITIAL_BEFORE_R5	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	2	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0126	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f76r	f76	f76r.44	6	12	0.454545	MIDDLE	0	0	T	B	2	poleedaran shckhy qoty ykar alol lkaiin ol shedy otain okar opar kolpy	4	5	STRICT_INITIAL_BEFORE_R5	RADIUS5_CENSORED	0	1	ykar	HOT|PART|MATERIAL	L2 ykar=nimm hiervon die erste erhitzte Drogenfraktion [HOT|PART|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	1	1	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0127	15	qockhey	BEGIN_STAGE|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: Anfangsstufe, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f76r	f76	f76r.47	6	11	0.500000	MIDDLE	0	0	T	B	2	dain chckhy or aiin sheey qockhey olchdar sheey otedy olain oky	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	1	olain	AMOUNT|MATERIAL	R4 olain=zwei Portionen Drogenstoff [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	0	Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0128	6	olchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f76r	f76	f76r.54	6	11	0.500000	MIDDLE	0	0	T	B	2	dal or chedy qolaiin okedal olchedy chdol olchedy choly aiin y	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	1	choly	DRY	R3 choly=Trockenrückstand [DRY;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	3	Holzdroge im Ansatz fertig getrocknet	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0129	6	olchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f76r	f76	f76r.54	8	11	0.700000	MIDDLE	0	0	T	B	2	dal or chedy qolaiin okedal olchedy chdol olchedy choly aiin y	5	3	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	1	choly	DRY	R1 choly=Trockenrückstand [DRY;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	3	Holzdroge im Ansatz fertig getrocknet	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0130	11	lky	HOT	Arbeitshypothese: heiß/warm; genaue Ganzformbedeutung offen	f76v	f76	f76v.19	11	11	1.000000	LAST	0	0	B	B	2	or as sheey otar shedy otchedy checkhey olchedy checkhy checkhy lky	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	1	checkhey	DRY|PREPARATION|MIDDLE_STAGE	L4 checkhey=trockenes Arzneikompositum in der Gradmitte [DRY|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	Holzdroge, leicht erhitzt	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0131	7	chees	DRY|END_STAGE|MATERIAL|PREPARATION|PROCESS	Arbeitshypothese: trocken, End-/Vollstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f76v	f76	f76v.21	5	10	0.444444	MIDDLE	0	0	B	B	2	cthedy oteol chdar chckhy chees salkchdy chey lcheedy lchedy qoteedy	4	0	LINE_EDGE_AFTER_R4	STRICT_INITIAL_BEFORE_R1	1	1	oteol	COLD|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	L3 oteol=Drogenstoff im Ansatz bis zur Mittelstufe abkühlen [COLD|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	1	vollständig getrocknete Kräutermischung	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0132	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f76v	f76	f76v.25	7	10	0.666667	MIDDLE	0	0	B	B	2	psheoldy opalshedy qokshedy qokedy dor shey opchedy dal so fcham	3	1	PRIOR_CLOSE_BEFORE_R4	STRICT_INITIAL_BEFORE_R2	1	1	dor	AMOUNT|MATERIAL	L2 dor=miss eine Portion Droge ab [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	0	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0133	7	chees	DRY|END_STAGE|MATERIAL|PREPARATION|PROCESS	Arbeitshypothese: trocken, End-/Vollstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f76v	f76	f76v.30	4	11	0.300000	MIDDLE	0	0	B	B	2	tchedy lshees aiin chees tchy rshed chkaiin sheky shtal cheedy lsan	1	1	STRICT_INITIAL_BEFORE_R2	STRICT_INITIAL_BEFORE_R2	1	1	tchy	COLD|DRY|BEGIN_STAGE	R1 tchy=kalt und trocken am Anfang des Grades [COLD|DRY|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	vollständig getrocknete Kräutermischung	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0134	7	chees	DRY|END_STAGE|MATERIAL|PREPARATION|PROCESS	Arbeitshypothese: trocken, End-/Vollstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f76v	f76	f76v.37	3	11	0.200000	MIDDLE	0	0	B	B	2	qoeedy lchedy chees ol oiiin chchky shekeey qokey qoky saiin sy	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	1	qokey	HOT|MIDDLE_STAGE	R5 qokey=heiß in der Mitte des Grades [HOT|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	vollständig getrocknete Kräutermischung	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0135	8	qopchedy	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f77r	f77	f77r.9	5	9	0.500000	MIDDLE	0	0	B	B	2	poldarais ol qokol chey qopchedy qopchedy dylches olkedy loly	3	3	STRICT_INITIAL_BEFORE_R4	CURRENT_CLOSE_INCLUDED_R3	1	2	qokol|olkedy	HOT|MATERIAL|PROCESS|CLOSE|END_STAGE	L2 qokol=erhitzen [HOT|PROCESS;W3_SOLID_WORKING_THEORY] || R3 olkedy=erhitzte Drogenbasis, fertig [HOT|MATERIAL|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	1	nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0136	8	qopchedy	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f77r	f77	f77r.9	6	9	0.625000	MIDDLE	0	0	B	B	2	poldarais ol qokol chey qopchedy qopchedy dylches olkedy loly	4	2	STRICT_INITIAL_BEFORE_R5	CURRENT_CLOSE_INCLUDED_R2	1	2	qokol|olkedy	HOT|MATERIAL|PROCESS|CLOSE|END_STAGE	L3 qokol=erhitzen [HOT|PROCESS;W3_SOLID_WORKING_THEORY] || R2 olkedy=erhitzte Drogenbasis, fertig [HOT|MATERIAL|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	1	nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0137	7	chees	DRY|END_STAGE|MATERIAL|PREPARATION|PROCESS	Arbeitshypothese: trocken, End-/Vollstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f77r	f77	f77r.18	7	11	0.600000	MIDDLE	0	0	B	B	2	daiin cheedy lshey qo l or chees sheckhedy qol cheedy qotaiin	3	1	STRICT_INITIAL_BEFORE_R4	CURRENT_CLOSE_INCLUDED_R1	1	1	sheckhedy	MOIST|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	R1 sheckhedy=feuchtes Arzneikompositum in der Gradmitte, abgeschlossen [MOIST|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	vollständig getrocknete Kräutermischung	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0138	6	olchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f77v	f77	f77v.9	5	11	0.400000	MIDDLE	0	0	B	B	2	dcheol kshey qolchshy cheol olchedy ol chs ol sheedy qokedy chedy	4	5	LINE_EDGE_AFTER_R4	RADIUS5_CENSORED	0	1	kshey	HOT|MOIST|MIDDLE_STAGE	L3 kshey=heiß und feucht in der Mitte des Grades [HOT|MOIST|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	Holzdroge im Ansatz fertig getrocknet	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0139	6	olchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f77v	f77	f77v.17	1	7	0.000000	FIRST	0	0	B	B	2	olchedy qol shedy qokchedy qokeey daiin olol	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	1	qokeey	HOT|END_STAGE	R4 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	Holzdroge im Ansatz fertig getrocknet	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0140	7	chees	DRY|END_STAGE|MATERIAL|PREPARATION|PROCESS	Arbeitshypothese: trocken, End-/Vollstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f77v	f77	f77v.23	2	10	0.111111	MIDDLE	0	0	B	B	2	qokal chees ol shedy doraiin ol qoky ches ol dal	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	2	doraiin|qoky	HOT|AMOUNT|MATERIAL|BEGIN_STAGE	R3 doraiin=drei abgemessene Drogenportionen [AMOUNT|MATERIAL;W2_PROVISIONAL_WORKING] || R5 qoky=heiß am Anfang des Grades [HOT|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	vollständig getrocknete Kräutermischung	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0141	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f77v	f77	f77v.41	3	11	0.200000	MIDDLE	0	0	B	B	2	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy	0	4	STRICT_INITIAL_BEFORE_R1	STRICT_INITIAL_BEFORE_R5	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0142	8	qopchedy	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f78r	f78	f78r.3	3	7	0.333333	MIDDLE	0	0	B	B	2	tshedor shedy qopchedy qokedy dy qokol oky	2	4	LINE_EDGE_AFTER_R2	LINE_EDGE_AFTER_R4	1	1	qokol	HOT|PROCESS	R3 qokol=erhitzen [HOT|PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_PROCESS	INGREDIENT_OR_PROCESS_COMPLEMENT	0	0	nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0143	12	ykedy	HOT|MIDDLE_STAGE|CLOSE|PASS	Arbeitshypothese: heiß/warm, Mittelstufe, Abschlussfeld, Weiterführungs-/Bezugsfeld; genaue Ganzformbedeutung offen	f78r	f78	f78r.8	6	8	0.714286	MIDDLE	0	0	B	B	2	dshedy qokedy okar qokedy shedy ykedy shedy qoky	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	1	qoky	HOT|BEGIN_STAGE	R2 qoky=heiß am Anfang des Grades [HOT|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	erhitze hiervon bis zur Mittelstufe und schließe ab	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0144	6	olchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f78r	f78	f78r.31	7	8	0.857143	MIDDLE	0	0	B	B	2	solkeedy sheckhy qokedy otal shedy otar olchedy cthdy	5	1	RADIUS5_CENSORED	CURRENT_CLOSE_INCLUDED_R1	0	1	cthdy	MATERIAL|CLOSE|END_STAGE	R1 cthdy=Krautdroge fertig aufbereiten [MATERIAL|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	0	Holzdroge im Ansatz fertig getrocknet	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0145	6	olchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f78v	f78	f78v.5	11	11	1.000000	LAST	0	0	B	B	2	qor olkeey olkain ol chsey ol cheeky dar okal dal olchedy	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	1	cheeky	HOT|DRY|BEGIN_STAGE|END_STAGE	L4 cheeky=trocken am Gradende, dann heiß am Gradanfang [HOT|DRY|BEGIN_STAGE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	Holzdroge im Ansatz fertig getrocknet	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0146	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f78v	f78	f78v.10	9	9	1.000000	LAST	0	0	B	B	2	dshedy qokedy or shedy pchedy qoke dy okedy opchedy	3	0	STRICT_INITIAL_BEFORE_R4	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0147	20	otaly	COLD|BEGIN_STAGE|LEVEL_I|MATERIAL|PREPARATION|CLOSE	Arbeitshypothese: kalt/kühl, Anfangsstufe, Index/Stufe I, Stoff-/Materialrolle, Zubereitungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f78v	f78	f78v.12	5	8	0.571429	MIDDLE	0	0	B	B	2	sheor ol qokaiin shckhy otaly qolsheey qokal sain	4	2	LINE_EDGE_AFTER_R4	STRICT_INITIAL_BEFORE_R3	1	1	sheor	MOIST|PART|MATERIAL	L4 sheor=feuchter Drogenteil [MOIST|PART|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	Rohstoff-I-Ansatz leicht kühlen und abschließen	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0148	13	orain	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f78v	f78	f78v.19	7	7	1.000000	LAST	0	1	B	B	2	lchedy ol chedar shedy lor shedaldy orain	1	0	STRICT_INITIAL_BEFORE_R2	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	Drogenportion II	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0149	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f78v	f78	f78v.20	2	9	0.125000	MIDDLE	0	0	B	B	2	qofcheol opchedy qokain op chedy lchey cphar ol okalor	1	3	LINE_EDGE_AFTER_R1	STRICT_INITIAL_BEFORE_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	1	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0150	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f79r	f79	f79r.17	5	11	0.400000	MIDDLE	0	0	B	B	2	qokaiin shy lsheey ls air or aror otaiin ches olol ol	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	1	aror	AMOUNT|PART|MATERIAL	R2 aror=eine Portion des Drogenanteils I [AMOUNT|PART|MATERIAL;W2_PROVISIONAL_WORKING]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	0	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0151	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f79r	f79	f79r.26	6	8	0.714286	MIDDLE	0	0	B	B	2	polaiin olteedy qotchey dykeedy qokchdy opchedy shol ory	3	2	PRIOR_CLOSE_BEFORE_R4	LINE_EDGE_AFTER_R2	1	1	qotchey	COLD|DRY|MIDDLE_STAGE	L3 qotchey=kalt und trocken in der Mitte des Grades [COLD|DRY|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0152	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f79v	f79	f79v.10	6	7	0.833333	MIDDLE	0	0	B	B	2	pchedy lsheckhedy qokeey qokaiin olky opchedy pchedy	3	0	STRICT_INITIAL_BEFORE_R4	STRICT_INITIAL_BEFORE_R1	1	1	qokeey	HOT|END_STAGE	L3 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	1	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0153	13	orain	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f79v	f79	f79v.21	5	9	0.500000	MIDDLE	0	0	B	B	2	dshey qokal sheedy sheky orain otshdy dain cther aror	4	4	LINE_EDGE_AFTER_R4	LINE_EDGE_AFTER_R4	1	1	aror	AMOUNT|PART|MATERIAL	R4 aror=eine Portion des Drogenanteils I [AMOUNT|PART|MATERIAL;W2_PROVISIONAL_WORKING]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	1	Drogenportion II	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0154	13	orain	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f79v	f79	f79v.41	9	9	1.000000	LAST	0	0	B	B	2	yshedy qokeey okain ol keey daldy chedy raiin orain	0	0	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	Drogenportion II	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
