unified_serial	register	page	source_group_id	reading_unit_id	visible_owner	visible_surface	lookup_id	resolved_entry_id	resolved_reading_de	lookup_status	shared_card_status	common_family_id	common_nucleus_de	final_register_reading_de	common_reader_path	portable_component_status	portable_atom_sequence	portable_nucleus_de	final_local_expansion_de
U349	PROSE	f83r	E349	B4-S014	NOT_REQUIRED	chey	PR030	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F04_Y_CURRENT	AKTUELLER POSTEN	dieser Posten	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	Y	AKTUELLER POSTEN	dieser Posten
U350	PROSE	f83r	E350	B4-S014	NOT_REQUIRED	qockhey	PR138	MC165	kurzen Durchlauf ansetzen	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	kurzen Durchlauf ansetzen	kurzen Durchlauf ansetzen	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	kurzen Durchlauf ansetzen	kurzen Durchlauf ansetzen
U351	PROSE	f83r	E351	B4-S014	NOT_REQUIRED	dairydy	PR055	MC091	Wasserlauf schliessen; Schluss	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Wasserlauf schliessen; Schluss	Wasserlauf schliessen; Schluss	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	Wasserlauf schliessen; Schluss	Wasserlauf schliessen; Schluss
U352	PROSE	f83r	E352	B4-S015	NOT_REQUIRED	qokain	PR141	MC017	eine Portion zugeben	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	eine Portion zugeben	eine Portion zugeben	CURRENT_LOCAL_READER_VALUE	SHARED_SEED_CARD	OK+AIN	GEZÄHLTEN TEIL ZUGEBEN	eine Portion zugeben
U353	PROSE	f83r	E353	B4-S015	NOT_REQUIRED	shey	PR196	MC119	klarer Auszug	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F05_RELEASED_VALUE	FREIGEGEBENER WERT	klarer Auszug	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	CHEEY	FREIGEGEBENER WERT	klarer Auszug
U354	PROSE	f83r	E354	B4-S015	NOT_REQUIRED	kain	PR070	MC105	eine Portion	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	eine Portion	eine Portion	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	AIN	ANTEIL	eine Portion
U355	PROSE	f83r	E355	B4-S015	NOT_REQUIRED	chckhal	PR009	MC022	zur Zielstelle durchleiten	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	zur Zielstelle durchleiten	zur Zielstelle durchleiten	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	zur Zielstelle durchleiten	zur Zielstelle durchleiten
U356	PROSE	f83r	E356	B4-S015	NOT_REQUIRED	solkey	PR208	MC050	kurz sammeln	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	kurz sammeln	kurz sammeln	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	kurz sammeln	kurz sammeln
U357	PROSE	f83r	E357	B4-S015	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	abführen; Schluss	abführen; Schluss	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	abführen; Schluss	abführen; Schluss
U358	PROSE	f83r	E358	B4-S016	NOT_REQUIRED	qolkain	PR162	MC097	weitere Portion	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	weitere Portion	weitere Portion	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	OL+AIN	WEITERER ANTEIL	weitere Portion
U359	PROSE	f83r	E359	B4-S016	NOT_REQUIRED	dal	PR056	MC154	dorthin	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F03_AL_TARGET	ZUM ZIEL	dorthin	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	AL	ZUM ZIEL	dorthin
U360	PROSE	f83r	E360	B4-S016	NOT_REQUIRED	skar	PR202	MC089	von dort ausgiessen	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	von dort ausgiessen	von dort ausgiessen	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	von dort ausgiessen	von dort ausgiessen
U361	PROSE	f83r	E361	B4-S016	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	kurz absetzen lassen; Schluss	kurz absetzen lassen; Schluss	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	kurz absetzen lassen; Schluss	kurz absetzen lassen; Schluss
U362	PROSE	f83r	E362	B5-S001	NOT_REQUIRED	otchdy	PR125	MC067	Folgegang vollziehen; Schluss	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F18_OT_FOLLOW	FOLGENDEN POSTEN ÜBERTRAGEN; SCHLUSS	Folgegang vollziehen; Schluss	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OT+CHD+CLOSE	FOLGENDEN POSTEN ÜBERTRAGEN; SCHLUSS	Folgegang vollziehen; Schluss
U363	PROSE	f83r	E363	B5-S002	NOT_REQUIRED	qokchdy	PR145	MC088	Umsetzung ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Umsetzung ansetzen; Schluss	Umsetzung ansetzen; Schluss	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	OK+CHD+CLOSE	SETZEN UND ÜBERTRAGEN; SCHLUSS	Umsetzung ansetzen; Schluss
U364	PROSE	f83r	E364	B5-S003	NOT_REQUIRED	shedal	PR192	MC113	dort absetzen	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	dort absetzen	dort absetzen	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	dort absetzen	dort absetzen
U365	PROSE	f83r	E365	B5-S003	NOT_REQUIRED	dal	PR056	MC154	dorthin	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F03_AL_TARGET	ZUM ZIEL	dorthin	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	AL	ZUM ZIEL	dorthin
U366	PROSE	f83r	E366	B5-S003	NOT_REQUIRED	cheol	PR027	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	fortsetzen	fortsetzen	CURRENT_LOCAL_READER_VALUE	SHARED_SEED_CARD	OL	FORTSETZEN	fortsetzen
U367	PROSE	f83r	E367	B5-S003	NOT_REQUIRED	lol	PR092	MC092	von dort weiterfuehren	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	von dort weiterfuehren	von dort weiterfuehren	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	von dort weiterfuehren	von dort weiterfuehren
U368	PROSE	f83r	E368	B5-S003	NOT_REQUIRED	chdal	PR011	MC001	dort umsetzen	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	dort umsetzen	dort umsetzen	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	CHD+AL	ZUM ZIEL ÜBERTRAGEN	dort umsetzen
U369	PROSE	f83r	E369	B5-S003	NOT_REQUIRED	aiin	PR001	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F01_AIIN_VALUE	VORGABEWERT	Sollmaß	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	AIIN	VORGABEWERT	Sollmaß
U370	PROSE	f83r	E370	B5-S003	NOT_REQUIRED	sol	PR204	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	fortsetzen	fortsetzen	CURRENT_LOCAL_READER_VALUE	SHARED_SEED_CARD	OL	FORTSETZEN	fortsetzen
U371	PROSE	f83r	E371	B5-S003	NOT_REQUIRED	daiiin	PR052	MC172	Öffnungsstufe	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Öffnungsstufe	Öffnungsstufe	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	Öffnungsstufe	Öffnungsstufe
U372	PROSE	f83r	E372	B5-S003	NOT_REQUIRED	chedy	PR018	MC074	laufenden Posten umsetzen	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	laufenden Posten umsetzen	laufenden Posten umsetzen	CURRENT_LOCAL_READER_VALUE	SHARED_SEED_CARD	CHD+Y	AKTUELLEN POSTEN ÜBERTRAGEN	laufenden Posten umsetzen
U373	PROSE	f83r	E373	B6-S001	NOT_REQUIRED	solkeey	PR207	MC020	länger sammeln	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	länger sammeln	länger sammeln	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	länger sammeln	länger sammeln
U374	PROSE	f83r	E374	B6-S001	NOT_REQUIRED	qekey	PR137	MC052	roh	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	roh	roh	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	roh	roh
U375	PROSE	f83r	E375	B6-S001	NOT_REQUIRED	raly	PR172	MC046	diesen Posten dorthin	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	diesen Posten dorthin	diesen Posten dorthin	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	AL+Y	AKTUELLEN POSTEN ZUM ZIEL	diesen Posten dorthin
U376	PROSE	f83r	E376	B6-S001	NOT_REQUIRED	ol	PR111	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F08_OL_CONTINUE	FORTSETZEN	fortsetzen	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OL	FORTSETZEN	fortsetzen
U377	PROSE	f83r	E377	B6-S001	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F01_AIIN_VALUE	VORGABEWERT	Sollmaß	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	AIIN	VORGABEWERT	Sollmaß
U378	PROSE	f83r	E378	B6-S001	NOT_REQUIRED	ol	PR111	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F08_OL_CONTINUE	FORTSETZEN	fortsetzen	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OL	FORTSETZEN	fortsetzen
U379	PROSE	f83r	E379	B6-S001	NOT_REQUIRED	dain	PR054	MC059	Tuch	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F10_DAIN_CARRIER	ABDECKTRÄGER	Tuch	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	DAIN	ABDECKTRÄGER	Tuch
U380	PROSE	f83r	E380	B6-S001	NOT_REQUIRED	chey	PR030	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F04_Y_CURRENT	AKTUELLER POSTEN	dieser Posten	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	Y	AKTUELLER POSTEN	dieser Posten
U381	PROSE	f83r	E381	B6-S001	NOT_REQUIRED	ldalor	PR087	MC101	Endziel	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Endziel	Endziel	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	Endziel	Endziel
U382	ASTRO	f67r2	A1:G001	f67r2.1	A1_RIGHT_SECTOR_SLOT_01	ykshy	AR163	ASTRO_OWNER_VALUE_163	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Position oder Bedingung halten; lokaler Namensrest yk/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Position oder Bedingung halten; lokaler Namensrest yk/y.	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Position oder Bedingung halten; lokaler Namensrest yk/y.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Position oder Bedingung halten; lokaler Namensrest yk/y.	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Position oder Bedingung halten; lokaler Namensrest yk/y.
U383	ASTRO	f67r2	A1:G002	f67r2.1	A1_RIGHT_SECTOR_SLOT_01	s	AR162	ASTRO_OWNER_VALUE_162	A1_RIGHT_SECTOR_SLOT_01: Nebenwert.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A1_RIGHT_SECTOR_SLOT_01: Nebenwert.	A1_RIGHT_SECTOR_SLOT_01: Nebenwert.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A1_RIGHT_SECTOR_SLOT_01: Nebenwert.	A1_RIGHT_SECTOR_SLOT_01: Nebenwert.
U384	ASTRO	f67r2	A1:G003	f67r2.1	A1_RIGHT_SECTOR_SLOT_01	aram	AR161	ASTRO_OWNER_VALUE_161	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest am.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest am.	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest am.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest am.	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest am.
U385	ASTRO	f67r2	A1:G004	f67r2.2	A1_RIGHT_SECTOR_SLOT_02	ykecho	AR166	ASTRO_OWNER_VALUE_166	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ykec.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ykec.	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ykec.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ykec.	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ykec.
U386	ASTRO	f67r2	A1:G005	f67r2.2	A1_RIGHT_SECTOR_SLOT_02	ols	AR165	ASTRO_OWNER_VALUE_165	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest s.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest s.	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest s.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest s.	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest s.
U387	ASTRO	f67r2	A1:G006	f67r2.2	A1_RIGHT_SECTOR_SLOT_02	eesydy	AR164	ASTRO_OWNER_VALUE_164	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: lange oder volle Diagrammstufe; lokaler Namensrest sydy.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: lange oder volle Diagrammstufe; lokaler Namensrest sydy.	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: lange oder volle Diagrammstufe; lokaler Namensrest sydy.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: lange oder volle Diagrammstufe; lokaler Namensrest sydy.	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: lange oder volle Diagrammstufe; lokaler Namensrest sydy.
U388	ASTRO	f67r2	A1:G007	f67r2.3	A1_RIGHT_SECTOR_SLOT_03	ey	AR167	ASTRO_OWNER_VALUE_167	A1_RIGHT_SECTOR_SLOT_03: aktueller Auswahlwert.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A1_RIGHT_SECTOR_SLOT_03: aktueller Auswahlwert.	A1_RIGHT_SECTOR_SLOT_03: aktueller Auswahlwert.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A1_RIGHT_SECTOR_SLOT_03: aktueller Auswahlwert.	A1_RIGHT_SECTOR_SLOT_03: aktueller Auswahlwert.
U389	ASTRO	f67r2	A1:G008	f67r2.3	A1_RIGHT_SECTOR_SLOT_03	shs	AR169	ASTRO_OWNER_VALUE_169	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Position oder Bedingung halten; lokaler Namensrest s.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Position oder Bedingung halten; lokaler Namensrest s.	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Position oder Bedingung halten; lokaler Namensrest s.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Position oder Bedingung halten; lokaler Namensrest s.	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Position oder Bedingung halten; lokaler Namensrest s.
U390	ASTRO	f67r2	A1:G009	f67r2.3	A1_RIGHT_SECTOR_SLOT_03	okar	AR168	ASTRO_OWNER_VALUE_168	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.
U391	ASTRO	f67r2	A1:G010	f67r2.4	A1_RIGHT_SECTOR_SLOT_04	shekchy	AR170	ASTRO_OWNER_VALUE_170	Sektorplatz A1_RIGHT_SECTOR_SLOT_04: Position oder Bedingung halten + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest e/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sektorplatz A1_RIGHT_SECTOR_SLOT_04: Position oder Bedingung halten + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest e/y.	Sektorplatz A1_RIGHT_SECTOR_SLOT_04: Position oder Bedingung halten + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest e/y.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sektorplatz A1_RIGHT_SECTOR_SLOT_04: Position oder Bedingung halten + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest e/y.	Sektorplatz A1_RIGHT_SECTOR_SLOT_04: Position oder Bedingung halten + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest e/y.
U392	ASTRO	f67r2	A1:G011	f67r2.4	A1_RIGHT_SECTOR_SLOT_04	sykos	AR171	ASTRO_OWNER_VALUE_171	A1_RIGHT_SECTOR_SLOT_04: sekundäre Grundklasse.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A1_RIGHT_SECTOR_SLOT_04: sekundäre Grundklasse.	A1_RIGHT_SECTOR_SLOT_04: sekundäre Grundklasse.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A1_RIGHT_SECTOR_SLOT_04: sekundäre Grundklasse.	A1_RIGHT_SECTOR_SLOT_04: sekundäre Grundklasse.
U393	ASTRO	f67r2	A1:G012	f67r2.5	A1_RIGHT_SECTOR_SLOT_05	ykeody	AR173	ASTRO_OWNER_VALUE_173	A1_RIGHT_SECTOR_SLOT_05: Klassenplatz fest eingetragen.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A1_RIGHT_SECTOR_SLOT_05: Klassenplatz fest eingetragen.	A1_RIGHT_SECTOR_SLOT_05: Klassenplatz fest eingetragen.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A1_RIGHT_SECTOR_SLOT_05: Klassenplatz fest eingetragen.	A1_RIGHT_SECTOR_SLOT_05: Klassenplatz fest eingetragen.
U394	ASTRO	f67r2	A1:G013	f67r2.5	A1_RIGHT_SECTOR_SLOT_05	okchy	AR172	ASTRO_OWNER_VALUE_172	Sektorplatz A1_RIGHT_SECTOR_SLOT_05: diesen Diagrammposten setzen.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F07_OK_CURRENT_SET	AKTUELLEN POSTEN SETZEN	Sektorplatz A1_RIGHT_SECTOR_SLOT_05: diesen Diagrammposten setzen.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OK+Y	AKTUELLEN POSTEN SETZEN	Sektorplatz A1_RIGHT_SECTOR_SLOT_05: diesen Diagrammposten setzen.
U395	ASTRO	f67r2	A1:G014	f67r2.6	A1_RIGHT_SECTOR_SLOT_06	dchetay	AR174	ASTRO_OWNER_VALUE_174	A1_RIGHT_SECTOR_SLOT_06: fester Hauptphasenwert.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A1_RIGHT_SECTOR_SLOT_06: fester Hauptphasenwert.	A1_RIGHT_SECTOR_SLOT_06: fester Hauptphasenwert.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A1_RIGHT_SECTOR_SLOT_06: fester Hauptphasenwert.	A1_RIGHT_SECTOR_SLOT_06: fester Hauptphasenwert.
U396	ASTRO	f67r2	A1:G015	f67r2.7	A1_RIGHT_SECTOR_SLOT_07	ykchy	AR176	ASTRO_OWNER_VALUE_176	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/y.	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/y.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/y.	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/y.
U397	ASTRO	f67r2	A1:G016	f67r2.7	A1_RIGHT_SECTOR_SLOT_07	kchey	AR175	ASTRO_OWNER_VALUE_175	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: diesen Diagrammplatz kurz bearbeiten.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F11_KCH_PROCESS	KURZ BEARBEITEN	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: diesen Diagrammplatz kurz bearbeiten.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	KCH+E+Y	KURZ BEARBEITEN	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: diesen Diagrammplatz kurz bearbeiten.
