statement_id	record_unit_id	page	dossier_id	master_command_de	macro_sequence	scribe_id	tuple_sequence	semantic_readback_de	original_surface_sequence	counterfactual_surface_sequence	line_broken_copy	changed_token_count	tuple_sequence_changed	starts_after_committed_cell	meaning_changed	copy_status
B1-S017	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Fuehre dorthin, fuehre kurz weiter, setze um und schliesse.	M05>M02>M06>M09	S4_MIXED_COMPACT	dd0ecaf5e27d81befffc a06244ef1f2b37ca44c1 d225b7a7b95da7aee437	dorthin -> kurz weiterfuehren -> umsetzen; Schluss	sal teol dchdy	sal teol dchdy	sal teol dchdy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B1-S018	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Stelle das Gefaess bereit, lass den Posten kurz weiter ruhen, bringe ihn auf Sollstufe, sammle laenger und schliesse.	M05>M08>M04>M07>M09	S1_BARE_MASTER	b38d70daefd663d74625 74c76d589d44120f647b 2c82523794dcb7d2b343 3b70942557b3a40e8030	Gefaess -> kurz weiter ruhen lassen -> Sollstufe -> länger sammeln; Schluss	ly dsheol oiiin olkeedy	ly dsheol oiiin olkeedy	ly dsheol oiiin olkeedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B1-S018	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Stelle das Gefaess bereit, lass den Posten kurz weiter ruhen, bringe ihn auf Sollstufe, sammle laenger und schliesse.	M05>M08>M04>M07>M09	S2_Q_CELL_SCRIBE	b38d70daefd663d74625 74c76d589d44120f647b 2c82523794dcb7d2b343 3b70942557b3a40e8030	Gefaess -> kurz weiter ruhen lassen -> Sollstufe -> länger sammeln; Schluss	ly dsheol oiiin olkeedy	ly dsheol oiiin olkeedy	ly dsheol oiiin olkeedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B1-S018	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Stelle das Gefaess bereit, lass den Posten kurz weiter ruhen, bringe ihn auf Sollstufe, sammle laenger und schliesse.	M05>M08>M04>M07>M09	S3_S_LINE_SCRIBE	b38d70daefd663d74625 74c76d589d44120f647b 2c82523794dcb7d2b343 3b70942557b3a40e8030	Gefaess -> kurz weiter ruhen lassen -> Sollstufe -> länger sammeln; Schluss	ly dsheol oiiin olkeedy	ly dsheol oiiin solkeedy	ly dsheol oiiin / solkeedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B1-S018	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Stelle das Gefaess bereit, lass den Posten kurz weiter ruhen, bringe ihn auf Sollstufe, sammle laenger und schliesse.	M05>M08>M04>M07>M09	S4_MIXED_COMPACT	b38d70daefd663d74625 74c76d589d44120f647b 2c82523794dcb7d2b343 3b70942557b3a40e8030	Gefaess -> kurz weiter ruhen lassen -> Sollstufe -> länger sammeln; Schluss	ly dsheol oiiin olkeedy	ly dsheol oiiin olkeedy	ly dsheol oiiin olkeedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B1-S019	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Lass absetzen und schließe	M07>M09	S1_BARE_MASTER	bc4f1f5c006c74a4d26d	absetzen; Schluss	tedy	cheedy	cheedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B1-S019	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Lass absetzen und schließe	M07>M09	S2_Q_CELL_SCRIBE	bc4f1f5c006c74a4d26d	absetzen; Schluss	tedy	cheedy	cheedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B1-S019	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Lass absetzen und schließe	M07>M09	S3_S_LINE_SCRIBE	bc4f1f5c006c74a4d26d	absetzen; Schluss	tedy	shedy	shedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B1-S019	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Lass absetzen und schließe	M07>M09	S4_MIXED_COMPACT	bc4f1f5c006c74a4d26d	absetzen; Schluss	tedy	shedy	shedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B1-S020	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Wärme kurz, seih und schließe	M07>M09	S1_BARE_MASTER	d904bf7b044dd3922781 d68bc8de3bcee09db23c	kurz wärmen -> seihen; Schluss	cheky shckhedy	cheky shckhedy	cheky shckhedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B1-S020	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Wärme kurz, seih und schließe	M07>M09	S2_Q_CELL_SCRIBE	d904bf7b044dd3922781 d68bc8de3bcee09db23c	kurz wärmen -> seihen; Schluss	cheky shckhedy	cheky shckhedy	cheky shckhedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B1-S020	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Wärme kurz, seih und schließe	M07>M09	S3_S_LINE_SCRIBE	d904bf7b044dd3922781 d68bc8de3bcee09db23c	kurz wärmen -> seihen; Schluss	cheky shckhedy	cheky shckhedy	cheky shckhedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B1-S020	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Wärme kurz, seih und schließe	M07>M09	S4_MIXED_COMPACT	d904bf7b044dd3922781 d68bc8de3bcee09db23c	kurz wärmen -> seihen; Schluss	cheky shckhedy	cheky shckhedy	cheky shckhedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B1-S021	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Führe den Posten dorthin	M05	S1_BARE_MASTER	dd0ecaf5e27d81befffc	dorthin	chal	al	al	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B1-S021	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Führe den Posten dorthin	M05	S2_Q_CELL_SCRIBE	dd0ecaf5e27d81befffc	dorthin	chal	al	al	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B1-S021	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Führe den Posten dorthin	M05	S3_S_LINE_SCRIBE	dd0ecaf5e27d81befffc	dorthin	chal	sal	sal	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B1-S021	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Führe den Posten dorthin	M05	S4_MIXED_COMPACT	dd0ecaf5e27d81befffc	dorthin	chal	sal	sal	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S001	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze um und schließe	M06>M09	S1_BARE_MASTER	259b2b3b0bf859882e2c	umsetzen; Schluss	dchedy	dchedy	dchedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S001	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze um und schließe	M06>M09	S2_Q_CELL_SCRIBE	259b2b3b0bf859882e2c	umsetzen; Schluss	dchedy	dchedy	dchedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S001	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze um und schließe	M06>M09	S3_S_LINE_SCRIBE	259b2b3b0bf859882e2c	umsetzen; Schluss	dchedy	schedy	schedy	1	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S001	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze um und schließe	M06>M09	S4_MIXED_COMPACT	259b2b3b0bf859882e2c	umsetzen; Schluss	dchedy	schedy	schedy	1	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S002	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Führe weiter und schließe	M06>M09	S1_BARE_MASTER	28ffbc88b97772a75f1e	fortsetzen; Schluss	qolchedy	olchedy	olchedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S002	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Führe weiter und schließe	M06>M09	S2_Q_CELL_SCRIBE	28ffbc88b97772a75f1e	fortsetzen; Schluss	qolchedy	qolchedy	qolchedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S002	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Führe weiter und schließe	M06>M09	S3_S_LINE_SCRIBE	28ffbc88b97772a75f1e	fortsetzen; Schluss	qolchedy	olchedy	olchedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S002	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Führe weiter und schließe	M06>M09	S4_MIXED_COMPACT	28ffbc88b97772a75f1e	fortsetzen; Schluss	qolchedy	qolchedy	qolchedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S003	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Gib eine Portion zu, setze den Posten länger an und schließe	M04>M02>M07>M09	S1_BARE_MASTER	1645e612504fcef59ced b921a237be883a820352 7d25241b0e56c836372a	eine Portion zugeben -> dieser Posten -> länger ansetzen; Schluss	qokain dy qokeedy	okain chey qokeedy	okain chey qokeedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S003	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Gib eine Portion zu, setze den Posten länger an und schließe	M04>M02>M07>M09	S2_Q_CELL_SCRIBE	1645e612504fcef59ced b921a237be883a820352 7d25241b0e56c836372a	eine Portion zugeben -> dieser Posten -> länger ansetzen; Schluss	qokain dy qokeedy	qokain chey qokeedy	qokain chey qokeedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S003	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Gib eine Portion zu, setze den Posten länger an und schließe	M04>M02>M07>M09	S3_S_LINE_SCRIBE	1645e612504fcef59ced b921a237be883a820352 7d25241b0e56c836372a	eine Portion zugeben -> dieser Posten -> länger ansetzen; Schluss	qokain dy qokeedy	okain chey qokeedy	okain chey qokeedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S003	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Gib eine Portion zu, setze den Posten länger an und schließe	M04>M02>M07>M09	S4_MIXED_COMPACT	1645e612504fcef59ced b921a237be883a820352 7d25241b0e56c836372a	eine Portion zugeben -> dieser Posten -> länger ansetzen; Schluss	qokain dy qokeedy	qokain y qokeedy	qokain y qokeedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S004	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze dort an, leite durch den Ausgang, führe ab, setze länger an, seih ab und schließe	M07>M06>M07>M06>M09	S1_BARE_MASTER	308e8ea2d5d190c498e8 f329f2051370174e9a38 ba8142680851f24c9ff2 0275fbf14e07935b0a45 c1db6b0a28d5cbb5d3d2	dort ansetzen -> Ausgangsdurchlass -> abführen -> länger ansetzen -> abseihen; Schluss	qokal lcheckhy lched qokeey lcheckhedy	okal lcheckhy lched okeey lcheckhedy	okal lcheckhy lched okeey lcheckhedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S004	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze dort an, leite durch den Ausgang, führe ab, setze länger an, seih ab und schließe	M07>M06>M07>M06>M09	S2_Q_CELL_SCRIBE	308e8ea2d5d190c498e8 f329f2051370174e9a38 ba8142680851f24c9ff2 0275fbf14e07935b0a45 c1db6b0a28d5cbb5d3d2	dort ansetzen -> Ausgangsdurchlass -> abführen -> länger ansetzen -> abseihen; Schluss	qokal lcheckhy lched qokeey lcheckhedy	qokal lcheckhy lched okeey lcheckhedy	qokal lcheckhy lched okeey lcheckhedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S004	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze dort an, leite durch den Ausgang, führe ab, setze länger an, seih ab und schließe	M07>M06>M07>M06>M09	S3_S_LINE_SCRIBE	308e8ea2d5d190c498e8 f329f2051370174e9a38 ba8142680851f24c9ff2 0275fbf14e07935b0a45 c1db6b0a28d5cbb5d3d2	dort ansetzen -> Ausgangsdurchlass -> abführen -> länger ansetzen -> abseihen; Schluss	qokal lcheckhy lched qokeey lcheckhedy	okal lcheckhy lched okeey lcheckhedy	okal lcheckhy lched / okeey lcheckhedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S004	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze dort an, leite durch den Ausgang, führe ab, setze länger an, seih ab und schließe	M07>M06>M07>M06>M09	S4_MIXED_COMPACT	308e8ea2d5d190c498e8 f329f2051370174e9a38 ba8142680851f24c9ff2 0275fbf14e07935b0a45 c1db6b0a28d5cbb5d3d2	dort ansetzen -> Ausgangsdurchlass -> abführen -> länger ansetzen -> abseihen; Schluss	qokal lcheckhy lched qokeey lcheckhedy	qokal lcheckhy lched okeey lcheckhedy	qokal lcheckhy lched okeey / lcheckhedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S005	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze diesen Posten dort an, sammle bis zum Sollmass, leite durch, stelle das Sollmass ein, fuehre bereit weiter, waerme laenger, ziehe ab und schliesse.	M07>M04>M06>M04>M08>M07>M06>M09	S1_BARE_MASTER	4a7a6326ac95a8809302 2d2e37ccb2dacc53ee5a 2cc8bb3c2af19607888f b5fcea1eaed06b2f2291 b5fcea1eaed06b2f2291 a8f891de626fc00028e9 f0db6d30cd34f4cb2a4d 04a3877f0fc81b7597c9	dies dort ansetzen -> bis Sollmass sammeln -> durchleiten -> auf Sollmaß einstellen -> auf Sollmaß einstellen -> bereit weiterfuehren -> länger wärmen -> abziehen; Ende	qokaly solkaiin chckhy qokaiin qokaiin octheol chkeey ldy	qokaly solkaiin chckhy okaiin okaiin octheol chkeey ldy	qokaly solkaiin chckhy okaiin okaiin octheol chkeey ldy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S005	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze diesen Posten dort an, sammle bis zum Sollmass, leite durch, stelle das Sollmass ein, fuehre bereit weiter, waerme laenger, ziehe ab und schliesse.	M07>M04>M06>M04>M08>M07>M06>M09	S2_Q_CELL_SCRIBE	4a7a6326ac95a8809302 2d2e37ccb2dacc53ee5a 2cc8bb3c2af19607888f b5fcea1eaed06b2f2291 b5fcea1eaed06b2f2291 a8f891de626fc00028e9 f0db6d30cd34f4cb2a4d 04a3877f0fc81b7597c9	dies dort ansetzen -> bis Sollmass sammeln -> durchleiten -> auf Sollmaß einstellen -> auf Sollmaß einstellen -> bereit weiterfuehren -> länger wärmen -> abziehen; Ende	qokaly solkaiin chckhy qokaiin qokaiin octheol chkeey ldy	qokaly solkaiin chckhy okaiin okaiin octheol chkeey ldy	qokaly solkaiin chckhy okaiin okaiin octheol chkeey ldy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S005	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze diesen Posten dort an, sammle bis zum Sollmass, leite durch, stelle das Sollmass ein, fuehre bereit weiter, waerme laenger, ziehe ab und schliesse.	M07>M04>M06>M04>M08>M07>M06>M09	S3_S_LINE_SCRIBE	4a7a6326ac95a8809302 2d2e37ccb2dacc53ee5a 2cc8bb3c2af19607888f b5fcea1eaed06b2f2291 b5fcea1eaed06b2f2291 a8f891de626fc00028e9 f0db6d30cd34f4cb2a4d 04a3877f0fc81b7597c9	dies dort ansetzen -> bis Sollmass sammeln -> durchleiten -> auf Sollmaß einstellen -> auf Sollmaß einstellen -> bereit weiterfuehren -> länger wärmen -> abziehen; Ende	qokaly solkaiin chckhy qokaiin qokaiin octheol chkeey ldy	qokaly solkaiin chckhy okaiin okaiin octheol chkeey ldy	qokaly solkaiin chckhy / okaiin okaiin octheol / chkeey ldy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S005	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze diesen Posten dort an, sammle bis zum Sollmass, leite durch, stelle das Sollmass ein, fuehre bereit weiter, waerme laenger, ziehe ab und schliesse.	M07>M04>M06>M04>M08>M07>M06>M09	S4_MIXED_COMPACT	4a7a6326ac95a8809302 2d2e37ccb2dacc53ee5a 2cc8bb3c2af19607888f b5fcea1eaed06b2f2291 b5fcea1eaed06b2f2291 a8f891de626fc00028e9 f0db6d30cd34f4cb2a4d 04a3877f0fc81b7597c9	dies dort ansetzen -> bis Sollmass sammeln -> durchleiten -> auf Sollmaß einstellen -> auf Sollmaß einstellen -> bereit weiterfuehren -> länger wärmen -> abziehen; Ende	qokaly solkaiin chckhy qokaiin qokaiin octheol chkeey ldy	qokaly solkaiin chckhy okaiin okaiin octheol chkeey ldy	qokaly solkaiin chckhy okaiin / okaiin octheol chkeey ldy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S006	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Nimm den langen Folgeposten, setze ihn dort an, leite ihn kurz durch und setze den Posten an.	M02>M07>M06>M07	S1_BARE_MASTER	5d5e0b288cf36864ed9d 308e8ea2d5d190c498e8 c1913ec4ff84148da6d3 276a7c2d74d1143446f4	langer Folgeposten -> dort ansetzen -> kurz durchleiten -> Posten ansetzen	oteey qokal sheckhy qoky	oteey okal sheckhy choky	oteey okal sheckhy choky	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S006	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Nimm den langen Folgeposten, setze ihn dort an, leite ihn kurz durch und setze den Posten an.	M02>M07>M06>M07	S2_Q_CELL_SCRIBE	5d5e0b288cf36864ed9d 308e8ea2d5d190c498e8 c1913ec4ff84148da6d3 276a7c2d74d1143446f4	langer Folgeposten -> dort ansetzen -> kurz durchleiten -> Posten ansetzen	oteey qokal sheckhy qoky	oteey okal sheckhy choky	oteey okal sheckhy choky	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S006	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Nimm den langen Folgeposten, setze ihn dort an, leite ihn kurz durch und setze den Posten an.	M02>M07>M06>M07	S3_S_LINE_SCRIBE	5d5e0b288cf36864ed9d 308e8ea2d5d190c498e8 c1913ec4ff84148da6d3 276a7c2d74d1143446f4	langer Folgeposten -> dort ansetzen -> kurz durchleiten -> Posten ansetzen	oteey qokal sheckhy qoky	oteey okal sheckhy choky	oteey okal sheckhy / choky	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S006	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Nimm den langen Folgeposten, setze ihn dort an, leite ihn kurz durch und setze den Posten an.	M02>M07>M06>M07	S4_MIXED_COMPACT	5d5e0b288cf36864ed9d 308e8ea2d5d190c498e8 c1913ec4ff84148da6d3 276a7c2d74d1143446f4	langer Folgeposten -> dort ansetzen -> kurz durchleiten -> Posten ansetzen	oteey qokal sheckhy qoky	oteey okal sheckhy oky	oteey okal sheckhy oky	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S007	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Gib dem weitergeführten Überlaufposten Frischwasser zu und schließe	M03>M09	S1_BARE_MASTER	cbb42a4fe68068325d6b	Frischwasser	dshedy	dshedy	dshedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S007	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Gib dem weitergeführten Überlaufposten Frischwasser zu und schließe	M03>M09	S2_Q_CELL_SCRIBE	cbb42a4fe68068325d6b	Frischwasser	dshedy	dshedy	dshedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S007	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Gib dem weitergeführten Überlaufposten Frischwasser zu und schließe	M03>M09	S3_S_LINE_SCRIBE	cbb42a4fe68068325d6b	Frischwasser	dshedy	dshedy	dshedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S007	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Gib dem weitergeführten Überlaufposten Frischwasser zu und schließe	M03>M09	S4_MIXED_COMPACT	cbb42a4fe68068325d6b	Frischwasser	dshedy	dshedy	dshedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S008	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Stelle das Folgemaß ein, setze daraus an, lass absetzen und schließe	M04>M07>M09	S1_BARE_MASTER	54d0e228ca346110af05 3ae9a121ba0045b913e8 bc4f1f5c006c74a4d26d	Folgemaß -> daraus ansetzen -> absetzen; Schluss	sotaiin qokar shedy	otaiin qokar cheedy	otaiin qokar cheedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S008	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Stelle das Folgemaß ein, setze daraus an, lass absetzen und schließe	M04>M07>M09	S2_Q_CELL_SCRIBE	54d0e228ca346110af05 3ae9a121ba0045b913e8 bc4f1f5c006c74a4d26d	Folgemaß -> daraus ansetzen -> absetzen; Schluss	sotaiin qokar shedy	otaiin qokar cheedy	otaiin qokar cheedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S008	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Stelle das Folgemaß ein, setze daraus an, lass absetzen und schließe	M04>M07>M09	S3_S_LINE_SCRIBE	54d0e228ca346110af05 3ae9a121ba0045b913e8 bc4f1f5c006c74a4d26d	Folgemaß -> daraus ansetzen -> absetzen; Schluss	sotaiin qokar shedy	sotaiin qokar cheedy	sotaiin qokar cheedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S008	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Stelle das Folgemaß ein, setze daraus an, lass absetzen und schließe	M04>M07>M09	S4_MIXED_COMPACT	54d0e228ca346110af05 3ae9a121ba0045b913e8 bc4f1f5c006c74a4d26d	Folgemaß -> daraus ansetzen -> absetzen; Schluss	sotaiin qokar shedy	sotaiin qokar tedy	sotaiin qokar tedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S009	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Lass weiter absetzen und schließe	M07>M09	S1_BARE_MASTER	daa1347f456415fe8737	weiter absetzen; Schluss	solshedy	solshedy	solshedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S009	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Lass weiter absetzen und schließe	M07>M09	S2_Q_CELL_SCRIBE	daa1347f456415fe8737	weiter absetzen; Schluss	solshedy	solshedy	solshedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S009	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Lass weiter absetzen und schließe	M07>M09	S3_S_LINE_SCRIBE	daa1347f456415fe8737	weiter absetzen; Schluss	solshedy	solshedy	solshedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S009	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Lass weiter absetzen und schließe	M07>M09	S4_MIXED_COMPACT	daa1347f456415fe8737	weiter absetzen; Schluss	solshedy	solshedy	solshedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S010	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze laenger an, fuehre den Posten durch den Auslass und nimm den Klarlauf.	M07>M06>M08	S1_BARE_MASTER	0275fbf14e07935b0a45 276a7c2d74d1143446f4 5eff216ba51fbfb21f22 b5df9126607030b95175	länger ansetzen -> Posten ansetzen -> Auslass -> Klarlauf	qokeey qoky ls cheey	okeey choky ls cheey	okeey choky ls cheey	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S010	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze laenger an, fuehre den Posten durch den Auslass und nimm den Klarlauf.	M07>M06>M08	S2_Q_CELL_SCRIBE	0275fbf14e07935b0a45 276a7c2d74d1143446f4 5eff216ba51fbfb21f22 b5df9126607030b95175	länger ansetzen -> Posten ansetzen -> Auslass -> Klarlauf	qokeey qoky ls cheey	qokeey choky ls cheey	qokeey choky ls cheey	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
