occurrence_id	page	locus	token_index	surface	wrapper	quality_core	ending	role	working_meaning_de	left_surface	right_surface	position	section	hand	triple_reading_token_stable	surface_line
G628-O0637	f19v	f19v.6	2	kchor	BARE	kch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	ychoy	cthol	MIDDLE	H	1	1	ychoy kchor cthol chocthy s
G628-O0638	f19v	f19v.9	3	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	oky	ytol	MIDDLE	H	1	1	ychor oky chor ytol chol oky ddor
G628-O0639	f19v	f19v.9	5	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	ytol	oky	MIDDLE	H	1	1	ychor oky chor ytol chol oky ddor
G628-O0640	f19v	f19v.10	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	daiin	daiin	MIDDLE	H	1	1	daiin chor daiin qokor y okchan
G628-O0641	f19v	f19v.10	4	qokor	qo	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	daiin	y	MIDDLE	H	1	1	daiin chor daiin qokor y okchan
G628-O0642	f19v	f19v.11	1	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	<START>	dor	FIRST	H	1	1	qotol dor okchor daiin cthor otam
G628-O0643	f19v	f19v.11	3	okchor	o	kch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	dor	daiin	MIDDLE	H	1	1	qotol dor okchor daiin cthor otam
G628-O0644	f19v	f19v.12	4	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	daiin	otaiin	MIDDLE	H	1	1	otch okchodshy daiin or otaiin dais
G628-O0645	f19v	f19v.14	1	otchol	o	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	<START>	cheaiin	FIRST	H	1	0	otchol cheaiin cthol
G628-O0646	f20r	f20r.1	4	qotchol	qo	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	cheey	qotoeey	MIDDLE	H	1	1	kdchody chopy cheey qotchol qotoeey dchor chaiin
G628-O0647	f20r	f20r.4	1	ochol	o	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	<START>	ol	FIRST	H	1	1	ochol ol teey otolchey
G628-O0648	f20r	f20r.4	2	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	ochol	teey	MIDDLE	H	1	1	ochol ol teey otolchey
G628-O0649	f20r	f20r.6	2	okchor	o	kch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	choees	qotol	MIDDLE	H	1	1	choees okchor qotol cheey daiin chy choiin daiin
G628-O0650	f20r	f20r.6	3	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	okchor	cheey	MIDDLE	H	1	1	choees okchor qotol cheey daiin chy choiin daiin
G628-O0651	f20r	f20r.7	5	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	choteol	dol	MIDDLE	H	1	1	ocho lshod daiin choteol chol dol shol otaiin
G628-O0652	f20r	f20r.7	7	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	dol	otaiin	MIDDLE	H	1	1	ocho lshod daiin choteol chol dol shol otaiin
G628-O0653	f20r	f20r.10	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	ochoaiin	sody	MIDDLE	H	1	1	ochoaiin chor sody pchodaiin chetody choky dchy toy
G628-O0654	f20r	f20r.11	7	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	dchaiin	ody	MIDDLE	H	1	0	dchod qoteeody ytchy qo tshey dchaiin chol ody
G628-O0655	f20r	f20r.13	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	ochaiin	chor	MIDDLE	H	1	1	ochaiin chor chor cheey tchey
G628-O0656	f20r	f20r.13	3	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	chor	cheey	MIDDLE	H	1	0	ochaiin chor chor cheey tchey
G628-O0657	f20v	f20v.2	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	cheol	choiin	MIDDLE	H	1	1	sos ykoiin cheol chol choiin checthy otol chol chodaiin oty
G628-O0658	f20v	f20v.2	7	otol	o	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	checthy	chol	MIDDLE	H	1	1	sos ykoiin cheol chol choiin checthy otol chol chodaiin oty
G628-O0659	f20v	f20v.2	8	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	otol	chodaiin	MIDDLE	H	1	1	sos ykoiin cheol chol choiin checthy otol chol chodaiin oty
G628-O0660	f20v	f20v.3	3	kchol	BARE	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	sho	shol	MIDDLE	H	1	0	okchy sho kchol shol chcthy qoty chy tolshy qotchy
G628-O0661	f20v	f20v.3	4	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	kchol	chcthy	MIDDLE	H	1	0	okchy sho kchol shol chcthy qoty chy tolshy qotchy
G628-O0662	f20v	f20v.4	2	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	sho	aiin	MIDDLE	H	1	0	sho or aiin shol daiin
G628-O0663	f20v	f20v.4	4	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	aiin	daiin	MIDDLE	H	1	1	sho or aiin shol daiin
G628-O0664	f20v	f20v.5	1	tshol	BARE	tsh	OL	QUALITY_STATE_CARRIER	kalt-feuchte Zustands-/Materialform; flüssig meist kalt-feucht	<START>	folchol	FIRST	H	1	1	tshol folchol otor shol shor fshodchy otchy chcphy dy
G628-O0665	f20v	f20v.5	3	otor	o	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	folchol	shol	MIDDLE	H	1	1	tshol folchol otor shol shor fshodchy otchy chcphy dy
G628-O0666	f20v	f20v.5	4	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	otor	shor	MIDDLE	H	1	1	tshol folchol otor shol shor fshodchy otchy chcphy dy
G628-O0667	f20v	f20v.5	5	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	shol	fshodchy	MIDDLE	H	1	0	tshol folchol otor shol shor fshodchy otchy chcphy dy
G628-O0668	f20v	f20v.9	5	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	cthy	shd	MIDDLE	H	1	1	ykchy keody cho cthy chol shd qoty d
G628-O0669	f20v	f20v.10	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chocthy	daiin	MIDDLE	H	1	1	shokaiin chocthy chol daiin chy chor ety
G628-O0670	f20v	f20v.10	6	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	chy	ety	MIDDLE	H	1	1	shokaiin chocthy chol daiin chy chor ety
G628-O0671	f20v	f20v.11	3	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	chey	chory	MIDDLE	H	1	0	okoiin chey ol chory
G628-O0672	f21r	f21r.2	5	qotchol	qo	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	sheaiin	oteos	MIDDLE	H	1	1	saiin chcphy oky sheaiin qotchol oteos sheey cthy daiin
G628-O0673	f21r	f21r.3	1	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	<START>	shy	FIRST	H	1	0	qotol shy o l cheor chy qokchey chey keey dy
G628-O0674	f21r	f21r.5	5	otol	o	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	qokoiin	chol	MIDDLE	H	1	1	ykeey daiin chosy qokoiin otol chol qotcheol okeoaiin
G628-O0675	f21r	f21r.5	6	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	otol	qotcheol	MIDDLE	H	1	1	ykeey daiin chosy qokoiin otol chol qotcheol okeoaiin
G628-O0676	f21r	f21r.6	3	kol	BARE	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	y	y	MIDDLE	H	1	1	dchor y kol y ky chol kol qokeol chol ol qoteeol dady
G628-O0677	f21r	f21r.6	6	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	ky	kol	MIDDLE	H	1	1	dchor y kol y ky chol kol qokeol chol ol qoteeol dady
G628-O0678	f21r	f21r.6	7	kol	BARE	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	chol	qokeol	MIDDLE	H	1	0	dchor y kol y ky chol kol qokeol chol ol qoteeol dady
G628-O0679	f21r	f21r.6	9	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	qokeol	ol	MIDDLE	H	1	0	dchor y kol y ky chol kol qokeol chol ol qoteeol dady
G628-O0680	f21r	f21r.6	10	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	chol	qoteeol	MIDDLE	H	1	0	dchor y kol y ky chol kol qokeol chol ol qoteeol dady
G628-O0681	f21r	f21r.8	3	otor	o	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	kshy	sheol	MIDDLE	H	1	1	fcho kshy otor sheol ocphal opsheas cthodaiin oty
G628-O0682	f21r	f21r.10	6	qotchol	qo	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	qotaiin	ty	MIDDLE	H	1	1	totchy keor chy ky qotaiin qotchol ty ctheey otaiin
G628-O0683	f21r	f21r.11	1	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	<START>	chol	FIRST	H	1	1	shol chol shol tchol chcthy otyky shey yteol shody
G628-O0684	f21r	f21r.11	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	shol	shol	MIDDLE	H	1	1	shol chol shol tchol chcthy otyky shey yteol shody
G628-O0685	f21r	f21r.11	3	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	chol	tchol	MIDDLE	H	1	1	shol chol shol tchol chcthy otyky shey yteol shody
G628-O0686	f21r	f21r.11	4	tchol	BARE	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	shol	chcthy	MIDDLE	H	1	1	shol chol shol tchol chcthy otyky shey yteol shody
G628-O0687	f21r	f21r.12	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	ykeey	sheey	MIDDLE	H	1	1	ykeey chor sheey ysheol chor chol daiin chkaiin
G628-O0688	f21r	f21r.12	5	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	ysheol	chol	MIDDLE	H	1	1	ykeey chor sheey ysheol chor chol daiin chkaiin
G628-O0689	f21r	f21r.12	6	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chor	daiin	MIDDLE	H	1	1	ykeey chor sheey ysheol chor chol daiin chkaiin
G628-O0690	f21v	f21v.2	7	tchol	BARE	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	choty	daiin	MIDDLE	H	1	1	oeeesoy qokchy chody qotchy qokchy choty tchol daiin
G628-O0691	f21v	f21v.3	1	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	<START>	keeees	FIRST	H	1	1	qotol keeees chotchy tcho choty chor qotol daiin dal
G628-O0692	f21v	f21v.3	6	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	choty	qotol	MIDDLE	H	1	1	qotol keeees chotchy tcho choty chor qotol daiin dal
G628-O0693	f21v	f21v.3	7	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	chor	daiin	MIDDLE	H	1	1	qotol keeees chotchy tcho choty chor qotol daiin dal
G628-O0694	f21v	f21v.4	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	choty	daiin	MIDDLE	H	1	1	sho chodaiin choty chol daiin daiin chty chtol
G628-O0695	f21v	f21v.6	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chotshol	todaiin	MIDDLE	H	1	1	sho tsho chotshol chol todaiin daiin
G628-O0696	f22r	f22r.1	4	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	fcholy	dpchy	MIDDLE	H	1	1	pol olshy fcholy shol dpchy oty okoly daiin opchy s ocphy
G628-O0697	f22r	f22r.2	1	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	<START>	oiin	FIRST	H	1	1	ol oiin shol o kor qokchol daiin okaiin cthor dain ckhy dom
G628-O0698	f22r	f22r.2	3	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	oiin	o	MIDDLE	H	1	1	ol oiin shol o kor qokchol daiin okaiin cthor dain ckhy dom
G628-O0699	f22r	f22r.2	5	kor	BARE	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	o	qokchol	MIDDLE	H	1	1	ol oiin shol o kor qokchol daiin okaiin cthor dain ckhy dom
G628-O0700	f22r	f22r.2	6	qokchol	qo	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	kor	daiin	MIDDLE	H	1	1	ol oiin shol o kor qokchol daiin okaiin cthor dain ckhy dom
G628-O0701	f22r	f22r.3	1	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	<START>	dykaiin	FIRST	H	1	1	qokol dykaiin o kchy daiin cthol ctholo dar shain
G628-O0702	f22r	f22r.5	1	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	<START>	daiin	FIRST	H	1	1	ol daiin qokchy dar daiin chor oldor oky y choldchy
G628-O0703	f22r	f22r.5	6	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	daiin	oldor	MIDDLE	H	1	1	ol daiin qokchy dar daiin chor oldor oky y choldchy
G628-O0704	f22r	f22r.7	1	kchol	BARE	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	<START>	shol	FIRST	H	1	1	kchol shol dsheor chdoly ytaiin ol otchy cphal
G628-O0705	f22r	f22r.7	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	kchol	dsheor	MIDDLE	H	1	1	kchol shol dsheor chdoly ytaiin ol otchy cphal
G628-O0706	f22r	f22r.7	6	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	ytaiin	otchy	MIDDLE	H	1	1	kchol shol dsheor chdoly ytaiin ol otchy cphal
G628-O0707	f22r	f22r.10	1	kchol	BARE	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	<START>	chor	FIRST	H	1	1	kchol chor daiin cthoiin dchor chey qokol dy opchol oldam
G628-O0708	f22r	f22r.10	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	kchol	daiin	MIDDLE	H	1	1	kchol chor daiin cthoiin dchor chey qokol dy opchol oldam
G628-O0709	f22r	f22r.10	7	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	chey	dy	MIDDLE	H	1	1	kchol chor daiin cthoiin dchor chey qokol dy opchol oldam
G628-O0710	f22r	f22r.11	8	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	dol	dchchy	MIDDLE	H	1	1	doiin yckhody qokchy oky otoldy yty dol or dchchy daiin
G628-O0711	f22v	f22v.6	3	tchor	BARE	tch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	shy	otaiin	MIDDLE	H	1	0	fshor shy tchor otaiin
G628-O0712	f22v	f22v.7	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	ychor	qokchol	MIDDLE	H	1	1	ychor chor qokchol chory
G628-O0713	f22v	f22v.7	3	qokchol	qo	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	chor	chory	MIDDLE	H	1	1	ychor chor qokchol chory
G628-O0714	f22v	f22v.8	3	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	cthy	daiin	MIDDLE	H	1	1	qotchy cthy qokol daiin dam
G628-O0715	f22v	f22v.9	1	okshor	o	ksh	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-feucht-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	shody	FIRST	H	1	1	okshor shody chol tchol otaiin daiin
G628-O0716	f22v	f22v.9	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	shody	tchol	MIDDLE	H	1	1	okshor shody chol tchol otaiin daiin
G628-O0717	f22v	f22v.9	4	tchol	BARE	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	chol	otaiin	MIDDLE	H	1	0	okshor shody chol tchol otaiin daiin
G628-O0718	f22v	f22v.10	4	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	s	ytal	MIDDLE	H	1	1	qokchy daiin s or ytal
G628-O0719	f22v	f22v.14	3	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	olshly	daiin	MIDDLE	H	1	1	qotchy olshly shol daiin
G628-O0720	f23r	f23r.1	5	otchol	o	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	oty	shy	MIDDLE	H	1	0	pydchdom chy fcholdy oty otchol shy opyaiin y yfchy daiin ololdy dal
G628-O0721	f23r	f23r.2	3	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	ar	daiin	MIDDLE	H	1	1	to ar chor daiin chk dain otchy lolchor daiin dam okchol dain g
G628-O0722	f23r	f23r.2	11	okchol	o	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	dam	dain	MIDDLE	H	1	1	to ar chor daiin chk dain otchy lolchor daiin dam okchol dain g
G628-O0723	f23r	f23r.5	2	qokchol	qo	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	ychor	ytym	MIDDLE	H	1	1	ychor qokchol ytym chol dair chol ar ol ol dol dain
G628-O0724	f23r	f23r.5	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	ytym	dair	MIDDLE	H	1	1	ychor qokchol ytym chol dair chol ar ol ol dol dain
G628-O0725	f23r	f23r.5	6	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	dair	ar	MIDDLE	H	1	1	ychor qokchol ytym chol dair chol ar ol ol dol dain
G628-O0726	f23r	f23r.5	8	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	ar	ol	MIDDLE	H	1	1	ychor qokchol ytym chol dair chol ar ol ol dol dain
G628-O0727	f23r	f23r.5	9	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	ol	dol	MIDDLE	H	1	1	ychor qokchol ytym chol dair chol ar ol ol dol dain
G628-O0728	f23r	f23r.6	1	tshol	BARE	tsh	OL	QUALITY_STATE_CARRIER	kalt-feuchte Zustands-/Materialform; flüssig meist kalt-feucht	<START>	y	FIRST	H	1	1	tshol y kor qokaiin yky dar okol dchey daiidal dam ytcho ldals
G628-O0729	f23r	f23r.6	3	kor	BARE	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	y	qokaiin	MIDDLE	H	1	0	tshol y kor qokaiin yky dar okol dchey daiidal dam ytcho ldals
G628-O0730	f23r	f23r.6	7	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	dar	dchey	MIDDLE	H	1	1	tshol y kor qokaiin yky dar okol dchey daiidal dam ytcho ldals
G628-O0731	f23r	f23r.7	4	qokchol	qo	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	shaiin	dar	MIDDLE	H	1	1	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg
G628-O0732	f23r	f23r.7	6	qokchol	qo	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	dar	dairo	MIDDLE	H	1	1	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg
G628-O0733	f23r	f23r.7	9	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	r	daiin	MIDDLE	H	1	1	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg
G628-O0734	f23r	f23r.9	1	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	<START>	ok	FIRST	H	1	1	okol ok shy qokol dy dal dshe qokeees y oly daiin dal
G628-O0735	f23r	f23r.9	4	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	shy	dy	MIDDLE	H	1	0	okol ok shy qokol dy dal dshe qokeees y oly daiin dal
G628-O0736	f23v	f23v.1	7	otol	o	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	opchol	ol	MIDDLE	H	1	1	podairol odaiiily sho al dy opchol otol ol chcphy qotchar s
G628-O0737	f23v	f23v.1	8	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	otol	chcphy	MIDDLE	H	1	1	podairol odaiiily sho al dy opchol otol ol chcphy qotchar s
G628-O0738	f23v	f23v.2	6	otchol	o	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	dol	chal	MIDDLE	H	1	1	qottor chy okchaldy qokchey dol otchol chal otchg
G628-O0739	f23v	f23v.4	4	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	sholol	dal	MIDDLE	H	1	0	okchey dair sholol ol dal otchor dar
G628-O0740	f23v	f23v.4	6	otchor	o	tch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	dal	dar	MIDDLE	H	1	1	okchey dair sholol ol dal otchor dar
G628-O0741	f23v	f23v.5	3	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	chear	dol	MIDDLE	H	1	1	dor chear shor dol oaldary
G628-O0742	f23v	f23v.6	1	tshol	BARE	tsh	OL	QUALITY_STATE_CARRIER	kalt-feuchte Zustands-/Materialform; flüssig meist kalt-feucht	<START>	shor	FIRST	H	1	1	tshol shor shkshy okol daiin otshor olsar
G628-O0743	f23v	f23v.6	2	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	tshol	shkshy	MIDDLE	H	1	1	tshol shor shkshy okol daiin otshor olsar
G628-O0744	f23v	f23v.6	4	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	shkshy	daiin	MIDDLE	H	1	1	tshol shor shkshy okol daiin otshor olsar
G628-O0745	f23v	f23v.6	6	otshor	o	tsh	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-feucht-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	daiin	olsar	MIDDLE	H	1	1	tshol shor shkshy okol daiin otshor olsar
G628-O0746	f23v	f23v.7	1	otor	o	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	oiin	FIRST	H	1	1	otor oiin sho shol qokol daiin sol daiin ylg
G628-O0747	f23v	f23v.7	4	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	sho	qokol	MIDDLE	H	1	1	otor oiin sho shol qokol daiin sol daiin ylg
