event_id	physical_page	locus	surface	component_recipe	codebook_layer	register	portable_atomic_reading_de	register_expansion_de	former_canonical_reading_de
P912-E0926	f81v	f81v.7	chckhy	CKH+Y	LEARNED_FORMULA_CARD	BATH_STATION	DURCHLASS · DIES	DURCHLASS · DIES	DURCH DEN DURCHLASS FUEHREN
P912-E0927	f81v	f81v.7	schedy	CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	UMSETZEN · SCHLIESSEN	UMSETZEN · SCHLIESSEN	UMSETZEN · SCHLIESSEN
P912-E0928	f81v	f81v.7	qol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E0929	f81v	f81v.8	ykol	Y+K+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES · GEBEN · FORTSETZEN	DIES · IN STATION GEBEN · FORTSETZEN	DIES · ZUGEBEN · FORTSETZEN
P912-E0930	f81v	f81v.8	or	OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SATZ	ARBEITSSATZ	ANSATZ
P912-E0931	f81v	f81v.8	shedy	SHED+DY	LEARNED_FORMULA_CARD	BATH_STATION	ABSETZEN · SCHLIESSEN	ABSETZEN · SCHLIESSEN	ABSETZEN; ENDE
P912-E0932	f81v	f81v.8	sheedy	SH+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	HALTEN · LÄNGER · SCHLIESSEN	HALTEN · LÄNGER · SCHLIESSEN	LAENGER HALTEN; ENDE
P912-E0933	f81v	f81v.8	qolkeedy	SOLK+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	AUFFANGEN · LÄNGER · TEIL · DIES	AUFFANGEN · LÄNGER · TEIL · DIES	AUFFANGEN · LÄNGER · TEIL · DIES
P912-E0934	f81v	f81v.8	daiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SOLLWERT	STATIONSWERT	SOLLMASS
P912-E0935	f81v	f81v.8	dkain	D_ADDR+K+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	TEIL · GEBEN · EINHEIT	TEIL · IN STATION GEBEN · TEILMENGE	TEIL · ZUGEBEN · PORTION
P912-E0936	f81v	f81v.8	cphedy	CPH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	UMLEITEN · KURZ · SCHLIESSEN	UMLEITEN · KURZ · SCHLIESSEN	UMLEITEN · KURZ · SCHLIESSEN
P912-E0937	f81v	f81v.8	oldy	OL+DY	LEARNED_FORMULA_CARD	BATH_STATION	FORTSETZEN · SCHLIESSEN	FORTSETZEN · SCHLIESSEN	DAMIT FORTFAHREN; ENDE
P912-E0938	f81v	f81v.9	yar	Y+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES · QUELLE	DIES · QUELLSTATION	DIES · QUELLE
P912-E0939	f81v	f81v.9	olchey	OL+Y	LEARNED_FORMULA_CARD	BATH_STATION	FORTSETZEN · DIES	FORTSETZEN · DIES	MIT DIESEM POSTEN WEITER
P912-E0940	f81v	f81v.9	kaiin	K+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	GEBEN · SOLLWERT	IN STATION GEBEN · STATIONSWERT	ZUGEBEN · SOLLMASS
P912-E0941	f81v	f81v.9	okeey	OK+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · DIES	AN STATION SETZEN · LÄNGER · DIES	LAENGER ANSETZEN
P912-E0942	f81v	f81v.9	daiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SOLLWERT	STATIONSWERT	SOLLMASS
P912-E0943	f81v	f81v.9	olor	OL+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN · SATZ	FORTSETZEN · ARBEITSSATZ	FORTSETZEN · ANSATZ
P912-E0944	f81v	f81v.9	checkhy	CH+E+CKH+Y	LEARNED_FORMULA_CARD	BATH_STATION	NEHMEN · KURZ · DURCHLASS · DIES	AUS STATION NEHMEN · KURZ · DURCHLASS · DIES	DIESEN TEIL KURZ DURCHFÜHREN
P912-E0945	f81v	f81v.9	daiidy	DA+IIN+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	ZWEIT · STUFE · SCHLIESSEN	ZWEIT · STUFE · SCHLIESSEN	ZWEIT · STUFE · SCHLIESSEN
P912-E0946	f81v	f81v.10	polshy	P+OL+SH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	EINSETZEN · FORTSETZEN · HALTEN · DIES	EINSETZEN · FORTSETZEN · HALTEN · DIES	EINSETZEN · FORTSETZEN · HALTEN · DIES
P912-E0947	f81v	f81v.10	ashyteed	A_ADDR+SH+Y+T+EE+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	ORT · HALTEN · DIES · EINSTELLEN · LÄNGER · TEIL	ORT · HALTEN · DIES · EINSTELLEN · LÄNGER · TEIL	ORT · HALTEN · DIES · EINSTELLEN · LÄNGER · TEIL
P912-E0948	f81v	f81v.10	qop	CARRIER_Q+O+P	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	BEGINNEN · AUSFÜHREN · EINSETZEN	BEGINNEN · AUSFÜHREN · EINSETZEN	BEGINNEN · AUSFÜHREN · EINSETZEN
P912-E0949	f81v	f81v.10	okeedy	OK+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · SCHLIESSEN	AN STATION SETZEN · LÄNGER · SCHLIESSEN	LAENGER ANSETZEN; ENDE
P912-E0950	f81v	f81v.10	otedy	OT+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · KURZ · SCHLIESSEN	DANACH · KURZ · SCHLIESSEN	NAECHSTEN SCHRITT KURZ; ENDE
P912-E0951	f81v	f81v.10	okshedy	OK+SH+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · HALTEN · KURZ · SCHLIESSEN	AN STATION SETZEN · HALTEN · KURZ · SCHLIESSEN	ANSETZEN, KURZ HALTEN; ENDE
P912-E0952	f81v	f81v.10	qoty	OT+Y	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · DIES	DANACH · DIES	DANACH DIESER POSTEN
P912-E0953	f81v	f81v.10	dairam	D_ADDR+AIR+A_ADDR+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	TEIL · LAUF · ORT · INNEN	TEIL · BECKENLAUF · ORT · INNEN	TEIL · LAUF · ORT · INNEN
P912-E0954	f81v	f81v.11	yshey	Y+SH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES · HALTEN · KURZ · DIES	DIES · HALTEN · KURZ · DIES	DIES · HALTEN · KURZ · DIES
P912-E0955	f81v	f81v.11	qokeey	OK+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · DIES	AN STATION SETZEN · LÄNGER · DIES	LAENGER ANSETZEN
P912-E0956	f81v	f81v.11	okeey	OK+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · DIES	AN STATION SETZEN · LÄNGER · DIES	LAENGER ANSETZEN
P912-E0957	f81v	f81v.11	oky	OK+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · DIES	AN STATION SETZEN · DIES	DIESEN POSTEN ANSETZEN
P912-E0958	f81v	f81v.11	ykeey	Y+K+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	DIES · GEBEN · LÄNGER · DIES	DIES · IN STATION GEBEN · LÄNGER · DIES	DIESEN POSTEN LÄNGER ZUGEBEN
P912-E0959	f81v	f81v.11	qoky	OK+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · DIES	AN STATION SETZEN · DIES	DIESEN POSTEN ANSETZEN
P912-E0960	f81v	f81v.11	oky	OK+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · DIES	AN STATION SETZEN · DIES	DIESEN POSTEN ANSETZEN
P912-E0961	f81v	f81v.11	lky	L+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · GEBEN · DIES	LEITEN · IN STATION GEBEN · DIES	LEITEN · ZUGEBEN · DIES
P912-E0962	f81v	f81v.11	olchy	OL+CH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN · NEHMEN · DIES	FORTSETZEN · AUS STATION NEHMEN · DIES	FORTSETZEN · ENTNEHMEN · DIES
P912-E0963	f81v	f81v.11	ky	K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	GEBEN · DIES	IN STATION GEBEN · DIES	ZUGEBEN · DIES
P912-E0964	f81v	f81v.11	dsholyd	D_ADDR+SH+OL+Y+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	TEIL · HALTEN · FORTSETZEN · DIES · TEIL	TEIL · HALTEN · FORTSETZEN · DIES · TEIL	TEIL · HALTEN · FORTSETZEN · DIES · TEIL
P912-E0965	f81v	f81v.12	qol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E0966	f81v	f81v.12	ol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E0967	f81v	f81v.12	chdy	CHD+Y	LEARNED_FORMULA_CARD	BATH_STATION	UMSETZEN · DIES	UMSETZEN · DIES	DIESEN POSTEN UMSETZEN
P912-E0968	f81v	f81v.12	shedy	SHED+DY	LEARNED_FORMULA_CARD	BATH_STATION	ABSETZEN · SCHLIESSEN	ABSETZEN · SCHLIESSEN	ABSETZEN; ENDE
P912-E0969	f81v	f81v.12	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · KURZ · SCHLIESSEN	AN STATION SETZEN · KURZ · SCHLIESSEN	KURZ ANSETZEN; ENDE
P912-E0970	f81v	f81v.12	ytedy	Y+T+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES · EINSTELLEN · KURZ · SCHLIESSEN	DIES · EINSTELLEN · KURZ · SCHLIESSEN	DIES · EINSTELLEN · KURZ · SCHLIESSEN
P912-E0971	f81v	f81v.12	chetedy	CH+E+T+E+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	NEHMEN · KURZ · EINSTELLEN · KURZ · TEIL · DIES	AUS STATION NEHMEN · KURZ · EINSTELLEN · KURZ · TEIL · DIES	ENTNEHMEN · KURZ · EINSTELLEN · KURZ · TEIL · DIES
P912-E0972	f81v	f81v.12	lkedey	L+K+E+D_ADDR+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · GEBEN · KURZ · TEIL · KURZ · DIES	LEITEN · IN STATION GEBEN · KURZ · TEIL · KURZ · DIES	LEITEN · ZUGEBEN · KURZ · TEIL · KURZ · DIES
P912-E0973	f81v	f81v.12	ytedy	Y+T+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES · EINSTELLEN · KURZ · SCHLIESSEN	DIES · EINSTELLEN · KURZ · SCHLIESSEN	DIES · EINSTELLEN · KURZ · SCHLIESSEN
P912-E0974	f81v	f81v.13	ykeshey	Y+K+E+SH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES · GEBEN · KURZ · HALTEN · KURZ · DIES	DIES · IN STATION GEBEN · KURZ · HALTEN · KURZ · DIES	DIES · ZUGEBEN · KURZ · HALTEN · KURZ · DIES
P912-E0975	f81v	f81v.13	dchsed	D_ADDR+CH+S+E+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	TEIL · NEHMEN · AUSWÄHLEN · KURZ · TEIL	TEIL · AUS STATION NEHMEN · AUSWÄHLEN · KURZ · TEIL	TEIL · ENTNEHMEN · AUSWÄHLEN · KURZ · TEIL
P912-E0976	f81v	f81v.13	ytedy	Y+T+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES · EINSTELLEN · KURZ · SCHLIESSEN	DIES · EINSTELLEN · KURZ · SCHLIESSEN	DIES · EINSTELLEN · KURZ · SCHLIESSEN
P912-E0977	f81v	f81v.13	ytedy	Y+T+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES · EINSTELLEN · KURZ · SCHLIESSEN	DIES · EINSTELLEN · KURZ · SCHLIESSEN	DIES · EINSTELLEN · KURZ · SCHLIESSEN
P912-E0978	f81v	f81v.13	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	BATH_STATION	TEIL · QUELLE	TEIL · QUELLSTATION	AUS DEM BEZEICHNETEN TEIL
P912-E0979	f81v	f81v.13	ykeday	Y+K+E+DA+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES · GEBEN · KURZ · ZWEIT · DIES	DIES · IN STATION GEBEN · KURZ · ZWEIT · DIES	DIES · ZUGEBEN · KURZ · ZWEIT · DIES
P912-E0980	f81v	f81v.13	qoty	OT+Y	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · DIES	DANACH · DIES	DANACH DIESER POSTEN
P912-E0981	f81v	f81v.13	ykedy	Y+K+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES · GEBEN · KURZ · SCHLIESSEN	DIES · IN STATION GEBEN · KURZ · SCHLIESSEN	DIES · ZUGEBEN · KURZ · SCHLIESSEN
P912-E0982	f81v	f81v.13	okal	OK+AL	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · ZIEL	AN STATION SETZEN · ZIELSTATION	AN DER ZIELSTELLE ANSETZEN
P912-E0983	f81v	f81v.14	dshedy	SH+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	HALTEN · KURZ · SCHLIESSEN	HALTEN · KURZ · SCHLIESSEN	KURZ HALTEN; ENDE
P912-E0984	f81v	f81v.14	ykeedy	Y+K+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES · GEBEN · LÄNGER · TEIL · DIES	DIES · IN STATION GEBEN · LÄNGER · TEIL · DIES	DIES · ZUGEBEN · LÄNGER · TEIL · DIES
P912-E0985	f81v	f81v.14	sheeky	SH+EE+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	HALTEN · LÄNGER · GEBEN · DIES	HALTEN · LÄNGER · IN STATION GEBEN · DIES	HALTEN · LÄNGER · ZUGEBEN · DIES
P912-E0986	f81v	f81v.14	daiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SOLLWERT	STATIONSWERT	SOLLMASS
P912-E0987	f81v	f81v.14	okedy	OK+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · KURZ · SCHLIESSEN	AN STATION SETZEN · KURZ · SCHLIESSEN	KURZ ANSETZEN; ENDE
P912-E0988	f81v	f81v.14	qokeed	OK+EE+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SETZEN · LÄNGER · TEIL	AN STATION SETZEN · LÄNGER · TEIL	ANSETZEN · LÄNGER · TEIL
P912-E0989	f81v	f81v.14	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · KURZ · SCHLIESSEN	AN STATION SETZEN · KURZ · SCHLIESSEN	KURZ ANSETZEN; ENDE
P912-E0990	f81v	f81v.14	lchpchdy	L+CH+P+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · NEHMEN · EINSETZEN · UMSETZEN · DIES	LEITEN · AUS STATION NEHMEN · EINSETZEN · UMSETZEN · DIES	LEITEN · ENTNEHMEN · EINSETZEN · UMSETZEN · DIES
P912-E0991	f81v	f81v.15	qokal	OK+AL	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · ZIEL	AN STATION SETZEN · ZIELSTATION	AN DER ZIELSTELLE ANSETZEN
P912-E0992	f81v	f81v.15	chedy	CHD+Y	LEARNED_FORMULA_CARD	BATH_STATION	UMSETZEN · DIES	UMSETZEN · DIES	DIESEN POSTEN UMSETZEN
P912-E0993	f81v	f81v.15	ol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E0994	f81v	f81v.15	sheey	SH+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	HALTEN · LÄNGER · DIES	HALTEN · LÄNGER · DIES	LAENGER HALTEN
P912-E0995	f81v	f81v.15	salshcthdy	S+A_ADDR+LSH+CTH+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	AUSWÄHLEN · ORT · SPÜLEN · BEREIT · TEIL · DIES	AUSWÄHLEN · ORT · SPÜLEN · BEREIT · TEIL · DIES	AUSWÄHLEN · ORT · SPÜLEN · BEREIT · TEIL · DIES
P912-E0996	f81v	f81v.15	qofchedy	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	BEGINNEN · AUSFÜHREN · NEBENWEG · UMSETZEN · DIES	BEGINNEN · AUSFÜHREN · NEBENWEG · UMSETZEN · DIES	BEGINNEN · AUSFÜHREN · NEBENWEG · UMSETZEN · DIES
P912-E0997	f81v	f81v.15	r	R	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	MARKIEREN	MARKIEREN	MARKIEREN
P912-E0998	f81v	f81v.15	chedy	CHD+Y	LEARNED_FORMULA_CARD	BATH_STATION	UMSETZEN · DIES	UMSETZEN · DIES	DIESEN POSTEN UMSETZEN
P912-E0999	f81v	f81v.15	ltary	L+T+AR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · EINSTELLEN · QUELLE · DIES	LEITEN · EINSTELLEN · QUELLSTATION · DIES	LEITEN · EINSTELLEN · QUELLE · DIES
P912-E1000	f81v	f81v.16	lor	L+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · SATZ	LEITEN · ARBEITSSATZ	LEITEN · ANSATZ
P912-E1001	f81v	f81v.16	shedy	SHED+DY	LEARNED_FORMULA_CARD	BATH_STATION	ABSETZEN · SCHLIESSEN	ABSETZEN · SCHLIESSEN	ABSETZEN; ENDE
P912-E1002	f81v	f81v.16	qoeedy	CARRIER_Q+O+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	BEGINNEN · AUSFÜHREN · LÄNGER · TEIL · DIES	BEGINNEN · AUSFÜHREN · LÄNGER · TEIL · DIES	BEGINNEN · AUSFÜHREN · LÄNGER · TEIL · DIES
P912-E1003	f81v	f81v.16	ol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E1004	f81v	f81v.16	chy	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES	DIES	DIES
P912-E1005	f81v	f81v.16	rshdy	R+SH+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	MARKIEREN · HALTEN · TEIL · DIES	MARKIEREN · HALTEN · TEIL · DIES	MARKIEREN · HALTEN · TEIL · DIES
P912-E1006	f81v	f81v.16	lshedy	LSH+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SPÜLEN · KURZ · SCHLIESSEN	SPÜLEN · KURZ · SCHLIESSEN	KURZ SPÜLEN; ENDE
P912-E1007	f81v	f81v.16	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	BATH_STATION	TEIL · QUELLE	TEIL · QUELLSTATION	AUS DEM BEZEICHNETEN TEIL
P912-E1008	f81v	f81v.16	chdy	CHD+Y	LEARNED_FORMULA_CARD	BATH_STATION	UMSETZEN · DIES	UMSETZEN · DIES	DIESEN POSTEN UMSETZEN
P912-E1009	f81v	f81v.16	pchdy	P+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	EINSETZEN · UMSETZEN · DIES	EINSETZEN · UMSETZEN · DIES	EINSETZEN · UMSETZEN · DIES
P912-E1010	f81v	f81v.17	sshkchdy	SH+K+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	HALTEN · GEBEN · UMSETZEN · SCHLIESSEN	HALTEN · IN STATION GEBEN · UMSETZEN · SCHLIESSEN	HALTEN · ZUGEBEN · UMSETZEN · SCHLIESSEN
P912-E1011	f81v	f81v.17	chedy	CHD+Y	LEARNED_FORMULA_CARD	BATH_STATION	UMSETZEN · DIES	UMSETZEN · DIES	DIESEN POSTEN UMSETZEN
P912-E1012	f81v	f81v.17	ol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E1013	f81v	f81v.17	shedy	SHED+DY	LEARNED_FORMULA_CARD	BATH_STATION	ABSETZEN · SCHLIESSEN	ABSETZEN · SCHLIESSEN	ABSETZEN; ENDE
P912-E1014	f81v	f81v.17	qolchedy	OL+CHD+DY	LEARNED_FORMULA_CARD	BATH_STATION	FORTSETZEN · UMSETZEN · SCHLIESSEN	FORTSETZEN · UMSETZEN · SCHLIESSEN	WEITER UMSETZEN; ENDE
P912-E1015	f81v	f81v.17	qokain	OK+AIN	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · EINHEIT	AN STATION SETZEN · TEILMENGE	EINE PORTION ANSETZEN
P912-E1016	f81v	f81v.17	ckhy	CKH+Y	LEARNED_FORMULA_CARD	BATH_STATION	DURCHLASS · DIES	DURCHLASS · DIES	DURCH DEN DURCHLASS FUEHREN
P912-E1017	f81v	f81v.17	dl	L	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN	LEITEN	LEITEN
P912-E1018	f81v	f81v.17	ral	R+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	MARKIEREN · ZIEL	MARKIEREN · ZIELSTATION	MARKIEREN · ZIEL
P912-E1019	f81v	f81v.18	qokchdy	OK+CHD+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · UMSETZEN · SCHLIESSEN	AN STATION SETZEN · UMSETZEN · SCHLIESSEN	ANSETZEN, UMSETZEN; ENDE
P912-E1020	f81v	f81v.18	chey	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES	DIES	DIES
P912-E1021	f81v	f81v.18	ol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E1022	f81v	f81v.18	cheky	CHK+E+Y	LEARNED_FORMULA_CARD	BATH_STATION	BEHANDELN · KURZ · DIES	BEHANDELN · KURZ · DIES	KURZ BEHANDELN
P912-E1023	f81v	f81v.18	ol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E1024	f81v	f81v.18	shedy	SHED+DY	LEARNED_FORMULA_CARD	BATH_STATION	ABSETZEN · SCHLIESSEN	ABSETZEN · SCHLIESSEN	ABSETZEN; ENDE
P912-E1025	f81v	f81v.18	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · KURZ · SCHLIESSEN	AN STATION SETZEN · KURZ · SCHLIESSEN	KURZ ANSETZEN; ENDE
P912-E1026	f81v	f81v.18	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · KURZ · SCHLIESSEN	AN STATION SETZEN · KURZ · SCHLIESSEN	KURZ ANSETZEN; ENDE
P912-E1027	f81v	f81v.18	chckhy	CKH+Y	LEARNED_FORMULA_CARD	BATH_STATION	DURCHLASS · DIES	DURCHLASS · DIES	DURCH DEN DURCHLASS FUEHREN
P912-E1028	f81v	f81v.18	qoky	OK+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · DIES	AN STATION SETZEN · DIES	DIESEN POSTEN ANSETZEN
P912-E1029	f81v	f81v.19	solkeey	SOLK+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	AUFFANGEN · LÄNGER · DIES	AUFFANGEN · LÄNGER · DIES	DIESEN POSTEN LÄNGER AUFFANGEN
P912-E1030	f81v	f81v.19	ol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E1031	f81v	f81v.19	shedy	SHED+DY	LEARNED_FORMULA_CARD	BATH_STATION	ABSETZEN · SCHLIESSEN	ABSETZEN · SCHLIESSEN	ABSETZEN; ENDE
P912-E1032	f81v	f81v.19	qokar	OK+AR	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · QUELLE	AN STATION SETZEN · QUELLSTATION	AUS DER QUELLE ANSETZEN
P912-E1033	f81v	f81v.19	shckhy	SH+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	HALTEN · DURCHLASS · DIES	HALTEN · DURCHLASS · DIES	HALTEN · DURCHLASS · DIES
P912-E1034	f81v	f81v.19	dedy	D_ADDR+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	TEIL · KURZ · SCHLIESSEN	TEIL · KURZ · SCHLIESSEN	TEIL · KURZ · SCHLIESSEN
P912-E1035	f81v	f81v.19	qokar	OK+AR	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · QUELLE	AN STATION SETZEN · QUELLSTATION	AUS DER QUELLE ANSETZEN
P912-E1036	f81v	f81v.19	qokal	OK+AL	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · ZIEL	AN STATION SETZEN · ZIELSTATION	AN DER ZIELSTELLE ANSETZEN
P912-E1037	f81v	f81v.19	dol	D_ADDR+OL	LEARNED_FORMULA_CARD	BATH_STATION	TEIL · FORTSETZEN	TEIL · FORTSETZEN	DEN BEZEICHNETEN TEIL WEITERFÜHREN
P912-E1038	f81v	f81v.19	chy	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES	DIES	DIES
P912-E1039	f81v	f81v.20	qocthey	CARRIER_Q+O+CTH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	BEGINNEN · AUSFÜHREN · BEREIT · KURZ · DIES	BEGINNEN · AUSFÜHREN · BEREIT · KURZ · DIES	BEGINNEN · AUSFÜHREN · BEREIT · KURZ · DIES
P912-E1040	f81v	f81v.20	chekal	CHK+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	BEHANDELN · ZIEL	BEHANDELN · ZIELSTATION	BEHANDELN · ZIEL
P912-E1041	f81v	f81v.20	chedy	CHD+Y	LEARNED_FORMULA_CARD	BATH_STATION	UMSETZEN · DIES	UMSETZEN · DIES	DIESEN POSTEN UMSETZEN
P912-E1042	f81v	f81v.20	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · KURZ · SCHLIESSEN	AN STATION SETZEN · KURZ · SCHLIESSEN	KURZ ANSETZEN; ENDE
P912-E1043	f81v	f81v.20	lshety	LSH+E+T+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SPÜLEN · KURZ · EINSTELLEN · DIES	SPÜLEN · KURZ · EINSTELLEN · DIES	SPÜLEN · KURZ · EINSTELLEN · DIES
