length_id	island_length	island_id	anchor_id	statement_id	state_bank_id	first_event_id	last_event_id	last_stream_ordinal	immediate_post_island_event_id	immediate_post_island_decision	untouched_stop_cascade_length	cascade_recovery_event_id	cascade_recovery_decision	state_recovery_event_id	unmutated_card_distance_to_parity_or_next_island	state_recovery_status
L10	10	G457-L10-G457-A045	G457-A045	P1009-S602	f88v::zweite Gefaess-/Zutatengruppe	G407-E4001	G407-E4010	4010	G407-E4011	READ	0	G407-E4011	READ	G407-E4011	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A046	G457-A046	P1009-S605	f88v::zweite Gefaess-/Zutatengruppe	G407-E4027	G407-E4036	4036	G407-E4037	READ	0	G407-E4037	READ	G407-E4038	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A047	G457-A047	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4072	G407-E4081	4081	G407-E4082	READ	0	G407-E4082	READ	G407-E4084	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A048	G457-A048	P1009-S612	f89r::Gefäß-/Pflanzenteilgruppe B	G407-E4124	G407-E4133	4133	G407-E4134	READ	0	G407-E4134	READ	G407-E4136	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A049	G457-A049	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4150	G407-E4159	4159	G407-E4160	READ	0	G407-E4160	READ	G407-E4160	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A050	G457-A050	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4200	G407-E4209	4209	G407-E4210	READ	0	G407-E4210	READ	G407-E4210	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A051	G457-A051	P1009-S620	f89r::Gefäß-/Pflanzenteilgruppe E	G407-E4244	G407-E4253	4253	G407-E4254	READ	0	G407-E4254	READ	G407-E4254	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A052	G457-A052	P1009-S622	f89r::Gefäß-/Pflanzenteilgruppe E	G407-E4264	G407-E4273	4273	G407-E4274	READ	0	G407-E4274	READ	G407-E4274	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A053	G457-A053	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4354	G407-E4363	4363	G407-E4364	READ	0	G407-E4364	READ	G407-E4364	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A054	G457-A054	G404-S063	f95v::F95V_WHOLE_PLANT	G407-E4411	G407-E4420	4420	G407-E4421	READ	0	G407-E4421	READ	G407-E4421	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A055	G457-A055	G404-S065	f95v::F95V_WHOLE_PLANT	G407-E4433	G407-E4442	4442	G407-E4443	READ	0	G407-E4443	READ	G407-E4444	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A001	G457-A001	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0006	G407-E0016	16	G407-E0017	READ	0	G407-E0017	READ	G407-E0017	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A002	G457-A002	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0135	G407-E0145	145	G407-E0146	READ	0	G407-E0146	READ	G407-E0146	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A003	G457-A003	G404-S006	f1r::F1R_TEXT_BLOCK_D	G407-E0160	G407-E0170	170	G407-E0171	READ	0	G407-E0171	READ	G407-E0173	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A004	G457-A004	P1009-S001	f10r::zweiknolliges blauköpfiges Heilkraut	G407-E0237	G407-E0247	247	G407-E0248	READ	0	G407-E0248	READ	G407-E0248	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A005	G457-A005	P1009-S002	f10r::zweiknolliges blauköpfiges Heilkraut	G407-E0283	G407-E0293	293	G407-E0294	READ	0	G407-E0294	READ	G407-E0294	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A006	G457-A006	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0323	G407-E0333	333	G407-E0334	READ	0	G407-E0334	READ	G407-E0335	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A007	G457-A007	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0367	G407-E0377	377	G407-E0378	READ	0	G407-E0378	READ	G407-E0378	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A008	G457-A008	P1009-S014	f17r::abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0460	G407-E0470	470	G407-E0471	READ	0	G407-E0471	READ	G407-E0471	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A009	G457-A009	P1009-S017	f17r::abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0505	G407-E0515	515	G407-E0516	READ	0	G407-E0516	READ	G407-E0518	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A010	G457-A010	P1009-S019	f18r::große abgebildete Blütenpflanze	G407-E0524	G407-E0534	534	G407-E0535	READ	0	G407-E0535	READ	G407-E0535	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A011	G457-A011	P1009-S020	f18r::große abgebildete Blütenpflanze	G407-E0553	G407-E0563	563	G407-E0564	READ	0	G407-E0564	READ	G407-E0565	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A012	G457-A012	P1009-S022	f18r::große abgebildete Blütenpflanze	G407-E0574	G407-E0584	584	G407-E0585	READ	0	G407-E0585	READ	G407-E0585	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A013	G457-A013	G404-S009	f24v::F24V_WHOLE_PLANT	G407-E0620	G407-E0630	630	G407-E0631	READ	0	G407-E0631	READ	G407-E0632	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A014	G457-A014	G404-S010	f24v::F24V_WHOLE_PLANT	G407-E0670	G407-E0680	680	G407-E0681	READ	0	G407-E0681	READ	G407-E0684	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A015	G457-A015	P1009-S026	f55v::große aromatische Doldenpflanze	G407-E0763	G407-E0773	773	G407-E0774	READ	0	G407-E0774	READ	G407-E0774	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A016	G457-A016	P1009-S029	f56r::stachelköpfiges Kraut in mehreren Reifestufen	G407-E0809	G407-E0819	819	G407-E0820	READ_AMBER	0	G407-E0820	READ_AMBER	G407-E0820	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A017	G457-A017	P1009-S030	f56r::stachelköpfiges Kraut in mehreren Reifestufen	G407-E0874	G407-E0884	884	G407-E0885	READ	0	G407-E0885	READ	G407-E0887	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A018	G457-A018	P1009-S032	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0910	G407-E0920	920	G407-E0921	READ	0	G407-E0921	READ	G407-E0922	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A019	G457-A019	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E1008	G407-E1018	1018	G407-E1019	READ	0	G407-E1019	READ	G407-E1019	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A020	G457-A020	P1009-S044	f68r1::mehrteilige Sternstellentafel	G407-E1043	G407-E1053	1053	G407-E1054	READ	0	G407-E1054	READ	G407-E1054	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A021	G457-A021	P1009-S045	f71v::erste lokale Figuren-/Sternringgruppe	G407-E1061	G407-E1071	1071	G407-E1072	READ	0	G407-E1072	READ	G407-E1072	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A022	G457-A022	P1009-S046	f71v::erste lokale Figuren-/Sternringgruppe	G407-E1078	G407-E1088	1088	G407-E1089	READ	0	G407-E1089	READ	G407-E1089	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A023	G457-A023	P1009-S047	f71v::zweite lokale Figuren-/Sternringgruppe	G407-E1102	G407-E1112	1112	G407-E1113	READ	0	G407-E1113	READ	G407-E1113	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A024	G457-A024	P1009-S053	f72r::Tierkreis-Ringgruppe A	G407-E1160	G407-E1170	1170	G407-E1171	READ	0	G407-E1171	READ	G407-E1175	5	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A025	G457-A025	P1009-S057	f72r::Tierkreis-Ringgruppe D	G407-E1219	G407-E1229	1229	G407-E1230	READ	0	G407-E1230	READ	G407-E1230	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A026	G457-A026	P1009-S058	f72r::Tierkreis-Ringgruppe E	G407-E1261	G407-E1271	1271	G407-E1272	READ	0	G407-E1272	READ	G407-E1275	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A027	G457-A027	P1009-S067	f72r::Tierkreis-Ringgruppe H	G407-E1372	G407-E1382	1382	G407-E1383	READ	0	G407-E1383	READ	G407-E1383	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A028	G457-A028	P1009-S075	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1442	G407-E1452	1452	G407-E1453	READ	0	G407-E1453	READ	G407-E1453	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A029	G457-A029	P1009-S109	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1621	G407-E1631	1631	G407-E1632	READ	0	G407-E1632	READ	G407-E1632	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A030	G457-A030	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2686	G407-E2696	2696	G407-E2697	READ	0	G407-E2697	READ	G407-E2697	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A031	G457-A031	G404-S014	f81r::F81R_UPPER_POOL	G407-E2720	G407-E2730	2730	G407-E2731	READ	0	G407-E2731	READ	G407-E2731	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A032	G457-A032	G404-S015	f81r::F81R_UPPER_POOL	G407-E2738	G407-E2748	2748	G407-E2749	READ	0	G407-E2749	READ	G407-E2753	5	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A033	G457-A033	G404-S043	f81r::F81R_LOWER_POOL	G407-E2843	G407-E2853	2853	G407-E2854	READ	0	G407-E2854	READ	G407-E2854	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A034	G457-A034	P1009-S400	f81v::gemeinsames zweireihiges Badfeld	G407-E3018	G407-E3028	3028	G407-E3029	READ	0	G407-E3029	READ	G407-E3029	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A035	G457-A035	P1009-S473	f82r::mehrere getrennte Bad- und Leitungsstationen	G407-E3348	G407-E3358	3358	G407-E3359	READ	0	G407-E3359	READ	G407-E3359	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A036	G457-A036	P1009-S498	f82r::mehrere getrennte Bad- und Leitungsstationen	G407-E3436	G407-E3446	3446	G407-E3447	READ	0	G407-E3447	READ	G407-E3447	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A037	G457-A037	P1009-S521	f83r::Variantenatlas lokaler Becken und Anwendungen	G407-E3532	G407-E3542	3542	G407-E3543	READ	0	G407-E3543	READ	G407-E3545	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A038	G457-A038	P1009-S589	f83r::Variantenatlas lokaler Becken und Anwendungen	G407-E3780	G407-E3790	3790	G407-E3791	READ	0	G407-E3791	READ	G407-E3791	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A039	G457-A039	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3806	G407-E3816	3816	G407-E3817	READ	0	G407-E3817	READ	G407-E3817	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A040	G457-A040	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3861	G407-E3871	3871	G407-E3872	READ	0	G407-E3872	READ	G407-E3872	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A041	G457-A041	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3906	G407-E3916	3916	G407-E3917	READ	0	G407-E3917	READ	G407-E3917	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A042	G457-A042	P1009-S595	f88v::erste Gefaess-/Zutatengruppe	G407-E3932	G407-E3942	3942	G407-E3943	READ	0	G407-E3943	READ	G407-E3943	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A043	G457-A043	P1009-S596	f88v::erste Gefaess-/Zutatengruppe	G407-E3952	G407-E3962	3962	G407-E3963	READ	0	G407-E3963	READ	G407-E3963	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A044	G457-A044	P1009-S600	f88v::zweite Gefaess-/Zutatengruppe	G407-E3976	G407-E3986	3986	G407-E3987	READ	0	G407-E3987	READ	G407-E3987	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A045	G457-A045	P1009-S602	f88v::zweite Gefaess-/Zutatengruppe	G407-E4001	G407-E4011	4011	G407-E4012	READ	0	G407-E4012	READ	G407-E4012	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A046	G457-A046	P1009-S605	f88v::zweite Gefaess-/Zutatengruppe	G407-E4027	G407-E4037	4037	G407-E4038	READ	0	G407-E4038	READ	G407-E4039	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A047	G457-A047	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4072	G407-E4082	4082	G407-E4083	READ	0	G407-E4083	READ	G407-E4084	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A048	G457-A048	P1009-S612	f89r::Gefäß-/Pflanzenteilgruppe B	G407-E4124	G407-E4134	4134	G407-E4135	READ	0	G407-E4135	READ	G407-E4139	5	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A049	G457-A049	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4150	G407-E4160	4160	G407-E4161	READ	0	G407-E4161	READ	G407-E4161	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A050	G457-A050	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4200	G407-E4210	4210	G407-E4211	READ	0	G407-E4211	READ	G407-E4211	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A051	G457-A051	P1009-S620	f89r::Gefäß-/Pflanzenteilgruppe E	G407-E4244	G407-E4254	4254	G407-E4255	READ	0	G407-E4255	READ	G407-E4255	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A052	G457-A052	P1009-S622	f89r::Gefäß-/Pflanzenteilgruppe E	G407-E4264	G407-E4274	4274	G407-E4275	READ	0	G407-E4275	READ	G407-E4275	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A053	G457-A053	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4354	G407-E4364	4364	G407-E4365	READ	0	G407-E4365	READ	G407-E4365	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A054	G457-A054	G404-S063	f95v::F95V_WHOLE_PLANT	G407-E4411	G407-E4421	4421	G407-E4422	READ	0	G407-E4422	READ	G407-E4424	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L11	11	G457-L11-G457-A055	G457-A055	G404-S065	f95v::F95V_WHOLE_PLANT	G407-E4433	G407-E4443	4443	G407-E4444	READ	0	G407-E4444	READ	G407-E4444	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A001	G457-A001	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0006	G407-E0017	17	G407-E0018	READ	0	G407-E0018	READ	G407-E0018	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A002	G457-A002	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0135	G407-E0146	146	G407-E0147	READ	0	G407-E0147	READ	G407-E0147	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A003	G457-A003	G404-S006	f1r::F1R_TEXT_BLOCK_D	G407-E0160	G407-E0171	171	G407-E0172	READ	0	G407-E0172	READ	G407-E0173	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A004	G457-A004	P1009-S001	f10r::zweiknolliges blauköpfiges Heilkraut	G407-E0237	G407-E0248	248	G407-E0249	READ	0	G407-E0249	READ	G407-E0251	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A005	G457-A005	P1009-S002	f10r::zweiknolliges blauköpfiges Heilkraut	G407-E0283	G407-E0294	294	G407-E0295	READ	0	G407-E0295	READ	G407-E0295	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A006	G457-A006	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0323	G407-E0334	334	G407-E0335	READ	0	G407-E0335	READ	G407-E0335	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A007	G457-A007	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0367	G407-E0378	378	G407-E0379	READ	0	G407-E0379	READ	G407-E0379	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A008	G457-A008	P1009-S014	f17r::abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0460	G407-E0471	471	G407-E0472	READ	0	G407-E0472	READ	G407-E0472	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A009	G457-A009	P1009-S017	f17r::abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0505	G407-E0516	516	G407-E0517	READ	0	G407-E0517	READ	G407-E0518	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A010	G457-A010	P1009-S019	f18r::große abgebildete Blütenpflanze	G407-E0524	G407-E0535	535	G407-E0536	READ	0	G407-E0536	READ	G407-E0537	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A011	G457-A011	P1009-S020	f18r::große abgebildete Blütenpflanze	G407-E0553	G407-E0564	564	G407-E0565	READ	0	G407-E0565	READ	G407-E0565	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A012	G457-A012	P1009-S022	f18r::große abgebildete Blütenpflanze	G407-E0574	G407-E0585	585	G407-E0586	READ	0	G407-E0586	READ	G407-E0586	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A013	G457-A013	G404-S009	f24v::F24V_WHOLE_PLANT	G407-E0620	G407-E0631	631	G407-E0632	READ	0	G407-E0632	READ	G407-E0632	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A014	G457-A014	G404-S010	f24v::F24V_WHOLE_PLANT	G407-E0670	G407-E0681	681	G407-E0682	READ	0	G407-E0682	READ	G407-E0684	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A015	G457-A015	P1009-S026	f55v::große aromatische Doldenpflanze	G407-E0763	G407-E0774	774	G407-E0775	READ	0	G407-E0775	READ	G407-E0776	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A016	G457-A016	P1009-S029	f56r::stachelköpfiges Kraut in mehreren Reifestufen	G407-E0809	G407-E0820	820	G407-E0821	READ	0	G407-E0821	READ	G407-E0821	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A017	G457-A017	P1009-S030	f56r::stachelköpfiges Kraut in mehreren Reifestufen	G407-E0874	G407-E0885	885	G407-E0886	READ	0	G407-E0886	READ	G407-E0887	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A018	G457-A018	P1009-S032	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0910	G407-E0921	921	G407-E0922	READ	0	G407-E0922	READ	G407-E0922	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A019	G457-A019	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E1008	G407-E1019	1019	G407-E1020	READ	0	G407-E1020	READ	G407-E1020	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A020	G457-A020	P1009-S044	f68r1::mehrteilige Sternstellentafel	G407-E1043	G407-E1054	1054	G407-E1055	READ	0	G407-E1055	READ	G407-E1056	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A021	G457-A021	P1009-S045	f71v::erste lokale Figuren-/Sternringgruppe	G407-E1061	G407-E1072	1072	G407-E1073	READ	0	G407-E1073	READ	G407-E1073	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A022	G457-A022	P1009-S046	f71v::erste lokale Figuren-/Sternringgruppe	G407-E1078	G407-E1089	1089	G407-E1090	READ	0	G407-E1090	READ	G407-E1091	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A023	G457-A023	P1009-S047	f71v::zweite lokale Figuren-/Sternringgruppe	G407-E1102	G407-E1113	1113	G407-E1114	READ	0	G407-E1114	READ	G407-E1114	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A024	G457-A024	P1009-S053	f72r::Tierkreis-Ringgruppe A	G407-E1160	G407-E1171	1171	G407-E1172	READ	0	G407-E1172	READ	G407-E1175	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A025	G457-A025	P1009-S057	f72r::Tierkreis-Ringgruppe D	G407-E1219	G407-E1230	1230	G407-E1231	READ	0	G407-E1231	READ	G407-E1231	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A026	G457-A026	P1009-S058	f72r::Tierkreis-Ringgruppe E	G407-E1261	G407-E1272	1272	G407-E1273	READ	0	G407-E1273	READ	G407-E1275	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A027	G457-A027	P1009-S067	f72r::Tierkreis-Ringgruppe H	G407-E1372	G407-E1383	1383	G407-E1384	READ	0	G407-E1384	READ	G407-E1384	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A028	G457-A028	P1009-S075	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1442	G407-E1453	1453	G407-E1454	READ	0	G407-E1454	READ	G407-E1455	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A029	G457-A029	P1009-S109	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1621	G407-E1632	1632	G407-E1633	READ	0	G407-E1633	READ	G407-E1633	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A030	G457-A030	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2686	G407-E2697	2697	G407-E2698	READ	0	G407-E2698	READ	G407-E2698	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A031	G457-A031	G404-S014	f81r::F81R_UPPER_POOL	G407-E2720	G407-E2731	2731	G407-E2732	READ	0	G407-E2732	READ	G407-E2732	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A032	G457-A032	G404-S015	f81r::F81R_UPPER_POOL	G407-E2738	G407-E2749	2749	G407-E2750	READ	0	G407-E2750	READ	G407-E2753	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A033	G457-A033	G404-S043	f81r::F81R_LOWER_POOL	G407-E2843	G407-E2854	2854	G407-E2855	READ	0	G407-E2855	READ	G407-E2855	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A034	G457-A034	P1009-S400	f81v::gemeinsames zweireihiges Badfeld	G407-E3018	G407-E3029	3029	G407-E3030	READ	0	G407-E3030	READ	G407-E3030	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A035	G457-A035	P1009-S473	f82r::mehrere getrennte Bad- und Leitungsstationen	G407-E3348	G407-E3359	3359	G407-E3360	READ	0	G407-E3360	READ	G407-E3363	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A036	G457-A036	P1009-S498	f82r::mehrere getrennte Bad- und Leitungsstationen	G407-E3436	G407-E3447	3447	G407-E3448	READ	0	G407-E3448	READ	G407-E3448	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A037	G457-A037	P1009-S521	f83r::Variantenatlas lokaler Becken und Anwendungen	G407-E3532	G407-E3543	3543	G407-E3544	READ	0	G407-E3544	READ	G407-E3545	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A038	G457-A038	P1009-S589	f83r::Variantenatlas lokaler Becken und Anwendungen	G407-E3780	G407-E3791	3791	G407-E3792	READ	0	G407-E3792	READ	G407-E3792	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A039	G457-A039	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3806	G407-E3817	3817	G407-E3818	READ	0	G407-E3818	READ	G407-E3821	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A040	G457-A040	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3861	G407-E3872	3872	G407-E3873	READ	0	G407-E3873	READ	G407-E3873	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A041	G457-A041	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3906	G407-E3917	3917	G407-E3918	READ	0	G407-E3918	READ	G407-E3918	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A042	G457-A042	P1009-S595	f88v::erste Gefaess-/Zutatengruppe	G407-E3932	G407-E3943	3943	G407-E3944	READ	0	G407-E3944	READ	G407-E3944	1	STATE_PARITY_BEFORE_NEXT_ISLAND
