length_id	island_length	island_id	anchor_id	island_position	event_id	stream_ordinal	statement_id	physical_page	owner_de	source_recipe	replacement_recipe	neighbor_id	mutation_family	variant_selection_rule	nested_anchor_rule
L05	5	G457-L05-G457-A034	G457-A034	5	G407-E3022	3022	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	OK+EE+Y	EE+Y	G447-N16738	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A035	G457-A035	1	G407-E3348	3348	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	OK+AIIN	AIIN	G447-N14840	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A035	G457-A035	2	G407-E3349	3349	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	CH+E+O+R	CH+E+O+CH	G447-N03324	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A035	G457-A035	3	G407-E3350	3350	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	SH+EE+Y	EE+SH+Y	G447-N26040	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A035	G457-A035	4	G407-E3351	3351	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	OK+AIIN	AIIN	G447-N14840	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A035	G457-A035	5	G407-E3352	3352	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	SH+CH+K+E+Y	CH+SH+K+E+Y	G447-N23772	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A036	G457-A036	1	G407-E3436	3436	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	L+CH+EE+OR	CH+L+EE+OR	G447-N11393	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A036	G457-A036	2	G407-E3437	3437	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	OK+AIN	AIN+OK	G447-N14853	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A036	G457-A036	3	G407-E3438	3438	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	CH+EE+D_ADDR+Y	CH+E+D_ADDR+Y	G447-N03853	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A036	G457-A036	4	G407-E3439	3439	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	L+CHD	CHD	G447-N11616	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A036	G457-A036	5	G407-E3440	3440	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	T+AIIN	AIIN+T	G447-N27077	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A037	G457-A037	1	G407-E3532	3532	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	R	CH	G447-N21333	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A037	G457-A037	2	G407-E3533	3533	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+E+K+E+D_ADDR+Y	E+SH+K+E+D_ADDR+Y	G447-N24785	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A037	G457-A037	3	G407-E3534	3534	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	CARRIER_Q+O+P+SH+D_ADDR+Y	CARRIER_Q+O+P+D_ADDR+SH+Y	G447-N01825	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A037	G457-A037	4	G407-E3535	3535	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	CARRIER_Q+O+P+Y	CARRIER_Q+O+Y+P	G447-N01855	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A037	G457-A037	5	G407-E3536	3536	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	OL+K+EE+Y	K+EE+Y	G447-N18061	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A038	G457-A038	1	G407-E3780	3780	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	OL+K+EE+Y	K+EE+Y	G447-N18061	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A038	G457-A038	2	G407-E3781	3781	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	E+K+E+Y	E+CH+E+Y	G447-N09317	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A038	G457-A038	3	G407-E3782	3782	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	R+AL+Y	CH+AL+Y	G447-N21437	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A038	G457-A038	4	G407-E3783	3783	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A038	G457-A038	5	G407-E3784	3784	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	S+OL+CH+K+AL	S+OL+CH+CHD+AL	G447-N23113	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A039	G457-A039	1	G407-E3806	3806	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	K+E+OL	E+K+OL	G447-N10241	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A039	G457-A039	2	G407-E3807	3807	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	CH+E+AR	CH+AR+E	G447-N02602	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A039	G457-A039	3	G407-E3808	3808	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	SH+E+K+OR	CH+E+K+OR	G447-N24853	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A039	G457-A039	4	G407-E3809	3809	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	OK+OR	CH+OR	G447-N17138	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A039	G457-A039	5	G407-E3810	3810	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A040	G457-A040	1	G407-E3861	3861	P1009-S592	f88r	sechzehn Drogenposten und drei Gefäßansätze	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A040	G457-A040	2	G407-E3862	3862	P1009-S592	f88r	sechzehn Drogenposten und drei Gefäßansätze	S	CH	G447-N21897	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A040	G457-A040	3	G407-E3863	3863	P1009-S592	f88r	sechzehn Drogenposten und drei Gefäßansätze	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A040	G457-A040	4	G407-E3864	3864	P1009-S592	f88r	sechzehn Drogenposten und drei Gefäßansätze	CH+OR	CH	G447-N05679	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A040	G457-A040	5	G407-E3865	3865	P1009-S592	f88r	sechzehn Drogenposten und drei Gefäßansätze	OT+E+OR	OL+E+OR	G447-N19343	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A041	G457-A041	1	G407-E3906	3906	P1009-S594	f88r	sechzehn Drogenposten und drei Gefäßansätze	AR	AIR	G447-N00695	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A041	G457-A041	2	G407-E3907	3907	P1009-S594	f88r	sechzehn Drogenposten und drei Gefäßansätze	AL+S+Y	AL+Y+S	G447-N00581	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A041	G457-A041	3	G407-E3908	3908	P1009-S594	f88r	sechzehn Drogenposten und drei Gefäßansätze	K+OR	CH+OR	G447-N10983	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A041	G457-A041	4	G407-E3909	3909	P1009-S594	f88r	sechzehn Drogenposten und drei Gefäßansätze	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A041	G457-A041	5	G407-E3910	3910	P1009-S594	f88r	sechzehn Drogenposten und drei Gefäßansätze	OK+OL	OL+OK	G447-N17109	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A042	G457-A042	1	G407-E3932	3932	P1009-S595	f88v	erste Gefaess-/Zutatengruppe	CH+E+O+R	CH+E+O+CH	G447-N03324	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A042	G457-A042	2	G407-E3933	3933	P1009-S595	f88v	erste Gefaess-/Zutatengruppe	R+O+SH+CH+K+Y	O+SH+CH+K+Y	G447-N21642	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A042	G457-A042	3	G407-E3934	3934	P1009-S595	f88v	erste Gefaess-/Zutatengruppe	S+OR+SH+Y	OR+S+SH+Y	G447-N23249	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A042	G457-A042	4	G407-E3935	3935	P1009-S595	f88v	erste Gefaess-/Zutatengruppe	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A042	G457-A042	5	G407-E3936	3936	P1009-S595	f88v	erste Gefaess-/Zutatengruppe	CH+E+O+K+AL	CH+E+K+O+AL	G447-N03085	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A043	G457-A043	1	G407-E3952	3952	P1009-S596	f88v	erste Gefaess-/Zutatengruppe	CH+K+Y	CH+CHD+Y	G447-N04691	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A043	G457-A043	2	G407-E3953	3953	P1009-S596	f88v	erste Gefaess-/Zutatengruppe	O+EE+Y	EE+O+Y	G447-N13879	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A043	G457-A043	3	G407-E3954	3954	P1009-S596	f88v	erste Gefaess-/Zutatengruppe	K+E+Y	E+Y	G447-N10322	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A043	G457-A043	4	G407-E3955	3955	P1009-S596	f88v	erste Gefaess-/Zutatengruppe	CH+E+O+K+AM_ADDR	CH+E+O+CH+AM_ADDR	G447-N03124	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A043	G457-A043	5	G407-E3956	3956	P1009-S596	f88v	erste Gefaess-/Zutatengruppe	HO+EE+Y	EE+Y	G447-N09560	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A044	G457-A044	1	G407-E3976	3976	P1009-S600	f88v	zweite Gefaess-/Zutatengruppe	Y+SH+E+O+D_ADDR	AIIN+SH+E+O+D_ADDR	G447-N30079	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A044	G457-A044	2	G407-E3977	3977	P1009-S600	f88v	zweite Gefaess-/Zutatengruppe	SH+E+O	E+SH+O	G447-N24992	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A044	G457-A044	3	G407-E3978	3978	P1009-S600	f88v	zweite Gefaess-/Zutatengruppe	SH+E+O+D_ADDR+Y	E+O+D_ADDR+Y	G447-N25048	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A044	G457-A044	4	G407-E3979	3979	P1009-S600	f88v	zweite Gefaess-/Zutatengruppe	OK+E+O+D_ADDR+Y	CH+E+O+D_ADDR+Y	G447-N16276	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A044	G457-A044	5	G407-E3980	3980	P1009-S600	f88v	zweite Gefaess-/Zutatengruppe	OK+Y	Y+OK	G447-N17405	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A045	G457-A045	1	G407-E4001	4001	P1009-S602	f88v	zweite Gefaess-/Zutatengruppe	O+D_ADDR+AIIN	D_ADDR+AIIN	G447-N13444	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A045	G457-A045	2	G407-E4002	4002	P1009-S602	f88v	zweite Gefaess-/Zutatengruppe	SH+E+O	E+SH+O	G447-N24992	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A045	G457-A045	3	G407-E4003	4003	P1009-S602	f88v	zweite Gefaess-/Zutatengruppe	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A045	G457-A045	4	G407-E4004	4004	P1009-S602	f88v	zweite Gefaess-/Zutatengruppe	OK+EE+Y	EE+Y	G447-N16738	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A045	G457-A045	5	G407-E4005	4005	P1009-S602	f88v	zweite Gefaess-/Zutatengruppe	OL+AIIN	OL+AIN	G447-N17447	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A046	G457-A046	1	G407-E4027	4027	P1009-S605	f88v	zweite Gefaess-/Zutatengruppe	OT+E+O	OL+E+O	G447-N19228	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A046	G457-A046	2	G407-E4028	4028	P1009-S605	f88v	zweite Gefaess-/Zutatengruppe	L+CHD+Y	CHD+Y	G447-N11723	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A046	G457-A046	3	G407-E4029	4029	P1009-S605	f88v	zweite Gefaess-/Zutatengruppe	OK+E+O	E+O	G447-N16160	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A046	G457-A046	4	G407-E4030	4030	P1009-S605	f88v	zweite Gefaess-/Zutatengruppe	R	CH	G447-N21333	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A046	G457-A046	5	G407-E4031	4031	P1009-S605	f88v	zweite Gefaess-/Zutatengruppe	AIN	AIIN	G447-N00049	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A047	G457-A047	1	G407-E4072	4072	P1009-S610	f89r	Gefäß-/Pflanzenteilgruppe A	O+CH+T+Y	O+CH+CH+Y	G447-N13304	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A047	G457-A047	2	G407-E4073	4073	P1009-S610	f89r	Gefäß-/Pflanzenteilgruppe A	HO+CH+K+Y	CH+HO+K+Y	G447-N09516	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A047	G457-A047	3	G407-E4074	4074	P1009-S610	f89r	Gefäß-/Pflanzenteilgruppe A	AL	AIR	G447-N00244	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A047	G457-A047	4	G407-E4075	4075	P1009-S610	f89r	Gefäß-/Pflanzenteilgruppe A	CHD+Y	CHD	G447-N07628	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A047	G457-A047	5	G407-E4076	4076	P1009-S610	f89r	Gefäß-/Pflanzenteilgruppe A	OK+E+O+D_ADDR+Y	CH+E+O+D_ADDR+Y	G447-N16276	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A048	G457-A048	1	G407-E4124	4124	P1009-S612	f89r	Gefäß-/Pflanzenteilgruppe B	CH+E+O+S	CH+E+O	G447-N03373	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A048	G457-A048	2	G407-E4125	4125	P1009-S612	f89r	Gefäß-/Pflanzenteilgruppe B	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A048	G457-A048	3	G407-E4126	4126	P1009-S612	f89r	Gefäß-/Pflanzenteilgruppe B	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A048	G457-A048	4	G407-E4127	4127	P1009-S612	f89r	Gefäß-/Pflanzenteilgruppe B	CARRIER_Q+E+AIIN	CARRIER_Q+AIIN	G447-N01079	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A048	G457-A048	5	G407-E4128	4128	P1009-S612	f89r	Gefäß-/Pflanzenteilgruppe B	Y+L	L	G447-N29667	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A049	G457-A049	1	G407-E4150	4150	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	Y+DA+AM_ADDR	DA+Y+AM_ADDR	G447-N28547	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A049	G457-A049	2	G407-E4151	4151	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	AL+Y	AIR+Y	G447-N00681	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A049	G457-A049	3	G407-E4152	4152	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	A_ADDR+LOCAL_CHAR_I+M_LOCAL	A_ADDR+LOCAL_CHAR_I	G447-N00948	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A049	G457-A049	4	G407-E4153	4153	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	CH+E+O+AM_ADDR	CH+EE+O+AM_ADDR	G447-N02888	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A049	G457-A049	5	G407-E4154	4154	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	CARRIER_Q+O+A_ADDR+Y	CARRIER_Q+O+A_ADDR+AIIN	G447-N01337	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A050	G457-A050	1	G407-E4200	4200	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	CH+AL+Y	AL+CH+Y	G447-N02007	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A050	G457-A050	2	G407-E4201	4201	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	A_ADDR+LOCAL_CHAR_I+M_LOCAL	A_ADDR+LOCAL_CHAR_I	G447-N00948	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A050	G457-A050	3	G407-E4202	4202	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	CH+O+S	CH+O+CH	G447-N05379	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A050	G457-A050	4	G407-E4203	4203	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A050	G457-A050	5	G407-E4204	4204	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	CH+E+O+AL	CH+E+O+AIR	G447-N02868	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L05	5	G457-L05-G457-A051	G457-A051	1	G407-E4244	4244	P1009-S620	f89r	Gefäß-/Pflanzenteilgruppe E	L+K+E+O+P+OL	K+E+O+P+OL	G447-N11953	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
