case	edition	page	leaf	bundle	writer	paragraphs	observed_heads	source_ids	status	reason	candidate_codes	cuts	rejected_cuts	duplicate_positions
121	ZL3b	f108r	108	61	STAGE_PREFIX	f108r|f108r.17-f108r.20;f108r|f108r.21-f108r.23;f108r|f108r.24-f108r.28;f108r|f108r.29-f108r.30;f108r|f108r.31-f108r.34;f108r|f108r.35-f108r.36;f108r|f108r.37-f108r.38;f108r|f108r.39-f108r.44;f108r|f108r.45-f108r.47	fcheokair qolshy folaiin polchedy keol pychory tchedy poro dain	ZL3b|f108r.17|G001;ZL3b|f108r.21|G001;ZL3b|f108r.24|G001;ZL3b|f108r.29|G001;ZL3b|f108r.31|G001;ZL3b|f108r.35|G001;ZL3b|f108r.37|G001;ZL3b|f108r.39|G001;ZL3b|f108r.45|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	30	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 30}"	[]
122	ZL3b	f108r	108	61	STAGE_SUFFIX	f108r|f108r.17-f108r.20;f108r|f108r.21-f108r.23;f108r|f108r.24-f108r.28;f108r|f108r.29-f108r.30;f108r|f108r.31-f108r.34;f108r|f108r.35-f108r.36;f108r|f108r.37-f108r.38;f108r|f108r.39-f108r.44;f108r|f108r.45-f108r.47	fcheokair qolshy folaiin polchedy keol pychory tchedy poro dain	ZL3b|f108r.17|G001;ZL3b|f108r.21|G001;ZL3b|f108r.24|G001;ZL3b|f108r.29|G001;ZL3b|f108r.31|G001;ZL3b|f108r.35|G001;ZL3b|f108r.37|G001;ZL3b|f108r.39|G001;ZL3b|f108r.45|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	30	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 30}"	[]
123	ZL3b	f108r	108	62	STAGE_PREFIX	f108r|f108r.21-f108r.23;f108r|f108r.24-f108r.28;f108r|f108r.29-f108r.30;f108r|f108r.31-f108r.34;f108r|f108r.35-f108r.36;f108r|f108r.37-f108r.38;f108r|f108r.39-f108r.44;f108r|f108r.45-f108r.47;f108r|f108r.48-f108r.50	qolshy folaiin polchedy keol pychory tchedy poro dain pcheedy	ZL3b|f108r.21|G001;ZL3b|f108r.24|G001;ZL3b|f108r.29|G001;ZL3b|f108r.31|G001;ZL3b|f108r.35|G001;ZL3b|f108r.37|G001;ZL3b|f108r.39|G001;ZL3b|f108r.45|G001;ZL3b|f108r.48|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	21	"{""SAME_STAGE_CODE"": 2, ""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 19}"	[]
124	ZL3b	f108r	108	62	STAGE_SUFFIX	f108r|f108r.21-f108r.23;f108r|f108r.24-f108r.28;f108r|f108r.29-f108r.30;f108r|f108r.31-f108r.34;f108r|f108r.35-f108r.36;f108r|f108r.37-f108r.38;f108r|f108r.39-f108r.44;f108r|f108r.45-f108r.47;f108r|f108r.48-f108r.50	qolshy folaiin polchedy keol pychory tchedy poro dain pcheedy	ZL3b|f108r.21|G001;ZL3b|f108r.24|G001;ZL3b|f108r.29|G001;ZL3b|f108r.31|G001;ZL3b|f108r.35|G001;ZL3b|f108r.37|G001;ZL3b|f108r.39|G001;ZL3b|f108r.45|G001;ZL3b|f108r.48|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	21	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 21}"	[]
125	ZL3b	f112r	112	63	STAGE_PREFIX	f112r|f112r.1-f112r.10;f112r|f112r.11-f112r.14;f112r|f112r.15-f112r.18;f112r|f112r.19-f112r.22;f112r|f112r.23-f112r.26;f112r|f112r.27-f112r.30;f112r|f112r.31-f112r.33;f112r|f112r.34-f112r.36;f112r|f112r.37-f112r.38	folchey tchedy poar polchdy qoain pcholkeedy pair pair pam	ZL3b|f112r.1|G001;ZL3b|f112r.11|G001;ZL3b|f112r.15|G001;ZL3b|f112r.19|G001;ZL3b|f112r.23|G001;ZL3b|f112r.27|G001;ZL3b|f112r.31|G001;ZL3b|f112r.34|G001;ZL3b|f112r.37|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
126	ZL3b	f112r	112	63	STAGE_SUFFIX	f112r|f112r.1-f112r.10;f112r|f112r.11-f112r.14;f112r|f112r.15-f112r.18;f112r|f112r.19-f112r.22;f112r|f112r.23-f112r.26;f112r|f112r.27-f112r.30;f112r|f112r.31-f112r.33;f112r|f112r.34-f112r.36;f112r|f112r.37-f112r.38	folchey tchedy poar polchdy qoain pcholkeedy pair pair pam	ZL3b|f112r.1|G001;ZL3b|f112r.11|G001;ZL3b|f112r.15|G001;ZL3b|f112r.19|G001;ZL3b|f112r.23|G001;ZL3b|f112r.27|G001;ZL3b|f112r.31|G001;ZL3b|f112r.34|G001;ZL3b|f112r.37|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
127	ZL3b	f112r	112	64	STAGE_PREFIX	f112r|f112r.11-f112r.14;f112r|f112r.15-f112r.18;f112r|f112r.19-f112r.22;f112r|f112r.23-f112r.26;f112r|f112r.27-f112r.30;f112r|f112r.31-f112r.33;f112r|f112r.34-f112r.36;f112r|f112r.37-f112r.38;f112r|f112r.39-f112r.41	tchedy poar polchdy qoain pcholkeedy pair pair pam polkeedy	ZL3b|f112r.11|G001;ZL3b|f112r.15|G001;ZL3b|f112r.19|G001;ZL3b|f112r.23|G001;ZL3b|f112r.27|G001;ZL3b|f112r.31|G001;ZL3b|f112r.34|G001;ZL3b|f112r.37|G001;ZL3b|f112r.39|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
128	ZL3b	f112r	112	64	STAGE_SUFFIX	f112r|f112r.11-f112r.14;f112r|f112r.15-f112r.18;f112r|f112r.19-f112r.22;f112r|f112r.23-f112r.26;f112r|f112r.27-f112r.30;f112r|f112r.31-f112r.33;f112r|f112r.34-f112r.36;f112r|f112r.37-f112r.38;f112r|f112r.39-f112r.41	tchedy poar polchdy qoain pcholkeedy pair pair pam polkeedy	ZL3b|f112r.11|G001;ZL3b|f112r.15|G001;ZL3b|f112r.19|G001;ZL3b|f112r.23|G001;ZL3b|f112r.27|G001;ZL3b|f112r.31|G001;ZL3b|f112r.34|G001;ZL3b|f112r.37|G001;ZL3b|f112r.39|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
129	ZL3b	f112r	112	65	STAGE_PREFIX	f112r|f112r.15-f112r.18;f112r|f112r.19-f112r.22;f112r|f112r.23-f112r.26;f112r|f112r.27-f112r.30;f112r|f112r.31-f112r.33;f112r|f112r.34-f112r.36;f112r|f112r.37-f112r.38;f112r|f112r.39-f112r.41;f112r|f112r.42-f112r.45	poar polchdy qoain pcholkeedy pair pair pam polkeedy pol	ZL3b|f112r.15|G001;ZL3b|f112r.19|G001;ZL3b|f112r.23|G001;ZL3b|f112r.27|G001;ZL3b|f112r.31|G001;ZL3b|f112r.34|G001;ZL3b|f112r.37|G001;ZL3b|f112r.39|G001;ZL3b|f112r.42|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
130	ZL3b	f112r	112	65	STAGE_SUFFIX	f112r|f112r.15-f112r.18;f112r|f112r.19-f112r.22;f112r|f112r.23-f112r.26;f112r|f112r.27-f112r.30;f112r|f112r.31-f112r.33;f112r|f112r.34-f112r.36;f112r|f112r.37-f112r.38;f112r|f112r.39-f112r.41;f112r|f112r.42-f112r.45	poar polchdy qoain pcholkeedy pair pair pam polkeedy pol	ZL3b|f112r.15|G001;ZL3b|f112r.19|G001;ZL3b|f112r.23|G001;ZL3b|f112r.27|G001;ZL3b|f112r.31|G001;ZL3b|f112r.34|G001;ZL3b|f112r.37|G001;ZL3b|f112r.39|G001;ZL3b|f112r.42|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
131	ZL3b	f112v	112	66	STAGE_PREFIX	f112v|f112v.1-f112v.6;f112v|f112v.7-f112v.10;f112v|f112v.11-f112v.14;f112v|f112v.15-f112v.19;f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35	keeoal pcheokeey tchor pchodain pchoraiin ycheol pchodain polor tchedor	ZL3b|f112v.1|G001;ZL3b|f112v.7|G001;ZL3b|f112v.11|G001;ZL3b|f112v.15|G001;ZL3b|f112v.20|G001;ZL3b|f112v.23|G001;ZL3b|f112v.27|G001;ZL3b|f112v.30|G001;ZL3b|f112v.32|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
132	ZL3b	f112v	112	66	STAGE_SUFFIX	f112v|f112v.1-f112v.6;f112v|f112v.7-f112v.10;f112v|f112v.11-f112v.14;f112v|f112v.15-f112v.19;f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35	keeoal pcheokeey tchor pchodain pchoraiin ycheol pchodain polor tchedor	ZL3b|f112v.1|G001;ZL3b|f112v.7|G001;ZL3b|f112v.11|G001;ZL3b|f112v.15|G001;ZL3b|f112v.20|G001;ZL3b|f112v.23|G001;ZL3b|f112v.27|G001;ZL3b|f112v.30|G001;ZL3b|f112v.32|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
133	ZL3b	f112v	112	67	STAGE_PREFIX	f112v|f112v.7-f112v.10;f112v|f112v.11-f112v.14;f112v|f112v.15-f112v.19;f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38	pcheokeey tchor pchodain pchoraiin ycheol pchodain polor tchedor tchede	ZL3b|f112v.7|G001;ZL3b|f112v.11|G001;ZL3b|f112v.15|G001;ZL3b|f112v.20|G001;ZL3b|f112v.23|G001;ZL3b|f112v.27|G001;ZL3b|f112v.30|G001;ZL3b|f112v.32|G001;ZL3b|f112v.36|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
134	ZL3b	f112v	112	67	STAGE_SUFFIX	f112v|f112v.7-f112v.10;f112v|f112v.11-f112v.14;f112v|f112v.15-f112v.19;f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38	pcheokeey tchor pchodain pchoraiin ycheol pchodain polor tchedor tchede	ZL3b|f112v.7|G001;ZL3b|f112v.11|G001;ZL3b|f112v.15|G001;ZL3b|f112v.20|G001;ZL3b|f112v.23|G001;ZL3b|f112v.27|G001;ZL3b|f112v.30|G001;ZL3b|f112v.32|G001;ZL3b|f112v.36|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
135	ZL3b	f112v	112	68	STAGE_PREFIX	f112v|f112v.11-f112v.14;f112v|f112v.15-f112v.19;f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38;f112v|f112v.39-f112v.41	tchor pchodain pchoraiin ycheol pchodain polor tchedor tchede teodarody	ZL3b|f112v.11|G001;ZL3b|f112v.15|G001;ZL3b|f112v.20|G001;ZL3b|f112v.23|G001;ZL3b|f112v.27|G001;ZL3b|f112v.30|G001;ZL3b|f112v.32|G001;ZL3b|f112v.36|G001;ZL3b|f112v.39|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
136	ZL3b	f112v	112	68	STAGE_SUFFIX	f112v|f112v.11-f112v.14;f112v|f112v.15-f112v.19;f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38;f112v|f112v.39-f112v.41	tchor pchodain pchoraiin ycheol pchodain polor tchedor tchede teodarody	ZL3b|f112v.11|G001;ZL3b|f112v.15|G001;ZL3b|f112v.20|G001;ZL3b|f112v.23|G001;ZL3b|f112v.27|G001;ZL3b|f112v.30|G001;ZL3b|f112v.32|G001;ZL3b|f112v.36|G001;ZL3b|f112v.39|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
137	ZL3b	f112v	112	69	STAGE_PREFIX	f112v|f112v.15-f112v.19;f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38;f112v|f112v.39-f112v.41;f112v|f112v.42-f112v.44	pchodain pchoraiin ycheol pchodain polor tchedor tchede teodarody p[o:a]ly	ZL3b|f112v.15|G001;ZL3b|f112v.20|G001;ZL3b|f112v.23|G001;ZL3b|f112v.27|G001;ZL3b|f112v.30|G001;ZL3b|f112v.32|G001;ZL3b|f112v.36|G001;ZL3b|f112v.39|G001;ZL3b|f112v.42|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
138	ZL3b	f112v	112	69	STAGE_SUFFIX	f112v|f112v.15-f112v.19;f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38;f112v|f112v.39-f112v.41;f112v|f112v.42-f112v.44	pchodain pchoraiin ycheol pchodain polor tchedor tchede teodarody p[o:a]ly	ZL3b|f112v.15|G001;ZL3b|f112v.20|G001;ZL3b|f112v.23|G001;ZL3b|f112v.27|G001;ZL3b|f112v.30|G001;ZL3b|f112v.32|G001;ZL3b|f112v.36|G001;ZL3b|f112v.39|G001;ZL3b|f112v.42|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
139	ZL3b	f112v	112	70	STAGE_PREFIX	f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38;f112v|f112v.39-f112v.41;f112v|f112v.42-f112v.44;f112v|f112v.45-f112v.47	pchoraiin ycheol pchodain polor tchedor tchede teodarody p[o:a]ly ycheey	ZL3b|f112v.20|G001;ZL3b|f112v.23|G001;ZL3b|f112v.27|G001;ZL3b|f112v.30|G001;ZL3b|f112v.32|G001;ZL3b|f112v.36|G001;ZL3b|f112v.39|G001;ZL3b|f112v.42|G001;ZL3b|f112v.45|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
140	ZL3b	f112v	112	70	STAGE_SUFFIX	f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38;f112v|f112v.39-f112v.41;f112v|f112v.42-f112v.44;f112v|f112v.45-f112v.47	pchoraiin ycheol pchodain polor tchedor tchede teodarody p[o:a]ly ycheey	ZL3b|f112v.20|G001;ZL3b|f112v.23|G001;ZL3b|f112v.27|G001;ZL3b|f112v.30|G001;ZL3b|f112v.32|G001;ZL3b|f112v.36|G001;ZL3b|f112v.39|G001;ZL3b|f112v.42|G001;ZL3b|f112v.45|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
141	ZL3b	f113r	113	71	STAGE_PREFIX	f113r|f113r.1-f113r.3;f113r|f113r.4-f113r.7;f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26	pches@186;chy kcheeos pchosos pcheody polchor pcheoor kshoraiin tchoar pchedair	ZL3b|f113r.1|G001;ZL3b|f113r.4|G001;ZL3b|f113r.8|G001;ZL3b|f113r.10|G001;ZL3b|f113r.13|G001;ZL3b|f113r.16|G001;ZL3b|f113r.20|G001;ZL3b|f113r.22|G001;ZL3b|f113r.25|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
142	ZL3b	f113r	113	71	STAGE_SUFFIX	f113r|f113r.1-f113r.3;f113r|f113r.4-f113r.7;f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26	pches@186;chy kcheeos pchosos pcheody polchor pcheoor kshoraiin tchoar pchedair	ZL3b|f113r.1|G001;ZL3b|f113r.4|G001;ZL3b|f113r.8|G001;ZL3b|f113r.10|G001;ZL3b|f113r.13|G001;ZL3b|f113r.16|G001;ZL3b|f113r.20|G001;ZL3b|f113r.22|G001;ZL3b|f113r.25|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
143	ZL3b	f113r	113	72	STAGE_PREFIX	f113r|f113r.4-f113r.7;f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29	kcheeos pchosos pcheody polchor pcheoor kshoraiin tchoar pchedair tchol	ZL3b|f113r.4|G001;ZL3b|f113r.8|G001;ZL3b|f113r.10|G001;ZL3b|f113r.13|G001;ZL3b|f113r.16|G001;ZL3b|f113r.20|G001;ZL3b|f113r.22|G001;ZL3b|f113r.25|G001;ZL3b|f113r.27|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	30	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 30}"	[]
144	ZL3b	f113r	113	72	STAGE_SUFFIX	f113r|f113r.4-f113r.7;f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29	kcheeos pchosos pcheody polchor pcheoor kshoraiin tchoar pchedair tchol	ZL3b|f113r.4|G001;ZL3b|f113r.8|G001;ZL3b|f113r.10|G001;ZL3b|f113r.13|G001;ZL3b|f113r.16|G001;ZL3b|f113r.20|G001;ZL3b|f113r.22|G001;ZL3b|f113r.25|G001;ZL3b|f113r.27|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	30	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 30}"	[]
145	ZL3b	f113r	113	73	STAGE_PREFIX	f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33	pchosos pcheody polchor pcheoor kshoraiin tchoar pchedair tchol folchear	ZL3b|f113r.8|G001;ZL3b|f113r.10|G001;ZL3b|f113r.13|G001;ZL3b|f113r.16|G001;ZL3b|f113r.20|G001;ZL3b|f113r.22|G001;ZL3b|f113r.25|G001;ZL3b|f113r.27|G001;ZL3b|f113r.30|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	42	"{""SAME_STAGE_CODE"": 1, ""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 41}"	[]
146	ZL3b	f113r	113	73	STAGE_SUFFIX	f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33	pchosos pcheody polchor pcheoor kshoraiin tchoar pchedair tchol folchear	ZL3b|f113r.8|G001;ZL3b|f113r.10|G001;ZL3b|f113r.13|G001;ZL3b|f113r.16|G001;ZL3b|f113r.20|G001;ZL3b|f113r.22|G001;ZL3b|f113r.25|G001;ZL3b|f113r.27|G001;ZL3b|f113r.30|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	42	"{""SAME_STAGE_CODE"": 1, ""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 41}"	[]
147	ZL3b	f113r	113	74	STAGE_PREFIX	f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36	pcheody polchor pcheoor kshoraiin tchoar pchedair tchol folchear palshsar	ZL3b|f113r.10|G001;ZL3b|f113r.13|G001;ZL3b|f113r.16|G001;ZL3b|f113r.20|G001;ZL3b|f113r.22|G001;ZL3b|f113r.25|G001;ZL3b|f113r.27|G001;ZL3b|f113r.30|G001;ZL3b|f113r.34|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	24	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 24}"	[]
148	ZL3b	f113r	113	74	STAGE_SUFFIX	f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36	pcheody polchor pcheoor kshoraiin tchoar pchedair tchol folchear palshsar	ZL3b|f113r.10|G001;ZL3b|f113r.13|G001;ZL3b|f113r.16|G001;ZL3b|f113r.20|G001;ZL3b|f113r.22|G001;ZL3b|f113r.25|G001;ZL3b|f113r.27|G001;ZL3b|f113r.30|G001;ZL3b|f113r.34|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	24	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 24}"	[]
149	ZL3b	f113r	113	75	STAGE_PREFIX	f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38	polchor pcheoor kshoraiin tchoar pchedair tchol folchear palshsar tshedy	ZL3b|f113r.13|G001;ZL3b|f113r.16|G001;ZL3b|f113r.20|G001;ZL3b|f113r.22|G001;ZL3b|f113r.25|G001;ZL3b|f113r.27|G001;ZL3b|f113r.30|G001;ZL3b|f113r.34|G001;ZL3b|f113r.37|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	56	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 56}"	[]
150	ZL3b	f113r	113	75	STAGE_SUFFIX	f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38	polchor pcheoor kshoraiin tchoar pchedair tchol folchear palshsar tshedy	ZL3b|f113r.13|G001;ZL3b|f113r.16|G001;ZL3b|f113r.20|G001;ZL3b|f113r.22|G001;ZL3b|f113r.25|G001;ZL3b|f113r.27|G001;ZL3b|f113r.30|G001;ZL3b|f113r.34|G001;ZL3b|f113r.37|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	56	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 56}"	[]
151	ZL3b	f113r	113	76	STAGE_PREFIX	f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38;f113r|f113r.39-f113r.41	pcheoor kshoraiin tchoar pchedair tchol folchear palshsar tshedy pcheockhy	ZL3b|f113r.16|G001;ZL3b|f113r.20|G001;ZL3b|f113r.22|G001;ZL3b|f113r.25|G001;ZL3b|f113r.27|G001;ZL3b|f113r.30|G001;ZL3b|f113r.34|G001;ZL3b|f113r.37|G001;ZL3b|f113r.39|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	35	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 35}"	[]
152	ZL3b	f113r	113	76	STAGE_SUFFIX	f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38;f113r|f113r.39-f113r.41	pcheoor kshoraiin tchoar pchedair tchol folchear palshsar tshedy pcheockhy	ZL3b|f113r.16|G001;ZL3b|f113r.20|G001;ZL3b|f113r.22|G001;ZL3b|f113r.25|G001;ZL3b|f113r.27|G001;ZL3b|f113r.30|G001;ZL3b|f113r.34|G001;ZL3b|f113r.37|G001;ZL3b|f113r.39|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	35	"{""SAME_STAGE_CODE"": 2, ""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 33}"	[]
153	ZL3b	f113r	113	77	STAGE_PREFIX	f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38;f113r|f113r.39-f113r.41;f113r|f113r.42-f113r.44	kshoraiin tchoar pchedair tchol folchear palshsar tshedy pcheockhy pcheodaiin	ZL3b|f113r.20|G001;ZL3b|f113r.22|G001;ZL3b|f113r.25|G001;ZL3b|f113r.27|G001;ZL3b|f113r.30|G001;ZL3b|f113r.34|G001;ZL3b|f113r.37|G001;ZL3b|f113r.39|G001;ZL3b|f113r.42|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	35	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 35}"	[]
154	ZL3b	f113r	113	77	STAGE_SUFFIX	f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38;f113r|f113r.39-f113r.41;f113r|f113r.42-f113r.44	kshoraiin tchoar pchedair tchol folchear palshsar tshedy pcheockhy pcheodaiin	ZL3b|f113r.20|G001;ZL3b|f113r.22|G001;ZL3b|f113r.25|G001;ZL3b|f113r.27|G001;ZL3b|f113r.30|G001;ZL3b|f113r.34|G001;ZL3b|f113r.37|G001;ZL3b|f113r.39|G001;ZL3b|f113r.42|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	35	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 35}"	[]
