neighbor_id	source_recipe	target_recipe	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_is_exact_catalog_key	target_identity_route	neutral_execution_decision	sampled_context_count	sampled_occurrence_weight	sampled_page_count	sampled_pages	green_context_count	amber_context_count	stop_context_count	green_occurrence_weight	amber_occurrence_weight	stop_occurrence_weight	observed_context_robustness	stop_factor_rules	neutral_stop_rescued_in_any_context	neutral_read_stops_in_any_context	deck_instruction	identity_is_not_inferred_from_robustness	occurrence_is_not_predicted_from_robustness
G447-N05374	CH+O+S	CH+S+O	ADJACENT_SWAP	2-3	O>S	S>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	5	5	3	f56r|f67r2|f89r	5	0	0	5	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05375	CH+O+S	O+CH+S	ADJACENT_SWAP	1-2	CH>O	O>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	5	5	3	f56r|f67r2|f89r	5	0	0	5	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05395	CH+O+S+AL+S	CH+O+AL+S+S	ADJACENT_SWAP	3-4	S>AL	AL>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f88r	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:S>S	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N05396	CH+O+S+AL+S	CH+O+S+S+AL	ADJACENT_SWAP	4-5	AL>S	S>AL	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f88r	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:S>S	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N05397	CH+O+S+AL+S	CH+S+O+AL+S	ADJACENT_SWAP	2-3	O>S	S>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05398	CH+O+S+AL+S	O+CH+S+AL+S	ADJACENT_SWAP	1-2	CH>O	O>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05649	CH+OL+D_ADDR+SH+Y	CH+D_ADDR+OL+SH+Y	ADJACENT_SWAP	2-3	OL>D_ADDR	D_ADDR>OL	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05650	CH+OL+D_ADDR+SH+Y	CH+OL+D_ADDR+Y+SH	ADJACENT_SWAP	4-5	SH>Y	Y>SH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05651	CH+OL+D_ADDR+SH+Y	CH+OL+SH+D_ADDR+Y	ADJACENT_SWAP	3-4	D_ADDR>SH	SH>D_ADDR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05652	CH+OL+D_ADDR+SH+Y	OL+CH+D_ADDR+SH+Y	ADJACENT_SWAP	1-2	CH>OL	OL>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05678	CH+OR	OR+CH	ADJACENT_SWAP	1-2	CH>OR	OR>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	22	23	10	f10r|f13r|f17r|f18r|f1r|f24v|f56r|f88r|f88v|f89r	22	0	0	23	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05692	CH+OR+CH+Y	CH+CH+OR+Y	ADJACENT_SWAP	2-3	OR>CH	CH>OR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f10r|f56r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05693	CH+OR+CH+Y	CH+OR+Y+CH	ADJACENT_SWAP	3-4	CH>Y	Y>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f10r|f56r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05694	CH+OR+CH+Y	OR+CH+CH+Y	ADJACENT_SWAP	1-2	CH>OR	OR>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f10r|f56r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05721	CH+OR+OL+S+AL	CH+OL+OR+S+AL	ADJACENT_SWAP	2-3	OR>OL	OL>OR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05722	CH+OR+OL+S+AL	CH+OR+OL+AL+S	ADJACENT_SWAP	4-5	S>AL	AL>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05723	CH+OR+OL+S+AL	CH+OR+S+OL+AL	ADJACENT_SWAP	3-4	OL>S	S>OL	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05724	CH+OR+OL+S+AL	OR+CH+OL+S+AL	ADJACENT_SWAP	1-2	CH>OR	OR>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05753	CH+OR+SH+E+DY	CH+OR+E+SH+DY	ADJACENT_SWAP	3-4	SH>E	E>SH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05754	CH+OR+SH+E+DY	CH+OR+SH+DY+E	ADJACENT_SWAP	4-5	E>DY	DY>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05755	CH+OR+SH+E+DY	CH+SH+OR+E+DY	ADJACENT_SWAP	2-3	OR>SH	SH>OR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f76r	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:CH>SH	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N05756	CH+OR+SH+E+DY	OR+CH+SH+E+DY	ADJACENT_SWAP	1-2	CH>OR	OR>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f76r	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:CH>SH	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N05800	CH+OT+AM_ADDR	CH+AM_ADDR+OT	ADJACENT_SWAP	2-3	OT>AM_ADDR	AM_ADDR>OT	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f72r|f88v	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05801	CH+OT+AM_ADDR	OT+CH+AM_ADDR	ADJACENT_SWAP	1-2	CH>OT	OT>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f72r|f88v	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05814	CH+OT+CH+E+Y	CH+CH+OT+E+Y	ADJACENT_SWAP	2-3	OT>CH	CH>OT	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f56r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05815	CH+OT+CH+E+Y	CH+OT+CH+Y+E	ADJACENT_SWAP	4-5	E>Y	Y>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f56r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05816	CH+OT+CH+E+Y	CH+OT+E+CH+Y	ADJACENT_SWAP	3-4	CH>E	E>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f56r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05817	CH+OT+CH+E+Y	OT+CH+CH+E+Y	ADJACENT_SWAP	1-2	CH>OT	OT>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f56r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05845	CH+OT+E+Y	CH+E+OT+Y	ADJACENT_SWAP	2-3	OT>E	E>OT	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05846	CH+OT+E+Y	CH+OT+Y+E	ADJACENT_SWAP	3-4	E>Y	Y>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05847	CH+OT+E+Y	OT+CH+E+Y	ADJACENT_SWAP	1-2	CH>OT	OT>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05866	CH+OT+EE+Y	CH+EE+OT+Y	ADJACENT_SWAP	2-3	OT>EE	EE>OT	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f68r1|f72r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05867	CH+OT+EE+Y	CH+OT+Y+EE	ADJACENT_SWAP	3-4	EE>Y	Y>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f68r1|f72r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05868	CH+OT+EE+Y	OT+CH+EE+Y	ADJACENT_SWAP	1-2	CH>OT	OT>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f68r1|f72r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05887	CH+OT+O+M_LOCAL	CH+O+OT+M_LOCAL	ADJACENT_SWAP	2-3	OT>O	O>OT	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05888	CH+OT+O+M_LOCAL	CH+OT+M_LOCAL+O	ADJACENT_SWAP	3-4	O>M_LOCAL	M_LOCAL>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05889	CH+OT+O+M_LOCAL	OT+CH+O+M_LOCAL	ADJACENT_SWAP	1-2	CH>OT	OT>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05903	CH+OT+OL	CH+OL+OT	ADJACENT_SWAP	2-3	OT>OL	OL>OT	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f56r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05904	CH+OT+OL	OT+CH+OL	ADJACENT_SWAP	1-2	CH>OT	OT>CH	ORDER	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f56r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05918	CH+OT+Y	CH+Y+OT	ADJACENT_SWAP	2-3	OT>Y	Y>OT	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	4	4	4	f11r|f1r|f56r|f72r	4	0	0	4	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N05919	CH+OT+Y	OT+CH+Y	ADJACENT_SWAP	1-2	CH>OT	OT>CH	ORDER	YES	IDENTITY_EXACT_OBSERVED	READ	4	4	4	f11r|f1r|f56r|f72r	4	0	0	4	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06007	CH+P+AL	CH+AL+P	ADJACENT_SWAP	2-3	P>AL	AL>P	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f82r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06008	CH+P+AL	P+CH+AL	ADJACENT_SWAP	1-2	CH>P	P>CH	ORDER	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f82r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06031	CH+P+AL+DY	CH+AL+P+DY	ADJACENT_SWAP	2-3	P>AL	AL>P	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06032	CH+P+AL+DY	CH+P+DY+AL	ADJACENT_SWAP	3-4	AL>DY	DY>AL	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06033	CH+P+AL+DY	P+CH+AL+DY	ADJACENT_SWAP	1-2	CH>P	P>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06057	CH+P+AR	CH+AR+P	ADJACENT_SWAP	2-3	P>AR	AR>P	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06058	CH+P+AR	P+CH+AR	ADJACENT_SWAP	1-2	CH>P	P>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06081	CH+P+CH+Y	CH+CH+P+Y	ADJACENT_SWAP	2-3	P>CH	CH>P	ORDER	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f71v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06082	CH+P+CH+Y	CH+P+Y+CH	ADJACENT_SWAP	3-4	CH>Y	Y>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f71v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06083	CH+P+CH+Y	P+CH+CH+Y	ADJACENT_SWAP	1-2	CH>P	P>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f71v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06115	CH+P+E+AL+Y	CH+E+P+AL+Y	ADJACENT_SWAP	2-3	P>E	E>P	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06116	CH+P+E+AL+Y	CH+P+AL+E+Y	ADJACENT_SWAP	3-4	E>AL	AL>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06117	CH+P+E+AL+Y	CH+P+E+Y+AL	ADJACENT_SWAP	4-5	AL>Y	Y>AL	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06118	CH+P+E+AL+Y	P+CH+E+AL+Y	ADJACENT_SWAP	1-2	CH>P	P>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06148	CH+P+E+DY	CH+E+P+DY	ADJACENT_SWAP	2-3	P>E	E>P	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06149	CH+P+E+DY	CH+P+DY+E	ADJACENT_SWAP	3-4	E>DY	DY>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06150	CH+P+E+DY	P+CH+E+DY	ADJACENT_SWAP	1-2	CH>P	P>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06173	CH+P+E+O+DY	CH+E+P+O+DY	ADJACENT_SWAP	2-3	P>E	E>P	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06174	CH+P+E+O+DY	CH+P+E+DY+O	ADJACENT_SWAP	4-5	O>DY	DY>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06175	CH+P+E+O+DY	CH+P+O+E+DY	ADJACENT_SWAP	3-4	E>O	O>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06176	CH+P+E+O+DY	P+CH+E+O+DY	ADJACENT_SWAP	1-2	CH>P	P>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06228	CH+P+E+S+AIIN	CH+E+P+S+AIIN	ADJACENT_SWAP	2-3	P>E	E>P	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f1r	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:P>S	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N06229	CH+P+E+S+AIIN	CH+P+E+AIIN+S	ADJACENT_SWAP	4-5	S>AIIN	AIIN>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06230	CH+P+E+S+AIIN	CH+P+S+E+AIIN	ADJACENT_SWAP	3-4	E>S	S>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f1r	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:P>S	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N06231	CH+P+E+S+AIIN	P+CH+E+S+AIIN	ADJACENT_SWAP	1-2	CH>P	P>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06266	CH+P+E+Y	CH+E+P+Y	ADJACENT_SWAP	2-3	P>E	E>P	ORDER	YES	IDENTITY_EXACT_OBSERVED	READ	3	3	3	f1r|f77r|f89r	3	0	0	3	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06267	CH+P+E+Y	CH+P+Y+E	ADJACENT_SWAP	3-4	E>Y	Y>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	3	3	3	f1r|f77r|f89r	3	0	0	3	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06268	CH+P+E+Y	P+CH+E+Y	ADJACENT_SWAP	1-2	CH>P	P>CH	ORDER	YES	IDENTITY_EXACT_NARROW_APPENDIX	READ	3	3	3	f1r|f77r|f89r	3	0	0	3	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N06294	CH+P+EEE+D_ADDR+OL	CH+EEE+P+D_ADDR+OL	ADJACENT_SWAP	2-3	P>EEE	EEE>P	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
