instruction_id	clause_id	physical_page	register	start_event	end_event	event_count	loci	crosses_physical_line	surface_sequence	component_sequence	fluent_workshop_de	editorial_boundary	minimal_verb_sequence	revised_fluent_de
P917-I0418	P915-C055	f75r	BIOLOGICAL	P912-E0627	P912-E0630	4	f75r.21|f75r.22	YES	ol · lor · am · odar	OL | L+OR | AM_ADDR | O+D_ADDR+AR	Weiter aus diesem Teil von der Entnahmestelle den Ansatz bearbeiten in den nächsten Lauf zur Innenstelle.	ACTION_OR_LICENSED_CLOSE	O	Weiter aus diesem Teil von der Entnahmestelle den Ansatz ausführen in den nächsten Lauf zur Innenstelle.
P917-I0419	P915-C055	f75r	BIOLOGICAL	P912-E0631	P912-E0631	1	f75r.22	NO	shey	SH+E+Y	Diesen Posten kurz halten.	ACTION_OR_LICENSED_CLOSE	SH	Diesen Posten kurz halten.
P917-I0420	P915-C055	f75r	BIOLOGICAL	P912-E0632	P912-E0632	1	f75r.22	NO	qokain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I0421	P915-C055	f75r	BIOLOGICAL	P912-E0633	P912-E0633	1	f75r.22	NO	chedy	CHD+Y	Diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Diesen Posten umsetzen.
P917-I0422	P915-C055	f75r	BIOLOGICAL	P912-E0634	P912-E0635	2	f75r.22	NO	or · shey	OR | SH+E+Y	Den Ansatz und diesen Posten kurz halten.	ACTION_OR_LICENSED_CLOSE	SH	Den Ansatz und diesen Posten kurz halten.
P917-I0423	P915-C055	f75r	BIOLOGICAL	P912-E0636	P912-E0636	1	f75r.22	NO	kar	K+AR	Von der Entnahmestelle zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Von der Entnahmestelle zugeben.
P917-I0424	P915-C055	f75r	BIOLOGICAL	P912-E0637	P912-E0637	1	f75r.22	NO	chedy	CHD+Y	Diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Diesen Posten umsetzen.
P917-I0425	P915-C055	f75r	BIOLOGICAL	P912-E0638	P912-E0638	1	f75r.22	NO	sar	S+AR	Von der Entnahmestelle prüfen.	ACTION_OR_LICENSED_CLOSE	S	Von der Entnahmestelle wählen.
P917-I0426	P915-C055	f75r	BIOLOGICAL	P912-E0639	P912-E0639	1	f75r.23	NO	pchey	P+Y	Diesen Posten einsetzen.	ACTION_OR_LICENSED_CLOSE	P	Diesen Posten einsetzen.
P917-I0427	P915-C055	f75r	BIOLOGICAL	P912-E0640	P912-E0640	1	f75r.23	NO	kshey	K+SH+E+Y	Diesen Posten kurz zugeben oder zuordnen und halten.	ACTION_OR_LICENSED_CLOSE	K>SH	Diesen Posten kurz zugeben und halten.
P917-I0428	P915-C055	f75r	BIOLOGICAL	P912-E0641	P912-E0641	1	f75r.23	NO	qokeey	OK+EE+Y	Diesen Posten länger ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten länger ansetzen.
P917-I0429	P915-C055	f75r	BIOLOGICAL	P912-E0642	P912-E0642	1	f75r.23	NO	qokal	OK+AL	Ansetzen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	OK	Ansetzen zur Ziel- oder Anschlussstelle.
P917-I0430	P915-C055	f75r	BIOLOGICAL	P912-E0643	P912-E0643	1	f75r.23	NO	sshey	S+SH+E+Y	Diesen Posten kurz prüfen und halten.	ACTION_OR_LICENSED_CLOSE	S>SH	Diesen Posten kurz wählen und halten.
P917-I0431	P915-C055	f75r	BIOLOGICAL	P912-E0644	P912-E0645	2	f75r.23	NO	qol · chedyqokam	OL | CHD+Y+OK+AM_ADDR	Weiter diesen Posten umsetzen und ansetzen zur Innenstelle.	ACTION_OR_LICENSED_CLOSE	CHD>OK	Weiter diesen Posten umsetzen und ansetzen zur Innenstelle.
P917-I0432	P915-C055	f75r	BIOLOGICAL	P912-E0646	P912-E0646	1	f75r.24	NO	qokain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I0433	P915-C055	f75r	BIOLOGICAL	P912-E0647	P912-E0647	1	f75r.24	NO	olkeey	SOLK+EE+Y	Diesen Posten länger an der Sammelstelle aufnehmen.	ACTION_OR_LICENSED_CLOSE	SOLK	Diesen Posten länger auffangen.
P917-I0434	P915-C055	f75r	BIOLOGICAL	P912-E0648	P912-E0648	1	f75r.24	NO	qolkary	SOLK+AR+Y	Von der Entnahmestelle diesen Posten an der Sammelstelle aufnehmen.	ACTION_OR_LICENSED_CLOSE	SOLK	Von der Entnahmestelle diesen Posten auffangen.
P917-I0435	P915-C055	f75r	BIOLOGICAL	P912-E0649	P912-E0649	1	f75r.24	NO	sain	S+AIN	Als eine Portion prüfen.	ACTION_OR_LICENSED_CLOSE	S	Als eine Portion wählen.
P917-I0436	P915-C055	f75r	BIOLOGICAL	P912-E0650	P912-E0650	1	f75r.24	NO	checthy	CTH+Y	Diesen Posten bis bereit führen.	ACTION_OR_LICENSED_CLOSE	CTH	Diesen Posten bereitstellen.
P917-I0437	P915-C055	f75r	BIOLOGICAL	P912-E0651	P912-E0653	3	f75r.24|f75r.25	YES	lor · ol · sain	L+OR | OL | S+AIN	Weiter als eine Portion den Ansatz prüfen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	S	Weiter als eine Portion den Ansatz wählen in den nächsten Lauf.
P917-I0438	P915-C055	f75r	BIOLOGICAL	P912-E0654	P912-E0654	1	f75r.25	NO	shckhy	SH+CKH+Y	Diesen Posten halten durch den Durchlass.	ACTION_OR_LICENSED_CLOSE	SH	Diesen Posten halten durch den Durchlass.
P917-I0439	P915-C055	f75r	BIOLOGICAL	P912-E0655	P912-E0655	1	f75r.25	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I0440	P915-C056	f75r	BIOLOGICAL	P912-E0656	P912-E0658	3	f75r.25	NO	shy · dy · qokeedy	Y | Y | OK+EE+DY	Diesen Posten länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten länger ansetzen; fertig.
P917-I0441	P915-C057	f75r	BIOLOGICAL	P912-E0659	P912-E0659	1	f75r.25	NO	lchedy	L+CHD+DY	Umsetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I0442	P915-C058	f75r	BIOLOGICAL	P912-E0660	P912-E0660	1	f75r.25	NO	ram	R+AM_ADDR	Den Zustand markieren zur Innenstelle.	ACTION_OR_LICENSED_CLOSE	R	Kennzeichnen zur Innenstelle.
P917-I0443	P915-C058	f75r	BIOLOGICAL	P912-E0661	P912-E0663	3	f75r.26	NO	dain · ol · sheol	AIN | OL | SH+E+OL	Weiter als eine Portion kurz halten.	ACTION_OR_LICENSED_CLOSE	SH	Weiter als eine Portion kurz halten.
P917-I0444	P915-C058	f75r	BIOLOGICAL	P912-E0664	P912-E0669	6	f75r.26|f75r.27	YES	dain · ol · qoly · dar · ajy · pdalshor	AIN | OL | OL+Y | D_ADDR+AR | A_ADDR+Y | P+D_ADDR+AL+SH+OR	Weiter aus diesem Teil von der Entnahmestelle von der lokalen Stelle als eine Portion diesen Posten und den Ansatz einsetzen und halten zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	P>SH	Weiter aus diesem Teil von der Entnahmestelle von der lokalen Stelle als eine Portion diesen Posten und den Ansatz einsetzen und halten zur Ziel- oder Anschlussstelle.
P917-I0445	P915-C058	f75r	BIOLOGICAL	P912-E0670	P912-E0670	1	f75r.27	NO	shtol	SH+T+OL	Weiter halten und bearbeiten.	ACTION_OR_LICENSED_CLOSE	SH>T	Weiter halten und einstellen.
P917-I0446	P915-C058	f75r	BIOLOGICAL	P912-E0671	P912-E0672	2	f75r.27	NO	qoty · pshar	OT+Y | P+SH+AR	Danach von der Entnahmestelle diesen Posten einsetzen und halten.	ACTION_OR_LICENSED_CLOSE	P>SH	Danach von der Entnahmestelle diesen Posten einsetzen und halten.
P917-I0447	P915-C058	f75r	BIOLOGICAL	P912-E0673	P912-E0673	1	f75r.27	NO	shedy	SHED+DY	Ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen; fertig.
P917-I0448	P915-C059	f75r	BIOLOGICAL	P912-E0674	P912-E0674	1	f75r.27	NO	okaldy	OK+AL+DY	Ansetzen zur Ziel- oder Anschlussstelle; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Ansetzen zur Ziel- oder Anschlussstelle; fertig.
P917-I0449	P915-C060	f75r	BIOLOGICAL	P912-E0675	P912-E0677	3	f75r.27	NO	dar · otar · otody	D_ADDR+AR | OT+AR | OT+O+DY	Danach aus diesem Teil von der Entnahmestelle bearbeiten; fertig.	ACTION_OR_LICENSED_CLOSE	O	Danach aus diesem Teil von der Entnahmestelle ausführen; fertig.
P917-I0450	P915-C061	f75r	BIOLOGICAL	P912-E0678	P912-E0679	2	f75r.27	NO	dy · rol	Y | R+OL	Weiter diesen Posten den Zustand markieren.	ACTION_OR_LICENSED_CLOSE	R	Weiter diesen Posten kennzeichnen.
P917-I0451	P915-C061	f75r	BIOLOGICAL	P912-E0680	P912-E0680	1	f75r.28	NO	tchedy	T+CHD+Y	Diesen Posten bearbeiten und umsetzen.	ACTION_OR_LICENSED_CLOSE	T>CHD	Diesen Posten einstellen und umsetzen.
P917-I0452	P915-C061	f75r	BIOLOGICAL	P912-E0681	P912-E0681	1	f75r.28	NO	pchedy	P+CHD+DY	Einsetzen und umsetzen; fertig.	ACTION_OR_LICENSED_CLOSE	P>CHD	Einsetzen und umsetzen; fertig.
P917-I0453	P915-C062	f75r	BIOLOGICAL	P912-E0682	P912-E0682	1	f75r.28	NO	qokeey	OK+EE+Y	Diesen Posten länger ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten länger ansetzen.
P917-I0454	P915-C062	f75r	BIOLOGICAL	P912-E0683	P912-E0685	3	f75r.28	NO	sol · oldair · shecthy	OL | OL+D_ADDR+AIR | SH+E+CTH+Y	Weiter aus diesem Teil diesen Posten kurz halten und bis bereit führen entlang des Laufs.	ACTION_OR_LICENSED_CLOSE	SH>CTH	Weiter aus diesem Teil diesen Posten kurz halten und bereitstellen entlang des Laufs.
P917-I0455	P915-C062	f75r	BIOLOGICAL	P912-E0686	P912-E0688	3	f75r.28	NO	qol · l · sheedy	OL | L | SH+EE+DY	Weiter länger halten in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	SH	Weiter länger halten in den nächsten Lauf; fertig.
P917-I0456	P915-C063	f75r	BIOLOGICAL	P912-E0689	P912-E0689	1	f75r.28	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I0457	P915-C064	f75r	BIOLOGICAL	P912-E0690	P912-E0690	1	f75r.28	NO	lolchedy	L+OL+CHD+DY	Weiter umsetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Weiter umsetzen in den nächsten Lauf; fertig.
P917-I0458	P915-C065	f75r	BIOLOGICAL	P912-E0691	P912-E0692	2	f75r.29	NO	dain · chkal	AIN | CHK+AL	Als eine Portion behandeln zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	CHK	Als eine Portion behandeln zur Ziel- oder Anschlussstelle.
P917-I0459	P915-C065	f75r	BIOLOGICAL	P912-E0693	P912-E0694	2	f75r.29	NO	dy · lo	Y | L+O	Diesen Posten bearbeiten in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	O	Diesen Posten ausführen in den nächsten Lauf.
P917-I0460	P915-C065	f75r	BIOLOGICAL	P912-E0695	P912-E0695	1	f75r.29	NO	lkaiin	L+K+AIIN	Nach Sollmaß zugeben oder zuordnen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	K	Nach Sollmaß zugeben in den nächsten Lauf.
P917-I0461	P915-C065	f75r	BIOLOGICAL	P912-E0696	P912-E0697	2	f75r.29	NO	ol · okeedyqol	OL | OK+EE+DY+OL	Weiter länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Weiter länger ansetzen; fertig.
P917-I0462	P915-C065	f75r	BIOLOGICAL	P912-E0698	P912-E0700	3	f75r.29	NO	dain · olchey · qokeedy	AIN | OL+Y | OK+EE+DY	Weiter als eine Portion diesen Posten länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Weiter als eine Portion diesen Posten länger ansetzen; fertig.
P917-I0463	P915-C066	f75r	BIOLOGICAL	P912-E0701	P912-E0701	1	f75r.29	NO	chedy	CHD+Y	Diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Diesen Posten umsetzen.
P917-I0464	P915-C066	f75r	BIOLOGICAL	P912-E0702	P912-E0703	2	f75r.29|f75r.30	YES	qotan · qo	OT+AN | O	Danach bearbeiten.	ACTION_OR_LICENSED_CLOSE	O	Danach ausführen.
P917-I0465	P915-C066	f75r	BIOLOGICAL	P912-E0704	P912-E0705	2	f75r.30	NO	dain · cheeky	AIN | CHK+EE+Y	Als eine Portion diesen Posten länger behandeln.	ACTION_OR_LICENSED_CLOSE	CHK	Als eine Portion diesen Posten länger behandeln.
P917-I0466	P915-C066	f75r	BIOLOGICAL	P912-E0706	P912-E0706	1	f75r.30	NO	qokey	OK+E+Y	Diesen Posten kurz ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten kurz ansetzen.
P917-I0467	P915-C066	f75r	BIOLOGICAL	P912-E0707	P912-E0707	1	f75r.30	NO	qokain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I0468	P915-C066	f75r	BIOLOGICAL	P912-E0708	P912-E0708	1	f75r.30	NO	cheky	CHK+E+Y	Diesen Posten kurz behandeln.	ACTION_OR_LICENSED_CLOSE	CHK	Diesen Posten kurz behandeln.
P917-I0469	P915-C066	f75r	BIOLOGICAL	P912-E0709	P912-E0709	1	f75r.30	NO	qokal	OK+AL	Ansetzen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	OK	Ansetzen zur Ziel- oder Anschlussstelle.
P917-I0470	P915-C066	f75r	BIOLOGICAL	P912-E0710	P912-E0711	2	f75r.30	NO	dain · chedy	AIN | CHD+Y	Als eine Portion diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Als eine Portion diesen Posten umsetzen.
P917-I0471	P915-C066	f75r	BIOLOGICAL	P912-E0712	P912-E0712	1	f75r.30	NO	o	O	Bearbeiten.	ACTION_OR_LICENSED_CLOSE	O	Ausführen.
P917-I0472	P915-C066	f75r	BIOLOGICAL	P912-E0713	P912-E0713	1	f75r.30	NO	kalol	K+AL+OL	Weiter zugeben oder zuordnen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	K	Weiter zugeben zur Ziel- oder Anschlussstelle.
P917-I0473	P915-C066	f75r	BIOLOGICAL	P912-E0714	P912-E0714	1	f75r.30	NO	shedy	SHED+DY	Ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen; fertig.
P917-I0474	P915-C067	f75r	BIOLOGICAL	P912-E0715	P912-E0715	1	f75r.30	NO	okar	OK+AR	Von der Entnahmestelle ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Von der Entnahmestelle ansetzen.
P917-I0475	P915-C067	f75r	BIOLOGICAL	P912-E0716	P912-E0716	1	f75r.30	NO	olom	OL+O+AM_ADDR	Weiter bearbeiten zur Innenstelle.	ACTION_OR_LICENSED_CLOSE	O	Weiter ausführen zur Innenstelle.
P917-I0476	P915-C067	f75r	BIOLOGICAL	P912-E0717	P912-E0717	1	f75r.31	NO	dshedy	SH+E+DY	Kurz halten; fertig.	ACTION_OR_LICENSED_CLOSE	SH	Kurz halten; fertig.
P917-I0477	P915-C068	f75r	BIOLOGICAL	P912-E0718	P912-E0718	1	f75r.31	NO	qokey	OK+E+Y	Diesen Posten kurz ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten kurz ansetzen.
P917-I0478	P915-C068	f75r	BIOLOGICAL	P912-E0719	P912-E0720	2	f75r.31	NO	chckhy · qokar	CKH+Y | OK+AR	Von der Entnahmestelle diesen Posten ansetzen durch den Durchlass.	ACTION_OR_LICENSED_CLOSE	OK	Von der Entnahmestelle diesen Posten ansetzen durch den Durchlass.
P917-I0479	P915-C068	f75r	BIOLOGICAL	P912-E0721	P912-E0721	1	f75r.31	NO	shedy	SHED+DY	Ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen; fertig.
P917-I0480	P915-C069	f75r	BIOLOGICAL	P912-E0722	P912-E0723	2	f75r.31	NO	chey · qoked	Y | OK+E+D_ADDR	Aus diesem Teil diesen Posten kurz ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Aus diesem Teil diesen Posten kurz ansetzen.
P917-I0481	P915-C069	f75r	BIOLOGICAL	P912-E0724	P912-E0724	1	f75r.31	NO	qokedy	OK+E+DY	Kurz ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Kurz ansetzen; fertig.
P917-I0482	P915-C070	f75r	BIOLOGICAL	P912-E0725	P912-E0725	1	f75r.31	NO	daldy	AL+DY	Zur Ziel- oder Anschlussstelle weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Zur Ziel- oder Anschlussstelle weiterarbeiten; fertig.
P917-I0483	P915-C071	f75r	BIOLOGICAL	P912-E0726	P912-E0726	1	f75r.32	NO	polshy	P+OL+SH+Y	Weiter diesen Posten einsetzen und halten.	ACTION_OR_LICENSED_CLOSE	P>SH	Weiter diesen Posten einsetzen und halten.
P917-I0484	P915-C071	f75r	BIOLOGICAL	P912-E0727	P912-E0728	2	f75r.32	NO	dal · shedy	AL | SHED+DY	Ruhen lassen zur Ziel- oder Anschlussstelle; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen zur Ziel- oder Anschlussstelle; fertig.
P917-I0485	P915-C072	f75r	BIOLOGICAL	P912-E0729	P912-E0729	1	f75r.32	NO	qokain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I0486	P915-C072	f75r	BIOLOGICAL	P912-E0730	P912-E0731	2	f75r.32	NO	dar · chsdy	D_ADDR+AR | CH+S+DY	Aus diesem Teil von der Entnahmestelle entnehmen und prüfen; fertig.	ACTION_OR_LICENSED_CLOSE	CH>S	Aus diesem Teil von der Entnahmestelle entnehmen und wählen; fertig.
P917-I0487	P915-C073	f75r	BIOLOGICAL	P912-E0732	P912-E0732	1	f75r.32	NO	shedy	SHED+DY	Ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen; fertig.
P917-I0488	P915-C074	f75r	BIOLOGICAL	P912-E0733	P912-E0734	2	f75r.32	NO	qotar · shedy	OT+AR | SHED+DY	Danach von der Entnahmestelle ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Danach von der Entnahmestelle absetzen; fertig.
P917-I0489	P915-C075	f75r	BIOLOGICAL	P912-E0735	P912-E0735	1	f75r.32	NO	ldy	L+DY	In den nächsten Lauf weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		In den nächsten Lauf weiterarbeiten; fertig.
P917-I0490	P915-C076	f75r	BIOLOGICAL	P912-E0736	P912-E0736	1	f75r.33	NO	qokeey	OK+EE+Y	Diesen Posten länger ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten länger ansetzen.
P917-I0491	P915-C076	f75r	BIOLOGICAL	P912-E0737	P912-E0738	2	f75r.33	NO	l · shedy	L | SHED+DY	Ruhen lassen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen in den nächsten Lauf; fertig.
P917-I0492	P915-C077	f75r	BIOLOGICAL	P912-E0739	P912-E0739	1	f75r.33	NO	qo	O	Bearbeiten.	ACTION_OR_LICENSED_CLOSE	O	Ausführen.
P917-I0493	P915-C077	f75r	BIOLOGICAL	P912-E0740	P912-E0741	2	f75r.33	NO	l · chedy	L | CHD+Y	Diesen Posten umsetzen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	CHD	Diesen Posten umsetzen in den nächsten Lauf.
P917-I0494	P915-C077	f75r	BIOLOGICAL	P912-E0742	P912-E0742	1	f75r.33	NO	qokain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I0495	P915-C077	f75r	BIOLOGICAL	P912-E0743	P912-E0743	1	f75r.33	NO	chcthedy	CH+CTH+E+DY	Kurz entnehmen und bis bereit führen; fertig.	ACTION_OR_LICENSED_CLOSE	CH>CTH	Kurz entnehmen und bereitstellen; fertig.
P917-I0496	P915-C078	f75r	BIOLOGICAL	P912-E0744	P912-E0744	1	f75r.33	NO	ltedy	L+T+E+DY	Kurz bearbeiten in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	T	Kurz einstellen in den nächsten Lauf; fertig.
P917-I0497	P915-C079	f75r	BIOLOGICAL	P912-E0745	P912-E0745	1	f75r.33	NO	darom	D_ADDR+AR+O+AM_ADDR	Aus diesem Teil von der Entnahmestelle bearbeiten zur Innenstelle.	ACTION_OR_LICENSED_CLOSE	O	Aus diesem Teil von der Entnahmestelle ausführen zur Innenstelle.
P917-I0498	P915-C079	f75r	BIOLOGICAL	P912-E0746	P912-E0746	1	f75r.34	NO	s	S	Prüfen.	ACTION_OR_LICENSED_CLOSE	S	Wählen.
P917-I0499	P915-C079	f75r	BIOLOGICAL	P912-E0747	P912-E0747	1	f75r.34	NO	olkedy	SOLK+E+DY	Kurz an der Sammelstelle aufnehmen; fertig.	ACTION_OR_LICENSED_CLOSE	SOLK	Kurz auffangen; fertig.
P917-I0500	P915-C080	f75r	BIOLOGICAL	P912-E0748	P912-E0748	1	f75r.34	NO	okal	OK+AL	Ansetzen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	OK	Ansetzen zur Ziel- oder Anschlussstelle.
P917-I0501	P915-C080	f75r	BIOLOGICAL	P912-E0749	P912-E0751	3	f75r.34	NO	dar · oty · okar	D_ADDR+AR | OT+Y | OK+AR	Danach aus diesem Teil von der Entnahmestelle diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Danach aus diesem Teil von der Entnahmestelle diesen Posten ansetzen.
P917-I0502	P915-C080	f75r	BIOLOGICAL	P912-E0752	P912-E0754	3	f75r.34	NO	otar · ol · kain	OT+AR | OL | K+AIN	Danach weiter von der Entnahmestelle als eine Portion zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Danach weiter von der Entnahmestelle als eine Portion zugeben.
P917-I0503	P915-C080	f75r	BIOLOGICAL	P912-E0755	P912-E0755	1	f75r.34	NO	oltedy	OL+T+E+DY	Weiter kurz bearbeiten; fertig.	ACTION_OR_LICENSED_CLOSE	T	Weiter kurz einstellen; fertig.
P917-I0504	P915-C081	f75r	BIOLOGICAL	P912-E0756	P912-E0756	1	f75r.35	NO	qokain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I0505	P915-C081	f75r	BIOLOGICAL	P912-E0757	P912-E0757	1	f75r.35	NO	sheety	SH+EE+T+Y	Diesen Posten länger halten und bearbeiten.	ACTION_OR_LICENSED_CLOSE	SH>T	Diesen Posten länger halten und einstellen.
P917-I0506	P915-C081	f75r	BIOLOGICAL	P912-E0758	P912-E0758	1	f75r.35	NO	qokain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I0507	P915-C081	f75r	BIOLOGICAL	P912-E0759	P912-E0761	3	f75r.35	NO	dar · dar · shedy	D_ADDR+AR | D_ADDR+AR | SHED+DY	Aus diesem Teil von der Entnahmestelle ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Aus diesem Teil von der Entnahmestelle absetzen; fertig.
P917-I0508	P915-C082	f75r	BIOLOGICAL	P912-E0762	P912-E0762	1	f75r.35	NO	qokain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I0509	P915-C082	f75r	BIOLOGICAL	P912-E0763	P912-E0763	1	f75r.35	NO	oldy	OL+DY	Weiter weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Weiter weiterarbeiten; fertig.
P917-I0510	P915-C083	f75r	BIOLOGICAL	P912-E0764	P912-E0765	2	f75r.36	NO	sol · keedy	OL | K+EE+DY	Weiter länger zugeben oder zuordnen; fertig.	ACTION_OR_LICENSED_CLOSE	K	Weiter länger zugeben; fertig.
P917-I0511	P915-C084	f75r	BIOLOGICAL	P912-E0766	P912-E0766	1	f75r.36	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I0512	P915-C085	f75r	BIOLOGICAL	P912-E0767	P912-E0767	1	f75r.36	NO	qokey	OK+E+Y	Diesen Posten kurz ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten kurz ansetzen.
P917-I0513	P915-C085	f75r	BIOLOGICAL	P912-E0768	P912-E0768	1	f75r.36	NO	okar	OK+AR	Von der Entnahmestelle ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Von der Entnahmestelle ansetzen.
P917-I0514	P915-C085	f75r	BIOLOGICAL	P912-E0769	P912-E0770	2	f75r.36	NO	otar · dardardy	OT+AR | D_ADDR+AR+D_ADDR+AR+DY	Danach von der Entnahmestelle aus diesem Teil weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Danach von der Entnahmestelle aus diesem Teil weiterarbeiten; fertig.
P917-I0515	P915-C086	f75r	BIOLOGICAL	P912-E0771	P912-E0771	1	f75r.37	NO	qokedy	OK+E+DY	Kurz ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Kurz ansetzen; fertig.
P917-I0516	P915-C087	f75r	BIOLOGICAL	P912-E0772	P912-E0773	2	f75r.37	NO	dy · sheety	Y | SH+EE+T+Y	Diesen Posten länger halten und bearbeiten.	ACTION_OR_LICENSED_CLOSE	SH>T	Diesen Posten länger halten und einstellen.
P917-I0517	P915-C087	f75r	BIOLOGICAL	P912-E0774	P912-E0774	1	f75r.37	NO	qokedy	OK+E+DY	Kurz ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Kurz ansetzen; fertig.
P917-I0518	P915-C088	f75r	BIOLOGICAL	P912-E0775	P912-E0775	1	f75r.37	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I0519	P915-C089	f75r	BIOLOGICAL	P912-E0776	P912-E0776	1	f75r.37	NO	qokechdy	OK+E+CHD+DY	Kurz ansetzen und umsetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK>CHD	Kurz ansetzen und umsetzen; fertig.
P917-I0520	P915-C090	f75r	BIOLOGICAL	P912-E0777	P912-E0778	2	f75r.37|f75r.38	YES	lol · qokeedy	L+OL | OK+EE+DY	Weiter länger ansetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Weiter länger ansetzen in den nächsten Lauf; fertig.
