work_order_serial	source_unified_serial	work_order_id	work_order_title_de	phase	execution_step	phase_step	source_unit	reading_unit_id	register	page	source_group_id	visible_owner	visible_surface	lookup_id	resolved_entry_id	resolved_reading_de	lookup_status	assignment_status
W240	U040	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHAT	4	1	H3	H3-S001	PROSE	f11r	E040	NOT_REQUIRED	schoal	PR181	MC049	Zutat an die Arbeitsstelle geben	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W241	U041	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHAT	4	1	H3	H3-S001	PROSE	f11r	E041	NOT_REQUIRED	cfhy	PR003	MC129	auswringen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W242	U042	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHAT	4	1	H3	H3-S001	PROSE	f11r	E042	NOT_REQUIRED	shfydaiin	PR197	MC111	Standmaß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W243	U043	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHAT	4	1	H3	H3-S001	PROSE	f11r	E043	NOT_REQUIRED	cphy	PR048	MC156	nachseihen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W244	U044	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHAT	4	1	H3	H3-S001	PROSE	f11r	E044	NOT_REQUIRED	shey	PR196	MC119	klarer Auszug	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W245	U045	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHAT	4	1	H3	H3-S001	PROSE	f11r	E045	NOT_REQUIRED	tchody	PR219	MC037	kalt stellen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W246	U046	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHAT	4	1	H3	H3-S002	PROSE	f11r	E046	NOT_REQUIRED	shoyty	PR200	MC062	Zutatenteil	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W247	U047	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHAT	4	1	H3	H3-S003	PROSE	f11r	E047	NOT_REQUIRED	dchol	PR063	MC142	Voriges	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W248	U048	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHAT	4	1	H3	H3-S003	PROSE	f11r	E048	NOT_REQUIRED	chy	PR047	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W249	U049	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHAT	4	1	H3	H3-S003	PROSE	f11r	E049	NOT_REQUIRED	kchy	PR076	MC117	diesen Posten bearbeiten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W250	U050	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHAT	4	1	H3	H3-S003	PROSE	f11r	E050	NOT_REQUIRED	dy	PR067	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W251	U051	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHAT	4	1	H3	H3-S003	PROSE	f11r	E051	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W252	U052	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHAT	4	1	H3	H3-S004	PROSE	f11r	E052	NOT_REQUIRED	qotchy	PR168	MC107	anschließender Arbeitsposten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W253	U053	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHAT	4	1	H3	H3-S004	PROSE	f11r	E053	NOT_REQUIRED	okchol	PR105	MC041	weiterlaufenden Posten aufnehmen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W254	U054	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHAT	4	1	H3	H3-S004	PROSE	f11r	E054	NOT_REQUIRED	cthy	PR051	MC161	bereit	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W255	U055	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	WHAT	4	1	H3	H3-S004	PROSE	f11r	E055	NOT_REQUIRED	dy	PR067	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W256	U167	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S001	PROSE	f82r	E167	NOT_REQUIRED	dchedy	PR061	MC025	Posten überführen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W257	U168	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S002	PROSE	f82r	E168	NOT_REQUIRED	qolchedy	PR160	MC028	weiterüberführen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W258	U169	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S003	PROSE	f82r	E169	NOT_REQUIRED	qokain	PR141	MC017	eine Portion zugeben	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W259	U170	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S003	PROSE	f82r	E170	NOT_REQUIRED	dy	PR067	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W260	U171	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S003	PROSE	f82r	E171	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W261	U172	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S004	PROSE	f82r	E172	NOT_REQUIRED	qokal	PR142	MC040	dort ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W262	U173	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S004	PROSE	f82r	E173	NOT_REQUIRED	lcheckhy	PR080	MC168	Ausgangsdurchlass	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W263	U174	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S004	PROSE	f82r	E174	NOT_REQUIRED	lched	PR081	MC127	abführen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W264	U175	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S004	PROSE	f82r	E175	NOT_REQUIRED	qokeey	PR152	MC002	länger ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W265	U176	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S004	PROSE	f82r	E176	NOT_REQUIRED	lcheckhedy	PR079	MC133	abseihen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W266	U177	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S005	PROSE	f82r	E177	NOT_REQUIRED	qokaly	PR143	MC054	dies dort ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W267	U178	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S005	PROSE	f82r	E178	NOT_REQUIRED	solkaiin	PR205	MC036	bis Sollmass sammeln	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W268	U179	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S005	PROSE	f82r	E179	NOT_REQUIRED	chckhy	PR010	MC035	durchleiten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W269	U180	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S005	PROSE	f82r	E180	NOT_REQUIRED	qokaiin	PR140	MC120	auf Sollmaß einstellen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W270	U181	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S005	PROSE	f82r	E181	NOT_REQUIRED	qokaiin	PR140	MC120	auf Sollmaß einstellen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W271	U182	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S005	PROSE	f82r	E182	NOT_REQUIRED	octheol	PR097	MC112	bereitgestellten Gang fortsetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W272	U183	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S005	PROSE	f82r	E183	NOT_REQUIRED	chkeey	PR033	MC166	diesen Posten länger warm halten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W273	U184	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S005	PROSE	f82r	E184	NOT_REQUIRED	ldy	PR088	MC004	abziehen; Ende	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W274	U185	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S006	PROSE	f82r	E185	NOT_REQUIRED	oteey	PR130	MC063	langer Folgeposten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W275	U186	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S006	PROSE	f82r	E186	NOT_REQUIRED	qokal	PR142	MC040	dort ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W276	U187	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S006	PROSE	f82r	E187	NOT_REQUIRED	sheckhy	PR189	MC132	kurz durchleiten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W277	U188	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S006	PROSE	f82r	E188	NOT_REQUIRED	qoky	PR157	MC026	aktuellen Posten ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W278	U189	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S007	PROSE	f82r	E189	NOT_REQUIRED	dshedy	PR065	MC138	Frischwasser	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W279	U190	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S008	PROSE	f82r	E190	NOT_REQUIRED	sotaiin	PR211	MC060	Folgemaß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W280	U191	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S008	PROSE	f82r	E191	NOT_REQUIRED	qokar	PR144	MC044	daraus ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W281	U192	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S008	PROSE	f82r	E192	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W282	U193	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S009	PROSE	f82r	E193	NOT_REQUIRED	solshedy	PR209	MC149	weiter absetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W283	U194	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S010	PROSE	f82r	E194	NOT_REQUIRED	qokeey	PR152	MC002	länger ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W284	U195	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S010	PROSE	f82r	E195	NOT_REQUIRED	qoky	PR157	MC026	aktuellen Posten ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W285	U196	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S010	PROSE	f82r	E196	NOT_REQUIRED	ls	PR093	MC065	Durchlassöffnung	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W286	U197	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S010	PROSE	f82r	E197	NOT_REQUIRED	cheey	PR024	MC119	klarer Auszug	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W287	U198	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S011	PROSE	f82r	E198	NOT_REQUIRED	okain	PR101	MC017	eine Portion zugeben	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W288	U199	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S011	PROSE	f82r	E199	NOT_REQUIRED	char	PR007	MC055	aus dem Ansatz	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W289	U200	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S011	PROSE	f82r	E200	NOT_REQUIRED	okain	PR101	MC017	eine Portion zugeben	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W290	U201	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S011	PROSE	f82r	E201	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W291	U202	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S012	PROSE	f82r	E202	NOT_REQUIRED	lchy	PR086	MC008	abziehen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W292	U203	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S012	PROSE	f82r	E203	NOT_REQUIRED	cheey	PR024	MC119	klarer Auszug	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W293	U204	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S012	PROSE	f82r	E204	NOT_REQUIRED	qcthey	PR136	MC073	kurz bereithalten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W294	U205	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S012	PROSE	f82r	E205	NOT_REQUIRED	qokeey	PR152	MC002	länger ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W295	U206	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S012	PROSE	f82r	E206	NOT_REQUIRED	lcheey	PR085	MC066	Klarlauf abfuehren	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W296	U207	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S012	PROSE	f82r	E207	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W297	U208	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S012	PROSE	f82r	E208	NOT_REQUIRED	chey	PR030	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W298	U209	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S012	PROSE	f82r	E209	NOT_REQUIRED	qokeeedy	PR151	MC140	vollständig ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W299	U210	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S013	PROSE	f82r	E210	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W300	U211	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S014	PROSE	f82r	E211	NOT_REQUIRED	lar	PR078	MC029	von dort abfuehren	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W301	U212	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S015	PROSE	f82r	E212	NOT_REQUIRED	tshey	PR223	MC141	Klarlauf zugeben	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W302	U213	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S015	PROSE	f82r	E213	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W303	U214	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S016	PROSE	f82r	E214	NOT_REQUIRED	cheal	PR013	MC154	dorthin	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W304	U215	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S016	PROSE	f82r	E215	NOT_REQUIRED	lchedar	PR083	MC011	von dort abführen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W305	U216	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S016	PROSE	f82r	E216	NOT_REQUIRED	ches	PR028	MC152	teilen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W306	U217	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S016	PROSE	f82r	E217	NOT_REQUIRED	aiin	PR001	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W307	U218	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S016	PROSE	f82r	E218	NOT_REQUIRED	oteey	PR130	MC063	langer Folgeposten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W308	U219	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S016	PROSE	f82r	E219	NOT_REQUIRED	qokaiin	PR140	MC120	auf Sollmaß einstellen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W309	U220	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S016	PROSE	f82r	E220	NOT_REQUIRED	okey	PR109	MC007	kurz ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W310	U221	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S016	PROSE	f82r	E221	NOT_REQUIRED	pchedy	PR135	MC070	einführen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W311	U222	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S017	PROSE	f82r	E222	NOT_REQUIRED	rsheal	PR174	MC102	kurz am Ziel ruhen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W312	U223	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S017	PROSE	f82r	E223	NOT_REQUIRED	daldy	PR058	MC079	Nebenoeffnung; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W313	U224	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S018	PROSE	f82r	E224	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W314	U225	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S019	PROSE	f82r	E225	NOT_REQUIRED	rshedy	PR175	MC084	Waschgang abschließen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W315	U226	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S020	PROSE	f82r	E226	NOT_REQUIRED	qoteedy	PR170	MC173	lange Folge; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W316	U227	D2_CLEAR_EXTRACT_STAR_ATLAS	Klarauszug durch Stationen mit Sternatlas-Ablesung	HOW	5	1	B2	B2-S021	PROSE	f82r	E227	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
