audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	hard_collision	verdict
G648-A05-003	5	cholkaiin	f82v	f82v.13	B	B	2	6	MEDIAL	qokain	chckhdy	tchedy qocthes qokar chckhy qokain cholkaiin chckhdy qokoldy	tchedy qocthes qokar chckhy qokain cholkaiin chckhdy qokoldy	tche y qocthes qokar chckhy qokain cholkaiin chckhdy qokoldy	ALL_THREE_EXACT	1	1	[cholkaiin:?]	Trockengut, heiß im dritten Grad	3	2	kalt und trocken in der Mitte des Grades, abgeschlossen | [qocthes:?] | heiße Portion | [chckhy:?] | heiß, Grad II | [cholkaiin:?] | [chckhdy:?] | [qokoldy:?]	kalt und trocken in der Mitte des Grades, abgeschlossen | [qocthes:?] | heiße Portion | [chckhy:?] | heiß, Grad II | Trockengut, heiß im dritten Grad | [chckhdy:?] | [qokoldy:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A05-004	5	cholkaiin	f86v6	f86v6.14	T	B	2	2	MEDIAL	ykchy	chey	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain	ykchy cholkaiin chey ykeeedy okal or checfhy lkey okar dar ol ain	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain	ALL_THREE_EXACT	1	1	[cholkaiin:?]	Trockengut, heiß im dritten Grad	5	3	[ykchy:?] | [cholkaiin:?] | trocken in der Mitte des Grades | [ykeedy:?] | Ansatz aus heißem Rohstoff, Form I | Teil-/Nominalträger; genaue Basisbedeutung offen | [chcfhy:?] | [lkey:?] | [okar:?] | [dar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge-/Klassenwert II	[ykchy:?] | Trockengut, heiß im dritten Grad | trocken in der Mitte des Grades | [ykeedy:?] | Ansatz aus heißem Rohstoff, Form I | Teil-/Nominalträger; genaue Basisbedeutung offen | [chcfhy:?] | [lkey:?] | [okar:?] | [dar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge-/Klassenwert II	0	CLEAN_CONTEXT_COMPATIBLE
G648-A05-005	5	cholkaiin	f95r1	f95r1.8	H	B	3	3	MEDIAL	chdaiin	qokeedy	olkor chdaiin cholkaiin qokeedy qoky chey lchedy chedy alod	olkor chdaiin chol kaiin qokeedy qoky chedy lchedy chedy alod	olkor chdaiin chal kaiin qokee y qoky che y lchedy che y alod	READER_VARIANT	0	0	[cholkaiin:?]	Trockengut, heiß im dritten Grad	5	2	[olkor:?] | [chdaiin:?] | [cholkaiin:?] | heiß am Ende des Grades, abgeschlossen | heiß am Anfang des Grades | trocken in der Mitte des Grades | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | [alod:?]	[olkor:?] | [chdaiin:?] | Trockengut, heiß im dritten Grad | heiß am Ende des Grades, abgeschlossen | heiß am Anfang des Grades | trocken in der Mitte des Grades | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | [alod:?]	0	READER_VARIANT_WARNING
G648-A06-001	6	lkar	f103r	f103r.19	S	B	3	9	MEDIAL	oteol	okaral	okaiin chey qoy shey qokaiin chedy qokain oteol lkar okaral lkldy lr	okaiin chey qoy shey qokaiin chedy qokain oteol lkar okaral lkldy lr	okaiin chey qoy shey qokaiin chedy qokain oteal lkar otaral lkldy lr	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	6	6	heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades | [qoy:?] | feucht in der Mitte des Grades | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | [oteol:?] | [lkar:?] | [okaral:?] | [lkldy:?] | [lr:?]	heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades | [qoy:?] | feucht in der Mitte des Grades | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | [oteol:?] | heiße Holzfraktion I | [okaral:?] | [lkldy:?] | [lr:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-002	6	lkar	f103r	f103r.5	S	B	3	6	MEDIAL	qokey	sheeky	pocharal okedar shedy oteey qokey lkar sheeky okalor shedy yt rkar ota okdy	pocharal okedar shedy oteey qokey lkar sheeky okalor shedy rkar otan okdy	pocharal okedar shedy oteey qokey lkar sheeky okalor shedy yk rkar otae okdy	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	5	5	[pocharal:?] | [okedar:?] | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades | heiß in der Mitte des Grades | [lkar:?] | [sheeky:?] | [okalor:?] | feucht in der Mitte des Grades, abgeschlossen | [yt:?] | [rkar:?] | [ota:?] | heißer Ansatz am Anfang des Grades, abgeschlossen	[pocharal:?] | [okedar:?] | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades | heiß in der Mitte des Grades | heiße Holzfraktion I | [sheeky:?] | [okalor:?] | feucht in der Mitte des Grades, abgeschlossen | [yt:?] | [rkar:?] | [ota:?] | heißer Ansatz am Anfang des Grades, abgeschlossen	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-003	6	lkar	f103v	f103v.9	S	B	3	11	FINAL	ol	<EOS>	pchal shal shorchdy okeor okaiin shedy pchedy qotchedy qotar ol lkar	pchal shal shorchdy okeor okain shedy pchedy qotchedy qotar ol lkar	pchalshal shorch y okear okaiin shedy pchedy qotchedy qotar ol lkar	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	5	3	[pchal:?] | [shal:?] | [shorchdy:?] | [okeor:?] | heiß, Grad III, im Ansatzrahmen | feucht in der Mitte des Grades, abgeschlossen | getrocknetes Pulver | kalt und trocken in der Mitte des Grades, abgeschlossen | [qotar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [lkar:?]	[pchal:?] | [shal:?] | [shorchdy:?] | [okeor:?] | heiß, Grad III, im Ansatzrahmen | feucht in der Mitte des Grades, abgeschlossen | getrocknetes Pulver | kalt und trocken in der Mitte des Grades, abgeschlossen | [qotar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiße Holzfraktion I	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-004	6	lkar	f104r	f104r.6	S	B	3	4	MEDIAL	aiin	cheeo	y cheeody aiin lkar cheeo dain ockhedy qokeedy qotain otchdy otain chedam	ycheeody aiin lkar cheeo dain ockhedy qokeedy qotain otchdy tain chedam	ycheeo y aiin lkar cheeo dain ockhedy qokee y qotain otch y otain chedam	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	6	3	[y:?] | [cheeody:?] | Menge III | [lkar:?] | [cheeo:?] | Grad-/Maßwert II | [ockhedy:?] | heiß am Ende des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | [chedam:?]	[y:?] | [cheeody:?] | Menge III | heiße Holzfraktion I | [cheeo:?] | Grad-/Maßwert II | [ockhedy:?] | heiß am Ende des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | [chedam:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-005	6	lkar	f104v	f104v.18	S	B	3	4	MEDIAL	qokaiin	ytaiin	dcheeoy qokaiiin qokaiin lkar ytaiin otcheochy sarain	dcheeoy qokaiiin qokaiin lkar ytaiin otcheochy sarain	dcheeoy qokaiiin qokaiin lkar ytaiin otcheo chy sarain	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	2	2	[dcheeoy:?] | heiß im qo-Rahmen, Grad IV | heiß, Grad III | [lkar:?] | [ytaiin:?] | [otcheochy:?] | [sarain:?]	[dcheeoy:?] | heiß im qo-Rahmen, Grad IV | heiß, Grad III | heiße Holzfraktion I | [ytaiin:?] | [otcheochy:?] | [sarain:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-006	6	lkar	f105r	f105r.31	S	B	3	9	MEDIAL	lkedy	chedy	kodeey lchl shx ar aiijy cpheesy okal lkedy lkar chedy qokaiin or fchoky	kodeey lchl shx ar aiidy cpheesy okal lkedy lkor chedy qokaiin or fchoky	todeey lchl shx ar aiijy cpheesy okal lkedy lk r che y qokaiin or fcho y	READER_VARIANT	0	0	[lkar:?]	heiße Holzfraktion I	4	2	[kodeey:?] | [lchl:?] | [shx:?] | [ar:?] | [aiijy:?] | [cpheesy:?] | Ansatz aus heißem Rohstoff, Form I | [lkedy:?] | [lkar:?] | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad III | Teil-/Nominalträger; genaue Basisbedeutung offen | [fchoky:?]	[kodeey:?] | [lchl:?] | [shx:?] | [ar:?] | [aiijy:?] | [cpheesy:?] | Ansatz aus heißem Rohstoff, Form I | [lkedy:?] | heiße Holzfraktion I | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad III | Teil-/Nominalträger; genaue Basisbedeutung offen | [fchoky:?]	0	READER_VARIANT_WARNING
G648-A06-007	6	lkar	f106r	f106r.35	S	B	3	3	MEDIAL	choky	chdy	okaiin choky lkar chdy lchedy	okaiin choky lkar chdy lchedy	okaiin choky lkar chdy lchedy	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	4	4	heiß, Grad III, im Ansatzrahmen | heiß-trockene Zubereitung, Grundform | [lkar:?] | trocken am Anfang des Grades, abgeschlossen | getrocknetes Drogenholz	heiß, Grad III, im Ansatzrahmen | heiß-trockene Zubereitung, Grundform | heiße Holzfraktion I | trocken am Anfang des Grades, abgeschlossen | getrocknetes Drogenholz	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-008	6	lkar	f107r	f107r.33	S	B	3	10	MEDIAL	lcheel	okal	yaiin chekain cheo kaiin chey qol kaiiin chky lcheel lkar okal	yaiin chekain cheo kaiin chey qol kaiiin chky lcheel lkar okal	yaiin chekain cheo kaiin chey qol kaiiin chky lcheel lkar okal	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	5	5	[yaiin:?] | [chekain:?] | trocken angesetzte Zubereitung | heiß, Grad III | trocken in der Mitte des Grades | [qol:?] | heiß, Grad IV | [chky:?] | [lcheel:?] | [lkar:?] | Ansatz aus heißem Rohstoff, Form I	[yaiin:?] | [chekain:?] | trocken angesetzte Zubereitung | heiß, Grad III | trocken in der Mitte des Grades | [qol:?] | heiß, Grad IV | [chky:?] | [lcheel:?] | heiße Holzfraktion I | Ansatz aus heißem Rohstoff, Form I	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-009	6	lkar	f107r	f107r.36	S	B	3	12	FINAL	lkaiin	<EOS>	dar alchor kcheo rkeey chaiin al dal qokchey qokl chey lkaiin lkar	dar alchor kcheo rkeey chaiin al dal qokchey qokl chey lkaiin lkar	dar al chor kcheo rkeey chaiin al dal qokchey qokl chey lkaiin lkar	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	3	3	[dar:?] | [alchor:?] | [kcheo:?] | [rkeey:?] | trocken, Grad III | [al:?] | [dal:?] | heiß und trocken in der Mitte des Grades | [qokl:?] | trocken in der Mitte des Grades | [lkaiin:?] | [lkar:?]	[dar:?] | [alchor:?] | [kcheo:?] | [rkeey:?] | trocken, Grad III | [al:?] | [dal:?] | heiß und trocken in der Mitte des Grades | [qokl:?] | trocken in der Mitte des Grades | [lkaiin:?] | heiße Holzfraktion I	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-010	6	lkar	f107v	f107v.16	S	B	3	9	MEDIAL	tolkol	aiiraly	parair okal opchol okal opaiin otedy qokeody tolkol lkar aiiraly	parair okal opchol okal opaiin otedy qokeody tolkal lkar aiiraly	parair okal opchol okal opaiin otedy qokeody t lk l lkar aiiraly	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	3	3	[parair:?] | Ansatz aus heißem Rohstoff, Form I | [opchol:?] | Ansatz aus heißem Rohstoff, Form I | [opaiin:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [qokeody:?] | [tolkol:?] | [lkar:?] | [aiiraly:?]	[parair:?] | Ansatz aus heißem Rohstoff, Form I | [opchol:?] | Ansatz aus heißem Rohstoff, Form I | [opaiin:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [qokeody:?] | [tolkol:?] | heiße Holzfraktion I | [aiiraly:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-011	6	lkar	f107v	f107v.35	S	B	3	5	MEDIAL	chcthy	shedy	polchedy olkeey lkey chcthy lkar shedy qokaiin chedy qokeedy lol	polchedy olkeey lkey chcthy lkar shedy qokaiin chedy qokeedy lol	polche y olkeey lkey chcthy lkar shedy qokaiin chedy qokee y lol	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	7	5	getrockneter Pulverstoff/-ansatz | [olkeey:?] | [lkey:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [lkar:?] | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | Holzstoff	getrockneter Pulverstoff/-ansatz | [olkeey:?] | [lkey:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiße Holzfraktion I | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | Holzstoff	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-012	6	lkar	f107v	f107v.45	S	B	3	8	MEDIAL	okeeolkcheey	aiin	porain okain okechdy dal keeedal shedy okeeolkcheey lkar aiin al	porain okain okechdy dal keeedal shedy okeeolkcheey lkar aiin al	p rain okain okech y dal keeedal she y okeeolkcheey lkar aiin al	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	3	2	[porain:?] | heiß im Zubereitungsrahmen, Grad II | [okechdy:?] | [dal:?] | [keeedal:?] | feucht in der Mitte des Grades, abgeschlossen | [okeeolkcheey:?] | [lkar:?] | Menge III | [al:?]	[porain:?] | heiß im Zubereitungsrahmen, Grad II | [okechdy:?] | [dal:?] | [keeedal:?] | feucht in der Mitte des Grades, abgeschlossen | [okeeolkcheey:?] | heiße Holzfraktion I | Menge III | [al:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-013	6	lkar	f108v	f108v.26	S	B	3	9	MEDIAL	or	char	sair okeaiin cheol shedy qokeeey dlaiin ar or lkar char aiin okal ldyr ls	sair okeaiin cheol shedy qokeeey doaiin ar or lkar char aiin okal ldyr ls	sair okeaiin cheol she y qokeeey dlaiin ar or lkar char aiin okal ldar ls	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	6	4	Samenfraktion II | [okeaiin:?] | trockener Drogenstoff | feucht in der Mitte des Grades, abgeschlossen | [qokeeey:?] | [dlaiin:?] | [ar:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [lkar:?] | [char:?] | Menge III | Ansatz aus heißem Rohstoff, Form I | [ldyr:?] | [ls:?]	Samenfraktion II | [okeaiin:?] | trockener Drogenstoff | feucht in der Mitte des Grades, abgeschlossen | [qokeeey:?] | [dlaiin:?] | [ar:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | heiße Holzfraktion I | [char:?] | Menge III | Ansatz aus heißem Rohstoff, Form I | [ldyr:?] | [ls:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-014	6	lkar	f111r	f111r.30	S	B	3	7	MEDIAL	chkeey	aiin	qockhedy qokeechy qotchey chtar ar chkeey lkar aiin chedy qokeey qoirain	qockhedy qokeechy qotchey chtar ar chkeey lkar aiin chedy qokeey qoirain	qockhe y qokeechy qotchey chtar ar chkeey lkar aiin chedy qokeey qoirain	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	4	4	[qockhedy:?] | [qokeechy:?] | kalt und trocken in der Mitte des Grades | [chtar:?] | [ar:?] | [chkeey:?] | [lkar:?] | Menge III | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | [qoirain:?]	[qockhedy:?] | [qokeechy:?] | kalt und trocken in der Mitte des Grades | [chtar:?] | [ar:?] | [chkeey:?] | heiße Holzfraktion I | Menge III | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | [qoirain:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-015	6	lkar	f111r	f111r.46	S	B	3	8	MEDIAL	chey	al	y cheeo lkeey oteed lkeedy okeeshey chey lkar al olchal or aiin cheom	y cheeo lkeey oteed lkeedy okeeesey chey lkar al olchal or aiin cheom	y cheeo lkeey oteed lkeedy okeeey chey lkar al olchal or aiin cheam	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	3	2	[y:?] | [cheeo:?] | [lkeey:?] | [oteed:?] | [lkeedy:?] | [okeeshey:?] | trocken in der Mitte des Grades | [lkar:?] | [al:?] | [olchal:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [cheom:?]	[y:?] | [cheeo:?] | [lkeey:?] | [oteed:?] | [lkeedy:?] | [okeeshey:?] | trocken in der Mitte des Grades | heiße Holzfraktion I | [al:?] | [olchal:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [cheom:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-016	6	lkar	f113r	f113r.4	S	B	3	9	MEDIAL	qotaly	ar	kcheeos olkeedy shoaiin cheeody qokchedy chckhody qokedy qotaly lkar ar al om	kcheeos olkeedy shoaiin cheeody qokchedy chckhody qokedy qotaly lkar ar alog	kcheeos olkeedy shoaiin cheeody qokche y chckhody qokedy qotaly lkar ar al og	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	2	1	[kcheeos:?] | [olkeedy:?] | [shoaiin:?] | [cheeody:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | [chckhody:?] | heiß in der Mitte des Grades, abgeschlossen | [qotaly:?] | [lkar:?] | [ar:?] | [al:?] | [om:?]	[kcheeos:?] | [olkeedy:?] | [shoaiin:?] | [cheeody:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | [chckhody:?] | heiß in der Mitte des Grades, abgeschlossen | [qotaly:?] | heiße Holzfraktion I | [ar:?] | [al:?] | [om:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A06-017	6	lkar	f113r	f113r.43	S	B	3	3	MEDIAL	sheeod	ar	ykcheor sheeod lkar ar al s aiin cheeey ol chedy lchey lkar am chedam	ykcheor cseeod lkar ar al s aiin cheeey ol chedy lchey lkar am chedam	ykcheor eeod lkar ar al s aiin cheeey ol chedy lchey lkar am che am	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	4	3	[ykcheor:?] | [sheeod:?] | [lkar:?] | [ar:?] | [al:?] | [s:?] | Menge III | [cheeey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form I | [lkar:?] | [am:?] | [chedam:?]	[ykcheor:?] | [sheeod:?] | heiße Holzfraktion I | [ar:?] | [al:?] | [s:?] | Menge III | [cheeey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form I | heiße Holzfraktion I | [am:?] | [chedam:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-018	6	lkar	f113r	f113r.43	S	B	3	12	MEDIAL	lchey	am	ykcheor sheeod lkar ar al s aiin cheeey ol chedy lchey lkar am chedam	ykcheor cseeod lkar ar al s aiin cheeey ol chedy lchey lkar am chedam	ykcheor eeod lkar ar al s aiin cheeey ol chedy lchey lkar am che am	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	4	3	[ykcheor:?] | [sheeod:?] | [lkar:?] | [ar:?] | [al:?] | [s:?] | Menge III | [cheeey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form I | [lkar:?] | [am:?] | [chedam:?]	[ykcheor:?] | [sheeod:?] | heiße Holzfraktion I | [ar:?] | [al:?] | [s:?] | Menge III | [cheeey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form I | heiße Holzfraktion I | [am:?] | [chedam:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-019	6	lkar	f113v	f113v.1	S	B	3	11	MEDIAL	rol	chsom	folorarom otchey qotar air otair opchedy qokeedody chey keeoy rol lkar chsom oky	folorarom otchey qotar air otair opchedy qokeedody cheykeeoy rol lkar chsamoky	folorarom otchey qotar air otair opchedy qokeedody cheykeeoy rol lkar chsamoky	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	4	2	[folorarom:?] | kalt-trockener Ansatz in der Mitte des Grades | [qotar:?] | [air:?] | [otair:?] | [opchedy:?] | [qokeedody:?] | trocken in der Mitte des Grades | [keeoy:?] | Wurzelstoff | [lkar:?] | [chsom:?] | heißer Ansatz am Anfang des Grades	[folorarom:?] | kalt-trockener Ansatz in der Mitte des Grades | [qotar:?] | [air:?] | [otair:?] | [opchedy:?] | [qokeedody:?] | trocken in der Mitte des Grades | [keeoy:?] | Wurzelstoff | heiße Holzfraktion I | [chsom:?] | heißer Ansatz am Anfang des Grades	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-020	6	lkar	f115r	f115r.15	S	B	@	11	MEDIAL	cheol	air	y cheo lkeodain chcthed qokar chedy qotain chody qotain cheol lkar air om	ycheo lkeodain chcthed qokar chedy qotain chody qotain cheol lkar air om	y cheo lkeodain chcthed qokar chedy qotain chody qotain cheol lkar air om	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	6	5	[y:?] | trocken angesetzte Zubereitung | [lkeodain:?] | [chcthed:?] | heiße Portion | trocken in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | [chody:?] | kalt im qo-Rahmen, Grad II | trockener Drogenstoff | [lkar:?] | [air:?] | [om:?]	[y:?] | trocken angesetzte Zubereitung | [lkeodain:?] | [chcthed:?] | heiße Portion | trocken in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | [chody:?] | kalt im qo-Rahmen, Grad II | trockener Drogenstoff | heiße Holzfraktion I | [air:?] | [om:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-021	6	lkar	f115v	f115v.42	S	B	3	9	MEDIAL	qokchey	lkl	yair al sheey oteeol keody rcheey lkchdy qokchey lkar lkl rodam	yair al sheey oteeol keody rcheey lkchdy qokchey lkar lkl rodam	yair al sheey oteeol keody rcheey lkch y qokchey lkar lkl rodam	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	3	3	[yair:?] | [al:?] | feucht am Ende des Grades | [oteeol:?] | [keody:?] | Wurzel/Wurzeldroge, trocken gebunden, Form II | [lkchdy:?] | heiß und trocken in der Mitte des Grades | [lkar:?] | [lkl:?] | [rodam:?]	[yair:?] | [al:?] | feucht am Ende des Grades | [oteeol:?] | [keody:?] | Wurzel/Wurzeldroge, trocken gebunden, Form II | [lkchdy:?] | heiß und trocken in der Mitte des Grades | heiße Holzfraktion I | [lkl:?] | [rodam:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-022	6	lkar	f116r	f116r.23	S	B	3	3	MEDIAL	cheeteey	shedy	dain cheeteey lkar shedy qokal shedy qoteedy ches ain ain aly salo lm	dain cheeteey lkar shedy qokal shedy qoteedy ches ain aiin aly salo lm	dain cheeteey lkar shedy qokal she y qoteedy ches ain ain aly salo lm	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	7	5	Grad-/Maßwert II | [cheeteey:?] | [lkar:?] | feucht in der Mitte des Grades, abgeschlossen | heiße Substanz | feucht in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [ches:?] | Menge-/Klassenwert II | Menge-/Klassenwert II | [aly:?] | [salo:?] | [lm:?]	Grad-/Maßwert II | [cheeteey:?] | heiße Holzfraktion I | feucht in der Mitte des Grades, abgeschlossen | heiße Substanz | feucht in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [ches:?] | Menge-/Klassenwert II | Menge-/Klassenwert II | [aly:?] | [salo:?] | [lm:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-023	6	lkar	f66r	f66r.61	T	B	5	9	MEDIAL	chedy	ol	qokchey qokaiir cheky daly daiin dal shedy chedy lkar ol okedy	qokchey qokaiir cheky daly daiin dal shedy chedy ltar ol okedy	qokchey qokaiir cheky daly daiin dalshedy chedy lkar ol oke y	READER_VARIANT	0	0	[lkar:?]	heiße Holzfraktion I	6	3	heiß und trocken in der Mitte des Grades | [qokaiir:?] | [cheky:?] | [daly:?] | Grad-/Maßwert III | [dal:?] | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [lkar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heißer Ansatz in der Mitte des Grades, abgeschlossen	heiß und trocken in der Mitte des Grades | [qokaiir:?] | [cheky:?] | [daly:?] | Grad-/Maßwert III | [dal:?] | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiße Holzfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heißer Ansatz in der Mitte des Grades, abgeschlossen	0	READER_VARIANT_WARNING
G648-A06-024	6	lkar	f75v	f75v.3	B	B	2	9	MEDIAL	chckhy	chckhy	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom	sor eky qokain okal dal ol chedy daiin chckhy lkar chckhy om	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	4	4	Samenportion | [sheky:?] | heiß, Grad II | Ansatz aus heißem Rohstoff, Form I | [dal:?] | [olchedy:?] | Grad-/Maßwert III | [chckhy:?] | [lkar:?] | [chckhy:?] | [rom:?]	Samenportion | [sheky:?] | heiß, Grad II | Ansatz aus heißem Rohstoff, Form I | [dal:?] | [olchedy:?] | Grad-/Maßwert III | [chckhy:?] | heiße Holzfraktion I | [chckhy:?] | [rom:?]	0	CLEAN_CONTEXT_COMPATIBLE
