occurrence_id	held_form_id	form	opaque_head_id	eva_transcription_label	body	head_occupancy	page	locus	section	language	hand	token_index	token_ordinal	line_length	line_position	normalized_position	paragraph_start_line	paragraph_first_token	single_token_line	previous_surface	next_surface	surface_line	all_readers_exact	split_normalized_all_readers	reader_status	pair_axis	selected_occurrence_role	structural_render_de	exploratory_body_candidate_de	exploratory_candidate_render_de	body_candidate_renderer_license	literal_head_lexeme	literal_body_lexeme	component_export_credit
G737-O0238	G737-F119	lkeey	H4	l	keey	2	f111r	f111r.49	S	B	3	9	9	11	MIDDLE	0.800000	0	0	0	lkeedy	qokaiin	dcheey keeey qockhey qokeey lchedy keeor okeey lkeedy lkeey qokaiin ol	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkeey]	erhitzte Form II	internes Feld: [lkeey] — Kandidat: erhitzte Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0239	G737-F108	lkal	H4	l	kal	3	f111r	f111r.50	S	B	3	11	11	11	LAST	1.000000	0	0	0	chckhal	NONE	okeey l chedy cheekain qokeeokain chckhy cheal keel qokain chckhal lkal	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkal]	erhitztes Material, Stufe I	internes Feld: [lkal] — Kandidat: erhitztes Material, Stufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0240	G737-F011	sain	H2	s	ain	3	f111r	f111r.52	S	B	3	8	8	12	MIDDLE	0.636364	0	0	0	shckhy	chckhy	dair al qokeey qokaiin sheal qokeain shckhy sain chckhy char aiin alom	1	1	EXACT	ENTRY_PAIR	H2_WHOLE_OR_INTERNAL_FIELD	H2-Ganzform oder internes Feld: [sain]	Ordinal-/Wertstufe II	H2-Ganzform oder internes Feld: [sain] — Kandidat: Ordinal-/Wertstufe II	0	UNRESOLVED	UNRESOLVED	0
G737-O0241	G737-F119	lkeey	H4	l	keey	2	f111v	f111v.6	S	B	3	6	6	12	MIDDLE	0.454545	0	0	0	qokeey	chol	okeeo okchor oteedy cheal qokeey lkeey chol l kaiin oteedaiin as alkeedym	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkeey]	erhitzte Form II	internes Feld: [lkeey] — Kandidat: erhitzte Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0242	G737-F059	lcheedy	H4	l	cheedy	2	f111v	f111v.7	S	B	3	9	9	13	MIDDLE	0.666667	0	0	0	l	otal	qokeechey qokaiin oteaiin fcheeo l kain okeey l lcheedy otal kain chedain al	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lcheedy]	getrocknetes Ergebnis, Form II	internes Feld: [lcheedy] — Kandidat: getrocknetes Ergebnis, Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0243	G737-F121	lkey	H4	l	key	2	f111v	f111v.9	S	B	3	7	7	12	MIDDLE	0.545455	0	0	0	cheolkeey	okeey	lshey shedal okear l kedy cheolkeey lkey okeey qokeey qokey qokain am	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkey]	erhitzte Form I	internes Feld: [lkey] — Kandidat: erhitzte Form I	0	UNRESOLVED	UNRESOLVED	0
G737-O0244	G737-F034	lchal	H4	l	chal	2	f111v	f111v.12	S	B	3	8	8	11	MIDDLE	0.700000	0	0	0	sho	sheey	qear ain shey okeeey qokaiin checkhy sho lchal sheey shckhey kshartar	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lchal]	trockenes Material, Stufe I	internes Feld: [lchal] — Kandidat: trockenes Material, Stufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0245	G737-F041	lchdal	H4	l	chdal	2	f111v	f111v.13	S	B	3	9	9	12	MIDDLE	0.727273	0	0	0	shal	tedy	sheaiin okaiin shckhy cheol kedy chetar okaiin shal lchdal tedy tar amd	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lchdal]	abgemessenes Trockenmaterial, Stufe I/Grundform	internes Feld: [lchdal] — Kandidat: abgemessenes Trockenmaterial, Stufe I/Grundform	0	UNRESOLVED	UNRESOLVED	0
G737-O0246	G737-F105	lkain	H4	l	kain	2	f111v	f111v.14	S	B	3	10	10	12	MIDDLE	0.818182	0	0	0	olkeey	lal	qocheol qokain chear ol oin shedy qotaiin qokeechy olkeey lkain lal gm	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkain]	erhitzte Form: Index II	internes Feld: [lkain] — Kandidat: erhitzte Form: Index II	0	UNRESOLVED	UNRESOLVED	0
G737-O0247	G737-F188	solkain	H2	s	olkain	2	f111v	f111v.17	S	B	3	1	1	12	FIRST	0.000000	0	0	0	NONE	shey	solkain shey okaiin sheey qokain chkal chckhy saiin ar lchal she otain	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [solkain]	erhitztes Material: Index II	Posten-/Untereintragsform: [solkain] — Kandidat: erhitztes Material: Index II	0	UNRESOLVED	UNRESOLVED	0
G737-O0248	G737-F034	lchal	H4	l	chal	2	f111v	f111v.17	S	B	3	10	10	12	MIDDLE	0.818182	0	0	0	ar	she	solkain shey okaiin sheey qokain chkal chckhy saiin ar lchal she otain	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lchal]	trockenes Material, Stufe I	internes Feld: [lchal] — Kandidat: trockenes Material, Stufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0249	G737-F119	lkeey	H4	l	keey	2	f111v	f111v.21	S	B	3	8	8	15	MIDDLE	0.500000	0	0	0	cheey	lkain	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkeey]	erhitzte Form II	internes Feld: [lkeey] — Kandidat: erhitzte Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0250	G737-F105	lkain	H4	l	kain	2	f111v	f111v.21	S	B	3	9	9	15	MIDDLE	0.571429	0	0	0	lkeey	cheokain	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkain]	erhitzte Form: Index II	internes Feld: [lkain] — Kandidat: erhitzte Form: Index II	0	UNRESOLVED	UNRESOLVED	0
G737-O0251	G737-F065	lcheol	H4	l	cheol	2	f111v	f111v.23	S	B	3	6	6	11	MIDDLE	0.500000	0	0	0	chckhedy	okaiin	qokaiin sheckhy qokar chalkain chckhedy lcheol okaiin qokain cheol daiin lam	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lcheol]	Trockenmaterial	internes Feld: [lcheol] — Kandidat: Trockenmaterial	0	UNRESOLVED	UNRESOLVED	0
G737-O0252	G737-F105	lkain	H4	l	kain	2	f111v	f111v.24	S	B	3	5	5	11	MIDDLE	0.400000	0	0	0	chedy	chey	cheodain qokar otain chedy lkain chey shckhy qokl chedy qokar chctham	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkain]	erhitzte Form: Index II	internes Feld: [lkain] — Kandidat: erhitzte Form: Index II	0	UNRESOLVED	UNRESOLVED	0
G737-O0253	G737-F099	ldar	H4	l	dar	2	f111v	f111v.27	S	B	3	12	12	13	MIDDLE	0.916667	0	0	0	qoklcheor	llo	ol sheey tsheey alkar sheey otain ches shy qokl chey qoklcheor ldar llo	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [ldar]	abgemessener Anteil, Stufe I	internes Feld: [ldar] — Kandidat: abgemessener Anteil, Stufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0254	G737-F105	lkain	H4	l	kain	2	f111v	f111v.28	S	B	3	4	4	4	LAST	1.000000	0	0	0	chear	NONE	qorchain okain chear lkain	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkain]	erhitzte Form: Index II	internes Feld: [lkain] — Kandidat: erhitzte Form: Index II	0	UNRESOLVED	UNRESOLVED	0
G737-O0255	G737-F105	lkain	H4	l	kain	2	f111v	f111v.30	S	B	3	10	10	11	MIDDLE	0.900000	0	0	0	ar	lky	shokar okeokain sheekain qokain chechey qokeey qetain otain ar lkain lky	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkain]	erhitzte Form: Index II	internes Feld: [lkain] — Kandidat: erhitzte Form: Index II	0	UNRESOLVED	UNRESOLVED	0
G737-O0256	G737-F124	lky	H4	l	ky	3	f111v	f111v.30	S	B	3	11	11	11	LAST	1.000000	0	0	0	lkain	NONE	shokar okeokain sheekain qokain chechey qokeey qetain otain ar lkain lky	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lky]	erhitzte Grundform	internes Feld: [lky] — Kandidat: erhitzte Grundform	0	UNRESOLVED	UNRESOLVED	0
G737-O0257	G737-F134	pochey	H1	p	ochey	2	f111v	f111v.31	S	B	3	1	1	12	FIRST	0.000000	1	1	0	NONE	oteain	pochey oteain chekain cheal lain chey qokain chey lkain chal ldy llm	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pochey]	trockene Zubereitung, Form I	Absatz-/Recordöffner: [pochey] — Kandidat: trockene Zubereitung, Form I	0	UNRESOLVED	UNRESOLVED	0
G737-O0258	G737-F013	lain	H4	l	ain	3	f111v	f111v.31	S	B	3	5	5	12	MIDDLE	0.363636	1	0	0	cheal	chey	pochey oteain chekain cheal lain chey qokain chey lkain chal ldy llm	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lain]	Ordinal-/Wertstufe II	internes Feld: [lain] — Kandidat: Ordinal-/Wertstufe II	0	UNRESOLVED	UNRESOLVED	0
G737-O0259	G737-F105	lkain	H4	l	kain	2	f111v	f111v.31	S	B	3	9	9	12	MIDDLE	0.727273	1	0	0	chey	chal	pochey oteain chekain cheal lain chey qokain chey lkain chal ldy llm	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkain]	erhitzte Form: Index II	internes Feld: [lkain] — Kandidat: erhitzte Form: Index II	0	UNRESOLVED	UNRESOLVED	0
G737-O0260	G737-F105	lkain	H4	l	kain	2	f111v	f111v.35	S	B	3	4	4	12	MIDDLE	0.272727	0	0	0	chcthy	lchey	oain okaiin chcthy lkain lchey lshekain qotal shedy chkeey lkeeed lkain y	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkain]	erhitzte Form: Index II	internes Feld: [lkain] — Kandidat: erhitzte Form: Index II	0	UNRESOLVED	UNRESOLVED	0
G737-O0261	G737-F105	lkain	H4	l	kain	2	f111v	f111v.35	S	B	3	11	11	12	MIDDLE	0.909091	0	0	0	lkeeed	y	oain okaiin chcthy lkain lchey lshekain qotal shedy chkeey lkeeed lkain y	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkain]	erhitzte Form: Index II	internes Feld: [lkain] — Kandidat: erhitzte Form: Index II	0	UNRESOLVED	UNRESOLVED	0
G737-O0262	G737-F173	polchey	H1	p	olchey	3	f111v	f111v.37	S	B	3	1	1	12	FIRST	0.000000	1	1	0	NONE	lkarshar	polchey lkarshar ykain qokain shalky dy tor chey keedy lteedy r aldl	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [polchey]	getrocknetes Material, Form I	Absatz-/Recordöffner: [polchey] — Kandidat: getrocknetes Material, Form I	0	UNRESOLVED	UNRESOLVED	0
G737-O0263	G737-F119	lkeey	H4	l	keey	2	f111v	f111v.38	S	B	3	11	11	11	LAST	1.000000	0	0	0	okeedy	NONE	ycheey o aiin checkhey otain qotl chear chedy qokeey okeedy lkeey	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkeey]	erhitzte Form II	internes Feld: [lkeey] — Kandidat: erhitzte Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0264	G737-F119	lkeey	H4	l	keey	2	f111v	f111v.39	S	B	3	7	7	11	MIDDLE	0.600000	0	0	0	chedy	shey	dsheey qokal chedy chcthy qokain chedy lkeey shey qokain chedy lchdy	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkeey]	erhitzte Form II	internes Feld: [lkeey] — Kandidat: erhitzte Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0265	G737-F105	lkain	H4	l	kain	2	f111v	f111v.40	S	B	3	2	2	9	MIDDLE	0.125000	0	0	0	ykeeey	chckhy	ykeeey lkain chckhy chokain chckhal sheckhedy qokeey qokeedy lchsl	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkain]	erhitzte Form: Index II	internes Feld: [lkain] — Kandidat: erhitzte Form: Index II	0	UNRESOLVED	UNRESOLVED	0
G737-O0266	G737-F119	lkeey	H4	l	keey	2	f111v	f111v.41	S	B	3	5	5	11	MIDDLE	0.400000	0	0	0	teeedy	oteedy	oteey l chedy teeedy lkeey oteedy okedy chedy qokeey checthy qotal	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkeey]	erhitzte Form II	internes Feld: [lkeey] — Kandidat: erhitzte Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0267	G737-F045	lcheam	H4	l	cheam	2	f111v	f111v.42	S	B	3	12	12	12	LAST	1.000000	0	0	0	teedy	NONE	cheeo l keey chear qokeain okeeor cheedy okain chedy chedy teedy lcheam	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lcheam]	Trockenform, Eintragsabschluss I	internes Feld: [lcheam] — Kandidat: Trockenform, Eintragsabschluss I	0	UNRESOLVED	UNRESOLVED	0
G737-O0268	G737-F119	lkeey	H4	l	keey	2	f111v	f111v.46	S	B	3	3	3	10	MIDDLE	0.222222	0	0	0	chey	rolkeey	sol chey lkeey rolkeey chckhy okeeey lchedy lkeain checthy qotainaly	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkeey]	erhitzte Form II	internes Feld: [lkeey] — Kandidat: erhitzte Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0269	G737-F196	rolkeey	H3	r	olkeey	3	f111v	f111v.46	S	B	3	4	4	10	MIDDLE	0.333333	0	0	0	lkeey	chckhy	sol chey lkeey rolkeey chckhy okeeey lchedy lkeain checthy qotainaly	1	1	EXACT	INTERNAL_PAIR	INTERNAL_REFERENCE_FIELD	interner Bezug: [rolkeey]	erhitztes Material, Form II	interner Bezug: [rolkeey] — Kandidat: erhitztes Material, Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0270	G737-F011	sain	H2	s	ain	3	f111v	f111v.47	S	B	3	1	1	9	FIRST	0.000000	0	0	0	NONE	cheey	sain cheey qokeey cheytain olain ykeeedy chekain chckhey lchar	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [sain]	Ordinal-/Wertstufe II	Posten-/Untereintragsform: [sain] — Kandidat: Ordinal-/Wertstufe II	0	UNRESOLVED	UNRESOLVED	0
G737-O0271	G737-F037	lchar	H4	l	char	3	f111v	f111v.47	S	B	3	9	9	9	LAST	1.000000	0	0	0	chckhey	NONE	sain cheey qokeey cheytain olain ykeeedy chekain chckhey lchar	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lchar]	trockene Teil-/Fraktionsstufe I	internes Feld: [lchar] — Kandidat: trockene Teil-/Fraktionsstufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0272	G737-F102	skaiin	H2	s	kaiin	2	f111v	f111v.48	S	B	3	8	8	11	MIDDLE	0.700000	1	0	0	al	okchedy	psalar cheey qekal cheykaiin tain chal al skaiin okchedy opchdal opchy	1	1	EXACT	ENTRY_PAIR	H2_WHOLE_OR_INTERNAL_FIELD	H2-Ganzform oder internes Feld: [skaiin]	erhitzte Form: Index III	H2-Ganzform oder internes Feld: [skaiin] — Kandidat: erhitzte Form: Index III	0	UNRESOLVED	UNRESOLVED	0
G737-O0273	G737-F152	soiry	H2	s	oiry	2	f111v	f111v.49	S	B	3	1	1	12	FIRST	0.000000	0	0	0	NONE	cheey	soiry cheey chkain chal lor sheey qokain okain chey qokain o keey	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [soiry]	Zubereitungsfraktion II, Grund-/Schlussform	Posten-/Untereintragsform: [soiry] — Kandidat: Zubereitungsfraktion II, Grund-/Schlussform	0	UNRESOLVED	UNRESOLVED	0
G737-O0274	G737-F011	sain	H2	s	ain	3	f111v	f111v.51	S	B	3	1	1	8	FIRST	0.000000	0	0	0	NONE	cheal	sain cheal chckhy okain okal aiin choty chckhy	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [sain]	Ordinal-/Wertstufe II	Posten-/Untereintragsform: [sain] — Kandidat: Ordinal-/Wertstufe II	0	UNRESOLVED	UNRESOLVED	0
G737-O0275	G737-F130	poar	H1	p	oar	2	f112r	f112r.15	S	B	3	1	1	8	FIRST	0.000000	1	1	0	NONE	alchar	poar alchar octhy otedy qokeedy okedy pchedy opamdy	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [poar]	Zubereitungsanteil, Stufe I	Absatz-/Recordöffner: [poar] — Kandidat: Zubereitungsanteil, Stufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0276	G737-F200	solol	H2	s	olol	2	f112r	f112r.16	S	B	3	1	1	9	FIRST	0.000000	0	0	0	NONE	shedy	solol shedy shol qokeey qokeeey qokedain otain ar amchg	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [solol]	Materialgrundlage oder Materialansatz	Posten-/Untereintragsform: [solol] — Kandidat: Materialgrundlage oder Materialansatz	0	UNRESOLVED	UNRESOLVED	0
G737-O0277	G737-F119	lkeey	H4	l	keey	2	f112r	f112r.24	S	B	3	3	3	9	MIDDLE	0.250000	0	0	0	qokeeey	okeedykey	cheeteey qokeeey lkeey okeedykey lkedy qokedy otedy otedy lo	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkeey]	erhitzte Form II	internes Feld: [lkeey] — Kandidat: erhitzte Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0278	G737-F129	lo	H4	l	o	3	f112r	f112r.24	S	B	3	9	9	9	LAST	1.000000	0	0	0	otedy	NONE	cheeteey qokeeey lkeey okeedykey lkedy qokedy otedy otedy lo	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lo]	Ansatz-/Zubereitungsrahmen	internes Feld: [lo] — Kandidat: Ansatz-/Zubereitungsrahmen	0	UNRESOLVED	UNRESOLVED	0
G737-O0279	G737-F124	lky	H4	l	ky	3	f112r	f112r.27	S	B	3	7	7	8	MIDDLE	0.857143	1	0	0	opchedy	shty	pcholkeedy okchoiiin aky opchedy kolfchdy opchedy lky shty	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lky]	erhitzte Grundform	internes Feld: [lky] — Kandidat: erhitzte Grundform	0	UNRESOLVED	UNRESOLVED	0
G737-O0280	G737-F011	sain	H2	s	ain	3	f112r	f112r.35	S	B	3	1	1	11	FIRST	0.000000	0	0	0	NONE	olaiin	sain olaiin qopchdy qoky okeal chedy okeey otedy ar ar okeedy	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [sain]	Ordinal-/Wertstufe II	Posten-/Untereintragsform: [sain] — Kandidat: Ordinal-/Wertstufe II	0	UNRESOLVED	UNRESOLVED	0
G737-O0281	G737-F011	sain	H2	s	ain	3	f112r	f112r.36	S	B	3	1	1	6	FIRST	0.000000	0	0	0	NONE	ol	sain ol checkhy olchain okeey olam	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [sain]	Ordinal-/Wertstufe II	Posten-/Untereintragsform: [sain] — Kandidat: Ordinal-/Wertstufe II	0	UNRESOLVED	UNRESOLVED	0
G737-O0282	G737-F191	polkeedy	H1	p	olkeedy	3	f112r	f112r.39	S	B	3	1	1	9	FIRST	0.000000	1	1	0	NONE	qopal	polkeedy qopal otedy opal aiin okaiiin sheody yteokar ogom	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [polkeedy]	erhitztes Materialergebnis, Form II	Absatz-/Recordöffner: [polkeedy] — Kandidat: erhitztes Materialergebnis, Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0283	G737-F011	sain	H2	s	ain	3	f112r	f112r.40	S	B	3	1	1	10	FIRST	0.000000	0	0	0	NONE	okal	sain okal lkeedy okar okchedy qokal keedy chkey oty oral	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [sain]	Ordinal-/Wertstufe II	Posten-/Untereintragsform: [sain] — Kandidat: Ordinal-/Wertstufe II	0	UNRESOLVED	UNRESOLVED	0
G737-O0284	G737-F011	sain	H2	s	ain	3	f112v	f112v.5	S	B	3	1	1	9	FIRST	0.000000	0	0	0	NONE	aiiin	sain aiiin okey daiin otal chear okedy okaiin cheeoldy	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [sain]	Ordinal-/Wertstufe II	Posten-/Untereintragsform: [sain] — Kandidat: Ordinal-/Wertstufe II	0	UNRESOLVED	UNRESOLVED	0
G737-O0285	G737-F011	sain	H2	s	ain	3	f112v	f112v.14	S	B	3	1	1	7	FIRST	0.000000	0	0	0	NONE	air	sain air a ykeedain qokeedy chedaiin aloin	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [sain]	Ordinal-/Wertstufe II	Posten-/Untereintragsform: [sain] — Kandidat: Ordinal-/Wertstufe II	0	UNRESOLVED	UNRESOLVED	0
G737-O0286	G737-F078	pchodain	H1	p	chodain	2	f112v	f112v.15	S	B	3	1	1	9	FIRST	0.000000	1	1	0	NONE	okeedy	pchodain okeedy qokeedy olkeedy qokain sheey qokedar aiin am	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pchodain]	trockene Zubereitung: Dosis oder Wert II	Absatz-/Recordöffner: [pchodain] — Kandidat: trockene Zubereitung: Dosis oder Wert II	0	UNRESOLVED	UNRESOLVED	0
G737-O0287	G737-F038	pchdaiin	H1	p	chdaiin	2	f112v	f112v.25	S	B	3	1	1	11	FIRST	0.000000	0	0	0	NONE	shedy	pchdaiin shedy otaiin cheedy qokeeey l keeedy cheey lor eeedy qokeey	1	1	EXACT	ENTRY_PAIR	LINE_OR_RECORD_OPENER	Zeilen-/Recordöffner: [pchdaiin]	Trockenresultat: Dosis oder Wert III	Zeilen-/Recordöffner: [pchdaiin] — Kandidat: Trockenresultat: Dosis oder Wert III	0	UNRESOLVED	UNRESOLVED	0
G737-O0288	G737-F078	pchodain	H1	p	chodain	2	f112v	f112v.27	S	B	3	1	1	10	FIRST	0.000000	1	1	0	NONE	aiin	pchodain aiin teeedy qoeey okeedy qokeear al okedal olkeedy qotedy	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pchodain]	trockene Zubereitung: Dosis oder Wert II	Absatz-/Recordöffner: [pchodain] — Kandidat: trockene Zubereitung: Dosis oder Wert II	0	UNRESOLVED	UNRESOLVED	0
G737-O0289	G737-F202	polor	H1	p	olor	2	f112v	f112v.30	S	B	3	1	1	10	FIRST	0.000000	1	1	0	NONE	sheedy	polor sheedy okeedey sal aiin sheedar okedy qopchedy dalkedy opchdy	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [polor]	Zutaten- oder Materialportion	Absatz-/Recordöffner: [polor] — Kandidat: Zutaten- oder Materialportion	0	UNRESOLVED	UNRESOLVED	0
G737-O0290	G737-F048	pched	H1	p	ched	3	f112v	f112v.35	S	B	3	1	1	6	FIRST	0.000000	0	0	0	NONE	shedain	pched shedain qokaiin okees chedy checkhy	1	1	EXACT	ENTRY_PAIR	LINE_OR_RECORD_OPENER	Zeilen-/Recordöffner: [pched]	getrocknetes Ergebnis, Mittel-/Schlussform	Zeilen-/Recordöffner: [pched] — Kandidat: getrocknetes Ergebnis, Mittel-/Schlussform	0	UNRESOLVED	UNRESOLVED	0
G737-O0291	G737-F124	lky	H4	l	ky	3	f112v	f112v.36	S	B	3	3	3	10	MIDDLE	0.222222	1	0	0	okeey	shedaiiin	tchede okeey lky shedaiiin chdy qokeedy cheky lkedy qotedy raram	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lky]	erhitzte Grundform	internes Feld: [lky] — Kandidat: erhitzte Grundform	0	UNRESOLVED	UNRESOLVED	0
G737-O0292	G737-F027	raram	H3	r	aram	3	f112v	f112v.36	S	B	3	10	10	10	LAST	1.000000	1	0	0	qotedy	NONE	tchede okeey lky shedaiiin chdy qokeedy cheky lkedy qotedy raram	1	1	EXACT	INTERNAL_PAIR	LATE_REFERENCE_OR_ITEM_CLOSE	Abschlussbezug: [raram]	Teil-/Fraktionsstufe I, Eintragsabschluss	Abschlussbezug: [raram] — Kandidat: Teil-/Fraktionsstufe I, Eintragsabschluss	0	UNRESOLVED	UNRESOLVED	0
G737-O0293	G737-F011	sain	H2	s	ain	3	f112v	f112v.37	S	B	3	2	2	11	MIDDLE	0.100000	0	0	0	teedal	ar	teedal sain ar otaiin shedy qokedaiin ar qokaiin chol kedy qokam	1	1	EXACT	ENTRY_PAIR	H2_WHOLE_OR_INTERNAL_FIELD	H2-Ganzform oder internes Feld: [sain]	Ordinal-/Wertstufe II	H2-Ganzform oder internes Feld: [sain] — Kandidat: Ordinal-/Wertstufe II	0	UNRESOLVED	UNRESOLVED	0
G737-O0294	G737-F001	sa	H2	s	a	2	f112v	f112v.38	S	B	3	1	1	12	FIRST	0.000000	0	0	0	NONE	ar	sa ar oiin okchey al chedy chol otaiin chedar lkain cheo dain	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [sa]	Gleichanteilsfeld	Posten-/Untereintragsform: [sa] — Kandidat: Gleichanteilsfeld	0	UNRESOLVED	UNRESOLVED	0
G737-O0295	G737-F105	lkain	H4	l	kain	2	f112v	f112v.38	S	B	3	10	10	12	MIDDLE	0.818182	0	0	0	chedar	cheo	sa ar oiin okchey al chedy chol otaiin chedar lkain cheo dain	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkain]	erhitzte Form: Index II	internes Feld: [lkain] — Kandidat: erhitzte Form: Index II	0	UNRESOLVED	UNRESOLVED	0
