page	locus	section	language	hand	target_occurrences	target_ordinals	target_surfaces	context_or_placement_classes	zl3b_line	v36_token_glosses_de	v37_token_glosses_de	v36_working_translation_de	v37_working_translation_de	v36_unknown_tokens	v37_unknown_tokens	v37_complete
f13v	f13v.10	H	A	1	1	5	kchor	NONE	y ol chy kchey kchor dal	Eintrag: | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades | heiß und trocken in der Mitte des Grades | [kchor:?] | abgemessene Rohstoffmenge I	Eintrag: | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades | heiß und trocken in der Mitte des Grades | Drogenportion, heiß-trocken | abgemessene Rohstoffmenge I	Eintrag: Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Anfang des Grades; heiß und trocken in der Mitte des Grades; [kchor:?]; abgemessene Rohstoffmenge I	Eintrag: Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Anfang des Grades; heiß und trocken in der Mitte des Grades; Drogenportion, heiß-trocken; abgemessene Rohstoffmenge I	1	0	1
f13v	f13v.4	H	A	1	1	3	s	S_MEDIAL	o l s chey okos oaiin okshy qo	[o:?] | [l:?] | [s:?] | trocken in der Mitte des Grades | [okos:?] | Ansatzmenge III | heiß-feuchter Ansatz am Anfang des Grades | [qo:?]	[o:?] | [l:?] | Samen-/Saatgutposten | trocken in der Mitte des Grades | [okos:?] | Ansatzmenge III | heiß-feuchter Ansatz am Anfang des Grades | [qo:?]	[o:?]; [l:?]; [s:?]; trocken in der Mitte des Grades; [okos:?]; Ansatzmenge III; heiß-feuchter Ansatz am Anfang des Grades; [qo:?]	[o:?]; [l:?]; Samen-/Saatgutposten; trocken in der Mitte des Grades; [okos:?]; Ansatzmenge III; heiß-feuchter Ansatz am Anfang des Grades; [qo:?]	5	4	0
f13v	f13v.6	H	A	1	1	4	dy	DY_MEDIAL	foldaiin olcphy shol dy oty shor qotyd dairod	[foldaiin:?] | [olcphy:?] | feucht; nominal feuchtes Gut/Material | [dy:?] | kalter Ansatz am Anfang des Grades | Blüten-/Fruchtstand; reproduktiver Teil | [qotyd:?] | [dairod:?]	[foldaiin:?] | [olcphy:?] | feucht; nominal feuchtes Gut/Material | Qualitäts-/Wertfeld geschlossen | kalter Ansatz am Anfang des Grades | Blüten-/Fruchtstand; reproduktiver Teil | [qotyd:?] | [dairod:?]	[foldaiin:?]; [olcphy:?]; feucht; nominal feuchtes Gut/Material; [dy:?]; kalter Ansatz am Anfang des Grades; Blüten-/Fruchtstand; reproduktiver Teil; [qotyd:?]; [dairod:?]	[foldaiin:?]; [olcphy:?]; feucht; nominal feuchtes Gut/Material; kalter Ansatz am Anfang des Grades; Blüten-/Fruchtstand; reproduktiver Teil; [qotyd:?]; [dairod:?]	5	4	0
f14r	f14r.10	H	A	1	2	6|7	dy|dy	DY_MEDIAL|DY_MEDIAL	qotchor chod shoty chody dol dy dy okchydy	kalt-trockene Drogenportion | [chod:?] | [shoty:?] | [chody:?] | Materialmaß | [dy:?] | [dy:?] | [okchydy:?]	kalt-trockene Drogenportion | [chod:?] | [shoty:?] | [chody:?] | Materialmaß | Qualitäts-/Wertfeld geschlossen | Qualitäts-/Wertfeld geschlossen | [okchydy:?]	kalt-trockene Drogenportion; [chod:?]; [shoty:?]; [chody:?]; Materialmaß; [dy:?]; [dy:?]; [okchydy:?]	kalt-trockene Drogenportion; [chod:?]; [shoty:?]; [chody:?]; Materialmaß; [okchydy:?]	6	4	0
f14r	f14r.11	H	A	1	1	3	dy	DY_MEDIAL	dchokchy schol dy shey dar qoty ykeeyky	[dchokchy:?] | trockener Samen/Saatgutstoff/Trockengut | [dy:?] | feucht in der Mitte des Grades | abgemessene Fraktion I | kalt am Anfang des Grades | [ykeeyky:?]	[dchokchy:?] | trockener Samen/Saatgutstoff/Trockengut | Qualitäts-/Wertfeld geschlossen | feucht in der Mitte des Grades | abgemessene Fraktion I | kalt am Anfang des Grades | [ykeeyky:?]	[dchokchy:?]; trockener Samen/Saatgutstoff/Trockengut; [dy:?]; feucht in der Mitte des Grades; abgemessene Fraktion I; kalt am Anfang des Grades; [ykeeyky:?]	[dchokchy:?]; trockener Samen/Saatgutstoff/Trockengut; feucht in der Mitte des Grades; abgemessene Fraktion I; kalt am Anfang des Grades; [ykeeyky:?]	3	2	0
f14r	f14r.3	H	A	1	1	3	kchor	NONE	ydaiin olchy kchor daiin olol	[ydaiin:?] | [olchy:?] | [kchor:?] | Menge/Portion III | [olol:?]	[ydaiin:?] | [olchy:?] | Drogenportion, heiß-trocken | Menge/Portion III | [olol:?]	[ydaiin:?]; [olchy:?]; [kchor:?]; Menge/Portion III; [olol:?]	[ydaiin:?]; [olchy:?]; Drogenportion, heiß-trocken; Menge/Portion III; [olol:?]	4	3	0
f14r	f14r.8	H	A	1	1	6	s	S_EOS	soshy chol shor cheos ykaiin s	[soshy:?] | trocken; nominal trockenes Gut/Material | Blüten-/Fruchtstand; reproduktiver Teil | [cheos:?] | [ykaiin:?] | [s:?]	[soshy:?] | trocken; nominal trockenes Gut/Material | Blüten-/Fruchtstand; reproduktiver Teil | [cheos:?] | [ykaiin:?] | Samen-/Saatgutposten	[soshy:?]; trocken; nominal trockenes Gut/Material; Blüten-/Fruchtstand; reproduktiver Teil; [cheos:?]; [ykaiin:?]; [s:?]	[soshy:?]; trocken; nominal trockenes Gut/Material; Blüten-/Fruchtstand; reproduktiver Teil; [cheos:?]; [ykaiin:?]; Samen-/Saatgutposten.	4	3	0
f14r	f14r.9	H	A	1	1	9	dy	DY_EOS	sody chody otchody qotchy koiin sy sho ty dy	Samen/Saatgut, fertig aufbereitet | [chody:?] | [otchody:?] | kalt und trocken am Anfang des Grades | [koiin:?] | Saatgut in Grundform | feuchter Ansatz | kalt am Anfang des Grades | [dy:?]	Samen/Saatgut, fertig aufbereitet | [chody:?] | [otchody:?] | kalt und trocken am Anfang des Grades | [koiin:?] | Saatgut in Grundform | feuchter Ansatz | kalt am Anfang des Grades | Qualitäts-/Wertfeld geschlossen	Samen/Saatgut, fertig aufbereitet; [chody:?]; [otchody:?]; kalt und trocken am Anfang des Grades; [koiin:?]; Saatgut in Grundform; feuchter Ansatz; kalt am Anfang des Grades; [dy:?]	Samen/Saatgut, fertig aufbereitet; [chody:?]; [otchody:?]; kalt und trocken am Anfang des Grades; [koiin:?]; Saatgut in Grundform; feuchter Ansatz; kalt am Anfang des Grades.	4	3	0
f14v	f14v.1	H	A	1	1	4	dy	DY_MEDIAL	pdychoiin yfodain otyshy dy ypchor daiin kol ydain	[pdychoiin:?] | [yfodain:?] | [otyshy:?] | [dy:?] | [ypchor:?] | Menge/Portion III | heiß; nominal heißes Gut/Material | [ydain:?]	[pdychoiin:?] | [yfodain:?] | [otyshy:?] | Qualitäts-/Wertfeld geschlossen | [ypchor:?] | Menge/Portion III | heiß; nominal heißes Gut/Material | [ydain:?]	[pdychoiin:?]; [yfodain:?]; [otyshy:?]; [dy:?]; [ypchor:?]; Menge/Portion III; heiß; nominal heißes Gut/Material; [ydain:?]	[pdychoiin:?]; [yfodain:?]; [otyshy:?]; [ypchor:?]; Menge/Portion III; heiß; nominal heißes Gut/Material; [ydain:?]	6	5	0
f14v	f14v.3	H	A	1	2	2|10	dy|dy	DY_MEDIAL|DY_EOS	ychy dy daiin chcthy yk ykaiin dytchy y ky dy	[ychy:?] | [dy:?] | Grad-/Maßwert III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [yk:?] | [ykaiin:?] | [dytchy:?] | hierzu: | heiß am Anfang des Grades | [dy:?]	[ychy:?] | Qualitäts-/Wertfeld geschlossen | Grad-/Maßwert III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [yk:?] | [ykaiin:?] | [dytchy:?] | hierzu: | heiß am Anfang des Grades | Qualitäts-/Wertfeld geschlossen	[ychy:?]; [dy:?]; Grad-/Maßwert III; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; [yk:?]; [ykaiin:?]; [dytchy:?]; hierzu: heiß am Anfang des Grades; [dy:?]	[ychy:?]; Grad-/Maßwert III; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; [yk:?]; [ykaiin:?]; [dytchy:?]; hierzu: heiß am Anfang des Grades.	6	4	0
f14v	f14v.6	H	A	1	3	5|6|7	dy|dy|dy	DY_MEDIAL|DY_MEDIAL|DY_MEDIAL	qoty choky cthy chokchy dy dy dy chckhy dchyd n	kalt am Anfang des Grades | heiß-trockene Zubereitung, Grundform | CTH-Drogenmaterial | Trockenansatz: heiß-trockene Grundform | [dy:?] | [dy:?] | [dy:?] | Arzneikompositum: trocken, Gradanfang | [dchyd:?] | [n:?]	kalt am Anfang des Grades | heiß-trockene Zubereitung, Grundform | CTH-Drogenmaterial | Trockenansatz: heiß-trockene Grundform | Qualitäts-/Wertfeld geschlossen | Qualitäts-/Wertfeld geschlossen | Qualitäts-/Wertfeld geschlossen | Arzneikompositum: trocken, Gradanfang | [dchyd:?] | [n:?]	kalt am Anfang des Grades; heiß-trockene Zubereitung, Grundform; CTH-Drogenmaterial; Trockenansatz: heiß-trockene Grundform; [dy:?]; [dy:?]; [dy:?]; Arzneikompositum: trocken, Gradanfang; [dchyd:?]; [n:?]	kalt am Anfang des Grades; heiß-trockene Zubereitung, Grundform; CTH-Drogenmaterial; Trockenansatz: heiß-trockene Grundform; Arzneikompositum: trocken, Gradanfang; [dchyd:?]; [n:?]	5	2	0
f15r	f15r.5	H	A	1	1	7	dy	DY_EOS	qotchy r shor cthy daiin cthy dy	kalt und trocken am Anfang des Grades | [r:?] | Blüten-/Fruchtstand; reproduktiver Teil | CTH-Drogenmaterial | Menge/Portion III | CTH-Drogenmaterial | [dy:?]	kalt und trocken am Anfang des Grades | [r:?] | Blüten-/Fruchtstand; reproduktiver Teil | CTH-Drogenmaterial | Menge/Portion III | CTH-Drogenmaterial | Qualitäts-/Wertfeld geschlossen	kalt und trocken am Anfang des Grades; [r:?]; Blüten-/Fruchtstand; reproduktiver Teil; CTH-Drogenmaterial; Menge/Portion III; CTH-Drogenmaterial; [dy:?]	kalt und trocken am Anfang des Grades; [r:?]; Blüten-/Fruchtstand; reproduktiver Teil; CTH-Drogenmaterial; Menge/Portion III; CTH-Drogenmaterial.	2	1	0
f15r	f15r.8	H	A	1	1	4	s	S_MEDIAL	shocthy tol kaiin s dain ctholy	feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | kalt; nominal kaltes Gut/Material | heiß, Grad III | [s:?] | Grad-/Maßwert II | [ctholy:?]	feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | kalt; nominal kaltes Gut/Material | heiß, Grad III | Samen-/Saatgutposten | Grad-/Maßwert II | [ctholy:?]	feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung; kalt; nominal kaltes Gut/Material; heiß, Grad III; [s:?]; Grad-/Maßwert II; [ctholy:?]	feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung; kalt; nominal kaltes Gut/Material; heiß, Grad III; Samen-/Saatgutposten; Grad-/Maßwert II; [ctholy:?]	2	1	0
f15r	f15r.9	H	A	1	1	6	s	S_MEDIAL	octhain qokaiin chos odaiin cthl s y	[octhain:?] | heiß, Grad III | [chos:?] | Zubereitungsdosis III | [cthl:?] | [s:?] | Eintrag abgeschlossen	[octhain:?] | heiß, Grad III | [chos:?] | Zubereitungsdosis III | [cthl:?] | Samen-/Saatgutposten | Eintrag abgeschlossen	[octhain:?]; heiß, Grad III; [chos:?]; Zubereitungsdosis III; [cthl:?]; [s:?].	[octhain:?]; heiß, Grad III; [chos:?]; Zubereitungsdosis III; [cthl:?]; Samen-/Saatgutposten.	4	3	0
f15v	f15v.5	H	A	1	1	6	s	S_EOS	otchor chor chor ytchor cthy s	kalt-trockene Drogenportion im Ansatz | Pflanzen-/Reproduktionsteil | Pflanzen-/Reproduktionsteil | kalt-trockene Portion dieser Droge | CTH-Drogenmaterial | [s:?]	kalt-trockene Drogenportion im Ansatz | Pflanzen-/Reproduktionsteil | Pflanzen-/Reproduktionsteil | kalt-trockene Portion dieser Droge | CTH-Drogenmaterial | Samen-/Saatgutposten	kalt-trockene Drogenportion im Ansatz; Pflanzen-/Reproduktionsteil; Pflanzen-/Reproduktionsteil; kalt-trockene Portion dieser Droge; CTH-Drogenmaterial; [s:?]	kalt-trockene Drogenportion im Ansatz; Pflanzen-/Reproduktionsteil; Pflanzen-/Reproduktionsteil; kalt-trockene Portion dieser Droge; CTH-Drogenmaterial; Samen-/Saatgutposten.	1	0	1
f15v	f15v.7	H	A	1	1	5	s	S_MEDIAL	y choiin sho chy s chy tor ols	Eintrag: | trockene Zubereitungsform III | feuchter Ansatz | trocken am Anfang des Grades | [s:?] | trocken am Anfang des Grades | kalte Drogenportion | [ols:?]	Eintrag: | trockene Zubereitungsform III | feuchter Ansatz | trocken am Anfang des Grades | Samen-/Saatgutposten | trocken am Anfang des Grades | kalte Drogenportion | [ols:?]	Eintrag: trockene Zubereitungsform III; feuchter Ansatz; trocken am Anfang des Grades; [s:?]; trocken am Anfang des Grades; kalte Drogenportion; [ols:?]	Eintrag: trockene Zubereitungsform III; feuchter Ansatz; trocken am Anfang des Grades; Samen-/Saatgutposten; trocken am Anfang des Grades; kalte Drogenportion; [ols:?]	2	1	0
f16r	f16r.1	H	A	1	1	8	dy	DY_MEDIAL	pocheody qopchey sykaiin opchy dor ychy daiin dy chor orom	[pocheody:?] | [qopchey:?] | [sykaiin:?] | [opchy:?] | [dor:?] | [ychy:?] | Grad-/Maßwert III | [dy:?] | Pflanzen-/Reproduktionsteil | [orom:?]	[pocheody:?] | [qopchey:?] | [sykaiin:?] | [opchy:?] | [dor:?] | [ychy:?] | Grad-/Maßwert III | Qualitäts-/Wertfeld geschlossen | Pflanzen-/Reproduktionsteil | [orom:?]	[pocheody:?]; [qopchey:?]; [sykaiin:?]; [opchy:?]; [dor:?]; [ychy:?]; Grad-/Maßwert III; [dy:?]; Pflanzen-/Reproduktionsteil; [orom:?]	[pocheody:?]; [qopchey:?]; [sykaiin:?]; [opchy:?]; [dor:?]; [ychy:?]; Grad-/Maßwert III; Pflanzen-/Reproduktionsteil; [orom:?]	8	7	0
f16r	f16r.12	H	A	1	1	1	dy	DY_BOS_CLOSE	dy cho kchy shcthy shtshy sho tchokyd	[dy:?] | [cho:?] | heiß und trocken am Anfang des Grades | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [shtshy:?] | feuchter Ansatz | [tchokyd:?]	voriges Qualitäts-/Wertfeld geschlossen | [cho:?] | heiß und trocken am Anfang des Grades | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [shtshy:?] | feuchter Ansatz | [tchokyd:?]	[dy:?]; [cho:?]; heiß und trocken am Anfang des Grades; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; [shtshy:?]; feuchter Ansatz; [tchokyd:?]	voriges Qualitäts-/Wertfeld geschlossen:; [cho:?]; heiß und trocken am Anfang des Grades; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; [shtshy:?]; feuchter Ansatz; [tchokyd:?]	4	3	0
f16r	f16r.13	H	A	1	1	3	dy	DY_MEDIAL	qokor dl dy shey	heiße Drogenportion | [dl:?] | [dy:?] | feucht in der Mitte des Grades	heiße Drogenportion | [dl:?] | Qualitäts-/Wertfeld geschlossen | feucht in der Mitte des Grades	heiße Drogenportion; [dl:?]; [dy:?]; feucht in der Mitte des Grades	heiße Drogenportion; [dl:?]; feucht in der Mitte des Grades	2	1	0
f16r	f16r.7	H	A	1	1	5	s	S_MEDIAL	daiin dalchy dyky schy s aiin doal qoky	Grad-/Maßwert III | [dalchy:?] | [dyky:?] | Samen/Saatgut, trockene Grundform | [s:?] | Menge III | [doal:?] | heiß am Anfang des Grades	Grad-/Maßwert III | [dalchy:?] | [dyky:?] | Samen/Saatgut, trockene Grundform | Samen-/Saatgutposten | Menge III | [doal:?] | heiß am Anfang des Grades	Grad-/Maßwert III; [dalchy:?]; [dyky:?]; Samen/Saatgut, trockene Grundform; [s:?]; Menge III; [doal:?]; heiß am Anfang des Grades	Grad-/Maßwert III; [dalchy:?]; [dyky:?]; Samen/Saatgut, trockene Grundform; Samen-/Saatgutposten; Menge III; [doal:?]; heiß am Anfang des Grades	4	3	0
f16v	f16v.1	H	A	1	1	5	s	S_MEDIAL	pchroiin otchor chpchol chpchey s pchoy	[pchroiin:?] | kalt-trockene Drogenportion im Ansatz | [chpchol:?] | [chpchey:?] | [s:?] | [pchoy:?]	[pchroiin:?] | kalt-trockene Drogenportion im Ansatz | [chpchol:?] | [chpchey:?] | Samen-/Saatgutposten | [pchoy:?]	[pchroiin:?]; kalt-trockene Drogenportion im Ansatz; [chpchol:?]; [chpchey:?]; [s:?]; [pchoy:?]	[pchroiin:?]; kalt-trockene Drogenportion im Ansatz; [chpchol:?]; [chpchey:?]; Samen-/Saatgutposten; [pchoy:?]	5	4	0
f16v	f16v.10	H	A	1	1	3	dy	DY_MEDIAL	qokchy chy dy ykchy chckhy otain cthor cthy	heiß und trocken am Anfang des Grades | trocken am Anfang des Grades | [dy:?] | [ykchy:?] | Arzneikompositum: trocken, Gradanfang | kalt im Zubereitungsrahmen, Grad II | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | CTH-Drogenmaterial	heiß und trocken am Anfang des Grades | trocken am Anfang des Grades | Qualitäts-/Wertfeld geschlossen | [ykchy:?] | Arzneikompositum: trocken, Gradanfang | kalt im Zubereitungsrahmen, Grad II | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | CTH-Drogenmaterial	heiß und trocken am Anfang des Grades; trocken am Anfang des Grades; [dy:?]; [ykchy:?]; Arzneikompositum: trocken, Gradanfang; kalt im Zubereitungsrahmen, Grad II; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; CTH-Drogenmaterial	heiß und trocken am Anfang des Grades; trocken am Anfang des Grades; [ykchy:?]; Arzneikompositum: trocken, Gradanfang; kalt im Zubereitungsrahmen, Grad II; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; CTH-Drogenmaterial	2	1	0
f16v	f16v.3	H	A	1	1	2	dy	DY_MEDIAL	ykchy dy choy qoty chy kchy koshet	[ykchy:?] | [dy:?] | [choy:?] | kalt am Anfang des Grades | trocken am Anfang des Grades | heiß und trocken am Anfang des Grades | [koshet:?]	[ykchy:?] | Qualitäts-/Wertfeld geschlossen | [choy:?] | kalt am Anfang des Grades | trocken am Anfang des Grades | heiß und trocken am Anfang des Grades | [koshet:?]	[ykchy:?]; [dy:?]; [choy:?]; kalt am Anfang des Grades; trocken am Anfang des Grades; heiß und trocken am Anfang des Grades; [koshet:?]	[ykchy:?]; [choy:?]; kalt am Anfang des Grades; trocken am Anfang des Grades; heiß und trocken am Anfang des Grades; [koshet:?]	4	3	0
f17v	f17v.1	H	A	1	1	6	dy	DY_EOS	pchodol chor pchy opydaiin odal dy	[pchodol:?] | Pflanzen-/Reproduktionsteil | Pulver, trockene Grundform | [opydaiin:?] | abgemessene Rohstoffmenge I im Ansatz | [dy:?]	[pchodol:?] | Pflanzen-/Reproduktionsteil | Pulver, trockene Grundform | [opydaiin:?] | abgemessene Rohstoffmenge I im Ansatz | Qualitäts-/Wertfeld geschlossen	[pchodol:?]; Pflanzen-/Reproduktionsteil; Pulver, trockene Grundform; [opydaiin:?]; abgemessene Rohstoffmenge I im Ansatz; [dy:?]	[pchodol:?]; Pflanzen-/Reproduktionsteil; Pulver, trockene Grundform; [opydaiin:?]; abgemessene Rohstoffmenge I im Ansatz.	3	2	0
f17v	f17v.4	H	A	1	1	1	kchor	NONE	kchor fchol cphol olcheol okeeey	[kchor:?] | [fchol:?] | [cphol:?] | [olcheol:?] | [okeeey:?]	Drogenportion, heiß-trocken | [fchol:?] | [cphol:?] | [olcheol:?] | [okeeey:?]	[kchor:?]; [fchol:?]; [cphol:?]; [olcheol:?]; [okeeey:?]	Drogenportion, heiß-trocken; [fchol:?]; [cphol:?]; [olcheol:?]; [okeeey:?]	5	4	0
f17v	f17v.7	H	A	1	1	6	s	S_MEDIAL	sor chkeey poiis cheor os s aiin	Samenportion | [chkeey:?] | [poiis:?] | trockener Drogenteil | [os:?] | [s:?] | Menge III	Samenportion | [chkeey:?] | [poiis:?] | trockener Drogenteil | [os:?] | Samen-/Saatgutposten | Menge III	Samenportion; [chkeey:?]; [poiis:?]; trockener Drogenteil; [os:?]; [s:?]; Menge III	Samenportion; [chkeey:?]; [poiis:?]; trockener Drogenteil; [os:?]; Samen-/Saatgutposten; Menge III	4	3	0
f17v	f17v.8	H	A	1	1	4	dy	DY_MEDIAL	qokeey kchar ol dy choldaiin sy	heiß am Ende des Grades | [kchar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dy:?] | trocken, Grad III | Saatgut in Grundform	heiß am Ende des Grades | [kchar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitäts-/Wertfeld geschlossen | trocken, Grad III | Saatgut in Grundform	heiß am Ende des Grades; [kchar:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [dy:?]; trocken, Grad III; Saatgut in Grundform	heiß am Ende des Grades; [kchar:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken, Grad III; Saatgut in Grundform	2	1	0
f18r	f18r.2	H	A	1	1	6	dy	DY_MEDIAL	otshol qokchol chykchy okchal daiin dy chol dain	[otshol:?] | [qokchol:?] | [chykchy:?] | Ansatz aus heiß-trockenem Rohstoff Klasse I am Gradanfang | Grad-/Maßwert III | [dy:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad II	[otshol:?] | [qokchol:?] | [chykchy:?] | Ansatz aus heiß-trockenem Rohstoff Klasse I am Gradanfang | Grad-/Maßwert III | Qualitäts-/Wertfeld geschlossen | trocken; nominal trockenes Gut/Material | Qualitätsgrad II	[otshol:?]; [qokchol:?]; [chykchy:?]; Ansatz aus heiß-trockenem Rohstoff Klasse I am Gradanfang; Grad-/Maßwert III; [dy:?]; trocken; nominal trockenes Gut/Material; Qualitätsgrad II	[otshol:?]; [qokchol:?]; [chykchy:?]; Ansatz aus heiß-trockenem Rohstoff Klasse I am Gradanfang; Grad-/Maßwert III; trocken; nominal trockenes Gut/Material; Qualitätsgrad II	4	3	0
f18r	f18r.3	H	A	1	1	7	dy	DY_MEDIAL	qokchor chor ey or chey qokchol dy ytcharg	[qokchor:?] | Pflanzen-/Reproduktionsteil | [ey:?] | Drogenportion | trocken in der Mitte des Grades | [qokchol:?] | [dy:?] | [ytcharg:?]	[qokchor:?] | Pflanzen-/Reproduktionsteil | [ey:?] | Drogenportion | trocken in der Mitte des Grades | [qokchol:?] | Qualitäts-/Wertfeld geschlossen | [ytcharg:?]	[qokchor:?]; Pflanzen-/Reproduktionsteil; [ey:?]; Drogenportion; trocken in der Mitte des Grades; [qokchol:?]; [dy:?]; [ytcharg:?]	[qokchor:?]; Pflanzen-/Reproduktionsteil; [ey:?]; Drogenportion; trocken in der Mitte des Grades; [qokchol:?]; [ytcharg:?]	5	4	0
f18r	f18r.6	H	A	1	1	2	kchor	NONE	ychy kchor dair ytol chcthy dar dar dal	[ychy:?] | [kchor:?] | abgemessene Fraktion II | [ytol:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | abgemessene Fraktion I | abgemessene Fraktion I | abgemessene Rohstoffmenge I	[ychy:?] | Drogenportion, heiß-trocken | abgemessene Fraktion II | [ytol:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | abgemessene Fraktion I | abgemessene Fraktion I | abgemessene Rohstoffmenge I	[ychy:?]; [kchor:?]; abgemessene Fraktion II; [ytol:?]; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; abgemessene Fraktion I; abgemessene Fraktion I; abgemessene Rohstoffmenge I	[ychy:?]; Drogenportion, heiß-trocken; abgemessene Fraktion II; [ytol:?]; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; abgemessene Fraktion I; abgemessene Fraktion I; abgemessene Rohstoffmenge I	3	2	0
f18r	f18r.8	H	A	1	1	5	dy	DY_MEDIAL	qokchor ckhol olody okal dy dary	[qokchor:?] | [ckhol:?] | [olody:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [dy:?] | [dary:?]	[qokchor:?] | [ckhol:?] | [olody:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Qualitäts-/Wertfeld geschlossen | [dary:?]	[qokchor:?]; [ckhol:?]; [olody:?]; Rohstoffklasse I im Ansatz, heiß am Gradanfang; [dy:?]; [dary:?]	[qokchor:?]; [ckhol:?]; [olody:?]; Rohstoffklasse I im Ansatz, heiß am Gradanfang; [dary:?]	5	4	0
