unified_serial	job_id	phase	page	local_unit	source_group_id	visible_owner	visible_surface	current_value_de	reading_layer	orientation	crosspage_key
U505	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.32	A2:G056	A2_STAR_STATION_24	okeeodal	Sternplatz A2_STAR_STATION_24: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U506	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.33	A2:G057	A2_STAR_STATION_25	okshor	Sternplatz A2_STAR_STATION_25: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten + Bedingungs-, Tabellen- oder Wahlansatz.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U507	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.34	A2:G058	A2_STAR_STATION_26	osdaiin	Sternplatz A2_STAR_STATION_26: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest osd.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U508	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.35	A2:G059	A2_STAR_STATION_27	otochedy	Sternplatz A2_STAR_STATION_27: naechster Platz oder folgende Bedingung + Wert oder Platzbezug uebertragen; lokaler Namensrest o/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U509	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.36	A2:G060	A2_STAR_STATION_28	dolchedy	Sternplatz A2_STAR_STATION_28: im selben Ring, Band oder Satz fortsetzen + Wert oder Platzbezug uebertragen; lokaler Namensrest d/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U510	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.8	A2:G032	A2_CENTRE_KEY_UNRESOLVED	okodaly	Zentrumsmarke A2_CENTRE_KEY_UNRESOLVED: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U511	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.37	A2:G061	A2_CENTRAL_LEGEND_UNRESOLVED	oky	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: diesen Diagrammposten setzen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U512	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.37	A2:G062	A2_CENTRAL_LEGEND_UNRESOLVED	okchdy	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; lokaler Namensrest y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U513	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.37	A2:G063	A2_CENTRAL_LEGEND_UNRESOLVED	okardy	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest dy.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U514	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.37	A2:G064	A2_CENTRAL_LEGEND_UNRESOLVED	qear	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest qe.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U515	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.37	A2:G065	A2_CENTRAL_LEGEND_UNRESOLVED	oygy	A2_CENTRAL_LEGEND_UNRESOLVED: aktueller Grundgrad.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U516	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G001	A3_LEFT_WHEEL_RING_TEXT	dair	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U517	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G002	A3_LEFT_WHEEL_RING_TEXT	cheyky	A3_LEFT_WHEEL_RING_TEXT: Ablesung dieses Hauses.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U518	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G003	A3_LEFT_WHEEL_RING_TEXT	otaza	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest aza.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U519	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G004	A3_LEFT_WHEEL_RING_TEXT	sar	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U520	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G005	A3_LEFT_WHEEL_RING_TEXT	ar	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U521	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G006	A3_LEFT_WHEEL_RING_TEXT	chykar	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest chyk.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U522	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G007	A3_LEFT_WHEEL_RING_TEXT	okoirsh	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten; lokaler Namensrest oir.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U523	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G008	A3_LEFT_WHEEL_RING_TEXT	ar	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U524	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G009	A3_LEFT_WHEEL_RING_TEXT	chetody	A3_LEFT_WHEEL_RING_TEXT: abgeleiteter Platzwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U525	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G010	A3_LEFT_WHEEL_RING_TEXT	okeeos	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest os.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U526	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G011	A3_LEFT_WHEEL_RING_TEXT	o	A3_LEFT_WHEEL_RING_TEXT: Grundwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U527	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G012	A3_LEFT_WHEEL_RING_TEXT	tey	A3_LEFT_WHEEL_RING_TEXT: aktueller Phasenwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U528	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G013	A3_LEFT_WHEEL_RING_TEXT	otokeeey	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U529	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G014	A3_LEFT_WHEEL_RING_TEXT	okeeody	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U530	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G015	A3_LEFT_WHEEL_RING_TEXT	okeey	Radstelle A3_LEFT_WHEEL_RING_TEXT: in langer Stufe setzen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U531	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G016	A3_LEFT_WHEEL_RING_TEXT	doiir	A3_LEFT_WHEEL_RING_TEXT: fester Grundindex.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U532	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G017	A3_LEFT_WHEEL_RING_TEXT	teeo	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest t/o.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U533	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G018	A3_LEFT_WHEEL_RING_TEXT	y	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U534	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G019	A3_LEFT_WHEEL_RING_TEXT	chey	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U535	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G020	A3_LEFT_WHEEL_RING_TEXT	ot	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U536	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G021	A3_LEFT_WHEEL_RING_TEXT	y	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U537	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G022	A3_LEFT_WHEEL_RING_TEXT	okedy	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest edy.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U538	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G023	A3_LEFT_WHEEL_RING_TEXT	chsdy	A3_LEFT_WHEEL_RING_TEXT: sekundärer Zustand fest.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U539	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G024	A3_LEFT_WHEEL_RING_TEXT	okeod	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U540	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G025	A3_LEFT_WHEEL_RING_TEXT	y	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U541	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G026	A3_LEFT_WHEEL_RING_TEXT	dy	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U542	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G027	A3_LEFT_WHEEL_RING_TEXT	choaiin	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmelsobjekt oder Eingangsbedingung + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest c.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U543	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G028	A3_LEFT_WHEEL_RING_TEXT	okar	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U544	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G029	A3_LEFT_WHEEL_RING_TEXT	okar	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U545	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G030	A3_LEFT_WHEEL_RING_TEXT	chol	Radstelle A3_LEFT_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U546	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G031	A3_LEFT_WHEEL_RING_TEXT	chees	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest ch/s.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U547	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G032	A3_LEFT_WHEEL_RING_TEXT	yto	A3_LEFT_WHEEL_RING_TEXT: aktueller Platz.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U548	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G033	A3_LEFT_WHEEL_RING_TEXT	odair	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest od.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U549	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G034	A3_LEFT_WHEEL_RING_TEXT	oty	Radstelle A3_LEFT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest o.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U550	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G035	A3_LEFT_WHEEL_RING_TEXT	oteeo	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest o.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U551	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G036	A3_LEFT_WHEEL_RING_TEXT	dar	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U552	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G037	A3_LEFT_WHEEL_RING_TEXT	o	A3_LEFT_WHEEL_RING_TEXT: Grundwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U553	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G038	A3_LEFT_WHEEL_RING_TEXT	eykeody	A3_LEFT_WHEEL_RING_TEXT: ausgewählter Klassenplatz.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U554	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G039	A3_LEFT_WHEEL_RING_TEXT	dchor	Radstelle A3_LEFT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U555	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.1	A3:G040	A3_LEFT_WHEEL_RING_TEXT	char	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U556	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.4	A3:G108	A3_LEFT_RADIAL_SLOT_01	okeey	Radstelle A3_LEFT_RADIAL_SLOT_01: in langer Stufe setzen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U557	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.4	A3:G109	A3_LEFT_RADIAL_SLOT_01	sar	Radstelle A3_LEFT_RADIAL_SLOT_01: vom bezeichneten Ausgangsplatz.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U558	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.5	A3:G110	A3_LEFT_RADIAL_SLOT_02	okeo	Radstelle A3_LEFT_RADIAL_SLOT_02: Diagrammposten setzen oder aktivieren; lokaler Namensrest eo.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U559	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.5	A3:G111	A3_LEFT_RADIAL_SLOT_02	dy	Radstelle A3_LEFT_RADIAL_SLOT_02: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U560	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.6	A3:G112	A3_LEFT_RADIAL_SLOT_03	ochoyk	Radstelle A3_LEFT_RADIAL_SLOT_03: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest oc/yk.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U561	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.7	A3:G113	A3_LEFT_RADIAL_SLOT_04	ykeey	Radstelle A3_LEFT_RADIAL_SLOT_04: lange oder volle Diagrammstufe; lokaler Namensrest yk/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U562	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.8	A3:G114	A3_LEFT_RADIAL_SLOT_05	ytory	Radstelle A3_LEFT_RADIAL_SLOT_05: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yt/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U563	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.9	A3:G115	A3_LEFT_RADIAL_SLOT_06	oeesy	Radstelle A3_LEFT_RADIAL_SLOT_06: lange oder volle Diagrammstufe; lokaler Namensrest o/sy.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U564	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.10	A3:G116	A3_LEFT_RADIAL_SLOT_07	ytody	A3_LEFT_RADIAL_SLOT_07: Platz fest eingetragen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U565	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.11	A3:G117	A3_LEFT_RADIAL_SLOT_08	okody	Radstelle A3_LEFT_RADIAL_SLOT_08: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U566	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.12	A3:G118	A3_LEFT_RADIAL_SLOT_09	otody	Radstelle A3_LEFT_RADIAL_SLOT_09: naechster Platz oder folgende Bedingung; lokaler Namensrest ody.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U567	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.13	A3:G119	A3_LEFT_RADIAL_SLOT_10	okeal	Radstelle A3_LEFT_RADIAL_SLOT_10: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest e.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U568	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.14	A3:G120	A3_LEFT_RADIAL_SLOT_11	okeod	Radstelle A3_LEFT_RADIAL_SLOT_11: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U569	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.15	A3:G121	A3_LEFT_RADIAL_SLOT_12	oteeys	Radstelle A3_LEFT_RADIAL_SLOT_12: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ys.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U570	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.16	A3:G122	A3_LEFT_RADIAL_SLOT_13	oteol	Radstelle A3_LEFT_RADIAL_SLOT_13: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest e.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U571	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.17	A3:G123	A3_LEFT_RADIAL_SLOT_14	ykeydy	A3_LEFT_RADIAL_SLOT_14: aktuelle Klasse fest.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U572	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.18	A3:G124	A3_LEFT_RADIAL_SLOT_15	okeod	Radstelle A3_LEFT_RADIAL_SLOT_15: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U573	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.19	A3:G125	A3_LEFT_RADIAL_SLOT_16	saral	Radstelle A3_LEFT_RADIAL_SLOT_16: Ausgangssektor, Ursprung oder Bezugswert + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U574	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.20	A3:G126	A3_LEFT_RADIAL_SLOT_17	saiir	A3_LEFT_RADIAL_SLOT_17: sekundärer Hauptindex.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U575	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.21	A3:G127	A3_LEFT_RADIAL_SLOT_18	okolar	Radstelle A3_LEFT_RADIAL_SLOT_18: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U576	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.22	A3:G128	A3_LEFT_RADIAL_SLOT_19	ykeody	A3_LEFT_RADIAL_SLOT_19: Klassenplatz fest eingetragen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U577	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.23	A3:G129	A3_LEFT_RADIAL_SLOT_20	sarydy	Radstelle A3_LEFT_RADIAL_SLOT_20: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest s/ydy.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U578	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.24	A3:G130	A3_LEFT_RADIAL_SLOT_21	otchy	Radstelle A3_LEFT_RADIAL_SLOT_21: naechster Platz oder folgende Bedingung; lokaler Namensrest chy.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U579	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.25	A3:G131	A3_LEFT_RADIAL_SLOT_22	okeey	Radstelle A3_LEFT_RADIAL_SLOT_22: in langer Stufe setzen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
