unit_id	pair_id	view_id	positive_surface	negative_surface	paragraph_id	page	physical_folio	section	language	hand	true_label	class_surface	basis_retained_token_count	basis_nonempty_retained_lines	post_mask_length_bin	model_feature_tokens	model_feature_types	model_feature_counts	exclusive_pair_membership	paragraph_vote_weight	semantic_credit
G807-P01:RAW_ED1_SENSITIVITY:G807-P0271	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0271	f80v	f80v	B	B	2	0	otal	30	4	4	25	22	chcthy=1|chedy=2|dolfchedy=1|kain=1|kedy=1|otaiin=1|otey=1|pchedy=1|qokaiin=2|qokain=1|qokar=1|qokedy=2|qokeedy=1|qolchedy=1|qoly=1|qotedy=1|qotolfchedy=1|roly=1|schedy=1|shedy=1|sheeky=1|shey=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0279	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0279	f81r	f81r	B	B	2	1	cheol	44	8	5	39	37	ain=1|arol=1|chcphey=1|chcthy=1|chedy=1|cheey=1|chetyry=1|dain=1|dchol=1|dshees=1|ly=1|oeeedy=1|ofshdy=1|okain=2|olkedy=1|olpchedy=1|olsheol=1|oltedy=1|opchedy=1|otedy=1|oteey=1|otey=1|oty=1|pchedy=1|polchoy=1|qokechedy=1|qokedy=1|qokeedy=1|qokeey=1|qolsheedy=1|qotain=1|qotedy=2|qoteesy=1|qotey=1|sheckhedy=1|shedy=1|shol=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0280	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0280	f81r	f81r	B	B	2	1	cheol	51	8	5	44	37	chedy=4|chey=3|daly=1|dshedy=1|lchey=1|lchl=1|odaiin=1|okain=1|olam=1|olkedy=1|olkeey=1|olpchedy=1|olshey=1|opol=1|oraisy=1|oteey=1|oteol=1|otey=2|pchedy=1|polchdy=1|qcthdys=1|qokar=1|qokchedy=1|qokedy=2|qokeey=1|qokesdy=1|qokey=1|qopchedy=1|qopchol=1|qoteedy=1|rain=1|sheckhy=1|shedy=1|sheedy=1|sheor=1|soiin=1|taiin=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0281	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0281	f81v	f81v	B	B	2	1	cheol	35	4	5	33	28	chckhy=1|chdy=1|checkhy=1|cphedy=1|daiidy=1|daiin=5|dalal=1|dkain=1|dykain=1|kaiin=1|kar=1|okaiin=1|okedy=1|okeedy=1|okeey=1|olchey=1|oldy=2|olkeedy=1|olor=1|otain=1|qoky=1|qolkeedy=1|saiin=1|shedy=1|sheedy=1|shek=1|yar=1|ykol=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0285	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0285	f82r	f82r	B	B	2	1	cheol	102	11	6	94	66	aiin=1|chckhey=1|chcthey=1|chedy=1|cheey=2|cheoky=1|ches=1|chey=4|cphal=1|d=1|daiin=3|dal=1|daldy=1|keeedy=2|lar=2|lcheckhy=1|lchedar=1|lchedy=4|lcheedy=1|lcheey=1|lchey=1|lkaiin=1|lkedy=1|lkeey=1|lochedy=1|lr=1|lshed=1|okey=1|oky=1|oteey=1|pchedy=1|posalshy=1|qcthey=1|qockhey=1|qoesedy=1|qokaiin=4|qokedy=1|qokeedy=6|qokeeedy=1|qokeeey=1|qokeey=4|qokoiin=1|qoly=1|qotaiin=1|qotedy=1|qoteedy=1|qoteeol=1|qoty=2|raiin=2|rain=1|rasy=1|rchedy=1|rsheal=1|rshedy=1|ry=1|sal=1|salshey=1|shckhey=1|shedaiin=1|shedy=3|sheeal=1|sheedy=1|sheey=3|taiin=1|tshey=1|ydy=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0291	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0291	f82v	f82v	B	B	2	0	otal	41	5	5	36	33	alchey=1|ay=1|chckhy=1|cheky=1|chey=1|dalchckhy=1|daltedy=1|kchey=1|okain=1|olkain=3|olkeeyr=1|olkol=1|olor=1|opchedy=1|otaiin=1|qfol=1|qody=1|qokaiin=2|qokain=1|qokar=1|qokchey=1|qokeedy=1|qolkeey=1|r=1|rcheald=1|saiin=1|shar=1|shedy=1|sheecthey=1|shey=1|sholdy=1|shty=1|yckhey=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0293	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0293	f83r	f83r	B	B	2	0	otal	75	8	6	72	60	aiin=2|altedy=1|chealror=1|checphedy=1|checthy=1|chedy=1|cheeb=1|cheedar=1|chey=1|chkain=1|chky=1|chldaiin=1|cthal=1|dain=1|dal=2|dalchdy=1|dcheokedy=1|lal=1|lchcphedy=1|lchedy=3|ldar=1|lkeed=1|lo=1|lsheedy=1|okair=1|olkeey=1|pchor=1|qedy=1|qokaiin=2|qokain=1|qokchdy=2|qokchedy=1|qokedy=3|qokeedy=1|qokshedy=1|qopshdy=1|qopy=1|qotchedy=1|r=1|rchs=1|s=2|saiin=1|sair=1|salcheol=1|sam=1|schety=1|shckhey=1|shcthey=1|shcthy=2|shechy=1|shecthy=1|shedal=1|shedkedy=1|shedy=3|sheedy=1|sor=1|sy=1|tar=1|tchedy=1|ytaiin=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0295	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0295	f83r	f83r	B	B	2	0	otal	27	5	4	26	21	chedy=1|cheeky=1|cheey=1|dain=1|kesd=1|okeedy=1|oldy=2|otchey=1|qody=1|qokedy=1|qokeedy=2|qokeey=1|qoky=2|qokylddy=1|s=1|saii=1|saiin=1|salchedy=1|shckhedy=2|shedy=2|sheey=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0296	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0296	f83r	f83r	B	B	2	1	cheol	42	10	5	41	38	aiin=2|chckhal=1|chdy=1|chedaiin=1|cheky=1|chey=1|dairydy=1|dal=1|dolshed=1|kain=1|lchedy=2|ldy=1|lshedy=1|okain=1|okeedy=1|okeeol=1|olchedy=1|qockhey=1|qokain=1|qokchy=1|qokey=1|qoky=1|qolkain=1|qotchedy=1|s=1|saiin=1|sain=1|shedy=1|sheekchy=1|shey=2|shky=1|shy=1|skar=1|solchedy=1|solkey=1|sor=1|sy=1|techedy=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0300	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0300	f83v	f83v	B	B	2	1	cheol	58	6	5	49	38	chear=1|checkhdy=1|checkhy=1|chedy=2|cheeal=1|cheedy=1|cheey=1|daiin=2|dal=1|lldar=1|lsheg=1|okaiin=2|okchdy=1|olcheey=1|olkar=1|olkeedy=1|pchedar=1|qoeeo=1|qokaiin=2|qokain=2|qokar=1|qokay=1|qokear=1|qokedy=1|qokeedy=5|qokeey=2|qoky=1|qolchedy=1|qolkeedy=1|qolteedy=1|s=1|saiin=1|sar=1|shckhy=1|sheckhey=1|shedal=2|shedy=1|sheedy=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0302	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0302	f85r1	f85r	T	B	2	1	cheol	43	4	5	39	35	aiin=1|ar=1|chckhdy=1|cheey=1|chekchy=1|daiin=1|dchefoey=1|doltshdy=1|dshedy=1|kchedy=1|kedy=1|odeedaiin=1|okchedy=1|okchy=1|okshd=1|olkeedy=1|olshedy=2|oraiin=1|otchdy=2|otedy=2|pdsheody=1|qocthdy=1|qodaiin=1|qokechy=1|qokeedy=1|sair=1|shdol=1|shedy=1|shey=2|sodair=1|soeeedy=1|tchedy=1|tdam=1|tedy=1|yoiin=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0321	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0321	f86v5	f86v	T	B	2	0	otal	40	4	5	38	35	aiin=1|am=1|araiiin=1|chdy=1|cheoky=1|chepy=1|choky=1|dar=1|fyshey=1|lfchy=1|ltedy=1|okeeey=1|oky=1|olkar=1|olkeedy=1|opy=2|otaiin=1|otain=1|oteeodail=1|pshdal=1|qokar=1|qotaiin=1|qoty=2|raiin=1|shdam=1|shedy=1|sheeey=1|sheody=1|sheokaiin=1|shety=1|ypar=1|ypchesy=1|ytaiin=2|ytar=1|ytor=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0322	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0322	f86v5	f86v	T	B	2	0	otal	31	3	4	26	26	aiin=1|ar=1|chdy=1|chor=1|fchcfhy=1|kar=1|kshdy=1|octhal=1|opchey=1|opor=1|otshey=1|pdaiin=1|qokar=1|qopcheey=1|qopor=1|qoteedy=1|shckhy=1|shdar=1|shedy=1|shey=1|shor=1|tarcheeg=1|tor=1|ykaiin=1|ykar=1|ytam=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0323	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0323	f86v5	f86v	T	B	2	0	otal	30	3	4	27	25	acthy=1|aiiin=1|aiin=1|air=1|amod=1|ar=2|cheey=1|daiin=1|dalkalytam=1|dcheytain=1|kaiin=1|lfar=1|ody=1|otshs=1|poraiiidy=1|qoar=1|qoka=1|qokeeey=1|qopchesy=1|qotaiin=1|sheody=1|shey=1|tair=1|ykalkain=1|ykar=2	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0324	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0324	f86v5	f86v	T	B	2	0	otal	57	6	5	49	40	aiin=5|alosheey=1|ar=2|cheey=1|chey=1|chod=1|chokar=1|daiin=1|kain=1|lkaiin=1|lkesy=1|lkey=1|oar=1|ody=2|oeey=1|okaiin=1|okain=1|olkchdy=1|otain=1|otcho=1|otodaiin=1|oty=2|poldaiin=1|qoeey=1|qokar=1|qokees=1|qotey=1|sair=1|shckhy=1|shea=1|shoky=1|teodkaiin=1|teraiin=1|ycheeytydaiin=1|ykaiin=2|ykeeo=1|ykeey=1|ytaiin=1|ytedy=1|yteey=2	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0325	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0325	f86v5	f86v	T	B	2	0	otal	77	8	6	66	56	a=1|aiin=1|aiir=1|ar=2|aral=1|chedy=1|chody=1|dam=2|dar=1|dy=2|kaiin=1|kar=1|lchody=1|ocfhdy=1|octhy=1|odaiin=2|odar=1|oeees=1|oky=1|olkey=1|olpshy=1|otoloty=1|pchor=1|pchykar=1|pochor=1|pshody=1|qodaiin=1|qokar=1|qokeeey=1|qopchy=1|qoteey=1|qoteody=1|qoty=1|shey=2|shoar=1|shody=4|tar=2|tchey=1|teo=1|tey=1|ykar=1|ykeeshy=1|ykeshy=1|ypchor=1|ysheoar=1|ytaiin=1|ytain=1|ytar=1|ytarar=1|ytchdy=1|ytchey=1|ytchy=1|ytdar=1|ytedy=1|yteody=1|ytody=2	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0326	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0326	f86v6	f86v	T	B	2	1	cheol	83	8	6	66	56	aiin=1|ar=3|arody=1|chcphar=1|chdal=3|chdy=1|chear=1|chedy=3|cheeaiin=1|ches=1|chody=1|chor=1|daiin=2|dalor=1|dar=1|keear=1|lchdol=1|ldaly=1|ltchedy=1|odaiin=2|ofy=1|olaiin=1|olkaiin=1|olkar=1|olkeedy=1|olkeey=1|olkeshar=1|opchey=1|opory=1|orairody=1|otaiin=1|otedalol=1|otshey=1|pcheypchdar=1|qckhy=1|qodar=1|qokaiin=1|qokar=2|qokchdy=1|qolchy=1|qopy=1|qotain=1|qotchdaiin=1|sair=1|sarar=1|sheeeb=1|soldam=1|taiky=1|tar=1|y=1|ykaiin=2|ykairolky=1|ykchedy=1|ykeealor=1|ytar=1|yteedy=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0327	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0327	f86v6	f86v	T	B	2	0	otal	39	4	5	34	31	aiiin=2|aiin=1|alkar=1|am=1|ar=1|aroiiin=1|chey=1|cholfchy=1|cholkar=1|cpholkaiin=1|dar=1|okaiin=2|olain=1|opchdy=1|opchedy=1|opoly=1|otain=1|par=1|pchecfhey=1|qckhear=1|qokaiin=2|qokain=1|qokar=1|qopaiin=1|qopar=1|qotedy=1|sheopchey=1|shoy=1|taiin=1|yfchdy=1|ykeey=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0329	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0329	f86v6	f86v	T	B	2	0	otal	82	8	6	71	64	aiiin=1|aiin=1|aiodam=1|ar=1|araiin=1|chear=1|chefchy=1|cheoty=1|chepy=1|chocthy=1|chokaiin=1|chokain=1|chorolk=1|choty=1|chy=1|cthdy=1|daiin=1|dair=1|dairal=1|dal=1|dar=3|g=1|kaiin=1|ld=1|lkaiin=1|lkchedy=1|lkor=1|lo=1|okaiin=1|okeeeykeey=1|olkaiin=2|olkam=1|olkar=1|olkchdy=1|olkchey=1|oraiin=1|orom=1|otalky=1|otolkshy=1|otytam=1|paiin=1|paroiin=1|polkeey=1|qoaiin=1|qokaiin=2|qokain=1|qokar=1|qokeey=1|qokshey=2|qoky=2|qopar=1|qopary=1|qopchedy=1|qopchey=1|qopydaiin=1|qotaiin=1|sheey=1|shor=1|taiin=2|tshed=1|y=1|ydy=1|ykedy=1|ytaiin=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0331	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0331	f87r	f87r	H	A	1	1	cheol	25	4	4	23	21	aldy=1|chetchy=1|chody=1|ckheey=1|cthey=1|daiim=1|daiin=2|dal=1|keor=1|okeeo=1|otcheol=1|psheodshy=1|qoeeeety=1|s=1|saldal=1|shee=1|shody=1|shol=2|teodar=1|tockhy=1|ysheeer=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0333	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0333	f87v	f87v	H	A	1	1	cheol	28	5	4	24	24	aiim=1|ain=1|ainy=1|am=1|arolor=1|atolg=1|cfhs=1|chepcheol=1|cpheckhy=1|dair=1|daraiing=1|keol=1|ksheol=1|olcthr=1|opcheey=1|qoar=1|qos=1|r=1|saiin=1|san=1|saral=1|y=1|ykaiin=1|yksho=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0334	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0334	f88r	f88r	P	A	1	1	cheol	38	4	5	30	29	aiin=1|chcthol=1|chear=1|cheeb=1|cheeor=1|cheody=1|daiin=1|dal=1|dar=1|dorsheoy=1|dory=1|keol=1|oain=1|okeom=1|oky=1|qockhey=1|qokeody=1|qoor=1|ral=1|s=1|sam=2|sar=1|shekor=1|sheom=1|sheor=1|sholfchor=1|shy=1|ykeor=1|yokeody=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0335	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0335	f88r	f88r	P	A	1	1	cheol	17	2	4	17	15	aiin=2|chor=1|chosals=1|chy=1|cphol=1|dsheol=1|koay=1|oldy=1|orchor=1|otchol=1|oteor=1|pcheoly=1|qokeey=1|s=2|salsaly=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0336	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0336	f88r	f88r	P	A	1	1	cheol	13	2	3	10	10	chear=1|cthol=1|dar=1|okoldy=1|olkeey=1|poeear=1|poldy=1|qoekeor=1|s=1|sheoky=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0343	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0343	f89v1	f89v	P	A	1	1	cheol	19	3	4	18	17	cfhey=1|cheoky=1|chodair=1|choky=1|daiin=2|koldal=1|octhody=1|odaiin=1|ofcheol=1|oldaiin=1|opolsy=1|orarol=1|otarokar=1|qokar=1|qoy=1|sfal=1|shockhey=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0346	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0346	f93r	f93r	H	A	1	1	cheol	126	28	6	112	88	chakal=1|chckhs=1|cheodaiin=1|cheodam=1|cho=2|chodaiin=2|chokal=1|cholchecthody=1|choshy=1|chotar=1|chotey=1|chotol=1|chotom=1|chr=1|ckheody=1|ckhos=1|ctho=1|cthocthol=1|cthodar=1|cthol=2|cthosg=1|cthoshol=1|cthy=1|daiin=2|dain=1|kchol=1|kchor=1|kodshol=1|lor=1|los=1|oain=1|oar=1|ocheodaiin=1|ochol=1|octhodaly=1|odam=1|odar=1|odol=1|ody=1|oepchksheey=1|ofchoshy=1|okcheod=1|okcheody=1|okcheor=1|okor=1|olkees=1|opalepam=1|osos=1|oteodal=1|oteol=1|otolsheeos=1|otor=1|qokcho=1|qokchodal=1|qotchy=1|qotodain=1|r=2|s=12|sal=1|schos=1|shcthy=1|sheeody=1|sheo=2|sheodom=1|sheoees=1|sheoky=1|shey=1|shodaiin=3|shodal=1|shodam=1|shody=4|shol=3|shor=1|shotol=1|sor=1|tar=1|tcheo=1|tchor=1|tchos=1|teey=1|teols=1|ycham=1|ychey=1|ychockhy=1|ychocthy=1|ychor=1|ysaiin=1|ytchdg=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0347	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0347	f93v	f93v	H	A	1	0	otal	78	9	6	70	60	cheeoldair=1|cheodar=1|chkeey=1|chodaiindy=1|chody=2|chs=1|ckheody=1|ckhol=2|ckhy=1|ctheos=1|cthey=1|ctho=1|cthody=2|cthog=1|cthol=1|daiin=1|dama=1|dar=4|dcho=1|dchog=1|dsheog=1|koldy=1|odeeeodl=1|oees=1|okchey=2|okeey=1|oksho=1|oky=1|opchody=1|opchy=1|opor=1|otchdal=1|oteo=1|possheody=1|qkcheey=1|qochocthy=1|qocthody=1|qokchody=1|qokchol=1|qokeeam=1|qoshocphy=1|qotchol=2|qoteeo=1|qotody=1|s=3|sar=1|shdchy=1|sheyokam=1|shodaiin=1|shodain=1|shol=1|tchodaiin=1|teol=1|tshoky=1|ychol=1|ykchy=1|ytchl=1|ytchol=1|yteeody=1|ytey=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0356	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0356	f95v1	f95v	H	B	3	0	otal	30	3	4	28	27	alfshed=1|ar=1|char=1|chcthykedy=1|chdy=1|chedy=1|dain=1|ety=1|oekshy=1|oepaiin=1|okain=2|okarar=1|okshey=1|okshy=1|olteedy=1|otaldy=1|oty=1|qofchdaiin=1|qokaiin=1|shekshey=1|sheody=1|shoyfar=1|tchedy=1|tchody=1|y=1|ytshedy=1|yty=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0361	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0361	f96r	f96r	H	A	1	1	cheol	62	10	5	53	52	aiin=1|cheeor=1|cheody=1|chkchol=1|chkey=1|cho=1|chockhy=1|chodar=1|chodol=1|chokchor=1|chokey=1|choly=1|chopcho=1|chor=1|chos=1|ckheody=1|ckheos=1|ckhocthy=1|ckhor=1|cpheor=1|cthey=1|cthody=1|daiin=1|dory=1|keody=1|oiir=1|olsheeosol=1|otchodol=1|otchodor=1|oteeor=1|oteey=1|oteodsho=1|oty=1|qokchod=1|qokeeey=1|qokeeody=1|qokeody=1|qotchos=1|s=2|secheeol=1|sheo=1|sheockhy=1|shockhy=1|shocthody=1|shodol=1|shokocfhy=1|teol=1|toaiin=1|todar=1|tor=1|ykeor=1|ytol=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0371	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0371	f100r	f100r	P	A	1	0	otal	25	3	4	22	22	cho=1|choos=1|chor=1|cthey=1|da=1|daiin=1|dareu=1|dcheor=1|deeomchol=1|dsheor=1|oteey=1|oto=1|qocpheeckhy=1|qokeeody=1|qokeey=1|rorarydaiin=1|s=1|sheey=1|sheod=1|shodol=1|shol=1|ykeeodain=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0372	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0372	f100r	f100r	P	A	1	1	cheol	21	2	4	18	16	alcfhy=1|aseso=1|choldaiin=1|chor=1|cphol=2|fchod=1|folshody=1|keey=1|qockhol=1|qotees=1|shey=1|sho=1|shol=2|soiin=1|y=1|ykeeam=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0373	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0373	f100v	f100v	P	A	1	1	cheol	31	4	4	28	27	ar=1|chckhey=1|cheky=1|cheokeos=1|ches=1|chey=1|chockhy=1|chocthey=1|choor=1|chor=1|chory=1|ckhoor=1|daiin=2|deey=1|du=1|dy=1|eeoseeo=1|keody=1|okeor=1|oteey=1|qokomo=1|qoteody=1|s=1|sain=1|sheeo=1|sheocphy=1|ykeeol=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0377	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0377	f102v1	f102v	P	A	1	1	cheol	13	2	3	12	12	aeky=1|chor=1|ckhey=1|doiin=1|ockhey=1|oteol=1|pchol=1|poaiin=1|qokeody=1|sheocthy=1|shey=1|shockhsy=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0378	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0378	f102v1	f102v	P	A	1	1	cheol	33	4	5	29	28	cheodaiin=1|cheody=1|dair=1|dam=1|deody=1|foidaiin=1|ksheody=1|odain=1|okchody=1|okeeol=1|okeey=1|okeody=1|okody=1|olcheor=1|olkey=1|oroey=1|qockhey=1|qoeeody=1|qoeteey=1|qokeey=1|qokeody=1|qokey=1|ram=1|sheody=2|shey=1|sho=1|soiin=1|ychey=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0379	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0379	f102v2	f102v	P	A	1	1	cheol	34	4	5	24	21	ain=1|ch=1|chekeod=1|chyokeor=1|deeeo=1|eey=1|eoy=1|ocheos=1|oiees=1|okeeos=1|okey=3|oteeos=1|podeesho=1|qoeeor=1|qoteeo=1|r=1|sheor=1|shey=1|shkeey=1|shy=1|y=2	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0387	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0387	f103r	f103r	S	B	3	0	otal	17	2	4	15	15	ar=1|chckhy=1|chcthy=1|chep=1|daiin=1|dalshy=1|lchedy=1|okain=1|opchy=1|qokeedy=1|shckhody=1|shdal=1|sheckhy=1|shedy=1|shol=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0394	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0394	f103r	f103r	S	B	3	1	cheol	14	2	3	11	11	aiin=1|chalal=1|cheolshy=1|lotar=1|otedy=1|qokeey=1|qoteey=1|shckhy=1|sheeol=1|shodyol=1|tshey=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0396	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0396	f103r	f103r	S	B	3	1	cheol	17	2	4	16	15	chedy=1|lcheedy=1|lchey=1|ltar=1|okeeo=1|olkeol=1|oloraiin=1|oteedy=1|qokaly=1|qokeedy=2|qoteedy=1|shedar=1|shol=1|ssheey=1|y=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0400	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0400	f103v	f103v	S	B	3	1	cheol	16	2	4	15	14	chekoal=1|cheky=1|dair=1|okechdy=1|okeey=1|olkeey=1|olsheey=1|pcheor=1|qokaiin=2|qokshdy=1|qopchdy=1|qotedy=1|sain=1|shey=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0405	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0405	f103v	f103v	S	B	3	0	otal	36	4	5	33	31	aiin=1|ar=1|kain=1|lchey=1|lshedy=1|olan=1|oleeedy=1|oloiin=1|olshey=1|otain=2|oteaiin=1|oteedy=1|oteey=1|qokain=1|qokeed=1|qokeey=2|qokey=1|qokshy=1|qotalsheey=1|ror=1|shal=1|shay=1|shedy=1|sheety=1|sheoky=1|tar=1|teor=1|tokain=1|y=1|ykeey=1|yteey=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0415	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0415	f104r	f104r	S	B	3	0	otal	21	2	4	18	18	chdy=1|cheody=1|chokar=1|lkain=1|lo=1|octhy=1|okcho=1|okeeody=1|olcheol=1|opchey=1|qodain=1|qodam=1|qokoeey=1|qotchedy=1|qoteode=1|qotor=1|sar=1|tshdol=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0420	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0420	f104r	f104r	S	B	3	1	cheol	31	3	4	29	28	aiin=1|char=1|chedar=1|chey=1|cholcham=1|dain=1|keeo=1|lcheeey=1|lkaiin=1|lkechedy=1|lkeeeey=1|lkeodaiin=1|okchdal=1|okchechy=1|okeeo=1|okeey=1|okeody=1|okolchey=1|olcheo=1|olkeeey=1|opcheof=1|otechdy=1|oteey=1|qokaiin=1|qokcheedy=1|qokeeo=2|qopaiin=1|raly=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0424	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0424	f104r	f104r	S	B	3	1	cheol	22	2	4	20	18	aiin=1|ar=1|chedy=1|daiin=1|dal=1|olcheeo=1|otaiin=2|otain=1|oteey=1|oteo=1|pchedy=1|qokaiin=2|qokain=1|qokchedy=1|qokeedy=1|s=1|tsheodl=1|ykchdy=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0429	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0429	f104v	f104v	S	B	3	1	cheol	30	3	4	30	29	aiin=1|as=1|chdor=1|chdy=1|chedy=1|chocthy=1|chy=1|dadam=1|dchdar=1|dcheedy=1|dcheeoy=1|dlchd=1|lkar=1|olkchy=1|otcheochy=1|qockheey=1|qokaiiin=1|qokaiin=1|qokain=1|qokchedy=1|qokchy=1|qokeochy=1|qotchdy=1|qotcheo=2|ram=1|sarain=1|tchdy=1|tolkshey=1|ytaiin=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0450	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0450	f105v	f105v	S	B	3	0	otal	49	4	5	41	36	ail=1|air=2|araiin=1|che=1|chedy=1|daiin=2|dal=1|fodal=1|kaiin=1|kair=2|kedar=1|ksheeol=1|ky=1|lcheey=1|lkchdal=1|ockhedy=1|odam=1|odar=2|oiiin=1|okairo=1|okairy=1|okees=1|olpchesd=1|opcheddl=1|opchedy=2|otchedy=1|otchey=1|pchdar=1|pchedy=1|qoeees=1|qokchdy=1|r=1|s=1|saiin=1|y=1|ykeey=1	1	1	0
