occurrence_id	surface	page	physical_folio	locus	token_index	strict_paragraph_id	in_strict_paragraph	legacy_rank_stable_all_three	it2a_alignment_status	it2a_aligned_token_ordinal	it2a_lcs_length	rf1b_alignment_status	rf1b_aligned_token_ordinal	rf1b_lcs_length	all_three_unique_forced_exact_alignment	audit_only_membership	primary_membership_replacement	semantic_credit
GDT800-O3221	cheol	f80v	f80v	f80v.17	5	G807-P0273	1	0	NO_EXACT_ALIGNMENT	NA	6	NO_EXACT_ALIGNMENT	NA	6	0	1	0	0
GDT800-O3222	otal	f80v	f80v	f80v.2	4	G807-P0271	1	1	UNIQUE_FORCED_EXACT	4	7	UNIQUE_FORCED_EXACT	4	7	1	1	0	0
GDT800-O3223	ol	f80v	f80v	f80v.20	2	G807-P0274	1	1	UNIQUE_FORCED_EXACT	3	7	UNIQUE_FORCED_EXACT	2	8	1	1	0	0
GDT800-O3224	ol	f80v	f80v	f80v.20	7	G807-P0274	1	1	UNIQUE_FORCED_EXACT	8	7	UNIQUE_FORCED_EXACT	7	8	1	1	0	0
GDT800-O3225	okal	f80v	f80v	f80v.21	3	G807-P0274	1	1	UNIQUE_FORCED_EXACT	3	7	UNIQUE_FORCED_EXACT	4	7	1	1	0	0
GDT800-O3227	okal	f80v	f80v	f80v.21	9	G807-P0274	1	1	UNIQUE_FORCED_EXACT	8	7	UNIQUE_FORCED_EXACT	9	7	1	1	0	0
GDT800-O3230	ol	f80v	f80v	f80v.22	3	G807-P0274	1	1	UNIQUE_FORCED_EXACT	3	8	UNIQUE_FORCED_EXACT	3	7	1	1	0	0
GDT800-O3234	ol	f80v	f80v	f80v.24	7	G807-P0275	1	1	UNIQUE_FORCED_EXACT	7	10	UNIQUE_FORCED_EXACT	7	10	1	1	0	0
GDT800-O3241	ol	f80v	f80v	f80v.28	7	G807-P0276	1	1	UNIQUE_FORCED_EXACT	7	11	UNIQUE_FORCED_EXACT	7	10	1	1	0	0
GDT800-O3242	ol	f80v	f80v	f80v.29	4	G807-P0276	1	1	UNIQUE_FORCED_EXACT	4	5	UNIQUE_FORCED_EXACT	4	5	1	1	0	0
GDT800-O3243	ol	f80v	f80v	f80v.31	2	G807-P0277	1	1	NO_EXACT_ALIGNMENT	NA	7	UNIQUE_FORCED_EXACT	2	7	0	1	0	0
GDT800-O3244	ol	f80v	f80v	f80v.31	5	G807-P0277	1	0	UNIQUE_FORCED_EXACT	4	7	NO_EXACT_ALIGNMENT	NA	7	0	1	0	0
GDT800-O3249	ol	f80v	f80v	f80v.35	9	G807-P0277	1	1	UNIQUE_FORCED_EXACT	9	12	UNIQUE_FORCED_EXACT	9	12	1	1	0	0
GDT800-O3250	ol	f80v	f80v	f80v.36	4	G807-P0277	1	0	UNIQUE_FORCED_EXACT	4	10	NO_EXACT_ALIGNMENT	NA	9	0	1	0	0
GDT800-O3254	ol	f80v	f80v	f80v.39	6	G807-P0278	1	1	UNIQUE_FORCED_EXACT	6	10	UNIQUE_FORCED_EXACT	6	9	1	1	0	0
GDT800-O3256	ol	f80v	f80v	f80v.40	2	G807-P0278	1	1	UNIQUE_FORCED_EXACT	2	10	UNIQUE_FORCED_EXACT	2	9	1	1	0	0
GDT800-O3257	ol	f80v	f80v	f80v.40	7	G807-P0278	1	0	UNIQUE_FORCED_EXACT	7	10	NO_EXACT_ALIGNMENT	NA	9	0	1	0	0
GDT800-O3258	qotal	f80v	f80v	f80v.40	9	G807-P0278	1	1	UNIQUE_FORCED_EXACT	9	10	UNIQUE_FORCED_EXACT	9	9	1	1	0	0
GDT800-O3261	ol	f80v	f80v	f80v.42	2	G807-P0278	1	0	NO_EXACT_ALIGNMENT	NA	10	UNIQUE_FORCED_EXACT	2	9	0	1	0	0
GDT800-O3263	qokol	f80v	f80v	f80v.42	7	G807-P0278	1	1	UNIQUE_FORCED_EXACT	7	10	UNIQUE_FORCED_EXACT	7	9	1	1	0	0
GDT800-O3267	ol	f80v	f80v	f80v.5	8	G807-P0271	1	1	UNIQUE_FORCED_EXACT	8	7	UNIQUE_FORCED_EXACT	8	7	1	1	0	0
GDT800-O3268	qokol	f80v	f80v	f80v.7	3	G807-P0272	1	1	UNIQUE_FORCED_EXACT	3	8	UNIQUE_FORCED_EXACT	3	8	1	1	0	0
GDT800-O3277	ol	f81r	f81r	f81r.12	3	G807-P0279	1	1	UNIQUE_FORCED_EXACT	3	6	UNIQUE_FORCED_EXACT	3	6	1	1	0	0
GDT800-O3280	ol	f81r	f81r	f81r.15	2	G807-P0279	1	1	UNIQUE_FORCED_EXACT	2	5	UNIQUE_FORCED_EXACT	2	4	1	1	0	0
GDT800-O3282	ol	f81r	f81r	f81r.17	6	G807-P0280	1	1	UNIQUE_FORCED_EXACT	5	5	UNIQUE_FORCED_EXACT	6	7	1	1	0	0
GDT800-O3283	ol	f81r	f81r	f81r.18	3	G807-P0280	1	1	UNIQUE_FORCED_EXACT	3	5	UNIQUE_FORCED_EXACT	5	3	1	1	0	0
GDT800-O3285	qokol	f81r	f81r	f81r.2	4	G807-P0279	1	1	UNIQUE_FORCED_EXACT	4	7	UNIQUE_FORCED_EXACT	4	7	1	1	0	0
GDT800-O3289	qotal	f81r	f81r	f81r.22	1	G807-P0280	1	1	UNIQUE_FORCED_EXACT	1	9	UNIQUE_FORCED_EXACT	1	9	1	1	0	0
GDT800-O3290	ol	f81r	f81r	f81r.22	4	G807-P0280	1	1	UNIQUE_FORCED_EXACT	4	9	UNIQUE_FORCED_EXACT	4	9	1	1	0	0
GDT800-O3291	ol	f81r	f81r	f81r.22	6	G807-P0280	1	1	UNIQUE_FORCED_EXACT	6	9	UNIQUE_FORCED_EXACT	6	9	1	1	0	0
GDT800-O3292	ol	f81r	f81r	f81r.22	8	G807-P0280	1	1	UNIQUE_FORCED_EXACT	8	9	UNIQUE_FORCED_EXACT	8	9	1	1	0	0
GDT800-O3293	cheol	f81r	f81r	f81r.24	4	G807-P0280	1	1	UNIQUE_FORCED_EXACT	3	4	UNIQUE_FORCED_EXACT	4	6	1	1	0	0
GDT800-O3294	okal	f81r	f81r	f81r.25	6	G807-P0280	1	1	UNIQUE_FORCED_EXACT	6	7	UNIQUE_FORCED_EXACT	7	7	1	1	0	0
GDT800-O3298	ol	f81r	f81r	f81r.29	9	G807-P0280	1	1	UNIQUE_FORCED_EXACT	8	7	UNIQUE_FORCED_EXACT	8	7	1	1	0	0
GDT800-O3300	ol	f81r	f81r	f81r.3	5	G807-P0279	1	1	UNIQUE_FORCED_EXACT	4	6	UNIQUE_FORCED_EXACT	5	7	1	1	0	0
GDT800-O3301	ol	f81r	f81r	f81r.30	6	G807-P0280	1	0	NO_EXACT_ALIGNMENT	NA	6	UNIQUE_FORCED_EXACT	7	6	0	1	0	0
GDT800-O3303	ol	f81r	f81r	f81r.31	3	G807-P0280	1	1	UNIQUE_FORCED_EXACT	3	11	UNIQUE_FORCED_EXACT	3	9	1	1	0	0
GDT800-O3304	ol	f81r	f81r	f81r.4	3	G807-P0279	1	1	UNIQUE_FORCED_EXACT	3	7	UNIQUE_FORCED_EXACT	3	7	1	1	0	0
GDT800-O3305	ol	f81r	f81r	f81r.4	4	G807-P0279	1	1	UNIQUE_FORCED_EXACT	4	7	UNIQUE_FORCED_EXACT	4	7	1	1	0	0
GDT800-O3307	cheol	f81r	f81r	f81r.5	2	G807-P0279	1	1	UNIQUE_FORCED_EXACT	2	6	UNIQUE_FORCED_EXACT	2	8	1	1	0	0
GDT800-O3308	ol	f81r	f81r	f81r.5	4	G807-P0279	1	1	FORCED_DUPLICATE_EXACT	NA	6	FORCED_DUPLICATE_EXACT	NA	8	0	1	0	0
GDT800-O3309	ol	f81r	f81r	f81r.5	5	G807-P0279	1	1	FORCED_DUPLICATE_EXACT	NA	6	FORCED_DUPLICATE_EXACT	NA	8	0	1	0	0
GDT800-O3310	ol	f81r	f81r	f81r.5	7	G807-P0279	1	1	FORCED_DUPLICATE_EXACT	NA	6	FORCED_DUPLICATE_EXACT	NA	8	0	1	0	0
GDT800-O3311	ol	f81r	f81r	f81r.6	2	G807-P0279	1	1	UNIQUE_FORCED_EXACT	2	7	UNIQUE_FORCED_EXACT	2	7	1	1	0	0
GDT800-O3312	ol	f81r	f81r	f81r.6	7	G807-P0279	1	1	UNIQUE_FORCED_EXACT	7	7	UNIQUE_FORCED_EXACT	7	7	1	1	0	0
GDT800-O3315	ol	f81v	f81v	f81v.1	7	G807-P0281	1	1	UNIQUE_FORCED_EXACT	7	10	UNIQUE_FORCED_EXACT	7	7	1	1	0	0
GDT800-O3317	ol	f81v	f81v	f81v.12	2	G807-P0282	1	1	UNIQUE_FORCED_EXACT	2	9	UNIQUE_FORCED_EXACT	2	7	1	1	0	0
GDT800-O3318	okal	f81v	f81v	f81v.13	9	G807-P0282	1	1	UNIQUE_FORCED_EXACT	10	6	UNIQUE_FORCED_EXACT	11	3	1	1	0	0
GDT800-O3320	ol	f81v	f81v	f81v.15	3	G807-P0282	1	1	UNIQUE_FORCED_EXACT	3	9	UNIQUE_FORCED_EXACT	3	8	1	1	0	0
GDT800-O3321	ol	f81v	f81v	f81v.16	4	G807-P0282	1	1	UNIQUE_FORCED_EXACT	4	10	UNIQUE_FORCED_EXACT	6	7	1	1	0	0
GDT800-O3322	ol	f81v	f81v	f81v.17	3	G807-P0282	1	1	UNIQUE_FORCED_EXACT	3	8	UNIQUE_FORCED_EXACT	3	9	1	1	0	0
GDT800-O3325	ol	f81v	f81v	f81v.18	3	G807-P0282	1	1	UNIQUE_FORCED_EXACT	3	10	UNIQUE_FORCED_EXACT	4	8	1	1	0	0
GDT800-O3326	ol	f81v	f81v	f81v.18	5	G807-P0282	1	1	UNIQUE_FORCED_EXACT	5	10	UNIQUE_FORCED_EXACT	6	8	1	1	0	0
GDT800-O3327	ol	f81v	f81v	f81v.19	2	G807-P0282	1	1	UNIQUE_FORCED_EXACT	2	8	UNIQUE_FORCED_EXACT	2	8	1	1	0	0
GDT800-O3330	okal	f81v	f81v	f81v.2	4	G807-P0281	1	1	UNIQUE_FORCED_EXACT	4	12	UNIQUE_FORCED_EXACT	5	10	1	1	0	0
GDT800-O3331	ol	f81v	f81v	f81v.2	6	G807-P0281	1	1	UNIQUE_FORCED_EXACT	6	12	UNIQUE_FORCED_EXACT	7	10	1	1	0	0
GDT800-O3333	ol	f81v	f81v	f81v.2	10	G807-P0281	1	1	UNIQUE_FORCED_EXACT	10	12	UNIQUE_FORCED_EXACT	11	10	1	1	0	0
GDT800-O3345	ol	f81v	f81v	f81v.25	7	G807-P0282	1	1	UNIQUE_FORCED_EXACT	6	10	UNIQUE_FORCED_EXACT	7	7	1	1	0	0
GDT800-O3346	ol	f81v	f81v	f81v.26	1	G807-P0282	1	0	UNIQUE_FORCED_EXACT	1	8	NO_EXACT_ALIGNMENT	NA	4	0	1	0	0
GDT800-O3352	ol	f81v	f81v	f81v.4	5	G807-P0281	1	1	UNIQUE_FORCED_EXACT	5	9	UNIQUE_FORCED_EXACT	5	7	1	1	0	0
GDT800-O3353	ol	f81v	f81v	f81v.6	3	G807-P0281	1	1	UNIQUE_FORCED_EXACT	3	9	UNIQUE_FORCED_EXACT	3	10	1	1	0	0
GDT800-O3354	cheol	f81v	f81v	f81v.6	5	G807-P0281	1	1	UNIQUE_FORCED_EXACT	5	9	UNIQUE_FORCED_EXACT	5	10	1	1	0	0
GDT800-O3355	ol	f81v	f81v	f81v.7	2	G807-P0281	1	1	UNIQUE_FORCED_EXACT	2	9	UNIQUE_FORCED_EXACT	2	7	1	1	0	0
GDT800-O3356	qokeol	f82r	f82r	f82r.1	2	G807-P0283	1	1	UNIQUE_FORCED_EXACT	2	7	UNIQUE_FORCED_EXACT	2	7	1	1	0	0
GDT800-O3357	qotal	f82r	f82r	f82r.11	6	G807-P0284	1	1	UNIQUE_FORCED_EXACT	6	8	UNIQUE_FORCED_EXACT	6	6	1	1	0	0
GDT800-O3360	okal	f82r	f82r	f82r.12	7	G807-P0284	1	1	UNIQUE_FORCED_EXACT	7	7	UNIQUE_FORCED_EXACT	7	5	1	1	0	0
GDT800-O3362	ol	f82r	f82r	f82r.16	7	G807-P0284	1	1	UNIQUE_FORCED_EXACT	6	7	UNIQUE_FORCED_EXACT	7	10	1	1	0	0
GDT800-O3371	cheol	f82r	f82r	f82r.30	3	G807-P0285	1	1	UNIQUE_FORCED_EXACT	3	8	UNIQUE_FORCED_EXACT	4	7	1	1	0	0
GDT800-O3372	cheol	f82r	f82r	f82r.31	1	G807-P0285	1	1	UNIQUE_FORCED_EXACT	1	9	UNIQUE_FORCED_EXACT	1	6	1	1	0	0
GDT800-O3373	ol	f82r	f82r	f82r.31	2	G807-P0285	1	1	UNIQUE_FORCED_EXACT	2	9	UNIQUE_FORCED_EXACT	2	6	1	1	0	0
GDT800-O3374	ol	f82r	f82r	f82r.33	2	G807-P0285	1	1	UNIQUE_FORCED_EXACT	2	5	UNIQUE_FORCED_EXACT	2	6	1	1	0	0
GDT800-O3375	cheol	f82r	f82r	f82r.33	3	G807-P0285	1	1	UNIQUE_FORCED_EXACT	3	5	UNIQUE_FORCED_EXACT	3	6	1	1	0	0
GDT800-O3377	okal	f82r	f82r	f82r.36	1	OUTSIDE_PARAGRAPH	0	1	UNIQUE_FORCED_EXACT	1	1	UNIQUE_FORCED_EXACT	1	1	1	1	0	0
GDT800-O3383	okal	f82r	f82r	f82r.6	6	G807-P0283	1	1	UNIQUE_FORCED_EXACT	6	8	UNIQUE_FORCED_EXACT	6	7	1	1	0	0
GDT800-O3384	qotal	f82r	f82r	f82r.8	8	G807-P0283	1	1	UNIQUE_FORCED_EXACT	7	7	UNIQUE_FORCED_EXACT	8	6	1	1	0	0
GDT800-O3393	ol	f82v	f82v	f82v.12	4	G807-P0287	1	1	UNIQUE_FORCED_EXACT	4	11	UNIQUE_FORCED_EXACT	4	10	1	1	0	0
GDT800-O3397	cheol	f82v	f82v	f82v.15	5	G807-P0288	1	0	NO_EXACT_ALIGNMENT	NA	9	NO_EXACT_ALIGNMENT	NA	8	0	1	0	0
GDT800-O3399	okal	f82v	f82v	f82v.16	8	G807-P0288	1	1	UNIQUE_FORCED_EXACT	8	10	UNIQUE_FORCED_EXACT	9	8	1	1	0	0
GDT800-O3402	qokol	f82v	f82v	f82v.19	1	G807-P0288	1	1	UNIQUE_FORCED_EXACT	1	9	UNIQUE_FORCED_EXACT	1	10	1	1	0	0
GDT800-O3404	otal	f82v	f82v	f82v.19	9	G807-P0288	1	1	UNIQUE_FORCED_EXACT	9	9	UNIQUE_FORCED_EXACT	10	10	1	1	0	0
GDT800-O3406	qotal	f82v	f82v	f82v.22	4	G807-P0289	1	1	UNIQUE_FORCED_EXACT	4	7	UNIQUE_FORCED_EXACT	4	9	1	1	0	0
GDT800-O3407	ol	f82v	f82v	f82v.22	7	G807-P0289	1	0	NO_EXACT_ALIGNMENT	NA	7	UNIQUE_FORCED_EXACT	7	9	0	1	0	0
GDT800-O3409	qotal	f82v	f82v	f82v.24	6	G807-P0289	1	1	UNIQUE_FORCED_EXACT	6	6	UNIQUE_FORCED_EXACT	6	9	1	1	0	0
GDT800-O3413	qokol	f82v	f82v	f82v.26	3	G807-P0289	1	1	UNIQUE_FORCED_EXACT	3	9	UNIQUE_FORCED_EXACT	3	6	1	1	0	0
GDT800-O3418	ol	f82v	f82v	f82v.30	8	G807-P0290	1	1	UNIQUE_FORCED_EXACT	8	9	UNIQUE_FORCED_EXACT	8	7	1	1	0	0
GDT800-O3422	otal	f82v	f82v	f82v.35	7	G807-P0291	1	1	UNIQUE_FORCED_EXACT	7	10	UNIQUE_FORCED_EXACT	7	10	1	1	0	0
GDT800-O3430	qotal	f82v	f82v	f82v.5	6	G807-P0286	1	1	UNIQUE_FORCED_EXACT	6	9	UNIQUE_FORCED_EXACT	6	9	1	1	0	0
GDT800-O3434	qotal	f82v	f82v	f82v.7	8	G807-P0286	1	1	UNIQUE_FORCED_EXACT	7	10	UNIQUE_FORCED_EXACT	7	10	1	1	0	0
GDT800-O3443	otal	f83r	f83r	f83r.12	3	G807-P0293	1	0	UNIQUE_FORCED_EXACT	3	7	NO_EXACT_ALIGNMENT	NA	6	0	1	0	0
GDT800-O3457	otal	f83r	f83r	f83r.25	6	G807-P0295	1	1	UNIQUE_FORCED_EXACT	6	6	UNIQUE_FORCED_EXACT	6	6	1	1	0	0
GDT800-O3459	qotal	f83r	f83r	f83r.3	2	G807-P0292	1	1	UNIQUE_FORCED_EXACT	2	10	UNIQUE_FORCED_EXACT	2	10	1	1	0	0
GDT800-O3460	qotal	f83r	f83r	f83r.3	9	G807-P0292	1	1	UNIQUE_FORCED_EXACT	9	10	UNIQUE_FORCED_EXACT	9	10	1	1	0	0
GDT800-O3461	cheol	f83r	f83r	f83r.32	1	G807-P0296	1	0	UNIQUE_FORCED_EXACT	1	4	NO_EXACT_ALIGNMENT	NA	3	0	1	0	0
GDT800-O3464	qokol	f83r	f83r	f83r.37	4	G807-P0296	1	1	UNIQUE_FORCED_EXACT	4	5	UNIQUE_FORCED_EXACT	5	4	1	1	0	0
GDT800-O3468	ol	f83r	f83r	f83r.42	2	G807-P0296	1	1	UNIQUE_FORCED_EXACT	2	4	UNIQUE_FORCED_EXACT	2	5	1	1	0	0
GDT800-O3470	qotal	f83r	f83r	f83r.43	4	G807-P0296	1	0	NO_EXACT_ALIGNMENT	NA	3	NO_EXACT_ALIGNMENT	NA	4	0	1	0	0
GDT800-O3473	cheol	f83r	f83r	f83r.48	2	G807-P0297	1	1	UNIQUE_FORCED_EXACT	2	5	UNIQUE_FORCED_EXACT	2	5	1	1	0	0
GDT800-O3477	ol	f83r	f83r	f83r.52	4	G807-P0298	1	1	UNIQUE_FORCED_EXACT	4	4	UNIQUE_FORCED_EXACT	4	4	1	1	0	0
GDT800-O3478	cheol	f83r	f83r	f83r.53	2	G807-P0298	1	0	UNIQUE_FORCED_EXACT	2	4	NO_EXACT_ALIGNMENT	NA	3	0	1	0	0
GDT800-O3479	ol	f83r	f83r	f83r.53	4	G807-P0298	1	1	UNIQUE_FORCED_EXACT	4	4	UNIQUE_FORCED_EXACT	4	3	1	1	0	0
GDT800-O3480	ol	f83r	f83r	f83r.54	2	G807-P0298	1	1	UNIQUE_FORCED_EXACT	2	5	UNIQUE_FORCED_EXACT	2	5	1	1	0	0
GDT800-O3485	qotal	f83v	f83v	f83v.1	6	G807-P0299	1	1	UNIQUE_FORCED_EXACT	6	8	UNIQUE_FORCED_EXACT	6	9	1	1	0	0
GDT800-O3491	ol	f83v	f83v	f83v.13	12	G807-P0300	1	0	UNIQUE_FORCED_EXACT	12	12	NO_EXACT_ALIGNMENT	NA	9	0	1	0	0
GDT800-O3493	cheol	f83v	f83v	f83v.14	8	G807-P0300	1	1	UNIQUE_FORCED_EXACT	8	10	UNIQUE_FORCED_EXACT	10	7	1	1	0	0
GDT800-O3494	cheol	f83v	f83v	f83v.15	2	G807-P0300	1	1	UNIQUE_FORCED_EXACT	2	9	UNIQUE_FORCED_EXACT	2	9	1	1	0	0
GDT800-O3495	cheol	f83v	f83v	f83v.15	5	G807-P0300	1	1	UNIQUE_FORCED_EXACT	5	9	UNIQUE_FORCED_EXACT	5	9	1	1	0	0
GDT800-O3506	qotal	f83v	f83v	f83v.2	8	G807-P0299	1	1	UNIQUE_FORCED_EXACT	8	10	UNIQUE_FORCED_EXACT	8	9	1	1	0	0
GDT800-O3508	cheol	f83v	f83v	f83v.20	4	G807-P0300	1	1	UNIQUE_FORCED_EXACT	4	8	UNIQUE_FORCED_EXACT	4	7	1	1	0	0
GDT800-O3513	ol	f83v	f83v	f83v.24	1	G807-P0301	1	0	UNIQUE_FORCED_EXACT	1	7	NO_EXACT_ALIGNMENT	NA	6	0	1	0	0
GDT800-O3517	cheol	f83v	f83v	f83v.27	2	G807-P0301	1	1	UNIQUE_FORCED_EXACT	2	6	UNIQUE_FORCED_EXACT	2	5	1	1	0	0
GDT800-O3519	ol	f83v	f83v	f83v.29	1	G807-P0301	1	1	UNIQUE_FORCED_EXACT	1	7	UNIQUE_FORCED_EXACT	1	6	1	1	0	0
GDT800-O3525	otal	f83v	f83v	f83v.30	4	G807-P0301	1	1	UNIQUE_FORCED_EXACT	4	6	UNIQUE_FORCED_EXACT	5	5	1	1	0	0
GDT800-O3539	ol	f85r1	f85r	f85r1.11	2	G807-P0304	1	1	UNIQUE_FORCED_EXACT	2	11	UNIQUE_FORCED_EXACT	2	11	1	1	0	0
GDT800-O3543	qotal	f85r1	f85r	f85r1.13	6	G807-P0304	1	1	UNIQUE_FORCED_EXACT	6	10	UNIQUE_FORCED_EXACT	6	9	1	1	0	0
GDT800-O3544	ol	f85r1	f85r	f85r1.13	7	G807-P0304	1	1	UNIQUE_FORCED_EXACT	7	10	UNIQUE_FORCED_EXACT	7	9	1	1	0	0
GDT800-O3545	ol	f85r1	f85r	f85r1.13	10	G807-P0304	1	1	UNIQUE_FORCED_EXACT	10	10	UNIQUE_FORCED_EXACT	10	9	1	1	0	0
GDT800-O3547	okal	f85r1	f85r	f85r1.15	4	G807-P0304	1	1	UNIQUE_FORCED_EXACT	4	10	UNIQUE_FORCED_EXACT	4	9	1	1	0	0
GDT800-O3550	ol	f85r1	f85r	f85r1.15	9	G807-P0304	1	0	UNIQUE_FORCED_EXACT	9	10	NO_EXACT_ALIGNMENT	NA	9	0	1	0	0
GDT800-O3557	ol	f85r1	f85r	f85r1.21	4	G807-P0306	1	1	UNIQUE_FORCED_EXACT	4	10	UNIQUE_FORCED_EXACT	5	8	1	1	0	0
GDT800-O3560	ol	f85r1	f85r	f85r1.27	7	G807-P0308	1	1	UNIQUE_FORCED_EXACT	7	8	UNIQUE_FORCED_EXACT	9	7	1	1	0	0
GDT800-O3562	ol	f85r1	f85r	f85r1.29	3	G807-P0309	1	0	NO_EXACT_ALIGNMENT	NA	8	NO_EXACT_ALIGNMENT	NA	10	0	1	0	0
GDT800-O3565	cheol	f85r1	f85r	f85r1.3	9	G807-P0302	1	1	UNIQUE_FORCED_EXACT	9	11	UNIQUE_FORCED_EXACT	12	8	1	1	0	0
GDT800-O3567	otal	f85r1	f85r	f85r1.30	8	G807-P0309	1	1	UNIQUE_FORCED_EXACT	8	8	UNIQUE_FORCED_EXACT	11	5	1	1	0	0
GDT800-O3573	ol	f85r1	f85r	f85r1.6	6	G807-P0302	1	1	UNIQUE_FORCED_EXACT	6	6	UNIQUE_FORCED_EXACT	6	7	1	1	0	0
GDT800-O3578	ol	f85r2	f85r	f85r2.1	27	OUTSIDE_PARAGRAPH	0	1	UNIQUE_FORCED_EXACT	27	26	UNIQUE_FORCED_EXACT	31	26	1	1	0	0
GDT800-O3583	ol	f85r2	f85r	f85r2.23	1	G807-P0314	1	1	UNIQUE_FORCED_EXACT	1	5	UNIQUE_FORCED_EXACT	1	5	1	1	0	0
GDT800-O3585	ol	f85r2	f85r	f85r2.23	4	G807-P0314	1	1	UNIQUE_FORCED_EXACT	4	5	UNIQUE_FORCED_EXACT	4	5	1	1	0	0
GDT800-O3588	ol	f85r2	f85r	f85r2.8	5	G807-P0312	1	1	UNIQUE_FORCED_EXACT	5	5	UNIQUE_FORCED_EXACT	6	5	1	1	0	0
GDT800-O3618	otal	f86v5	f86v	f86v5.11	8	G807-P0322	1	1	UNIQUE_FORCED_EXACT	8	10	UNIQUE_FORCED_EXACT	8	10	1	1	0	0
GDT800-O3622	otal	f86v5	f86v	f86v5.13	5	G807-P0323	1	1	UNIQUE_FORCED_EXACT	5	11	UNIQUE_FORCED_EXACT	5	11	1	1	0	0
GDT800-O3624	ol	f86v5	f86v	f86v5.15	11	G807-P0323	1	1	UNIQUE_FORCED_EXACT	11	11	UNIQUE_FORCED_EXACT	11	12	1	1	0	0
GDT800-O3626	qotal	f86v5	f86v	f86v5.17	6	G807-P0323	1	1	UNIQUE_FORCED_EXACT	5	7	UNIQUE_FORCED_EXACT	6	9	1	1	0	0
GDT800-O3630	ol	f86v5	f86v	f86v5.2	9	G807-P0321	1	1	UNIQUE_FORCED_EXACT	9	11	UNIQUE_FORCED_EXACT	10	10	1	1	0	0
GDT800-O3633	otal	f86v5	f86v	f86v5.20	7	G807-P0324	1	0	NO_EXACT_ALIGNMENT	NA	8	UNIQUE_FORCED_EXACT	7	9	0	1	0	0
GDT800-O3637	okal	f86v5	f86v	f86v5.24	4	G807-P0324	1	1	UNIQUE_FORCED_EXACT	4	9	UNIQUE_FORCED_EXACT	4	9	1	1	0	0
GDT800-O3644	otal	f86v5	f86v	f86v5.30	6	G807-P0325	1	1	UNIQUE_FORCED_EXACT	6	8	UNIQUE_FORCED_EXACT	6	8	1	1	0	0
GDT800-O3648	qotal	f86v5	f86v	f86v5.32	4	G807-P0325	1	1	UNIQUE_FORCED_EXACT	4	12	UNIQUE_FORCED_EXACT	4	11	1	1	0	0
GDT800-O3649	ol	f86v5	f86v	f86v5.32	10	G807-P0325	1	1	UNIQUE_FORCED_EXACT	10	12	UNIQUE_FORCED_EXACT	10	11	1	1	0	0
GDT800-O3650	ol	f86v5	f86v	f86v5.33	2	G807-P0325	1	1	UNIQUE_FORCED_EXACT	2	10	OPTIONAL_OR_DUPLICATE_EXACT	NA	8	0	1	0	0
GDT800-O3651	ol	f86v5	f86v	f86v5.33	4	G807-P0325	1	0	UNIQUE_FORCED_EXACT	4	10	OPTIONAL_OR_DUPLICATE_EXACT	NA	8	0	1	0	0
GDT800-O3653	ol	f86v5	f86v	f86v5.34	2	G807-P0325	1	1	UNIQUE_FORCED_EXACT	2	9	UNIQUE_FORCED_EXACT	2	8	1	1	0	0
GDT800-O3655	otal	f86v5	f86v	f86v5.35	6	G807-P0325	1	1	UNIQUE_FORCED_EXACT	6	9	UNIQUE_FORCED_EXACT	6	9	1	1	0	0
GDT800-O3660	ol	f86v5	f86v	f86v5.37	5	G807-P0325	1	1	UNIQUE_FORCED_EXACT	5	7	FORCED_DUPLICATE_EXACT	NA	6	0	1	0	0
GDT800-O3664	otal	f86v5	f86v	f86v5.5	5	G807-P0321	1	1	UNIQUE_FORCED_EXACT	5	11	UNIQUE_FORCED_EXACT	5	11	1	1	0	0
GDT800-O3670	otal	f86v5	f86v	f86v5.9	10	G807-P0322	1	1	UNIQUE_FORCED_EXACT	9	8	UNIQUE_FORCED_EXACT	9	9	1	1	0	0
GDT800-O3674	okal	f86v6	f86v	f86v6.14	5	G807-P0327	1	1	UNIQUE_FORCED_EXACT	5	10	UNIQUE_FORCED_EXACT	5	12	1	1	0	0
GDT800-O3675	ol	f86v6	f86v	f86v6.14	11	G807-P0327	1	1	UNIQUE_FORCED_EXACT	11	10	UNIQUE_FORCED_EXACT	11	12	1	1	0	0
GDT800-O3677	ol	f86v6	f86v	f86v6.15	9	G807-P0327	1	0	NO_EXACT_ALIGNMENT	NA	9	UNIQUE_FORCED_EXACT	10	10	0	1	0	0
GDT800-O3683	otal	f86v6	f86v	f86v6.18	10	G807-P0327	1	1	UNIQUE_FORCED_EXACT	10	10	UNIQUE_FORCED_EXACT	10	11	1	1	0	0
GDT800-O3685	qokol	f86v6	f86v	f86v6.2	11	G807-P0326	1	1	UNIQUE_FORCED_EXACT	11	11	UNIQUE_FORCED_EXACT	11	11	1	1	0	0
GDT800-O3687	ol	f86v6	f86v	f86v6.23	12	G807-P0328	1	1	UNIQUE_FORCED_EXACT	12	12	UNIQUE_FORCED_EXACT	13	11	1	1	0	0
GDT800-O3700	ol	f86v6	f86v	f86v6.32	9	G807-P0329	1	0	NO_EXACT_ALIGNMENT	NA	8	UNIQUE_FORCED_EXACT	9	12	0	1	0	0
GDT800-O3703	ol	f86v6	f86v	f86v6.34	11	G807-P0329	1	1	UNIQUE_FORCED_EXACT	12	11	UNIQUE_FORCED_EXACT	12	11	1	1	0	0
