occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v38_gloss_de	v39_gloss_de	v38_scope_state	v39_scope_state	v39_working_translation_de	exact_surface_dispatch	substring_dispatch
G662-T0176	f114r	f114r.19	4	4	12	dchedy	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qopchdy	dol	abgemessene Trockendroge, fertig	abgemessene Trockendroge, fertig	D_MEASURED+CHEDY_DRY_FINISHED	Dosisfeld trocken und geschlossen	1	1	1	0	pairody shedar qopchdy dchedy dol qopchedy daiin ofchedaiin chodaiin opair dar oty	pairody shedar qopchdy dchedy dol qopchedy daiin ofchedaiin chodaiin opair dar oty	pairody shedar qopchd dchedy dol qopchedy daiin ofche aiin chodaiin opair dar oty	[dchedy:?]	abgemessene Trockendroge, fertig	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pairody:?]; [shedar:?]; [qopchdy:?]; abgemessene Trockendroge, fertig; Materialmaß; [qopchedy:?]; Grad-/Maßwert III; [ofchedaiin:?]; [chodaiin:?]; [opair:?]; abgemessene Fraktion I; kalter Ansatz am Anfang des Grades	1	0
G662-T0177	f114r	f114r.27	4	4	7	qodaiin	P	MEDIAL	S	B	3	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	sheedy	ksam	Qualitätsgrad III	Qualitätsgrad III	QO_FRAME+DAIIN_GRADE_III	Ansatzdosis III	1	1	1	0	cheeo daiin sheedy qodaiin ksam chodal olchedy	cheeo daiin sheedy qodaiin ksam chodal olchedy	cheeo daiin sheedy qodaiin sam chodal olchedy	[qodaiin:?]	Qualitätsgrad III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[cheeo:?]; Grad-/Maßwert III; feucht am Ende des Grades, abgeschlossen; Qualitätsgrad III; [ksam:?]; [chodal:?]; [olchedy:?]	1	0
G662-T0178	f114r	f114r.42	3	3	10	qodaiin	P	MEDIAL	S	B	3	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qotol	otaiin	Qualitätsgrad III	Qualitätsgrad III	QO_FRAME+DAIIN_GRADE_III	Ansatzdosis III	1	1	1	0	poedair qotol qodaiin otaiin qotar qotchey qotaiin cheopy qopaiin cheody	poedair qotol qodaiin otaiin qotar qotchey qotaiin cheopy qopoiin cheody	poedair qotol qodaiin otaiin qotar qotchey qotaiin cheopy qopaiin cheody	[qodaiin:?]	Qualitätsgrad III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[poedair:?]; kaltes Material; Qualitätsgrad III; kalt im Zubereitungsrahmen, Grad III; kalte Drogenfraktion I; kalt und trocken in der Mitte des Grades; kalt, Grad III; [cheopy:?]; [qopaiin:?]; getrockneter Ansatz	1	0
G662-T0179	f114r	f114r.44	1	1	12	ydaiin	P	BOS	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	chedy	davon drei Maße	davon drei Maße	Y_REFERENCE+DAIIN_DOSE_III	Bezugsdosis III	1	1	1	0	ydaiin chedy qoal cheey qokair okeedy chotal chol okain ar da opaiin	ydaiin chedy qoal cheey qokair okeedy chotal chol okain ar dor opaiin	ydaiin che y qoal cheey qokair okeedy chotal chol okain ar das opaiin	[ydaiin:?]	davon drei Maße	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	davon drei Maße; trocken in der Mitte des Grades, abgeschlossen; Rohstoffklasse I; trocken am Ende des Grades; [qokair:?]; heißer Ansatz am Ende des Grades, abgeschlossen; Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang; trocken; nominal trockenes Gut/Material; heiß im Zubereitungsrahmen, Grad II; Drogenfraktion I; [da:?]; [opaiin:?]	1	0
G662-T0180	f114r	f114r.7	2	2	8	dchedy	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	cheol	dkchs	abgemessene Trockendroge, fertig	abgemessene Trockendroge, fertig	D_MEASURED+CHEDY_DRY_FINISHED	Dosisfeld trocken und geschlossen	0	0	1	0	cheol dchedy dkchs aiin chdedy qodaiin okchedaiin chain	cheol dchedy dkchs aiin chdedy qodaiin okchedaiin chain	cheol dched dkchs aiin chdedy qodaiin okchedaiin chain	[dchedy:?]	abgemessene Trockendroge, fertig	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	trockener Drogenstoff; abgemessene Trockendroge, fertig; [dkchs:?]; Menge III; [chdedy:?]; Qualitätsgrad III; [okchedaiin:?]; trocken, Grad II	1	0
G662-T0181	f114r	f114r.7	6	6	8	qodaiin	P	MEDIAL	S	B	3	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chdedy	okchedaiin	Qualitätsgrad III	Qualitätsgrad III	QO_FRAME+DAIIN_GRADE_III	Ansatzdosis III	1	1	1	0	cheol dchedy dkchs aiin chdedy qodaiin okchedaiin chain	cheol dchedy dkchs aiin chdedy qodaiin okchedaiin chain	cheol dched dkchs aiin chdedy qodaiin okchedaiin chain	[qodaiin:?]	Qualitätsgrad III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	trockener Drogenstoff; abgemessene Trockendroge, fertig; [dkchs:?]; Menge III; [chdedy:?]; Qualitätsgrad III; [okchedaiin:?]; trocken, Grad II	1	0
G662-T0182	f114r	f114r.9	2	2	12	qodaiin	P	MEDIAL	S	B	3	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	dcheod	daiin	Qualitätsgrad III	Qualitätsgrad III	QO_FRAME+DAIIN_GRADE_III	Ansatzdosis III	1	1	1	0	dcheod qodaiin daiin chey kal dody chdairod okchdy chody daiin dar oarorold	dcheod qodaiin daiin chey kal dody chdairod okchdy chody daiin dar oar orold	dcheod qodaiin daiin chey kaldody chdairod okchdy chody daiin dar oar or old	[qodaiin:?]	Qualitätsgrad III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dcheod:?]; Qualitätsgrad III; Grad-/Maßwert III; trocken in der Mitte des Grades; Rohstoffklasse I, heiß am Gradanfang; [dody:?]; [chdairod:?]; heiß-trockener Ansatz am Anfang des Grades, abgeschlossen; [chody:?]; Grad-/Maßwert III; abgemessene Fraktion I; [oarorold:?]	1	0
G662-T0183	f114v	f114v.1	6	6	10	dchedy	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	fcheey	qocphdy	abgemessene Trockendroge, fertig	abgemessene Trockendroge, fertig	D_MEASURED+CHEDY_DRY_FINISHED	Dosisfeld trocken und geschlossen	0	0	1	0	pchdol dar chedain chodalr fcheey dchedy qocphdy otdady qotedar daiin	pchdol dar chedain chodalr fcheey dchedy qocphdy otdady qotedar daiin	pchdol dar chedain chodalr fcheey dched qocphdy otdady qotedar daiin	[dchedy:?]	abgemessene Trockendroge, fertig	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[pchdol:?]; abgemessene Fraktion I; [chedain:?]; [chodalr:?]; [fcheey:?]; abgemessene Trockendroge, fertig; [qocphdy:?]; [otdady:?]; [qotedar:?]; Grad-/Maßwert III	1	0
G662-T0184	f114v	f114v.15	6	6	11	qokol	P	MEDIAL	S	B	3	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKOL_HEAT_NEXT	qokod	cheedy	erhitzen	erhitze Folgendes:	QO_COMMAND+KOL_HOT_MATERIAL	heißes Drogenmaterial	1	1	1	0	ochedain chedy okal chaiin qokod qokol cheedy qotody cheol kchedy ldy	ochedain chedy okal chaiin qokod qokol cheedy qotody cheol kchedy ldy	ochedain che y okal chaiin qokod qokol cheedy qotody cheol kchedy ldy	[qokol:?]	erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ochedain:?]; trocken in der Mitte des Grades, abgeschlossen; Rohstoffklasse I im Ansatz, heiß am Gradanfang; trocken, Grad III; [qokod:?]; erhitze Folgendes: trocken am Ende des Grades, abgeschlossen; [qotody:?]; trockener Drogenstoff; heiß und trocken in der Mitte des Grades, abgeschlossen; [ldy:?]	1	0
G662-T0185	f114v	f114v.20	3	3	10	qokol	P	MEDIAL	S	B	3	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKOL_HEAT_NEXT	qotchody	shedy	erhitzen	erhitze Folgendes:	QO_COMMAND+KOL_HOT_MATERIAL	heißes Drogenmaterial	1	1	1	1	tshedain qotchody qokol shedy qokchedy daiin qofchdar chdor chdy dary	tshedain qotchody qokol shedy qokchedy daiin qofchdar chdor chdy dary	tshedain qotchody qokol shedy qokchedy daiin qofchdar chdor chdy dary	[qokol:?]	erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[tshedain:?]; [qotchody:?]; erhitze Folgendes: feucht in der Mitte des Grades, abgeschlossen; heiß und trocken in der Mitte des Grades, abgeschlossen; Grad-/Maßwert III; [qofchdar:?]; [chdor:?]; trocken am Anfang des Grades, abgeschlossen; [dary:?]	1	0
G662-T0186	f114v	f114v.21	10	10	10	aral	P	EOS	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	dain	<EOS>	Rohdrogenfraktion I	Rohdrogenfraktion I	AR_FRACTION_I+AL_RAW_I	Fraktion neben separater Rohstoffklasse	1	1	1	0	dair cheeo chy chdaiin qokedy otcheodaiin qokchdy otedal dain aral	dair cheeo chy chdaiin qokedy otcheodaiin qokchdy otedal dain aral	dair cheeo chy chdaiin qoke y otcheodaiin qokchdy otedal ain aral	[aral:?]	Rohdrogenfraktion I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Fraktion II; [cheeo:?]; trocken am Anfang des Grades; [chdaiin:?]; heiß in der Mitte des Grades, abgeschlossen; [otcheodaiin:?]; heiß und trocken am Anfang des Grades, abgeschlossen; [otedal:?]; Grad-/Maßwert II; Rohdrogenfraktion I	1	0
G662-T0187	f114v	f114v.22	6	6	8	olkedy	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chockhy	otechy	erhitzte Drogenbasis, fertig	erhitzte Drogenbasis, fertig	OL_MATERIAL+K_HOT+EDY	heißes Material in Mittelstufe	0	0	1	0	ychedar shod qokaiin qotchey chockhy olkedy otechy ykedckhy	ychedar shod qokaiin qotchey chockhy olkedy otechy ykedckhy	ychedar shod qokaiin qotchey chockhy olke y otechy yke ckhy	[olkedy:?]	erhitzte Drogenbasis, fertig	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[ychedar:?]; [shod:?]; heiß, Grad III; kalt und trocken in der Mitte des Grades; Arzneikompositum im Trockenansatz am Gradanfang; erhitzte Drogenbasis, fertig; [otechy:?]; [ykedckhy:?]	1	0
G662-T0188	f114v	f114v.29	9	9	10	opchdy	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ocpheody	qopairam	fertiges Trockenpulverpräparat	fertiges Trockenpulverpräparat	O_PREP+P_POWDER+CHDY_DRY_FINISHED	Trockenansatz mit P-Kopf	1	1	1	0	pchdair sho qopchey otcheed chedy qopcheo r ocpheody opchdy qopairam	pchdair sho qopchey otcheed chedy qopcheos ocpheody opchdy qopairam	pchdair sho qopchey otcheed che y qopcheo s ocpheody opchdy qopairam	[opchdy:?]	fertiges Trockenpulverpräparat	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pchdair:?]; feuchter Ansatz; [qopchey:?]; [otcheed:?]; trocken in der Mitte des Grades, abgeschlossen; [qopcheo:?]; Wurzel; [ocpheody:?]; fertiges Trockenpulverpräparat; [qopairam:?]	1	0
G662-T0189	f114v	f114v.3	9	9	12	choty	P	MEDIAL	S	B	3	COLD_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qotchedy	ol	kalter Trockenansatz	kalter Trockenansatz	CH_DRY+O_PREP+T_COLD+Y_BASE	nur kalt-trockener Zustand	1	1	1	0	oeos qotcheo odain qotain otar qotchd dol qotchedy choty ol lchdaiin dal	oeos qotcheo odain qotain otar qotchd dol qotchedy choty ol lchdain dal	oeos qotcheo o ain qotain otar qotchd ol qotchedy choty ol lch aiin dal	[choty:?]	kalter Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[oeos:?]; [qotcheo:?]; [odain:?]; kalt im qo-Rahmen, Grad II; kalte Drogenfraktion I im Ansatz; [qotchd:?]; Materialmaß; kalt und trocken in der Mitte des Grades, abgeschlossen; kalter Trockenansatz; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [lchdaiin:?]; abgemessene Rohstoffmenge I	1	0
G662-T0190	f114v	f114v.30	9	9	11	oteeo	P	MEDIAL	S	B	3	COLD_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	otaiin	teey	zweiter Kaltansatz	zweiter Kaltansatz	O_PREP+T_COLD+EE_STAGE_II+O_MEDIUM	kalte Zubereitung am Gradende	1	1	1	0	y cheey qooeey qolcheey qoteey qotaiin otal otaiin oteeo teey rain	ycheey qoochy qolcheey qoteey qotaiin otal otaiin oteeo teey rain	ycheey qooeey qolcheey qoteey qotaiin otal otaiin oteeo teey rain	[oteeo:?]	zweiter Kaltansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Eintrag: trocken am Ende des Grades; [qooeey:?]; [qolcheey:?]; kalt am Ende des Grades; kalt, Grad III; Rohstoffklasse I im Ansatz, kalt am Gradanfang; kalt im Zubereitungsrahmen, Grad III; zweiter Kaltansatz; kalt am Ende des Grades; [rain:?]	1	0
G662-T0191	f114v	f114v.35	2	2	7	kair	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	yshey	yteeey	heiße Drogenfraktion II	heiße Drogenfraktion II	K_HOT+AIR_FRACTION_II	Hitze-/Sortierklasse II	1	1	1	1	yshey kair yteeey qokaiin chckhy chodaiin olkaim	yshey kair yteeey qokaiin chckhy chodaiin olkaim	yshey kair yteeey qokaiin chckhy chodaiin olkaim	[kair:?]	heiße Drogenfraktion II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[yshey:?]; heiße Drogenfraktion II; [yteeey:?]; heiß, Grad III; Arzneikompositum: trocken, Gradanfang; [chodaiin:?]; [olkaim:?]	1	0
G662-T0192	f114v	f114v.39	1	1	10	qo	P	BOS	S	B	3	FUNCTION_WORD	LEARNED_FUNCTION_WORD	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QO_TAKE_NEXT	<BOS>	eecheedy	nehmen	nimm Folgendes:	LEARNED_RECIPE_COMMAND	Rezept- oder Qualitätsrahmen	0	0	1	0	qo eecheedy o kecheokeo oteo daiin okaiin choty odaiin otam	qoleechedy o kecheokeo oteo daiin okaiin choty odaiin otam	qo oeecheedy o kecheokeo oteo daiin okaiin choty odaiin otam	[qo:?]	nehmen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	nimm Folgendes: [eecheedy:?]; [o:?]; [kecheokeo:?]; [oteo:?]; Grad-/Maßwert III; heiß, Grad III, im Ansatzrahmen; kalter Trockenansatz; Zubereitungsdosis III; ein Maß kalten Ansatzes	1	0
G662-T0193	f114v	f114v.39	8	8	10	choty	P	MEDIAL	S	B	3	COLD_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	okaiin	odaiin	kalter Trockenansatz	kalter Trockenansatz	CH_DRY+O_PREP+T_COLD+Y_BASE	nur kalt-trockener Zustand	1	1	1	0	qo eecheedy o kecheokeo oteo daiin okaiin choty odaiin otam	qoleechedy o kecheokeo oteo daiin okaiin choty odaiin otam	qo oeecheedy o kecheokeo oteo daiin okaiin choty odaiin otam	[choty:?]	kalter Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	nimm Folgendes: [eecheedy:?]; [o:?]; [kecheokeo:?]; [oteo:?]; Grad-/Maßwert III; heiß, Grad III, im Ansatzrahmen; kalter Trockenansatz; Zubereitungsdosis III; ein Maß kalten Ansatzes	1	0
G662-T0194	f114v	f114v.41	9	9	9	choty	P	EOS	S	B	3	COLD_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	kain	<EOS>	kalter Trockenansatz	kalter Trockenansatz	CH_DRY+O_PREP+T_COLD+Y_BASE	nur kalt-trockener Zustand	1	1	1	0	yaiin ooy okeey cheody qokaiin otain al kain choty	yaiin oeeoy okeey cheody qokaiin otain al kain choty	yaiin oeeoy kee cheod qokaiin otain al kain choty	[choty:?]	kalter Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[yaiin:?]; [ooy:?]; heißer Ansatz am Ende des Grades; getrockneter Ansatz; heiß, Grad III; kalt im Zubereitungsrahmen, Grad II; Rohstoffklasse I; heiß, Grad II; kalter Trockenansatz	1	0
G662-T0195	f115r	f115r.12	4	4	9	qodaiin	P	MEDIAL	S	B	@	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qokechdy	or	Qualitätsgrad III	Qualitätsgrad III	QO_FRAME+DAIIN_GRADE_III	Ansatzdosis III	0	0	1	0	dsheo qokeedaiin qokechdy qodaiin or chol o ro chey	dsheo qokeedain qokechdy qodaiin or choloro chey	dsheo qokeedaiin qokechdy qo aiin or cholo ro chey	[qodaiin:?]	Qualitätsgrad III	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[dsheo:?]; [qokeedaiin:?]; [qokechdy:?]; Qualitätsgrad III; Drogenportion; trocken; nominal trockenes Gut/Material; [o:?]; [ro:?]; trocken in der Mitte des Grades	1	0
G662-T0196	f115r	f115r.14	1	1	13	ycheeo	P	BOS	S	B	@	ENTRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	Y_ENTRY_COMMAND	<BOS>	rcheeo	Eintrag: zweiter Trockenansatz	Eintrag: zweiter Trockenansatz	Y_ENTRY+CHEE_DRY_II+O_PREP	Y-Grenze vor CHEEO	1	1	1	0	ycheeo rcheeo qo lkain cheey saiin cheedy tcheo lodar chtar as kaiin dam	ycheeo rcheeo qo lkain cheey saiin cheedy tcheo lodar chtar as kain dam	ycheeo r cheeo qo lkain cheey saiin cheedy tcheo lodar chtar as kaiin dam	[ycheeo:?]	Eintrag: zweiter Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Eintrag: zweiter Trockenansatz; [rcheeo:?]; nimm Folgendes: [lkain:?]; trocken am Ende des Grades; Samen/Saatgut, Typ/Charge III; trocken am Ende des Grades, abgeschlossen; [tcheo:?]; [lodar:?]; [chtar:?]; [as:?]; heiß, Grad III; Dosis I	1	0
G662-T0197	f115r	f115r.14	3	3	13	qo	P	MEDIAL	S	B	@	FUNCTION_WORD	LEARNED_FUNCTION_WORD	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QO_TAKE_NEXT	rcheeo	lkain	nehmen	nimm Folgendes:	LEARNED_RECIPE_COMMAND	Rezept- oder Qualitätsrahmen	1	1	1	0	ycheeo rcheeo qo lkain cheey saiin cheedy tcheo lodar chtar as kaiin dam	ycheeo rcheeo qo lkain cheey saiin cheedy tcheo lodar chtar as kain dam	ycheeo r cheeo qo lkain cheey saiin cheedy tcheo lodar chtar as kaiin dam	[qo:?]	nehmen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Eintrag: zweiter Trockenansatz; [rcheeo:?]; nimm Folgendes: [lkain:?]; trocken am Ende des Grades; Samen/Saatgut, Typ/Charge III; trocken am Ende des Grades, abgeschlossen; [tcheo:?]; [lodar:?]; [chtar:?]; [as:?]; heiß, Grad III; Dosis I	1	0
G662-T0198	f115r	f115r.17	1	1	11	qol	P	BOS	S	B	@	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	<BOS>	cheey	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	1	qol cheey qotchy daiin daiin cheocthy dolkeedy qotaiin chol oteeedchey okeedain	qol cheey qotchy daiin daiin cheocthy dolkeedy qotaiin chol oteeedchey okeedain	qol cheey qotchy daiin daiin cheocthy dolkeedy qotaiin chol oteeedchey okeedain	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	gib Folgendes hinzu: trocken am Ende des Grades; kalt und trocken am Anfang des Grades; Grad-/Maßwert III; Grad-/Maßwert III; attributiv trockene CTH-Drogenzubereitung; [dolkeedy:?]; kalt, Grad III; trocken; nominal trockenes Gut/Material; [oteeedchey:?]; [okeedain:?]	1	0
G662-T0199	f115r	f115r.20	11	11	14	qol	P	MEDIAL	S	B	@	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	cheey	keo	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keo r shey	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keor shey	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keor shey	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[lcheod:?]; [lkchedy:?]; Arzneikompositum im Trockenansatz am Gradanfang; trocken in der Mitte des Grades, abgeschlossen; heiß und trocken in der Mitte des Grades, abgeschlossen; heiß am Anfang des Grades; Pflanzen-/Reproduktionsteil; Rohstoffklasse I; [alor:?]; trocken am Ende des Grades; gib Folgendes hinzu: [keo:?]; Wurzel; feucht in der Mitte des Grades	1	0
G662-T0200	f115r	f115r.23	8	8	13	qokeeey	P	MEDIAL	S	B	@	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	PRACTICAL_ACTION	checthy	keeey	stark erhitzt, Endstufe III	erhitze bis Endstufe III	QO_FRAME+K_HOT+EEE_END_III+Y	Bindungsstufe III	1	1	1	0	dchey keey qokeod chody qokcho s checthy qokeeey keeey lol chedy qokchedy ldy	dchey keey qokeod chody qokchor checkhy qokeeey keeey lol chedy qokchedy ldy	dchey keey qokeod chody qokcho s checkhy qokeeey keeey lol che y qokchedy ldy	[qokeeey:?]	stark erhitzt, Endstufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dchey:?]; heiß am Ende des Grades; [qokeod:?]; [chody:?]; [qokcho:?]; Samen-/Saatgutposten; trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut; erhitze bis Endstufe III; [keeey:?]; Holzstoff; trocken in der Mitte des Grades, abgeschlossen; heiß und trocken in der Mitte des Grades, abgeschlossen; [ldy:?]	1	0
G662-T0201	f115r	f115r.24	9	9	14	chl	P	MEDIAL	S	B	@	LEARNED_WHOLE	LEARNED_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	CHL_DRY_NEXT	or	lor	trocknen	trockne Folgendes:	LEARNED_DRY_COMMAND	trockenes Drogenholz/Kurzform	1	1	1	0	dcheol qokeol or ar aiin cheey okeeeo or chl lor ol otlaiin cheeor ary	dcheol qokeol or ar aiin cheey okeeeo ar chl lor ol otlaiin cheeor ary	dcheol qokeol or ar aiin cheey okeeeo ar chl lor ol otlaiin cheeor ary	[chl:?]	trocknen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dcheol:?]; [qokeol:?]; Drogenportion; Drogenfraktion I; Menge III; trocken am Ende des Grades; [okeeeo:?]; Drogenportion; trockne Folgendes: Holzportion; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [otlaiin:?]; [cheeor:?]; [ary:?]	1	0
G662-T0202	f115r	f115r.27	2	2	12	los	P	MEDIAL	S	B	@	LEARNED_WHOLE	LEARNED_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ysheeo	ar	Drogenholzposten	Drogenholzposten	LEARNED_WOOD_BATCH	Holzpräparat einer Drogenart	1	1	1	0	ysheeo los ar chey qoky chol kchedshedy qokaiin shey qoetar chol qokaram	ysheeo los ar chey qoky cholkched shedy qokain shey qoetar chol qokaram	ysheeo los ar chey qoky chol kched she y qokaiin shey qoetar chol qokaram	[los:?]	Drogenholzposten	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ysheeo:?]; Drogenholzposten; Drogenfraktion I; trocken in der Mitte des Grades; heiß am Anfang des Grades; trocken; nominal trockenes Gut/Material; [kchedshedy:?]; heiß, Grad III; feucht in der Mitte des Grades; [qoetar:?]; trocken; nominal trockenes Gut/Material; [qokaram:?]	1	0
G662-T0203	f115r	f115r.3	1	1	10	qol	P	BOS	S	B	@	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	<BOS>	cheol	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	qol cheol chor od qol chedy qockheos cholor daar oraro	qolcheol chor od qol chedy qockheos cholor daar oraro	qol che l chor od qol che y qockheos cholor daar oraro	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	gib Folgendes hinzu: trockener Drogenstoff; Pflanzen-/Reproduktionsteil; [od:?]; gib Folgendes hinzu: trocken in der Mitte des Grades, abgeschlossen; [qockheos:?]; trockene Zutat; [daar:?]; [oraro:?]	1	0
