occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G662-T0255	f15r	f15r.10	4	saiiin	MEDIAL	1	1	0	ychain chy okshy saiiin dolchds	ychain chckhhy okshy saiiin dolchds	ychain chy okshy saiiin dolchds	reader agreement conditions confidence only; it does not identify plaintext
G662-T0256	f15r	f15r.11	3	chl	MEDIAL	1	1	1	okaiin otaiin chl sy chor choross	okaiin otaiin chl sy chor choross	okaiin otaiin chl sy chor choross	reader agreement conditions confidence only; it does not identify plaintext
G662-T0257	f15r	f15r.2	3	oly	MEDIAL	1	1	1	otchor qokchor oly okor shy koly	otchor qokchor oly okor shy koly	otchor qokchor oly okor shy koly	reader agreement conditions confidence only; it does not identify plaintext
G662-T0258	f15r	f15r.4	3	chl	MEDIAL	1	1	1	scheaiin chodaiin chl sol ckhaiin sal	scheaiin chodaiin chl sol ckhaiin sal	scheaiin chodaiin chl sol ckhaiin sal	reader agreement conditions confidence only; it does not identify plaintext
G662-T0259	f15r	f15r.6	1	dchy	BOS	1	1	0	dchy ko kaiin chdy saiin okear	dchy kokaiin chdy saiin okear	dchy kokaiin chdy saiin okeas	reader agreement conditions confidence only; it does not identify plaintext
G662-T0260	f15v	f15v.2	3	oro	MEDIAL	1	1	0	chor or oro r aiin cthy ain dar	chor or oro r aiin cthy kain dar	chor or oro raiin cthy tain dar	reader agreement conditions confidence only; it does not identify plaintext
G662-T0261	f15v	f15v.6	2	choty	MEDIAL	1	1	1	qotchey choty kaiin otchy r aiin	qotchey choty kaiin otchy r aiin	qotchey choty kaiin otchy r aiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0262	f16r	f16r.11	2	qokol	MEDIAL	1	1	0	sokchy qokol choty okchy cthy chy kchy	sokchy qokol chotyokchy cthy chy kchy	sokchy qokol choty okchy cthy chy kchy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0263	f16r	f16r.11	3	choty	MEDIAL	0	0	0	sokchy qokol choty okchy cthy chy kchy	sokchy qokol chotyokchy cthy chy kchy	sokchy qokol choty okchy cthy chy kchy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0264	f16r	f16r.5	1	tchor	BOS	1	1	0	tchor chor chs y kch shocthy opchy ty ky	tchor chor chs ykch shocthy opchy ty ky	tchor chor chs ykch shocthy opchy tyky	reader agreement conditions confidence only; it does not identify plaintext
G662-T0265	f17r	f17r.4	3	qokol	MEDIAL	1	1	0	tcho shol qokol qor olaiin opydg som ypchy ypaim	tcho shol qokol qor olaiin opydg som ypchy ypaim	tchor shol qokol qor olaiin opydg rom ypchy ypaim	reader agreement conditions confidence only; it does not identify plaintext
G662-T0266	f17v	f17v.23	3	shar	MEDIAL	0	0	0	chkeey okeor shar okeom	chkeey okeor char okeom	chkeey okeor shor okeom	reader agreement conditions confidence only; it does not identify plaintext
G662-T0267	f17v	f17v.5	4	tchol	MEDIAL	1	1	1	ychol chol dolcheey tchol dar ckhy	ychol chol dolcheey tchol dar ckhy	ychol chol dolcheey tchol dar ckhy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0268	f17v	f17v.6	1	oekor	BOS	0	0	0	oekor or okaiin or otaiin d	oekor or okaiin or otaiin d	oekos or okaiin or otaiind	reader agreement conditions confidence only; it does not identify plaintext
G662-T0269	f18r	f18r.10	5	ydaiin	EOS	1	1	1	dar shor qokchol ol ydaiin	dar shor qokchol ol ydaiin	dar shor qokchol ol ydaiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0270	f18r	f18r.3	3	ey	MEDIAL	0	0	0	qokchor chor ey or chey qokchol dy ytcharg	qokchor chor chckhy orchey qokchol dy ytchar g	qokchor chor ckhy orchey qokchol dy ytcharg	reader agreement conditions confidence only; it does not identify plaintext
G662-T0271	f18r	f18r.5	1	tchor	BOS	1	1	1	tchor shor cthaiin cthol chlol chom	tchor shor cthaiin cthol chlol chom	tchor shor cthaiin cthol chlol chom	reader agreement conditions confidence only; it does not identify plaintext
G662-T0272	f18v	f18v.1	6	dchy	MEDIAL	1	1	0	told shor ytshy otchdal dchal dchy ytdg	told shar ytshy otchdal dchal dchy ytdg	told shor ytshy otchdal dchal dchy ytdg	reader agreement conditions confidence only; it does not identify plaintext
G662-T0273	f18v	f18v.5	3	qol	MEDIAL	1	1	0	ychoees ykchy qol kchy qotchol daiir om	r ychoees ykchy qol kchy qotchol daiir om	ychoees ykchy qol kchy qotchol daiir om	reader agreement conditions confidence only; it does not identify plaintext
G662-T0274	f18v	f18v.7	4	qokol	MEDIAL	1	1	1	ychol dor chod qokol daiin qokol dar dy	ychol dor chod qokol daiin qokol dar dy	ychol dor chod qokol daiin qokol dar dy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0275	f18v	f18v.7	6	qokol	MEDIAL	1	1	1	ychol dor chod qokol daiin qokol dar dy	ychol dor chod qokol daiin qokol dar dy	ychol dor chod qokol daiin qokol dar dy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0276	f19r	f19r.11	3	choldy	MEDIAL	1	1	1	qotchy qolody choldy cthyd	qotchy qolody choldy cthyd	qotchy qolody choldy cthyd	reader agreement conditions confidence only; it does not identify plaintext
G662-T0277	f19v	f19v.7	1	ycho	BOS	1	1	1	ycho r chaiin cthor	ycho r chaiin cthor	ycho r chaiin cthor	reader agreement conditions confidence only; it does not identify plaintext
G662-T0278	f19v	f19v.8	3	qo	MEDIAL	1	1	0	toy tchey qo dchol qokchs dom	toy tchey qo dchol qokchs dom	toy tchey qo chol qokchs dom	reader agreement conditions confidence only; it does not identify plaintext
G662-T0279	f20r	f20r.10	7	dchy	MEDIAL	1	1	1	ochoaiin chor sody pchodaiin chetody choky dchy toy	ochoaiin chor sody pchodaiin chetody choky dchy toy	ochoaiin chor sody pchodaiin chetody choky dchy toy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0280	f20r	f20r.11	4	qo	MEDIAL	0	0	0	dchod qoteeody ytchy qo tshey dchaiin chol ody	dchod qoteeody ytchy qotshey dchaiin cholody	dchod qoteeody ytchy qotshey dchaiin cholody	reader agreement conditions confidence only; it does not identify plaintext
G662-T0281	f20r	f20r.11	6	dchaiin	MEDIAL	1	1	0	dchod qoteeody ytchy qo tshey dchaiin chol ody	dchod qoteeody ytchy qotshey dchaiin cholody	dchod qoteeody ytchy qotshey dchaiin cholody	reader agreement conditions confidence only; it does not identify plaintext
G662-T0282	f20r	f20r.2	2	ey	MEDIAL	0	0	0	chod ey cthey chotol odaiir qotchy cthody chodchy	chodey cthey chotol odaiir qotchy cthody chodchy	chodey cthey chotol odaiir qotchy cthody cho chy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0283	f20r	f20r.8	1	schodain	BOS	1	1	1	schodain cheo r cheody	schodain cheo r cheody	schodain cheo r cheody	reader agreement conditions confidence only; it does not identify plaintext
G662-T0284	f20v	f20v.1	8	choldy	MEDIAL	1	1	0	faiis ar okoy shy pofochey opchy qopy choldy opydy cphy	faiis ar okoy shy pofochey opchy qopy choldy opydy cphy	faiisar oko shypofochey opchy qopy choldy opydy cphy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0285	f20v	f20v.8	2	choraly	MEDIAL	1	1	0	shain choraly sho ar chy daiin d s	shain choraly sho ar chy daiin d s	ain choraly sho ar chy daiin d s	reader agreement conditions confidence only; it does not identify plaintext
G662-T0286	f21r	f21r.10	1	totchy	BOS	1	1	0	totchy keor chy ky qotaiin qotchol ty ctheey otaiin	totchy keor chy ky qotaiin qotchol ty ctheey otaiin	totchy keor chyky qotaiin qotchol ty ctheey otaiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0287	f21r	f21r.11	4	tchol	MEDIAL	1	1	1	shol chol shol tchol chcthy otyky shey yteol shody	shol chol shol tchol chcthy otyky shey yteol shody	shol chol shol tchol chcthy otyky shey yteol shody	reader agreement conditions confidence only; it does not identify plaintext
G662-T0288	f21v	f21v.2	6	choty	MEDIAL	1	1	1	oeeesoy qokchy chody qotchy qokchy choty tchol daiin	oeeesoy qokchy chody qotchy qokchy choty tchol daiin	oeeesoy qokchy chody qotchy qokchy choty tchol daiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0289	f21v	f21v.2	7	tchol	MEDIAL	1	1	1	oeeesoy qokchy chody qotchy qokchy choty tchol daiin	oeeesoy qokchy chody qotchy qokchy choty tchol daiin	oeeesoy qokchy chody qotchy qokchy choty tchol daiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0290	f21v	f21v.3	5	choty	MEDIAL	1	1	1	qotol keeees chotchy tcho choty chor qotol daiin dal	qotol keeees chotchy tcho choty chor qotol daiin dal	qotol keeees chotchy tcho choty chor qotol daiin dal	reader agreement conditions confidence only; it does not identify plaintext
G662-T0291	f21v	f21v.4	3	choty	MEDIAL	1	1	1	sho chodaiin choty chol daiin daiin chty chtol	sho chodaiin choty chol daiin daiin chty chtol	sho chodaiin choty chol daiin daiin chty chtol	reader agreement conditions confidence only; it does not identify plaintext
G662-T0292	f21v	f21v.5	3	ctho	MEDIAL	1	1	0	osho deey ctho l sho cthy daiin dait oky	osho deey ctho l sho cthy daiin dait oky	osho deey ctho l shocthy daiin dait oky	reader agreement conditions confidence only; it does not identify plaintext
G662-T0293	f22r	f22r.10	7	qokol	MEDIAL	1	1	1	kchol chor daiin cthoiin dchor chey qokol dy opchol oldam	kchol chor daiin cthoiin dchor chey qokol dy opchol oldam	kchol chor daiin cthoiin dchor chey qokol dy opchol oldam	reader agreement conditions confidence only; it does not identify plaintext
G662-T0294	f22r	f22r.11	5	otoldy	MEDIAL	1	1	0	doiin yckhody qokchy oky otoldy yty dol or dchchy daiin	doiin yckhody qokchy oky otoldy yty dol or dachy daiin	doiir ckhody qokchy oky otoldy yty dol or dch chy daiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0295	f22r	f22r.12	7	ydaiin	EOS	1	1	0	odchaiin cthy okchy kchy dchol daiin ydaiin	odchaiin cthy okchy kchy dchol daiin ydaiin	odchaiin cth okchy kchy dchol aiin ydaiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0296	f22r	f22r.3	1	qokol	BOS	1	1	0	qokol dykaiin o kchy daiin cthol ctholo dar shain	qokol dykaiin okchy daiin cthol ctholo dar shain	qokol dykaiin o kchy daiin cthol ctholo dar shain	reader agreement conditions confidence only; it does not identify plaintext
G662-T0297	f22v	f22v.6	3	tchor	MEDIAL	0	0	0	fshor shy tchor otaiin	fshor shy tchor otaiin	fshor shytchor otaiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0298	f22v	f22v.8	3	qokol	MEDIAL	1	1	1	qotchy cthy qokol daiin dam	qotchy cthy qokol daiin dam	qotchy cthy qokol daiin dam	reader agreement conditions confidence only; it does not identify plaintext
G662-T0299	f22v	f22v.9	4	tchol	MEDIAL	0	0	0	okshor shody chol tchol otaiin daiin	okshor shody chol teeol otaiin daiin	okshor shody chol tchol otaiin daiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0300	f23r	f23r.9	4	qokol	MEDIAL	0	0	0	okol ok shy qokol dy dal dshe qokeees y oly daiin dal	okol ok shy qokol dy dal dshe qokeees y oly daiin dal	okol okshy qokoldy d l she qokeees y oly daiin dal	reader agreement conditions confidence only; it does not identify plaintext
G662-T0301	f23r	f23r.9	10	oly	MEDIAL	1	1	0	okol ok shy qokol dy dal dshe qokeees y oly daiin dal	okol ok shy qokol dy dal dshe qokeees y oly daiin dal	okol okshy qokoldy d l she qokeees y oly daiin dal	reader agreement conditions confidence only; it does not identify plaintext
G662-T0302	f23v	f23v.10	5	ctho	MEDIAL	0	0	0	dor chy kshol chol ctho otol oloiir	dor chy kshol chol cthol otol oloiir	dor chy kshol chol cthol otol oloiir	reader agreement conditions confidence only; it does not identify plaintext
G662-T0303	f23v	f23v.3	1	ycho	BOS	1	1	0	ycho okaiin okeol eees o l daiin okeeor daiin qotcholg	ycho okaiin okeol eees oldaiin okeeor daiin qotcholm	ycho okaiin okeol eees ol daiin okee r daiin qotcholg	reader agreement conditions confidence only; it does not identify plaintext
G662-T0304	f23v	f23v.7	5	qokol	MEDIAL	1	1	1	otor oiin sho shol qokol daiin sol daiin ylg	otor oiin sho shol qokol daiin sol daiin ylg	otor oiin sho shol qokol daiin sol daiin ylg	reader agreement conditions confidence only; it does not identify plaintext
G662-T0305	f24r	f24r.16	1	sham	BOS	1	1	1	sham okeal dal dam dal	sham okeal dal dam dal	sham okeal dal dam dal	reader agreement conditions confidence only; it does not identify plaintext
G662-T0306	f24r	f24r.17	3	sham	MEDIAL	1	1	0	sshey otam sham cthoj oky	sshey otam sham cthom oky	sshey otam sham cthom oky	reader agreement conditions confidence only; it does not identify plaintext
G662-T0307	f24v	f24v.11	1	ydaiin	BOS	1	1	0	ydaiin chear qodom okodaiin	ydaiin cheor qodom okodaiin	ydaiin chear qodom okodaiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0308	f24v	f24v.5	4	oro	EOS	1	1	0	oeor oraiin tchar oro	oeor oraiin tchar oro	oe r or iin tchar oro	reader agreement conditions confidence only; it does not identify plaintext
G662-T0309	f24v	f24v.8	1	kochky	BOS	1	1	1	kochky chcthy shol sain	kochky chcthy shol sain	kochky chcthy shol sain	reader agreement conditions confidence only; it does not identify plaintext
G662-T0310	f25v	f25v.1	2	qo	MEDIAL	0	0	0	poeeaiin qo ky shy daiin qopchey otchey qofchor sos	poeeaiin qoky shy daiin qopchey otchey qofchor sos	poeeaiin qo ky shy daiin qopchey otchey qofchor sos	reader agreement conditions confidence only; it does not identify plaintext
G662-T0311	f25v	f25v.7	2	chkey	MEDIAL	1	1	0	o chkey daiiol daiin shckh orchaiin	oso chkey daiiol daiin shckhy orchaiin	o chkey daiiol daiin shckh orchaiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0312	f27r	f27r.11	5	ey	MEDIAL	0	0	0	chol daiiin chees chos ey dan	chol daiiin chees chos ctey dan	chol daiiin chees chos ey dan	reader agreement conditions confidence only; it does not identify plaintext
G662-T0313	f27r	f27r.4	5	dchy	MEDIAL	1	1	1	qokey chor char chy dchy keey chos cthody	qokey chor char chy dchy keey chos cthody	qokey chor char chy dchy keey chos cthody	reader agreement conditions confidence only; it does not identify plaintext
G662-T0314	f27r	f27r.5	3	ctho	MEDIAL	1	1	0	dor chees ctho shy ar y daiin dair	dor chees ctho shy cphary daiin dair	dor chees ctho shy cphar y daiin dair	reader agreement conditions confidence only; it does not identify plaintext
G662-T0315	f28r	f28r.1	8	qo	MEDIAL	0	0	0	pchodar shod chocphy opchol daiin otchol chy qo ldy	pchodar shod chocphy opchol daiin otchol chyqo ldy	pchodar shod chocphy opchol daiin otchol chy qoldy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0316	f28r	f28r.4	1	choty	BOS	1	1	1	choty chtol otol chotchy cthol otol choky qoty	choty chtol otol chotchy cthol otol choky qoty	choty chtol otol chotchy cthol otol choky qoty	reader agreement conditions confidence only; it does not identify plaintext
G662-T0317	f28r	f28r.6	2	qodaiin	MEDIAL	1	1	0	qokchol qodaiin otcholchy daiin cho qokol o kam	qokchol qodaiin otcholchy daiin cho qokol okam	qokchol qodaiin otcholchy daiin cho qokol kam	reader agreement conditions confidence only; it does not identify plaintext
G662-T0318	f28r	f28r.6	6	qokol	MEDIAL	1	1	0	qokchol qodaiin otcholchy daiin cho qokol o kam	qokchol qodaiin otcholchy daiin cho qokol okam	qokchol qodaiin otcholchy daiin cho qokol kam	reader agreement conditions confidence only; it does not identify plaintext
G662-T0319	f28r	f28r.7	5	otoldy	MEDIAL	1	1	1	sho otor shockhy shocthy otoldy dshor dol dar	sho otor shockhy shocthy otoldy dshor dol dar	sho otor shockhy shocthy otoldy dshor dol dar	reader agreement conditions confidence only; it does not identify plaintext
G662-T0320	f28v	f28v.9	3	chl	MEDIAL	1	1	0	sor chear chl choly dar	sor chear chl s choly dar	sor chear chl s choly dar	reader agreement conditions confidence only; it does not identify plaintext
G662-T0321	f29r	f29r.2	3	choty	MEDIAL	1	1	0	dshe ykchy choty oky cho l chchoty choky chy ty dy	dshe ykchy choty oky chol chchoty choky chy ty dy	dshe kchy choty oky cho l chchoty choky chy ty dy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0322	f29r	f29r.7	6	choty	MEDIAL	1	1	0	qokchy chol shokchy qokaiin choety choty kaiin	qokchy chol shokchy qokaiin choety choty kaiin	qokchy chol shokch qokaiin choeky choty kaiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0323	f29v	f29v.9	5	ydaiin	MEDIAL	1	1	0	sho chokor chor chy ydaiin cho ykeeb oaiin	sho chokor chor chy ydaiin cho ykchn oaiin	sho chokor chor chy ydaiin cho ykeeb o iin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0324	f2r	f2r.6	8	dchy	MEDIAL	1	1	0	saiin dain d dkol sor ytoldy dchol dchy cthy	saiin daind dkol sor ytoldy dchol dchy cthy	saiin daind dkol sor ytoldy dchol dchy cthy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0325	f2v	f2v.6	10	tchor	MEDIAL	0	0	0	dor chol chor chol keol chy chty daiin o tchor chan	dor chol chor chol keol chy chty daiin otchor chan	dor chol chor chol keol chy chty daiin otchor chan	reader agreement conditions confidence only; it does not identify plaintext
G662-T0326	f30v	f30v.5	2	choty	MEDIAL	0	0	0	dain choty chkol ytor cheoldy	dain shoty chkol ytor cheoldy	dain choty chkol ytor cheoldy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0327	f30v	f30v.7	5	ctho	MEDIAL	1	1	0	chakchy sho kcho tcho ctho sos	chokchy sho kcho tcho ctho sos	chokchy sho kcho tcho ctho sos	reader agreement conditions confidence only; it does not identify plaintext
G662-T0328	f31r	f31r.4	8	keeol	MEDIAL	1	1	0	qotar chy dar lo r ar cheey keeol chedy qokey	qotar chy dar lk r ar cheey keeol chd qokey	qotar chy dar lo r ar cheey keeol chedy qokey	reader agreement conditions confidence only; it does not identify plaintext
G662-T0329	f32r	f32r.10	2	ctho	MEDIAL	0	0	0	dchor ctho daiin	dchor ctho daiin	dchor cthodaiin	reader agreement conditions confidence only; it does not identify plaintext
