record_id	plaintext	units	unit_names
2955	omnibus	27,96,5,56,7,93,87	p z s N d u g
2956	partibus	85,2,49,9,56,7,93,87	P C a ok N d u g
2957	tela	9,42,94,2	ok r c C
2958	coici	20,27,56,86,56	e p N n N
2959	animadvertit	2,5,56,96,2,11,23,71,9,56,9	C s N z C k l q ok N ok
2960	nam	5,2,96	s C z
2961	quod	92,27,11	j p k
2962	omni	27,96,5,56	p z s N
2963	ex	10	ot
2964	reliquis	49,42,94,56,0,56,87	a r c N ol N g
2965	partibus	85,2,49,9,56,7,93,87	P C a ok N d u g
2966	demesso	11,42,96,42,89,89,27	k r z r I I p
2967	pars	85,2,49,87	P C a g
2968	una	93,5,2	u s C
2969	erat	71,2,9	q C ok
2970	reliqua	49,42,94,56,0,2	a r c N ol C
2971	suspicati	89,93,89,85,56,86,2,9,56	I u I P N n C ok N
2972	nostros	5,27,89,9,49,27,87	s p I ok a p g
2973	esse	42,89,89,42	r I I r
2974	venturos	23,6,93,49,27,87	l aN u a p g
2975	noctu	5,27,86,9,93	s p n ok u
2976	in	1	y
2977	silvis	89,56,94,23,56,87	I N c l N g
2978	delituerant	11,42,94,56,9,93,71,2,5,9	k r c N ok u q C s ok
2979	tum	9,46	ok T
2980	dispersos	11,56,89,85,71,89,27,87	k N I P q I p g
2981	depositis	11,42,85,27,89,56,9,56,87	k r P p I N ok N g
2982	armis	2,49,96,56,87	C a z N g
2983	in	1	y
2984	metendo	96,42,9,42,5,11,27	z r ok r s k p
2985	occupatos	27,86,86,93,85,2,9,27,87	p n n u P C ok p g
2986	subito	89,93,7,56,9,27	I u d N ok p
2987	adorti	2,11,27,49,9,56	C k p a ok N
2988	paucis	85,2,93,86,56,87	P C u n N g
2989	reliquos	49,42,94,56,0,27,87	a r c N ol p g
2990	incertis	56,5,86,71,9,56,87	N s n q ok N g
2991	ordinibus	27,49,11,56,5,56,7,93,87	p a k N s N d u g
2992	perturbaverant	85,71,9,93,49,7,2,23,71,2,5,9	P q ok u a d C l q C s ok
2993	simul	89,56,96,93,94	I N z u c
2994	equitatu	42,0,56,9,2,9,93	r ol N ok C ok u
2995	atque	2,9,91	C ok b
2996	essedis	42,89,89,42,11,56,87	r I I r k N g
2997	circumdederant	20,56,49,86,95,11,42,11,71,2,5,9	e N a n h k r k q C s ok
2998	genus	90,42,5,93,87	x r s u g
2999	est	42,89,9	r I ok
3000	ex	10	ot
3001	essedis	42,89,89,42,11,56,87	r I I r k N g
3002	pugnae	85,93,90,5,2,42	P u x s C r
3003	primo	85,49,56,96,27	P a N z p
3004	per	85,71	P q
3005	omnes	27,96,5,42,87	p z s r g
3006	partes	85,2,49,9,42,87	P C a ok r g
3007	perequitant	85,8,0,56,9,2,5,9	P o ol N ok C s ok
3008	et	22	E
3009	tela	9,42,94,2	ok r c C
3010	coiciunt	20,27,56,86,56,93,5,9	e p N n N u s ok
3011	atque	2,9,91	C ok b
3012	ipso	56,85,89,27	N P I p
3013	terrore	9,71,49,27,49,42	ok q a p a r
3014	equorum	42,0,27,49,46	r ol p a T
3015	et	22	E
3016	strepitu	89,9,49,42,85,56,9,93	I ok a r P N ok u
3017	rotarum	49,27,9,2,49,46	a p ok C a T
3018	ordines	27,49,11,56,5,42,87	p a k N s r g
3019	plerumque	85,94,71,95,91	P c q h b
3020	perturbant	85,71,9,93,49,7,2,5,9	P q ok u a d C s ok
3021	et	22	E
3022	cum	20,95	e h
3023	se	15	Ce
3024	inter	56,5,9,71	N s ok q
3025	equitum	42,0,56,9,46	r ol N ok T
3026	turmas	9,93,49,96,2,87	ok u a z C g
3027	insinuaverunt	56,5,89,56,5,93,2,23,71,93,5,9	N s I N s u C l q u s ok
3028	ex	10	ot
3029	essedis	42,89,89,42,11,56,87	r I I r k N g
3030	desiliunt	11,42,89,56,94,56,93,5,9	k r I N c N u s ok
3031	et	22	E
3032	pedibus	85,42,11,56,7,93,87	P r k N d u g
3033	proeliantur	85,49,27,42,94,56,2,5,9,93,49	P a p r c N C s ok u a
3034	aurigae	2,93,49,56,90,2,42	C u a N x C r
3035	interim	56,5,9,71,56,96	N s ok q N z
3036	paulatim	85,2,93,94,2,9,56,96	P C u c C ok N z
3037	ex	10	ot
3038	proelio	85,49,27,42,94,56,97,27	P a p r c N v p
3039	atque	2,9,91	C ok b
3040	ita	56,9,2	N ok C
3041	currus	20,93,49,49,93,87	e u a a u g
3042	conlocant	13,94,27,86,2,5,9	S c p n C s ok
3043	ut	12	al
3044	si	89,56	I N
3045	illi	56,94,94,56	N c c N
3046	a	2	C
3047	multitudine	96,93,94,9,56,9,93,11,56,5,42	z u c ok N ok u k N s r
3048	premantur	85,49,42,96,2,5,9,93,49	P a r z C s ok u a
3049	ad	2,11	C k
3050	quos	92,27,87	j p g
3051	receptum	49,42,86,42,85,9,46	a r n r P ok T
3052	ita	56,9,2	N ok C
3053	mobilitatem	96,27,7,56,94,56,9,2,9,42,96	z p d N c N ok C ok r z
3054	equitum	42,0,56,9,46	r ol N ok T
3055	stabilitatem	89,9,2,7,56,94,56,9,2,9,42,96	I ok C d N c N ok C ok r z
3056	peditum	85,42,11,56,9,46	P r k N ok T
3057	in	1	y
3058	proeliis	85,49,27,42,94,56,56,87	P a p r c N N g
3059	praestant	85,49,2,42,89,9,2,5,9	P a C r I ok C s ok
3060	ac	2,86	C n
3061	tantum	9,2,5,9,46	ok C s ok T
3062	usu	93,89,93	u I u
3063	cotidiano	20,27,9,56,11,56,2,5,27	e p ok N k N C s p
3064	et	22	E
3065	uti	93,9,56	u ok N
3066	in	1	y
3067	declivi	11,42,86,94,56,23,56	k r n c N l N
3068	ac	2,86	C n
3069	praecipiti	85,49,2,42,86,56,85,56,9,56	P a C r n N P N ok N
3070	loco	94,27,86,27	c p n p
3071	incitatos	56,5,86,56,9,2,9,27,87	N s n N ok C ok p g
3072	equos	42,0,27,87	r ol p g
3073	sustinere	89,93,89,9,56,5,8	I u I ok N s o
3074	et	22	E
3075	brevi	7,49,42,23,56	d a r l N
3076	moderari	96,27,11,71,2,49,56	z p k q C a N
3077	ac	2,86	C n
3078	et	22	E
3079	per	85,71	P q
3080	temonem	9,42,96,27,5,42,96	ok r z p s r z
3081	percurrere	85,71,86,93,49,49,8	P q n u a a o
3082	et	22	E
3083	in	1	y
3084	iugo	56,93,90,27	N u x p
3085	insistere	56,5,89,56,89,9,8	N s I N I ok o
3086	et	22	E
3087	se	15	Ce
3088	inde	56,5,11,42	N s k r
3089	in	1	y
3090	currus	20,93,49,49,93,87	e u a a u g
3091	citissime	20,56,9,56,89,89,56,96,42	e N ok N I I N z r
3092	recipere	49,42,86,56,85,8	a r n N P o
3093	consuerint	13,89,93,71,56,5,9	S I u q N s ok
3094	quibus	92,56,7,93,87	j N d u g
3095	rebus	49,42,7,93,87	a r d u g
3096	perturbatis	85,71,9,93,49,7,2,9,56,87	P q ok u a d C ok N g
3097	nostris	5,27,89,9,49,56,87	s p I ok a N g
3098	novitate	5,27,23,56,9,2,9,42	s p l N ok C ok r
3099	pugnae	85,93,90,5,2,42	P u x s C r
3100	tempore	9,42,96,85,27,49,42	ok r z P p a r
3101	oportunissimo	27,85,27,49,9,93,5,56,89,89,56,96,27	p P p a ok u s N I I N z p
3102	caesar	20,2,42,89,2,49	e C r I C a
3103	tulit	9,93,94,56,9	ok u c N ok
3104	namque	5,2,96,91	s C z b
3105	eius	42,56,93,87	r N u g
3106	adventu	2,11,23,6,93	C k l aN u
3107	constiterunt	13,89,9,56,9,71,93,5,9	S I ok N ok q u s ok
3108	nostri	5,27,89,9,49,56	s p I ok a N
3109	se	15	Ce
3110	ex	10	ot
3111	timore	9,56,96,27,49,42	ok N z p a r
3112	receperunt	49,42,86,42,85,71,93,5,9	a r n r P q u s ok
3113	quo	92,27	j p
3114	ad	2,11	C k
3115	lacessendum	94,2,86,42,89,89,42,5,11,46	c C n r I I r s k T
3116	et	22	E
3117	committendum	20,27,96,96,56,9,9,42,5,11,46	e p z z N ok ok r s k T
3118	proelium	85,49,27,42,94,56,46	P a p r c N T
3119	alienum	2,94,56,42,5,46	C c N r s T
3120	esse	42,89,89,42	r I I r
3121	tempus	9,42,96,85,93,87	ok r z P u g
3122	arbitratus	2,49,7,56,9,49,2,9,93,87	C a d N ok a C ok u g
3123	suo	89,93,27	I u p
3124	se	15,97	Ce v
3125	loco	94,27,86,27	c p n p
3126	continuit	13,9,56,5,93,56,9	S ok N s u N ok
3127	et	22	E
3128	brevi	7,49,42,23,56	d a r l N
3129	tempore	9,42,96,85,27,49,42	ok r z P p a r
3130	intermisso	56,5,9,71,96,56,89,89,27	N s ok q z N I I p
3131	in	1	y
3132	castra	20,2,89,9,49,2	e C I ok a C
3133	legiones	94,42,90,56,27,5,42,87	c r x N p s r g
3134	dum	11,46	k T
3135	geruntur	90,71,93,5,9,93,49	x q u s ok u a
3136	nostris	5,27,89,9,49,56,87	s p I ok a N g
3137	omnibus	27,96,5,56,7,93,87	p z s N d u g
3138	occupatis	27,86,86,93,85,2,9,56,87	p n n u P C ok N g
3139	qui	3	ar
3140	erant	71,2,5,9	q C s ok
3141	in	1	y
3142	agris	2,90,49,56,87	C x a N g
3143	reliqui	49,42,94,56,0,56	a r c N ol N
3144	discesserunt	11,56,89,86,42,89,89,71,93,5,9	k N I n r I I q u s ok
3145	secutae	89,42,86,93,9,2,42	I r n u ok C r
3146	sunt	89,93,5,9	I u s ok
3147	continuos	13,9,56,5,93,27,87	S ok N s u p g
3148	complures	20,27,96,85,94,93,49,42,87	e p z P c u a r g
3149	dies	11,56,42,87	k N r g
3150	tempeststes	9,42,96,85,42,89,9,89,9,42,87	ok r z P r I ok I ok r g
3151	quae	92,2,42	j C r
3152	et	22	E
3153	nostros	5,27,89,9,49,27,87	s p I ok a p g
3154	in	1	y
3155	castris	20,2,89,9,49,56,87	e C I ok a N g
3156	continerent	13,9,56,5,71,6	S ok N s q aN
3157	et	22	E
3158	a	2	C
3159	pugna	85,93,90,5,2	P u x s C
3160	interim	56,5,9,71,56,96	N s ok q N z
3161	barbari	7,2,49,7,2,49,56	d C a d C a N
3162	nuntios	5,93,5,9,56,27,87	s u s ok N p g
3163	in	1	y
3164	omnes	27,96,5,42,87	p z s r g
3165	partes	85,2,49,9,42,87	P C a ok r g
3166	dimiserunt	11,56,96,56,89,71,93,5,9	k N z N I q u s ok
3167	paucitatemque	85,2,93,86,56,9,2,9,42,96,91	P C u n N ok C ok r z b
3168	nostrorum	5,27,89,9,49,27,49,46	s p I ok a p a T
3169	militum	96,56,94,56,9,46	z N c N ok T
3170	suis	89,93,56,87	I u N g
3171	praedicaverunt	85,49,2,42,11,56,86,2,23,71,93,5,9	P a C r k N n C l q u s ok
3172	et	22	E
3173	quanta	92,2,5,9,2	j C s ok C
3174	praedae	85,49,2,42,11,2,42	P a C r k C r
3175	atque	2,9,91	C ok b
3176	in	1	y
3177	perpetuum	85,71,85,42,9,93,46	P q P r ok u T
3178	sui	89,93,56	I u N
3179	liberandi	94,56,7,71,2,5,11,56	c N d q C s k N
3180	daretur	11,2,49,42,9,93,49	k C a r ok u a
3181	si	89,56	I N
3182	romanos	49,27,96,2,5,27,87	a p z C s p g
3183	castris	20,2,89,9,49,56,87	e C I ok a N g
3184	demonstra	11,42,96,27,5,89,9,49,2	k r z p s I ok a C
3185	verunt	23,71,93,5,9	l q u s ok
3186	rebus	49,42,7,93,87	a r d u g
3187	celeriter	20,42,94,71,56,9,71	e r c q N ok q
3188	magna	96,2,90,5,2	z C x s C
3189	multitudine	96,93,94,9,56,9,93,11,56,5,42	z u c ok N ok u k N s r
3190	peditatus	85,42,11,56,9,2,9,93,87	P r k N ok C ok u g
3191	equitatusque	42,0,56,9,2,9,93,89,91	r ol N ok C ok u I b
3192	coacta	20,27,2,86,9,2	e p C n ok C
3193	ad	2,11	C k
3194	castra	20,2,89,9,49,2	e C I ok a C
3195	venerunt	23,42,5,71,93,5,9	l r s q u s ok
3196	caesar	20,2,42,89,2,49	e C r I C a
3197	etsi	42,9,89,56	r ok I N
3198	idem	56,11,42,96	N k r z
3199	quod	92,27,11	j p k
3200	superioribus	89,93,85,71,56,27,49,56,7,93,87	I u P q N p a N d u g
3201	diebus	11,56,42,7,93,87	k N r d u g
3202	acciderat	2,86,86,56,11,71,2,9	C n n N k q C ok
3203	videbat	23,56,11,42,7,2,9	l N k r d C ok
3204	ut	12	al
3205	si	89,56	I N
3206	essent	42,89,89,6	r I I aN
3207	pulsi	85,93,94,89,56	P u c I N
3208	celeritate	20,42,94,71,56,9,2,9,42	e r c q N ok C ok r
3209	periculum	85,71,56,86,93,94,46	P q N n u c T
3210	tamen	9,2,96,42,97,5	ok C z r v s
3211	nactus	5,2,86,9,93,87	s C n ok u g
3212	equites	42,0,56,9,42,87	r ol N ok r g
3213	circiter	20,56,49,86,56,9,71	e N a n N ok q
3214	quos	92,27,87	j p g
3215	commius	20,27,96,96,56,93,87	e p z z N u g
3216	atrebas	2,9,49,42,7,2,87	C ok a r d C g
3217	de	11,42	k r
3218	quo	92,27	j p
3219	ante	2,5,9,42	C s ok r
3220	dictum	11,56,86,9,46	k N n ok T
3221	est	42,89,9	r I ok
3222	secum	89,42,86,46	I r n T
3223	transportaverat	9,49,2,5,89,85,27,49,9,2,23,71,2,9	ok a C s I P p a ok C l q C ok
3224	legiones	94,42,90,56,27,5,42,87	c r x N p s r g
3225	in	1	y
3226	acie	2,86,56,42	C n N r
3227	pro	85,49,27	P a p
3228	castris	20,2,89,9,49,56,87	e C I ok a N g
3229	constituit	13,89,9,56,9,93,56,9	S I ok N ok u N ok
3230	commisso	20,27,96,96,56,89,89,27	e p z z N I I p
3231	proelio	85,49,27,42,94,56,27	P a p r c N p
3232	diutius	11,56,93,9,56,93,87	k N u ok N u g
3233	nostrorum	5,27,89,9,49,27,49,46	s p I ok a p a T
3234	militum	96,56,94,56,9,46	z N c N ok T
3235	impetum	56,96,85,42,9,46	N z P r ok T
3236	non	5,27,5	s p s
3237	potuerunt	85,27,9,93,71,93,5,9	P p ok u q u s ok
3238	ac	2,86	C n
3239	terga	9,71,90,2	ok q x C
3240	verterunt	23,71,9,71,93,5,9	l q ok q u s ok
3241	quos	92,27,87	j p g
3242	tanto	9,2,5,9,27	ok C s ok p
3243	spatio	89,85,2,9,56,27	I P C ok N p
3244	secuti	89,42,86,93,9,56	I r n u ok N
3245	quantum	92,2,5,9,46	j C s ok T
3246	cursu	20,93,49,89,93	e u a I u
3247	et	22	E
3248	viribus	23,56,49,56,7,93,87	l N a N d u g
3249	potuerunt	85,27,9,93,71,93,5,9	P p ok u q u s ok
3250	complures	20,27,96,85,94,93,49,42,87	e p z P c u a r g
3251	ex	10	ot
3252	iis	56,56,87	N N g
3253	occiderunt	27,86,86,56,11,71,93,5,9	p n n N k q u s ok
3254	deinde	11,42,56,5,11,42	k r N s k r
3255	omnibus	27,96,5,56,7,93,87	p z s N d u g
3256	longe	94,27,5,90,42	c p s x r
3257	lateque	94,2,9,42,91	c C ok r b
3258	incensis	56,5,86,42,5,89,56,87	N s n r s I N g
3259	se	15	Ce
3260	in	1	y
3261	castra	20,2,89,9,49,2	e C I ok a C
3262	receperunt	49,42,86,42,85,71,93,5,9	a r n r P q u s ok
3263	eodem	42,27,11,42,96	r p k r z
3264	die	11,56,42	k N r
3265	legati	94,42,90,2,9,56	c r x C ok N
3266	ab	2,7	C d
3267	missi	96,56,89,89,56	z N I I N
3268	ad	2,11	C k
3269	caesarem	20,2,42,89,2,49,42,96	e C r I C a r z
3270	de	11,42	k r
3271	pace	85,2,86,42	P C n r
3272	venerunt	23,42,5,71,93,5,9	l r s q u s ok
3273	caesar	20,2,42,89,2,49	e C r I C a
3274	numerum	5,95,71,46	s h q T
3275	obsidum	27,7,89,56,11,46	p d I N k T
3276	quem	14,96	t z
3277	ante	2,5,9,42	C s ok r
3278	imperaverat	56,96,85,71,2,23,71,2,9	N z P q C l q C ok
3279	duplicavit	11,93,85,94,56,86,2,23,56,9	k u P c N n C l N ok
3280	eosque	42,27,89,91	r p I b
3281	in	1	y
3282	continentem	13,9,56,5,6,42,96	S ok N s aN r z
3283	adduci	2,11,11,93,86,56	C k k u n N
3284	iussit	56,93,89,89,56,9	N u I I N ok
3285	quod	92,27,11	j p k
3286	propinqua	85,49,27,85,56,5,0,2	P a p P N s ol C
3287	die	11,56,42	k N r
3288	aequinoctii	2,42,0,56,5,27,86,9,56,56	C r ol N s p n ok N N
3289	navibus	5,2,23,56,7,93,87	s C l N d u g
3290	navigationem	5,2,23,56,90,2,9,56,27,5,42,96	s C l N x C ok N p s r z
3291	subiciendam	89,93,7,56,86,56,42,5,11,2,96	I u d N n N r s k C z
3292	non	5,27,5	s p s
3293	ipse	56,85,89,42	N P I r
3294	idoneam	56,11,27,5,42,2,96	N k p s r C z
3295	tempestatem	9,42,96,85,42,89,9,2,9,42,96	ok r z P r I ok C ok r z
3296	nactus	5,2,86,9,93,87	s C n ok u g
3297	paulo	85,2,93,94,27,97	P C u c p v
3298	post	85,27,89,9	P p I ok
3299	mediam	96,42,11,56,2,96	z r k N C z
3300	noctem	5,27,86,9,42,96	s p n ok r z
3301	naves	5,2,23,42,87	s C l r g
3302	solvit	89,27,94,23,56,9	I p c l N ok
3303	quae	92,2,42	j C r
3304	omnes	27,96,5,42,87	p z s r g
3305	incolumes	56,5,86,27,94,95,42,87	N s n p c h r g
3306	ad	2,11	C k
3307	continentem	13,9,56,5,6,42,96	S ok N s aN r z
3308	pervenerunt	85,71,23,42,5,71,93,5,9	P q l r s q u s ok
3309	sed	89,42,11	I r k
3310	ex	10	ot
3311	iis	56,56,87	N N g
3312	onerariae	27,5,71,2,49,56,2,42	p s q C a N C r
3313	duae	11,93,2,42	k u C r
3314	eosdem	42,27,89,11,42,96	r p I k r z
3315	portus	85,27,49,9,93,87	P p a ok u g
3316	quos	92,27,87	j p g
3317	reliquae	49,42,94,56,0,2,42	a r c N ol C r
3318	capere	20,2,85,8	e C P o
3319	non	5,27,5	s p s
3320	potuerunt	85,27,9,93,71,93,5,9	P p ok u q u s ok
3321	et	22	E
3322	paulo	85,2,93,94,27	P C u c p
3323	delatae	11,42,94,2,9,2,42	k r c C ok C r
3324	sunt	89,93,5,9	I u s ok
3325	quibus	92,56,7,93,87	j N d u g
3326	ex	10	ot
3327	navibus	5,2,23,56,7,93,87	s C l N d u g
3328	cum	20,95	e h
3329	essent	42,89,89,6	r I I aN
3330	milites	96,56,94,56,9,42,87	z N c N ok r g
3331	circiter	20,56,49,86,56,9,71	e N a n N ok q
3332	ccc	20,86,86	e n n
3333	atque	2,9,91	C ok b
3334	in	1	y
3335	castra	20,2,89,9,49,2	e C I ok a C
3336	contenderent	13,9,42,5,11,71,6	S ok r s k q aN
3337	morini	96,27,49,56,5,56	z p a N s N
3338	quos	92,27,87	j p g
3339	caesar	20,2,42,89,2,49	e C r I C a
3340	in	1	y
3341	britanniam	7,49,56,9,2,5,5,56,2,96	d a N ok C s s N C z
3342	pacatos	85,2,86,2,9,27,87	P C n C ok p g
3343	reliquerat	49,42,94,56,0,71,2,9	a r c N ol q C ok
3344	spe	89,85,42	I P r
3345	praedae	85,49,2,42,11,2,42	P a C r k C r
3346	adducti	2,11,11,93,86,9,56	C k k u n ok N
3347	primo	85,49,56,96,27	P a N z p
3348	non	5,27,5	s p s
3349	ita	56,9,2	N ok C
3350	magno	96,2,90,5,27	z C x s p
3351	suorum	89,93,27,49,46	I u p a T
3352	numero	5,95,71,27	s h q p
3353	circumsteterunt	20,56,49,86,95,89,9,42,9,71,93,5,9	e N a n h I ok r ok q u s ok
3354	ac	2,86	C n
3355	si	89,56	I N
3356	sese	89,42,89,42	I r I r
3357	nollent	5,27,94,94,6	s p c c aN
3358	arma	2,49,96,2	C a z C
3359	ponere	85,27,5,8	P p s o
3360	iusserunt	56,93,89,89,71,93,5,9	N u I I q u s ok
3361	cum	20,95	e h
3362	illi	56,94,94,56	N c c N
3363	orbe	27,49,7,42	p a d r
3364	sese	89,42,89,42	I r I r
3365	celeriter	20,42,94,71,56,9,71	e r c q N ok q
3366	ad	2,11	C k
3367	clamorem	20,94,2,96,27,49,42,96	e c C z p a r z
3368	circiter	20,56,49,86,56,9,71	e N a n N ok q
3369	milia	96,56,94,56,2	z N c N C
3370	vi	23,56	l N
3371	convenerunt	13,23,42,5,71,93,5,9	S l r s q u s ok
3372	qua	92,2	j C
3373	re	49,42	a r
3374	nuntiata	5,93,5,9,56,2,9,2	s u s ok N C ok C
3375	caesar	20,2,42,89,2,49	e C r I C a
3376	omnem	27,96,5,42,96	p z s r z
3377	ex	10	ot
3378	castris	20,2,89,9,49,56,87	e C I ok a N g
3379	equitatum	42,0,56,9,2,9,46	r ol N ok C ok T
3380	suis	89,93,56,87	I u N g
3381	misit	96,56,89,56,9	z N I N ok
3382	interim	56,5,9,71,56,96	N s ok q N z
3383	nostri	5,27,89,9,49,56	s p I ok a N
3384	milites	96,56,94,56,9,42,87	z N c N ok r g
3385	impetum	56,96,85,42,9,46	N z P r ok T
3386	sustinuerunt	89,93,89,9,56,5,93,71,93,5,9	I u I ok N s u q u s ok
3387	atque	2,9,91	C ok b
3388	amplius	2,96,85,94,56,93,87	C z P c N u g
3389	iiii	56,56,56,56	N N N N
3390	pugnaverunt	85,93,90,5,2,23,71,93,5,9	P u x s C l q u s ok
3391	et	22	E
3392	paucis	85,2,93,86,56,87	P C u n N g
3393	vulneribus	23,93,94,5,71,56,7,93,87	l u c s q N d u g
3394	acceptis	2,86,86,42,85,9,56,87	C n n r P ok N g
3395	complures	20,27,96,85,94,93,49,42,87	e p z P c u a r g
3396	ex	10	ot
3397	iis	56,56,87	N N g
3398	occiderunt	27,86,86,56,11,71,93,5,9	p n n N k q u s ok
3399	postea	85,27,89,9,42,2	P p I ok r C
3400	vero	23,71,27	l q p
3401	quam	92,2,96	j C z
3402	equitatus	42,0,56,9,2,9,93,87	r ol N ok C ok u g
3403	noster	5,27,89,9,71	s p I ok q
3404	in	1	y
3405	conspectum	13,89,85,42,86,9,46	S I P r n ok T
3406	venit	23,42,5,56,9	l r s N ok
3407	abiectis	2,7,56,42,86,9,56,87	C d N r n ok N g
3408	armis	2,49,96,56,87	C a z N g
3409	terga	9,71,90,2	ok q x C
3410	verterunt	23,71,9,71,93,5,9	l q ok q u s ok
3411	magnusque	96,2,90,5,93,89,91	z C x s u I b
3412	eorum	42,27,49,46	r p a T
3413	numerus	5,95,71,93,87	s h q u g
3414	est	42,89,9	r I ok
3415	occisus	27,86,86,56,89,93,87	p n n N I u g
3416	caesar	20,2,42,89,2,49	e C r I C a
3417	postero	85,27,89,9,71,27	P p I ok q p
3418	die	11,56,42	k N r
3419	t	9	ok
3420	labienum	94,2,7,56,42,5,46	c C d N r s T
3421	legatum	94,42,90,2,9,46	c r x C ok T
3422	cum	20,95	e h
3423	iis	56,56,87	N N g
3424	legionibus	94,42,90,56,27,5,56,7,93,87	c r x N p s N d u g
3425	quas	92,2,87	j C g
3426	ex	10	ot
3427	britannia	7,49,56,9,2,5,5,56,2	d a N ok C s s N C
3428	in	1	y
3429	morinos	96,27,49,56,5,27,87	z p a N s p g
3430	qui	3	ar
3431	rebellionem	49,42,7,42,94,94,56,27,5,42,96	a r d r c c N p s r z
3432	misit	96,56,89,56,9	z N I N ok
3433	qui	3	ar
3434	cum	20,95	e h
3435	propter	85,49,27,85,9,71	P a p P ok q
3436	siccitates	89,56,86,86,56,9,2,9,42,87	I N n n N ok C ok r g
3437	paludum	85,2,94,93,11,46	P C c u k T
3438	quo	92,27	j p
3439	se	15	Ce
3440	reciperent	49,42,86,56,85,71,6	a r n N P q aN
3441	non	5,27,5	s p s
3442	quo	92,27	j p
3443	superiore	89,93,85,71,56,27,49,42	I u P q N p a r
3444	anno	2,5,5,27	C s s p
3445	erant	71,2,5,9	q C s ok
3446	usi	93,89,56	u I N
3447	omnes	27,96,5,42,87	p z s r g
3448	in	1	y
3449	potestatem	85,27,9,42,89,9,2,9,42,96	P p ok r I ok C ok r z
3450	labieni	94,2,7,56,42,5,56	c C d N r s N
3451	venerunt	23,42,5,71,93,5,9	l r s q u s ok
3452	at	2,9	C ok
3453	q	81	m
3454	titurius	9,56,9,93,49,56,93,87	ok N ok u a N u g
3455	et	22	E
3456	l	94	c
3457	cotta	20,27,9,9,2	e p ok ok C
3458	legati	94,42,90,2,9,56	c r x C ok N
3459	qui	3	ar
3460	in	1	y
3461	menapiorum	96,42,5,2,85,56,27,49,46	z r s C P N p a T
3462	legiones	94,42,90,56,27,5,42,87	c r x N p s r g
3463	omnibus	27,96,5,56,7,93,87	p z s N d u g
3464	eorum	42,27,49,46	r p a T
3465	agris	2,90,49,56,87	C x a N g
3466	vastatis	23,2,89,9,2,9,56,87	l C I ok C ok N g
3467	succisis	89,93,86,86,56,89,56,87	I u n n N I N g
3468	incensis	56,5,86,42,5,89,56,87	N s n r s I N g
3469	quod	92,27,11	j p k
3470	menapii	96,42,5,97,2,85,56,56	z r s v C P N N
3471	se	15	Ce
3472	omnes	27,96,5,42,87	p z s r g
3473	in	1	y
3474	densissimas	11,42,5,89,56,89,89,56,96,2,87	k r s I N I I N z C g
3475	silvas	89,56,94,23,2,87	I N c l C g
3476	abdiderant	2,7,11,56,11,71,2,5,9	C d k N k q C s ok
3477	se	15	Ce
3478	ad	2,11	C k
3479	caesarem	20,2,42,89,2,49,42,96	e C r I C a r z
3480	receperunt	49,42,86,42,85,71,93,5,9	a r n r P q u s ok
3481	caesar	20,2,42,89,2,49	e C r I C a
3482	in	1	y
3483	belgis	7,42,94,90,56,87	d r c x N g
3484	omnium	27,96,5,56,46	p z s N T
3485	legionum	94,42,90,56,27,5,46	c r x N p s T
3486	constituit	13,89,9,56,9,93,56,9	S I ok N ok u N ok
3487	eo	42,27	r p
3488	duae	11,93,2,42	k u C r
3489	omnino	27,96,5,56,5,27	p z s N s p
3490	civitates	20,56,23,56,9,2,9,42,87	e N l N ok C ok r g
3491	ex	10	ot
3492	britannia	7,49,56,9,2,5,5,56,2	d a N ok C s s N C
3493	obsides	27,7,89,56,11,42,87	p d I N k r g
3494	miserunt	96,56,89,71,93,5,9	z N I q u s ok
3495	reliquae	49,42,94,56,0,2,42	a r c N ol C r
3496	rebus	49,42,7,93,87	a r d u g
3497	gestis	90,42,89,9,56,87	x r I ok N g
3498	ex	10	ot
3499	litteris	94,56,9,9,71,56,87	c N ok ok q N g
3500	caesaris	20,2,42,89,2,49,56,87	e C r I C a N g
3501	dierum	11,56,71,46	k N q T
3502	supplicatio	89,93,85,85,94,56,86,2,9,56,27	I u P P c N n C ok N p
3503	a	2	C
3504	senatu	89,42,5,2,9,93	I r s C ok u
3505	decreta	11,42,86,49,42,9,2	k r n a r ok C
3506	est	42,89,9	r I ok
3507	end	42,5,11	r s k
3508	proiect	85,49,27,56,42,86,9	P a p N r n ok
3509	gutenberg	90,93,9,42,5,7,71,90	x u ok r s d q x
3510	s	89	I
3511	caesar	20,2,42,89,2,49	e C r I C a
3512	s	89	I
3513	commentaries	20,27,96,96,6,2,49,56,42,87	e p z z aN C a N r g
3514	boocs	7,27,27,86,87	d p p n g
3515	i	56	N
3516	iv	56,23	N l
3517	iulius	56,93,94,56,93,87	N u c N u g
3518	caesar	20,2,42,89,2,49	e C r I C a
3519	partes	85,2,49,9,61,89	P C a ok i I
3520	partes	85,2,49,9,61,89	P C a ok i I
3521	partes	85,2,49,9,61,89	P C a ok i I
3522	partes	85,2,49,9,61,89	P C a ok i I
3523	partes	85,2,49,9,61,89	P C a ok i I
3524	partes	85,2,49,9,61,89	P C a ok i I
3525	partes	85,2,49,9,61,89	P C a ok i I
3526	partes	85,2,49,9,61,89	P C a ok i I
3527	partes	85,2,49,9,61,89	P C a ok i I
