overlay_id	page	locus	token_ordinal	surface	reading_id	current_layer	dispatch_scope	active_position_id	old_v99r4_meaning_de	new_v99r5_spoken_render_de	formal_stage_sequence	workflow_closure	modality_class	renderer_mode	inherited_v48_gloss_de	working_model_score_0_100_not_probability	working_model_level	positive_evidence_de	counterevidence_de	semantic_scope	historical_confirmation	component_relation_credit	token_retained	ordinal_retained
G732-P0279	f106r	f106r.1	9	qotedy	qotedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlt, abgeschlossen	MIDDLE	CLOSED	KALT	SINGLE_DIRECT	kalt in der Mitte des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 78 exakte ZL3b-Vorkommen auf 40 Seiten und 73 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0280	f106r	f106r.11	5	cheokey	cheokey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	trocken angesetzte heiße Zubereitung in der Gradmitte	trocken angesetzte heiße Zubereitung, Mittelstufe	MIDDLE	OPEN	TROCKEN>HEISS	MIXED_NEUTRAL_STAGE	trocken angesetzte heiße Zubereitung in der Gradmitte	53	W2_PROVISIONAL_WORKING	V48-Quelle GDT652:PROVISIONAL_LOW_N_COMPONENT_GRID mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0281	f106r	f106r.13	3	otey	otey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalter Ansatz in der Mitte des Grades	bis zur Mittelstufe abgekühlter Ansatz	MIDDLE	OPEN	KALT	SINGLE_DIRECT	kalter Ansatz in der Mitte des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 42 exakte ZL3b-Vorkommen auf 28 Seiten und 42 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0282	f106r	f106r.18	5	okeedy	okeedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heißer Ansatz am Ende des Grades, abgeschlossen	vollständig erhitzter Ansatz, abgeschlossen	END	CLOSED	HEISS	SINGLE_DIRECT	heißer Ansatz am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 94 exakte ZL3b-Vorkommen auf 46 Seiten und 90 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0283	f106r	f106r.19	1	otchedy	otchedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	kalt-trockener Ansatz, Mittelstufe erreicht; abgeschlossen	MIDDLE	CLOSED	KALT>TROCKEN	MIXED_NEUTRAL_STAGE	kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 34 exakte ZL3b-Vorkommen auf 21 Seiten und 33 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0284	f106r	f106r.19	2	qokeey	qokeey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Ende des Grades	vollständig erhitzt	END	OPEN	HEISS	SINGLE_DIRECT	heiß am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 280 exakte ZL3b-Vorkommen auf 70 Seiten und 247 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0285	f106r	f106r.21	4	lkeedy	lkeedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	Drogenholz, heiß am Gradende, abgeschlossen	Drogenholz, vollständig erhitzt, abgeschlossen	END	CLOSED	HEISS	SINGLE_DIRECT	Drogenholz, heiß am Gradende, abgeschlossen	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT661:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 37 exakte ZL3b-Vorkommen auf 21 Seiten und 35 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0286	f106r	f106r.26	2	lkeey	lkeey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	Drogenholz, heiß am Gradende	Drogenholz, vollständig erhitzt	END	OPEN	HEISS	SINGLE_DIRECT	Drogenholz, heiß am Gradende	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT661:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 38 exakte ZL3b-Vorkommen auf 19 Seiten und 37 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0287	f106r	f106r.36	4	qotedy	qotedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlt, abgeschlossen	MIDDLE	CLOSED	KALT	SINGLE_DIRECT	kalt in der Mitte des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 78 exakte ZL3b-Vorkommen auf 40 Seiten und 73 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0288	f106r	f106r.4	8	cheeky	cheeky#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	trocken am Gradende, dann heiß am Gradanfang	vollständig getrocknet, dann leicht erhitzt	END>BEGIN	OPEN	TROCKEN>HEISS	CLAUSE_LOCAL_MULTI_STAGE	trocken am Gradende, dann heiß am Gradanfang	76	W3_SOLID_WORKING_THEORY	V48-Quelle GDT661:EXACT_WHOLE mit Staerke STRONG_FAMILY_COMPOSITION und Scope KNOWN_EXACT_WHOLE; 23 exakte ZL3b-Vorkommen auf 22 Seiten und 23 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0289	f106r	f106r.42	5	qoteey	qoteey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt am Ende des Grades	vollständig abgekühlt	END	OPEN	KALT	SINGLE_DIRECT	kalt am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 40 exakte ZL3b-Vorkommen auf 28 Seiten und 38 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0290	f106r	f106r.43	10	chekal	chekal#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	Rohstoffklasse I: bis zur Mittelstufe getrocknet; leicht erhitzt	MIDDLE>BEGIN	OPEN	TROCKEN>HEISS	CLAUSE_LOCAL_MULTI_STAGE	Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT657:EXACT_ORDERED_WHOLE mit Staerke EXACT_WHOLE_MULTI_QUALITY_AL_ORDER und Scope KNOWN_EXACT_WHOLE; 11 exakte ZL3b-Vorkommen auf 9 Seiten und 11 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0291	f106r	f106r.44	2	qoteey	qoteey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt am Ende des Grades	vollständig abgekühlt	END	OPEN	KALT	SINGLE_DIRECT	kalt am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 40 exakte ZL3b-Vorkommen auf 28 Seiten und 38 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0292	f106r	f106r.45	10	keedy	keedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Ende des Grades, abgeschlossen	vollständig erhitzt, abgeschlossen	END	CLOSED	HEISS	SINGLE_DIRECT	heiß am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 59 exakte ZL3b-Vorkommen auf 31 Seiten und 59 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0293	f106r	f106r.46	8	cheedy	cheedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	trocken am Ende des Grades, abgeschlossen	vollständig getrocknet, abgeschlossen	END	CLOSED	TROCKEN	SINGLE_DIRECT	trocken am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 56 exakte ZL3b-Vorkommen auf 29 Seiten und 54 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0294	f106r	f106r.6	11	qoky	qoky#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Anfang des Grades	leicht erhitzt	BEGIN	OPEN	HEISS	SINGLE_DIRECT	heiß am Anfang des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 138 exakte ZL3b-Vorkommen auf 65 Seiten und 135 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0295	f106r	f106r.8	9	qoteedy	qoteedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt am Ende des Grades, abgeschlossen	vollständig abgekühlt, abgeschlossen	END	CLOSED	KALT	SINGLE_DIRECT	kalt am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 74 exakte ZL3b-Vorkommen auf 37 Seiten und 70 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0296	f106v	f106v.10	3	oteey	oteey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalter Ansatz am Ende des Grades	vollständig abgekühlter Ansatz	END	OPEN	KALT	SINGLE_DIRECT	kalter Ansatz am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 100 exakte ZL3b-Vorkommen auf 42 Seiten und 93 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0297	f106v	f106v.11	4	kshedy	kshedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß und feucht in der Mitte des Grades, abgeschlossen	heiß und feucht, Mittelstufe erreicht; abgeschlossen	MIDDLE	CLOSED	HEISS>FEUCHT	MIXED_NEUTRAL_STAGE	heiß und feucht in der Mitte des Grades, abgeschlossen	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 5 exakte ZL3b-Vorkommen auf 5 Seiten und 5 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0298	f106v	f106v.11	5	qotchdy	qotchdy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt und trocken am Anfang des Grades, abgeschlossen	kalt und trocken, Anfangsstufe erreicht; abgeschlossen	BEGIN	CLOSED	KALT>TROCKEN	MIXED_NEUTRAL_STAGE	kalt und trocken am Anfang des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 21 exakte ZL3b-Vorkommen auf 17 Seiten und 21 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0299	f106v	f106v.11	8	qotedy	qotedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlt, abgeschlossen	MIDDLE	CLOSED	KALT	SINGLE_DIRECT	kalt in der Mitte des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 78 exakte ZL3b-Vorkommen auf 40 Seiten und 73 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0300	f106v	f106v.15	4	otshedy	otshedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen	kalt-feuchter Ansatz, Mittelstufe erreicht; abgeschlossen	MIDDLE	CLOSED	KALT>FEUCHT	MIXED_NEUTRAL_STAGE	kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 7 exakte ZL3b-Vorkommen auf 7 Seiten und 7 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0301	f106v	f106v.15	6	qotshdy	qotshdy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt und feucht am Anfang des Grades, abgeschlossen	kalt und feucht, Anfangsstufe erreicht; abgeschlossen	BEGIN	CLOSED	KALT>FEUCHT	MIXED_NEUTRAL_STAGE	kalt und feucht am Anfang des Grades, abgeschlossen	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0302	f106v	f106v.16	4	chotal	chotal#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang	Trockenansatz aus kaltem Rohstoff Klasse I, Anfangsstufe	BEGIN	OPEN	TROCKEN>KALT	MIXED_NEUTRAL_STAGE	Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang	56	W2_PROVISIONAL_WORKING	V48-Quelle GDT657:EXACT_ORDERED_WHOLE mit Staerke EXACT_WHOLE_MULTI_QUALITY_AL_ORDER und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0303	f106v	f106v.16	6	qotchdy	qotchdy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt und trocken am Anfang des Grades, abgeschlossen	kalt und trocken, Anfangsstufe erreicht; abgeschlossen	BEGIN	CLOSED	KALT>TROCKEN	MIXED_NEUTRAL_STAGE	kalt und trocken am Anfang des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 21 exakte ZL3b-Vorkommen auf 17 Seiten und 21 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0304	f106v	f106v.18	2	qokshdy	qokshdy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß und feucht am Anfang des Grades, abgeschlossen	heiß und feucht, Anfangsstufe erreicht; abgeschlossen	BEGIN	CLOSED	HEISS>FEUCHT	MIXED_NEUTRAL_STAGE	heiß und feucht am Anfang des Grades, abgeschlossen	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0305	f106v	f106v.18	3	qokshy	qokshy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß und feucht am Anfang des Grades	heiß und feucht, Anfangsstufe	BEGIN	OPEN	HEISS>FEUCHT	MIXED_NEUTRAL_STAGE	heiß und feucht am Anfang des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 9 exakte ZL3b-Vorkommen auf 9 Seiten und 9 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0306	f106v	f106v.22	4	okshy	okshy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß-feuchter Ansatz am Anfang des Grades	heiß-feuchter Ansatz, Anfangsstufe	BEGIN	OPEN	HEISS>FEUCHT	MIXED_NEUTRAL_STAGE	heiß-feuchter Ansatz am Anfang des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 10 exakte ZL3b-Vorkommen auf 9 Seiten und 10 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0307	f106v	f106v.23	12	okeedy	okeedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heißer Ansatz am Ende des Grades, abgeschlossen	vollständig erhitzter Ansatz, abgeschlossen	END	CLOSED	HEISS	SINGLE_DIRECT	heißer Ansatz am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 94 exakte ZL3b-Vorkommen auf 46 Seiten und 90 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0308	f106v	f106v.24	6	chdal	chdal#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	trockener abgewogener Rohstoffposten I am Gradanfang	leicht getrockneter abgewogener Rohstoffposten I	BEGIN	OPEN	TROCKEN	SINGLE_DIRECT	trockene abgemessene Rohstoffmenge I am Gradanfang	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT655:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_DAL_AL_CONSOLIDATION und Scope KNOWN_EXACT_WHOLE; 19 exakte ZL3b-Vorkommen auf 15 Seiten und 18 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0309	f106v	f106v.27	3	sheotal	sheotal#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	feucht angesetzte Zubereitung aus kaltem Rohstoff Klasse I am Gradanfang	feucht angesetzte Zubereitung aus kaltem Rohstoff Klasse I, Anfangsstufe	BEGIN	OPEN	FEUCHT>KALT	MIXED_NEUTRAL_STAGE	feucht angesetzte Zubereitung aus kaltem Rohstoff Klasse I am Gradanfang	36	W1_WEAK_WORKING	V48-Quelle GDT657:EXACT_PREPARATION_HEAD_WHOLE mit Staerke EXACT_WHOLE_MULTI_QUALITY_AL_ORDER und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0310	f106v	f106v.27	5	qokeey	qokeey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Ende des Grades	vollständig erhitzt	END	OPEN	HEISS	SINGLE_DIRECT	heiß am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 280 exakte ZL3b-Vorkommen auf 70 Seiten und 247 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0311	f106v	f106v.32	4	keedy	keedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Ende des Grades, abgeschlossen	vollständig erhitzt, abgeschlossen	END	CLOSED	HEISS	SINGLE_DIRECT	heiß am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 59 exakte ZL3b-Vorkommen auf 31 Seiten und 59 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0312	f106v	f106v.34	4	ky	ky#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Anfang des Grades	leicht erhitzt	BEGIN	OPEN	HEISS	SINGLE_DIRECT	heiß am Anfang des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 29 exakte ZL3b-Vorkommen auf 27 Seiten und 29 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0313	f106v	f106v.35	2	shockhy	shockhy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	Arzneikompositum im Feuchtansatz am Gradanfang	Arzneikompositum im Feuchtansatz, Anfangsstufe	BEGIN	OPEN	FEUCHT	SINGLE_COMPOSITE_NEUTRAL_STAGE	Arzneikompositum im Feuchtansatz am Gradanfang	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT652:STRONG_COMPONENT_GRID mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0314	f106v	f106v.35	3	qokeey	qokeey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Ende des Grades	vollständig erhitzt	END	OPEN	HEISS	SINGLE_DIRECT	heiß am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 280 exakte ZL3b-Vorkommen auf 70 Seiten und 247 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0315	f106v	f106v.35	6	kchedy	kchedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß und trocken in der Mitte des Grades, abgeschlossen	heiß und trocken, Mittelstufe erreicht; abgeschlossen	MIDDLE	CLOSED	HEISS>TROCKEN	MIXED_NEUTRAL_STAGE	heiß und trocken in der Mitte des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 22 exakte ZL3b-Vorkommen auf 18 Seiten und 21 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
