audit_id	surface	reading_id	current_layer	dispatch_scope	occurrence_count	old_working_meaning_de	new_spoken_render_de	formal_stage_sequence	source_grade_phrases	workflow_closure	modality_class	modality_count	renderer_mode	policy_rule_ids	working_model_score_0_100_not_probability	working_model_level	positive_evidence_de	counterevidence_de	semantic_scope	global_export_scope	historical_confirmation	component_relation_credit	source_gdts	source_row_sha256
G732-R151	shokeey	shokeey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	2	heiß-feuchter Ansatz am Gradende	heiß-feuchter Ansatz, Endstufe	END	am Gradende	OPEN	HEISS>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	53	W2_PROVISIONAL_WORKING	V48-Quelle GDT652:PROVISIONAL_LOW_N_COMPONENT_GRID mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT652:PROVISIONAL_LOW_N_COMPONENT_GRID	6b212d3b3fce28d09478ca5e51c1f88c5ef68139a667db3d171cbbccdf7221f0
G732-R152	shokey	shokey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	3	heiß-feuchter Ansatz in der Gradmitte	heiß-feuchter Ansatz, Mittelstufe	MIDDLE	in der Gradmitte	OPEN	HEISS>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT652:STRONG_COMPONENT_GRID mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT652:STRONG_COMPONENT_GRID	48bd2472eb5ae8de43261e4cacfeae50b913edb823d4f05363f50ff0d1a3941b
G732-R153	shoky	shoky#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	6	heiß-feuchter Ansatz am Gradanfang	heiß-feuchter Ansatz, Anfangsstufe	BEGIN	am Gradanfang	OPEN	HEISS>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT652:STRONG_COMPONENT_GRID mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 6 exakte ZL3b-Vorkommen auf 6 Seiten und 6 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT652:STRONG_COMPONENT_GRID	0e46e8b80dcc336377a6e689f2bc7f9d2d913cbc277e36d65ed58d241922e811
G732-R154	shtal	shtal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	2	Rohstoffklasse I, feucht-kalt am Gradanfang	Rohstoffklasse I, feucht-kalt, Anfangsstufe	BEGIN	am Gradanfang	OPEN	FEUCHT>KALT	2	MIXED_NEUTRAL_STAGE	P05	48	W2_PROVISIONAL_WORKING	V48-Quelle GDT657:EXACT_ORDERED_WHOLE mit Staerke EXACT_WHOLE_MULTI_QUALITY_AL_ORDER und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT657:EXACT_ORDERED_WHOLE	068c8d0c93ad5c19289d73d937cd51e9363afadb85a7283da5bbb1c4014255ef
G732-R155	sokeedy	sokeedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	2	heißer Samenansatz am Gradende, fertig	vollständig erhitzter Samenansatz, fertig	END	am Gradende	FINISHED	HEISS	1	SINGLE_DIRECT	P01	48	W2_PROVISIONAL_WORKING	V48-Quelle GDT661:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT661:EXACT_WHOLE	89da091fcc5483a576582aca1f60a63603e686f41aa6fb68705b9ea4e92ca6aa
G732-R156	solkchy	solkchy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	1	Saatgut, heiß-trocken am Gradanfang	Saatgut, heiß-trocken, Anfangsstufe	BEGIN	am Gradanfang	OPEN	HEISS>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	36	W1_WEAK_WORKING	V48-Quelle GDT660:EXACT_WHOLE mit Staerke PROVISIONAL_CONCRETE_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT660:EXACT_WHOLE	e082ffecab310eb9b355652edcd16c03962e111a6ae6bc025d8be080ae66ad84
G732-R157	tchal	tchal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	2	Rohstoffklasse I, kalt-trocken am Gradanfang	Rohstoffklasse I, kalt-trocken, Anfangsstufe	BEGIN	am Gradanfang	OPEN	KALT>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	48	W2_PROVISIONAL_WORKING	V48-Quelle GDT657:EXACT_ORDERED_WHOLE mit Staerke EXACT_WHOLE_MULTI_QUALITY_AL_ORDER und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT657:EXACT_ORDERED_WHOLE	a4ac42cec74df47e748d5d4baf9afff6be3c06446772f8c8989ba7a1fabf754c
G732-R158	tcheey	tcheey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	6	kalt und trocken am Ende des Grades	kalt und trocken, Endstufe	END	am Ende des Grades	OPEN	KALT>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT646:ROUND_01 mit Staerke EXACT_ZL3B_WHOLE_DOWNSTREAM_COMPLETION und Scope KNOWN_EXACT_WHOLE; 6 exakte ZL3b-Vorkommen auf 6 Seiten und 6 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT646:ROUND_01	a98c9e9f4d2e53a2e8877656989e9a7bcc786a53b86193616292bfe7af2cec63
G732-R159	tchey	tchey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	18	kalt und trocken in der Mitte des Grades	kalt und trocken, Mittelstufe	MIDDLE	in der Mitte des Grades	OPEN	KALT>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 18 exakte ZL3b-Vorkommen auf 16 Seiten und 18 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	c8681e31cbeaacd286fbaaae5923f606207be47361a0cc7eed044d754acd5434
G732-R160	tchy	tchy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	27	kalt und trocken am Anfang des Grades	kalt und trocken, Anfangsstufe	BEGIN	am Anfang des Grades	OPEN	KALT>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 27 exakte ZL3b-Vorkommen auf 24 Seiten und 27 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	86e7431fbe3b5e81ef5280b3ee40bef87d0a47be144899099966a81c85aa20aa
G732-R161	tedy	tedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	31	kalt in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlt, abgeschlossen	MIDDLE	in der Mitte des Grades	CLOSED	KALT	1	SINGLE_DIRECT	P02	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 31 exakte ZL3b-Vorkommen auf 26 Seiten und 30 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	e5f70e63a0fd500a9382d9bbde885f7b2e06299b3fad1efbdd9567ab96beaa19
G732-R162	teedy	teedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	13	kalt am Ende des Grades, abgeschlossen	vollständig abgekühlt, abgeschlossen	END	am Ende des Grades	CLOSED	KALT	1	SINGLE_DIRECT	P02	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 13 exakte ZL3b-Vorkommen auf 11 Seiten und 13 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	d30f005b2660b10ac10eb42ce347037797d181b85c1733d4552869a58b537449
G732-R163	teey	teey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	17	kalt am Ende des Grades	vollständig abgekühlt	END	am Ende des Grades	OPEN	KALT	1	SINGLE_DIRECT	P02	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 17 exakte ZL3b-Vorkommen auf 12 Seiten und 17 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	2a7ad13dc1ac1d08edb413296df7b47999920a1c1c0b65d41673ff80794900e3
G732-R164	tey	tey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	9	kalt in der Mitte des Grades	bis zur Mittelstufe abgekühlt	MIDDLE	in der Mitte des Grades	OPEN	KALT	1	SINGLE_DIRECT	P02	68	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 9 exakte ZL3b-Vorkommen auf 8 Seiten und 9 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	6955c8e0c0bc35e661f39957fdd683b0f8c65e9d034da0cee8e3055496505975
G732-R165	tshdy	tshdy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	5	kalt und feucht am Anfang des Grades, abgeschlossen	kalt und feucht, Anfangsstufe erreicht; abgeschlossen	BEGIN	am Anfang des Grades	CLOSED	KALT>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 5 exakte ZL3b-Vorkommen auf 5 Seiten und 5 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	0a33812691da7deef52dbab19c5b8969c68dad68e214f11340dcac8629751d28
G732-R166	tshedy	tshedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	10	kalt und feucht in der Mitte des Grades, abgeschlossen	kalt und feucht, Mittelstufe erreicht; abgeschlossen	MIDDLE	in der Mitte des Grades	CLOSED	KALT>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 10 exakte ZL3b-Vorkommen auf 9 Seiten und 10 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	235d2c53cc78513be9b054505fedb303598c0e8bb05a0cf4f908250e055aae81
G732-R167	tsheey	tsheey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	1	kalt und feucht am Ende des Grades	kalt und feucht, Endstufe	END	am Ende des Grades	OPEN	KALT>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	41	W2_PROVISIONAL_WORKING	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	5d6625d9b981e09e73f4b0609f0213f7b65ba877555354f3042e6aaa5bacdb12
G732-R168	tshy	tshy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	3	kalt und feucht am Anfang des Grades	kalt und feucht, Anfangsstufe	BEGIN	am Anfang des Grades	OPEN	KALT>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	f7ffc97160e9312006daa6b0956c4d44666771217624edc743586001e839ead5
G732-R169	ty	ty#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	20	kalt am Anfang des Grades	leicht abgekühlt	BEGIN	am Anfang des Grades	OPEN	KALT	1	SINGLE_DIRECT	P02	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 20 exakte ZL3b-Vorkommen auf 18 Seiten und 20 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	5924da5a974f5aaaa6578460362ff1aafaffe81a2480000577c2b4fab5318004
G732-R170	ychoy	ychoy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	1	Eintrag: Trockenansatz am Gradanfang	Eintrag: Trockenansatz, Anfangsstufe	BEGIN	am Gradanfang	OPEN	TROCKEN	1	SINGLE_COMPOSITE_NEUTRAL_STAGE	P03|P05	24	W1_WEAK_WORKING	V48-Quelle GDT661:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT661:EXACT_WHOLE|GDT730	f626422cd2a07c9dcd14beba03153848c8788569a3d606bcdc51bca82062bef1
G732-R171	yckhey	yckhey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	2	Eintragsform: Arzneikompositum in der Gradmitte	Eintragsform: Arzneikompositum, Mittelstufe	MIDDLE	in der Gradmitte	OPEN	NONE	0	NO_MODALITY_NEUTRAL_STAGE	P06	36	W1_WEAK_WORKING	V48-Quelle GDT660:EXACT_WHOLE mit Staerke PROVISIONAL_CONCRETE_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT660:EXACT_WHOLE|GDT730	bc272b01f45724f73fd34a38448bfd1004ad807043cce49f87ee70c3468b63f6
G732-R172	ykchy	ykchy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	20	Eintrag: heiß-trocken am Gradanfang	Eintrag: heiß-trocken, Anfangsstufe	BEGIN	am Gradanfang	OPEN	HEISS>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	64	W3_SOLID_WORKING_THEORY	V48-Quelle GDT661:EXACT_WHOLE mit Staerke STRONG_FAMILY_COMPOSITION und Scope KNOWN_EXACT_WHOLE; 20 exakte ZL3b-Vorkommen auf 17 Seiten und 20 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT661:EXACT_WHOLE|GDT730	061c95df9f4fe6f4dd2149da4582f76f9c62af2b1c5647e11da06b80f972f0af
G732-R173	ykeedy	ykeedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	26	Eintrag: heiß am Gradende, abgeschlossen	Eintrag: vollständig erhitzt, abgeschlossen	END	am Gradende	CLOSED	HEISS	1	SINGLE_DIRECT	P01	54	W2_PROVISIONAL_WORKING	V48-Quelle GDT661:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 26 exakte ZL3b-Vorkommen auf 24 Seiten und 26 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT661:EXACT_WHOLE|GDT730	62cd0b6126c94a2d594da6599e0e531f20ff2ccc7a74169817c82f935c2c5723
G732-R174	ysheey	ysheey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	8	Eintragsform: feucht am Gradende	Eintragsform: vollständig angefeuchtet	END	am Gradende	OPEN	FEUCHT	1	SINGLE_DIRECT	P04	49	W2_PROVISIONAL_WORKING	V48-Quelle GDT660:EXACT_WHOLE mit Staerke PROVISIONAL_CONCRETE_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 8 exakte ZL3b-Vorkommen auf 8 Seiten und 8 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT660:EXACT_WHOLE|GDT730	d8004f0f91ec3007a6032ec2f57d515ffc2bb94ded86342e1ae57e9d974b2eb6
G732-R175	ytal	ytal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	12	Eintrag: kalter Rohstoff I am Gradanfang	Eintrag: leicht abgekühlter Rohstoff I	BEGIN	am Gradanfang	OPEN	KALT	1	SINGLE_DIRECT	P02	64	W3_SOLID_WORKING_THEORY	V48-Quelle GDT661:EXACT_WHOLE mit Staerke STRONG_FAMILY_COMPOSITION und Scope KNOWN_EXACT_WHOLE; 12 exakte ZL3b-Vorkommen auf 10 Seiten und 12 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT661:EXACT_WHOLE|GDT730	05119d76a8d46f247f7cf0f3a7042c54d04b53d0ffd52f94fb2be4c46643c813
