page	locus	section	language	hand	token_count	unknown_tokens	complete_v48	target_count	global_target_count	active_target_count	target_ordinals	target_surfaces	target_reading_ids	formal_grade_tags	zl3b_line	v99r4_projected_token_glosses_de	v99r5_spoken_token_glosses_de	v99r4_target_glosses_de	v99r5_spoken_target_glosses_de	v99r4_render_de	v99r5_spoken_render_de	non_target_cells_unchanged	exact_tokens_and_ordinals_retained
f107r	f107r.30	S	B	3	10	6	0	1	1	0	10	ky	ky#GLOBAL	BEGIN|OPEN	pair aiieedy shalkaiin kairy okaral qokaiin opaichy opal rary ky	Pulverfraktion II | [aiieedy:?] | [shalkaiin:?] | [kairy:?] | [okaral:?] | heiß, Grad III | [opaichy:?] | Ansatz aus Pulverrohstoff, Form I | [rary:?] | heiß am Anfang des Grades	Pulverfraktion II | [aiieedy:?] | [shalkaiin:?] | [kairy:?] | [okaral:?] | heiß, Grad III | [opaichy:?] | Ansatz aus Pulverrohstoff, Form I | [rary:?] | leicht erhitzt	heiß am Anfang des Grades	leicht erhitzt	Pulverfraktion II; [aiieedy:?]; [shalkaiin:?]; [kairy:?]; [okaral:?]; heiß, Grad III; [opaichy:?]; Ansatz aus Pulverrohstoff, Form I; [rary:?]; heiß am Anfang des Grades	Pulverfraktion II; [aiieedy:?]; [shalkaiin:?]; [kairy:?]; [okaral:?]; heiß, Grad III; [opaichy:?]; Ansatz aus Pulverrohstoff, Form I; [rary:?]; leicht erhitzt	9	1
f107r	f107r.34	S	B	3	11	3	0	2	2	0	4|5	lkeey|qotal	lkeey#GLOBAL|qotal#GLOBAL	END|OPEN | BEGIN|OPEN	pairar al oro lkeey qotal cheotain dar okaiin otaiin otar opaim	[pairar:?] | Rohstoffklasse I | Ansatzportion | Drogenholz, heiß am Gradende | Rohstoffklasse I, kalt am Gradanfang | [cheotain:?] | abgemessene Fraktion I | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad III | kalte Drogenfraktion I im Ansatz | [opaim:?]	[pairar:?] | Rohstoffklasse I | Ansatzportion | Drogenholz, vollständig erhitzt | Rohstoffklasse I, leicht abgekühlt | [cheotain:?] | abgemessene Fraktion I | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad III | kalte Drogenfraktion I im Ansatz | [opaim:?]	Drogenholz, heiß am Gradende | Rohstoffklasse I, kalt am Gradanfang	Drogenholz, vollständig erhitzt | Rohstoffklasse I, leicht abgekühlt	[pairar:?]; Rohstoffklasse I; Ansatzportion; Drogenholz, heiß am Gradende; Rohstoffklasse I, kalt am Gradanfang; [cheotain:?]; abgemessene Fraktion I; heiß, Grad III, im Ansatzrahmen; kalt im Zubereitungsrahmen, Grad III; kalte Drogenfraktion I im Ansatz; [opaim:?]	[pairar:?]; Rohstoffklasse I; Ansatzportion; Drogenholz, vollständig erhitzt; Rohstoffklasse I, leicht abgekühlt; [cheotain:?]; abgemessene Fraktion I; heiß, Grad III, im Ansatzrahmen; kalt im Zubereitungsrahmen, Grad III; kalte Drogenfraktion I im Ansatz; [opaim:?]	9	1
f107r	f107r.36	S	B	3	12	4	0	1	1	0	8	qokchey	qokchey#GLOBAL	MIDDLE|OPEN	dar alchor kcheo rkeey chaiin al dal qokchey qokl chey lkaiin lkar	abgemessene Fraktion I | [alchor:?] | [kcheo:?] | [rkeey:?] | trocken, Grad III | Rohstoffklasse I | abgemessene Rohstoffmenge I | heiß und trocken in der Mitte des Grades | [qokl:?] | trocken in der Mitte des Grades | Holzdroge, heiß auf Stufe III | heiße Holzfraktion I	abgemessene Fraktion I | [alchor:?] | [kcheo:?] | [rkeey:?] | trocken, Grad III | Rohstoffklasse I | abgemessene Rohstoffmenge I | heiß und trocken, Mittelstufe | [qokl:?] | trocken in der Mitte des Grades | Holzdroge, heiß auf Stufe III | heiße Holzfraktion I	heiß und trocken in der Mitte des Grades	heiß und trocken, Mittelstufe	abgemessene Fraktion I; [alchor:?]; [kcheo:?]; [rkeey:?]; trocken, Grad III; Rohstoffklasse I; abgemessene Rohstoffmenge I; heiß und trocken in der Mitte des Grades; [qokl:?]; trocken in der Mitte des Grades; Holzdroge, heiß auf Stufe III; heiße Holzfraktion I	abgemessene Fraktion I; [alchor:?]; [kcheo:?]; [rkeey:?]; trocken, Grad III; Rohstoffklasse I; abgemessene Rohstoffmenge I; heiß und trocken, Mittelstufe; [qokl:?]; trocken in der Mitte des Grades; Holzdroge, heiß auf Stufe III; heiße Holzfraktion I	11	1
f107r	f107r.38	S	B	3	9	4	0	2	2	0	4|7	qoteedy|qokchey	qoteedy#GLOBAL|qokchey#GLOBAL	END|CLOSED | MIDDLE|OPEN	poaral orar ofchey qoteedy qotaiin opchedy qokchey otlchdain aly	[poaral:?] | [orar:?] | [ofchey:?] | kalt am Ende des Grades, abgeschlossen | kalt, Grad III | vollständig getrocknetes Pulverpräparat | heiß und trocken in der Mitte des Grades | [otlchdain:?] | Rohstoffklasse I, Grundform	[poaral:?] | [orar:?] | [ofchey:?] | vollständig abgekühlt, abgeschlossen | kalt, Grad III | vollständig getrocknetes Pulverpräparat | heiß und trocken, Mittelstufe | [otlchdain:?] | Rohstoffklasse I, Grundform	kalt am Ende des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades	vollständig abgekühlt, abgeschlossen | heiß und trocken, Mittelstufe	[poaral:?]; [orar:?]; [ofchey:?]; kalt am Ende des Grades, abgeschlossen; kalt, Grad III; vollständig getrocknetes Pulverpräparat; heiß und trocken in der Mitte des Grades; [otlchdain:?]; Rohstoffklasse I, Grundform	[poaral:?]; [orar:?]; [ofchey:?]; vollständig abgekühlt, abgeschlossen; kalt, Grad III; vollständig getrocknetes Pulverpräparat; heiß und trocken, Mittelstufe; [otlchdain:?]; Rohstoffklasse I, Grundform	7	1
f107r	f107r.4	S	B	3	11	4	0	1	1	0	3	qoteey	qoteey#GLOBAL	END|OPEN	teeody chedain qoteey qokar deeoltedy otar ain chady otokcho qoked okchedy	[teeody:?] | zwei Dosen bis zur Mittelstufe getrockneter Droge | kalt am Ende des Grades | heiße Drogenfraktion I | [deeoltedy:?] | kalte Drogenfraktion I im Ansatz | Menge-/Klassenwert II | [chady:?] | [otokcho:?] | bis zur Mittelstufe erhitzen und abschließen | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen	[teeody:?] | zwei Dosen bis zur Mittelstufe getrockneter Droge | vollständig abgekühlt | heiße Drogenfraktion I | [deeoltedy:?] | kalte Drogenfraktion I im Ansatz | Menge-/Klassenwert II | [chady:?] | [otokcho:?] | bis zur Mittelstufe erhitzen und abschließen | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen	kalt am Ende des Grades	vollständig abgekühlt	[teeody:?]; zwei Dosen bis zur Mittelstufe getrockneter Droge; kalt am Ende des Grades; heiße Drogenfraktion I; [deeoltedy:?]; kalte Drogenfraktion I im Ansatz; Menge-/Klassenwert II; [chady:?]; [otokcho:?]; bis zur Mittelstufe erhitzen und abschließen; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen	[teeody:?]; zwei Dosen bis zur Mittelstufe getrockneter Droge; vollständig abgekühlt; heiße Drogenfraktion I; [deeoltedy:?]; kalte Drogenfraktion I im Ansatz; Menge-/Klassenwert II; [chady:?]; [otokcho:?]; bis zur Mittelstufe erhitzen und abschließen; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen	10	1
f107r	f107r.40	S	B	3	10	2	0	3	0	3	2|9|10	chey|okal|okal	chey#1|okal#1|okal#1	MIDDLE|OPEN | BEGIN|OPEN | BEGIN|OPEN	lolkaiin chey qokaiin chal aiin okaiin olkar otair okal okal	[lolkaiin:?] | trocken in der Mitte des Grades | heiß, Grad III | Rohstoffklasse I, trocken am Gradanfang | Menge III | heiß, Grad III, im Ansatzrahmen | [olkar:?] | zweite kalte Drogenfraktion im Ansatz | Rohstoffklasse I im heißen Ansatz, Gradanfang | Rohstoffklasse I im heißen Ansatz, Gradanfang	[lolkaiin:?] | bis zur Mittelstufe getrocknet | heiß, Grad III | Rohstoffklasse I, trocken am Gradanfang | Menge III | heiß, Grad III, im Ansatzrahmen | [olkar:?] | zweite kalte Drogenfraktion im Ansatz | Rohstoffklasse I im leicht erhitzten Ansatz | Rohstoffklasse I im leicht erhitzten Ansatz	trocken in der Mitte des Grades | Rohstoffklasse I im heißen Ansatz, Gradanfang | Rohstoffklasse I im heißen Ansatz, Gradanfang	bis zur Mittelstufe getrocknet | Rohstoffklasse I im leicht erhitzten Ansatz | Rohstoffklasse I im leicht erhitzten Ansatz	[lolkaiin:?]; trocken in der Mitte des Grades; heiß, Grad III; Rohstoffklasse I, trocken am Gradanfang; Menge III; heiß, Grad III, im Ansatzrahmen; [olkar:?]; zweite kalte Drogenfraktion im Ansatz; Rohstoffklasse I im heißen Ansatz, Gradanfang; Rohstoffklasse I im heißen Ansatz, Gradanfang	[lolkaiin:?]; bis zur Mittelstufe getrocknet; heiß, Grad III; Rohstoffklasse I, trocken am Gradanfang; Menge III; heiß, Grad III, im Ansatzrahmen; [olkar:?]; zweite kalte Drogenfraktion im Ansatz; Rohstoffklasse I im leicht erhitzten Ansatz; Rohstoffklasse I im leicht erhitzten Ansatz	7	1
f107r	f107r.41	S	B	3	6	0	1	1	1	0	3	ockhey	ockhey#GLOBAL	MIDDLE|OPEN	qokaiin ar ockhey qokal otal otam	heiß, Grad III | Drogenfraktion I | Ansatz eines Arzneikompositums in der Gradmitte | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | ein Maß kalten Ansatzes	heiß, Grad III | Drogenfraktion I | Ansatz eines Arzneikompositums, Mittelstufe | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | ein Maß kalten Ansatzes	Ansatz eines Arzneikompositums in der Gradmitte	Ansatz eines Arzneikompositums, Mittelstufe	heiß, Grad III; Drogenfraktion I; Ansatz eines Arzneikompositums in der Gradmitte; Rohstoffklasse I, heiß am Gradanfang; Rohstoffklasse I im Ansatz, kalt am Gradanfang; ein Maß kalten Ansatzes	heiß, Grad III; Drogenfraktion I; Ansatz eines Arzneikompositums, Mittelstufe; Rohstoffklasse I, heiß am Gradanfang; Rohstoffklasse I im Ansatz, kalt am Gradanfang; ein Maß kalten Ansatzes	5	1
f107r	f107r.42	S	B	3	11	5	0	1	1	0	4	oteey	oteey#GLOBAL	END|OPEN	pcholky sokeey aiin oteey ykchey paichy okeey tain ar arodl kairam	[pcholky:?] | [sokeey:?] | Menge III | kalter Ansatz am Ende des Grades | erhitze und trockne hiervon bis zur Mittelstufe | [paichy:?] | heißer Ansatz am Ende des Grades | kalt, Grad II | Drogenfraktion I | [arodl:?] | [kairam:?]	[pcholky:?] | [sokeey:?] | Menge III | vollständig abgekühlter Ansatz | erhitze und trockne hiervon bis zur Mittelstufe | [paichy:?] | heißer Ansatz am Ende des Grades | kalt, Grad II | Drogenfraktion I | [arodl:?] | [kairam:?]	kalter Ansatz am Ende des Grades	vollständig abgekühlter Ansatz	[pcholky:?]; [sokeey:?]; Menge III; kalter Ansatz am Ende des Grades; erhitze und trockne hiervon bis zur Mittelstufe; [paichy:?]; heißer Ansatz am Ende des Grades; kalt, Grad II; Drogenfraktion I; [arodl:?]; [kairam:?]	[pcholky:?]; [sokeey:?]; Menge III; vollständig abgekühlter Ansatz; erhitze und trockne hiervon bis zur Mittelstufe; [paichy:?]; heißer Ansatz am Ende des Grades; kalt, Grad II; Drogenfraktion I; [arodl:?]; [kairam:?]	10	1
f107r	f107r.48	S	B	3	12	2	0	1	1	0	2	chkal	chkal#GLOBAL	BEGIN|OPEN	fairal chkal lky otain ar kalkal qotain oty lky otaiin ytaiin om	[fairal:?] | Rohstoffklasse I, trocken-heiß am Gradanfang | Holzdroge, leicht erhitzt | kalt im Zubereitungsrahmen, Grad II | Drogenfraktion I | [kalkal:?] | kalt im qo-Rahmen, Grad II | kalter Ansatz am Anfang des Grades | Holzdroge, leicht erhitzt | kalt im Zubereitungsrahmen, Grad III | Eintrag: kalt, Stufe III | eine Handvoll Ansatz	[fairal:?] | Rohstoffklasse I, trocken-heiß, Anfangsstufe | Holzdroge, leicht erhitzt | kalt im Zubereitungsrahmen, Grad II | Drogenfraktion I | [kalkal:?] | kalt im qo-Rahmen, Grad II | kalter Ansatz am Anfang des Grades | Holzdroge, leicht erhitzt | kalt im Zubereitungsrahmen, Grad III | Eintrag: kalt, Stufe III | eine Handvoll Ansatz	Rohstoffklasse I, trocken-heiß am Gradanfang	Rohstoffklasse I, trocken-heiß, Anfangsstufe	[fairal:?]; Rohstoffklasse I, trocken-heiß am Gradanfang; Holzdroge, leicht erhitzt; kalt im Zubereitungsrahmen, Grad II; Drogenfraktion I; [kalkal:?]; kalt im qo-Rahmen, Grad II; kalter Ansatz am Anfang des Grades; Holzdroge, leicht erhitzt; kalt im Zubereitungsrahmen, Grad III; Eintrag: kalt, Stufe III; eine Handvoll Ansatz	[fairal:?]; Rohstoffklasse I, trocken-heiß, Anfangsstufe; Holzdroge, leicht erhitzt; kalt im Zubereitungsrahmen, Grad II; Drogenfraktion I; [kalkal:?]; kalt im qo-Rahmen, Grad II; kalter Ansatz am Anfang des Grades; Holzdroge, leicht erhitzt; kalt im Zubereitungsrahmen, Grad III; Eintrag: kalt, Stufe III; eine Handvoll Ansatz	11	1
f107r	f107r.5	S	B	3	10	3	0	1	1	0	2	tedy	tedy#GLOBAL	MIDDLE|CLOSED	olkchedy tedy oteeey okchedy qokeed qokear chedy chokchedy qokain ar	[olkchedy:?] | kalt in der Mitte des Grades, abgeschlossen | Ansatz bis zur letzten Stufe abkühlen und abschließen | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | erhitze bis zur Endstufe und schließe ab | [qokear:?] | trocken in der Mitte des Grades, abgeschlossen | [chokchedy:?] | heiß, Grad II | Drogenfraktion I	[olkchedy:?] | bis zur Mittelstufe abgekühlt, abgeschlossen | Ansatz bis zur letzten Stufe abkühlen und abschließen | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | erhitze bis zur Endstufe und schließe ab | [qokear:?] | trocken in der Mitte des Grades, abgeschlossen | [chokchedy:?] | heiß, Grad II | Drogenfraktion I	kalt in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlt, abgeschlossen	[olkchedy:?]; kalt in der Mitte des Grades, abgeschlossen; Ansatz bis zur letzten Stufe abkühlen und abschließen; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; erhitze bis zur Endstufe und schließe ab; [qokear:?]; trocken in der Mitte des Grades, abgeschlossen; [chokchedy:?]; heiß, Grad II; Drogenfraktion I	[olkchedy:?]; bis zur Mittelstufe abgekühlt, abgeschlossen; Ansatz bis zur letzten Stufe abkühlen und abschließen; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; erhitze bis zur Endstufe und schließe ab; [qokear:?]; trocken in der Mitte des Grades, abgeschlossen; [chokchedy:?]; heiß, Grad II; Drogenfraktion I	9	1
f107r	f107r.50	S	B	3	13	3	0	1	1	0	3	lkeey	lkeey#GLOBAL	END|OPEN	chain al lkeey chol taidy qotaiin y taiin lkl lfchal pchdy pal tar	trocken, Grad II | Rohstoffklasse I | Drogenholz, heiß am Gradende | trocken; nominal trockenes Gut/Material | [taidy:?] | kalt, Grad III | hierzu: | kalt, Grad III | [lkl:?] | [lfchal:?] | Pulver, getrocknete Kurz-/Kompaktform | Pulverrohstoff I | kalte Drogenfraktion I	trocken, Grad II | Rohstoffklasse I | Drogenholz, vollständig erhitzt | trocken; nominal trockenes Gut/Material | [taidy:?] | kalt, Grad III | hierzu: | kalt, Grad III | [lkl:?] | [lfchal:?] | Pulver, getrocknete Kurz-/Kompaktform | Pulverrohstoff I | kalte Drogenfraktion I	Drogenholz, heiß am Gradende	Drogenholz, vollständig erhitzt	trocken, Grad II; Rohstoffklasse I; Drogenholz, heiß am Gradende; trocken; nominal trockenes Gut/Material; [taidy:?]; kalt, Grad III; hierzu: kalt, Grad III; [lkl:?]; [lfchal:?]; Pulver, getrocknete Kurz-/Kompaktform; Pulverrohstoff I; kalte Drogenfraktion I	trocken, Grad II; Rohstoffklasse I; Drogenholz, vollständig erhitzt; trocken; nominal trockenes Gut/Material; [taidy:?]; kalt, Grad III; hierzu: kalt, Grad III; [lkl:?]; [lfchal:?]; Pulver, getrocknete Kurz-/Kompaktform; Pulverrohstoff I; kalte Drogenfraktion I	12	1
f107r	f107r.51	S	B	3	11	1	0	1	1	0	10	qoky	qoky#GLOBAL	BEGIN|OPEN	sar ain chol ol cheey otal otal ol otchy qoky otaily	Samenfraktion I | Menge-/Klassenwert II | trocken; nominal trockenes Gut/Material | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt-trockener Ansatz am Anfang des Grades | heiß am Anfang des Grades | [otaily:?]	Samenfraktion I | Menge-/Klassenwert II | trocken; nominal trockenes Gut/Material | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt-trockener Ansatz am Anfang des Grades | leicht erhitzt | [otaily:?]	heiß am Anfang des Grades	leicht erhitzt	Samenfraktion I; Menge-/Klassenwert II; trocken; nominal trockenes Gut/Material; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Ende des Grades; Rohstoffklasse I im Ansatz, kalt am Gradanfang; Rohstoffklasse I im Ansatz, kalt am Gradanfang; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; kalt-trockener Ansatz am Anfang des Grades; heiß am Anfang des Grades; [otaily:?]	Samenfraktion I; Menge-/Klassenwert II; trocken; nominal trockenes Gut/Material; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Ende des Grades; Rohstoffklasse I im Ansatz, kalt am Gradanfang; Rohstoffklasse I im Ansatz, kalt am Gradanfang; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; kalt-trockener Ansatz am Anfang des Grades; leicht erhitzt; [otaily:?]	10	1
f107r	f107r.6	S	B	3	10	3	0	3	3	0	1|5|8	okcheey|oteey|okchey	okcheey#GLOBAL|oteey#GLOBAL|okchey#GLOBAL	END|OPEN | END|OPEN | MIDDLE|OPEN	okcheey qokeedy chotchedy daiinar oteey lteey chedaiin okchey otaiin am	heiß-trockener Ansatz am Ende des Grades | heiß am Ende des Grades, abgeschlossen | [chotchedy:?] | [daiinar:?] | kalter Ansatz am Ende des Grades | [lteey:?] | abgemessene Trockendroge, Dosis III | heiß-trockener Ansatz in der Mitte des Grades | kalt im Zubereitungsrahmen, Grad III | Maßeinheit I	heiß-trockener Ansatz, Endstufe | heiß am Ende des Grades, abgeschlossen | [chotchedy:?] | [daiinar:?] | vollständig abgekühlter Ansatz | [lteey:?] | abgemessene Trockendroge, Dosis III | heiß-trockener Ansatz, Mittelstufe | kalt im Zubereitungsrahmen, Grad III | Maßeinheit I	heiß-trockener Ansatz am Ende des Grades | kalter Ansatz am Ende des Grades | heiß-trockener Ansatz in der Mitte des Grades	heiß-trockener Ansatz, Endstufe | vollständig abgekühlter Ansatz | heiß-trockener Ansatz, Mittelstufe	heiß-trockener Ansatz am Ende des Grades; heiß am Ende des Grades, abgeschlossen; [chotchedy:?]; [daiinar:?]; kalter Ansatz am Ende des Grades; [lteey:?]; abgemessene Trockendroge, Dosis III; heiß-trockener Ansatz in der Mitte des Grades; kalt im Zubereitungsrahmen, Grad III; Maßeinheit I	heiß-trockener Ansatz, Endstufe; heiß am Ende des Grades, abgeschlossen; [chotchedy:?]; [daiinar:?]; vollständig abgekühlter Ansatz; [lteey:?]; abgemessene Trockendroge, Dosis III; heiß-trockener Ansatz, Mittelstufe; kalt im Zubereitungsrahmen, Grad III; Maßeinheit I	7	1
f107r	f107r.7	S	B	3	6	0	1	2	2	0	5|6	okeedy|otcheey	okeedy#GLOBAL|otcheey#GLOBAL	END|CLOSED | END|OPEN	ytaiin cheotchey okaiin chckhy okeedy otcheey	Eintrag: kalt, Stufe III | Trockenansatz bis zur mittleren Kühlstufe | heiß, Grad III, im Ansatzrahmen | Arzneikompositum: trocken, Gradanfang | heißer Ansatz am Ende des Grades, abgeschlossen | kalt-trockener Ansatz am Ende des Grades	Eintrag: kalt, Stufe III | Trockenansatz bis zur mittleren Kühlstufe | heiß, Grad III, im Ansatzrahmen | Arzneikompositum: trocken, Gradanfang | vollständig erhitzter Ansatz, abgeschlossen | kalt-trockener Ansatz, Endstufe	heißer Ansatz am Ende des Grades, abgeschlossen | kalt-trockener Ansatz am Ende des Grades	vollständig erhitzter Ansatz, abgeschlossen | kalt-trockener Ansatz, Endstufe	Eintrag: kalt, Stufe III; Trockenansatz bis zur mittleren Kühlstufe; heiß, Grad III, im Ansatzrahmen; Arzneikompositum: trocken, Gradanfang; heißer Ansatz am Ende des Grades, abgeschlossen; kalt-trockener Ansatz am Ende des Grades	Eintrag: kalt, Stufe III; Trockenansatz bis zur mittleren Kühlstufe; heiß, Grad III, im Ansatzrahmen; Arzneikompositum: trocken, Gradanfang; vollständig erhitzter Ansatz, abgeschlossen; kalt-trockener Ansatz, Endstufe	4	1
f107r	f107r.8	S	B	3	10	4	0	1	1	0	4	qokeey	qokeey#GLOBAL	END|OPEN	torshor sheeey oteeol qokeey qokedy lkaiin qokaiin qokar al okiroley	[torshor:?] | [sheeey:?] | [oteeol:?] | heiß am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | Holzdroge, heiß auf Stufe III | heiß, Grad III | heiße Drogenfraktion I | Rohstoffklasse I | [okiroley:?]	[torshor:?] | [sheeey:?] | [oteeol:?] | vollständig erhitzt | heiß in der Mitte des Grades, abgeschlossen | Holzdroge, heiß auf Stufe III | heiß, Grad III | heiße Drogenfraktion I | Rohstoffklasse I | [okiroley:?]	heiß am Ende des Grades	vollständig erhitzt	[torshor:?]; [sheeey:?]; [oteeol:?]; heiß am Ende des Grades; heiß in der Mitte des Grades, abgeschlossen; Holzdroge, heiß auf Stufe III; heiß, Grad III; heiße Drogenfraktion I; Rohstoffklasse I; [okiroley:?]	[torshor:?]; [sheeey:?]; [oteeol:?]; vollständig erhitzt; heiß in der Mitte des Grades, abgeschlossen; Holzdroge, heiß auf Stufe III; heiß, Grad III; heiße Drogenfraktion I; Rohstoffklasse I; [okiroley:?]	9	1
