audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	other_token_positions	context_fraction	local_before_de	local_after_de	flags	verdict	review_reason
G639-A07-011	7	okeey	f103r	f103r.49	S	B	3	1	FIRST	<BOS>	lr	okeey lr ain l ol sheed qokeey sheol qokeedy shedy qoky leeesain am	okeey lr ain l ol sheed qokeey sheol qokeedy shedy qoky leeesain am	okeey lr ain l olsheed qokeey she l qokee y shedy qoky leees ain am	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	5	12	0.416667	[okeey:?] | [lr:?] | Menge-/Klassenwert II | [l:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sheed:?] | [qokeey:?] | feuchtes Material | heißer Zustand, Bindungsstufe II | [shedy:?] | heiße Grundform | [leeesain:?] | [am:?]	heißer Ansatz, Bindungsstufe II | [lr:?] | Menge-/Klassenwert II | [l:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sheed:?] | [qokeey:?] | feuchtes Material | heißer Zustand, Bindungsstufe II | [shedy:?] | heiße Grundform | [leeesain:?] | [am:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-012	7	okeey	f103r	f103r.50	S	B	3	8	MIDDLE	qokeey	qokain	ssheey l shey qol cheey chey qokeey okeey qokain cheey qotain	ssheey lshey qol cheey chey qokeey okeey qokain cheey qotain	ssheey l shey qol cheey chey qokeey okeey qokain cheey qotain	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	3	10	0.300000	[ssheey:?] | [l:?] | feucht, attributiv gebunden | [qol:?] | [cheey:?] | [chey:?] | [qokeey:?] | [okeey:?] | heiß, Grad II | [cheey:?] | kalt im qo-Rahmen, Grad II	[ssheey:?] | [l:?] | feucht, attributiv gebunden | [qol:?] | [cheey:?] | [chey:?] | [qokeey:?] | heißer Ansatz, Bindungsstufe II | heiß, Grad II | [cheey:?] | kalt im qo-Rahmen, Grad II	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-013	7	okeey	f103r	f103r.9	S	B	3	4	MIDDLE	cheal	shey	oteeos ar cheal okeey shey lkaiin shey lkeor otaiin shedy otey l dy okeedaram	oteeos ar cheal okeey shey lkaiin shey lkeor otain shedy otey l ledy okeedaram	oteeos ar cheal okeey shey lkaiin shey lkear otaiin she y otey l eedy okeedaram	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	3	13	0.230769	[oteeos:?] | [ar:?] | [cheal:?] | [okeey:?] | feucht, attributiv gebunden | [lkaiin:?] | feucht, attributiv gebunden | [lkeor:?] | kalt im Zubereitungsrahmen, Grad III | [shedy:?] | [otey:?] | [l:?] | [dy:?] | [okeedaram:?]	[oteeos:?] | [ar:?] | [cheal:?] | heißer Ansatz, Bindungsstufe II | feucht, attributiv gebunden | [lkaiin:?] | feucht, attributiv gebunden | [lkeor:?] | kalt im Zubereitungsrahmen, Grad III | [shedy:?] | [otey:?] | [l:?] | [dy:?] | [okeedaram:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-014	7	okeey	f103v	f103v.10	S	B	3	4	MIDDLE	qokeeshy	loiin	or cheey qokeeshy okeey loiin oy otedy lor aiin sheor qotain olldy	or cheey qokeeshy okeey loiin oithy otedy lor aiin sheor qotain olldy	or cheey qokeeshy okeey l iin o ote y lor aiin she r qotain olldy	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	6	11	0.545455	Teil-/Nominalträger; genaue Basisbedeutung offen | [cheey:?] | [qokeeshy:?] | [okeey:?] | Drogenholzzubereitung, Form III | [oy:?] | gekühlter Ansatz | Holzportion | Menge III | [sheor:?] | kalt im qo-Rahmen, Grad II | [olldy:?]	Teil-/Nominalträger; genaue Basisbedeutung offen | [cheey:?] | [qokeeshy:?] | heißer Ansatz, Bindungsstufe II | Drogenholzzubereitung, Form III | [oy:?] | gekühlter Ansatz | Holzportion | Menge III | [sheor:?] | kalt im qo-Rahmen, Grad II | [olldy:?]	ACTIVE_RIVAL_CONTEXT	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A07-015	7	okeey	f103v	f103v.13	S	B	3	7	MIDDLE	qotshdy	lr	dain eey olshy otey olshedy qotshdy okeey lr ain okan olshey	dain cseey olshy otey olshedy qotshdy okeey lr ain okan olshey	dain eey olshy otey olshed qotshdy okeey lr ain okan olshey	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	3	10	0.300000	Grad-/Maßwert II | [eey:?] | [olshy:?] | [otey:?] | [olshedy:?] | [qotshdy:?] | [okeey:?] | [lr:?] | Menge-/Klassenwert II | heiß im Zubereitungsrahmen, Grad I | [olshey:?]	Grad-/Maßwert II | [eey:?] | [olshy:?] | [otey:?] | [olshedy:?] | [qotshdy:?] | heißer Ansatz, Bindungsstufe II | [lr:?] | Menge-/Klassenwert II | heiß im Zubereitungsrahmen, Grad I | [olshey:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-016	7	okeey	f103v	f103v.27	S	B	3	3	MIDDLE	arar	okeey	fcheody arar okeey okeey lchedy oteal lpar otedy qotar otaryly	pcheody arar okeeylchedy oteal lpar otedy qotar otaryly	pcheody arar akeey okeey lchedy oteal lpar otedy qoteir otar yly	0	0	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	8	0.250000	[fcheody:?] | [arar:?] | [okeey:?] | [okeey:?] | getrocknetes Drogenholz | [oteal:?] | [lpar:?] | gekühlter Ansatz | [qotar:?] | [otaryly:?]	[fcheody:?] | [arar:?] | heißer Ansatz, Bindungsstufe II | heißer Ansatz, Bindungsstufe II | getrocknetes Drogenholz | [oteal:?] | [lpar:?] | gekühlter Ansatz | [qotar:?] | [otaryly:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A07-017	7	okeey	f103v	f103v.27	S	B	3	4	MIDDLE	okeey	lchedy	fcheody arar okeey okeey lchedy oteal lpar otedy qotar otaryly	pcheody arar okeeylchedy oteal lpar otedy qotar otaryly	pcheody arar akeey okeey lchedy oteal lpar otedy qoteir otar yly	0	0	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	8	0.250000	[fcheody:?] | [arar:?] | [okeey:?] | [okeey:?] | getrocknetes Drogenholz | [oteal:?] | [lpar:?] | gekühlter Ansatz | [qotar:?] | [otaryly:?]	[fcheody:?] | [arar:?] | heißer Ansatz, Bindungsstufe II | heißer Ansatz, Bindungsstufe II | getrocknetes Drogenholz | [oteal:?] | [lpar:?] | gekühlter Ansatz | [qotar:?] | [otaryly:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A07-018	7	okeey	f103v	f103v.31	S	B	3	1	FIRST	<BOS>	l	okeey l chey qokeey o qokeey chedy qekchy daiin chckhy sar olainy	okeey l chey qokeey oqokeey chedy qckhhy daiin chckhy sar olainy	okeey l chey qokeey oqokeey chedy qekchy daiin chckhy sar olainy	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	3	11	0.272727	[okeey:?] | [l:?] | [chey:?] | [qokeey:?] | [o:?] | [qokeey:?] | getrockneter Zustand | [qekchy:?] | Grad-/Maßwert III | [chckhy:?] | Samenfraktion I | [olainy:?]	heißer Ansatz, Bindungsstufe II | [l:?] | [chey:?] | [qokeey:?] | [o:?] | [qokeey:?] | getrockneter Zustand | [qekchy:?] | Grad-/Maßwert III | [chckhy:?] | Samenfraktion I | [olainy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-019	7	okeey	f103v	f103v.35	S	B	3	4	MIDDLE	ykeey	lshey	qol shey ykeey okeey lshey sheckhy chtain oty okedy otaly	qol shey ykeey okeey lsheey sheckhy chtain oty okedy otaly	qol shey ykeey keey lshey sheckhy chtain oty okedy otaly	0	0	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	4	9	0.444444	[qol:?] | feucht, attributiv gebunden | [ykeey:?] | [okeey:?] | eingeweichtes Drogenholz, Form I | [sheckhy:?] | kalt-trocken, Grad II | kalter Ansatz, Grundform | [okedy:?] | [otaly:?]	[qol:?] | feucht, attributiv gebunden | [ykeey:?] | heißer Ansatz, Bindungsstufe II | eingeweichtes Drogenholz, Form I | [sheckhy:?] | kalt-trocken, Grad II | kalter Ansatz, Grundform | [okedy:?] | [otaly:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A07-020	7	okeey	f103v	f103v.4	S	B	3	4	MIDDLE	qokeey	lkees	y cheey qokeey okeey lkees ol qoteedy ykeedy	y cheey qokeey okeey lkees ol qoteedy ykeedy	ycheey qokeey okeey lkees ol qoteed ykeedy	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	1	7	0.142857	[y:?] | [cheey:?] | [qokeey:?] | [okeey:?] | [lkees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [qoteedy:?] | [ykeedy:?]	[y:?] | [cheey:?] | [qokeey:?] | heißer Ansatz, Bindungsstufe II | [lkees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [qoteedy:?] | [ykeedy:?]	ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-021	7	okeey	f103v	f103v.8	S	B	3	6	LAST	chekoal	<EOS>	sain shey olsheey dair chekoal okeey	sain shey olsheey dair chekeeal okeey	sain ey olsheey dair chek al okeey	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	1	5	0.200000	[sain:?] | feucht, attributiv gebunden | [olsheey:?] | [dair:?] | [chekoal:?] | [okeey:?]	[sain:?] | feucht, attributiv gebunden | [olsheey:?] | [dair:?] | [chekoal:?] | heißer Ansatz, Bindungsstufe II	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-022	7	okeey	f104r	f104r.31	S	B	3	3	MIDDLE	aiin	okolchey	qokeeo aiin okeey okolchey lcheeey oteey lkechedy qokaiin chedar cholcham	qokeeo aiin oksheey okolchey lcheeey oteey lkechedy qokaiin chedar cholcham	qokeeo aiin okeey ok ol chey lcheeey oteey lkechedy qokaiin chedar cholcham	0	0	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	3	9	0.333333	heißer Ansatz, Bindungsstufe II | Menge III | [okeey:?] | [okolchey:?] | [lcheeey:?] | [oteey:?] | [lkechedy:?] | heiß, Grad III | [chedar:?] | [cholcham:?]	heißer Ansatz, Bindungsstufe II | Menge III | heißer Ansatz, Bindungsstufe II | [okolchey:?] | [lcheeey:?] | [oteey:?] | [lkechedy:?] | heiß, Grad III | [chedar:?] | [cholcham:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A07-023	7	okeey	f104v	f104v.44	S	B	3	7	MIDDLE	qokeeey	okeey	daiin y cheeo chey okeeey qokeeey okeey okeey	daiin ycheeo chey okeeey qokeeey okeey okeey	daiin y cheeo chey okeeey qokeee okee okeey	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	1	6	0.166667	Grad-/Maßwert III | [y:?] | [cheeo:?] | [chey:?] | [okeeey:?] | [qokeeey:?] | [okeey:?] | [okeey:?]	Grad-/Maßwert III | [y:?] | [cheeo:?] | [chey:?] | [okeeey:?] | [qokeeey:?] | heißer Ansatz, Bindungsstufe II | heißer Ansatz, Bindungsstufe II	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-024	7	okeey	f104v	f104v.44	S	B	3	8	LAST	okeey	<EOS>	daiin y cheeo chey okeeey qokeeey okeey okeey	daiin ycheeo chey okeeey qokeeey okeey okeey	daiin y cheeo chey okeeey qokeee okee okeey	0	0	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	1	6	0.166667	Grad-/Maßwert III | [y:?] | [cheeo:?] | [chey:?] | [okeeey:?] | [qokeeey:?] | [okeey:?] | [okeey:?]	Grad-/Maßwert III | [y:?] | [cheeo:?] | [chey:?] | [okeeey:?] | [qokeeey:?] | heißer Ansatz, Bindungsstufe II | heißer Ansatz, Bindungsstufe II	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A07-025	7	okeey	f105r	f105r.9	S	B	3	3	MIDDLE	okeeydy	okchey	oeeolchy okeeydy okeey okchey	oeeolchy okeeody okeey okchey	oeeoleey okee dy okeey okchey	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	0	3	0.000000	[oeeolchy:?] | [okeeydy:?] | [okeey:?] | [okchey:?]	[oeeolchy:?] | [okeeydy:?] | heißer Ansatz, Bindungsstufe II | [okchey:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-026	7	okeey	f105v	f105v.33	S	B	3	8	MIDDLE	otaiin	qokaiin	lsheody tair oteey oteeo o l otaiin okeey qokaiin or aiir al dar	lsheody tair oteey oteeo ol otaiin okeey qokaiin ar aiir al dal	lsheody tair oteey oteeo o l otaiin okeey qokaiin or aiir al dar	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	3	12	0.250000	[lsheody:?] | [tair:?] | [oteey:?] | [oteeo:?] | [o:?] | [l:?] | kalt im Zubereitungsrahmen, Grad III | [okeey:?] | heiß, Grad III | Teil-/Nominalträger; genaue Basisbedeutung offen | [aiir:?] | [al:?] | [dar:?]	[lsheody:?] | [tair:?] | [oteey:?] | [oteeo:?] | [o:?] | [l:?] | kalt im Zubereitungsrahmen, Grad III | heißer Ansatz, Bindungsstufe II | heiß, Grad III | Teil-/Nominalträger; genaue Basisbedeutung offen | [aiir:?] | [al:?] | [dar:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-027	7	okeey	f106r	f106r.11	S	B	3	11	MIDDLE	aiin	lchg	sar aiin cheol aiin cheokey raiin chokar cholky okeees aiin okeey lchg	sar aiin cheol aiin cheokey raiin chokar cholky okeees aiin okeey lchg	sar aiin cheol aiin cheokey raiin chokar cholky okeees aiin okeey lchg	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	5	11	0.454545	Samenfraktion I | Menge III | [cheol:?] | Menge III | [cheokey:?] | Wurzel, Typ/Charge III | [chokar:?] | [cholky:?] | [okeees:?] | Menge III | [okeey:?] | [lchg:?]	Samenfraktion I | Menge III | [cheol:?] | Menge III | [cheokey:?] | Wurzel, Typ/Charge III | [chokar:?] | [cholky:?] | [okeees:?] | Menge III | heißer Ansatz, Bindungsstufe II | [lchg:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-028	7	okeey	f106r	f106r.12	S	B	3	1	FIRST	<BOS>	lcheedy	okeey lcheedy olkeey qokeeo dchedy	okeey lcheedy olkeey qokeeo dchedy	okeey lcheedy olkeey qokeeb d chedy	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	1	4	0.250000	[okeey:?] | [lcheedy:?] | [olkeey:?] | heißer Ansatz, Bindungsstufe II | [dchedy:?]	heißer Ansatz, Bindungsstufe II | [lcheedy:?] | [olkeey:?] | heißer Ansatz, Bindungsstufe II | [dchedy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-029	7	okeey	f106v	f106v.30	S	B	3	5	MIDDLE	oeesysarx	oteedy	otaiin okochey qody oeesysarx okeey oteedy ksheody qokeedy qotokody	otaiin okochey qody oinysarx okeey oteedy ksheody qokeedy qotokody	otaiin okochey qody oeesysarx keey otee y ksheody qokeedy qoto kody	0	0	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	8	0.250000	kalt im Zubereitungsrahmen, Grad III | [okochey:?] | [qody:?] | [oeesysarx:?] | [okeey:?] | [oteedy:?] | [ksheody:?] | heißer Zustand, Bindungsstufe II | [qotokody:?]	kalt im Zubereitungsrahmen, Grad III | [okochey:?] | [qody:?] | [oeesysarx:?] | heißer Ansatz, Bindungsstufe II | [oteedy:?] | [ksheody:?] | heißer Zustand, Bindungsstufe II | [qotokody:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A07-030	7	okeey	f106v	f106v.43	S	B	3	2	MIDDLE	chedy	qokeedy	chedy okeey qokeedy okeey sheey qokaiin al al kalos chedy dkaiin chcthy	chedy okeey qokeedy okeey cheey qokaiin al al kalos chedy dkain chcthy	chedy okeey qokeedy okeey sheey qokaiin al al kalos chedy dkaiin chcthy	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	6	10	0.600000	getrockneter Zustand | [okeey:?] | heißer Zustand, Bindungsstufe II | [okeey:?] | feucht, Bindungsstufe II | heiß, Grad III | [al:?] | [al:?] | [kalos:?] | getrockneter Zustand | [dkaiin:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	getrockneter Zustand | heißer Ansatz, Bindungsstufe II | heißer Zustand, Bindungsstufe II | heißer Ansatz, Bindungsstufe II | feucht, Bindungsstufe II | heiß, Grad III | [al:?] | [al:?] | [kalos:?] | getrockneter Zustand | [dkaiin:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	NONE	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A07-031	7	okeey	f106v	f106v.43	S	B	3	4	MIDDLE	qokeedy	sheey	chedy okeey qokeedy okeey sheey qokaiin al al kalos chedy dkaiin chcthy	chedy okeey qokeedy okeey cheey qokaiin al al kalos chedy dkain chcthy	chedy okeey qokeedy okeey sheey qokaiin al al kalos chedy dkaiin chcthy	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	6	10	0.600000	getrockneter Zustand | [okeey:?] | heißer Zustand, Bindungsstufe II | [okeey:?] | feucht, Bindungsstufe II | heiß, Grad III | [al:?] | [al:?] | [kalos:?] | getrockneter Zustand | [dkaiin:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	getrockneter Zustand | heißer Ansatz, Bindungsstufe II | heißer Zustand, Bindungsstufe II | heißer Ansatz, Bindungsstufe II | feucht, Bindungsstufe II | heiß, Grad III | [al:?] | [al:?] | [kalos:?] | getrockneter Zustand | [dkaiin:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	NONE	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A07-032	7	okeey	f106v	f106v.45	S	B	3	2	MIDDLE	ysair	cheodain	ysair okeey cheodain chey tchar oqotaiin oty rasal oteey sar aildy	ysoir okeey cheodain chey tchar oqotaiin oty raral oteey sar aildy	ysair okeey cheodain chey tchar oqotaiin oty raral oteey sar aildy	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	10	0.200000	[ysair:?] | [okeey:?] | [cheodain:?] | [chey:?] | [tchar:?] | [oqotaiin:?] | kalter Ansatz, Grundform | [rasal:?] | [oteey:?] | Samenfraktion I | [aildy:?]	[ysair:?] | heißer Ansatz, Bindungsstufe II | [cheodain:?] | [chey:?] | [tchar:?] | [oqotaiin:?] | kalter Ansatz, Grundform | [rasal:?] | [oteey:?] | Samenfraktion I | [aildy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-033	7	okeey	f107r	f107r.3	S	B	3	7	MIDDLE	ykain	raiin	olcheey cheos qokeeey ycheedy qotain ykain okeey raiin	olcheey sheos qokeeey ycheedy qotain ykain okeey raiin	olcheey cheos qokeeey ycheedy qotain ykain okeey raiin	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	7	0.285714	[olcheey:?] | [cheos:?] | [qokeeey:?] | [ycheedy:?] | kalt im qo-Rahmen, Grad II | [ykain:?] | [okeey:?] | Wurzel, Typ/Charge III	[olcheey:?] | [cheos:?] | [qokeeey:?] | [ycheedy:?] | kalt im qo-Rahmen, Grad II | [ykain:?] | heißer Ansatz, Bindungsstufe II | Wurzel, Typ/Charge III	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-034	7	okeey	f107r	f107r.42	S	B	3	7	MIDDLE	paichy	tain	pcholky sokeey aiin oteey ykchey paichy okeey tain ar arodl kairam	pcholky sokeey aiin oteey ykchey paichy okeey tain ar arodl kairam	pcholky so keey aiin oteey ykchey paichy okeey tain ar arodl kairam	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	10	0.200000	[pcholky:?] | [sokeey:?] | Menge III | [oteey:?] | [ykchey:?] | [paichy:?] | [okeey:?] | kalt, Grad II | [ar:?] | [arodl:?] | [kairam:?]	[pcholky:?] | [sokeey:?] | Menge III | [oteey:?] | [ykchey:?] | [paichy:?] | heißer Ansatz, Bindungsstufe II | kalt, Grad II | [ar:?] | [arodl:?] | [kairam:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-035	7	okeey	f107r	f107r.44	S	B	3	2	MIDDLE	ycheodain	qokeeody	ycheodain okeey qokeeody qokaiin	ycheodain okeey qokeeody qokaiin	ycheodain okeey qokeeody qokaiin	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	1	3	0.333333	[ycheodain:?] | [okeey:?] | [qokeeody:?] | heiß, Grad III	[ycheodain:?] | heißer Ansatz, Bindungsstufe II | [qokeeody:?] | heiß, Grad III	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-036	7	okeey	f107r	f107r.9	S	B	3	5	MIDDLE	kain	chedy	okaiin sheey tcheol kain okeey chedy okeedy chdykchedy chey kain an	okoiin sheey tcheol kain okeey chedy okeedy chdykchedy chey kain an	ok iin sheey tcheol kain okeey chedy oteedy chdykchedy che kain an	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	6	10	0.600000	heiß, Grad III, im Ansatzrahmen | feucht, Bindungsstufe II | [tcheol:?] | heiß, Grad II | [okeey:?] | getrockneter Zustand | [okeedy:?] | [chdykchedy:?] | [chey:?] | heiß, Grad II | Menge-/Klassenwert I	heiß, Grad III, im Ansatzrahmen | feucht, Bindungsstufe II | [tcheol:?] | heiß, Grad II | heißer Ansatz, Bindungsstufe II | getrockneter Zustand | [okeedy:?] | [chdykchedy:?] | [chey:?] | heiß, Grad II | Menge-/Klassenwert I	NONE	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A07-037	7	okeey	f107v	f107v.15	S	B	3	3	MIDDLE	qokal	lkaiin	solain qokal okeey lkaiin okain chkal otain chcthy tarairy	solain qokal okeey lkaiin okain chkal otain chcthy tarairy	solain qokal okeey lkaiin okain chkal otain chcthy tarairy	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	4	8	0.500000	[solain:?] | heiße Substanz | [okeey:?] | [lkaiin:?] | heiß im Zubereitungsrahmen, Grad II | [chkal:?] | kalt im Zubereitungsrahmen, Grad II | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [tarairy:?]	[solain:?] | heiße Substanz | heißer Ansatz, Bindungsstufe II | [lkaiin:?] | heiß im Zubereitungsrahmen, Grad II | [chkal:?] | kalt im Zubereitungsrahmen, Grad II | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [tarairy:?]	NONE	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A07-038	7	okeey	f107v	f107v.47	S	B	3	10	MIDDLE	y	odain	y cheey qokeey okeoteey qokey qokey qokeey daiin y okeey odain	ycheey qokeey okeoteey qokey qokey qokeey daiin y okoey odain	ycheey qokeey okeoteey qokey qokey qokeey daiin y keey odain	0	0	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	1	10	0.100000	[y:?] | [cheey:?] | [qokeey:?] | [okeoteey:?] | [qokey:?] | [qokey:?] | [qokeey:?] | Grad-/Maßwert III | [y:?] | [okeey:?] | [odain:?]	[y:?] | [cheey:?] | [qokeey:?] | [okeoteey:?] | [qokey:?] | [qokey:?] | [qokeey:?] | Grad-/Maßwert III | [y:?] | heißer Ansatz, Bindungsstufe II | [odain:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
