event_id	physical_page	source_page	locus	token_index	register	surface	component_recipe	source_slot_sequence	component_spoken_sequence_de	licensed_close	source_reading_de
P912-E0705	f75r	f75r	f75r.30	3	BIOLOGICAL	cheeky	CHK+EE+Y	ACTION>GRADE_STATE>OWNER_CONTENT	behandeln; länger; diesen Posten	NO	den Stationszustand behandeln; länger; diesen Posten
P912-E0706	f75r	f75r	f75r.30	4	BIOLOGICAL	qokey	OK+E+Y	ACTION>GRADE_STATE>OWNER_CONTENT	ansetzen; kurz; diesen Posten	NO	die Station ansetzen; kurz; diesen Posten
P912-E0707	f75r	f75r	f75r.30	5	BIOLOGICAL	qokain	OK+AIN	ACTION>QUANTITY_INDEX	ansetzen; eine Portion	NO	die Station ansetzen; eine Portion
P912-E0708	f75r	f75r	f75r.30	6	BIOLOGICAL	cheky	CHK+E+Y	ACTION>GRADE_STATE>OWNER_CONTENT	behandeln; kurz; diesen Posten	NO	den Stationszustand behandeln; kurz; diesen Posten
P912-E0709	f75r	f75r	f75r.30	7	BIOLOGICAL	qokal	OK+AL	ACTION>TARGET_PATH	ansetzen; zur Zielstelle	NO	die Station ansetzen; zur Zielstelle
P912-E0710	f75r	f75r	f75r.30	8	BIOLOGICAL	dain	AIN	QUANTITY_INDEX	eine Portion	NO	eine Portion
P912-E0711	f75r	f75r	f75r.30	9	BIOLOGICAL	chedy	CHD+Y	ACTION>OWNER_CONTENT	umsetzen; diesen Posten	NO	den Posten umsetzen; diesen Posten
P912-E0712	f75r	f75r	f75r.30	10	BIOLOGICAL	o	O	ACTION	den Gang ausführen	NO	den Stationsgang ausführen
P912-E0713	f75r	f75r	f75r.30	11	BIOLOGICAL	kalol	K+AL+OL	ACTION>TARGET_PATH>ORDER_CALL	zugeben/zuordnen; zur Zielstelle; weiter	NO	den Posten einsetzen; zur Zielstelle; fortsetzen
P912-E0714	f75r	f75r	f75r.30	12	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
P912-E0715	f75r	f75r	f75r.30	13	BIOLOGICAL	okar	OK+AR	ACTION>SOURCE_REFERENCE	ansetzen; von der Quellstelle	NO	die Station ansetzen; von der Quellstelle
P912-E0716	f75r	f75r	f75r.30	14	BIOLOGICAL	olom	OL+O+AM_ADDR	ORDER_CALL>ACTION>TARGET_PATH	weiter; den Gang ausführen; zum Gegen-/Innenfeld	NO	fortsetzen; den Stationsgang ausführen; am Gegen-/Innenfeld
P912-E0717	f75r	f75r	f75r.31	1	BIOLOGICAL	dshedy	SH+E+DY	ACTION>GRADE_STATE>CLOSE	halten; kurz; Schritt schließen	YES	den Posten halten; kurz; den Schritt schließen
P912-E0718	f75r	f75r	f75r.31	2	BIOLOGICAL	qokey	OK+E+Y	ACTION>GRADE_STATE>OWNER_CONTENT	ansetzen; kurz; diesen Posten	NO	die Station ansetzen; kurz; diesen Posten
P912-E0719	f75r	f75r	f75r.31	3	BIOLOGICAL	chckhy	CKH+Y	TARGET_PATH>OWNER_CONTENT	durch den Durchlass; diesen Posten	NO	durch den Durchlass; diesen Posten
P912-E0720	f75r	f75r	f75r.31	4	BIOLOGICAL	qokar	OK+AR	ACTION>SOURCE_REFERENCE	ansetzen; von der Quellstelle	NO	die Station ansetzen; von der Quellstelle
P912-E0721	f75r	f75r	f75r.31	5	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
P912-E0722	f75r	f75r	f75r.31	6	BIOLOGICAL	chey	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E0723	f75r	f75r	f75r.31	7	BIOLOGICAL	qoked	OK+E+D_ADDR	ACTION>GRADE_STATE>SOURCE_REFERENCE	ansetzen; kurz; aus dem Teilfeld	NO	die Station ansetzen; kurz; an der Teiladresse
P912-E0724	f75r	f75r	f75r.31	8	BIOLOGICAL	qokedy	OK+E+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; kurz; Schritt schließen	YES	die Station ansetzen; kurz; den Schritt schließen
P912-E0725	f75r	f75r	f75r.31	9	BIOLOGICAL	daldy	AL+DY	TARGET_PATH>CLOSE	zur Zielstelle; Schritt schließen	YES	zur Zielstelle; den Schritt schließen
P912-E0726	f75r	f75r	f75r.32	1	BIOLOGICAL	polshy	P+OL+SH+Y	ACTION>ORDER_CALL>ACTION>OWNER_CONTENT	einsetzen/beginnen; weiter; halten; diesen Posten	NO	die Station beginnen; fortsetzen; den Posten halten; diesen Posten
P912-E0727	f75r	f75r	f75r.32	2	BIOLOGICAL	dal	AL	TARGET_PATH	zur Zielstelle	NO	zur Zielstelle
P912-E0728	f75r	f75r	f75r.32	3	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
P912-E0729	f75r	f75r	f75r.32	4	BIOLOGICAL	qokain	OK+AIN	ACTION>QUANTITY_INDEX	ansetzen; eine Portion	NO	die Station ansetzen; eine Portion
P912-E0730	f75r	f75r	f75r.32	5	BIOLOGICAL	dar	D_ADDR+AR	SOURCE_REFERENCE>SOURCE_REFERENCE	aus dem Teilfeld; von der Quellstelle	NO	an der Teiladresse; von der Quellstelle
P912-E0731	f75r	f75r	f75r.32	6	BIOLOGICAL	chsdy	CH+S+DY	ACTION>ACTION>CLOSE	entnehmen/ablesen; dann/prüfen; Schritt schließen	YES	den Posten abnehmen; die Station prüfen; den Schritt schließen
P912-E0732	f75r	f75r	f75r.32	7	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
P912-E0733	f75r	f75r	f75r.32	8	BIOLOGICAL	qotar	OT+AR	ORDER_CALL>SOURCE_REFERENCE	danach; von der Quellstelle	NO	danach; von der Quellstelle
P912-E0734	f75r	f75r	f75r.32	9	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
P912-E0735	f75r	f75r	f75r.32	10	BIOLOGICAL	ldy	L+DY	TARGET_PATH>CLOSE	weiterleiten; Schritt schließen	YES	weiterleiten; den Schritt schließen
P912-E0736	f75r	f75r	f75r.33	1	BIOLOGICAL	qokeey	OK+EE+Y	ACTION>GRADE_STATE>OWNER_CONTENT	ansetzen; länger; diesen Posten	NO	die Station ansetzen; länger; diesen Posten
P912-E0737	f75r	f75r	f75r.33	2	BIOLOGICAL	l	L	TARGET_PATH	weiterleiten	NO	weiterleiten
P912-E0738	f75r	f75r	f75r.33	3	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
P912-E0739	f75r	f75r	f75r.33	4	BIOLOGICAL	qo	O	ACTION	den Gang ausführen	NO	den Stationsgang ausführen
P912-E0740	f75r	f75r	f75r.33	5	BIOLOGICAL	l	L	TARGET_PATH	weiterleiten	NO	weiterleiten
P912-E0741	f75r	f75r	f75r.33	6	BIOLOGICAL	chedy	CHD+Y	ACTION>OWNER_CONTENT	umsetzen; diesen Posten	NO	den Posten umsetzen; diesen Posten
P912-E0742	f75r	f75r	f75r.33	7	BIOLOGICAL	qokain	OK+AIN	ACTION>QUANTITY_INDEX	ansetzen; eine Portion	NO	die Station ansetzen; eine Portion
P912-E0743	f75r	f75r	f75r.33	8	BIOLOGICAL	chcthedy	CH+CTH+E+DY	ACTION>ACTION>GRADE_STATE>CLOSE	entnehmen/ablesen; den Status prüfen; kurz; Schritt schließen	YES	den Posten abnehmen; den Stationsstatus prüfen; kurz; den Schritt schließen
P912-E0744	f75r	f75r	f75r.33	9	BIOLOGICAL	ltedy	L+T+E+DY	TARGET_PATH>ACTION>GRADE_STATE>CLOSE	weiterleiten; bearbeiten/markieren; kurz; Schritt schließen	YES	weiterleiten; den Abschnitt bedienen; kurz; den Schritt schließen
P912-E0745	f75r	f75r	f75r.33	10	BIOLOGICAL	darom	D_ADDR+AR+O+AM_ADDR	SOURCE_REFERENCE>SOURCE_REFERENCE>ACTION>TARGET_PATH	aus dem Teilfeld; von der Quellstelle; den Gang ausführen; zum Gegen-/Innenfeld	NO	an der Teiladresse; von der Quellstelle; den Stationsgang ausführen; am Gegen-/Innenfeld
P912-E0746	f75r	f75r	f75r.34	1	BIOLOGICAL	s	S	ACTION	dann/prüfen	NO	die Station prüfen
P912-E0747	f75r	f75r	f75r.34	2	BIOLOGICAL	olkedy	SOLK+E+DY	ACTION>GRADE_STATE>CLOSE	sammeln; kurz; Schritt schließen	YES	an der Auffangstelle sammeln; kurz; den Schritt schließen
P912-E0748	f75r	f75r	f75r.34	3	BIOLOGICAL	okal	OK+AL	ACTION>TARGET_PATH	ansetzen; zur Zielstelle	NO	die Station ansetzen; zur Zielstelle
P912-E0749	f75r	f75r	f75r.34	4	BIOLOGICAL	dar	D_ADDR+AR	SOURCE_REFERENCE>SOURCE_REFERENCE	aus dem Teilfeld; von der Quellstelle	NO	an der Teiladresse; von der Quellstelle
P912-E0750	f75r	f75r	f75r.34	5	BIOLOGICAL	oty	OT+Y	ORDER_CALL>OWNER_CONTENT	danach; diesen Posten	NO	danach; diesen Posten
P912-E0751	f75r	f75r	f75r.34	6	BIOLOGICAL	okar	OK+AR	ACTION>SOURCE_REFERENCE	ansetzen; von der Quellstelle	NO	die Station ansetzen; von der Quellstelle
P912-E0752	f75r	f75r	f75r.34	7	BIOLOGICAL	otar	OT+AR	ORDER_CALL>SOURCE_REFERENCE	danach; von der Quellstelle	NO	danach; von der Quellstelle
P912-E0753	f75r	f75r	f75r.34	8	BIOLOGICAL	ol	OL	ORDER_CALL	weiter	NO	fortsetzen
P912-E0754	f75r	f75r	f75r.34	9	BIOLOGICAL	kain	K+AIN	ACTION>QUANTITY_INDEX	zugeben/zuordnen; eine Portion	NO	den Posten einsetzen; eine Portion
P912-E0755	f75r	f75r	f75r.34	10	BIOLOGICAL	oltedy	OL+T+E+DY	ORDER_CALL>ACTION>GRADE_STATE>CLOSE	weiter; bearbeiten/markieren; kurz; Schritt schließen	YES	fortsetzen; den Abschnitt bedienen; kurz; den Schritt schließen
P912-E0756	f75r	f75r	f75r.35	1	BIOLOGICAL	qokain	OK+AIN	ACTION>QUANTITY_INDEX	ansetzen; eine Portion	NO	die Station ansetzen; eine Portion
P912-E0757	f75r	f75r	f75r.35	2	BIOLOGICAL	sheety	SH+EE+T+Y	ACTION>GRADE_STATE>ACTION>OWNER_CONTENT	halten; länger; bearbeiten/markieren; diesen Posten	NO	den Posten halten; länger; den Abschnitt bedienen; diesen Posten
P912-E0758	f75r	f75r	f75r.35	3	BIOLOGICAL	qokain	OK+AIN	ACTION>QUANTITY_INDEX	ansetzen; eine Portion	NO	die Station ansetzen; eine Portion
P912-E0759	f75r	f75r	f75r.35	4	BIOLOGICAL	dar	D_ADDR+AR	SOURCE_REFERENCE>SOURCE_REFERENCE	aus dem Teilfeld; von der Quellstelle	NO	an der Teiladresse; von der Quellstelle
P912-E0760	f75r	f75r	f75r.35	5	BIOLOGICAL	dar	D_ADDR+AR	SOURCE_REFERENCE>SOURCE_REFERENCE	aus dem Teilfeld; von der Quellstelle	NO	an der Teiladresse; von der Quellstelle
P912-E0761	f75r	f75r	f75r.35	6	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
P912-E0762	f75r	f75r	f75r.35	7	BIOLOGICAL	qokain	OK+AIN	ACTION>QUANTITY_INDEX	ansetzen; eine Portion	NO	die Station ansetzen; eine Portion
P912-E0763	f75r	f75r	f75r.35	8	BIOLOGICAL	oldy	OL+DY	ORDER_CALL>CLOSE	weiter; Schritt schließen	YES	fortsetzen; den Schritt schließen
P912-E0764	f75r	f75r	f75r.36	1	BIOLOGICAL	sol	OL	ORDER_CALL	weiter	NO	fortsetzen
P912-E0765	f75r	f75r	f75r.36	2	BIOLOGICAL	keedy	K+EE+DY	ACTION>GRADE_STATE>CLOSE	zugeben/zuordnen; länger; Schritt schließen	YES	den Posten einsetzen; länger; den Schritt schließen
P912-E0766	f75r	f75r	f75r.36	3	BIOLOGICAL	qokeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E0767	f75r	f75r	f75r.36	4	BIOLOGICAL	qokey	OK+E+Y	ACTION>GRADE_STATE>OWNER_CONTENT	ansetzen; kurz; diesen Posten	NO	die Station ansetzen; kurz; diesen Posten
P912-E0768	f75r	f75r	f75r.36	5	BIOLOGICAL	okar	OK+AR	ACTION>SOURCE_REFERENCE	ansetzen; von der Quellstelle	NO	die Station ansetzen; von der Quellstelle
P912-E0769	f75r	f75r	f75r.36	6	BIOLOGICAL	otar	OT+AR	ORDER_CALL>SOURCE_REFERENCE	danach; von der Quellstelle	NO	danach; von der Quellstelle
P912-E0770	f75r	f75r	f75r.36	7	BIOLOGICAL	dardardy	D_ADDR+AR+D_ADDR+AR+DY	SOURCE_REFERENCE>SOURCE_REFERENCE>SOURCE_REFERENCE>SOURCE_REFERENCE>CLOSE	aus dem Teilfeld; von der Quellstelle; aus dem Teilfeld; von der Quellstelle; Schritt schließen	YES	an der Teiladresse; von der Quellstelle; an der Teiladresse; von der Quellstelle; den Schritt schließen
P912-E0771	f75r	f75r	f75r.37	1	BIOLOGICAL	qokedy	OK+E+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; kurz; Schritt schließen	YES	die Station ansetzen; kurz; den Schritt schließen
P912-E0772	f75r	f75r	f75r.37	2	BIOLOGICAL	dy	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E0773	f75r	f75r	f75r.37	3	BIOLOGICAL	sheety	SH+EE+T+Y	ACTION>GRADE_STATE>ACTION>OWNER_CONTENT	halten; länger; bearbeiten/markieren; diesen Posten	NO	den Posten halten; länger; den Abschnitt bedienen; diesen Posten
P912-E0774	f75r	f75r	f75r.37	4	BIOLOGICAL	qokedy	OK+E+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; kurz; Schritt schließen	YES	die Station ansetzen; kurz; den Schritt schließen
P912-E0775	f75r	f75r	f75r.37	5	BIOLOGICAL	qokeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E0776	f75r	f75r	f75r.37	6	BIOLOGICAL	qokechdy	OK+E+CHD+DY	ACTION>GRADE_STATE>ACTION>CLOSE	ansetzen; kurz; umsetzen; Schritt schließen	YES	die Station ansetzen; kurz; den Posten umsetzen; den Schritt schließen
P912-E0777	f75r	f75r	f75r.37	7	BIOLOGICAL	lol	L+OL	TARGET_PATH>ORDER_CALL	weiterleiten; weiter	NO	weiterleiten; fortsetzen
P912-E0778	f75r	f75r	f75r.38	1	BIOLOGICAL	qokeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E0779	f75r	f75r	f75r.38	2	BIOLOGICAL	qokeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E0780	f75r	f75r	f75r.38	3	BIOLOGICAL	qokedy	OK+E+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; kurz; Schritt schließen	YES	die Station ansetzen; kurz; den Schritt schließen
P912-E0781	f75r	f75r	f75r.38	4	BIOLOGICAL	qokedy	OK+E+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; kurz; Schritt schließen	YES	die Station ansetzen; kurz; den Schritt schließen
P912-E0782	f75r	f75r	f75r.38	5	BIOLOGICAL	qokeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E0783	f75r	f75r	f75r.38	6	BIOLOGICAL	ldy	L+DY	TARGET_PATH>CLOSE	weiterleiten; Schritt schließen	YES	weiterleiten; den Schritt schließen
P912-E0784	f75r	f75r	f75r.39	1	BIOLOGICAL	yshedy	Y+SH+E+DY	OWNER_CONTENT>ACTION>GRADE_STATE>CLOSE	diesen Posten; halten; kurz; Schritt schließen	YES	diesen Posten; den Posten halten; kurz; den Schritt schließen
P912-E0785	f75r	f75r	f75r.39	2	BIOLOGICAL	qokeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E0786	f75r	f75r	f75r.39	3	BIOLOGICAL	qokeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E0787	f75r	f75r	f75r.39	4	BIOLOGICAL	olkeedy	SOLK+EE+DY	ACTION>GRADE_STATE>CLOSE	sammeln; länger; Schritt schließen	YES	an der Auffangstelle sammeln; länger; den Schritt schließen
P912-E0788	f75r	f75r	f75r.39	5	BIOLOGICAL	otey	OT+E+Y	ORDER_CALL>GRADE_STATE>OWNER_CONTENT	danach; kurz; diesen Posten	NO	danach; kurz; diesen Posten
P912-E0789	f75r	f75r	f75r.39	6	BIOLOGICAL	koldy	K+OL+DY	ACTION>ORDER_CALL>CLOSE	zugeben/zuordnen; weiter; Schritt schließen	YES	den Posten einsetzen; fortsetzen; den Schritt schließen
P912-E0790	f75r	f75r	f75r.40	1	BIOLOGICAL	dar	D_ADDR+AR	SOURCE_REFERENCE>SOURCE_REFERENCE	aus dem Teilfeld; von der Quellstelle	NO	an der Teiladresse; von der Quellstelle
P912-E0791	f75r	f75r	f75r.40	2	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
P912-E0792	f75r	f75r	f75r.40	3	BIOLOGICAL	qokain	OK+AIN	ACTION>QUANTITY_INDEX	ansetzen; eine Portion	NO	die Station ansetzen; eine Portion
P912-E0793	f75r	f75r	f75r.40	4	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
P912-E0794	f75r	f75r	f75r.40	5	BIOLOGICAL	dal	AL	TARGET_PATH	zur Zielstelle	NO	zur Zielstelle
P912-E0795	f75r	f75r	f75r.40	6	BIOLOGICAL	keedy	K+EE+DY	ACTION>GRADE_STATE>CLOSE	zugeben/zuordnen; länger; Schritt schließen	YES	den Posten einsetzen; länger; den Schritt schließen
P912-E0796	f75r	f75r	f75r.40	7	BIOLOGICAL	rshedy	R+SHED+DY	ACTION>ACTION>CLOSE	den Zustand markieren; ruhen/halten; Schritt schließen	YES	den Zustand markieren; an der Station halten; den Schritt schließen
P912-E0797	f75r	f75r	f75r.41	1	BIOLOGICAL	sokeedy	S+OK+EE+DY	ACTION>ACTION>GRADE_STATE>CLOSE	dann/prüfen; ansetzen; länger; Schritt schließen	YES	die Station prüfen; die Station ansetzen; länger; den Schritt schließen
P912-E0798	f75r	f75r	f75r.41	2	BIOLOGICAL	qokeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E0799	f75r	f75r	f75r.41	3	BIOLOGICAL	oteedy	OT+EE+DY	ORDER_CALL>GRADE_STATE>CLOSE	danach; länger; Schritt schließen	YES	danach; länger; den Schritt schließen
P912-E0800	f75r	f75r	f75r.41	4	BIOLOGICAL	qoky	OK+Y	ACTION>OWNER_CONTENT	ansetzen; diesen Posten	NO	die Station ansetzen; diesen Posten
P912-E0801	f75r	f75r	f75r.41	5	BIOLOGICAL	dy	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E0802	f75r	f75r	f75r.41	6	BIOLOGICAL	keedy	K+EE+DY	ACTION>GRADE_STATE>CLOSE	zugeben/zuordnen; länger; Schritt schließen	YES	den Posten einsetzen; länger; den Schritt schließen
P912-E0803	f75r	f75r	f75r.41	7	BIOLOGICAL	sy	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E0804	f75r	f75r	f75r.42	1	BIOLOGICAL	dshedy	SH+E+DY	ACTION>GRADE_STATE>CLOSE	halten; kurz; Schritt schließen	YES	den Posten halten; kurz; den Schritt schließen
P912-E0805	f75r	f75r	f75r.42	2	BIOLOGICAL	qokedy	OK+E+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; kurz; Schritt schließen	YES	die Station ansetzen; kurz; den Schritt schließen
P912-E0806	f75r	f75r	f75r.42	3	BIOLOGICAL	qokeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E0807	f75r	f75r	f75r.42	4	BIOLOGICAL	qoteey	OT+EE+Y	ORDER_CALL>GRADE_STATE>OWNER_CONTENT	danach; länger; diesen Posten	NO	danach; länger; diesen Posten
P912-E0808	f75r	f75r	f75r.42	5	BIOLOGICAL	qoteedy	OT+EE+DY	ORDER_CALL>GRADE_STATE>CLOSE	danach; länger; Schritt schließen	YES	danach; länger; den Schritt schließen
P912-E0809	f75r	f75r	f75r.42	6	BIOLOGICAL	dor	D_ADDR+OR	SOURCE_REFERENCE>OWNER_CONTENT	aus dem Teilfeld; den Ansatz/Inhalt	NO	an der Teiladresse; mit dem Arbeitsansatz
P912-E0810	f75r	f75r	f75r.43	1	BIOLOGICAL	yshedy	Y+SH+E+DY	OWNER_CONTENT>ACTION>GRADE_STATE>CLOSE	diesen Posten; halten; kurz; Schritt schließen	YES	diesen Posten; den Posten halten; kurz; den Schritt schließen
P912-E0811	f75r	f75r	f75r.43	2	BIOLOGICAL	chekar	CHK+AR	ACTION>SOURCE_REFERENCE	behandeln; von der Quellstelle	NO	den Stationszustand behandeln; von der Quellstelle
P912-E0812	f75r	f75r	f75r.43	3	BIOLOGICAL	oldy	OL+DY	ORDER_CALL>CLOSE	weiter; Schritt schließen	YES	fortsetzen; den Schritt schließen
P912-E0813	f75r	f75r	f75r.43	4	BIOLOGICAL	qokain	OK+AIN	ACTION>QUANTITY_INDEX	ansetzen; eine Portion	NO	die Station ansetzen; eine Portion
P912-E0814	f75r	f75r	f75r.43	5	BIOLOGICAL	chkar	CHK+AR	ACTION>SOURCE_REFERENCE	behandeln; von der Quellstelle	NO	den Stationszustand behandeln; von der Quellstelle
P912-E0815	f75r	f75r	f75r.43	6	BIOLOGICAL	otar	OT+AR	ORDER_CALL>SOURCE_REFERENCE	danach; von der Quellstelle	NO	danach; von der Quellstelle
P912-E0816	f75r	f75r	f75r.43	7	BIOLOGICAL	oldy	OL+DY	ORDER_CALL>CLOSE	weiter; Schritt schließen	YES	fortsetzen; den Schritt schließen
P912-E0817	f75r	f75r	f75r.44	1	BIOLOGICAL	dchedy	D_ADDR+CHD+Y	SOURCE_REFERENCE>ACTION>OWNER_CONTENT	aus dem Teilfeld; umsetzen; diesen Posten	NO	an der Teiladresse; den Posten umsetzen; diesen Posten
P912-E0818	f75r	f75r	f75r.44	2	BIOLOGICAL	sain	S+AIN	ACTION>QUANTITY_INDEX	dann/prüfen; eine Portion	NO	die Station prüfen; eine Portion
P912-E0819	f75r	f75r	f75r.44	3	BIOLOGICAL	okedy	OK+E+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; kurz; Schritt schließen	YES	die Station ansetzen; kurz; den Schritt schließen
P912-E0820	f75r	f75r	f75r.44	4	BIOLOGICAL	qokedy	OK+E+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; kurz; Schritt schließen	YES	die Station ansetzen; kurz; den Schritt schließen
P912-E0821	f75r	f75r	f75r.44	5	BIOLOGICAL	otedy	OT+E+DY	ORDER_CALL>GRADE_STATE>CLOSE	danach; kurz; Schritt schließen	YES	danach; kurz; den Schritt schließen
P912-E0822	f75r	f75r	f75r.44	6	BIOLOGICAL	okoldy	OK+OL+DY	ACTION>ORDER_CALL>CLOSE	ansetzen; weiter; Schritt schließen	YES	die Station ansetzen; fortsetzen; den Schritt schließen
P912-E0823	f75r	f75r	f75r.44	7	BIOLOGICAL	otar	OT+AR	ORDER_CALL>SOURCE_REFERENCE	danach; von der Quellstelle	NO	danach; von der Quellstelle
P912-E0824	f75r	f75r	f75r.44	8	BIOLOGICAL	otam	OT+AM_ADDR	ORDER_CALL>TARGET_PATH	danach; zum Gegen-/Innenfeld	NO	danach; am Gegen-/Innenfeld
P912-E0825	f75r	f75r	f75r.44	9	BIOLOGICAL	olaiin	OL+AIIN	ORDER_CALL>QUANTITY_INDEX	weiter; nach Sollmaß	NO	fortsetzen; nach Sollmaß
P912-E0826	f75r	f75r	f75r.44	10	BIOLOGICAL	ch	CH	ACTION	entnehmen/ablesen	NO	den Posten abnehmen
P912-E0827	f75r	f75r	f75r.44	11	BIOLOGICAL	dar	D_ADDR+AR	SOURCE_REFERENCE>SOURCE_REFERENCE	aus dem Teilfeld; von der Quellstelle	NO	an der Teiladresse; von der Quellstelle
P912-E0828	f75r	f75r	f75r.44	12	BIOLOGICAL	dy	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E0829	f75r	f75r	f75r.45	1	BIOLOGICAL	sshedy	S+SH+E+DY	ACTION>ACTION>GRADE_STATE>CLOSE	dann/prüfen; halten; kurz; Schritt schließen	YES	die Station prüfen; den Posten halten; kurz; den Schritt schließen
P912-E0830	f75r	f75r	f75r.45	2	BIOLOGICAL	shckhy	SH+CKH+Y	ACTION>TARGET_PATH>OWNER_CONTENT	halten; durch den Durchlass; diesen Posten	NO	den Posten halten; durch den Durchlass; diesen Posten
P912-E0831	f75r	f75r	f75r.45	3	BIOLOGICAL	qokey	OK+E+Y	ACTION>GRADE_STATE>OWNER_CONTENT	ansetzen; kurz; diesen Posten	NO	die Station ansetzen; kurz; diesen Posten
P912-E0832	f75r	f75r	f75r.45	4	BIOLOGICAL	okedy	OK+E+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; kurz; Schritt schließen	YES	die Station ansetzen; kurz; den Schritt schließen
P912-E0833	f75r	f75r	f75r.45	5	BIOLOGICAL	sarol	S+AR+OL	ACTION>SOURCE_REFERENCE>ORDER_CALL	dann/prüfen; von der Quellstelle; weiter	NO	die Station prüfen; von der Quellstelle; fortsetzen
P912-E0834	f75r	f75r	f75r.45	6	BIOLOGICAL	oty	OT+Y	ORDER_CALL>OWNER_CONTENT	danach; diesen Posten	NO	danach; diesen Posten
P912-E0835	f75r	f75r	f75r.45	7	BIOLOGICAL	otedy	OT+E+DY	ORDER_CALL>GRADE_STATE>CLOSE	danach; kurz; Schritt schließen	YES	danach; kurz; den Schritt schließen
P912-E0836	f75r	f75r	f75r.45	8	BIOLOGICAL	qotedy	OT+E+DY	ORDER_CALL>GRADE_STATE>CLOSE	danach; kurz; Schritt schließen	YES	danach; kurz; den Schritt schließen
P912-E0837	f75r	f75r	f75r.45	9	BIOLOGICAL	otedy	OT+E+DY	ORDER_CALL>GRADE_STATE>CLOSE	danach; kurz; Schritt schließen	YES	danach; kurz; den Schritt schließen
P912-E0838	f75r	f75r	f75r.45	10	BIOLOGICAL	okaiin	OK+AIIN	ACTION>QUANTITY_INDEX	ansetzen; nach Sollmaß	NO	die Station ansetzen; nach Sollmaß
P912-E0839	f75r	f75r	f75r.46	1	BIOLOGICAL	qokey	OK+E+Y	ACTION>GRADE_STATE>OWNER_CONTENT	ansetzen; kurz; diesen Posten	NO	die Station ansetzen; kurz; diesen Posten
