case	bundle	edition	page	leaf	paragraphs	writer	groups	characters	status	codes	independent_meaning_capacity
2033	1016	ZL3b	f116r	116	f116r|f116r.10-f116r.14;f116r|f116r.15-f116r.17;f116r|f116r.18-f116r.30	DELTA	245	1147	UNKNOWN_SOURCE	0	0
2034	1017	ZL3b	f116r	116	f116r|f116r.15-f116r.17;f116r|f116r.18-f116r.30;f116r|f116r.31-f116r.45	FULL	359	1666	UNKNOWN_SOURCE	0	0
2035	1017	ZL3b	f116r	116	f116r|f116r.15-f116r.17;f116r|f116r.18-f116r.30;f116r|f116r.31-f116r.45	DELTA	359	1666	UNKNOWN_SOURCE	0	0
2036	1018	ZL3b	f116r	116	f116r|f116r.18-f116r.30;f116r|f116r.31-f116r.45;f116r|f116r.46-f116r.50	FULL	376	1748	UNKNOWN_SOURCE	0	0
2037	1018	ZL3b	f116r	116	f116r|f116r.18-f116r.30;f116r|f116r.31-f116r.45;f116r|f116r.46-f116r.50	DELTA	376	1748	UNKNOWN_SOURCE	0	0
2038	1019	ZL3b	f116r	116	f116r|f116r.1-f116r.3;f116r|f116r.4-f116r.6;f116r|f116r.7-f116r.9;f116r|f116r.10-f116r.14	FULL	145	719	UNKNOWN_SOURCE	0	0
2039	1019	ZL3b	f116r	116	f116r|f116r.1-f116r.3;f116r|f116r.4-f116r.6;f116r|f116r.7-f116r.9;f116r|f116r.10-f116r.14	DELTA	145	719	UNKNOWN_SOURCE	0	0
2040	1020	ZL3b	f116r	116	f116r|f116r.4-f116r.6;f116r|f116r.7-f116r.9;f116r|f116r.10-f116r.14;f116r|f116r.15-f116r.17	FULL	144	711	UNKNOWN_SOURCE	0	0
2041	1020	ZL3b	f116r	116	f116r|f116r.4-f116r.6;f116r|f116r.7-f116r.9;f116r|f116r.10-f116r.14;f116r|f116r.15-f116r.17	DELTA	144	711	UNKNOWN_SOURCE	0	0
2042	1021	ZL3b	f116r	116	f116r|f116r.7-f116r.9;f116r|f116r.10-f116r.14;f116r|f116r.15-f116r.17;f116r|f116r.18-f116r.30	FULL	270	1289	UNKNOWN_SOURCE	0	0
2043	1021	ZL3b	f116r	116	f116r|f116r.7-f116r.9;f116r|f116r.10-f116r.14;f116r|f116r.15-f116r.17;f116r|f116r.18-f116r.30	DELTA	270	1289	UNKNOWN_SOURCE	0	0
2044	1022	ZL3b	f116r	116	f116r|f116r.10-f116r.14;f116r|f116r.15-f116r.17;f116r|f116r.18-f116r.30;f116r|f116r.31-f116r.45	FULL	412	1930	UNKNOWN_SOURCE	0	0
2045	1022	ZL3b	f116r	116	f116r|f116r.10-f116r.14;f116r|f116r.15-f116r.17;f116r|f116r.18-f116r.30;f116r|f116r.31-f116r.45	DELTA	412	1930	UNKNOWN_SOURCE	0	0
2046	1023	ZL3b	f116r	116	f116r|f116r.15-f116r.17;f116r|f116r.18-f116r.30;f116r|f116r.31-f116r.45;f116r|f116r.46-f116r.50	FULL	408	1895	UNKNOWN_SOURCE	0	0
2047	1023	ZL3b	f116r	116	f116r|f116r.15-f116r.17;f116r|f116r.18-f116r.30;f116r|f116r.31-f116r.45;f116r|f116r.46-f116r.50	DELTA	408	1895	UNKNOWN_SOURCE	0	0
2048	1024	ZL3b	f11r	11	f11r|f11r.1-f11r.4	FULL	32	160	UNKNOWN_SOURCE	0	0
2049	1024	ZL3b	f11r	11	f11r|f11r.1-f11r.4	DELTA	32	160	UNKNOWN_SOURCE	0	0
2050	1025	ZL3b	f11r	11	f11r|f11r.5-f11r.7	FULL	27	108	UNKNOWN_SOURCE	0	0
2051	1025	ZL3b	f11r	11	f11r|f11r.5-f11r.7	DELTA	27	108	UNKNOWN_SOURCE	0	0
2052	1026	ZL3b	f11r	11	f11r|f11r.1-f11r.4;f11r|f11r.5-f11r.7	FULL	59	268	UNKNOWN_SOURCE	0	0
2053	1026	ZL3b	f11r	11	f11r|f11r.1-f11r.4;f11r|f11r.5-f11r.7	DELTA	59	268	UNKNOWN_SOURCE	0	0
2054	1027	ZL3b	f13r	13	f13r|f13r.1-f13r.4	FULL	34	151	UNKNOWN_SOURCE	0	0
2055	1027	ZL3b	f13r	13	f13r|f13r.1-f13r.4	DELTA	34	151	UNKNOWN_SOURCE	0	0
2056	1028	ZL3b	f13r	13	f13r|f13r.5-f13r.10	FULL	43	214	UNKNOWN_SOURCE	0	0
2057	1028	ZL3b	f13r	13	f13r|f13r.5-f13r.10	DELTA	43	214	UNKNOWN_SOURCE	0	0
2058	1029	ZL3b	f13r	13	f13r|f13r.1-f13r.4;f13r|f13r.5-f13r.10	FULL	77	365	UNKNOWN_SOURCE	0	0
2059	1029	ZL3b	f13r	13	f13r|f13r.1-f13r.4;f13r|f13r.5-f13r.10	DELTA	77	365	UNKNOWN_SOURCE	0	0
2060	1030	ZL3b	f13v	13	f13v|f13v.1-f13v.5	FULL	28	134	UNKNOWN_SOURCE	0	0
2061	1030	ZL3b	f13v	13	f13v|f13v.1-f13v.5	DELTA	28	134	UNKNOWN_SOURCE	0	0
2062	1031	ZL3b	f13v	13	f13v|f13v.6-f13v.10	FULL	41	168	UNKNOWN_SOURCE	0	0
2063	1031	ZL3b	f13v	13	f13v|f13v.6-f13v.10	DELTA	41	168	UNKNOWN_SOURCE	0	0
2064	1032	ZL3b	f13v	13	f13v|f13v.1-f13v.5;f13v|f13v.6-f13v.10	FULL	69	302	UNKNOWN_SOURCE	0	0
2065	1032	ZL3b	f13v	13	f13v|f13v.1-f13v.5;f13v|f13v.6-f13v.10	DELTA	69	302	UNKNOWN_SOURCE	0	0
2066	1033	ZL3b	f14r	14	f14r|f14r.1-f14r.7	FULL	35	169	UNKNOWN_SOURCE	0	0
2067	1033	ZL3b	f14r	14	f14r|f14r.1-f14r.7	DELTA	35	169	UNKNOWN_SOURCE	0	0
2068	1034	ZL3b	f14r	14	f14r|f14r.8-f14r.13	FULL	41	188	UNKNOWN_SOURCE	0	0
2069	1034	ZL3b	f14r	14	f14r|f14r.8-f14r.13	DELTA	41	188	UNKNOWN_SOURCE	0	0
2070	1035	ZL3b	f14r	14	f14r|f14r.1-f14r.7;f14r|f14r.8-f14r.13	FULL	76	357	UNKNOWN_SOURCE	0	0
2071	1035	ZL3b	f14r	14	f14r|f14r.1-f14r.7;f14r|f14r.8-f14r.13	DELTA	76	357	UNKNOWN_SOURCE	0	0
2072	1036	ZL3b	f14v	14	f14v|f14v.1-f14v.9	FULL	75	338	UNKNOWN_SOURCE	0	0
2073	1036	ZL3b	f14v	14	f14v|f14v.1-f14v.9	DELTA	75	338	UNKNOWN_SOURCE	0	0
2074	1037	ZL3b	f15r	15	f15r|f15r.1-f15r.15	FULL	94	437	UNKNOWN_SOURCE	0	0
2075	1037	ZL3b	f15r	15	f15r|f15r.1-f15r.15	DELTA	94	437	UNKNOWN_SOURCE	0	0
2076	1038	ZL3b	f15v	15	f15v|f15v.1-f15v.12	FULL	72	329	UNKNOWN_SOURCE	0	0
2077	1038	ZL3b	f15v	15	f15v|f15v.1-f15v.12	DELTA	72	329	UNKNOWN_SOURCE	0	0
2078	1039	ZL3b	f16r	16	f16r|f16r.1-f16r.4	FULL	27	141	UNKNOWN_SOURCE	0	0
2079	1039	ZL3b	f16r	16	f16r|f16r.1-f16r.4	DELTA	27	141	UNKNOWN_SOURCE	0	0
2080	1040	ZL3b	f16r	16	f16r|f16r.5-f16r.9	FULL	32	137	UNKNOWN_SOURCE	0	0
2081	1040	ZL3b	f16r	16	f16r|f16r.5-f16r.9	DELTA	32	137	UNKNOWN_SOURCE	0	0
2082	1041	ZL3b	f16r	16	f16r|f16r.10-f16r.13	FULL	25	125	UNKNOWN_SOURCE	0	0
2083	1041	ZL3b	f16r	16	f16r|f16r.10-f16r.13	DELTA	25	125	UNKNOWN_SOURCE	0	0
2084	1042	ZL3b	f16r	16	f16r|f16r.1-f16r.4;f16r|f16r.5-f16r.9	FULL	59	278	UNKNOWN_SOURCE	0	0
2085	1042	ZL3b	f16r	16	f16r|f16r.1-f16r.4;f16r|f16r.5-f16r.9	DELTA	59	278	UNKNOWN_SOURCE	0	0
2086	1043	ZL3b	f16r	16	f16r|f16r.5-f16r.9;f16r|f16r.10-f16r.13	FULL	57	262	UNKNOWN_SOURCE	0	0
2087	1043	ZL3b	f16r	16	f16r|f16r.5-f16r.9;f16r|f16r.10-f16r.13	DELTA	57	262	UNKNOWN_SOURCE	0	0
2088	1044	ZL3b	f16r	16	f16r|f16r.1-f16r.4;f16r|f16r.5-f16r.9;f16r|f16r.10-f16r.13	FULL	84	403	UNKNOWN_SOURCE	0	0
2089	1044	ZL3b	f16r	16	f16r|f16r.1-f16r.4;f16r|f16r.5-f16r.9;f16r|f16r.10-f16r.13	DELTA	84	403	UNKNOWN_SOURCE	0	0
2090	1045	ZL3b	f16v	16	f16v|f16v.1-f16v.6	FULL	37	181	UNKNOWN_SOURCE	0	0
2091	1045	ZL3b	f16v	16	f16v|f16v.1-f16v.6	DELTA	37	181	UNKNOWN_SOURCE	0	0
2092	1046	ZL3b	f16v	16	f16v|f16v.7-f16v.13	FULL	39	196	UNKNOWN_SOURCE	0	0
2093	1046	ZL3b	f16v	16	f16v|f16v.7-f16v.13	DELTA	39	196	UNKNOWN_SOURCE	0	0
2094	1047	ZL3b	f16v	16	f16v|f16v.1-f16v.6;f16v|f16v.7-f16v.13	FULL	76	377	UNKNOWN_SOURCE	0	0
2095	1047	ZL3b	f16v	16	f16v|f16v.1-f16v.6;f16v|f16v.7-f16v.13	DELTA	76	377	UNKNOWN_SOURCE	0	0
2096	1048	ZL3b	f17r	17	f17r|f17r.1-f17r.3	FULL	26	121	UNKNOWN_SOURCE	0	0
2097	1048	ZL3b	f17r	17	f17r|f17r.1-f17r.3	DELTA	26	121	UNKNOWN_SOURCE	0	0
2098	1049	ZL3b	f17r	17	f17r|f17r.4-f17r.6	FULL	23	114	UNKNOWN_SOURCE	0	0
2099	1049	ZL3b	f17r	17	f17r|f17r.4-f17r.6	DELTA	23	114	UNKNOWN_SOURCE	0	0
2100	1050	ZL3b	f17r	17	f17r|f17r.7-f17r.12	FULL	29	152	UNKNOWN_SOURCE	0	0
2101	1050	ZL3b	f17r	17	f17r|f17r.7-f17r.12	DELTA	29	152	UNKNOWN_SOURCE	0	0
2102	1051	ZL3b	f17r	17	f17r|f17r.1-f17r.3;f17r|f17r.4-f17r.6	FULL	49	235	UNKNOWN_SOURCE	0	0
2103	1051	ZL3b	f17r	17	f17r|f17r.1-f17r.3;f17r|f17r.4-f17r.6	DELTA	49	235	UNKNOWN_SOURCE	0	0
2104	1052	ZL3b	f17r	17	f17r|f17r.4-f17r.6;f17r|f17r.7-f17r.12	FULL	52	266	UNKNOWN_SOURCE	0	0
2105	1052	ZL3b	f17r	17	f17r|f17r.4-f17r.6;f17r|f17r.7-f17r.12	DELTA	52	266	UNKNOWN_SOURCE	0	0
2106	1053	ZL3b	f17r	17	f17r|f17r.1-f17r.3;f17r|f17r.4-f17r.6;f17r|f17r.7-f17r.12	FULL	78	387	UNKNOWN_SOURCE	0	0
2107	1053	ZL3b	f17r	17	f17r|f17r.1-f17r.3;f17r|f17r.4-f17r.6;f17r|f17r.7-f17r.12	DELTA	78	387	UNKNOWN_SOURCE	0	0
2108	1054	ZL3b	f17v	17	f17v|f17v.1-f17v.23	FULL	135	662	UNKNOWN_SOURCE	0	0
2109	1054	ZL3b	f17v	17	f17v|f17v.1-f17v.23	DELTA	135	662	UNKNOWN_SOURCE	0	0
2110	1055	ZL3b	f18r	18	f18r|f18r.1-f18r.4	FULL	30	173	UNKNOWN_SOURCE	0	0
2111	1055	ZL3b	f18r	18	f18r|f18r.1-f18r.4	DELTA	30	173	UNKNOWN_SOURCE	0	0
2112	1056	ZL3b	f18r	18	f18r|f18r.5-f18r.14	FULL	54	267	UNKNOWN_SOURCE	0	0
2113	1056	ZL3b	f18r	18	f18r|f18r.5-f18r.14	DELTA	54	267	UNKNOWN_SOURCE	0	0
2114	1057	ZL3b	f18r	18	f18r|f18r.1-f18r.4;f18r|f18r.5-f18r.14	FULL	84	440	UNKNOWN_SOURCE	0	0
2115	1057	ZL3b	f18r	18	f18r|f18r.1-f18r.4;f18r|f18r.5-f18r.14	DELTA	84	440	UNKNOWN_SOURCE	0	0
2116	1058	ZL3b	f18v	18	f18v|f18v.1-f18v.10	FULL	69	322	UNKNOWN_SOURCE	0	0
2117	1058	ZL3b	f18v	18	f18v|f18v.1-f18v.10	DELTA	69	322	UNKNOWN_SOURCE	0	0
2118	1059	ZL3b	f19r	19	f19r|f19r.1-f19r.13	FULL	78	364	UNKNOWN_SOURCE	0	0
2119	1059	ZL3b	f19r	19	f19r|f19r.1-f19r.13	DELTA	78	364	UNKNOWN_SOURCE	0	0
2120	1060	ZL3b	f19v	19	f19v|f19v.1-f19v.7	FULL	37	185	UNKNOWN_SOURCE	0	0
2121	1060	ZL3b	f19v	19	f19v|f19v.1-f19v.7	DELTA	37	185	UNKNOWN_SOURCE	0	0
2122	1061	ZL3b	f19v	19	f19v|f19v.8-f19v.14	FULL	41	202	UNKNOWN_SOURCE	0	0
2123	1061	ZL3b	f19v	19	f19v|f19v.8-f19v.14	DELTA	41	202	UNKNOWN_SOURCE	0	0
2124	1062	ZL3b	f19v	19	f19v|f19v.1-f19v.7;f19v|f19v.8-f19v.14	FULL	78	387	UNKNOWN_SOURCE	0	0
2125	1062	ZL3b	f19v	19	f19v|f19v.1-f19v.7;f19v|f19v.8-f19v.14	DELTA	78	387	UNKNOWN_SOURCE	0	0
2126	1063	ZL3b	f20r	20	f20r|f20r.1-f20r.4	FULL	27	149	UNKNOWN_SOURCE	0	0
2127	1063	ZL3b	f20r	20	f20r|f20r.1-f20r.4	DELTA	27	149	UNKNOWN_SOURCE	0	0
2128	1064	ZL3b	f20r	20	f20r|f20r.5-f20r.8	FULL	27	145	UNKNOWN_SOURCE	0	0
2129	1064	ZL3b	f20r	20	f20r|f20r.5-f20r.8	DELTA	27	145	UNKNOWN_SOURCE	0	0
2130	1065	ZL3b	f20r	20	f20r|f20r.9-f20r.13	FULL	35	190	UNKNOWN_SOURCE	0	0
2131	1065	ZL3b	f20r	20	f20r|f20r.9-f20r.13	DELTA	35	190	UNKNOWN_SOURCE	0	0
2132	1066	ZL3b	f20r	20	f20r|f20r.1-f20r.4;f20r|f20r.5-f20r.8	FULL	54	294	UNKNOWN_SOURCE	0	0
2133	1066	ZL3b	f20r	20	f20r|f20r.1-f20r.4;f20r|f20r.5-f20r.8	DELTA	54	294	UNKNOWN_SOURCE	0	0
2134	1067	ZL3b	f20r	20	f20r|f20r.5-f20r.8;f20r|f20r.9-f20r.13	FULL	62	335	UNKNOWN_SOURCE	0	0
2135	1067	ZL3b	f20r	20	f20r|f20r.5-f20r.8;f20r|f20r.9-f20r.13	DELTA	62	335	UNKNOWN_SOURCE	0	0
2136	1068	ZL3b	f20r	20	f20r|f20r.1-f20r.4;f20r|f20r.5-f20r.8;f20r|f20r.9-f20r.13	FULL	89	484	UNKNOWN_SOURCE	0	0
2137	1068	ZL3b	f20r	20	f20r|f20r.1-f20r.4;f20r|f20r.5-f20r.8;f20r|f20r.9-f20r.13	DELTA	89	484	UNKNOWN_SOURCE	0	0
2138	1069	ZL3b	f20v	20	f20v|f20v.1-f20v.4	FULL	34	156	UNKNOWN_SOURCE	0	0
2139	1069	ZL3b	f20v	20	f20v|f20v.1-f20v.4	DELTA	34	156	UNKNOWN_SOURCE	0	0
2140	1070	ZL3b	f20v	20	f20v|f20v.5-f20v.11	FULL	52	258	UNKNOWN_SOURCE	0	0
2141	1070	ZL3b	f20v	20	f20v|f20v.5-f20v.11	DELTA	52	258	UNKNOWN_SOURCE	0	0
2142	1071	ZL3b	f20v	20	f20v|f20v.1-f20v.4;f20v|f20v.5-f20v.11	FULL	86	414	UNKNOWN_SOURCE	0	0
2143	1071	ZL3b	f20v	20	f20v|f20v.1-f20v.4;f20v|f20v.5-f20v.11	DELTA	86	414	UNKNOWN_SOURCE	0	0
2144	1072	ZL3b	f21r	21	f21r|f21r.1-f21r.3	FULL	28	127	UNKNOWN_SOURCE	0	0
2145	1072	ZL3b	f21r	21	f21r|f21r.1-f21r.3	DELTA	28	127	UNKNOWN_SOURCE	0	0
2146	1073	ZL3b	f21r	21	f21r|f21r.4-f21r.7	FULL	33	167	UNKNOWN_SOURCE	0	0
2147	1073	ZL3b	f21r	21	f21r|f21r.4-f21r.7	DELTA	33	167	UNKNOWN_SOURCE	0	0
2148	1074	ZL3b	f21r	21	f21r|f21r.8-f21r.12	FULL	43	208	UNKNOWN_SOURCE	0	0
2149	1074	ZL3b	f21r	21	f21r|f21r.8-f21r.12	DELTA	43	208	UNKNOWN_SOURCE	0	0
2150	1075	ZL3b	f21r	21	f21r|f21r.1-f21r.3;f21r|f21r.4-f21r.7	FULL	61	294	UNKNOWN_SOURCE	0	0
2151	1075	ZL3b	f21r	21	f21r|f21r.1-f21r.3;f21r|f21r.4-f21r.7	DELTA	61	294	UNKNOWN_SOURCE	0	0
2152	1076	ZL3b	f21r	21	f21r|f21r.4-f21r.7;f21r|f21r.8-f21r.12	FULL	76	375	UNKNOWN_SOURCE	0	0
2153	1076	ZL3b	f21r	21	f21r|f21r.4-f21r.7;f21r|f21r.8-f21r.12	DELTA	76	375	UNKNOWN_SOURCE	0	0
2154	1077	ZL3b	f21r	21	f21r|f21r.1-f21r.3;f21r|f21r.4-f21r.7;f21r|f21r.8-f21r.12	FULL	104	502	UNKNOWN_SOURCE	0	0
2155	1077	ZL3b	f21r	21	f21r|f21r.1-f21r.3;f21r|f21r.4-f21r.7;f21r|f21r.8-f21r.12	DELTA	104	502	UNKNOWN_SOURCE	0	0
2156	1078	ZL3b	f21v	21	f21v|f21v.1-f21v.8	FULL	58	282	UNKNOWN_SOURCE	0	0
2157	1078	ZL3b	f21v	21	f21v|f21v.1-f21v.8	DELTA	58	282	UNKNOWN_SOURCE	0	0
2158	1079	ZL3b	f22r	22	f22r|f22r.1-f22r.3	FULL	32	136	UNKNOWN_SOURCE	0	0
2159	1079	ZL3b	f22r	22	f22r|f22r.1-f22r.3	DELTA	32	136	UNKNOWN_SOURCE	0	0
2160	1080	ZL3b	f22r	22	f22r|f22r.4-f22r.6	FULL	22	110	UNKNOWN_SOURCE	0	0
2161	1080	ZL3b	f22r	22	f22r|f22r.4-f22r.6	DELTA	22	110	UNKNOWN_SOURCE	0	0
2162	1081	ZL3b	f22r	22	f22r|f22r.7-f22r.9	FULL	24	142	UNKNOWN_SOURCE	0	0
2163	1081	ZL3b	f22r	22	f22r|f22r.7-f22r.9	DELTA	24	142	UNKNOWN_SOURCE	0	0
2164	1082	ZL3b	f22r	22	f22r|f22r.10-f22r.13	FULL	33	167	UNKNOWN_SOURCE	0	0
2165	1082	ZL3b	f22r	22	f22r|f22r.10-f22r.13	DELTA	33	167	UNKNOWN_SOURCE	0	0
2166	1083	ZL3b	f22r	22	f22r|f22r.1-f22r.3;f22r|f22r.4-f22r.6	FULL	54	246	UNKNOWN_SOURCE	0	0
2167	1083	ZL3b	f22r	22	f22r|f22r.1-f22r.3;f22r|f22r.4-f22r.6	DELTA	54	246	UNKNOWN_SOURCE	0	0
2168	1084	ZL3b	f22r	22	f22r|f22r.4-f22r.6;f22r|f22r.7-f22r.9	FULL	46	252	UNKNOWN_SOURCE	0	0
2169	1084	ZL3b	f22r	22	f22r|f22r.4-f22r.6;f22r|f22r.7-f22r.9	DELTA	46	252	UNKNOWN_SOURCE	0	0
2170	1085	ZL3b	f22r	22	f22r|f22r.7-f22r.9;f22r|f22r.10-f22r.13	FULL	57	309	UNKNOWN_SOURCE	0	0
2171	1085	ZL3b	f22r	22	f22r|f22r.7-f22r.9;f22r|f22r.10-f22r.13	DELTA	57	309	UNKNOWN_SOURCE	0	0
2172	1086	ZL3b	f22r	22	f22r|f22r.1-f22r.3;f22r|f22r.4-f22r.6;f22r|f22r.7-f22r.9	FULL	78	388	UNKNOWN_SOURCE	0	0
2173	1086	ZL3b	f22r	22	f22r|f22r.1-f22r.3;f22r|f22r.4-f22r.6;f22r|f22r.7-f22r.9	DELTA	78	388	UNKNOWN_SOURCE	0	0
2174	1087	ZL3b	f22r	22	f22r|f22r.4-f22r.6;f22r|f22r.7-f22r.9;f22r|f22r.10-f22r.13	FULL	79	419	UNKNOWN_SOURCE	0	0
2175	1087	ZL3b	f22r	22	f22r|f22r.4-f22r.6;f22r|f22r.7-f22r.9;f22r|f22r.10-f22r.13	DELTA	79	419	UNKNOWN_SOURCE	0	0
2176	1088	ZL3b	f22r	22	f22r|f22r.1-f22r.3;f22r|f22r.4-f22r.6;f22r|f22r.7-f22r.9;f22r|f22r.10-f22r.13	FULL	111	555	UNKNOWN_SOURCE	0	0
2177	1088	ZL3b	f22r	22	f22r|f22r.1-f22r.3;f22r|f22r.4-f22r.6;f22r|f22r.7-f22r.9;f22r|f22r.10-f22r.13	DELTA	111	555	UNKNOWN_SOURCE	0	0
2178	1089	ZL3b	f22v	22	f22v|f22v.1-f22v.5	FULL	33	161	UNKNOWN_SOURCE	0	0
2179	1089	ZL3b	f22v	22	f22v|f22v.1-f22v.5	DELTA	33	161	UNKNOWN_SOURCE	0	0
2180	1090	ZL3b	f22v	22	f22v|f22v.6-f22v.16	FULL	44	224	UNKNOWN_SOURCE	0	0
2181	1090	ZL3b	f22v	22	f22v|f22v.6-f22v.16	DELTA	44	224	UNKNOWN_SOURCE	0	0
2182	1091	ZL3b	f22v	22	f22v|f22v.1-f22v.5;f22v|f22v.6-f22v.16	FULL	77	385	UNKNOWN_SOURCE	0	0
2183	1091	ZL3b	f22v	22	f22v|f22v.1-f22v.5;f22v|f22v.6-f22v.16	DELTA	77	385	UNKNOWN_SOURCE	0	0
2184	1092	ZL3b	f23r	23	f23r|f23r.1-f23r.3	FULL	32	138	UNKNOWN_SOURCE	0	0
2185	1092	ZL3b	f23r	23	f23r|f23r.1-f23r.3	DELTA	32	138	UNKNOWN_SOURCE	0	0
2186	1093	ZL3b	f23r	23	f23r|f23r.4-f23r.5	FULL	21	102	UNKNOWN_SOURCE	0	0
2187	1093	ZL3b	f23r	23	f23r|f23r.4-f23r.5	DELTA	21	102	UNKNOWN_SOURCE	0	0
2188	1094	ZL3b	f23r	23	f23r|f23r.6-f23r.11	FULL	57	251	UNKNOWN_SOURCE	0	0
2189	1094	ZL3b	f23r	23	f23r|f23r.6-f23r.11	DELTA	57	251	UNKNOWN_SOURCE	0	0
2190	1095	ZL3b	f23r	23	f23r|f23r.1-f23r.3;f23r|f23r.4-f23r.5	FULL	53	240	UNKNOWN_SOURCE	0	0
2191	1095	ZL3b	f23r	23	f23r|f23r.1-f23r.3;f23r|f23r.4-f23r.5	DELTA	53	240	UNKNOWN_SOURCE	0	0
2192	1096	ZL3b	f23r	23	f23r|f23r.4-f23r.5;f23r|f23r.6-f23r.11	FULL	78	353	UNKNOWN_SOURCE	0	0
2193	1096	ZL3b	f23r	23	f23r|f23r.4-f23r.5;f23r|f23r.6-f23r.11	DELTA	78	353	UNKNOWN_SOURCE	0	0
2194	1097	ZL3b	f23r	23	f23r|f23r.1-f23r.3;f23r|f23r.4-f23r.5;f23r|f23r.6-f23r.11	FULL	110	491	UNKNOWN_SOURCE	0	0
2195	1097	ZL3b	f23r	23	f23r|f23r.1-f23r.3;f23r|f23r.4-f23r.5;f23r|f23r.6-f23r.11	DELTA	110	491	UNKNOWN_SOURCE	0	0
2196	1098	ZL3b	f23v	23	f23v|f23v.1-f23v.5	FULL	41	196	UNKNOWN_SOURCE	0	0
2197	1098	ZL3b	f23v	23	f23v|f23v.1-f23v.5	DELTA	41	196	UNKNOWN_SOURCE	0	0
2198	1099	ZL3b	f23v	23	f23v|f23v.6-f23v.12	FULL	54	222	UNKNOWN_SOURCE	0	0
2199	1099	ZL3b	f23v	23	f23v|f23v.6-f23v.12	DELTA	54	222	UNKNOWN_SOURCE	0	0
2200	1100	ZL3b	f23v	23	f23v|f23v.1-f23v.5;f23v|f23v.6-f23v.12	FULL	95	418	UNKNOWN_SOURCE	0	0
2201	1100	ZL3b	f23v	23	f23v|f23v.1-f23v.5;f23v|f23v.6-f23v.12	DELTA	95	418	UNKNOWN_SOURCE	0	0
2202	1101	ZL3b	f24r	24	f24r|f24r.1-f24r.20	FULL	110	471	UNKNOWN_SOURCE	0	0
2203	1101	ZL3b	f24r	24	f24r|f24r.1-f24r.20	DELTA	110	471	UNKNOWN_SOURCE	0	0
2204	1102	ZL3b	f24v	24	f24v|f24v.1-f24v.5	FULL	35	197	UNKNOWN_SOURCE	0	0
2205	1102	ZL3b	f24v	24	f24v|f24v.1-f24v.5	DELTA	35	197	UNKNOWN_SOURCE	0	0
2206	1103	ZL3b	f24v	24	f24v|f24v.6-f24v.16	FULL	50	261	UNKNOWN_SOURCE	0	0
2207	1103	ZL3b	f24v	24	f24v|f24v.6-f24v.16	DELTA	50	261	UNKNOWN_SOURCE	0	0
2208	1104	ZL3b	f24v	24	f24v|f24v.1-f24v.5;f24v|f24v.6-f24v.16	FULL	85	458	UNKNOWN_SOURCE	0	0
2209	1104	ZL3b	f24v	24	f24v|f24v.1-f24v.5;f24v|f24v.6-f24v.16	DELTA	85	458	UNKNOWN_SOURCE	0	0
2210	1105	ZL3b	f25r	25	f25r|f25r.1-f25r.7	FULL	47	257	UNKNOWN_SOURCE	0	0
2211	1105	ZL3b	f25r	25	f25r|f25r.1-f25r.7	DELTA	47	257	UNKNOWN_SOURCE	0	0
2212	1106	ZL3b	f25v	25	f25v|f25v.1-f25v.7	FULL	60	300	UNKNOWN_SOURCE	0	0
2213	1106	ZL3b	f25v	25	f25v|f25v.1-f25v.7	DELTA	60	300	UNKNOWN_SOURCE	0	0
2214	1107	ZL3b	f26r	26	f26r|f26r.1-f26r.6	FULL	53	266	UNKNOWN_SOURCE	0	0
2215	1107	ZL3b	f26r	26	f26r|f26r.1-f26r.6	DELTA	53	266	UNKNOWN_SOURCE	0	0
2216	1108	ZL3b	f26r	26	f26r|f26r.7-f26r.10	FULL	37	173	UNKNOWN_SOURCE	0	0
2217	1108	ZL3b	f26r	26	f26r|f26r.7-f26r.10	DELTA	37	173	UNKNOWN_SOURCE	0	0
2218	1109	ZL3b	f26r	26	f26r|f26r.1-f26r.6;f26r|f26r.7-f26r.10	FULL	90	439	UNKNOWN_SOURCE	0	0
2219	1109	ZL3b	f26r	26	f26r|f26r.1-f26r.6;f26r|f26r.7-f26r.10	DELTA	90	439	UNKNOWN_SOURCE	0	0
2220	1110	ZL3b	f26v	26	f26v|f26v.1-f26v.9	FULL	93	480	UNKNOWN_SOURCE	0	0
2221	1110	ZL3b	f26v	26	f26v|f26v.1-f26v.9	DELTA	93	480	UNKNOWN_SOURCE	0	0
2222	1111	ZL3b	f27r	27	f27r|f27r.1-f27r.6	FULL	50	223	UNKNOWN_SOURCE	0	0
2223	1111	ZL3b	f27r	27	f27r|f27r.1-f27r.6	DELTA	50	223	UNKNOWN_SOURCE	0	0
2224	1112	ZL3b	f27r	27	f27r|f27r.7-f27r.13	FULL	44	191	UNKNOWN_SOURCE	0	0
2225	1112	ZL3b	f27r	27	f27r|f27r.7-f27r.13	DELTA	44	191	UNKNOWN_SOURCE	0	0
2226	1113	ZL3b	f27r	27	f27r|f27r.1-f27r.6;f27r|f27r.7-f27r.13	FULL	94	414	UNKNOWN_SOURCE	0	0
2227	1113	ZL3b	f27r	27	f27r|f27r.1-f27r.6;f27r|f27r.7-f27r.13	DELTA	94	414	UNKNOWN_SOURCE	0	0
2228	1114	ZL3b	f28r	28	f28r|f28r.1-f28r.9	FULL	68	348	UNKNOWN_SOURCE	0	0
2229	1114	ZL3b	f28r	28	f28r|f28r.1-f28r.9	DELTA	68	348	UNKNOWN_SOURCE	0	0
