lexicon	shol	paragraph	grammar	chol	timing	mix	relation	events	final_edges	potential_transfers	row_status
C	A	f29v.1-f29v.4	B	D	O	D	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	B	D	O	D	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	B	D	I	U	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	B	D	I	U	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	B	D	I	D	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	B	D	I	D	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	B	H	O	U	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	B	H	O	U	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	B	H	O	D	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	B	H	O	D	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	B	H	I	U	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	B	H	I	U	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	B	H	I	D	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	B	H	I	D	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	J	D	O	U	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	J	D	O	U	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	J	D	O	D	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	J	D	O	D	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	J	D	I	U	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	J	D	I	U	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	J	D	I	D	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	J	D	I	D	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	J	H	O	U	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	J	H	O	U	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	J	H	O	D	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	J	H	O	D	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	J	H	I	U	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	J	H	I	U	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	J	H	I	D	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	J	H	I	D	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	M	D	O	U	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	M	D	O	U	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	M	D	O	D	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	M	D	O	D	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	M	D	I	U	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	M	D	I	U	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	M	D	I	D	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	M	D	I	D	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	M	H	O	U	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	M	H	O	U	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	M	H	O	D	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	M	H	O	D	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	M	H	I	U	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	M	H	I	U	V	16	[]	0	recorded
C	A	f29v.1-f29v.4	M	H	I	D	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	M	H	I	D	V	16	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	B	D	O	U	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	B	D	O	U	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	B	D	O	D	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	B	D	O	D	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	B	D	I	U	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	B	D	I	U	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	B	D	I	D	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	B	D	I	D	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	B	H	O	U	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	B	H	O	U	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	B	H	O	D	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	B	H	O	D	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	B	H	I	U	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	B	H	I	U	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	B	H	I	D	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	B	H	I	D	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	J	D	O	U	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	J	D	O	U	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	J	D	O	D	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	J	D	O	D	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	J	D	I	U	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	J	D	I	U	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	J	D	I	D	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	J	D	I	D	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	J	H	O	U	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	J	H	O	U	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	J	H	O	D	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	J	H	O	D	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	U	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	U	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	D	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	D	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	M	D	O	U	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	M	D	O	U	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	M	D	O	D	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	M	D	O	D	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	M	D	I	U	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	M	D	I	U	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	M	D	I	D	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	M	D	I	D	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	U	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	U	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	D	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	D	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	U	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	U	V	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	D	T	45	[]	0	recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	D	V	45	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	B	D	O	U	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	B	D	O	U	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	B	D	O	D	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	B	D	O	D	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	B	D	I	U	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	B	D	I	U	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	B	D	I	D	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	B	D	I	D	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	O	U	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	O	U	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	O	D	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	O	D	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	I	U	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	I	U	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	I	D	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	I	D	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	J	D	O	U	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	J	D	O	U	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	J	D	O	D	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	J	D	O	D	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	J	D	I	U	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	J	D	I	U	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	J	D	I	D	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	J	D	I	D	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	J	H	O	U	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	J	H	O	U	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	J	H	O	D	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	J	H	O	D	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	J	H	I	U	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	J	H	I	U	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	J	H	I	D	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	J	H	I	D	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	M	D	O	U	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	M	D	O	U	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	M	D	O	D	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	M	D	O	D	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	M	D	I	U	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	M	D	I	U	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	M	D	I	D	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	M	D	I	D	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	M	H	O	U	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	M	H	O	U	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	M	H	O	D	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	M	H	O	D	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	M	H	I	U	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	M	H	I	U	V	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	M	H	I	D	T	23	[]	0	recorded
O	Q	f9v|f9v.5-f9v.12	M	H	I	D	V	23	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	B	D	O	U	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	B	D	O	U	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	B	D	O	D	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	B	D	O	D	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	B	D	I	U	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	B	D	I	U	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	B	D	I	D	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	B	D	I	D	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	B	H	O	U	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	B	H	O	U	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	B	H	O	D	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	B	H	O	D	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	B	H	I	U	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	B	H	I	U	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	B	H	I	D	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	B	H	I	D	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	J	D	O	U	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	J	D	O	U	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	J	D	O	D	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	J	D	O	D	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	J	D	I	U	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	J	D	I	U	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	J	D	I	D	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	J	D	I	D	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	J	H	O	U	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	J	H	O	U	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	J	H	O	D	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	J	H	O	D	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	J	H	I	U	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	J	H	I	U	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	J	H	I	D	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	J	H	I	D	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	M	D	O	U	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	M	D	O	U	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	M	D	O	D	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	M	D	O	D	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	M	D	I	U	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	M	D	I	U	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	M	D	I	D	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	M	D	I	D	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	M	H	O	U	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	M	H	O	U	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	M	H	O	D	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	M	H	O	D	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	M	H	I	U	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	M	H	I	U	V	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	M	H	I	D	T	70	[]	0	recorded
O	Q	f17v|f17v.1-f17v.23	M	H	I	D	V	70	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	B	D	O	U	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	B	D	O	U	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	B	D	O	D	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	B	D	O	D	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	B	D	I	U	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	B	D	I	U	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	B	D	I	D	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	B	D	I	D	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	B	H	O	U	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	B	H	O	U	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	B	H	O	D	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	B	H	O	D	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	B	H	I	U	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	B	H	I	U	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	B	H	I	D	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	B	H	I	D	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	J	D	O	U	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	J	D	O	U	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	J	D	O	D	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	J	D	O	D	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	J	D	I	U	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	J	D	I	U	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	J	D	I	D	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	J	D	I	D	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	J	H	O	U	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	J	H	O	U	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	J	H	O	D	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	J	H	O	D	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	J	H	I	U	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	J	H	I	U	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	J	H	I	D	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	J	H	I	D	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	M	D	O	U	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	M	D	O	U	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	M	D	O	D	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	M	D	O	D	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	M	D	I	U	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	M	D	I	U	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	M	D	I	D	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	M	D	I	D	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	M	H	O	U	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	M	H	O	U	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	M	H	O	D	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	M	H	O	D	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	M	H	I	U	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	M	H	I	U	V	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	M	H	I	D	T	16	[]	0	recorded
O	Q	f19v|f19v.8-f19v.14	M	H	I	D	V	16	[]	0	recorded
O	Q	f22v|f22v.6-f22v.16	B	D	O	U	T	27	[]	0	recorded
O	Q	f22v|f22v.6-f22v.16	B	D	O	U	V	27	"[[""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	B	D	O	D	T	27	"[[""f22v.15:1"", ""f22v.8:2""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	B	D	O	D	V	27	"[[""f22v.15:1"", ""f22v.8:2""], [""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	B	D	I	U	T	27	[]	0	recorded
O	Q	f22v|f22v.6-f22v.16	B	D	I	U	V	27	"[[""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	B	D	I	D	T	27	"[[""f22v.15:1"", ""f22v.8:2""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	B	D	I	D	V	27	"[[""f22v.15:1"", ""f22v.8:2""], [""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	B	H	O	U	T	27	[]	0	recorded
O	Q	f22v|f22v.6-f22v.16	B	H	O	U	V	27	"[[""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	B	H	O	D	T	27	"[[""f22v.15:1"", ""f22v.8:2""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	B	H	O	D	V	27	"[[""f22v.15:1"", ""f22v.8:2""], [""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	B	H	I	U	T	27	[]	0	recorded
O	Q	f22v|f22v.6-f22v.16	B	H	I	U	V	27	"[[""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	B	H	I	D	T	27	"[[""f22v.15:1"", ""f22v.8:2""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	B	H	I	D	V	27	"[[""f22v.15:1"", ""f22v.8:2""], [""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	J	D	O	U	T	27	[]	0	recorded
O	Q	f22v|f22v.6-f22v.16	J	D	O	U	V	27	"[[""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	J	D	O	D	T	27	"[[""f22v.15:1"", ""f22v.8:2""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	J	D	O	D	V	27	"[[""f22v.15:1"", ""f22v.8:2""], [""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	J	D	I	U	T	27	[]	0	recorded
O	Q	f22v|f22v.6-f22v.16	J	D	I	U	V	27	"[[""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	J	D	I	D	T	27	"[[""f22v.15:1"", ""f22v.8:2""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	J	D	I	D	V	27	"[[""f22v.15:1"", ""f22v.8:2""], [""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	J	H	O	U	T	27	[]	0	recorded
O	Q	f22v|f22v.6-f22v.16	J	H	O	U	V	27	"[[""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	J	H	O	D	T	27	"[[""f22v.15:1"", ""f22v.8:2""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	J	H	O	D	V	27	"[[""f22v.15:1"", ""f22v.8:2""], [""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	J	H	I	U	T	27	[]	0	recorded
O	Q	f22v|f22v.6-f22v.16	J	H	I	U	V	27	"[[""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	J	H	I	D	T	27	"[[""f22v.15:1"", ""f22v.8:2""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	J	H	I	D	V	27	"[[""f22v.15:1"", ""f22v.8:2""], [""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	M	D	O	U	T	27	[]	0	recorded
O	Q	f22v|f22v.6-f22v.16	M	D	O	U	V	27	"[[""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	M	D	O	D	T	27	"[[""f22v.15:1"", ""f22v.8:2""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	M	D	O	D	V	27	"[[""f22v.15:1"", ""f22v.8:2""], [""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	M	D	I	U	T	27	[]	0	recorded
O	Q	f22v|f22v.6-f22v.16	M	D	I	U	V	27	"[[""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	M	D	I	D	T	27	"[[""f22v.15:1"", ""f22v.8:2""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	M	D	I	D	V	27	"[[""f22v.15:1"", ""f22v.8:2""], [""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	M	H	O	U	T	27	[]	0	recorded
O	Q	f22v|f22v.6-f22v.16	M	H	O	U	V	27	"[[""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	M	H	O	D	T	27	"[[""f22v.15:1"", ""f22v.8:2""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	M	H	O	D	V	27	"[[""f22v.15:1"", ""f22v.8:2""], [""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	M	H	I	U	T	27	[]	0	recorded
O	Q	f22v|f22v.6-f22v.16	M	H	I	U	V	27	"[[""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	M	H	I	D	T	27	"[[""f22v.15:1"", ""f22v.8:2""]]"	0	recorded
O	Q	f22v|f22v.6-f22v.16	M	H	I	D	V	27	"[[""f22v.15:1"", ""f22v.8:2""], [""f22v.8:2"", ""f22v.8:3""]]"	0	recorded
O	Q	f23r|f23r.4-f23r.5	B	D	O	U	T	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	B	D	O	U	V	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	B	D	O	D	T	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	B	D	O	D	V	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	B	D	I	U	T	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	B	D	I	U	V	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	B	D	I	D	T	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	B	D	I	D	V	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	B	H	O	U	T	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	B	H	O	U	V	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	B	H	O	D	T	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	B	H	O	D	V	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	B	H	I	U	T	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	B	H	I	U	V	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	B	H	I	D	T	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	B	H	I	D	V	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	J	D	O	U	T	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	J	D	O	U	V	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	J	D	O	D	T	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	J	D	O	D	V	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	J	D	I	U	T	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	J	D	I	U	V	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	J	D	I	D	T	8	[]	0	recorded
O	Q	f23r|f23r.4-f23r.5	J	D	I	D	V	8	[]	0	recorded
