x_occurrence_id	surface	selected_field_type	portable_whole_de	confidence	page	physical_folio	locus	section	language	hand	ordinal	line_token_count	line_position	paragraph_start_line	paragraph_end_line	written_line_eva	component_export_credit	l2_surface	l2_reader_exact	l2_status	l2_axes	l2_roles	l2_semantic_candidate_de	l1_surface	l1_reader_exact	l1_status	l1_axes	l1_roles	l1_semantic_candidate_de	r1_surface	r1_reader_exact	r1_status	r1_axes	r1_roles	r1_semantic_candidate_de	r2_surface	r2_reader_exact	r2_status	r2_axes	r2_roles	r2_semantic_candidate_de	left_is_h1	right_is_exact_daiin
G764-X0217	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f86v3	f86	f86v3.17	C	B	2	3	6	MIDDLE	0	1	dsheody qokchey dal or odaiin sar	0	dsheody	1	CLEAN	NONE	OPEN	[dsheody:?]	qokchey	1	CLEAN	HOT|DRY|MIDDLE_STAGE	QUALITY_STAGE	heiß und trocken in der Mitte des Grades	or	1	CLEAN	NONE	KNOWN_OTHER	Drogenportion	odaiin	1	CLEAN	PREPARATION|LEVEL_III	QUALITY_STAGE|CONTENT_PREPARATION	Zubereitung, Wertstufe III	0	0
G764-X0218	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f86v3	f86	f86v3.21	C	B	2	7	9	MIDDLE	0	0	dshedy kshey tchdy shdy ralkchedy ytchol qoty okshy tam	0	ralkchedy	1	CLEAN	NONE	OPEN	[ralkchedy:?]	ytchol	1	CLEAN	NONE	OPEN	[ytchol:?]	okshy	1	CLEAN	HOT|MOIST|PREPARATION|BEGIN_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	heiß-feuchter Ansatz am Anfang des Grades	tam	1	CLEAN	NONE	OPEN	[tam:?]	0	0
G764-X0219	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f86v3	f86	f86v3.25	C	B	2	9	11	MIDDLE	0	0	qodaiin y ochedy qotchey qoky daiin chdy oteedy qoty daiin am	0	chdy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	oteedy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	daiin	1	CLEAN	NONE	SCALAR_VALUE	Wert III	am	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	1
G764-X0220	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f86v3	f86	f86v3.7	C	B	2	5	7	MIDDLE	0	0	sain ytaiin ytapy odeeey dal dair ytam	0	ytapy	1	CLEAN	NONE	OPEN	[ytapy:?]	odeeey	1	CLEAN	NONE	OPEN	[odeeey:?]	dair	1	CLEAN	NONE	KNOWN_OTHER	KNOWN_WHOLE_ROLE__RETIRED_LITERAL_MATERIAL_SUPPRESSED	ytam	1	CLEAN	AMOUNT	AMOUNT_VALUE	nimm hiervon ein Maß und kühle es	0	0
G764-X0221	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f86v5	f86	f86v5.36	T	B	2	2	9	MIDDLE	0	0	shody qoty chody ytody olkey otoloty oltal oky dam	0	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	shody	1	CLEAN	PREPARATION|END_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	vollständig eingeweichter Ansatz	chody	1	CLEAN	NONE	KNOWN_OTHER	leicht getrocknet; abgeschlossen	ytody	1	CLEAN	NONE	OPEN	[ytody:?]	0	0
G764-X0222	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f86v5	f86	f86v5.4	T	B	2	4	11	MIDDLE	0	0	ypchesy oky sheeey qoty qotaiin sail chepy ltedy dar olkar am	0	oky	1	CLEAN	HOT|PREPARATION|BEGIN_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	erste Wärmestufe	sheeey	1	CLEAN	NONE	KNOWN_OTHER	feucht, Endstufe	qotaiin	1	CLEAN	NONE	KNOWN_OTHER	kalt; Wert III	sail	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
G764-X0223	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f86v5	f86	f86v5.5	T	B	2	9	11	MIDDLE	0	0	daiin or otol otshey otal olkey chcthody ytar dal ar okary	0	chcthody	1	CLEAN	NONE	OPEN	[chcthody:?]	ytar	1	CLEAN	PART|MATERIAL	AMOUNT_VALUE|CONTENT_PREPARATION	nimm hiervon die erste gekühlte Drogenfraktion	ar	1	CLEAN	NONE	KNOWN_OTHER	Anteil	okary	1	CLEAN	HOT|PART|PREPARATION|CLOSE|END_STAGE	QUALITY_STAGE|AMOUNT_VALUE|CONTENT_PREPARATION|CLOSE	heiße Ansatzfraktion I, abgeschlossen	0	0
G764-X0224	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f86v6	f86	f86v6.24	T	B	2	4	13	MIDDLE	0	0	chey keody choty dal ody qokeedy pchedy ytshy tody dal tchedy qokar oly	0	keody	1	CLEAN	NONE	OPEN	[keody:?]	choty	1	CLEAN	COLD|DRY|PREPARATION	QUALITY_STAGE|CONTENT_PREPARATION	kalter Trockenansatz	ody	1	CLEAN	PREPARATION|CLOSE|END_STAGE	QUALITY_STAGE|CONTENT_PREPARATION|CLOSE	fertiggestellter Ansatz	qokeedy	1	CLEAN	NONE	KNOWN_OTHER	heiß am Ende des Grades	0	0
G764-X0225	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f86v6	f86	f86v6.24	T	B	2	10	13	MIDDLE	0	0	chey keody choty dal ody qokeedy pchedy ytshy tody dal tchedy qokar oly	0	ytshy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	tody	1	CLEAN	COLD|PREPARATION|CLOSE|END_STAGE	QUALITY_STAGE|CONTENT_PREPARATION|CLOSE	kalten Ansatz fertigstellen	tchedy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	qokar	1	CLEAN	NONE	KNOWN_OTHER	heißer Drogenanteil I	0	0
G764-X0226	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f86v6	f86	f86v6.27	T	B	2	3	12	MIDDLE	0	0	alshdr lkar dal kshd shdar shedy qody sheey qotedy olkeey qokchdy ramshy	0	alshdr	1	CLEAN	NONE	OPEN	[alshdr:?]	lkar	1	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	kshd	1	CLEAN	NONE	OPEN	[kshd:?]	shdar	1	CLEAN	NONE	KNOWN_OTHER	eingeweichter, abgemessener Anteil I	0	0
G764-X0227	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f86v6	f86	f86v6.29	T	B	2	9	10	MIDDLE	0	1	dchedy chcthdy shol oky ytaiin ykaiin chedy dy dal shdaiin	0	chedy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	mittlere Trockenstufe erreicht	dy	1	CLEAN	NONE	OPEN	Qualitäts-/Wertfeld geschlossen	shdaiin	1	CLEAN	AMOUNT|MATERIAL	AMOUNT_VALUE|CONTENT_PREPARATION	drei Portionen eingeweichter Droge	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0228	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f87r	f87	f87r.10	H	A	1	5	5	LAST	0	1	sho cthos cheodal ctheody qoty	0	cheodal	1	CLEAN	NONE	OPEN	[cheodal:?]	ctheody	1	CLEAN	NONE	OPEN	[ctheody:?]	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0229	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f87r	f87	f87r.11	H	A	1	2	6	MIDDLE	1	0	psheodshy dal shee saldal shol aldy	0	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	psheodshy	1	CLEAN	NONE	OPEN	[psheodshy:?]	shee	1	CLEAN	MOIST|END_STAGE	QUALITY_STAGE	vollständig anfeuchten	saldal	1	CLEAN	NONE	OPEN	[saldal:?]	0	0
G764-X0230	oteody	RESULT_STAGE_HEAD	Abkühl-/Ergebnisfeld	C0_AXIS_C1_WHOLE_STAGE_RIVAL	f87r	f87	f87r.9	H	A	1	3	5	MIDDLE	0	0	sor shocthey oteody dchol saraiin	0	sor	1	CLEAN	NONE	H2_RECORD_FORM	H2-Ganzform im Feld „Teil- oder Portionsträger“; genaue Bedeutung offen	shocthey	1	CLEAN	NONE	OPEN	[shocthey:?]	dchol	1	CLEAN	DRY|AMOUNT|MATERIAL	QUALITY_STAGE|AMOUNT_VALUE|CONTENT_PREPARATION	Maß trockenen Materials	saraiin	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
G764-X0231	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f88r	f88	f88r.7	P	A	1	7	8	MIDDLE	1	0	dorsheoy ctheol qockhey dory sheor sholfchor dal chcthol	0	sheor	1	CLEAN	MOIST|PART|MATERIAL	QUALITY_STAGE|AMOUNT_VALUE|CONTENT_PREPARATION	feuchter Drogenteil	sholfchor	1	CLEAN	NONE	OPEN	[sholfchor:?]	chcthol	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0232	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f88v	f88	f88v.16	P	A	1	9	9	LAST	0	0	ysheod sheo sheody qokeody qoky chees cheody qokeody dal	0	cheody	1	CLEAN	NONE	KNOWN_OTHER	getrocknete Masse	qokeody	1	CLEAN	NONE	OPEN	[qokeody:?]	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0233	oteody	RESULT_STAGE_HEAD	Abkühl-/Ergebnisfeld	C0_AXIS_C1_WHOLE_STAGE_RIVAL	f88v	f88	f88v.17	P	A	1	4	8	MIDDLE	0	0	qokeey qokeody chor oteody qockhol okol cheedy qokody	0	qokeody	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	chor	1	CLEAN	NONE	KNOWN_OTHER	KNOWN_WHOLE_ROLE__RETIRED_LITERAL_MATERIAL_SUPPRESSED	qockhol	1	CLEAN	PREPARATION	CONTENT_PREPARATION	Mischung zugeben	okol	1	CLEAN	NONE	KNOWN_OTHER	heißer Ansatzstoff	0	0
G764-X0234	oteody	RESULT_STAGE_HEAD	Abkühl-/Ergebnisfeld	C0_AXIS_C1_WHOLE_STAGE_RIVAL	f88v	f88	f88v.19	P	A	1	8	9	MIDDLE	0	0	odaiin sheo ol qokeey olaiin cheody chocthey oteody dy	0	cheody	1	CLEAN	NONE	KNOWN_OTHER	getrocknete Masse	chocthey	1	CLEAN	NONE	OPEN	[chocthey:?]	dy	1	CLEAN	NONE	OPEN	Qualitäts-/Wertfeld geschlossen	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0235	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f89r1	f89	f89r1.10	P	A	1	7	10	MIDDLE	0	1	tdain s chol cheoky cheody qokar dal chor y daiin	0	cheody	1	CLEAN	NONE	KNOWN_OTHER	getrocknete Masse	qokar	1	CLEAN	NONE	KNOWN_OTHER	heißer Drogenanteil I	chor	1	CLEAN	NONE	KNOWN_OTHER	KNOWN_WHOLE_ROLE__RETIRED_LITERAL_MATERIAL_SUPPRESSED	y	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
G764-X0236	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f89r1	f89	f89r1.15	P	A	1	7	8	MIDDLE	1	0	tcheol qoeair sheol qocphey saiin cheocphey dal darolg	0	saiin	1	CLEAN	NONE	AMOUNT_VALUE|H2_RECORD_FORM	drei Drachmen	cheocphey	1	CLEAN	NONE	OPEN	[cheocphey:?]	darolg	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0237	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f89r1	f89	f89r1.18	P	A	1	3	7	MIDDLE	0	1	dals al dal cheody dainaldy al daldal	0	dals	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	al	1	CLEAN	NONE	KNOWN_OTHER	Material I	cheody	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	dainaldy	1	CLEAN	NONE	OPEN	[dainaldy:?]	0	0
G764-X0238	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f89r1	f89	f89r1.20	P	A	1	7	9	MIDDLE	0	0	daim cheom qoay air cheody ldain dal chom chtaii	0	cheody	1	CLEAN	NONE	KNOWN_OTHER	getrocknete Masse	ldain	1	CLEAN	NONE	OPEN	[ldain:?]	chom	1	CLEAN	NONE	OPEN	[chom:?]	chtaii	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
G764-X0239	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f89r1	f89	f89r1.21	P	A	1	4	10	MIDDLE	0	0	taiin dam shoety dal qokchy ykchdy otcham ol sshr aiin	0	dam	1	CLEAN	NONE	AMOUNT_VALUE	Maß-/Wertfeld I	shoety	1	CLEAN	NONE	OPEN	[shoety:?]	qokchy	1	CLEAN	NONE	KNOWN_OTHER	heiß-trocken, Anfangsstufe	ykchdy	1	CLEAN	NONE	OPEN	[ykchdy:?]	0	0
G764-X0240	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f89r1	f89	f89r1.22	P	A	1	10	10	LAST	0	0	ycheeo r sheol qockhedy yty sheody qotol chead chey dal	0	chead	1	CLEAN	NONE	OPEN	[chead:?]	chey	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trocken in der Mitte des Grades	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0241	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f89r1	f89	f89r1.7	P	A	1	4	9	MIDDLE	0	0	dshody qocthy chockhy dal chedy qokeody daldaiin chodaiin dal	0	qocthy	1	CLEAN	NONE	OPEN	[qocthy:?]	chockhy	1	CLEAN	NONE	KNOWN_OTHER	trockene Mischung, Anfangsstufe	chedy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	mittlere Trockenstufe erreicht	qokeody	1	CLEAN	NONE	OPEN	[qokeody:?]	0	0
G764-X0242	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f89v1	f89	f89v1.14	P	A	1	8	10	MIDDLE	0	0	ykeey ykeey odal shoky okol chody okoaiin dal chdy daldaldy	0	chody	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	okoaiin	1	CLEAN	NONE	OPEN	[okoaiin:?]	chdy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trockene Anfangsstufe erreicht	daldaldy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
G764-X0243	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f89v1	f89	f89v1.16	P	A	1	6	9	MIDDLE	0	0	qokaiin ykchol qockhy okaldy okal dal chodar okaiin dalg	0	okaldy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	okal	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	chodar	1	CLEAN	NONE	OPEN	[chodar:?]	okaiin	1	CLEAN	NONE	KNOWN_OTHER	heißer Ansatz, Grad III	0	0
G764-X0244	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f89v1	f89	f89v1.18	P	A	1	4	10	MIDDLE	0	0	qokol sheol qokol dal chol dam qoeey saiin ols chokaiin	0	sheol	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	qokol	1	CLEAN	HOT|PROCESS	QUALITY_STAGE|PROCESS_PASS	erhitzen	chol	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trocken	dam	1	CLEAN	NONE	AMOUNT_VALUE	Maß-/Wertfeld I	0	0
G764-X0245	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f8v	f8	f8v.12	H	A	1	4	8	MIDDLE	1	0	pchar cho rol dal shear chchotaiin chal daiin	0	cho	1	CLEAN	DRY|PREPARATION	QUALITY_STAGE|CONTENT_PREPARATION	Trockenansatz	rol	1	CLEAN	NONE	H3_RECORD_FORM	H3-Ganzform im Feld „Stoff- oder Materialträger“; genaue Bedeutung offen	shear	1	CLEAN	MOIST|PART|PROCESS|MIDDLE_STAGE	QUALITY_STAGE|AMOUNT_VALUE|PROCESS_PASS	erste Fraktion bis zur Mittelstufe einweichen	chchotaiin	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
G764-X0246	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f93r	f93	f93r.3	H	A	1	2	10	MIDDLE	0	0	dsho dal dalody ytchchy dam chody dal ol schodchy qotchd	0	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	dsho	1	CLEAN	MOIST|AMOUNT|PREPARATION|PROCESS	QUALITY_STAGE|AMOUNT_VALUE|CONTENT_PREPARATION|PROCESS_PASS	eine Portion Feuchtansatz abmessen	dalody	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	ytchchy	1	CLEAN	NONE	OPEN	[ytchchy:?]	0	0
G764-X0247	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f93r	f93	f93r.3	H	A	1	7	10	MIDDLE	0	0	dsho dal dalody ytchchy dam chody dal ol schodchy qotchd	0	dam	1	CLEAN	NONE	AMOUNT_VALUE	Maß-/Wertfeld I	chody	1	CLEAN	NONE	KNOWN_OTHER	leicht getrocknet; abgeschlossen	ol	1	CLEAN	NONE	KNOWN_OTHER	Ansatz-/Trägerfeld; genaue Stoffart offen	schodchy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
G764-X0248	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f94r	f94	f94r.6	H	B	3	6	10	MIDDLE	0	0	saiin choky qotchdy otaly chedy dal dy chckhaiin chk qof	0	otaly	1	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	chedy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	dy	1	CLEAN	NONE	OPEN	Qualitäts-/Wertfeld geschlossen	chckhaiin	1	CLEAN	NONE	OPEN	[chckhaiin:?]	0	0
G764-X0249	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f95r1	f95	f95r1.2	H	B	3	10	12	MIDDLE	0	0	ol chdy chdy qokaiin shdy qokaiin chdy kol chdy qoty oky dan	0	kol	1	CLEAN	NONE	OPEN	heiß; nominal heißes Gut/Material	chdy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trockene Anfangsstufe erreicht	oky	1	CLEAN	NONE	KNOWN_OTHER	erste Wärmestufe	dan	1	CLEAN	NONE	OPEN	Grad-/Maßwert I	0	0
G764-X0250	qopchdy	NOMINAL_FIELD	qopchdy-Feld; nominal	C2_NOMINAL_C0_AXIS_C1_STAGE_RIVAL	f95r2	f95	f95r2.5	H	B	3	8	9	MIDDLE	1	0	tshod qokal ody chcfhol okal chedy dalshdy qopchdy kary	0	chedy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	mittlere Trockenstufe erreicht	dalshdy	1	CLEAN	NONE	OPEN	[dalshdy:?]	kary	1	CLEAN	HOT|PART|CLOSE|END_STAGE	QUALITY_STAGE|AMOUNT_VALUE|CLOSE	erste erhitzte Fraktion, abgeschlossen	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0251	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f95v1	f95	f95v1.12	H	B	3	10	10	LAST	0	0	shotshey s aiin ody olkchdy qotaiin shcthy dolkchy tchdaiin dal	0	dolkchy	1	CLEAN	NONE	OPEN	[dolkchy:?]	tchdaiin	1	CLEAN	NONE	OPEN	[tchdaiin:?]	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0252	oteody	RESULT_STAGE_HEAD	Abkühl-/Ergebnisfeld	C0_AXIS_C1_WHOLE_STAGE_RIVAL	f99r	f99	f99r.15	P	A	1	2	9	MIDDLE	1	0	pcheody oteody daiin cpheey tshol dal cfheol olaiin sar	0	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	pcheody	1	CLEAN	NONE	H1_RECORD_FORM	[pcheody:?]	daiin	1	CLEAN	NONE	SCALAR_VALUE	Wert III	cpheey	1	CLEAN	NONE	OPEN	[cpheey:?]	1	1
G764-X0253	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f99r	f99	f99r.15	P	A	1	6	9	MIDDLE	1	0	pcheody oteody daiin cpheey tshol dal cfheol olaiin sar	0	cpheey	1	CLEAN	NONE	OPEN	[cpheey:?]	tshol	1	CLEAN	NONE	KNOWN_OTHER	kalt-feucht	cfheol	1	CLEAN	NONE	OPEN	[cfheol:?]	olaiin	1	CLEAN	AMOUNT|MATERIAL	AMOUNT_VALUE|CONTENT_PREPARATION	drei Portionen Drogenstoff	0	0
G764-X0254	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f9r	f9	f9r.8	H	A	1	7	9	MIDDLE	0	0	qotcho qokchy cthey koraiin okain d dal s olshocthy	0	okain	1	CLEAN	NONE	KNOWN_OTHER	heißer Ansatz, Grad II	d	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	s	1	CLEAN	NONE	KNOWN_OTHER	je	olshocthy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
