gdt753_occurrence_id	gdt753_pair_id	comparison_group	pair_side	surface	paired_surface	page	physical_folio	locus	token_ordinal	line_token_count	normalized_position	current_inherited_semantic_value_de_not_used_as_field_anchor	current_inherited_confidence_not_used_for_field_anchor	current_inherited_authority_not_used_for_field_anchor	current_inherited_dispatch_not_used_for_field_anchor	written_line_eva	left_extent	right_extent	left_boundary_reason	right_boundary_reason	boundary_complete	anchor_count	anchor_surfaces	anchor_tags	anchor_evidence	field_channel	slot_class	slot_label_de	process_or_material_middle_support	preparation_support	quality_stage_support	process_support	material_support	middle_stage_support	unknown_cells_inside	literal_identity	confirmed_lexeme	component_export_credit
G753-O0233	G753-P07	MATCHED_NONQ_PAIR	BASE	kaiin	ykaiin	f77v	f77	f77v.15	2	3	0.500000	heiß, Grad III	W3_SOLID_WORKING_THEORY	kaiin#GLOBAL	UNCHANGED_GDT733	qol kaiin shey	1	1	LINE_EDGE_AFTER_R1	LINE_EDGE_AFTER_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0234	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f77v	f77	f77v.16	7	8	0.857143	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X3377	UNCHANGED_GDT733	tedal daiin okaiin shedy qokedy qokain otedy dasy	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0235	G753-P03	MATCHED_Q_PAIR	PREFIX	qotedy	otedy	f77v	f77	f77v.31	5	8	0.571429	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	qotedy#GLOBAL	UNCHANGED_GDT733	qoas shedy qokaiin shcthy qotedy rchr oltedy lchy	4	0	LINE_EDGE_AFTER_R4	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0236	G753-P10	MATCHED_NONQ_PAIR	BASE	tchor	otchor	f77v	f77	f77v.35	1	8	0.000000	kalt-trockene Drogenportion	W3_SOLID_WORKING_THEORY	tchor#GLOBAL	UNCHANGED_GDT733	tchor sheey qokain qokain sheol qokeedy qokal dary	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	1	sheol	MOIST|MATERIAL	R4 sheol=feuchtes Material [MOIST|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0237	G753-P03	MATCHED_Q_PAIR	PREFIX	qotedy	otedy	f78r	f78	f78r.9	7	8	0.857143	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	qotedy#GLOBAL	UNCHANGED_GDT733	schedy keedy qokedy chckhd qokain chedy qotedy dy	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0238	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f78r	f78	f78r.10	4	8	0.428571	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X3452	UNCHANGED_GDT733	dshedy deedy qokeedy otedy otal tedy otey oloiin	3	4	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R4	1	1	otey	COLD|PREPARATION|MIDDLE_STAGE	R3 otey=kalter Ansatz in der Mitte des Grades [COLD|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	1	1	0	0	1	2	OPEN	0	0
G753-O0239	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f78r	f78	f78r.12	5	8	0.571429	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X3454	UNCHANGED_GDT733	dor shekedy qokol kechdy otedy ol tedy chckhedy	4	2	LINE_EDGE_AFTER_R4	CURRENT_CLOSE_INCLUDED_R2	1	3	qokol|dor|tedy	HOT|COLD|AMOUNT|MATERIAL|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	L4 dor=miss eine Portion Droge ab [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY] || L2 qokol=erhitzen [HOT|PROCESS;W3_SOLID_WORKING_THEORY] || R2 tedy=kalt in der Mitte des Grades, abgeschlossen [COLD|CLOSE|MIDDLE_STAGE|END_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	1	0	1	1	1	1	2	OPEN	0	0
G753-O0240	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f78r	f78	f78r.19	4	6	0.600000	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	y ches aiin okeedy qokain chl	3	2	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R2	1	1	chl	DRY|PROCESS	R2 chl=trocknen [DRY|PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_PROCESS	INGREDIENT_OR_PROCESS_COMPLEMENT	Stoff-/Prozessergänzung offen	0	0	1	1	0	0	0	OPEN	0	0
G753-O0241	G753-P09	MATCHED_NONQ_PAIR	PREFIX	ykeedy	keedy	f78r	f78	f78r.32	7	9	0.750000	Eintrag: heiß am Gradende, abgeschlossen	W2_PROVISIONAL_WORKING	ykeedy#GLOBAL	UNCHANGED_GDT733	qokedy ckhdy qokain chedy dalky lkain ykeedy okaly dy	0	2	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R2	1	1	okaly	HOT|MATERIAL|PREPARATION|PROCESS	R1 okaly=Rohstoff-I-Ansatz leicht erhitzen und abschließen [HOT|MATERIAL|PREPARATION|PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	0	1	1	1	1	0	0	OPEN	0	0
G753-O0242	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f78v	f78	f78v.2	5	11	0.400000	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X3543	UNCHANGED_GDT733	olshedy qokedy rshedy cthdy otedy kedy dal dal dol oty dal	1	5	STRICT_INITIAL_BEFORE_R2	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0243	G753-P03	MATCHED_Q_PAIR	PREFIX	qotedy	otedy	f78v	f78	f78v.3	7	9	0.750000	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	qotedy#GLOBAL	UNCHANGED_GDT733	qokedy chety qolshedy okedy dol eesolchey qotedy ol dam	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	1	chety	COLD|DRY	L5 chety=trocken-kalte gebundene Form [COLD|DRY;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0244	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f78v	f78	f78v.7	4	9	0.375000	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X3576	UNCHANGED_GDT733	otor y shedy otedy shedy qokeedy qokedy otar otedy	3	4	LINE_EDGE_AFTER_R3	PAIR_SURFACE_BEFORE_R5	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0245	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f78v	f78	f78v.7	9	9	1.000000	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X3580	UNCHANGED_GDT733	otor y shedy otedy shedy qokeedy qokedy otar otedy	4	0	PAIR_SURFACE_BEFORE_R5	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0246	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f78v	f78	f78v.8	2	9	0.125000	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X3582	UNCHANGED_GDT733	qokedy otedy qokain oteedy qokeedy dar okedy dkedy dain	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0247	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f78v	f78	f78v.9	8	10	0.777778	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	y cheolk o lkeedy qokedy ol chedol okeedy qotedy rorarol	3	1	STRICT_INITIAL_BEFORE_R4	STRICT_INITIAL_BEFORE_R2	1	1	chedol	DRY|AMOUNT|MATERIAL|PROCESS|MIDDLE_STAGE	L1 chedol=Drogenstoff bis zur Mittelstufe trocknen und abmessen [DRY|AMOUNT|MATERIAL|PROCESS|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	1	0	1	1	1	1	0	OPEN	0	0
G753-O0248	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f78v	f78	f78v.26	4	9	0.375000	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	qokaiin or sheedy otain ol shedy sol fchedy otaldy	3	2	LINE_EDGE_AFTER_R3	STRICT_INITIAL_BEFORE_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0249	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f78v	f78	f78v.31	6	9	0.625000	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	sor ar or dchor otaiin otain ytedy olshdy sholkal	4	2	STRICT_INITIAL_BEFORE_R5	CURRENT_CLOSE_INCLUDED_R2	1	2	dchor|olshdy	MOIST|PART|MATERIAL|CLOSE|END_STAGE	L2 dchor=abgemessener Pflanzenteil [PART;W3_SOLID_WORKING_THEORY] || R2 olshdy=angefeuchtetes Drogenmaterial, fertig [MOIST|MATERIAL|CLOSE|END_STAGE;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	1	0	1	0	0	OPEN	0	0
G753-O0250	G753-P02	MATCHED_Q_PAIR	PREFIX	qoteey	oteey	f79r	f79	f79r.2	8	9	0.875000	kalt am Ende des Grades	W3_SOLID_WORKING_THEORY	qoteey#GLOBAL	UNCHANGED_GDT733	qoteedy lshdy otchedy olshey olshee qol sheey qoteey loly	4	0	PRIOR_CLOSE_BEFORE_R5	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0251	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f79r	f79	f79r.18	6	10	0.555556	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	solor olshey qokaiin chey qokain otain otain otal ol dam	4	0	STRICT_INITIAL_BEFORE_R5	PAIR_SURFACE_BEFORE_R1	1	1	olshey	MATERIAL|MIDDLE_STAGE	L4 olshey=eingeweichte Drogenbasis, Mittelstufe [MATERIAL|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	Lemma-/Zutatinhalt offen	1	0	1	0	1	1	0	OPEN	0	0
G753-O0252	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f79r	f79	f79r.18	7	10	0.666667	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	solor olshey qokaiin chey qokain otain otain otal ol dam	0	3	PAIR_SURFACE_BEFORE_R1	LINE_EDGE_AFTER_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0253	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f79r	f79	f79r.22	5	9	0.500000	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	lchey dal sheedy efchedy otain shey qofchey ol dorchedchey	3	4	STRICT_INITIAL_BEFORE_R4	LINE_EDGE_AFTER_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	3	OPEN	0	0
G753-O0254	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f79r	f79	f79r.24	5	8	0.571429	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	qokshedy qolkeey qolkeedy qokedy otain otchey okain y	1	3	PRIOR_CLOSE_BEFORE_R2	LINE_EDGE_AFTER_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0255	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f79r	f79	f79r.25	7	8	0.857143	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	cholchey qotshy qol shey qokar shedy oteey chcthy	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	1	qotshy	COLD|MOIST|BEGIN_STAGE	L5 qotshy=kalt und feucht am Anfang des Grades [COLD|MOIST|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0256	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f79r	f79	f79r.35	4	7	0.500000	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	polchedy shedy qoteedy qotain ody chckhes otal	0	1	PRIOR_CLOSE_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R1	1	1	ody	PREPARATION|CLOSE|END_STAGE	R1 ody=fertiggestellter Ansatz [PREPARATION|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	Lemma-/Zutatinhalt offen	0	1	1	0	0	0	0	OPEN	0	0
G753-O0257	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f79r	f79	f79r.41	3	9	0.250000	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	qokain shedy qotain oteedy chkain ol ol chedy oly	2	5	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	1	chkain	HOT|DRY|LEVEL_II	R2 chkain=trocken-heiß, Stufe II [HOT|DRY|LEVEL_II;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0258	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f79v	f79	f79v.4	3	8	0.285714	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	qokeedy qokeedy qotain sol chedy rchey qoky lchedy	2	0	LINE_EDGE_AFTER_R2	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0259	G753-P03	MATCHED_Q_PAIR	PREFIX	qotedy	otedy	f79v	f79	f79v.12	7	8	0.857143	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	qotedy#GLOBAL	UNCHANGED_GDT733	pshdy ofchdy qokedy qoteedy qokedy qoltedy qotedy oky	2	1	PRIOR_CLOSE_BEFORE_R3	LINE_EDGE_AFTER_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0260	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f79v	f79	f79v.17	9	10	0.888889	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	qol sheey chol ol dar qokaiin cheekey qoky otain oram	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	2	qoky|oram	HOT|AMOUNT|BEGIN_STAGE	L1 qoky=heiß am Anfang des Grades [HOT|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || R1 oram=Maßportion [AMOUNT;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0261	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f79v	f79	f79v.18	5	9	0.500000	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	qokain sheey qokeey teey oteey lcheey qokeey olkeedy rchey	4	0	LINE_EDGE_AFTER_R4	STRICT_INITIAL_BEFORE_R1	1	2	teey|qokeey	HOT|COLD|END_STAGE	L2 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY] || L1 teey=kalt am Ende des Grades [COLD|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	1	0	0	0	0	OPEN	0	0
G753-O0262	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f79v	f79	f79v.24	5	10	0.444444	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	ycheear o oiin oeedy qotain chedy qokeey oteey qokeey lol	4	4	LINE_EDGE_AFTER_R4	STRICT_INITIAL_BEFORE_R5	1	3	oiin|qokeey|oteey	HOT|COLD|PREPARATION|END_STAGE	L2 oiin=Zubereitungsform III [PREPARATION;W2_PROVISIONAL_WORKING] || R2 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY] || R3 oteey=kalter Ansatz am Ende des Grades [COLD|PREPARATION|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	1	1	0	0	0	2	OPEN	0	0
G753-O0263	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f79v	f79	f79v.24	8	10	0.777778	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	ycheear o oiin oeedy qotain chedy qokeey oteey qokeey lol	5	1	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R2	0	2	qokeey|oiin	HOT|PREPARATION|END_STAGE	L5 oiin=Zubereitungsform III [PREPARATION;W2_PROVISIONAL_WORKING] || L1 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0264	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f79v	f79	f79v.25	4	9	0.375000	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	qokeey ol olshdy qotain oteedy olkain otshey sain ol	0	3	PRIOR_CLOSE_BEFORE_R1	STRICT_INITIAL_BEFORE_R4	1	1	olkain	HOT|MATERIAL|LEVEL_II	R2 olkain=heißes Drogenmaterial, Grad II [HOT|MATERIAL|LEVEL_II;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	1	0	1	0	0	OPEN	0	0
G753-O0265	G753-P09	MATCHED_NONQ_PAIR	PREFIX	ykeedy	keedy	f79v	f79	f79v.26	1	9	0.000000	Eintrag: heiß am Gradende, abgeschlossen	W2_PROVISIONAL_WORKING	ykeedy#GLOBAL	UNCHANGED_GDT733	ykeedy okaiin dykaiin otedy dkeey tar ol otol oiiiny	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0266	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f79v	f79	f79v.27	5	6	0.800000	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	odchey kar akain opar otain olkey	4	1	LINE_EDGE_AFTER_R4	LINE_EDGE_AFTER_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	4	OPEN	0	0
G753-O0267	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f79v	f79	f79v.28	8	8	1.000000	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	pchey ksheol qokain ofchedy otalshdy olkair otaiin okeedy	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0268	G753-P03	MATCHED_Q_PAIR	PREFIX	qotedy	otedy	f79v	f79	f79v.29	5	10	0.444444	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	qotedy#GLOBAL	UNCHANGED_GDT733	dain sheyteedy lky opchedy qotedy otey tal dain oteey oty	1	5	STRICT_INITIAL_BEFORE_R2	RADIUS5_CENSORED	0	1	otey	COLD|PREPARATION|MIDDLE_STAGE	R1 otey=kalter Ansatz in der Mitte des Grades [COLD|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0269	G753-P09	MATCHED_NONQ_PAIR	PREFIX	ykeedy	keedy	f79v	f79	f79v.31	4	8	0.428571	Eintrag: heiß am Gradende, abgeschlossen	W2_PROVISIONAL_WORKING	ykeedy#GLOBAL	UNCHANGED_GDT733	yshees aiin o ykeedy qokeedy qokar oteedy roltain	3	3	LINE_EDGE_AFTER_R3	STRICT_INITIAL_BEFORE_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0270	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f79v	f79	f79v.34	7	9	0.750000	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	ykeeey qokeey lshey qoky tchedy orsheedy otain sheor oly	3	2	STRICT_INITIAL_BEFORE_R4	LINE_EDGE_AFTER_R2	1	2	sheor|oly	MOIST|PART|MATERIAL|PROCESS	R1 sheor=feuchter Drogenteil [MOIST|PART|MATERIAL;W3_SOLID_WORKING_THEORY] || R2 oly=abseihen [PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	0	0	1	1	1	0	1	OPEN	0	0
G753-O0271	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f79v	f79	f79v.35	8	11	0.700000	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	qor cheey kain chl ol otol dain otain ol oteedy qokan	5	3	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	2	otol|chl	COLD|DRY|PREPARATION|PROCESS	L4 chl=trocknen [DRY|PROCESS;W3_SOLID_WORKING_THEORY] || L2 otol=kaltes Zubereitungsgut [COLD|PREPARATION;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0272	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f80r	f80	f80r.12	5	13	0.333333	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	dykshy ol otchedy qokain qotain chckhey qokain okal qotain okedy qo l r	4	3	LINE_EDGE_AFTER_R4	PAIR_SURFACE_BEFORE_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0273	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f80r	f80	f80r.12	9	13	0.666667	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	dykshy ol otchedy qokain qotain chckhey qokain okal qotain okedy qo l r	3	4	PAIR_SURFACE_BEFORE_R4	LINE_EDGE_AFTER_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0274	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f80r	f80	f80r.20	7	11	0.600000	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	qoteedy keey qokain chckhy qoty dalched otain shedy qokair shey dalom	5	4	RADIUS5_CENSORED	LINE_EDGE_AFTER_R4	0	1	qokair	HOT|PART|PROCESS	R2 qokair=erhitze die zweite Fraktion [HOT|PART|PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0275	G753-P06	MATCHED_Q_PAIR	PREFIX	qokair	okair	f80r	f80	f80r.20	9	11	0.800000	erhitze die zweite Fraktion	W3_SOLID_WORKING_THEORY	qokair#GLOBAL	UNCHANGED_GDT733	qoteedy keey qokain chckhy qoty dalched otain shedy qokair shey dalom	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	2	OPEN	0	0
