edition_event_ordinal	navigation_event_id	event_id	cohort	statement_id	card_ordinal_in_statement	physical_page	register	owner_class_or_role	owner_id	owner_de	locus	surface	gdt515_navigation_recipe	final_context_recipe	recipe_relation_to_gdt515	portable_or_controlled_trace_de	state_status	selected_reading_layer	state_replay_status	outer_template_id	structural_template_id	selected_working_clause_de	owner_bound_control_clause_de	selected_equals_owner_bound	state_atom_alignment	source_context_layer	source_recipe_roundtrip	guard
398	G407-E0398	G407-E0398	OLD26_GDT416	G407-S012	33	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.4	ytchy	Y+T+Y	Y+T+Y	SAME	POSTEN · EINSTELLEN · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Stelle den Pflanzenposten [außen] und den Pflanzenposten [innen] ein.	Stelle den Pflanzenposten [außen] und den Pflanzenposten [innen] ein.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
399	G407-E0399	G407-E0399	OLD26_GDT416	G407-S012	34	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.4	otchor	OT+CH+OR	OT+CH+OR	SAME	DANACH · NEHMEN · EINHEIT	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O05	GDT565-T139	Danach: nimm die Einheit.	Danach nimm die Arbeitseinheit.	NO	1:OT=danach | 2:CH=nehmen | 3:OR=die Einheit	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
400	G407-E0400	G407-E0400	OLD26_GDT416	G407-S012	35	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.5	shorodo	SH+OR+O+D_ADDR+O	SH+OR+O+D_ADDR+O	SAME	HALTEN · EINHEIT · AUSFÜHRUNG · HIER · AUSFÜHRUNG	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Halte die Arbeitseinheit; als Ausführung und als Ausführung; an der bezeichneten Stelle.	Halte die Arbeitseinheit; als Ausführung und als Ausführung; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
401	G407-E0401	G407-E0401	OLD26_GDT416	G407-S012	36	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.5	shy	Y	Y	SAME	POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang halte den Pflanzenposten.	Im laufenden Gang halte den Pflanzenposten.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
402	G407-E0402	G407-E0402	OLD26_GDT416	G407-S012	37	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.5	tshy	T+Y	T+Y	SAME	EINSTELLEN · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Stelle den Pflanzenposten ein.	Stelle den Pflanzenposten ein.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
403	G407-E0403	G407-E0403	OLD26_GDT416	G407-S012	38	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.5	kchol	K+OL	K+OL	SAME	GEBEN · FORTSETZEN	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O05	GDT565-T072	Weiter: gib den Posten.	Weiter gib den Pflanzenposten [wie zuvor] zu.	NO	1:K=geben | 2:OL=weiter	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
404	G407-E0404	G407-E0404	OLD26_GDT416	G407-S012	39	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.5	dpchy	D_ADDR+P+Y	D_ADDR+P+Y	SAME	HIER · EINSETZEN · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Setze den Pflanzenposten ein; an der bezeichneten Stelle.	Setze den Pflanzenposten ein; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
405	G407-E0405	G407-E0405	OLD26_GDT416	G407-S012	40	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.5	qopchy	O+P+Y	O+P+Y	SAME	AUSFÜHRUNG · EINSETZEN · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Setze den Pflanzenposten ein; als Ausführung.	Setze den Pflanzenposten ein; als Ausführung.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
406	G407-E0406	G407-E0406	OLD26_GDT416	G407-S012	41	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.5	otchol	OT+CH+OL	OT+CH+OL	SAME	DANACH · NEHMEN · FORTSETZEN	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O06	GDT565-T167	Danach: nimm den Posten; weiterführen.	Danach und weiter nimm den Pflanzenposten [wie zuvor].	NO	1:OT=danach | 2:CH=nehmen | 3:OL=weiter	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
407	G407-E0407	G407-E0407	OLD26_GDT416	G407-S012	42	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.5	cfholdy	CH+LOCAL_CHAR_F+OL+DY	CH+LOCAL_CHAR_F+OL+DY	SAME	NEHMEN · HIER · FORTSETZEN · SCHLUSS	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O04	GDT565-T109	Weiter: nimm den Posten; hier; abschließen.	Weiter nimm den Pflanzenposten [wie zuvor]; an der bezeichneten Stelle; schließe den Schritt.	NO	1:CH=nehmen | 2:LOCAL_CHAR_F=hier | 3:OL=weiter | 4:DY=abschließen	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
408	G407-E0408	G407-E0408	OLD26_GDT416	G407-S013	1	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.6	tchor	T+CH+OR	T+CH+OR	SAME	EINSTELLEN · NEHMEN · EINHEIT	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Stelle die Arbeitseinheit ein und nimm die Arbeitseinheit.	Stelle die Arbeitseinheit ein und nimm die Arbeitseinheit.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
409	G407-E0409	G407-E0409	OLD26_GDT416	G407-S013	2	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.6	dor	D_ADDR+OR	D_ADDR+OR	SAME	HIER · EINHEIT	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang nimm die Arbeitseinheit; an der bezeichneten Stelle.	Im laufenden Gang nimm die Arbeitseinheit; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
410	G407-E0410	G407-E0410	OLD26_GDT416	G407-S013	3	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.6	daiin	AIIN	AIIN	SAME	WERT	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang nimm den Arbeitswert.	Im laufenden Gang nimm den Arbeitswert.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
411	G407-E0411	G407-E0411	OLD26_GDT416	G407-S013	4	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.6	qotchol	OT+CH+OL	OT+CH+OL	SAME	DANACH · NEHMEN · FORTSETZEN	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O06	GDT565-T167	Danach: nimm den Wert; weiterführen.	Danach und weiter nimm den Arbeitswert [wie zuvor].	NO	1:OT=danach | 2:CH=nehmen | 3:OL=weiter	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
412	G407-E0412	G407-E0412	OLD26_GDT416	G407-S013	5	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.6	okchy	OK+Y	OK+Y	SAME	SETZEN · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Setze den Pflanzenposten im Arbeitsgang an.	Setze den Pflanzenposten im Arbeitsgang an.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
413	G407-E0413	G407-E0413	OLD26_GDT416	G407-S013	6	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.6	okchor	OK+CH+OR	OK+CH+OR	SAME	SETZEN · NEHMEN · EINHEIT	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Setze die Arbeitseinheit im Arbeitsgang an und nimm die Arbeitseinheit.	Setze die Arbeitseinheit im Arbeitsgang an und nimm die Arbeitseinheit.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
414	G407-E0414	G407-E0414	OLD26_GDT416	G407-S013	7	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.6	oiin	O+IIN	O+IIN	SAME	AUSFÜHRUNG · STUFE	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang nimm die Arbeitseinheit [wie zuvor]; als Ausführung und auf der bezeichneten Stufe.	Im laufenden Gang nimm die Arbeitseinheit [wie zuvor]; als Ausführung und auf der bezeichneten Stufe.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
415	G407-E0415	G407-E0415	OLD26_GDT416	G407-S013	8	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.6	chckhy	CH+K+Y	CH+K+Y	SAME	NEHMEN · GEBEN · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Nimm den Pflanzenposten und gib den Pflanzenposten zu.	Nimm den Pflanzenposten und gib den Pflanzenposten zu.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
416	G407-E0416	G407-E0416	OLD26_GDT416	G407-S013	9	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.6	d	D_ADDR	D_ADDR	SAME	HIER	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang gib den Pflanzenposten [wie zuvor] zu; an der bezeichneten Stelle.	Im laufenden Gang gib den Pflanzenposten [wie zuvor] zu; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
417	G407-E0417	G407-E0417	OLD26_GDT416	G407-S013	10	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.7	dchy	D_ADDR+Y	D_ADDR+Y	SAME	HIER · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang gib den Pflanzenposten zu; an der bezeichneten Stelle.	Im laufenden Gang gib den Pflanzenposten zu; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
418	G407-E0418	G407-E0418	OLD26_GDT416	G407-S013	11	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.7	qoky	OK+Y	OK+Y	SAME	SETZEN · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Setze den Pflanzenposten im Arbeitsgang an.	Setze den Pflanzenposten im Arbeitsgang an.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
419	G407-E0419	G407-E0419	OLD26_GDT416	G407-S013	12	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.7	chol	OL	OL	SAME	FORTSETZEN	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O05	GDT565-T072	Weiter: setze den Posten.	Weiter im laufenden Gang setze den Pflanzenposten [wie zuvor] im Arbeitsgang an.	NO	1:OL=weiter	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
420	G407-E0420	G407-E0420	OLD26_GDT416	G407-S013	13	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.7	dy	Y	Y	SAME	POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang setze den Pflanzenposten im Arbeitsgang an.	Im laufenden Gang setze den Pflanzenposten im Arbeitsgang an.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
421	G407-E0421	G407-E0421	OLD26_GDT416	G407-S013	14	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.7	qoy	O+Y	O+Y	SAME	AUSFÜHRUNG · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang setze den Pflanzenposten im Arbeitsgang an; als Ausführung.	Im laufenden Gang setze den Pflanzenposten im Arbeitsgang an; als Ausführung.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
422	G407-E0422	G407-E0422	OLD26_GDT416	G407-S013	15	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.7	d	D_ADDR	D_ADDR	SAME	HIER	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; an der bezeichneten Stelle.	Im laufenden Gang setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
423	G407-E0423	G407-E0423	OLD26_GDT416	G407-S013	16	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.7	oldy	OL+DY	OL+DY	SAME	FORTSETZEN · SCHLUSS	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O06	GDT565-T110	Weiter: setze den Posten; abschließen.	Weiter im laufenden Gang setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; schließe den Schritt.	NO	1:OL=weiter | 2:DY=abschließen	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
424	G407-E0424	G407-E0424	OLD26_GDT416	G407-S014	1	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.7	okchor	OK+CH+OR	OK+CH+OR	SAME	SETZEN · NEHMEN · EINHEIT	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Setze die Arbeitseinheit im Arbeitsgang an und nimm die Arbeitseinheit.	Setze die Arbeitseinheit im Arbeitsgang an und nimm die Arbeitseinheit.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
425	G407-E0425	G407-E0425	OLD26_GDT416	G407-S014	2	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.7	doaiin	D_ADDR+O+AIIN	D_ADDR+O+AIIN	SAME	HIER · AUSFÜHRUNG · WERT	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang nimm den Arbeitswert; als Ausführung; an der bezeichneten Stelle.	Im laufenden Gang nimm den Arbeitswert; als Ausführung; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
426	G407-E0426	G407-E0426	OLD26_GDT416	G407-S014	3	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.8	shochy	HO+Y	HO+Y	SAME	KLASSE · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang nimm den Pflanzenposten; in der bezeichneten Klasse.	Im laufenden Gang nimm den Pflanzenposten; in der bezeichneten Klasse.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
427	G407-E0427	G407-E0427	OLD26_GDT416	G407-S014	4	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.8	qokchy	OK+Y	OK+Y	SAME	SETZEN · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Setze den Pflanzenposten im Arbeitsgang an.	Setze den Pflanzenposten im Arbeitsgang an.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
428	G407-E0428	G407-E0428	OLD26_GDT416	G407-S014	5	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.8	torchy	T+OR+Y	T+OR+Y	SAME	EINSTELLEN · EINHEIT · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Stelle die Arbeitseinheit und den Pflanzenposten ein.	Stelle die Arbeitseinheit und den Pflanzenposten ein.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
429	G407-E0429	G407-E0429	OLD26_GDT416	G407-S014	6	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.8	k	K	K	SAME	GEBEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Gib den Pflanzenposten [wie zuvor] zu.	Gib den Pflanzenposten [wie zuvor] zu.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
430	G407-E0430	G407-E0430	OLD26_GDT416	G407-S014	7	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.8	s	S	S	SAME	WÄHLEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Wähle den Pflanzenposten [wie zuvor].	Wähle den Pflanzenposten [wie zuvor].	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
431	G407-E0431	G407-E0431	OLD26_GDT416	G407-S014	8	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.8	okchey	OK+Y	OK+Y	SAME	SETZEN · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Setze den Pflanzenposten im Arbeitsgang an.	Setze den Pflanzenposten im Arbeitsgang an.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
432	G407-E0432	G407-E0432	OLD26_GDT416	G407-S014	9	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.8	daiin	AIIN	AIIN	SAME	WERT	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang setze den Arbeitswert im Arbeitsgang an.	Im laufenden Gang setze den Arbeitswert im Arbeitsgang an.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
433	G407-E0433	G407-E0433	OLD26_GDT416	G407-S014	10	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.9	oldy	OL+DY	OL+DY	SAME	FORTSETZEN · SCHLUSS	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O06	GDT565-T110	Weiter: setze den Wert; abschließen.	Weiter im laufenden Gang setze den Arbeitswert [wie zuvor] im Arbeitsgang an; schließe den Schritt.	NO	1:OL=weiter | 2:DY=abschließen	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
434	G407-E0434	G407-E0434	OLD26_GDT416	G407-S015	1	f13r	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	große Wurzelkrone mit Blatt und Blütenstand	f13r.9	shey	SH+E+Y	SH+E+Y	SAME	HALTEN · GRAD I · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Halte den Pflanzenposten; auf Grad I.	Halte den Pflanzenposten; auf Grad I.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
