source_layer	source_event_id	physical_page	source_panel	register	locus	source_order	owner_de	surface	component_recipe	literal_core_reading_de	local_contextual_expansion_de	source_local_role	surface_status	admission_color
ORIGINAL22_LOCAL_ADDRESS	P912-E2137	f69v	f69v	CELESTIAL	f69v.26	992	drei getrennte heterogene Himmelsraeder	d	D_ADDR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Unterplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2138	f69v	f69v	CELESTIAL	f69v.27	993	drei getrennte heterogene Himmelsraeder	okeod	OK+E+O+D_ADDR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Unterplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2139	f69v	f69v	CELESTIAL	f69v.28	994	drei getrennte heterogene Himmelsraeder	okodchy	OK+O+D_ADDR+CH+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, Reihe aufrufen, Unterplatz, Klassenkennung, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2140	f69v	f69v	CELESTIAL	f69v.29	995	drei getrennte heterogene Himmelsraeder	okeody	OK+E+O+D_ADDR+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Unterplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2141	f69v	f69v	CELESTIAL	f69v.30	996	drei getrennte heterogene Himmelsraeder	okcheys	OK+CH+E+Y+S	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, Klassenkennung, erster Grad, dieser Platz, Klasse wählen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2142	f69v	f69v	CELESTIAL	f69v.31	997	drei getrennte heterogene Himmelsraeder	oar	O+AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Reihe aufrufen, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2143	f69v	f69v	CELESTIAL	f69v.31	998	drei getrennte heterogene Himmelsraeder	alys	AL+Y+S	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Zielplatz, dieser Platz, Klasse wählen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2144	f70v	f70v	CELESTIAL	f70v1.1	999	Widderrad mit Stern tragenden Figuren	dalalody	AL+AL+O+DY	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Zielplatz, Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2145	f70v	f70v	CELESTIAL	f70v1.1	1000	Widderrad mit Stern tragenden Figuren	oteoshey	OT+E+O+SH+E+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Bezug halten, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2146	f70v	f70v	CELESTIAL	f70v1.1	1001	Widderrad mit Stern tragenden Figuren	okoksheo	OK+OK+SH+E+O	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, Bezug halten, erster Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2147	f70v	f70v	CELESTIAL	f70v1.1	1002	Widderrad mit Stern tragenden Figuren	shokey	SH+OK+E+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Bezug halten, Platz aktivieren, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2148	f70v	f70v	CELESTIAL	f70v1.1	1003	Widderrad mit Stern tragenden Figuren	raiin	R+AIIN	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Zustandsmarke, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2149	f70v	f70v	CELESTIAL	f70v1.1	1004	Widderrad mit Stern tragenden Figuren	otor	OT+OR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, Eintragsklasse.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2150	f70v	f70v	CELESTIAL	f70v1.1	1005	Widderrad mit Stern tragenden Figuren	ochy	O+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Reihe aufrufen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2151	f70v	f70v	CELESTIAL	f70v1.1	1006	Widderrad mit Stern tragenden Figuren	s	S	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Klasse wählen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2152	f70v	f70v	CELESTIAL	f70v1.1	1007	Widderrad mit Stern tragenden Figuren	air	AIR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Ringlauf.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2153	f70v	f70v	CELESTIAL	f70v1.1	1008	Widderrad mit Stern tragenden Figuren	cheody	CHEO+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: lokaler Eintrag, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2154	f70v	f70v	CELESTIAL	f70v1.1	1009	Widderrad mit Stern tragenden Figuren	cheey	SH+EE+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Bezug halten, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2155	f70v	f70v	CELESTIAL	f70v1.1	1010	Widderrad mit Stern tragenden Figuren	oteo	OT+E+O	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2156	f70v	f70v	CELESTIAL	f70v1.1	1011	Widderrad mit Stern tragenden Figuren	chy	Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2157	f70v	f70v	CELESTIAL	f70v1.1	1012	Widderrad mit Stern tragenden Figuren	daiir	DA+IIN+R	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe, Zustandsmarke.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2158	f70v	f70v	CELESTIAL	f70v1.1	1013	Widderrad mit Stern tragenden Figuren	chcthy	CH+CTH+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Klassenkennung, Bereitschaftsklasse, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2159	f70v	f70v	CELESTIAL	f70v1.1	1014	Widderrad mit Stern tragenden Figuren	dlal	D_ADDR+L+AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Unterplatz, Verbindung, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2160	f70v	f70v	CELESTIAL	f70v1.1	1015	Widderrad mit Stern tragenden Figuren	oteodaiin	OT+E+O+AIIN	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2161	f70v	f70v	CELESTIAL	f70v1.1	1016	Widderrad mit Stern tragenden Figuren	ykeody	Y+K+E+O+DY	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, erster Grad, Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2162	f70v	f70v	CELESTIAL	f70v1.1	1017	Widderrad mit Stern tragenden Figuren	oteody	OT+E+O+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2163	f70v	f70v	CELESTIAL	f70v1.1	1018	Widderrad mit Stern tragenden Figuren	sheo	SH+E+O	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2164	f70v	f70v	CELESTIAL	f70v1.1	1019	Widderrad mit Stern tragenden Figuren	daiin	AIIN	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2165	f70v	f70v	CELESTIAL	f70v1.1	1020	Widderrad mit Stern tragenden Figuren	oteedy	OT+EE+DY	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2166	f70v	f70v	CELESTIAL	f70v1.1	1021	Widderrad mit Stern tragenden Figuren	chetalchs	CH+E+T+AL+CH+S_ADDR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Klassenkennung, erster Grad, Platz einstellen, Zielplatz, Klassenkennung, Sternbezug.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2167	f70v	f70v	CELESTIAL	f70v1.1	1022	Widderrad mit Stern tragenden Figuren	zar	Z_ADDR+AR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: z-Stelle, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2168	f70v	f70v	CELESTIAL	f70v1.1	1023	Widderrad mit Stern tragenden Figuren	shoteeody	SH+O+T+EE+O+DY	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Bezug halten, Reihe aufrufen, Platz einstellen, zweiter Grad, Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2169	f70v	f70v	CELESTIAL	f70v1.1	1024	Widderrad mit Stern tragenden Figuren	okeeo	OK+EE+O	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, zweiter Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2170	f70v	f70v	CELESTIAL	f70v1.1	1025	Widderrad mit Stern tragenden Figuren	dal	AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2171	f70v	f70v	CELESTIAL	f70v1.1	1026	Widderrad mit Stern tragenden Figuren	cheody	CHEO+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: lokaler Eintrag, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2172	f70v	f70v	CELESTIAL	f70v1.1	1027	Widderrad mit Stern tragenden Figuren	okchoteees	OK+CH+OT+EEE+S_ADDR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, Klassenkennung, nächster Platz, voller Grad, Sternbezug.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2173	f70v	f70v	CELESTIAL	f70v1.1	1028	Widderrad mit Stern tragenden Figuren	oteeody	OT+EE+O+DY	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2174	f70v	f70v	CELESTIAL	f70v1.1	1029	Widderrad mit Stern tragenden Figuren	cheokeo	CH+E+OK+E+O	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Klassenkennung, erster Grad, Platz aktivieren, erster Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2175	f70v	f70v	CELESTIAL	f70v1.1	1030	Widderrad mit Stern tragenden Figuren	otaiin	OT+AIIN	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2176	f70v	f70v	CELESTIAL	f70v1.1	1031	Widderrad mit Stern tragenden Figuren	shes	SH+E+S_ADDR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Sternbezug.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2177	f70v	f70v	CELESTIAL	f70v1.1	1032	Widderrad mit Stern tragenden Figuren	to	T+O	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Platz einstellen, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2178	f70v	f70v	CELESTIAL	f70v1.1	1033	Widderrad mit Stern tragenden Figuren	ar	AR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2179	f70v	f70v	CELESTIAL	f70v1.1	1034	Widderrad mit Stern tragenden Figuren	oly	OL+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: gleiche Reihe weiter, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2180	f70v	f70v	CELESTIAL	f70v1.1	1035	Widderrad mit Stern tragenden Figuren	daly	AL+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Zielplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2181	f70v	f70v	CELESTIAL	f70v1.1	1036	Widderrad mit Stern tragenden Figuren	sheal	SH+E+AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2182	f70v	f70v	CELESTIAL	f70v1.2	1037	Widderrad mit Stern tragenden Figuren	otalchy	OT+AL+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2183	f70v	f70v	CELESTIAL	f70v1.2	1038	Widderrad mit Stern tragenden Figuren	tar	T+AR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Platz einstellen, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2184	f70v	f70v	CELESTIAL	f70v1.2	1039	Widderrad mit Stern tragenden Figuren	am	AM_ADDR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Innenplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2185	f70v	f70v	CELESTIAL	f70v1.2	1040	Widderrad mit Stern tragenden Figuren	dy	Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2186	f70v	f70v	CELESTIAL	f70v1.3	1041	Widderrad mit Stern tragenden Figuren	opchey	O+P+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag beginnen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2187	f70v	f70v	CELESTIAL	f70v1.3	1042	Widderrad mit Stern tragenden Figuren	sal	S+AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Klasse wählen, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2188	f70v	f70v	CELESTIAL	f70v1.4	1043	Widderrad mit Stern tragenden Figuren	otakaizan	OT+A_ADDR+K+AIN+Z_ADDR+AN	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, lokale Adresse, Wert zuordnen, Einheit, z-Stelle, Zusatzklasse.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2189	f70v	f70v	CELESTIAL	f70v1.5	1044	Widderrad mit Stern tragenden Figuren	okalal	OK+AL+AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2190	f70v	f70v	CELESTIAL	f70v1.6	1045	Widderrad mit Stern tragenden Figuren	otaly	OT+AL+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2191	f70v	f70v	CELESTIAL	f70v1.7	1046	Widderrad mit Stern tragenden Figuren	oalcheg	O+AL+CH+E+G_LABEL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Reihe aufrufen, Zielplatz, Klassenkennung, erster Grad, g-Zeichen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2192	f70v	f70v	CELESTIAL	f70v1.8	1047	Widderrad mit Stern tragenden Figuren	otchodals	OT+CH+O+AL+S_ADDR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, Klassenkennung, Reihe aufrufen, Zielplatz, Sternbezug.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2193	f70v	f70v	CELESTIAL	f70v1.9	1048	Widderrad mit Stern tragenden Figuren	okolshy	OK+OL+SH+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, gleiche Reihe weiter, Bezug halten, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2194	f70v	f70v	CELESTIAL	f70v1.10	1049	Widderrad mit Stern tragenden Figuren	otshshdy	OT+SH+SH+DY	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, Bezug halten, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2195	f70v	f70v	CELESTIAL	f70v1.11	1050	Widderrad mit Stern tragenden Figuren	otal	OT+AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2196	f70v	f70v	CELESTIAL	f70v1.11	1051	Widderrad mit Stern tragenden Figuren	ypsharal	Y+P+SH+AR+AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: dieser Platz, Eintrag beginnen, Bezug halten, Quell- oder Bezugsstelle, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2197	f70v	f70v	CELESTIAL	f70v1.12	1052	Widderrad mit Stern tragenden Figuren	daiin	AIIN	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2198	f70v	f70v	CELESTIAL	f70v1.12	1053	Widderrad mit Stern tragenden Figuren	okey	OK+E+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2199	f70v	f70v	CELESTIAL	f70v1.12	1054	Widderrad mit Stern tragenden Figuren	otodal	OT+O+AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, Reihe aufrufen, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2200	f70v	f70v	CELESTIAL	f70v1.12	1055	Widderrad mit Stern tragenden Figuren	cheokeeo	CH+E+OK+EE+O	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Klassenkennung, erster Grad, Platz aktivieren, zweiter Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
