gdt515_surface_id	surface	event_count	physical_pages	source_kinds	content_roles	visible_recipe	literal_core_reading_de	default_working_readings_de	surface_status	admission_colors	old_running_event_count	old_local_surface_contact	genuinely_new_to_old_26_pages	new_portable_atom_count	portable_meaning_changed	structural_tag_promoted_to_word	guard
G515-W0234	qokchy	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	OK+Y	SETZEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: SETZEN · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	7	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0235	qokedy	5	f31r|f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+E+DY	SETZEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: SETZEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS] || ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: SETZEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	EXACT_GDT405_LOCK	GREEN	55	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0236	qokee	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	OK+EE	SETZEN · [EE:STEUERUNG=GRAD II]	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: SETZEN · [EE:STEUERUNG=GRAD II]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0237	qokeedar	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+EE+D_ADDR+AR	SETZEN · [EE:STEUERUNG=GRAD II] · [D_ADDR:LOKALSTRUKTUR=HIER] · AUSGANG	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [EE:STEUERUNG=GRAD II] · [D_ADDR:LOKALSTRUKTUR=HIER] · AUSGANG	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0238	qokeedy	2	f31r|f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+EE+DY	SETZEN · [EE:STEUERUNG=GRAD II] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: SETZEN · [EE:STEUERUNG=GRAD II] · [DY:STEUERUNG=SCHLUSS] || ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [EE:STEUERUNG=GRAD II] · [DY:STEUERUNG=SCHLUSS]	EXACT_GDT405_LOCK	GREEN	66	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0239	qokeeody	2	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+EE+O+D_ADDR+Y	SETZEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0240	qokees	2	f31r|f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+EE+S	SETZEN · [EE:STEUERUNG=GRAD II] · WÄHLEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: SETZEN · [EE:STEUERUNG=GRAD II] · WÄHLEN || ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [EE:STEUERUNG=GRAD II] · WÄHLEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0241	qokeey	3	f31r|f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+EE+Y	SETZEN · [EE:STEUERUNG=GRAD II] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: SETZEN · [EE:STEUERUNG=GRAD II] · POSTEN || ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [EE:STEUERUNG=GRAD II] · POSTEN	EXACT_GDT405_LOCK	GREEN	48	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0242	qokeody	5	f31r|f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+E+O+D_ADDR+Y	SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN || ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN || ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN || ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	8	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0243	qokeor	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	OK+E+OR	SETZEN · [E:STEUERUNG=GRAD I] · EINHEIT	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: SETZEN · [E:STEUERUNG=GRAD I] · EINHEIT	EXACT_CURRENT_RUNNING_RECIPE	GREEN	3	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0244	qokey	2	f31r|f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+E+Y	SETZEN · [E:STEUERUNG=GRAD I] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: SETZEN · [E:STEUERUNG=GRAD I] · POSTEN || ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: SETZEN · [E:STEUERUNG=GRAD I] · POSTEN	EXACT_GDT405_LOCK	GREEN	20	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0245	qokol	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+OL	SETZEN · FORTSETZEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: SETZEN · FORTSETZEN	EXACT_GDT405_LOCK	GREEN	13	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0246	qokor	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+OR	SETZEN · EINHEIT	ANWEISUNG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: SETZEN · EINHEIT	EXACT_GDT405_LOCK	GREEN	2	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0247	qokshd	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+SH+D_ADDR	SETZEN · HALTEN · [D_ADDR:LOKALSTRUKTUR=HIER]	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · HALTEN · [D_ADDR:LOKALSTRUKTUR=HIER]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0248	qokshy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+SH+Y	SETZEN · HALTEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: SETZEN · HALTEN · POSTEN	EXACT_GDT405_LOCK	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0249	qoky	5	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+Y	SETZEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: SETZEN · POSTEN || ANWEISUNG BEI sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer: SETZEN · POSTEN || ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: SETZEN · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	26	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0250	qolsa	1	f66r	L/0	MARGINAL_LABEL_CARD	OL+S+A_ADDR	FORTSETZEN · WÄHLEN · [A_ADDR:LOKALSTRUKTUR=HIER]	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [OL:FORMSPUR=FORTSETZEN] · [S:FORMSPUR=WÄHLEN] · [A_ADDR:FORMSPUR=HIER]	NEW_VISIBLE_COMPOSITION	LOCAL	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0251	qopaiin	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	CARRIER_Q+O+P+AIIN	[CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · WERT	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · WERT	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0252	qopchy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	O+P+Y	[O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	3	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0253	qopy	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	CARRIER_Q+O+P+Y	[CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: [CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0254	qor	1	f66r	L/0	MARGINAL_LABEL_CARD	OR	EINHEIT	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [OR:FORMSPUR=EINHEIT]	EXACT_CURRENT_RUNNING_RECIPE	LOCAL	3	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0255	qotaiin	2	f4r	P/0	ITINERARY_OR_ADDRESS_CARD	OT+AIIN	DANACH · WERT	ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f4r: DANACH · WERT	EXACT_GDT405_LOCK	GREEN	10	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0256	qotal	1	f66r	P/0	ITINERARY_OR_ADDRESS_CARD	OT+AL	DANACH · ZIELORT	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: DANACH · ZIELORT	EXACT_GDT405_LOCK	GREEN	9	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0257	qotar	2	f31r|f66r	P/0	ITINERARY_OR_ADDRESS_CARD	OT+AR	DANACH · AUSGANG	ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f31r: DANACH · AUSGANG || ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: DANACH · AUSGANG	EXACT_CURRENT_RUNNING_RECIPE	GREEN	4	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0258	qotchedy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OT+CHD+DY	DANACH · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: DANACH · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	EXACT_CURRENT_RUNNING_RECIPE	GREEN	2	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0259	qotchoiin	1	f4r	P/0	ORDERED_INSTRUCTION_CARD	OT+CH+O+IIN	DANACH · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: DANACH · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0260	qotchol	1	f4r	P/0	ORDERED_INSTRUCTION_CARD	OT+CH+OL	DANACH · NEHMEN · FORTSETZEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: DANACH · NEHMEN · FORTSETZEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	2	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0261	qotchy	2	f20v|f4r	P/0	ITINERARY_OR_ADDRESS_CARD	OT+Y	DANACH · POSTEN	ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f4r: DANACH · POSTEN || ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f20v: DANACH · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	5	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0262	qotedal	1	f66r	P/0	ITINERARY_OR_ADDRESS_CARD	OT+E+AL	DANACH · [E:STEUERUNG=GRAD I] · ZIELORT	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: DANACH · [E:STEUERUNG=GRAD I] · ZIELORT	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0263	qotedy	2	f31r|f66r	P/0	ITINERARY_OR_ADDRESS_CARD	OT+E+DY	DANACH · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f31r: DANACH · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS] || ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: DANACH · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	EXACT_GDT405_LOCK	GREEN	17	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0264	qoteeod	1	f66r	P/0	ITINERARY_OR_ADDRESS_CARD	OT+EE+O+D_ADDR	DANACH · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER]	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: DANACH · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0265	qoteoly	1	f66r	P/0	ITINERARY_OR_ADDRESS_CARD	OT+E+OL+Y	DANACH · [E:STEUERUNG=GRAD I] · FORTSETZEN · POSTEN	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: DANACH · [E:STEUERUNG=GRAD I] · FORTSETZEN · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0266	qotesy	1	f66r	L/0	MARGINAL_LABEL_CARD	OT+E+S+Y	DANACH · [E:STEUERUNG=GRAD I] · WÄHLEN · POSTEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [OT:FORMSPUR=DANACH] · [E:FORMSPUR=GRAD I] · [S:FORMSPUR=WÄHLEN] · [Y:FORMSPUR=POSTEN]	NEW_VISIBLE_COMPOSITION	LOCAL	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0267	qotey	2	f4r|f66r	P/0	ITINERARY_OR_ADDRESS_CARD	OT+E+Y	DANACH · [E:STEUERUNG=GRAD I] · POSTEN	ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f4r: DANACH · [E:STEUERUNG=GRAD I] · POSTEN || ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: DANACH · [E:STEUERUNG=GRAD I] · POSTEN	EXACT_GDT405_LOCK	GREEN	5	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0268	qotol	1	f66r	P/0	ITINERARY_OR_ADDRESS_CARD	OT+OL	DANACH · FORTSETZEN	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: DANACH · FORTSETZEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	2	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0269	qoty	4	f20v|f4r|f66r	P/0	ITINERARY_OR_ADDRESS_CARD	OT+Y	DANACH · POSTEN	ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f4r: DANACH · POSTEN || ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f20v: DANACH · POSTEN || ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: DANACH · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	13	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0270	r	4	f31r|f66r	L/0|P/0	MARGINAL_SIGN_CARD|ORDERED_INSTRUCTION_CARD	R	MARKIEREN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: MARKIEREN || LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: [R:FORMSPUR=MARKIEREN] || ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: MARKIEREN || ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: MARKIEREN	EXACT_GDT405_LOCK	GREEN|LOCAL	21	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0271	raiin	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	R+AIIN	MARKIEREN · WERT	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: MARKIEREN · WERT	EXACT_GDT405_LOCK	GREEN	8	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0272	rals	1	f66r	L/0	MARGINAL_LABEL_CARD	R+AL+S	MARKIEREN · ZIELORT · WÄHLEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [R:FORMSPUR=MARKIEREN] · [AL:FORMSPUR=ZIELORT] · [S:FORMSPUR=WÄHLEN]	NEW_VISIBLE_COMPOSITION	LOCAL	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0273	raral	1	f66r	L/0	MARGINAL_LABEL_CARD	R+AR+AL	MARKIEREN · AUSGANG · ZIELORT	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [R:FORMSPUR=MARKIEREN] · [AR:FORMSPUR=AUSGANG] · [AL:FORMSPUR=ZIELORT]	NEW_VISIBLE_COMPOSITION	LOCAL	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0274	rary	1	f66r	L/0	MARGINAL_LABEL_CARD	R+AR+Y	MARKIEREN · AUSGANG · POSTEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [R:FORMSPUR=MARKIEREN] · [AR:FORMSPUR=AUSGANG] · [Y:FORMSPUR=POSTEN]	NEW_VISIBLE_COMPOSITION	LOCAL	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0275	rotaiin	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	R+OT+AIIN	MARKIEREN · DANACH · WERT	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: MARKIEREN · DANACH · WERT	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0276	ry	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	R+Y	MARKIEREN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: MARKIEREN · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	2	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0277	s	9	f20v|f31r|f4r|f66r	L/0|P/0	MARGINAL_SIGN_CARD|ORDERED_INSTRUCTION_CARD	S	WÄHLEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: WÄHLEN || ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: WÄHLEN || ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: WÄHLEN || LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: [S:FORMSPUR=WÄHLEN]	EXACT_GDT405_LOCK	GREEN|LOCAL	38	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0278	saiin	2	f31r|f66r	L/0|P/0	MARGINAL_LABEL_CARD|ORDERED_INSTRUCTION_CARD	S+AIIN	WÄHLEN · WERT	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: WÄHLEN · WERT || RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [S:FORMSPUR=WÄHLEN] · [AIIN:FORMSPUR=WERT]	EXACT_CURRENT_RUNNING_RECIPE	GREEN|LOCAL	20	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0279	saiir	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	S+IIN+R	WÄHLEN · [IIN:STEUERUNG=STUFE] · MARKIEREN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: WÄHLEN · [IIN:STEUERUNG=STUFE] · MARKIEREN	OLD_LOCAL_SURFACE_NEW_RUNNING_CONTEXT_VISIBLE_RESEGMENTATION	GREEN	0	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0280	saiis	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	S+IIN+S	WÄHLEN · [IIN:STEUERUNG=STUFE] · WÄHLEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: WÄHLEN · [IIN:STEUERUNG=STUFE] · WÄHLEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0281	sair	3	f31r|f66r	P/0	ORDERED_INSTRUCTION_CARD	S+AIR	WÄHLEN · BAHN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: WÄHLEN · BAHN || ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: WÄHLEN · BAHN || ANWEISUNG BEI sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer: WÄHLEN · BAHN	EXACT_GDT405_LOCK	GREEN	2	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
