factorized_id	statement_id	event_id	physical_page	register	prose_block_id	owner_id	card_ordinal_in_statement	surface	visible_recipe	focus_atom_ordinal	focus_occurrence_ordinal	focus_core	focus_value_de	focus_family	selector_rule	attachment_geometry	selected_action_event_id	selected_action_card_ordinal	selected_action_atom_ordinal	target_card_offset	action_core	action_value_de	head_kind	r_topology	duplicate_mode	duplicate_role	paired_focus_atom_ordinal	lookahead_cards	owner_boundary_crossed	statement_boundary_crossed	selector_supported_outside_page	selector_supported_outside_register	head_supported_outside_page	head_supported_outside_register	event_admission_color	factorized_result
G515-A00297	G515-S038	G515-E0336	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	2	qotey	OT+E+Y	2	1	E	GRAD I	GRADE	Q_OT_PACKAGE_FORWARD	BOUNDED_NEXT_CARD_ACTION	G515-E0337	3	1	1	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	1	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00298	G515-S038	G515-E0336	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	2	qotey	OT+E+Y	3	1	Y	POSTEN	ARGUMENT	Q_OT_PACKAGE_FORWARD	BOUNDED_NEXT_CARD_ACTION	G515-E0337	3	1	1	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	1	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00299	G515-S038	G515-E0338	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	4	ar	AR	1	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G515-E0337	3	1	-1	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00300	G515-S038	G515-E0339	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	5	qokeeody	OK+EE+O+D_ADDR+Y	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0339	5	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00301	G515-S038	G515-E0339	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	5	qokeeody	OK+EE+O+D_ADDR+Y	5	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0339	5	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00302	G515-S038	G515-E0340	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	6	qokeody	OK+E+O+D_ADDR+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0340	6	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00303	G515-S038	G515-E0340	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	6	qokeody	OK+E+O+D_ADDR+Y	5	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0340	6	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00304	G515-S038	G515-E0341	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	7	qokeody	OK+E+O+D_ADDR+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0341	7	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00305	G515-S038	G515-E0341	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	7	qokeody	OK+E+O+D_ADDR+Y	5	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0341	7	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00306	G515-S038	G515-E0342	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	8	qokar	OK+AR	2	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G515-E0342	8	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00307	G515-S038	G515-E0343	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	9	sheky	SH+E+K+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0343	9	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00308	G515-S038	G515-E0343	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	9	sheky	SH+E+K+Y	4	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0343	9	3	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00309	G515-S038	G515-E0344	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	10	qokeeody	OK+EE+O+D_ADDR+Y	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0344	10	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00310	G515-S038	G515-E0344	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	10	qokeeody	OK+EE+O+D_ADDR+Y	5	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0344	10	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00311	G515-S038	G515-E0345	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	11	okedy	OK+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0345	11	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00312	G515-S039	G515-E0346	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	1	kodary	K+O+D_ADDR+AR+Y	4	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G515-E0346	1	1	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00313	G515-S039	G515-E0346	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	1	kodary	K+O+D_ADDR+AR+Y	5	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0346	1	1	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00314	G515-S039	G515-E0347	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	2	ykeeody	Y+K+EE+O+DY	1	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G515-E0347	2	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00315	G515-S039	G515-E0347	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	2	ykeeody	Y+K+EE+O+DY	3	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0347	2	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00316	G515-S040	G515-E0348	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	1	choekeey	CH+O+E+K+EE+Y	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G515-E0348	1	4	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00317	G515-S040	G515-E0348	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	1	choekeey	CH+O+E+K+EE+Y	5	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0348	1	4	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00318	G515-S040	G515-E0348	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	1	choekeey	CH+O+E+K+EE+Y	6	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0348	1	4	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00319	G515-S040	G515-E0349	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	2	okeody	OK+E+O+D_ADDR+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0349	2	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00320	G515-S040	G515-E0349	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	2	okeody	OK+E+O+D_ADDR+Y	5	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0349	2	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00321	G515-S040	G515-E0350	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	3	chekeody	CH+K+E+O+DY	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0350	3	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00322	G515-S041	G515-E0351	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	1	qokeey	OK+EE+Y	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0351	1	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00323	G515-S041	G515-E0351	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	1	qokeey	OK+EE+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0351	1	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00324	G515-S041	G515-E0352	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	2	dyky	D_ADDR+Y+K+Y	2	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G515-E0352	2	3	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00325	G515-S041	G515-E0352	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	2	dyky	D_ADDR+Y+K+Y	4	2	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0352	2	3	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00326	G515-S041	G515-E0354	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	4	rotaiin	R+OT+AIIN	3	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0354	4	1	0	R	MARKIEREN	R_ACTION_HEAD	R_POSITIONAL_HEAD	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00327	G515-S041	G515-E0355	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	5	dsheol	SH+E+OL	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0355	5	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00328	G515-S041	G515-E0356	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	6	okaiin	OK+AIIN	2	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0356	6	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00329	G515-S041	G515-E0357	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	7	sheodaiin	SH+E+O+D_ADDR+AIIN	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0357	7	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00330	G515-S041	G515-E0357	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	7	sheodaiin	SH+E+O+D_ADDR+AIIN	5	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0357	7	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00331	G515-S042	G515-E0358	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	1	tocpheey	T+O+CH+P+EE+Y	5	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0358	1	4	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00332	G515-S042	G515-E0358	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	1	tocpheey	T+O+CH+P+EE+Y	6	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0358	1	4	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00333	G515-S042	G515-E0360	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	3	kchody	K+CH+O+D_ADDR+Y	5	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0360	3	2	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00334	G515-S042	G515-E0361	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	4	qokeody	OK+E+O+D_ADDR+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0361	4	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00335	G515-S042	G515-E0361	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	4	qokeody	OK+E+O+D_ADDR+Y	5	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0361	4	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00336	G515-S042	G515-E0362	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	5	qokshy	OK+SH+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0362	5	2	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00337	G515-S042	G515-E0363	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	6	qopaiin	CARRIER_Q+O+P+AIIN	4	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0363	6	3	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00338	G515-S042	G515-E0364	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	7	dairykodas	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	2	1	AIR	BAHN	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	G515-E0364	7	4	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00339	G515-S042	G515-E0364	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	7	dairykodas	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G515-E0364	7	4	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00340	G515-S042	G515-E0365	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	8	okyd	OK+Y+D_ADDR	2	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0365	8	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00341	G515-S042	G515-E0367	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	10	dalky	AL+K+Y	1	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G515-E0366	9	2	-1	SH	HALTEN	ORDINARY_ACTION_HEAD	R_POSITIONAL_TAIL	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00342	G515-S042	G515-E0367	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	10	dalky	AL+K+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0367	10	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00343	G515-S042	G515-E0368	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	11	shky	SH+K+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0368	11	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00344	G515-S042	G515-E0369	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	12	qoky	OK+Y	2	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0369	12	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00345	G515-S042	G515-E0370	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	13	shekair	SH+E+K+AIR	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0370	13	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00346	G515-S042	G515-E0370	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	13	shekair	SH+E+K+AIR	4	1	AIR	BAHN	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	G515-E0370	13	3	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00347	G515-S042	G515-E0371	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	14	choty	CH+OT+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0371	14	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00348	G515-S042	G515-E0372	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	15	dar	D_ADDR+AR	2	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G515-E0371	14	1	-1	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00349	G515-S042	G515-E0373	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	16	okeey	OK+EE+Y	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0373	16	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00350	G515-S042	G515-E0373	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	16	okeey	OK+EE+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0373	16	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00351	G515-S042	G515-E0374	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	17	shdy	SH+D_ADDR+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0374	17	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00352	G515-S042	G515-E0375	f66r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	18	ykol	Y+K+OL	1	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G515-E0375	18	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
