global_group_ordinal	global_group_id	group_kind	source_layer	source_event_id	physical_page	source_panel	register	locus	source_order	source_statement_id	owner_de	surface	component_recipe	literal_core_reading_de	surface_status	admission_color	source_local_role
748	G407-G0748	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0284	f55v	f55v	HERBAL	f55v.8	448	P1009-S026	große aromatische Doldenpflanze	chedy	CHD+Y	UMSETZEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
749	G407-G0749	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0285	f55v	f55v	HERBAL	f55v.8	449	P1009-S026	große aromatische Doldenpflanze	qokaiin	OK+AIIN	SETZEN · WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
750	G407-G0750	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0286	f55v	f55v	HERBAL	f55v.8	450	P1009-S026	große aromatische Doldenpflanze	okar	OK+AR	SETZEN · AUSGANG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
751	G407-G0751	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0287	f55v	f55v	HERBAL	f55v.8	451	P1009-S026	große aromatische Doldenpflanze	qol	OL	FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
752	G407-G0752	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0288	f55v	f55v	HERBAL	f55v.8	452	P1009-S026	große aromatische Doldenpflanze	otar	OT+AR	DANACH · AUSGANG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
753	G407-G0753	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0289	f55v	f55v	HERBAL	f55v.8	453	P1009-S026	große aromatische Doldenpflanze	cho	HO	KLASSE	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
754	G407-G0754	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0290	f55v	f55v	HERBAL	f55v.8	454	P1009-S026	große aromatische Doldenpflanze	ar	AR	AUSGANG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
755	G407-G0755	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0291	f55v	f55v	HERBAL	f55v.8	455	P1009-S026	große aromatische Doldenpflanze	talody	T+AL+O+D_ADDR+Y	EINSTELLEN · ZIELORT · AUSFÜHRUNG · HIER · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
756	G407-G0756	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0292	f55v	f55v	HERBAL	f55v.8	456	P1009-S026	große aromatische Doldenpflanze	okar	OK+AR	SETZEN · AUSGANG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
757	G407-G0757	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0293	f55v	f55v	HERBAL	f55v.8	457	P1009-S026	große aromatische Doldenpflanze	y	Y	AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
758	G407-G0758	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0294	f55v	f55v	HERBAL	f55v.9	458	P1009-S026	große aromatische Doldenpflanze	ykaky	Y+K+A_ADDR+K+Y	AKTIVER POSTEN · GEBEN · HIER · GEBEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
759	G407-G0759	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0295	f55v	f55v	HERBAL	f55v.9	459	P1009-S026	große aromatische Doldenpflanze	qokchy	OK+Y	SETZEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
760	G407-G0760	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0296	f55v	f55v	HERBAL	f55v.9	460	P1009-S026	große aromatische Doldenpflanze	okal	OK+AL	SETZEN · ZIELORT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
761	G407-G0761	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0297	f55v	f55v	HERBAL	f55v.9	461	P1009-S026	große aromatische Doldenpflanze	chey	Y	AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
762	G407-G0762	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0298	f55v	f55v	HERBAL	f55v.9	462	P1009-S026	große aromatische Doldenpflanze	or	OR	EINHEIT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
763	G407-G0763	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0299	f55v	f55v	HERBAL	f55v.9	463	P1009-S026	große aromatische Doldenpflanze	or	OR	EINHEIT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
764	G407-G0764	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0300	f55v	f55v	HERBAL	f55v.9	464	P1009-S026	große aromatische Doldenpflanze	aiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
765	G407-G0765	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0301	f55v	f55v	HERBAL	f55v.9	465	P1009-S026	große aromatische Doldenpflanze	okaiin	OK+AIIN	SETZEN · WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
766	G407-G0766	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0302	f55v	f55v	HERBAL	f55v.9	466	P1009-S026	große aromatische Doldenpflanze	ykain	Y+K+AIN	AKTIVER POSTEN · GEBEN · ANTEIL	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
767	G407-G0767	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0303	f55v	f55v	HERBAL	f55v.9	467	P1009-S026	große aromatische Doldenpflanze	otaky	OT+A_ADDR+K+Y	DANACH · HIER · GEBEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
768	G407-G0768	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0304	f55v	f55v	HERBAL	f55v.10	468	P1009-S026	große aromatische Doldenpflanze	oaiin	O+AIIN	AUSFÜHRUNG · WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
769	G407-G0769	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0305	f55v	f55v	HERBAL	f55v.10	469	P1009-S026	große aromatische Doldenpflanze	ol	OL	FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
770	G407-G0770	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0306	f55v	f55v	HERBAL	f55v.10	470	P1009-S026	große aromatische Doldenpflanze	s	S	WÄHLEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
771	G407-G0771	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0307	f55v	f55v	HERBAL	f55v.10	471	P1009-S026	große aromatische Doldenpflanze	aiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
772	G407-G0772	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0308	f55v	f55v	HERBAL	f55v.10	472	P1009-S026	große aromatische Doldenpflanze	okaiin	OK+AIIN	SETZEN · WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
773	G407-G0773	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0309	f55v	f55v	HERBAL	f55v.10	473	P1009-S026	große aromatische Doldenpflanze	oky	OK+Y	SETZEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
774	G407-G0774	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0310	f55v	f55v	HERBAL	f55v.10	474	P1009-S026	große aromatische Doldenpflanze	ytaiin	Y+T+AIIN	AKTIVER POSTEN · EINSTELLEN · WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
775	G407-G0775	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0311	f55v	f55v	HERBAL	f55v.10	475	P1009-S026	große aromatische Doldenpflanze	otar	OT+AR	DANACH · AUSGANG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
776	G407-G0776	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0312	f55v	f55v	HERBAL	f55v.10	476	P1009-S026	große aromatische Doldenpflanze	y	Y	AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
777	G407-G0777	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0313	f55v	f55v	HERBAL	f55v.10	477	P1009-S026	große aromatische Doldenpflanze	kal	K+AL	GEBEN · ZIELORT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
778	G407-G0778	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0314	f55v	f55v	HERBAL	f55v.10	478	P1009-S026	große aromatische Doldenpflanze	ykar	Y+K+AR	AKTIVER POSTEN · GEBEN · AUSGANG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
779	G407-G0779	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0315	f55v	f55v	HERBAL	f55v.10	479	P1009-S026	große aromatische Doldenpflanze	ol	OL	FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
780	G407-G0780	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0316	f55v	f55v	HERBAL	f55v.11	480	P1009-S026	große aromatische Doldenpflanze	ykaiin	Y+K+AIIN	AKTIVER POSTEN · GEBEN · WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
781	G407-G0781	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0317	f55v	f55v	HERBAL	f55v.11	481	P1009-S026	große aromatische Doldenpflanze	cheoar	CH+E+O+AR	NEHMEN · GRAD I · AUSFÜHRUNG · AUSGANG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
782	G407-G0782	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0318	f55v	f55v	HERBAL	f55v.11	482	P1009-S026	große aromatische Doldenpflanze	cheeky	CH+K+EE+Y	NEHMEN · GEBEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
783	G407-G0783	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0319	f55v	f55v	HERBAL	f55v.11	483	P1009-S026	große aromatische Doldenpflanze	oldy	OL+DY	FORTSETZEN · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
784	G407-G0784	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0320	f55v	f55v	HERBAL	f55v.11	484	P1009-S027	große aromatische Doldenpflanze	aiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
785	G407-G0785	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0321	f55v	f55v	HERBAL	f55v.11	485	P1009-S027	große aromatische Doldenpflanze	okal	OK+AL	SETZEN · ZIELORT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
786	G407-G0786	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0322	f55v	f55v	HERBAL	f55v.11	486	P1009-S027	große aromatische Doldenpflanze	oltchy	OL+T+Y	FORTSETZEN · EINSTELLEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
787	G407-G0787	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0323	f55v	f55v	HERBAL	f55v.11	487	P1009-S027	große aromatische Doldenpflanze	or	OR	EINHEIT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
788	G407-G0788	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0324	f55v	f55v	HERBAL	f55v.11	488	P1009-S027	große aromatische Doldenpflanze	y	Y	AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
789	G407-G0789	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0325	f55v	f55v	HERBAL	f55v.11	489	P1009-S027	große aromatische Doldenpflanze	orain	OR+AIN	EINHEIT · ANTEIL	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
790	G407-G0790	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0326	f55v	f55v	HERBAL	f55v.12	490	P1009-S027	große aromatische Doldenpflanze	daiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
791	G407-G0791	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0327	f55v	f55v	HERBAL	f55v.12	491	P1009-S027	große aromatische Doldenpflanze	ar	AR	AUSGANG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
792	G407-G0792	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0328	f55v	f55v	HERBAL	f55v.12	492	P1009-S027	große aromatische Doldenpflanze	cheky	CH+K+E+Y	NEHMEN · GEBEN · GRAD I · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
793	G407-G0793	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0329	f55v	f55v	HERBAL	f55v.12	493	P1009-S027	große aromatische Doldenpflanze	olkeechy	OL+K+EE+CH+Y	FORTSETZEN · GEBEN · GRAD II · NEHMEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
794	G407-G0794	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0330	f55v	f55v	HERBAL	f55v.12	494	P1009-S027	große aromatische Doldenpflanze	sl	S+L	WÄHLEN · VERBINDUNG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
795	G407-G0795	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0331	f55v	f55v	HERBAL	f55v.12	495	P1009-S027	große aromatische Doldenpflanze	ar	AR	AUSGANG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
796	G407-G0796	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0332	f55v	f55v	HERBAL	f55v.12	496	P1009-S027	große aromatische Doldenpflanze	aiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
797	G407-G0797	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0333	f55v	f55v	HERBAL	f55v.12	497	P1009-S027	große aromatische Doldenpflanze	daiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
798	G407-G0798	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0334	f55v	f55v	HERBAL	f55v.12	498	P1009-S027	große aromatische Doldenpflanze	otam	OT+AM_ADDR	DANACH · HIER	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
799	G407-G0799	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0335	f56r	f56r	HERBAL	f56r.1	499	P1009-S028	stachelköpfiges Kraut in mehreren Reifestufen	o	O	AUSFÜHRUNG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
800	G407-G0800	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0336	f56r	f56r	HERBAL	f56r.1	500	P1009-S028	stachelköpfiges Kraut in mehreren Reifestufen	chal	CH+AL	NEHMEN · ZIELORT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
801	G407-G0801	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0337	f56r	f56r	HERBAL	f56r.1	501	P1009-S028	stachelköpfiges Kraut in mehreren Reifestufen	chchs	CH+CH+S	NEHMEN · NEHMEN · WÄHLEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
802	G407-G0802	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0338	f56r	f56r	HERBAL	f56r.1	502	P1009-S028	stachelköpfiges Kraut in mehreren Reifestufen	y	Y	AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
803	G407-G0803	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0339	f56r	f56r	HERBAL	f56r.1	503	P1009-S028	stachelköpfiges Kraut in mehreren Reifestufen	oty	OT+Y	DANACH · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
804	G407-G0804	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0340	f56r	f56r	HERBAL	f56r.1	504	P1009-S028	stachelköpfiges Kraut in mehreren Reifestufen	esedy	E+S+E+DY	GRAD I · WÄHLEN · GRAD I · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
805	G407-G0805	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0341	f56r	f56r	HERBAL	f56r.1	505	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	chy	Y	AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
806	G407-G0806	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0342	f56r	f56r	HERBAL	f56r.1	506	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	ychocphy	Y+CH+O+CH+P+Y	AKTIVER POSTEN · NEHMEN · AUSFÜHRUNG · NEHMEN · EINSETZEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
807	G407-G0807	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0343	f56r	f56r	HERBAL	f56r.1	507	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	chorchy	CH+OR+CH+Y	NEHMEN · EINHEIT · NEHMEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
808	G407-G0808	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0344	f56r	f56r	HERBAL	f56r.1	508	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	chy	Y	AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
809	G407-G0809	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0345	f56r	f56r	HERBAL	f56r.2	509	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	chokchey	OK+CH+E+Y	SETZEN · NEHMEN · GRAD I · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
810	G407-G0810	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0346	f56r	f56r	HERBAL	f56r.2	510	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	chol	OL	FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
811	G407-G0811	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0347	f56r	f56r	HERBAL	f56r.2	511	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	choly	OL+Y	FORTSETZEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
812	G407-G0812	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0348	f56r	f56r	HERBAL	f56r.2	512	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	korchy	K+OR+CH+Y	GEBEN · EINHEIT · NEHMEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
813	G407-G0813	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0349	f56r	f56r	HERBAL	f56r.2	513	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	chykey	CH+Y+K+E+Y	NEHMEN · AKTIVER POSTEN · GEBEN · GRAD I · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
814	G407-G0814	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0350	f56r	f56r	HERBAL	f56r.2	514	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	choty	CH+OT+Y	NEHMEN · DANACH · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
815	G407-G0815	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0351	f56r	f56r	HERBAL	f56r.2	515	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	shokaiin	SH+OK+AIIN	HALTEN · SETZEN · WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
816	G407-G0816	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0352	f56r	f56r	HERBAL	f56r.3	516	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	olchey	OL+Y	FORTSETZEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
817	G407-G0817	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0353	f56r	f56r	HERBAL	f56r.3	517	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	chokchol	OK+OL	SETZEN · FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
818	G407-G0818	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0354	f56r	f56r	HERBAL	f56r.3	518	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	chey	Y	AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
819	G407-G0819	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0355	f56r	f56r	HERBAL	f56r.3	519	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	keey	K+EE+Y	GEBEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
820	G407-G0820	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0356	f56r	f56r	HERBAL	f56r.3	520	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	qokeey	OK+EE+Y	SETZEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
821	G407-G0821	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0357	f56r	f56r	HERBAL	f56r.3	521	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	chokeey	OK+EE+Y	SETZEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
822	G407-G0822	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0358	f56r	f56r	HERBAL	f56r.3	522	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	choksy	OK+S+Y	SETZEN · WÄHLEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
823	G407-G0823	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0359	f56r	f56r	HERBAL	f56r.4	523	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	qot	OT	DANACH	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
824	G407-G0824	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0360	f56r	f56r	HERBAL	f56r.4	524	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	chor	CH+OR	NEHMEN · EINHEIT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
825	G407-G0825	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0361	f56r	f56r	HERBAL	f56r.4	525	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	chor	CH+OR	NEHMEN · EINHEIT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
826	G407-G0826	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0362	f56r	f56r	HERBAL	f56r.4	526	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	chokor	OK+OR	SETZEN · EINHEIT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
827	G407-G0827	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0363	f56r	f56r	HERBAL	f56r.4	527	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	chkor	CH+K+OR	NEHMEN · GEBEN · EINHEIT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
828	G407-G0828	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0364	f56r	f56r	HERBAL	f56r.4	528	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	chy	Y	AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
829	G407-G0829	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0365	f56r	f56r	HERBAL	f56r.4	529	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	okar	OK+AR	SETZEN · AUSGANG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
830	G407-G0830	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0366	f56r	f56r	HERBAL	f56r.4	530	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	chdy	CHD+Y	UMSETZEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
831	G407-G0831	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0367	f56r	f56r	HERBAL	f56r.5	531	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	chochor	HO+CH+OR	KLASSE · NEHMEN · EINHEIT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
832	G407-G0832	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0368	f56r	f56r	HERBAL	f56r.5	532	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	cho	HO	KLASSE	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
833	G407-G0833	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0369	f56r	f56r	HERBAL	f56r.5	533	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	chodaly	HO+AL+Y	KLASSE · ZIELORT · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
834	G407-G0834	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0370	f56r	f56r	HERBAL	f56r.5	534	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	daiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
835	G407-G0835	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0371	f56r	f56r	HERBAL	f56r.6	535	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	ykcho	Y+K+CH+O	AKTIVER POSTEN · GEBEN · NEHMEN · AUSFÜHRUNG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
836	G407-G0836	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0372	f56r	f56r	HERBAL	f56r.6	536	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	dy	Y	AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
837	G407-G0837	RUNNING_EVENT	ORIGINAL22_RUNNING	P912-E0373	f56r	f56r	HERBAL	f56r.6	537	P1009-S029	stachelköpfiges Kraut in mehreren Reifestufen	dchey	CH+E+Y	NEHMEN · GRAD I · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
