matrix_cell_id	frame_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	state_requirement	availability_status	missing_owner_value_atoms	evidence_status	current_default_policy	current_default_phrase_de	editorial_change_type	generalized_inherited_noun_count	observed_event_count	observed_clause_form_count	selected_observed_phrase_carrier_count	selected_observed_phrase_de	observed_pages	observed_event_ids	all_observed_clause_forms_de	observed_inherited_argument_roots	all_component_value_cells_old	same_frame_register_observed_other_action_count	same_frame_register_observed_other_actions	same_action_frame_observed_other_register_count	same_action_frame_observed_other_registers	composition_support_class	working_root_meaning_changed	surface_prediction_made	occurrence_prediction_made	guard
G498-M151	G493-F04	@ACTION+AL	K	K+AL	SOURCE_SECTION_T	GEBEN · ZIELORT	ZUORDNEN · ZIELSPALTE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Ordne das zuvor Genannte zu; zur Zielspalte.	CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	CH	3	HERBAL|BIOLOGICAL|CELESTIAL	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M152	G493-F04	@ACTION+AL	K	K+AL	HERBAL	GEBEN · ZIELORT	MATERIAL ZUGEBEN · ZIELSTELLE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Gib den Pflanzenposten [wie zuvor] zu; zur Zielstelle.	UNCHANGED_OBSERVED	0	1	1	1	Gib den Pflanzenposten [wie zuvor] zu; zur Zielstelle.	f55v	G407-E0775	Gib den Pflanzenposten [wie zuvor] zu; zur Zielstelle.	Y	YES	2	OK|CH	2	BIOLOGICAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M153	G493-F04	@ACTION+AL	K	K+AL	BIOLOGICAL	GEBEN · ZIELORT	POSTEN ZUFÜHREN · ZIELSTATION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Führe den Stationsposten [wie zuvor] zu; zur Zielstation.	UNCHANGED_OBSERVED	0	3	1	3	Führe den Stationsposten [wie zuvor] zu; zur Zielstation.	f75r|f76r	G407-E1453|G407-E1960|G407-E2142	Führe den Stationsposten [wie zuvor] zu; zur Zielstation.	Y	YES	7	OK|CH|SH|S|CHD|T|R	2	HERBAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M154	G493-F04	@ACTION+AL	K	K+AL	CELESTIAL	GEBEN · ZIELORT	WERT ZUORDNEN · ZIELPOSITION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Ordne den Positionsposten [wie zuvor] zu; zur Zielposition.	UNCHANGED_OBSERVED	0	1	1	1	Ordne den Positionsposten [wie zuvor] zu; zur Zielposition.	f71v	G407-E1136	Ordne den Positionsposten [wie zuvor] zu; zur Zielposition.	Y	YES	5	OK|CH|S|CHD|T	2	HERBAL|BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M155	G493-F04	@ACTION+AL	K	K+AL	PHARMA	GEBEN · ZIELORT	ZUTAT ZUGEBEN · ZIELGEFÄSS	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Gib das zuvor Genannte zu; zum Zielgefäß.	CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	2	OK|R	3	HERBAL|BIOLOGICAL|CELESTIAL	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M156	G493-F04	@ACTION+AL	S	S+AL	SOURCE_SECTION_T	WÄHLEN · ZIELORT	AUSWÄHLEN · ZIELSPALTE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Wähle das zuvor Genannte; zur Zielspalte.	CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	CH	2	BIOLOGICAL|CELESTIAL	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M157	G493-F04	@ACTION+AL	S	S+AL	HERBAL	WÄHLEN · ZIELORT	PFLANZENTEIL WÄHLEN · ZIELSTELLE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Wähle das zuvor Genannte; zur Zielstelle.	CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	3	OK|CH|K	2	BIOLOGICAL|CELESTIAL	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M158	G493-F04	@ACTION+AL	S	S+AL	BIOLOGICAL	WÄHLEN · ZIELORT	STATION WÄHLEN · ZIELSTATION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Wähle den Stationsposten [wie zuvor]; zur Zielstation.	UNCHANGED_OBSERVED	0	8	1	8	Wähle den Stationsposten [wie zuvor]; zur Zielstation.	f75r|f76r|f77r|f81v|f82r	G407-E1502|G407-E1934|G407-E2328|G407-E2339|G407-E2411|G407-E2707|G407-E3145|G407-E3369	Wähle den Stationsposten [wie zuvor]; zur Zielstation.	Y	YES	7	OK|CH|SH|K|CHD|T|R	1	CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M159	G493-F04	@ACTION+AL	S	S+AL	CELESTIAL	WÄHLEN · ZIELORT	POSITION WÄHLEN · ZIELPOSITION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Wähle den Positionswert [wie zuvor]; zur Zielposition.	UNCHANGED_OBSERVED	0	2	1	2	Wähle den Positionswert [wie zuvor]; zur Zielposition.	f67r2|f72r	G407-E0990|G407-E1169	Wähle den Positionswert [wie zuvor]; zur Zielposition.	AIIN	YES	5	OK|CH|K|CHD|T	1	BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M160	G493-F04	@ACTION+AL	S	S+AL	PHARMA	WÄHLEN · ZIELORT	DROGENPOSTEN WÄHLEN · ZIELGEFÄSS	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Wähle das zuvor Genannte; zum Zielgefäß.	CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	2	OK|R	2	BIOLOGICAL|CELESTIAL	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M161	G493-F04	@ACTION+AL	CHD	CHD+AL	SOURCE_SECTION_T	BEARBEITEN · ZIELORT	EINTRAG BEARBEITEN · ZIELSPALTE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Bearbeite das zuvor Genannte; zur Zielspalte.	CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	CH	2	BIOLOGICAL|CELESTIAL	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M162	G493-F04	@ACTION+AL	CHD	CHD+AL	HERBAL	BEARBEITEN · ZIELORT	MATERIAL BEARBEITEN · ZIELSTELLE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Bearbeite das zuvor Genannte; zur Zielstelle.	CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	3	OK|CH|K	2	BIOLOGICAL|CELESTIAL	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M163	G493-F04	@ACTION+AL	CHD	CHD+AL	BIOLOGICAL	BEARBEITEN · ZIELORT	POSTEN BEARBEITEN · ZIELSTATION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Bearbeite den Stationsposten [wie zuvor]; zur Zielstation.	UNCHANGED_OBSERVED	0	1	1	1	Bearbeite den Stationsposten [wie zuvor]; zur Zielstation.	f83r	G407-E3775	Bearbeite den Stationsposten [wie zuvor]; zur Zielstation.	Y	YES	7	OK|CH|SH|K|S|T|R	1	CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M164	G493-F04	@ACTION+AL	CHD	CHD+AL	CELESTIAL	BEARBEITEN · ZIELORT	EINTRAG BEARBEITEN · ZIELPOSITION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Bearbeite den Positionsposten [wie zuvor]; zur Zielposition.	UNCHANGED_OBSERVED	0	1	1	1	Bearbeite den Positionsposten [wie zuvor]; zur Zielposition.	f72r	G407-E1144	Bearbeite den Positionsposten [wie zuvor]; zur Zielposition.	Y	YES	5	OK|CH|K|S|T	1	BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M165	G493-F04	@ACTION+AL	CHD	CHD+AL	PHARMA	BEARBEITEN · ZIELORT	ANSATZ BEARBEITEN · ZIELGEFÄSS	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Bearbeite das zuvor Genannte; zum Zielgefäß.	CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	2	OK|R	2	BIOLOGICAL|CELESTIAL	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M166	G493-F04	@ACTION+AL	T	T+AL	SOURCE_SECTION_T	EINSTELLEN · ZIELORT	FESTLEGEN · ZIELSPALTE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Lege das zuvor Genannte fest; zur Zielspalte.	COMPOSED_CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	CH	2	BIOLOGICAL|CELESTIAL	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M167	G493-F04	@ACTION+AL	T	T+AL	HERBAL	EINSTELLEN · ZIELORT	ARBEITSSTUFE EINSTELLEN · ZIELSTELLE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Stelle das zuvor Genannte ein; zur Zielstelle.	COMPOSED_CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	3	OK|CH|K	2	BIOLOGICAL|CELESTIAL	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M168	G493-F04	@ACTION+AL	T	T+AL	BIOLOGICAL	EINSTELLEN · ZIELORT	STATIONSWERT EINSTELLEN · ZIELSTATION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Stationsposten [wie zuvor] ein; zur Zielstation.	UNCHANGED_OBSERVED	0	2	1	2	Stelle den Stationsposten [wie zuvor] ein; zur Zielstation.	f77r|f83r	G407-E2698|G407-E3592	Stelle den Stationsposten [wie zuvor] ein; zur Zielstation.	Y	YES	7	OK|CH|SH|K|S|CHD|R	1	CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M169	G493-F04	@ACTION+AL	T	T+AL	CELESTIAL	EINSTELLEN · ZIELORT	WERT EINSTELLEN · ZIELPOSITION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Positionsposten [wie zuvor] ein; zur Zielposition.	UNCHANGED_OBSERVED	0	1	1	1	Stelle den Positionsposten [wie zuvor] ein; zur Zielposition.	f71v	G407-E1108	Stelle den Positionsposten [wie zuvor] ein; zur Zielposition.	Y	YES	5	OK|CH|K|S|CHD	1	BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M170	G493-F04	@ACTION+AL	T	T+AL	PHARMA	EINSTELLEN · ZIELORT	ANSATZWERT EINSTELLEN · ZIELGEFÄSS	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Stelle das zuvor Genannte ein; zum Zielgefäß.	COMPOSED_CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	2	OK|R	2	BIOLOGICAL|CELESTIAL	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M171	G493-F04	@ACTION+AL	R	R+AL	SOURCE_SECTION_T	MARKIEREN · ZIELORT	KENNZEICHNEN · ZIELSPALTE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Kennzeichne das zuvor Genannte; zur Zielspalte.	COMPOSED_CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	CH	2	BIOLOGICAL|PHARMA	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M172	G493-F04	@ACTION+AL	R	R+AL	HERBAL	MARKIEREN · ZIELORT	TEIL MARKIEREN · ZIELSTELLE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Markiere das zuvor Genannte; zur Zielstelle.	COMPOSED_CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	3	OK|CH|K	2	BIOLOGICAL|PHARMA	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M173	G493-F04	@ACTION+AL	R	R+AL	BIOLOGICAL	MARKIEREN · ZIELORT	STATION MARKIEREN · ZIELSTATION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Markiere den Stationsposten [wie zuvor]; zur Zielstation.	UNCHANGED_OBSERVED	0	1	1	1	Markiere den Stationsposten [wie zuvor]; zur Zielstation.	f81v	G407-E3084	Markiere den Stationsposten [wie zuvor]; zur Zielstation.	Y	YES	7	OK|CH|SH|K|S|CHD|T	1	PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M174	G493-F04	@ACTION+AL	R	R+AL	CELESTIAL	MARKIEREN · ZIELORT	POSITION MARKIEREN · ZIELPOSITION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Markiere das zuvor Genannte; zur Zielposition.	COMPOSED_CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	6	OK|CH|K|S|CHD|T	2	BIOLOGICAL|PHARMA	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M175	G493-F04	@ACTION+AL	R	R+AL	PHARMA	MARKIEREN · ZIELORT	POSTEN MARKIEREN · ZIELGEFÄSS	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Markiere die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	UNCHANGED_OBSERVED	0	1	1	1	Markiere die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	f88r	G407-E3804	Markiere die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	OR	YES	1	OK	1	BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M176	G493-F04	@ACTION+AL	P	P+AL	SOURCE_SECTION_T	EINSETZEN · ZIELORT	IN EINTRAG EINSETZEN · ZIELSPALTE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze das zuvor Genannte ein; zur Zielspalte.	CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	CH	0	NONE	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M177	G493-F04	@ACTION+AL	P	P+AL	HERBAL	EINSETZEN · ZIELORT	MATERIAL EINSETZEN · ZIELSTELLE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze das zuvor Genannte ein; zur Zielstelle.	CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	3	OK|CH|K	0	NONE	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M178	G493-F04	@ACTION+AL	P	P+AL	BIOLOGICAL	EINSETZEN · ZIELORT	POSTEN EINSETZEN · ZIELSTATION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze das zuvor Genannte ein; zur Zielstation.	CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	8	OK|CH|SH|K|S|CHD|T|R	0	NONE	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M179	G493-F04	@ACTION+AL	P	P+AL	CELESTIAL	EINSETZEN · ZIELORT	EINTRAG EINSETZEN · ZIELPOSITION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze das zuvor Genannte ein; zur Zielposition.	CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	6	OK|CH|K|S|CHD|T	0	NONE	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M180	G493-F04	@ACTION+AL	P	P+AL	PHARMA	EINSETZEN · ZIELORT	ZUTAT EINSETZEN · ZIELGEFÄSS	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze das zuvor Genannte ein; zum Zielgefäß.	CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	2	OK|R	0	NONE	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M181	G493-F05	@ACTION+AL+Y	OK	OK+AL+Y	SOURCE_SECTION_T	SETZEN · ZIELORT · POSTEN	EINTRAGEN · ZIELSPALTE · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Trage den laufenden Eintrag ein; zur Zielspalte.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	2	BIOLOGICAL|CELESTIAL	COMPOSED_CROSS_REGISTER_SAME_ACTION	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M182	G493-F05	@ACTION+AL+Y	OK	OK+AL+Y	HERBAL	SETZEN · ZIELORT · POSTEN	ARBEITSGANG ANSETZEN · ZIELSTELLE · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze den Pflanzenposten im Arbeitsgang an; zur Zielstelle.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	2	BIOLOGICAL|CELESTIAL	COMPOSED_CROSS_REGISTER_SAME_ACTION	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M183	G493-F05	@ACTION+AL+Y	OK	OK+AL+Y	BIOLOGICAL	SETZEN · ZIELORT · POSTEN	STATIONSGANG ANSETZEN · ZIELSTATION · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Stationsposten im Stationsgang an; zur Zielstation.	UNCHANGED_OBSERVED	0	3	1	3	Setze den Stationsposten im Stationsgang an; zur Zielstation.	f76r|f77r|f82r	G407-E2050|G407-E2548|G407-E3195	Setze den Stationsposten im Stationsgang an; zur Zielstation.	NONE	YES	2	CH|R	1	CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M184	G493-F05	@ACTION+AL+Y	OK	OK+AL+Y	CELESTIAL	SETZEN · ZIELORT · POSTEN	POSITION SETZEN · ZIELPOSITION · POSITIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Positionsposten; zur Zielposition.	UNCHANGED_OBSERVED	0	2	1	2	Setze den Positionsposten; zur Zielposition.	f72r	G407-E1263|G407-E1275	Setze den Positionsposten; zur Zielposition.	NONE	YES	1	T	1	BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M185	G493-F05	@ACTION+AL+Y	OK	OK+AL+Y	PHARMA	SETZEN · ZIELORT · POSTEN	ANSATZ ANSETZEN · ZIELGEFÄSS · DROGENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze den Drogenposten als Ansatz an; zum Zielgefäß.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	CH	2	BIOLOGICAL|CELESTIAL	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M186	G493-F05	@ACTION+AL+Y	CH	CH+AL+Y	SOURCE_SECTION_T	NEHMEN · ZIELORT · POSTEN	ENTNEHMEN · ZIELSPALTE · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Entnimm den laufenden Eintrag; zur Zielspalte.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	2	BIOLOGICAL|PHARMA	COMPOSED_CROSS_REGISTER_SAME_ACTION	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M187	G493-F05	@ACTION+AL+Y	CH	CH+AL+Y	HERBAL	NEHMEN · ZIELORT · POSTEN	PFLANZENTEIL NEHMEN · ZIELSTELLE · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Nimm den Pflanzenposten; zur Zielstelle.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	2	BIOLOGICAL|PHARMA	COMPOSED_CROSS_REGISTER_SAME_ACTION	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M188	G493-F05	@ACTION+AL+Y	CH	CH+AL+Y	BIOLOGICAL	NEHMEN · ZIELORT · POSTEN	POSTEN ENTNEHMEN · ZIELSTATION · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Entnimm den Stationsposten; zur Zielstation.	UNCHANGED_OBSERVED	0	1	1	1	Entnimm den Stationsposten; zur Zielstation.	f76r	G407-E2256	Entnimm den Stationsposten; zur Zielstation.	NONE	YES	2	OK|R	1	PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
