unified_serial	domain	page	unit_id	local_address	visible_identity	compiler_mode	primitive_sequence	local_status	source_word_ids	source_words_de	short_reading
284	BATH_AND_SERVICE	f83r	B3	B3-S025	qokchdy	COMBINATORIAL_PROSE	TRANSFER>CLOSE	STATEMENT=B3-S025	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Führe die Handlung aus; schließe nur bei Endkarte: Umsetzung ansetzen; Schluss.
285	BATH_AND_SERVICE	f83r	B3	B3-S026	cheedar	COMBINATORIAL_PROSE	OWNER_SELECT>TRANSFER>TARGET>MEASURE>SETTLE>TRANSFER>MATERIAL_ADD>READY>SET>TARGET>GRADE>CLOSE	STATEMENT=B3-S026	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Führe es aus dem Vorrat oder am Ansatz aus: von dort umsetzen.
286	BATH_AND_SERVICE	f83r	B3	B3-S026	chldaiin	COMBINATORIAL_PROSE	OWNER_SELECT>TRANSFER>TARGET>MEASURE>SETTLE>TRANSFER>MATERIAL_ADD>READY>SET>TARGET>GRADE>CLOSE	STATEMENT=B3-S026	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Führe es in der angegebenen Portion oder Stufe aus: Absetzmaß.
287	BATH_AND_SERVICE	f83r	B3	B3-S026	chedy	COMBINATORIAL_PROSE	OWNER_SELECT>TRANSFER>TARGET>MEASURE>SETTLE>TRANSFER>MATERIAL_ADD>READY>SET>TARGET>GRADE>CLOSE	STATEMENT=B3-S026	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Führe es mit diesem laufenden Posten aus: laufenden Posten umsetzen.
288	BATH_AND_SERVICE	f83r	B3	B3-S026	qokain	COMBINATORIAL_PROSE	OWNER_SELECT>TRANSFER>TARGET>MEASURE>SETTLE>TRANSFER>MATERIAL_ADD>READY>SET>TARGET>GRADE>CLOSE	STATEMENT=B3-S026	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Führe es in der angegebenen Portion oder Stufe aus: eine Portion zugeben.
289	BATH_AND_SERVICE	f83r	B3	B3-S026	checthy	COMBINATORIAL_PROSE	OWNER_SELECT>TRANSFER>TARGET>MEASURE>SETTLE>TRANSFER>MATERIAL_ADD>READY>SET>TARGET>GRADE>CLOSE	STATEMENT=B3-S026	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Führe es mit diesem laufenden Posten aus: bereit.
290	BATH_AND_SERVICE	f83r	B3	B3-S026	chealror	COMBINATORIAL_PROSE	OWNER_SELECT>TRANSFER>TARGET>MEASURE>SETTLE>TRANSFER>MATERIAL_ADD>READY>SET>TARGET>GRADE>CLOSE	STATEMENT=B3-S026	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Nenne Quelle, Lauf, Auszug oder Ansatz: Ansatz von dort zur Zielstelle.
291	BATH_AND_SERVICE	f83r	B3	B3-S026	solkeedy	COMBINATORIAL_PROSE	OWNER_SELECT>TRANSFER>TARGET>MEASURE>SETTLE>TRANSFER>MATERIAL_ADD>READY>SET>TARGET>GRADE>CLOSE	STATEMENT=B3-S026	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Führe aus und beachte Dauer oder Endpunkt: länger sammeln; Schluss.
292	BATH_AND_SERVICE	f83r	B3	B3-S027	qoteedy	COMBINATORIAL_PROSE	GRADE>CONTINUE>CLOSE	STATEMENT=B3-S027	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Danach oder in demselben Gang: lange Folge; Schluss.
293	BATH_AND_SERVICE	f83r	B3	B3-S028	qokeey	COMBINATORIAL_PROSE	GRADE>CLOSE	STATEMENT=B3-S028	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen.
294	BATH_AND_SERVICE	f83r	B3	B3-S028	qokedy	COMBINATORIAL_PROSE	GRADE>CLOSE	STATEMENT=B3-S028	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Führe aus und beachte Dauer oder Endpunkt: kurz ansetzen; Schluss.
295	BATH_AND_SERVICE	f83r	B3	B3-S029	sol	COMBINATORIAL_PROSE	CONTINUE>SET>GRADE>CLOSE	STATEMENT=B3-S029	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Danach oder in demselben Gang: fortsetzen.
296	BATH_AND_SERVICE	f83r	B3	B3-S029	cheeety	COMBINATORIAL_PROSE	CONTINUE>SET>GRADE>CLOSE	STATEMENT=B3-S029	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Setze Maß, Portion oder Stufe: ganzen Teilposten.
297	BATH_AND_SERVICE	f83r	B3	B3-S029	qokedy	COMBINATORIAL_PROSE	CONTINUE>SET>GRADE>CLOSE	STATEMENT=B3-S029	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Führe aus und beachte Dauer oder Endpunkt: kurz ansetzen; Schluss.
298	BATH_AND_SERVICE	f83r	B3	B3-S030	qoky	COMBINATORIAL_PROSE	SET>MEASURE>CONTINUE>TRANSFER>CLOSE	STATEMENT=B3-S030	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Führe es mit diesem laufenden Posten aus: aktuellen Posten ansetzen.
299	BATH_AND_SERVICE	f83r	B3	B3-S030	saiin	COMBINATORIAL_PROSE	SET>MEASURE>CONTINUE>TRANSFER>CLOSE	STATEMENT=B3-S030	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Setze Maß, Portion oder Stufe: Sollmaß.
300	BATH_AND_SERVICE	f83r	B3	B3-S030	schedair	COMBINATORIAL_PROSE	SET>MEASURE>CONTINUE>TRANSFER>CLOSE	STATEMENT=B3-S030	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Nenne Quelle, Lauf, Auszug oder Ansatz: Wasser weiterleiten.
301	BATH_AND_SERVICE	f83r	B3	B3-S030	otchedy	COMBINATORIAL_PROSE	SET>MEASURE>CONTINUE>TRANSFER>CLOSE	STATEMENT=B3-S030	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Danach oder in demselben Gang: nächsten Posten überführen; Schluss.
302	BATH_AND_SERVICE	f83r	B3	B3-S031	qokeedy	COMBINATORIAL_PROSE	SET>GRADE>CLOSE	STATEMENT=B3-S031	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen; Schluss.
303	BATH_AND_SERVICE	f83r	B3	B3-S032	chedain	COMBINATORIAL_PROSE	TRANSFER>MATERIAL_ADD>GRADE>MEASURE>CONTINUE>MEASURE>CONTINUE>GRADE>CONTINUE>CLOSE	STATEMENT=B3-S032	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Führe es in der angegebenen Portion oder Stufe aus: Portion umsetzen.
304	BATH_AND_SERVICE	f83r	B3	B3-S032	chedy	COMBINATORIAL_PROSE	TRANSFER>MATERIAL_ADD>GRADE>MEASURE>CONTINUE>MEASURE>CONTINUE>GRADE>CONTINUE>CLOSE	STATEMENT=B3-S032	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Führe es mit diesem laufenden Posten aus: laufenden Posten umsetzen.
305	BATH_AND_SERVICE	f83r	B3	B3-S032	qotedaiin	COMBINATORIAL_PROSE	TRANSFER>MATERIAL_ADD>GRADE>MEASURE>CONTINUE>MEASURE>CONTINUE>GRADE>CONTINUE>CLOSE	STATEMENT=B3-S032	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Danach oder in demselben Gang: kurzes Folgemass.
306	BATH_AND_SERVICE	f83r	B3	B3-S032	otaiin	COMBINATORIAL_PROSE	TRANSFER>MATERIAL_ADD>GRADE>MEASURE>CONTINUE>MEASURE>CONTINUE>GRADE>CONTINUE>CLOSE	STATEMENT=B3-S032	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Danach oder in demselben Gang: Folgemaß.
307	BATH_AND_SERVICE	f83r	B3	B3-S032	otedy	COMBINATORIAL_PROSE	TRANSFER>MATERIAL_ADD>GRADE>MEASURE>CONTINUE>MEASURE>CONTINUE>GRADE>CONTINUE>CLOSE	STATEMENT=B3-S032	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Danach oder in demselben Gang: kurze Folge; Schluss.
308	BATH_AND_SERVICE	f83r	B3	B3-S033	ldy	COMBINATORIAL_PROSE	DRAIN>CLOSE	STATEMENT=B3-S033	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Setze die gelernte Fachkarte: abziehen; Ende.
309	BATH_AND_SERVICE	f83r	B3	B3-S034	soiiin	COMBINATORIAL_PROSE	MEASURE>READY>MEASURE>CONTINUE>TARGET>SETTLE>CLOSE	STATEMENT=B3-S034	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Setze Maß, Portion oder Stufe: Sollstufe.
310	BATH_AND_SERVICE	f83r	B3	B3-S034	checthy	COMBINATORIAL_PROSE	MEASURE>READY>MEASURE>CONTINUE>TARGET>SETTLE>CLOSE	STATEMENT=B3-S034	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Führe es mit diesem laufenden Posten aus: bereit.
311	BATH_AND_SERVICE	f83r	B3	B3-S034	chety	COMBINATORIAL_PROSE	MEASURE>READY>MEASURE>CONTINUE>TARGET>SETTLE>CLOSE	STATEMENT=B3-S034	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Führe es in der angegebenen Portion oder Stufe aus: Teil abtrennen.
312	BATH_AND_SERVICE	f83r	B3	B3-S034	otaiin	COMBINATORIAL_PROSE	MEASURE>READY>MEASURE>CONTINUE>TARGET>SETTLE>CLOSE	STATEMENT=B3-S034	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Danach oder in demselben Gang: Folgemaß.
313	BATH_AND_SERVICE	f83r	B3	B3-S034	olsaly	COMBINATORIAL_PROSE	MEASURE>READY>MEASURE>CONTINUE>TARGET>SETTLE>CLOSE	STATEMENT=B3-S034	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Setze die bezeichnete Zielstelle: untere Zielstelle.
314	BATH_AND_SERVICE	f83r	B3	B3-S034	shedy	COMBINATORIAL_PROSE	MEASURE>READY>MEASURE>CONTINUE>TARGET>SETTLE>CLOSE	STATEMENT=B3-S034	B_B01;B_B02;B_B03;B_B05;B_B09;B_B11;B_B13;B_B15	Badende;Becken;Badwasser;Badwärme;Tuch;Seihgang;Ablauf;Auffangbecken	Führe aus und beachte Dauer oder Endpunkt: kurz absetzen lassen; Schluss.
315	BATH_AND_SERVICE	f83r	B4	B4-S001	qokeedy	COMBINATORIAL_PROSE	OWNER_SELECT>SET>GRADE>CLOSE	STATEMENT=B4-S001	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen; Schluss.
316	BATH_AND_SERVICE	f83r	B4	B4-S002	qolchey	COMBINATORIAL_PROSE	CONTINUE>SET>GRADE>CLOSE	STATEMENT=B4-S002	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Danach oder in demselben Gang: diesen Posten weiterfuehren.
317	BATH_AND_SERVICE	f83r	B4	B4-S002	qokeey	COMBINATORIAL_PROSE	CONTINUE>SET>GRADE>CLOSE	STATEMENT=B4-S002	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen.
318	BATH_AND_SERVICE	f83r	B4	B4-S002	qokedy	COMBINATORIAL_PROSE	CONTINUE>SET>GRADE>CLOSE	STATEMENT=B4-S002	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Führe aus und beachte Dauer oder Endpunkt: kurz ansetzen; Schluss.
319	BATH_AND_SERVICE	f83r	B4	B4-S003	chedy	COMBINATORIAL_PROSE	TRANSFER>TARGET>CONTINUE>SET>GRADE>CONTINUE>SETTLE>CLOSE	STATEMENT=B4-S003	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Führe es mit diesem laufenden Posten aus: laufenden Posten umsetzen.
320	BATH_AND_SERVICE	f83r	B4	B4-S003	otal	COMBINATORIAL_PROSE	TRANSFER>TARGET>CONTINUE>SET>GRADE>CONTINUE>SETTLE>CLOSE	STATEMENT=B4-S003	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Danach oder in demselben Gang: danach dorthin.
321	BATH_AND_SERVICE	f83r	B4	B4-S003	otchey	COMBINATORIAL_PROSE	TRANSFER>TARGET>CONTINUE>SET>GRADE>CONTINUE>SETTLE>CLOSE	STATEMENT=B4-S003	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Danach oder in demselben Gang: nächster Teilposten.
322	BATH_AND_SERVICE	f83r	B4	B4-S003	qokeey	COMBINATORIAL_PROSE	TRANSFER>TARGET>CONTINUE>SET>GRADE>CONTINUE>SETTLE>CLOSE	STATEMENT=B4-S003	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen.
323	BATH_AND_SERVICE	f83r	B4	B4-S003	qoky	COMBINATORIAL_PROSE	TRANSFER>TARGET>CONTINUE>SET>GRADE>CONTINUE>SETTLE>CLOSE	STATEMENT=B4-S003	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Führe es mit diesem laufenden Posten aus: aktuellen Posten ansetzen.
324	BATH_AND_SERVICE	f83r	B4	B4-S003	tol	COMBINATORIAL_PROSE	TRANSFER>TARGET>CONTINUE>SET>GRADE>CONTINUE>SETTLE>CLOSE	STATEMENT=B4-S003	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Danach oder in demselben Gang: fortsetzen.
325	BATH_AND_SERVICE	f83r	B4	B4-S003	shedy	COMBINATORIAL_PROSE	TRANSFER>TARGET>CONTINUE>SET>GRADE>CONTINUE>SETTLE>CLOSE	STATEMENT=B4-S003	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Führe aus und beachte Dauer oder Endpunkt: kurz absetzen lassen; Schluss.
326	BATH_AND_SERVICE	f83r	B4	B4-S004	qokylddy	COMBINATORIAL_PROSE	FASTEN>CLOSE	STATEMENT=B4-S004	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Setze die gelernte Fachkarte: aktuellen Posten befestigen; Schluss.
327	BATH_AND_SERVICE	f83r	B4	B4-S005	dain	COMBINATORIAL_PROSE	TRANSFER>SET>GRADE>CLOSE	STATEMENT=B4-S005	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Setze die gelernte Fachkarte: Tuch.
328	BATH_AND_SERVICE	f83r	B4	B4-S005	chedy	COMBINATORIAL_PROSE	TRANSFER>SET>GRADE>CLOSE	STATEMENT=B4-S005	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Führe es mit diesem laufenden Posten aus: laufenden Posten umsetzen.
329	BATH_AND_SERVICE	f83r	B4	B4-S005	qokeedy	COMBINATORIAL_PROSE	TRANSFER>SET>GRADE>CLOSE	STATEMENT=B4-S005	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen; Schluss.
330	BATH_AND_SERVICE	f83r	B4	B4-S006	shckhedy	COMBINATORIAL_PROSE	PASS_STRAIN>CLOSE	STATEMENT=B4-S006	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Führe die Handlung aus; schließe nur bei Endkarte: seihen; Schluss.
331	BATH_AND_SERVICE	f83r	B4	B4-S007	shckhedy	COMBINATORIAL_PROSE	PASS_STRAIN>CLOSE	STATEMENT=B4-S007	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Führe die Handlung aus; schließe nur bei Endkarte: seihen; Schluss.
332	BATH_AND_SERVICE	f83r	B4	B4-S008	saiin	COMBINATORIAL_PROSE	MEASURE>HEAT>GRADE>SETTLE>SET>GRADE>CLOSE	STATEMENT=B4-S008	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Setze Maß, Portion oder Stufe: Sollmaß.
333	BATH_AND_SERVICE	f83r	B4	B4-S008	cheeky	COMBINATORIAL_PROSE	MEASURE>HEAT>GRADE>SETTLE>SET>GRADE>CLOSE	STATEMENT=B4-S008	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Führe aus und beachte Dauer oder Endpunkt: länger erwärmen und offen halten.
334	BATH_AND_SERVICE	f83r	B4	B4-S008	sheey	COMBINATORIAL_PROSE	MEASURE>HEAT>GRADE>SETTLE>SET>GRADE>CLOSE	STATEMENT=B4-S008	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Führe aus und beachte Dauer oder Endpunkt: laenger ruhen.
335	BATH_AND_SERVICE	f83r	B4	B4-S008	qokedy	COMBINATORIAL_PROSE	MEASURE>HEAT>GRADE>SETTLE>SET>GRADE>CLOSE	STATEMENT=B4-S008	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Führe aus und beachte Dauer oder Endpunkt: kurz ansetzen; Schluss.
336	BATH_AND_SERVICE	f83r	B4	B4-S009	shedy	COMBINATORIAL_PROSE	SETTLE>CLOSE	STATEMENT=B4-S009	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Führe aus und beachte Dauer oder Endpunkt: kurz absetzen lassen; Schluss.
337	BATH_AND_SERVICE	f83r	B4	B4-S010	oldy	COMBINATORIAL_PROSE	CONTINUE>CLOSE	STATEMENT=B4-S010	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Danach oder in demselben Gang: Fortsetzung abschließen.
338	BATH_AND_SERVICE	f83r	B4	B4-S011	saiin	COMBINATORIAL_PROSE	OWNER_SELECT>MEASURE>HEAT>GRADE>MATERIAL_ADD>TRANSFER>CONTINUE>WASH>CLOSE	STATEMENT=B4-S011	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Setze Maß, Portion oder Stufe: Sollmaß.
339	BATH_AND_SERVICE	f83r	B4	B4-S011	cheky	COMBINATORIAL_PROSE	OWNER_SELECT>MEASURE>HEAT>GRADE>MATERIAL_ADD>TRANSFER>CONTINUE>WASH>CLOSE	STATEMENT=B4-S011	B_B01;B_B02;B_B03;B_B05;B_B07;B_B09;B_B10;B_B11;B_B12;B_B13;B_B14;B_B15;B_B16;B_B17	Badende;Becken;Badwasser;Badwärme;Körperstelle;Tuch;Umschlag;Seihgang;Einlass;Ablauf;Wasserlauf;Auffangbecken;Dienststation;Arbeitsstelle	Führe aus und beachte Dauer oder Endpunkt: kurz wärmen.
