statement_id	record_unit_id	page	statement_ordinal_in_record	constituent_fields	event_count	event_serials	v69_primary_template	v69_primitive_sequence	v69_parse_status	v71_field_owner_bindings	exact_v71_owner_transition	literal_owner_known_card_exemplar_layer	source_class	technical_source_class_paraphrase	strongest_medical_or_formal_rival	repair_cost_0_4	repair_reason	line_crossing	contact_direction_constraint	hardest_contradiction	v69_pre_state	v69_post_state	semantic_ceiling
B3-S019	B3	f83r	19	F090	1	267	EXEMPLAR_ONLY	NONE	UNPARSED	F090=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F090:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	OWNER[F090=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E267[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B3-S019` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S019` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T008`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T008`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	3	vollständiger Quellenwert exemplar-only; mindestens ein Besitzer ungelöst	NO:f83r.14	NO_DIRECTION_FROM_IMAGE || VISIBLE_GAP; NO_OWNER_INHERITANCE; SOURCE_OWNER_REQUIRES_EXEMPLAR	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T008;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T008;PREVIOUS_ITEM=B3:I002	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S020	B3	f83r	20	F091	2	268|269	COMPOSITE_SEQUENCE	TARGET_ASSIGN > TERMINAL_DRAIN	UNIQUE	F091=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F091:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	OWNER[F091=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E268[CARD=ZIEL?] > E269[CARD=ABLASSEN?]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	Fortschreibe Buchung `B3-S020` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: setze den lokalen Zielslot `B3:T009` aus `B3-S020:TARGET_ASSIGN_01`; schließe den lokalen End-/Ablassposten `B3-S020:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T009`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	1	formaler Kanal eindeutig; mindestens ein Besitzer ungelöst	NO:f83r.14	NO_DIRECTION_FROM_IMAGE || VISIBLE_GAP; NO_OWNER_INHERITANCE; SOURCE_OWNER_REQUIRES_EXEMPLAR	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T008;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T009;PREVIOUS_ITEM=B3:I002	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S021	B3	f83r	21	F092|F093	11	270|271|272|273|274|275|276|277|278|279|280	COMPOSITE_SEQUENCE	PARAMETER_ASSIGN > STATE_GATE > TARGET_ASSIGN > PARAMETER_ASSIGN > TARGET_ASSIGN > STATE_GATE	AMBIGUOUS	F092=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > F093=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F092:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] -> KEEP_UNRESOLVED_OWNER[F093:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	OWNER[F092=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > F093=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E270[FORMAL=STANDARDSLOT_SETZEN] > E271[CARD=BEREIT?] > E272[CARD=ZIEL?] > E273[EXEMPLAR_VALUE_UNKNOWN] > E274[CARD=MASS?] > E275[EXEMPLAR_VALUE_UNKNOWN] > E276[EXEMPLAR_VALUE_UNKNOWN] > E277[EXEMPLAR_VALUE_UNKNOWN] > E278[CARD=ZIEL?] > E279[CARD=BEREIT?] > E280[EXEMPLAR_VALUE_UNKNOWN]	LOCAL_STATE_RELEASE_ENTRY	Fortschreibe Buchung `B3-S021` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: trage den Masterwert `B3-S021:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; prüfe den im Master bezeichneten Freigabezustand `B3-S021:STATE_GATE_01` und markiere erst danach den Posten bereit; setze den lokalen Zielslot `B3:T010` aus `B3-S021:TARGET_ASSIGN_01`; trage den Masterwert `B3-S021:PARAMETER_ASSIGN_02` als örtliches Stationsmaß oder Dauer ein; setze den lokalen Zielslot `B3:T010` aus `B3-S021:TARGET_ASSIGN_02`; prüfe den im Master bezeichneten Freigabezustand `B3-S021:STATE_GATE_02` und markiere erst danach den Posten bereit. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T010`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	3	mehrere formale Expansionen; Aussage überschreitet physische Linie; mindestens ein Besitzer ungelöst	YES:f83r.14→f83r.15; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NO_DIRECTION_FROM_IMAGE || VISIBLE_GAP; NO_OWNER_INHERITANCE; SOURCE_OWNER_REQUIRES_EXEMPLAR	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T009;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T010;PREVIOUS_ITEM=B3:I002	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S022	B3	f83r	22	F094	1	281	EXEMPLAR_ONLY	NONE	UNPARSED	F094=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F094:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	OWNER[F094=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E281[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B3-S022` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S022` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T010`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T010`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	3	vollständiger Quellenwert exemplar-only; mindestens ein Besitzer ungelöst	NO:f83r.15	NO_DIRECTION_FROM_IMAGE || VISIBLE_GAP; NO_OWNER_INHERITANCE; SOURCE_OWNER_REQUIRES_EXEMPLAR	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T010;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T010;PREVIOUS_ITEM=B3:I002	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S023	B3	f83r	23	F095	1	282	TERMINAL_DRAIN	TERMINAL_DRAIN	UNIQUE	F095=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F095:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	OWNER[F095=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E282[CARD=ABLASSEN?]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	Fortschreibe Buchung `B3-S023` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: schließe den lokalen End-/Ablassposten `B3-S023:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T010`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	1	formaler Kanal eindeutig; mindestens ein Besitzer ungelöst	NO:f83r.15	NO_DIRECTION_FROM_IMAGE || VISIBLE_GAP; NO_OWNER_INHERITANCE; SOURCE_OWNER_REQUIRES_EXEMPLAR	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T010;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T010;PREVIOUS_ITEM=B3:I002	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S024	B3	f83r	24	F096	1	283	EXEMPLAR_ONLY	NONE	UNPARSED	F096=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F096:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	OWNER[F096=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E283[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B3-S024` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S024` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T011`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T011`, PREVIOUS `B3:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	3	vollständiger Quellenwert exemplar-only; mindestens ein Besitzer ungelöst	NO:f83r.16	NO_DIRECTION_FROM_IMAGE || VISIBLE_GAP; NO_OWNER_INHERITANCE; SOURCE_OWNER_REQUIRES_EXEMPLAR	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T010;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T011;PREVIOUS_ITEM=B3:I001	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S025	B3	f83r	25	F097	1	284	EXEMPLAR_ONLY	NONE	UNPARSED	F097=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F097:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	OWNER[F097=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E284[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B3-S025` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S025` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T011`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T011`, PREVIOUS `B3:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	3	vollständiger Quellenwert exemplar-only; mindestens ein Besitzer ungelöst	NO:f83r.16	NO_DIRECTION_FROM_IMAGE || VISIBLE_GAP; NO_OWNER_INHERITANCE; SOURCE_OWNER_REQUIRES_EXEMPLAR	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T011;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T011;PREVIOUS_ITEM=B3:I001	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S026	B3	f83r	26	F098|F099	7	285|286|287|288|289|290|291	COMPOSITE_SEQUENCE	STATE_GATE	AMBIGUOUS	F098=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > F099=DIRECT_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	KEEP_UNRESOLVED_OWNER[F098:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] -> BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F099:DIRECT_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	OWNER[F098=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > F099=DIRECT_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E285[EXEMPLAR_VALUE_UNKNOWN] > E286[EXEMPLAR_VALUE_UNKNOWN] > E287[EXEMPLAR_VALUE_UNKNOWN] > E288[EXEMPLAR_VALUE_UNKNOWN] > E289[CARD=BEREIT?] > E290[EXEMPLAR_VALUE_UNKNOWN] > E291[EXEMPLAR_VALUE_UNKNOWN]	LOCAL_STATE_RELEASE_ENTRY	Fortschreibe Buchung `B3-S026` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“ sowie nach lokalem Reset beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: prüfe den im Master bezeichneten Freigabezustand `B3-S026:STATE_GATE_01` und markiere erst danach den Posten bereit. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T012`, PREVIOUS `B3:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	4	mehrere formale Expansionen; Aussage überschreitet physische Linie; mindestens ein Besitzer ungelöst; sichtbare Lücke erzwingt Ownerwechsel innerhalb der Aussage	YES:f83r.16→f83r.20; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	VISIBLE_GAP_REQUIRES_OWNER_RESET_WITHIN_STATEMENT || NO_DIRECTION_FROM_IMAGE || VISIBLE_GAP; NO_OWNER_INHERITANCE; SOURCE_OWNER_REQUIRES_EXEMPLAR || VISIBLE_ARCH_CONTACT_BETWEEN_PAIR; NO_ARROW_SOURCE_SINK_OR_RETURN_CYCLE	Die Aussage kreuzt zwei sichtbare Besitzer; sie ist nur als zweigliedrige Klausel mit explizitem Reset ausführbar. Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker. Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T011;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T012;PREVIOUS_ITEM=B3:I001	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S027	B3	f83r	27	F100	1	292	EXEMPLAR_ONLY	NONE	UNPARSED	F100=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F100:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	OWNER[F100=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E292[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B3-S027` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S027` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T012`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T012`, PREVIOUS `B3:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f83r.20	NO_DIRECTION_FROM_IMAGE || VISIBLE_ARCH_CONTACT_BETWEEN_PAIR; NO_ARROW_SOURCE_SINK_OR_RETURN_CYCLE	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T012;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T012;PREVIOUS_ITEM=B3:I001	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S028	B3	f83r	28	F101	2	293|294	COMPOSITE_SEQUENCE	ACTION_TEMPER > TERMINAL_FLUSH	UNIQUE	F101=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F101:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	OWNER[F101=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E293[CARD=TEMPERIEREN?] > E294[CARD=SPÜLEN?]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	Fortschreibe Buchung `B3-S028` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: stelle den exemplarisch angegebenen örtlichen Zustands-/Temperaturwert `B3-S028:ACTION_TEMPER_01` ein; schließe den lokalen Spül-/Endposten `B3-S028:TERMINAL_FLUSH_01` ab; erzeuge kein Folgeziel. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T013`, PREVIOUS `B3:I001`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	0	formaler Kanal eindeutig; kein Layout- oder Ownerrepair	NO:f83r.20	NO_DIRECTION_FROM_IMAGE || VISIBLE_ARCH_CONTACT_BETWEEN_PAIR; NO_ARROW_SOURCE_SINK_OR_RETURN_CYCLE	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T012;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T013;PREVIOUS_ITEM=B3:I001	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S029	B3	f83r	29	F102	3	295|296|297	COMPOSITE_SEQUENCE	LINK_ACTIVE > TERMINAL_FLUSH	AMBIGUOUS	F102=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F102:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	OWNER[F102=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E295[FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E296[EXEMPLAR_VALUE_UNKNOWN] > E297[CARD=SPÜLEN?]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	Fortschreibe Buchung `B3-S029` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: verknüpfe den laufenden Recordposten `B3:I003` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt; schließe den lokalen Spül-/Endposten `B3-S029:TERMINAL_FLUSH_01` ab; erzeuge kein Folgeziel. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T014`, PREVIOUS `B3:I001`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	1	mehrere formale Expansionen	NO:f83r.20	NO_DIRECTION_FROM_IMAGE || VISIBLE_ARCH_CONTACT_BETWEEN_PAIR; NO_ARROW_SOURCE_SINK_OR_RETURN_CYCLE	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T013;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014;PREVIOUS_ITEM=B3:I001	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S030	B3	f83r	30	F103|F104	4	298|299|300|301	COMPOSITE_SEQUENCE	ACTION_APPLY > PARAMETER_ASSIGN	AMBIGUOUS	F103=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR > F104=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F103:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] -> INHERIT_OWNER[F104:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	OWNER[F103=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR > F104=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E298[CARD=ANWENDEN?] > E299[CARD=MASS?] > E300[EXEMPLAR_VALUE_UNKNOWN] > E301[EXEMPLAR_VALUE_UNKNOWN]	LOCAL_ACTION_OR_CONDITION_ENTRY	Fortschreibe Buchung `B3-S030` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: führe die exemplarisch bestimmte örtliche Stationshandlung `B3-S030:ACTION_APPLY_01` am aktuellen Besitzer aus; trage den Masterwert `B3-S030:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T014`, PREVIOUS `B3:I001`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	2	mehrere formale Expansionen; Aussage überschreitet physische Linie	YES:f83r.20→f83r.22; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NO_DIRECTION_FROM_IMAGE || VISIBLE_ARCH_CONTACT_BETWEEN_PAIR; NO_ARROW_SOURCE_SINK_OR_RETURN_CYCLE	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014;PREVIOUS_ITEM=B3:I001	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S031	B3	f83r	31	F105	1	302	EXEMPLAR_ONLY	NONE	UNPARSED	F105=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F105:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	OWNER[F105=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E302[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B3-S031` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S031` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T014`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T014`, PREVIOUS `B3:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f83r.22	NO_DIRECTION_FROM_IMAGE || VISIBLE_ARCH_CONTACT_BETWEEN_PAIR; NO_ARROW_SOURCE_SINK_OR_RETURN_CYCLE	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014;PREVIOUS_ITEM=B3:I001	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
