statement_id	selected_from_role	record_unit_id	page	constituent_fields	event_count	event_serials	owner_bindings	owner_transition	literal_owner_card_exemplar_layer	source_class	selected_concrete_paraphrase	strongest_rival	repair_cost_0_4	repair_reason	line_crossing	hardest_contradiction	semantic_ceiling
B4-S003	R3_TECHNICAL	B4	f83r	F111|F112	7	319|320|321|322|323|324|325	F111=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR > F112=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F111:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] -> INHERIT_OWNER[F112:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	OWNER[F111=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR > F112=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] || E319[EXEMPLAR_VALUE_UNKNOWN] > E320[EXEMPLAR_VALUE_UNKNOWN] > E321[CARD=ANTEIL?] > E322[CARD=TEMPERIEREN?] > E323[CARD=ANWENDEN?] > E324[FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E325[EXEMPLAR_VALUE_UNKNOWN]	LOCAL_ACTION_OR_CONDITION_ENTRY	Fortschreibe Buchung `B4-S003` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: wähle den im Master bezeichneten Teilposten `B4-S003:SELECT_PART_01` des sichtbaren Besitzers; stelle den exemplarisch angegebenen örtlichen Zustands-/Temperaturwert `B4-S003:ACTION_TEMPER_01` ein; führe die exemplarisch bestimmte örtliche Stationshandlung `B4-S003:ACTION_APPLY_01` am aktuellen Besitzer aus; verknüpfe den laufenden Recordposten `B4:I002` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt. Endstand nur in B4: ACTIVE `B4:I002`, TARGET `B4:T002`, PREVIOUS `B4:I001`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	2	mehrere formale Expansionen; Aussage überschreitet physische Linie	YES:f83r.25→f83r.26; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B4-S004	R3_TECHNICAL	B4	f83r	F113	1	326	F113=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F113:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	OWNER[F113=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] || E326[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B4-S004` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S004` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I002` und gegebenenfalls Ziel `B4:T002`. Endstand nur in B4: ACTIVE `B4:I002`, TARGET `B4:T002`, PREVIOUS `B4:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f83r.26	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B4-S005	R3_TECHNICAL	B4	f83r	F114	3	327|328|329	F114=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F114:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	OWNER[F114=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] || E327[EXEMPLAR_VALUE_UNKNOWN] > E328[EXEMPLAR_VALUE_UNKNOWN] > E329[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B4-S005` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S005` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I003` und gegebenenfalls Ziel `B4:T003`. Endstand nur in B4: ACTIVE `B4:I003`, TARGET `B4:T003`, PREVIOUS `B4:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f83r.27	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B4-S006	R3_TECHNICAL	B4	f83r	F115	1	330	F115=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F115:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	OWNER[F115=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] || E330[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B4-S006` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S006` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I003` und gegebenenfalls Ziel `B4:T004`. Endstand nur in B4: ACTIVE `B4:I003`, TARGET `B4:T004`, PREVIOUS `B4:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f83r.27	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B4-S007	R3_TECHNICAL	B4	f83r	F116	1	331	F116=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F116:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	OWNER[F116=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] || E331[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B4-S007` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S007` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I003` und gegebenenfalls Ziel `B4:T005`. Endstand nur in B4: ACTIVE `B4:I003`, TARGET `B4:T005`, PREVIOUS `B4:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f83r.27	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B4-S008	R3_TECHNICAL	B4	f83r	F117	4	332|333|334|335	F117=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F117:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	OWNER[F117=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] || E332[CARD=MASS?] > E333[EXEMPLAR_VALUE_UNKNOWN] > E334[EXEMPLAR_VALUE_UNKNOWN] > E335[CARD=SPÜLEN?]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	Fortschreibe Buchung `B4-S008` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: trage den Masterwert `B4-S008:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; schließe den lokalen Spül-/Endposten `B4-S008:TERMINAL_FLUSH_01` ab; erzeuge kein Folgeziel. Endstand nur in B4: ACTIVE `B4:I004`, TARGET `B4:T007`, PREVIOUS `B4:I003`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	1	mehrere formale Expansionen	NO:f83r.28	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B4-S009	R3_TECHNICAL	B4	f83r	F118	1	336	F118=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F118:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	OWNER[F118=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] || E336[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B4-S009` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S009` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I004` und gegebenenfalls Ziel `B4:T007`. Endstand nur in B4: ACTIVE `B4:I004`, TARGET `B4:T007`, PREVIOUS `B4:I003`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f83r.28	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B4-S010	R3_TECHNICAL	B4	f83r	F119	1	337	F119=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F119:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	OWNER[F119=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] || E337[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B4-S010` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S010` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I004` und gegebenenfalls Ziel `B4:T007`. Endstand nur in B4: ACTIVE `B4:I004`, TARGET `B4:T007`, PREVIOUS `B4:I003`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f83r.28	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B4-S011	R3_TECHNICAL	B4	f83r	F120|F121	7	338|339|340|341|342|343|344	F120=DIRECT_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION > F121=INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION	BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F120:DIRECT_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION] -> INHERIT_OWNER[F121:INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION]	OWNER[F120=DIRECT_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION > F121=INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION] || E338[CARD=MASS?] > E339[EXEMPLAR_VALUE_UNKNOWN] > E340[EXEMPLAR_VALUE_UNKNOWN] > E341[EXEMPLAR_VALUE_UNKNOWN] > E342[EXEMPLAR_VALUE_UNKNOWN] > E343[FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E344[EXEMPLAR_VALUE_UNKNOWN]	LOCAL_PARAMETER_BOOKING_ENTRY	Fortschreibe Buchung `B4-S011` beim Besitzerposten „linken f83r-Unterlauf mit offenen Fransen“: trage den Masterwert `B4-S011:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; verknüpfe den laufenden Recordposten `B4:I005` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt. Endstand nur in B4: ACTIVE `B4:I005`, TARGET `B4:T008`, PREVIOUS `B4:I004`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	2	mehrere formale Expansionen; Aussage überschreitet physische Linie	YES:f83r.35→f83r.37; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B4-S012	R3_TECHNICAL	B4	f83r	F122	1	345	F122=INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERIT_OWNER[F122:INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION]	OWNER[F122=INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION] || E345[CARD=ABLASSEN?]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	Fortschreibe Buchung `B4-S012` beim Besitzerposten „linken f83r-Unterlauf mit offenen Fransen“: schließe den lokalen End-/Ablassposten `B4-S012:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B4: ACTIVE `B4:I005`, TARGET `B4:T008`, PREVIOUS `B4:I004`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	0	formaler Kanal eindeutig; kein Layout- oder Ownerrepair	NO:f83r.37	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B4-S013	R3_TECHNICAL	B4	f83r	F123	2	346|347	F123=INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERIT_OWNER[F123:INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION]	OWNER[F123=INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION] || E346[EXEMPLAR_VALUE_UNKNOWN] > E347[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B4-S013` beim Besitzerposten „linken f83r-Unterlauf mit offenen Fransen“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S013` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I005` und gegebenenfalls Ziel `B4:T008`. Endstand nur in B4: ACTIVE `B4:I005`, TARGET `B4:T008`, PREVIOUS `B4:I004`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f83r.37	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B4-S014	R3_TECHNICAL	B4	f83r	F124	4	348|349|350|351	F124=INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERIT_OWNER[F124:INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION]	OWNER[F124=INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION] || E348[CARD=ANSATZ?] > E349[EXEMPLAR_VALUE_UNKNOWN] > E350[EXEMPLAR_VALUE_UNKNOWN] > E351[EXEMPLAR_VALUE_UNKNOWN]	RECORD_LOCAL_LINK_ENTRY	Fortschreibe Buchung `B4-S014` beim Besitzerposten „linken f83r-Unterlauf mit offenen Fransen“: verknüpfe den laufenden Recordposten `B4:I006` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt. Endstand nur in B4: ACTIVE `B4:I006`, TARGET `B4:T009`, PREVIOUS `B4:I005`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	1	mehrere formale Expansionen	NO:f83r.38	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B4-S015	R3_TECHNICAL	B4	f83r	F125|F126	6	352|353|354|355|356|357	F125=INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION > F126=DIRECT_VISIBLE:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	INHERIT_OWNER[F125:INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION] -> BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F126:DIRECT_VISIBLE:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION]	OWNER[F125=INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION > F126=DIRECT_VISIBLE:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] || E352[EXEMPLAR_VALUE_UNKNOWN] > E353[CARD=KLAR?] > E354[EXEMPLAR_VALUE_UNKNOWN] > E355[EXEMPLAR_VALUE_UNKNOWN] > E356[EXEMPLAR_VALUE_UNKNOWN] > E357[CARD=ABLASSEN?]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	Fortschreibe Buchung `B4-S015` beim Besitzerposten „linken f83r-Unterlauf mit offenen Fransen“ sowie nach lokalem Reset beim Besitzerposten „rechten f83r-S-Lauf mit Mehrarmknoten“: prüfe den im Master bezeichneten Freigabezustand `B4-S015:STATE_GATE_01` und markiere erst danach den Posten bereit; schließe den lokalen End-/Ablassposten `B4-S015:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B4: ACTIVE `B4:I007`, TARGET `B4:T010`, PREVIOUS `B4:I006`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	3	mehrere formale Expansionen; Aussage überschreitet physische Linie; sichtbare Lücke erzwingt Ownerwechsel innerhalb der Aussage	YES:f83r.39→f83r.41; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Die Aussage kreuzt zwei sichtbare Besitzer; sie ist nur als zweigliedrige Klausel mit explizitem Reset ausführbar. Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet. Der Mehrarmknoten hat offene Arme; Ziel, Medium und Bewegungsrichtung fehlen.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B4-S016	R3_TECHNICAL	B4	f83r	F127|F128	4	358|359|360|361	F127=INHERITED_VISIBLE:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION > F128=INHERITED_VISIBLE:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	INHERIT_OWNER[F127:INHERITED_VISIBLE:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] -> INHERIT_OWNER[F128:INHERITED_VISIBLE:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] -> RESET_AT_RECORD_END	OWNER[F127=INHERITED_VISIBLE:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION > F128=INHERITED_VISIBLE:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] || E358[EXEMPLAR_VALUE_UNKNOWN] > E359[CARD=ZIEL?] > E360[EXEMPLAR_VALUE_UNKNOWN] > E361[EXEMPLAR_VALUE_UNKNOWN]	LOCAL_TARGET_ASSIGNMENT_ENTRY	Fortschreibe Buchung `B4-S016` beim Besitzerposten „rechten f83r-S-Lauf mit Mehrarmknoten“: setze den lokalen Zielslot `B4:T012` aus `B4-S016:TARGET_ASSIGN_01`. Endstand nur in B4: ACTIVE `B4:I007`, TARGET `B4:T012`, PREVIOUS `B4:I006`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	2	mehrere formale Expansionen; Aussage überschreitet physische Linie	YES:f83r.41→f83r.44; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Der Mehrarmknoten hat offene Arme; Ziel, Medium und Bewegungsrichtung fehlen.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B5-S001	R3_TECHNICAL	B5	f83r	F129	1	362	F129=DIRECT_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION	RESET_RECORD -> SET_DIRECT_OWNER[F129:DIRECT_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION]	OWNER[F129=DIRECT_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION] || E362[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Eröffne Buchung `B5-S001` beim Besitzerposten „linken offenen f83r-Endposten“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B5-S001` aus dem Master; buche ihn recordlokal als ACTIVE `B5:I001` und gegebenenfalls Ziel `B5-S001:TARGET_UNSET`. Endstand nur in B5: ACTIVE `B5:I001`, TARGET `UNSET`, PREVIOUS `UNSET`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f83r.47	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B5-S002	R3_TECHNICAL	B5	f83r	F130	1	363	F130=INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION	INHERIT_OWNER[F130:INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION]	OWNER[F130=INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION] || E363[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B5-S002` beim Besitzerposten „linken offenen f83r-Endposten“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B5-S002` aus dem Master; buche ihn recordlokal als ACTIVE `B5:I001` und gegebenenfalls Ziel `B5-S002:TARGET_UNSET`. Endstand nur in B5: ACTIVE `B5:I001`, TARGET `UNSET`, PREVIOUS `UNSET`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f83r.47	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B5-S003	R3_TECHNICAL	B5	f83r	F131|F132|F133	9	364|365|366|367|368|369|370|371|372	F131=INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION > F132=INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION > F133=INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION	INHERIT_OWNER[F131:INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION] -> INHERIT_OWNER[F132:INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION] -> INHERIT_OWNER[F133:INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION] -> RESET_AT_RECORD_END	OWNER[F131=INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION > F132=INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION > F133=INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION] || E364[EXEMPLAR_VALUE_UNKNOWN] > E365[CARD=ZIEL?] > E366[FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E367[EXEMPLAR_VALUE_UNKNOWN] > E368[EXEMPLAR_VALUE_UNKNOWN] > E369[CARD=MASS?] > E370[FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E371[EXEMPLAR_VALUE_UNKNOWN] > E372[EXEMPLAR_VALUE_UNKNOWN]	LOCAL_TARGET_ASSIGNMENT_ENTRY	Fortschreibe Buchung `B5-S003` beim Besitzerposten „linken offenen f83r-Endposten“: setze den lokalen Zielslot `B5:T002` aus `B5-S003:TARGET_ASSIGN_01`; verknüpfe den laufenden Recordposten `B5:I001` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt; trage den Masterwert `B5-S003:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; verknüpfe den laufenden Recordposten `B5:I001` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt. Endstand nur in B5: ACTIVE `B5:I001`, TARGET `B5:T002`, PREVIOUS `B5:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	2	mehrere formale Expansionen; Aussage überschreitet physische Linie	YES:f83r.47→f83r.48→f83r.49; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B6-S001	R3_TECHNICAL	B6	f83r	F134|F135	9	373|374|375|376|377|378|379|380|381	F134=DIRECT_VISIBLE:B6_RIGHT_S_RUN_MULTIPORT_STATION > F135=INHERITED_VISIBLE:B6_RIGHT_S_RUN_MULTIPORT_STATION	RESET_RECORD -> SET_DIRECT_OWNER[F134:DIRECT_VISIBLE:B6_RIGHT_S_RUN_MULTIPORT_STATION] -> INHERIT_OWNER[F135:INHERITED_VISIBLE:B6_RIGHT_S_RUN_MULTIPORT_STATION] -> RESET_AT_RECORD_END	OWNER[F134=DIRECT_VISIBLE:B6_RIGHT_S_RUN_MULTIPORT_STATION > F135=INHERITED_VISIBLE:B6_RIGHT_S_RUN_MULTIPORT_STATION] || E373[EXEMPLAR_VALUE_UNKNOWN] > E374[EXEMPLAR_VALUE_UNKNOWN] > E375[EXEMPLAR_VALUE_UNKNOWN] > E376[FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E377[CARD=MASS?|FORMAL=VORGABEPARAMETER?] > E378[FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E379[EXEMPLAR_VALUE_UNKNOWN] > E380[EXEMPLAR_VALUE_UNKNOWN] > E381[EXEMPLAR_VALUE_UNKNOWN]	LOCAL_PARAMETER_BOOKING_ENTRY	Eröffne Buchung `B6-S001` beim Besitzerposten „rechten f83r-S-Lauf-/Mehrarm-Endposten“: verknüpfe den laufenden Recordposten `B6:I001` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt; trage den Masterwert `B6-S001:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; verknüpfe den laufenden Recordposten `B6:I001` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt. Endstand nur in B6: ACTIVE `B6:I001`, TARGET `B6:T004`, PREVIOUS `B6:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	2	mehrere formale Expansionen; Aussage überschreitet physische Linie	YES:f83r.52→f83r.54; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Der Mehrarmknoten hat offene Arme; Ziel, Medium und Bewegungsrichtung fehlen.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
