world	locus	edition	source_group_ids_json	source_groups_json	separators_json	literal_json	confidence
ASCENT	f75r.4	ZL3b	"[""ZL3b|f75r.4|G001"", ""ZL3b|f75r.4|G002"", ""ZL3b|f75r.4|G003"", ""ZL3b|f75r.4|G004"", ""ZL3b|f75r.4|G005"", ""ZL3b|f75r.4|G006"", ""ZL3b|f75r.4|G007"", ""ZL3b|f75r.4|G008"", ""ZL3b|f75r.4|G009"", ""ZL3b|f75r.4|G010""]"	"[""dackhy"", ""lkamo"", ""ykeey"", ""lshey"", ""kal"", ""dy"", ""shey"", ""ok"", ""shey"", ""qokeedy""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dackhy]"", ""[lkamo]"", ""[ykeey]"", ""[lshey]"", ""[kal]"", ""[dy]"", ""[shey]"", ""[ok]"", ""[shey]"", ""[qokeedy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.4	ZL3b	"[""ZL3b|f75r.4|G001"", ""ZL3b|f75r.4|G002"", ""ZL3b|f75r.4|G003"", ""ZL3b|f75r.4|G004"", ""ZL3b|f75r.4|G005"", ""ZL3b|f75r.4|G006"", ""ZL3b|f75r.4|G007"", ""ZL3b|f75r.4|G008"", ""ZL3b|f75r.4|G009"", ""ZL3b|f75r.4|G010""]"	"[""dackhy"", ""lkamo"", ""ykeey"", ""lshey"", ""kal"", ""dy"", ""shey"", ""ok"", ""shey"", ""qokeedy""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dackhy]"", ""[lkamo]"", ""[ykeey]"", ""[lshey]"", ""[kal]"", ""[dy]"", ""[shey]"", ""[ok]"", ""[shey]"", ""[qokeedy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.4	IT2a	"[""IT2a|f75r.4|G001"", ""IT2a|f75r.4|G002"", ""IT2a|f75r.4|G003"", ""IT2a|f75r.4|G004"", ""IT2a|f75r.4|G005"", ""IT2a|f75r.4|G006"", ""IT2a|f75r.4|G007"", ""IT2a|f75r.4|G008"", ""IT2a|f75r.4|G009"", ""IT2a|f75r.4|G010""]"	"[""dackhy"", ""lkamo"", ""ykeey"", ""lshey"", ""kal"", ""dy"", ""shey"", ""or"", ""shey"", ""qokeedy""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dackhy]"", ""[lkamo]"", ""[ykeey]"", ""[lshey]"", ""[kal]"", ""[dy]"", ""[shey]"", ""[or]"", ""[shey]"", ""[qokeedy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.4	IT2a	"[""IT2a|f75r.4|G001"", ""IT2a|f75r.4|G002"", ""IT2a|f75r.4|G003"", ""IT2a|f75r.4|G004"", ""IT2a|f75r.4|G005"", ""IT2a|f75r.4|G006"", ""IT2a|f75r.4|G007"", ""IT2a|f75r.4|G008"", ""IT2a|f75r.4|G009"", ""IT2a|f75r.4|G010""]"	"[""dackhy"", ""lkamo"", ""ykeey"", ""lshey"", ""kal"", ""dy"", ""shey"", ""or"", ""shey"", ""qokeedy""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dackhy]"", ""[lkamo]"", ""[ykeey]"", ""[lshey]"", ""[kal]"", ""[dy]"", ""[shey]"", ""[or]"", ""[shey]"", ""[qokeedy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.4	RF1b	"[""RF1b|f75r.4|G001"", ""RF1b|f75r.4|G002"", ""RF1b|f75r.4|G003"", ""RF1b|f75r.4|G004"", ""RF1b|f75r.4|G005"", ""RF1b|f75r.4|G006"", ""RF1b|f75r.4|G007"", ""RF1b|f75r.4|G008"", ""RF1b|f75r.4|G009"", ""RF1b|f75r.4|G010""]"	"[""dacthy"", ""lkago"", ""ykeey"", ""l{ch'}ey"", ""kal"", ""dy"", ""shey"", ""ok"", ""{ch'}ey"", ""qokeed@222;""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dacthy]"", ""[lkago]"", ""[ykeey]"", ""[l{ch'}ey]"", ""[kal]"", ""[dy]"", ""[shey]"", ""[ok]"", ""[{ch'}ey]"", ""[qokeed@222;]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.4	RF1b	"[""RF1b|f75r.4|G001"", ""RF1b|f75r.4|G002"", ""RF1b|f75r.4|G003"", ""RF1b|f75r.4|G004"", ""RF1b|f75r.4|G005"", ""RF1b|f75r.4|G006"", ""RF1b|f75r.4|G007"", ""RF1b|f75r.4|G008"", ""RF1b|f75r.4|G009"", ""RF1b|f75r.4|G010""]"	"[""dacthy"", ""lkago"", ""ykeey"", ""l{ch'}ey"", ""kal"", ""dy"", ""shey"", ""ok"", ""{ch'}ey"", ""qokeed@222;""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dacthy]"", ""[lkago]"", ""[ykeey]"", ""[l{ch'}ey]"", ""[kal]"", ""[dy]"", ""[shey]"", ""[ok]"", ""[{ch'}ey]"", ""[qokeed@222;]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.5	ZL3b	"[""ZL3b|f75r.5|G001"", ""ZL3b|f75r.5|G002"", ""ZL3b|f75r.5|G003"", ""ZL3b|f75r.5|G004"", ""ZL3b|f75r.5|G005"", ""ZL3b|f75r.5|G006"", ""ZL3b|f75r.5|G007"", ""ZL3b|f75r.5|G008"", ""ZL3b|f75r.5|G009"", ""ZL3b|f75r.5|G010""]"	"[""shey"", ""kar"", ""chey"", ""ckhey"", ""r"", ""ain"", ""ol"", ""olsheedy"", ""qokeey"", ""qoky""]"	"[""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[shey]"", ""[kar]"", ""[chey]"", ""[ckhey]"", ""[r]"", ""[ain]"", ""[ol]"", ""[olsheedy]"", ""Feuer?"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.5	ZL3b	"[""ZL3b|f75r.5|G001"", ""ZL3b|f75r.5|G002"", ""ZL3b|f75r.5|G003"", ""ZL3b|f75r.5|G004"", ""ZL3b|f75r.5|G005"", ""ZL3b|f75r.5|G006"", ""ZL3b|f75r.5|G007"", ""ZL3b|f75r.5|G008"", ""ZL3b|f75r.5|G009"", ""ZL3b|f75r.5|G010""]"	"[""shey"", ""kar"", ""chey"", ""ckhey"", ""r"", ""ain"", ""ol"", ""olsheedy"", ""qokeey"", ""qoky""]"	"[""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[shey]"", ""[kar]"", ""[chey]"", ""[ckhey]"", ""[r]"", ""[ain]"", ""[ol]"", ""[olsheedy]"", ""Feuer?"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.5	IT2a	"[""IT2a|f75r.5|G001"", ""IT2a|f75r.5|G002"", ""IT2a|f75r.5|G003"", ""IT2a|f75r.5|G004"", ""IT2a|f75r.5|G005"", ""IT2a|f75r.5|G006"", ""IT2a|f75r.5|G007"", ""IT2a|f75r.5|G008"", ""IT2a|f75r.5|G009"", ""IT2a|f75r.5|G010"", ""IT2a|f75r.5|G011""]"	"[""shey"", ""kar"", ""chey"", ""ckhey"", ""r"", ""ain"", ""ol"", ""ol"", ""sheedy"", ""qokeey"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[shey]"", ""[kar]"", ""[chey]"", ""[ckhey]"", ""[r]"", ""[ain]"", ""[ol]"", ""[ol]"", ""wenn?"", ""Feuer?"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.5	IT2a	"[""IT2a|f75r.5|G001"", ""IT2a|f75r.5|G002"", ""IT2a|f75r.5|G003"", ""IT2a|f75r.5|G004"", ""IT2a|f75r.5|G005"", ""IT2a|f75r.5|G006"", ""IT2a|f75r.5|G007"", ""IT2a|f75r.5|G008"", ""IT2a|f75r.5|G009"", ""IT2a|f75r.5|G010"", ""IT2a|f75r.5|G011""]"	"[""shey"", ""kar"", ""chey"", ""ckhey"", ""r"", ""ain"", ""ol"", ""ol"", ""sheedy"", ""qokeey"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[shey]"", ""[kar]"", ""[chey]"", ""[ckhey]"", ""[r]"", ""[ain]"", ""[ol]"", ""[ol]"", ""wenn?"", ""Feuer?"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.5	RF1b	"[""RF1b|f75r.5|G001"", ""RF1b|f75r.5|G002"", ""RF1b|f75r.5|G003"", ""RF1b|f75r.5|G004"", ""RF1b|f75r.5|G005"", ""RF1b|f75r.5|G006"", ""RF1b|f75r.5|G007"", ""RF1b|f75r.5|G008"", ""RF1b|f75r.5|G009"", ""RF1b|f75r.5|G010""]"	"[""sheykar"", ""chey"", ""ckhey"", ""r"", ""ain"", ""ol"", ""ol"", ""sheedy"", ""qokeey"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sheykar]"", ""[chey]"", ""[ckhey]"", ""[r]"", ""[ain]"", ""[ol]"", ""[ol]"", ""wenn?"", ""Feuer?"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.5	RF1b	"[""RF1b|f75r.5|G001"", ""RF1b|f75r.5|G002"", ""RF1b|f75r.5|G003"", ""RF1b|f75r.5|G004"", ""RF1b|f75r.5|G005"", ""RF1b|f75r.5|G006"", ""RF1b|f75r.5|G007"", ""RF1b|f75r.5|G008"", ""RF1b|f75r.5|G009"", ""RF1b|f75r.5|G010""]"	"[""sheykar"", ""chey"", ""ckhey"", ""r"", ""ain"", ""ol"", ""ol"", ""sheedy"", ""qokeey"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sheykar]"", ""[chey]"", ""[ckhey]"", ""[r]"", ""[ain]"", ""[ol]"", ""[ol]"", ""wenn?"", ""Feuer?"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.6	ZL3b	"[""ZL3b|f75r.6|G001"", ""ZL3b|f75r.6|G002"", ""ZL3b|f75r.6|G003"", ""ZL3b|f75r.6|G004"", ""ZL3b|f75r.6|G005"", ""ZL3b|f75r.6|G006"", ""ZL3b|f75r.6|G007"", ""ZL3b|f75r.6|G008""]"	"[""pcheykeeor"", ""olky"", ""dar"", ""okey"", ""qokain"", ""chcthy"", ""qokeedy"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pcheykeeor]"", ""[olky]"", ""[dar]"", ""[okey]"", ""Wasser?"", ""[chcthy]"", ""[qokeedy]"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.6	ZL3b	"[""ZL3b|f75r.6|G001"", ""ZL3b|f75r.6|G002"", ""ZL3b|f75r.6|G003"", ""ZL3b|f75r.6|G004"", ""ZL3b|f75r.6|G005"", ""ZL3b|f75r.6|G006"", ""ZL3b|f75r.6|G007"", ""ZL3b|f75r.6|G008""]"	"[""pcheykeeor"", ""olky"", ""dar"", ""okey"", ""qokain"", ""chcthy"", ""qokeedy"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pcheykeeor]"", ""[olky]"", ""[dar]"", ""[okey]"", ""Wasser?"", ""[chcthy]"", ""[qokeedy]"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.6	IT2a	"[""IT2a|f75r.6|G001"", ""IT2a|f75r.6|G002"", ""IT2a|f75r.6|G003"", ""IT2a|f75r.6|G004"", ""IT2a|f75r.6|G005"", ""IT2a|f75r.6|G006"", ""IT2a|f75r.6|G007"", ""IT2a|f75r.6|G008"", ""IT2a|f75r.6|G009""]"	"[""pchey"", ""keeor"", ""olky"", ""dar"", ""okey"", ""qokain"", ""chcthy"", ""qokeedy"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pchey]"", ""[keeor]"", ""[olky]"", ""[dar]"", ""[okey]"", ""Wasser?"", ""[chcthy]"", ""[qokeedy]"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.6	IT2a	"[""IT2a|f75r.6|G001"", ""IT2a|f75r.6|G002"", ""IT2a|f75r.6|G003"", ""IT2a|f75r.6|G004"", ""IT2a|f75r.6|G005"", ""IT2a|f75r.6|G006"", ""IT2a|f75r.6|G007"", ""IT2a|f75r.6|G008"", ""IT2a|f75r.6|G009""]"	"[""pchey"", ""keeor"", ""olky"", ""dar"", ""okey"", ""qokain"", ""chcthy"", ""qokeedy"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pchey]"", ""[keeor]"", ""[olky]"", ""[dar]"", ""[okey]"", ""Wasser?"", ""[chcthy]"", ""[qokeedy]"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.6	RF1b	"[""RF1b|f75r.6|G001"", ""RF1b|f75r.6|G002"", ""RF1b|f75r.6|G003"", ""RF1b|f75r.6|G004"", ""RF1b|f75r.6|G005"", ""RF1b|f75r.6|G006"", ""RF1b|f75r.6|G007"", ""RF1b|f75r.6|G008""]"	"[""pcheykeeor"", ""olky"", ""dar"", ""okey"", ""qokain"", ""chcthy"", ""qokeedy"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pcheykeeor]"", ""[olky]"", ""[dar]"", ""[okey]"", ""Wasser?"", ""[chcthy]"", ""[qokeedy]"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.6	RF1b	"[""RF1b|f75r.6|G001"", ""RF1b|f75r.6|G002"", ""RF1b|f75r.6|G003"", ""RF1b|f75r.6|G004"", ""RF1b|f75r.6|G005"", ""RF1b|f75r.6|G006"", ""RF1b|f75r.6|G007"", ""RF1b|f75r.6|G008""]"	"[""pcheykeeor"", ""olky"", ""dar"", ""okey"", ""qokain"", ""chcthy"", ""qokeedy"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pcheykeeor]"", ""[olky]"", ""[dar]"", ""[okey]"", ""Wasser?"", ""[chcthy]"", ""[qokeedy]"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.7	ZL3b	"[""ZL3b|f75r.7|G001"", ""ZL3b|f75r.7|G002"", ""ZL3b|f75r.7|G003"", ""ZL3b|f75r.7|G004"", ""ZL3b|f75r.7|G005"", ""ZL3b|f75r.7|G006"", ""ZL3b|f75r.7|G007"", ""ZL3b|f75r.7|G008"", ""ZL3b|f75r.7|G009""]"	"[""pchedy"", ""qokshdy"", ""ytain"", ""chedy"", ""qokar"", ""chy"", ""lol"", ""chedy"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pchedy]"", ""[qokshdy]"", ""[ytain]"", ""wird?"", ""[qokar]"", ""[chy]"", ""[lol]"", ""wird?"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.7	ZL3b	"[""ZL3b|f75r.7|G001"", ""ZL3b|f75r.7|G002"", ""ZL3b|f75r.7|G003"", ""ZL3b|f75r.7|G004"", ""ZL3b|f75r.7|G005"", ""ZL3b|f75r.7|G006"", ""ZL3b|f75r.7|G007"", ""ZL3b|f75r.7|G008"", ""ZL3b|f75r.7|G009""]"	"[""pchedy"", ""qokshdy"", ""ytain"", ""chedy"", ""qokar"", ""chy"", ""lol"", ""chedy"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pchedy]"", ""[qokshdy]"", ""[ytain]"", ""wird?"", ""[qokar]"", ""[chy]"", ""[lol]"", ""wird?"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.7	IT2a	"[""IT2a|f75r.7|G001"", ""IT2a|f75r.7|G002"", ""IT2a|f75r.7|G003"", ""IT2a|f75r.7|G004"", ""IT2a|f75r.7|G005"", ""IT2a|f75r.7|G006"", ""IT2a|f75r.7|G007"", ""IT2a|f75r.7|G008"", ""IT2a|f75r.7|G009""]"	"[""pchedy"", ""qokshdy"", ""ytain"", ""chedy"", ""qokar"", ""chy"", ""lol"", ""chedy"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pchedy]"", ""[qokshdy]"", ""[ytain]"", ""wird?"", ""[qokar]"", ""[chy]"", ""[lol]"", ""wird?"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.7	IT2a	"[""IT2a|f75r.7|G001"", ""IT2a|f75r.7|G002"", ""IT2a|f75r.7|G003"", ""IT2a|f75r.7|G004"", ""IT2a|f75r.7|G005"", ""IT2a|f75r.7|G006"", ""IT2a|f75r.7|G007"", ""IT2a|f75r.7|G008"", ""IT2a|f75r.7|G009""]"	"[""pchedy"", ""qokshdy"", ""ytain"", ""chedy"", ""qokar"", ""chy"", ""lol"", ""chedy"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pchedy]"", ""[qokshdy]"", ""[ytain]"", ""wird?"", ""[qokar]"", ""[chy]"", ""[lol]"", ""wird?"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.7	RF1b	"[""RF1b|f75r.7|G001"", ""RF1b|f75r.7|G002"", ""RF1b|f75r.7|G003"", ""RF1b|f75r.7|G004"", ""RF1b|f75r.7|G005"", ""RF1b|f75r.7|G006"", ""RF1b|f75r.7|G007"", ""RF1b|f75r.7|G008"", ""RF1b|f75r.7|G009""]"	"[""pchedy"", ""qok{ch'}@152;y"", ""ytain"", ""che@152;y"", ""qokar"", ""chy"", ""lol"", ""che@152;y"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pchedy]"", ""[qok{ch'}@152;y]"", ""[ytain]"", ""[che@152;y]"", ""[qokar]"", ""[chy]"", ""[lol]"", ""[che@152;y]"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.7	RF1b	"[""RF1b|f75r.7|G001"", ""RF1b|f75r.7|G002"", ""RF1b|f75r.7|G003"", ""RF1b|f75r.7|G004"", ""RF1b|f75r.7|G005"", ""RF1b|f75r.7|G006"", ""RF1b|f75r.7|G007"", ""RF1b|f75r.7|G008"", ""RF1b|f75r.7|G009""]"	"[""pchedy"", ""qok{ch'}@152;y"", ""ytain"", ""che@152;y"", ""qokar"", ""chy"", ""lol"", ""che@152;y"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pchedy]"", ""[qok{ch'}@152;y]"", ""[ytain]"", ""[che@152;y]"", ""[qokar]"", ""[chy]"", ""[lol]"", ""[che@152;y]"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.8	ZL3b	"[""ZL3b|f75r.8|G001"", ""ZL3b|f75r.8|G002"", ""ZL3b|f75r.8|G003"", ""ZL3b|f75r.8|G004"", ""ZL3b|f75r.8|G005"", ""ZL3b|f75r.8|G006"", ""ZL3b|f75r.8|G007"", ""ZL3b|f75r.8|G008""]"	"[""sor"", ""chey"", ""qokardy"", ""dsheckhy"", ""qokain"", ""chckhy"", ""lshedy"", ""okeedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sor]"", ""[chey]"", ""[qokardy]"", ""[dsheckhy]"", ""Wasser?"", ""[chckhy]"", ""[lshedy]"", ""[okeedy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.8	ZL3b	"[""ZL3b|f75r.8|G001"", ""ZL3b|f75r.8|G002"", ""ZL3b|f75r.8|G003"", ""ZL3b|f75r.8|G004"", ""ZL3b|f75r.8|G005"", ""ZL3b|f75r.8|G006"", ""ZL3b|f75r.8|G007"", ""ZL3b|f75r.8|G008""]"	"[""sor"", ""chey"", ""qokardy"", ""dsheckhy"", ""qokain"", ""chckhy"", ""lshedy"", ""okeedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sor]"", ""[chey]"", ""[qokardy]"", ""[dsheckhy]"", ""Wasser?"", ""[chckhy]"", ""[lshedy]"", ""[okeedy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.8	IT2a	"[""IT2a|f75r.8|G001"", ""IT2a|f75r.8|G002"", ""IT2a|f75r.8|G003"", ""IT2a|f75r.8|G004"", ""IT2a|f75r.8|G005"", ""IT2a|f75r.8|G006"", ""IT2a|f75r.8|G007"", ""IT2a|f75r.8|G008""]"	"[""sor"", ""chey"", ""qotardy"", ""dsheckhy"", ""qokain"", ""chckhy"", ""lshedy"", ""okeedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sor]"", ""[chey]"", ""[qotardy]"", ""[dsheckhy]"", ""Wasser?"", ""[chckhy]"", ""[lshedy]"", ""[okeedy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
