shell_id	shell_shape	prefix_channel_id	prefix_stem	prefix_recipe	internal_channel_id	internal_stem	internal_recipe	suffix_channel_id	suffix_stem	suffix_recipe	surface_template	flattened_recipe_trace	literal_working_reading_de	exact_channel_signature	recipe_id	support_rank	support_tier	running_surface_type_count	running_event_count	running_page_count	address_full_formula_count	address_hybrid_shell_count	old_carrier_surface_count
G467-S0502	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C31	al	AL	otol{NAME_CORE_1}air{NAME_CORE_2}al	OT+OL+AIR+AL	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C02+G466-C36+G466-C31	G468-R1678	390	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0503	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C32	am	AM_ADDR	otol{NAME_CORE_1}air{NAME_CORE_2}am	OT+OL+AIR+AM_ADDR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C02+G466-C36+G466-C32	G468-R1681	1809	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0504	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C33	ar	AR	otol{NAME_CORE_1}air{NAME_CORE_2}ar	OT+OL+AIR+AR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C02+G466-C36+G466-C33	G468-R1682	1810	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0505	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C34	ol	OL	otol{NAME_CORE_1}air{NAME_CORE_2}ol	OT+OL+AIR+OL	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C02+G466-C36+G466-C34	G468-R1688	1815	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0506	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C35	or	OR	otol{NAME_CORE_1}air{NAME_CORE_2}or	OT+OL+AIR+OR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C02+G466-C36+G466-C35	G468-R1691	1818	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0507	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C13	olaiin	OL+AIIN	otol{NAME_CORE_1}cth{NAME_CORE_2}olaiin	OT+OL+CH+T+OL+AIIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C02+G466-C37+G466-C13	G468-R1754	1864	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0508	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C14	daiin	AIIN	otol{NAME_CORE_1}cth{NAME_CORE_2}daiin	OT+OL+CH+T+AIIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C02+G466-C37+G466-C14	G468-R1740	401	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0509	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C15	aiin	AIIN	otol{NAME_CORE_1}cth{NAME_CORE_2}aiin	OT+OL+CH+T+AIIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C02+G466-C37+G466-C15	G468-R1740	401	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0510	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C16	ainy	AIN+Y	otol{NAME_CORE_1}cth{NAME_CORE_2}ainy	OT+OL+CH+T+AIN+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C02+G466-C37+G466-C16	G468-R1742	1854	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0511	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C17	alor	AL+OR	otol{NAME_CORE_1}cth{NAME_CORE_2}alor	OT+OL+CH+T+AL+OR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C02+G466-C37+G466-C17	G468-R1744	1855	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0512	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	otol{NAME_CORE_1}cth{NAME_CORE_2}cfhy	OT+OL+CH+T+CH+LOCAL_CHAR_F+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C02+G466-C37+G466-C18	G468-R1748	1859	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0513	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C19	cphy	CH+P+Y	otol{NAME_CORE_1}cth{NAME_CORE_2}cphy	OT+OL+CH+T+CH+P+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C02+G466-C37+G466-C19	G468-R1749	1860	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0514	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C20	cthy	CH+T+Y	otol{NAME_CORE_1}cth{NAME_CORE_2}cthy	OT+OL+CH+T+CH+T+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C02+G466-C37+G466-C20	G468-R1750	1861	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0515	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C21	oiin	O+IIN	otol{NAME_CORE_1}cth{NAME_CORE_2}oiin	OT+OL+CH+T+O+IIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C02+G466-C37+G466-C21	G468-R1752	403	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0516	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C22	ain	AIN	otol{NAME_CORE_1}cth{NAME_CORE_2}ain	OT+OL+CH+T+AIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C02+G466-C37+G466-C22	G468-R1741	1853	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0517	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C23	aly	AL+Y	otol{NAME_CORE_1}cth{NAME_CORE_2}aly	OT+OL+CH+T+AL+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C02+G466-C37+G466-C23	G468-R1745	1856	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0518	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C24	dal	AL	otol{NAME_CORE_1}cth{NAME_CORE_2}dal	OT+OL+CH+T+AL	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C02+G466-C37+G466-C24	G468-R1743	402	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0519	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C25	eey	EE+Y	otol{NAME_CORE_1}cth{NAME_CORE_2}eey	OT+OL+CH+T+EE+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C02+G466-C37+G466-C25	G468-R1751	1862	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0520	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C26	oin	O+IIN	otol{NAME_CORE_1}cth{NAME_CORE_2}oin	OT+OL+CH+T+O+IIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C02+G466-C37+G466-C26	G468-R1752	403	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0521	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C27	oly	OL+Y	otol{NAME_CORE_1}cth{NAME_CORE_2}oly	OT+OL+CH+T+OL+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C02+G466-C37+G466-C27	G468-R1755	1865	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0522	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C28	ory	OR+Y	otol{NAME_CORE_1}cth{NAME_CORE_2}ory	OT+OL+CH+T+OR+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C02+G466-C37+G466-C28	G468-R1757	1867	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0523	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C29	shy	Y	otol{NAME_CORE_1}cth{NAME_CORE_2}shy	OT+OL+CH+T+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C02+G466-C37+G466-C29	G468-R1758	124	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0524	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C30	ydy	Y+DY	otol{NAME_CORE_1}cth{NAME_CORE_2}ydy	OT+OL+CH+T+Y+DY	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C02+G466-C37+G466-C30	G468-R1759	1868	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0525	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C31	al	AL	otol{NAME_CORE_1}cth{NAME_CORE_2}al	OT+OL+CH+T+AL	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C02+G466-C37+G466-C31	G468-R1743	402	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0526	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C32	am	AM_ADDR	otol{NAME_CORE_1}cth{NAME_CORE_2}am	OT+OL+CH+T+AM_ADDR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C02+G466-C37+G466-C32	G468-R1746	1857	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0527	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C33	ar	AR	otol{NAME_CORE_1}cth{NAME_CORE_2}ar	OT+OL+CH+T+AR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C02+G466-C37+G466-C33	G468-R1747	1858	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0528	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C34	ol	OL	otol{NAME_CORE_1}cth{NAME_CORE_2}ol	OT+OL+CH+T+OL	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C02+G466-C37+G466-C34	G468-R1753	1863	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0529	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C37	cth	CH+T	G466-C35	or	OR	otol{NAME_CORE_1}cth{NAME_CORE_2}or	OT+OL+CH+T+OR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C02+G466-C37+G466-C35	G468-R1756	1866	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0530	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C13	olaiin	OL+AIIN	otol{NAME_CORE_1}dar{NAME_CORE_2}olaiin	OT+OL+D_ADDR+AR+OL+AIIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C02+G466-C38+G466-C13	G468-R1774	1880	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0531	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C14	daiin	AIIN	otol{NAME_CORE_1}dar{NAME_CORE_2}daiin	OT+OL+D_ADDR+AR+AIIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C02+G466-C38+G466-C14	G468-R1760	404	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0532	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C15	aiin	AIIN	otol{NAME_CORE_1}dar{NAME_CORE_2}aiin	OT+OL+D_ADDR+AR+AIIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C02+G466-C38+G466-C15	G468-R1760	404	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0533	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C16	ainy	AIN+Y	otol{NAME_CORE_1}dar{NAME_CORE_2}ainy	OT+OL+D_ADDR+AR+AIN+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C02+G466-C38+G466-C16	G468-R1762	1870	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0534	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C17	alor	AL+OR	otol{NAME_CORE_1}dar{NAME_CORE_2}alor	OT+OL+D_ADDR+AR+AL+OR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C02+G466-C38+G466-C17	G468-R1764	1871	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0535	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	otol{NAME_CORE_1}dar{NAME_CORE_2}cfhy	OT+OL+D_ADDR+AR+CH+LOCAL_CHAR_F+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C02+G466-C38+G466-C18	G468-R1768	1875	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0536	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C19	cphy	CH+P+Y	otol{NAME_CORE_1}dar{NAME_CORE_2}cphy	OT+OL+D_ADDR+AR+CH+P+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C02+G466-C38+G466-C19	G468-R1769	1876	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0537	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C20	cthy	CH+T+Y	otol{NAME_CORE_1}dar{NAME_CORE_2}cthy	OT+OL+D_ADDR+AR+CH+T+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C02+G466-C38+G466-C20	G468-R1770	1877	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0538	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C21	oiin	O+IIN	otol{NAME_CORE_1}dar{NAME_CORE_2}oiin	OT+OL+D_ADDR+AR+O+IIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C02+G466-C38+G466-C21	G468-R1772	406	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0539	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C22	ain	AIN	otol{NAME_CORE_1}dar{NAME_CORE_2}ain	OT+OL+D_ADDR+AR+AIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C02+G466-C38+G466-C22	G468-R1761	1869	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0540	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C23	aly	AL+Y	otol{NAME_CORE_1}dar{NAME_CORE_2}aly	OT+OL+D_ADDR+AR+AL+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C02+G466-C38+G466-C23	G468-R1765	1872	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0541	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C24	dal	AL	otol{NAME_CORE_1}dar{NAME_CORE_2}dal	OT+OL+D_ADDR+AR+AL	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C02+G466-C38+G466-C24	G468-R1763	405	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0542	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C25	eey	EE+Y	otol{NAME_CORE_1}dar{NAME_CORE_2}eey	OT+OL+D_ADDR+AR+EE+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C02+G466-C38+G466-C25	G468-R1771	1878	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0543	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C26	oin	O+IIN	otol{NAME_CORE_1}dar{NAME_CORE_2}oin	OT+OL+D_ADDR+AR+O+IIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C02+G466-C38+G466-C26	G468-R1772	406	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0544	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C27	oly	OL+Y	otol{NAME_CORE_1}dar{NAME_CORE_2}oly	OT+OL+D_ADDR+AR+OL+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C02+G466-C38+G466-C27	G468-R1775	1881	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0545	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C28	ory	OR+Y	otol{NAME_CORE_1}dar{NAME_CORE_2}ory	OT+OL+D_ADDR+AR+OR+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C02+G466-C38+G466-C28	G468-R1777	1883	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0546	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C29	shy	Y	otol{NAME_CORE_1}dar{NAME_CORE_2}shy	OT+OL+D_ADDR+AR+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C02+G466-C38+G466-C29	G468-R1778	1884	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0547	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C30	ydy	Y+DY	otol{NAME_CORE_1}dar{NAME_CORE_2}ydy	OT+OL+D_ADDR+AR+Y+DY	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C02+G466-C38+G466-C30	G468-R1779	1885	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0548	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C31	al	AL	otol{NAME_CORE_1}dar{NAME_CORE_2}al	OT+OL+D_ADDR+AR+AL	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C02+G466-C38+G466-C31	G468-R1763	405	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0549	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C32	am	AM_ADDR	otol{NAME_CORE_1}dar{NAME_CORE_2}am	OT+OL+D_ADDR+AR+AM_ADDR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C02+G466-C38+G466-C32	G468-R1766	1873	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0550	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C33	ar	AR	otol{NAME_CORE_1}dar{NAME_CORE_2}ar	OT+OL+D_ADDR+AR+AR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C02+G466-C38+G466-C33	G468-R1767	1874	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0551	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C34	ol	OL	otol{NAME_CORE_1}dar{NAME_CORE_2}ol	OT+OL+D_ADDR+AR+OL	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C02+G466-C38+G466-C34	G468-R1773	1879	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0552	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C38	dar	D_ADDR+AR	G466-C35	or	OR	otol{NAME_CORE_1}dar{NAME_CORE_2}or	OT+OL+D_ADDR+AR+OR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C02+G466-C38+G466-C35	G468-R1776	1882	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0553	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C39	al	AL	G466-C13	olaiin	OL+AIIN	otol{NAME_CORE_1}al{NAME_CORE_2}olaiin	OT+OL+AL+OL+AIIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C02+G466-C39+G466-C13	G468-R1710	1833	COMPOSITION_ONLY	0	0	0	0	0	0
