unit_order	page	unit_id	unit_kind	owner_or_namespace	group_count	surface_sequence	atom_sequence	card_by_card_reading_de	fluent_working_reading_de	fully_memory_expanded_reading_de	dependencies_beyond_atomic_roots	pocket_sequence_readable	fluent_content_source	sentence_ends_at_physical_line
80	f83r	B3-S018	PROSE_STATEMENT	der Lücke zwischen Randstation und Hauptbogen	1	shedy	SHED+E+CLOSE	kurz absetzen lassen; Schluss	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Lasse es bis zur Bereitschaft stehen und beende den Schritt.	Der Text gehört zu der Lücke zwischen Randstation und Hauptbogen; der laufende Gegenstand ist Arbeitsposten B3-1; die geltende Zieladresse ist Zielstelle B3-8; ‚das Vorige‘ bezeichnet Vorposten B3-2. [[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Lasse es bis zur Bereitschaft stehen und beende den Schritt.	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
81	f83r	B3-S019	PROSE_STATEMENT	der Lücke zwischen Randstation und Hauptbogen	1	qokshedy	OK+SHED+CLOSE	Absetzgang ansetzen; Schluss	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt.	Der Text gehört zu der Lücke zwischen Randstation und Hauptbogen; der laufende Gegenstand ist Arbeitsposten B3-1; die geltende Zieladresse ist Zielstelle B3-8; ‚das Vorige‘ bezeichnet Vorposten B3-2. [[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt.	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
82	f83r	B3-S020	PROSE_STATEMENT	der Lücke zwischen Randstation und Hauptbogen	2	dal lchedy	AL | L+CHD+CLOSE	dorthin; abführen; Schluss	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten an der örtlich bezeichneten Station führen. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	Der Text gehört zu der Lücke zwischen Randstation und Hauptbogen; der laufende Gegenstand ist Arbeitsposten B3-1; die geltende Zieladresse ist Zielstelle B3-8; ‚das Vorige‘ bezeichnet Vorposten B3-2. [[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten an der örtlich bezeichneten Station führen. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
83	f83r	B3-S021	PROSE_STATEMENT	der Lücke zwischen Randstation und Hauptbogen	11	qokaiin shcthy dal sy saiin shedal shecthy chey tal shcthy dalchdy	OK+AIIN | CTH+Y | AL | Y | AIIN | SHED+AL | CTH+E+Y | Y | AL | CTH+Y | AL+CHD+CLOSE	auf Sollmaß einstellen; bereit; dorthin; dieser Posten; Sollmaß; dort absetzen; kurz bereit halten; dieser Posten; dorthin; bereit; dorthin umsetzen; Schluss	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Den örtlichen Prüfzustand der Charge feststellen. Den aktiven Posten an der örtlich bezeichneten Station führen. Diese aktive Portion. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Für einen Zeitabschnitt. Warmes Wasser. Diese aktive Portion. Den aktiven Posten an der örtlich bezeichneten Station führen. Den örtlichen Prüfzustand der Charge feststellen. Behalte den Rückstand und beende den Schritt.	Der Text gehört zu der Lücke zwischen Randstation und Hauptbogen; der laufende Gegenstand ist Arbeitsposten B3-1; die geltende Zieladresse ist Zielstelle B3-9; ‚das Vorige‘ bezeichnet Vorposten B3-2. [[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Den örtlichen Prüfzustand der Charge feststellen. Den aktiven Posten an der örtlich bezeichneten Station führen. Diese aktive Portion. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Für einen Zeitabschnitt. Warmes Wasser. Diese aktive Portion. Den aktiven Posten an der örtlich bezeichneten Station führen. Den örtlichen Prüfzustand der Charge feststellen. Behalte den Rückstand und beende den Schritt.	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
84	f83r	B3-S022	PROSE_STATEMENT	der Lücke zwischen Randstation und Hauptbogen	1	qotchedy	OT+CHD+CLOSE	nächsten Posten überführen; Schluss	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Mische zu gleichen Teilen und beende den Schritt.	Der Text gehört zu der Lücke zwischen Randstation und Hauptbogen; der laufende Gegenstand ist Arbeitsposten B3-1; die geltende Zieladresse ist Zielstelle B3-10; ‚das Vorige‘ bezeichnet Vorposten B3-2. [[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Mische zu gleichen Teilen und beende den Schritt.	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
85	f83r	B3-S023	PROSE_STATEMENT	der Lücke zwischen Randstation und Hauptbogen	1	lchedy	L+CHD+CLOSE	abführen; Schluss	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	Der Text gehört zu der Lücke zwischen Randstation und Hauptbogen; der laufende Gegenstand ist Arbeitsposten B3-1; die geltende Zieladresse ist Zielstelle B3-10; ‚das Vorige‘ bezeichnet Vorposten B3-2. [[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
86	f83r	B3-S024	PROSE_STATEMENT	der Lücke zwischen Randstation und Hauptbogen	1	tchedy	CHD+CLOSE	Posten überführen; Schluss	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.	Der Text gehört zu der Lücke zwischen Randstation und Hauptbogen; der laufende Gegenstand ist Arbeitsposten B3-1; die geltende Zieladresse ist Zielstelle B3-10; ‚das Vorige‘ bezeichnet Vorposten B3-2. [[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
87	f83r	B3-S025	PROSE_STATEMENT	der Lücke zwischen Randstation und Hauptbogen	1	qokchdy	OK+CHD+CLOSE	Umsetzung ansetzen; Schluss	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Erwärme es einmal und beende den Schritt.	Der Text gehört zu der Lücke zwischen Randstation und Hauptbogen; der laufende Gegenstand ist Arbeitsposten B3-3; die geltende Zieladresse ist Zielstelle B3-11; ‚das Vorige‘ bezeichnet Vorposten B3-1. [[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Erwärme es einmal und beende den Schritt.	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
88	f83r	B3-S026	PROSE_STATEMENT	dem verbundenen Hauptbogenpaar	7	cheedar chldaiin chedy qokain checthy chealror solkeedy	CHD+AR | SHED+AIIN | CHD+Y | OK+AIN | CTH+Y | AL+OR | SOLK+EE+CLOSE	von dort umsetzen; Absetzmaß; laufenden Posten umsetzen; eine Portion zugeben; bereit; Ansatz von dort zur Zielstelle; länger sammeln; Schluss	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Richte die bezeichnete Beckenstation ein. Nach dem Absetzen. Rühre, bis alles gleichmäßig vermischt ist. Gib einen abgemessenen Anteil in das Gefäß. Den örtlichen Prüfzustand der Charge feststellen. Bis der Strom klar wird. [[STATIONSWECHSEL: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar -> Hauptpaar am sichtbaren ungerichteten Bogen; STOFF, ZIEL UND RICHTUNG WERDEN NICHT VERERBT]] Lasse die Flüssigkeit sich setzen und beende den Schritt.	Der Text gehört zu dem verbundenen Hauptbogenpaar; der laufende Gegenstand ist Arbeitsposten B3-3; die geltende Zieladresse ist Zielstelle B3-11; ‚das Vorige‘ bezeichnet Vorposten B3-1. [[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Richte die bezeichnete Beckenstation ein. Nach dem Absetzen. Rühre, bis alles gleichmäßig vermischt ist. Gib einen abgemessenen Anteil in das Gefäß. Den örtlichen Prüfzustand der Charge feststellen. Bis der Strom klar wird. [[STATIONSWECHSEL: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar -> Hauptpaar am sichtbaren ungerichteten Bogen; STOFF, ZIEL UND RICHTUNG WERDEN NICHT VERERBT]] Lasse die Flüssigkeit sich setzen und beende den Schritt.	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
89	f83r	B3-S027	PROSE_STATEMENT	dem verbundenen Hauptbogenpaar	1	qoteedy	OT+EE+CLOSE	lange Folge; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt.	Der Text gehört zu dem verbundenen Hauptbogenpaar; der laufende Gegenstand ist Arbeitsposten B3-3; die geltende Zieladresse ist Zielstelle B3-12; ‚das Vorige‘ bezeichnet Vorposten B3-1. [[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt.	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
90	f83r	B3-S028	PROSE_STATEMENT	dem verbundenen Hauptbogenpaar	2	qokeey qokedy	OK+EE+Y | OK+E+CLOSE	länger ansetzen; kurz ansetzen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Die Charge für den vorgesehenen Gebrauch temperieren. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	Der Text gehört zu dem verbundenen Hauptbogenpaar; der laufende Gegenstand ist Arbeitsposten B3-3; die geltende Zieladresse ist Zielstelle B3-12; ‚das Vorige‘ bezeichnet Vorposten B3-1. [[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Die Charge für den vorgesehenen Gebrauch temperieren. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
91	f83r	B3-S029	PROSE_STATEMENT	dem verbundenen Hauptbogenpaar	3	sol cheeety qokedy	OL | EEE+TY | OK+E+CLOSE	fortsetzen; ganzen Teilposten; kurz ansetzen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Nach der ersten Spülung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	Der Text gehört zu dem verbundenen Hauptbogenpaar; der laufende Gegenstand ist Arbeitsposten B3-3; die geltende Zieladresse ist Zielstelle B3-13; ‚das Vorige‘ bezeichnet Vorposten B3-1. [[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Nach der ersten Spülung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
92	f83r	B3-S030	PROSE_STATEMENT	dem verbundenen Hauptbogenpaar	4	qoky saiin schedair otchedy	OK+Y | AIIN | AIR | OT+CHD+CLOSE	aktuellen Posten ansetzen; Sollmaß; Wasser weiterleiten; nächsten Posten überführen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Ziehe die klare Flüssigkeit ab. Mische zu gleichen Teilen und beende den Schritt.	Der Text gehört zu dem verbundenen Hauptbogenpaar; der laufende Gegenstand ist Arbeitsposten B3-3; die geltende Zieladresse ist Zielstelle B3-14; ‚das Vorige‘ bezeichnet Vorposten B3-1. [[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Ziehe die klare Flüssigkeit ab. Mische zu gleichen Teilen und beende den Schritt.	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
93	f83r	B3-S031	PROSE_STATEMENT	dem verbundenen Hauptbogenpaar	1	qokeedy	OK+EE+CLOSE	länger ansetzen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.	Der Text gehört zu dem verbundenen Hauptbogenpaar; der laufende Gegenstand ist Arbeitsposten B3-3; die geltende Zieladresse ist Zielstelle B3-14; ‚das Vorige‘ bezeichnet Vorposten B3-1. [[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
94	f83r	B3-S032	PROSE_STATEMENT	dem verbundenen Hauptbogenpaar	5	chedain chedy qotedaiin otaiin otedy	CHD+AIN | CHD+Y | OT+E+AIIN | OT+AIIN | OT+E+CLOSE	Portion umsetzen; laufenden Posten umsetzen; kurzes Folgemass; Folgemaß; kurze Folge; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Beginne die Spülung. Rühre, bis alles gleichmäßig vermischt ist. Das breite Gefäß. Für dieselbe Dauer wie zuvor. Lasse es bis zur Klarheit ziehen und beende den Schritt.	Der Text gehört zu dem verbundenen Hauptbogenpaar; der laufende Gegenstand ist Arbeitsposten B3-3; die geltende Zieladresse ist Zielstelle B3-14; ‚das Vorige‘ bezeichnet Vorposten B3-1. [[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Beginne die Spülung. Rühre, bis alles gleichmäßig vermischt ist. Das breite Gefäß. Für dieselbe Dauer wie zuvor. Lasse es bis zur Klarheit ziehen und beende den Schritt.	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
95	f83r	B3-S033	PROSE_STATEMENT	dem verbundenen Hauptbogenpaar	1	ldy	L+CLOSE	abziehen; Ende	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Ziehe es ab und beende den Schritt.	Der Text gehört zu dem verbundenen Hauptbogenpaar; der laufende Gegenstand ist Arbeitsposten B3-3; die geltende Zieladresse ist Zielstelle B3-15; ‚das Vorige‘ bezeichnet Vorposten B3-1. [[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Ziehe es ab und beende den Schritt.	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
96	f83r	B3-S034	PROSE_STATEMENT	dem verbundenen Hauptbogenpaar	6	soiiin checthy chety otaiin olsaly shedy	IIN | CTH+Y | PARTITION+TY | OT+AIIN | AL+Y | SHED+E+CLOSE	Sollstufe; bereit; Teil abtrennen; Folgemaß; untere Zielstelle; kurz absetzen lassen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Bis es klar ist. Den örtlichen Prüfzustand der Charge feststellen. Gleichmäßig bearbeiten. Für dieselbe Dauer wie zuvor. Das untere Becken. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	Der Text gehört zu dem verbundenen Hauptbogenpaar; der laufende Gegenstand ist Arbeitsposten B3-3; die geltende Zieladresse ist Zielstelle B3-15; ‚das Vorige‘ bezeichnet Vorposten B3-1. [[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Bis es klar ist. Den örtlichen Prüfzustand der Charge feststellen. Gleichmäßig bearbeiten. Für dieselbe Dauer wie zuvor. Das untere Becken. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	LEARNED_NOMENCLATOR|OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
97	f83r	B4-S001	PROSE_STATEMENT	dem verbundenen Hauptbogenpaar	1	qokeedy	OK+EE+CLOSE	länger ansetzen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.	Der Text gehört zu dem verbundenen Hauptbogenpaar; der laufende Gegenstand ist Arbeitsposten B4-1. [[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
98	f83r	B4-S002	PROSE_STATEMENT	dem verbundenen Hauptbogenpaar	3	qolchey qokeey qokedy	OL+Y | OK+EE+Y | OK+E+CLOSE	diesen Posten weiterfuehren; länger ansetzen; kurz ansetzen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Fülle danach das Gefäß. Die Charge für den vorgesehenen Gebrauch temperieren. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	Der Text gehört zu dem verbundenen Hauptbogenpaar; der laufende Gegenstand ist Arbeitsposten B4-1; die geltende Zieladresse ist Zielstelle B4-1. [[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Fülle danach das Gefäß. Die Charge für den vorgesehenen Gebrauch temperieren. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
99	f83r	B4-S003	PROSE_STATEMENT	dem verbundenen Hauptbogenpaar	7	chedy otal otchey qokeey qoky tol shedy	CHD+Y | OT+AL | OT+Y | OK+EE+Y | OK+Y | OL | SHED+E+CLOSE	laufenden Posten umsetzen; danach dorthin; nächster Teilposten; länger ansetzen; aktuellen Posten ansetzen; fortsetzen; kurz absetzen lassen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Rühre, bis alles gleichmäßig vermischt ist. Zum unteren Ablauf hin. Einen recordlokalen Anteil auswählen. Die Charge für den vorgesehenen Gebrauch temperieren. Den gefilterten Waschposten an der äußeren Haut- oder Wundstelle gebrauchen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	Der Text gehört zu dem verbundenen Hauptbogenpaar; der laufende Gegenstand ist Arbeitsposten B4-1; die geltende Zieladresse ist Zielstelle B4-1; ‚das Vorige‘ bezeichnet Vorposten B4-1. [[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Rühre, bis alles gleichmäßig vermischt ist. Zum unteren Ablauf hin. Einen recordlokalen Anteil auswählen. Die Charge für den vorgesehenen Gebrauch temperieren. Den gefilterten Waschposten an der äußeren Haut- oder Wundstelle gebrauchen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
100	f83r	B4-S004	PROSE_STATEMENT	dem verbundenen Hauptbogenpaar	1	qokylddy	OK+Y+LDDY	aktuellen Posten befestigen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt.	Der Text gehört zu dem verbundenen Hauptbogenpaar; der laufende Gegenstand ist Arbeitsposten B4-2; die geltende Zieladresse ist Zielstelle B4-2; ‚das Vorige‘ bezeichnet Vorposten B4-1. [[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt.	LEARNED_NOMENCLATOR|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
101	f83r	B4-S005	PROSE_STATEMENT	dem verbundenen Hauptbogenpaar	3	dain chedy qokeedy	DAIN | CHD+Y | OK+EE+CLOSE	Tuch; laufenden Posten umsetzen; länger ansetzen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Durch ein Tuch. Rühre, bis alles gleichmäßig vermischt ist. Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.	Der Text gehört zu dem verbundenen Hauptbogenpaar; der laufende Gegenstand ist Arbeitsposten B4-2; die geltende Zieladresse ist Zielstelle B4-2; ‚das Vorige‘ bezeichnet Vorposten B4-1. [[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Durch ein Tuch. Rühre, bis alles gleichmäßig vermischt ist. Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
102	f83r	B4-S006	PROSE_STATEMENT	dem verbundenen Hauptbogenpaar	1	shckhedy	CKHE+CLOSE	seihen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Seihe es einmal durch ein Tuch und beende den Schritt.	Der Text gehört zu dem verbundenen Hauptbogenpaar; der laufende Gegenstand ist Arbeitsposten B4-3; die geltende Zieladresse ist Zielstelle B4-3; ‚das Vorige‘ bezeichnet Vorposten B4-2. [[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Seihe es einmal durch ein Tuch und beende den Schritt.	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	YES	OWNER_AND_WORKSHOP_EXEMPLAR	NO_ASSUMPTION
