gdt750_dispatch_id	gdt749_occurrence_id	target_surface	page	physical_folio	locus	token_ordinal	reader_exact	gdt748_discovery_position	outside_discovery_primary	gdt749_prior_axes	distance1_multi_reference_prior_axes	active_selected_ring	active_contributing_hosts	active_emitted_axes	active_conflicts	active_outside_card	radius2_discovery_selected_ring	radius2_discovery_axes	radius2_discovery_hosts	distance2_sensitivity_axes	distance2_sensitivity_hosts	written_line_eva	literal_identity	confirmed_lexeme	component_export_credit
G750-D0508	G749-O0508	qokaiin	f112r	f112	f112r.42	4	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pol ar shedy qokaiin y okeedy qotal chody oteody araryteop	OPEN	0	0
G750-D0509	G749-O0509	okeey	f112r	f112	f112r.45	8	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	yor aiin o keeey teey shkar oteeedyqokeey okeey okary oin yky	OPEN	0	0
G750-D0510	G749-O0510	okeey	f112r	f112	f112r.6	3	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	chedal oteedy okeey qokeedy olkeedy oteeyoram	OPEN	0	0
G750-D0511	G749-O0511	okeey	f112r	f112	f112r.9	3	1	0	1	HOT	HOT|END_STAGE	1	1:qokeey:HOT|END_STAGE:d1	HOT|END_STAGE	NONE	1	1	HOT|END_STAGE	1:qokeey:HOT|END_STAGE:d1	HOT|END_STAGE	1:qokeey:HOT|END_STAGE:d1	saiin ol okeey qokeey y chedy teedy qokchy qokar y	OPEN	0	0
G750-D0512	G749-O0512	sheey	f112v	f112	f112v.10	2	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dain sheey okchedy oror	OPEN	0	0
G750-D0513	G749-O0513	qokaiin	f112v	f112	f112v.13	8	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dcheoty oy otchedy chedy daiin chedal chedy qokaiin otam	OPEN	0	0
G750-D0514	G749-O0514	sheey	f112v	f112	f112v.15	6	0	0	0	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pchodain okeedy qokeedy olkeedy qokain sheey qokedar aiin am	OPEN	0	0
G750-D0515	G749-O0515	okeey	f112v	f112	f112v.16	2	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	saiin okeey sheey qoteedy qokey chedy qokeey qokeey chdaly	OPEN	0	0
G750-D0516	G749-O0516	sheey	f112v	f112	f112v.16	3	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	saiin okeey sheey qoteedy qokey chedy qokeey qokeey chdaly	OPEN	0	0
G750-D0517	G749-O0517	oty	f112v	f112	f112v.2	8	0	0	0	COLD	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	oar oral okeeshy qokeey okain qokal okeol oty oraiin	OPEN	0	0
G750-D0518	G749-O0518	qokedy	f112v	f112	f112v.20	5	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pchoraiin ar alchedy olkeedy qokedy qotaiin chocthedy saisal	OPEN	0	0
G750-D0519	G749-O0519	cheol	f112v	f112	f112v.21	3	0	0	0	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	saiin chekain cheol qoeedy chol keedy qokaiin shedy qokeol kain	OPEN	0	0
G750-D0520	G749-O0520	qokaiin	f112v	f112	f112v.21	7	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	saiin chekain cheol qoeedy chol keedy qokaiin shedy qokeol kain	OPEN	0	0
G750-D0521	G749-O0521	cheol	f112v	f112	f112v.22	3	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	soiin ol cheol chedy qokeey chetain	OPEN	0	0
G750-D0522	G749-O0522	cheey	f112v	f112	f112v.25	8	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pchdaiin shedy otaiin cheedy qokeeey l keeedy cheey lor eeedy qokeey	OPEN	0	0
G750-D0523	G749-O0523	cheol	f112v	f112	f112v.28	4	0	0	0	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	shey keedal aiin cheol keeeody qoiin ykeey qokeeey ykeey qoeey qokaim	OPEN	0	0
G750-D0524	G749-O0524	sheey	f112v	f112	f112v.29	1	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sheey qoeekain ol kain alor chedal sheody	OPEN	0	0
G750-D0525	G749-O0525	sheey	f112v	f112	f112v.3	3	0	0	0	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokeeor ar sheey or ar aiiin okeey l keeody sheedy qotam	OPEN	0	0
G750-D0526	G749-O0526	okeey	f112v	f112	f112v.3	7	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokeeor ar sheey or ar aiiin okeey l keeody sheedy qotam	OPEN	0	0
G750-D0527	G749-O0527	okedy	f112v	f112	f112v.30	7	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	polor sheedy okeedey sal aiin sheedar okedy qopchedy dalkedy opchdy	OPEN	0	0
G750-D0528	G749-O0528	qokedy	f112v	f112	f112v.33	4	1	1	0	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	or cheeor okeedy qokedy qokeedy chedaiin okeeedy otaiin cheekey chol	OPEN	0	0
G750-D0529	G749-O0529	qokaiin	f112v	f112	f112v.35	3	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pched shedain qokaiin okees chedy checkhy	OPEN	0	0
G750-D0530	G749-O0530	okeey	f112v	f112	f112v.36	2	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tchede okeey lky shedaiiin chdy qokeedy cheky lkedy qotedy raram	OPEN	0	0
G750-D0531	G749-O0531	chdy	f112v	f112	f112v.36	5	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tchede okeey lky shedaiiin chdy qokeedy cheky lkedy qotedy raram	OPEN	0	0
G750-D0532	G749-O0532	cheky	f112v	f112	f112v.36	7	1	0	1	MIDDLE_STAGE	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tchede okeey lky shedaiiin chdy qokeedy cheky lkedy qotedy raram	OPEN	0	0
G750-D0533	G749-O0533	qokaiin	f112v	f112	f112v.37	8	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	teedal sain ar otaiin shedy qokedaiin ar qokaiin chol kedy qokam	OPEN	0	0
G750-D0534	G749-O0534	okeey	f112v	f112	f112v.4	6	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	shody qo oeeeody oteey qokeedy okeey qokeedy qoky am	OPEN	0	0
G750-D0535	G749-O0535	cheol	f112v	f112	f112v.40	2	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	y cheol lchedy chckhy cheolchal shchy daiin cheolor okain chedy daiin	OPEN	0	0
G750-D0536	G749-O0536	kchdy	f112v	f112	f112v.42	4	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	poly keedain she kchdy chotshe otechy qokchdy otaray shain qokedy	OPEN	0	0
G750-D0537	G749-O0537	qokedy	f112v	f112	f112v.42	10	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	poly keedain she kchdy chotshe otechy qokchdy otaray shain qokedy	OPEN	0	0
G750-D0538	G749-O0538	okal	f112v	f112	f112v.44	6	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokchal qokey qaiin otol teol okal otedar epalchdy alpchdy	OPEN	0	0
G750-D0539	G749-O0539	cheky	f112v	f112	f112v.46	4	1	0	1	MIDDLE_STAGE	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ykeey lor chaiin cheky chokain char am chey kain chdal okaiin daldy	OPEN	0	0
G750-D0540	G749-O0540	olkaiin	f112v	f112	f112v.47	6	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	otar aig oaral alor aiiin olkaiin oty ary	OPEN	0	0
G750-D0541	G749-O0541	oty	f112v	f112	f112v.47	7	1	0	1	COLD	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	otar aig oaral alor aiiin olkaiin oty ary	OPEN	0	0
G750-D0542	G749-O0542	okedy	f112v	f112	f112v.5	7	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sain aiiin okey daiin otal chear okedy okaiin cheeoldy	OPEN	0	0
G750-D0543	G749-O0543	okal	f112v	f112	f112v.8	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ocheor okar aiiin otaiin okal okar otal kedy chekaiiin	OPEN	0	0
G750-D0544	G749-O0544	oty	f113r	f113	f113r.1	8	1	0	1	COLD	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pches chy ypcheedy fchdy chetar qopchedaiin oteey oty lkchy chodain alar chedy	OPEN	0	0
G750-D0545	G749-O0545	olkaiin	f113r	f113	f113r.18	4	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ycheod cheoaiin chal olkaiin chkaiin cheeey lkeeo aiiin okeedy qokcheey rchedy	OPEN	0	0
G750-D0546	G749-O0546	cheol	f113r	f113	f113r.19	5	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	yhal cheeo rlaiin chckhey cheol	OPEN	0	0
G750-D0547	G749-O0547	qokedy	f113r	f113	f113r.2	4	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dar okeedy oteeody qokedy otchechy okeorl al keeos ched al ar chy ykolairol	OPEN	0	0
G750-D0548	G749-O0548	qokaiin	f113r	f113	f113r.22	6	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tchoar sheeodaiin chkaiin otchod okchedy qokaiin chokain sheor qokchy qopam	OPEN	0	0
G750-D0549	G749-O0549	qokaiin	f113r	f113	f113r.23	2	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ykeoeshy qokaiin chal kiin chckhey lkchey qokal chocthy lkchor lkchedy lkaiin	OPEN	0	0
G750-D0550	G749-O0550	qokaiin	f113r	f113	f113r.37	2	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tshedy qokaiin shedar sheocphy okchdy pcheody opchear opchedy lfchedy otal	OPEN	0	0
G750-D0551	G749-O0551	qokedy	f113r	f113	f113r.4	7	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	kcheeos olkeedy shoaiin cheeody qokchedy chckhody qokedy qotaly lkar ar al om	OPEN	0	0
G750-D0552	G749-O0552	cheey	f113r	f113	f113r.40	2	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tarar cheey cheokeol chcheey cthes aiin ctheey ctharad shee qo tchey taram	OPEN	0	0
G750-D0553	G749-O0553	cheey	f113r	f113	f113r.41	4	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dsheo oin okaiin cheey taiin lkeechey okain sheey qoees okeeody	OPEN	0	0
G750-D0554	G749-O0554	sheey	f113r	f113	f113r.41	8	0	0	0	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dsheo oin okaiin cheey taiin lkeechey okain sheey qoees okeeody	OPEN	0	0
G750-D0555	G749-O0555	cheol	f113r	f113	f113r.42	6	1	1	0	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	COLD|DRY	1:tcheor:COLD|DRY:d2	pcheodaiin sholkeechy ar alkar otchedy cheol tcheor qokchedy pchor aral	OPEN	0	0
G750-D0556	G749-O0556	qokaiin	f113r	f113	f113r.47	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	y sheol keechey cholkeedy qokaiin chedal l kches ar okain qokaiin oram	OPEN	0	0
G750-D0557	G749-O0557	qokaiin	f113r	f113	f113r.47	11	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	y sheol keechey cholkeedy qokaiin chedal l kches ar okain qokaiin oram	OPEN	0	0
G750-D0558	G749-O0558	qokaiin	f113r	f113	f113r.48	3	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tcho arorshy qokaiin shey chy sheolkchy qokeol kaiin checkhy ralchs	OPEN	0	0
G750-D0559	G749-O0559	qokaiin	f113r	f113	f113r.5	4	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ycheeckhy osaiin cheoar qokaiin chekal otar shos aiin chckhy chdo okol chedy chedy	OPEN	0	0
G750-D0560	G749-O0560	okeey	f113r	f113	f113r.50	2	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tchedy okeey cheeos lkaiin chey otain cheeody qokeeody okaiin oteedy	OPEN	0	0
G750-D0561	G749-O0561	qokaiin	f113r	f113	f113r.51	2	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ykeeol qokaiin olkal airody okaiin okalal loary	OPEN	0	0
G750-D0562	G749-O0562	cheey	f113r	f113	f113r.6	3	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	DRY	-1:cheo:DRY:d2	sor cheo cheey oteeos aiin otain otal ches aiin alchl sheey kchol okeeo l kaiin ol	OPEN	0	0
G750-D0563	G749-O0563	sheey	f113r	f113	f113r.6	11	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sor cheo cheey oteeos aiin otain otal ches aiin alchl sheey kchol okeeo l kaiin ol	OPEN	0	0
G750-D0564	G749-O0564	sheey	f113r	f113	f113r.7	2	0	0	0	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	chos sheey qokchey sokal okeey char laiin olkain	OPEN	0	0
G750-D0565	G749-O0565	okeey	f113r	f113	f113r.7	5	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	chos sheey qokchey sokal okeey char laiin olkain	OPEN	0	0
G750-D0566	G749-O0566	qokaiin	f113r	f113	f113r.9	4	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dchos aiin oteey qokaiin cho okaiin cheodaiin aky le chody chotaiin	OPEN	0	0
G750-D0567	G749-O0567	cheey	f113v	f113	f113v.11	3	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	orsheor oteeo cheey olkeey otal chotair otar qotar okar oko lkedal ram	OPEN	0	0
G750-D0568	G749-O0568	sheey	f113v	f113	f113v.14	3	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dar al sheey qotaiin chor cthol okeshos olchedy qokaiin okal o kaiin olo	OPEN	0	0
G750-D0569	G749-O0569	qokaiin	f113v	f113	f113v.14	9	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dar al sheey qotaiin chor cthol okeshos olchedy qokaiin okal o kaiin olo	OPEN	0	0
G750-D0570	G749-O0570	okal	f113v	f113	f113v.14	10	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dar al sheey qotaiin chor cthol okeshos olchedy qokaiin okal o kaiin olo	OPEN	0	0
G750-D0571	G749-O0571	okeey	f113v	f113	f113v.15	3	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ar ar okeey oeky otcheedaiin ol tchdy pcheol kcheor aiin cheey qokaram	OPEN	0	0
G750-D0572	G749-O0572	cheey	f113v	f113	f113v.15	11	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ar ar okeey oeky otcheedaiin ol tchdy pcheol kcheor aiin cheey qokaram	OPEN	0	0
G750-D0573	G749-O0573	olkar	f113v	f113	f113v.17	4	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	saraiin shedy lcheey olkar okaiin cthororaiin yteeeor	OPEN	0	0
G750-D0574	G749-O0574	qokaiin	f113v	f113	f113v.19	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	daiin qokeeody qokar okaiin qokaiin okar checthy okal ched lchal qckham	OPEN	0	0
G750-D0575	G749-O0575	okal	f113v	f113	f113v.19	8	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	daiin qokeeody qokar okaiin qokaiin okar checthy okal ched lchal qckham	OPEN	0	0
G750-D0576	G749-O0576	okal	f113v	f113	f113v.2	14	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	teoar ain qotar ycheey otaiir otaiin okchy lkchdy oteol ar al ar aiin okal cheyor	OPEN	0	0
G750-D0577	G749-O0577	cheol	f113v	f113	f113v.21	6	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	2	DRY	-2:chtol:COLD|DRY:d1	NONE	NONE	polaiin otar qotain chtol tarol cheol kaiin chp kcheos okar aar lo	OPEN	0	0
G750-D0578	G749-O0578	qokaiin	f113v	f113	f113v.23	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ykaiin al kar okain qokaiin chakair okar al cheody qokor otal lkl lol	OPEN	0	0
G750-D0579	G749-O0579	cheol	f113v	f113	f113v.31	2	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	daiiin cheol teeoar shek lchedy okaiin chckhaiin otaiin otaiin araral	OPEN	0	0
G750-D0580	G749-O0580	qokaiin	f113v	f113	f113v.33	4	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	polsairy oteo qokeedy qokaiin okal qofcheol qokaiin opalor lkch ofchr	OPEN	0	0
G750-D0581	G749-O0581	okal	f113v	f113	f113v.33	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	polsairy oteo qokeedy qokaiin okal qofcheol qokaiin opalor lkch ofchr	OPEN	0	0
G750-D0582	G749-O0582	qokaiin	f113v	f113	f113v.33	7	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	polsairy oteo qokeedy qokaiin okal qofcheol qokaiin opalor lkch ofchr	OPEN	0	0
G750-D0583	G749-O0583	cheky	f113v	f113	f113v.34	4	1	0	1	MIDDLE_STAGE	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	daiin cheaiin okchey cheky qokain otecheedy qokaiin chckhey chearam	OPEN	0	0
G750-D0584	G749-O0584	qokaiin	f113v	f113	f113v.34	7	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	daiin cheaiin okchey cheky qokain otecheedy qokaiin chckhey chearam	OPEN	0	0
G750-D0585	G749-O0585	qokaiin	f113v	f113	f113v.35	1	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokaiin air lo r chedy otain	OPEN	0	0
G750-D0586	G749-O0586	olkaiin	f113v	f113	f113v.36	2	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ofaral olkaiin okar okeeedy tshedy qokeedy otchey p chedy tsho lteam	OPEN	0	0
G750-D0587	G749-O0587	cheol	f113v	f113	f113v.39	2	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	osheol cheol ar aloiiin oteeey otain chekey qokain chcthy qotam lr	OPEN	0	0
G750-D0588	G749-O0588	okeey	f113v	f113	f113v.40	8	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	oraiin cheor alkain oteey ar aiin otaiin okeey lkeeedy qo oeeey aiin	OPEN	0	0
G750-D0589	G749-O0589	lkeey	f113v	f113	f113v.45	7	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	polaiin arol shear okeeeody ls ar lkeey opchedy qokchdy ota aram	OPEN	0	0
G750-D0590	G749-O0590	cheey	f113v	f113	f113v.46	3	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	o lkaiin cheey lain al cheey	OPEN	0	0
G750-D0591	G749-O0591	cheey	f113v	f113	f113v.46	6	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	o lkaiin cheey lain al cheey	OPEN	0	0
G750-D0592	G749-O0592	cheol	f113v	f113	f113v.48	2	0	0	0	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	y cheol cheey qol lsheedy qokaiin chedy kain qokeeedy lkaiin okal dy	OPEN	0	0
G750-D0593	G749-O0593	cheey	f113v	f113	f113v.48	3	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	y cheol cheey qol lsheedy qokaiin chedy kain qokeeedy lkaiin okal dy	OPEN	0	0
G750-D0594	G749-O0594	qokaiin	f113v	f113	f113v.48	6	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	y cheol cheey qol lsheedy qokaiin chedy kain qokeeedy lkaiin okal dy	OPEN	0	0
G750-D0595	G749-O0595	okal	f113v	f113	f113v.48	11	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	y cheol cheey qol lsheedy qokaiin chedy kain qokeeedy lkaiin okal dy	OPEN	0	0
G750-D0596	G749-O0596	lkeey	f113v	f113	f113v.49	8	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	yshey teeo oteedy qokeey otaiin olaiin cheokain lkeey ltal keedy	OPEN	0	0
G750-D0597	G749-O0597	qokaiin	f114r	f114	f114r.15	12	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qoedy otair otar okod chodar y dal oeedy qokolkchdy dalol y qokaiin ched al	OPEN	0	0
G750-D0598	G749-O0598	oty	f114r	f114	f114r.19	12	1	0	1	COLD	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pairody shedar qopchdy dchedy dol qopchedy daiin ofchedaiin chodaiin opair dar oty	OPEN	0	0
G750-D0599	G749-O0599	chdy	f114r	f114	f114r.22	6	0	0	0	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tchedair shodaiin dair kchedy qopchdy chdy pdaiin qokair olchdy rodeedy qedy	OPEN	0	0
G750-D0600	G749-O0600	cheey	f114r	f114	f114r.25	7	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	oaiil chey qokeedy chedy qoeey qokodaiin cheey kais aiy okol aiir otair or airy	OPEN	0	0
G750-D0601	G749-O0601	qokaiin	f114r	f114	f114r.26	3	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ycheeodaiin olkaiir qokaiin chodaiin okar olkaiin okaiin cheody airoy olam	OPEN	0	0
G750-D0602	G749-O0602	olkaiin	f114r	f114	f114r.26	6	1	1	0	HOT	NONE	1	NONE	NONE	NONE	0	1	NONE	NONE	NONE	NONE	ycheeodaiin olkaiir qokaiin chodaiin okar olkaiin okaiin cheody airoy olam	OPEN	0	0
G750-D0603	G749-O0603	olkaiin	f114r	f114	f114r.28	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pchedairs oeail chotar qokeedair olkaiin opdaiin otoldair chdy tedair aiir aim	OPEN	0	0
G750-D0604	G749-O0604	chdy	f114r	f114	f114r.28	8	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pchedairs oeail chotar qokeedair olkaiin opdaiin otoldair chdy tedair aiir aim	OPEN	0	0
G750-D0605	G749-O0605	cheey	f114r	f114	f114r.29	4	0	0	0	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	chol oeedy keedy cheey cheodeey keedeedy daiiin ald air ar shol chedy otchedy qoty	OPEN	0	0
G750-D0606	G749-O0606	okeey	f114r	f114	f114r.30	13	0	0	0	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	y chedar okeedy lkeedy aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	OPEN	0	0
G750-D0607	G749-O0607	qokaiin	f114r	f114	f114r.32	3	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tcheodaiin chaiin qokaiin otaiin otalkain otchedain qotcho chdy dair qotar	OPEN	0	0
G750-D0608	G749-O0608	chdy	f114r	f114	f114r.32	8	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tcheodaiin chaiin qokaiin otaiin otalkain otchedain qotcho chdy dair qotar	OPEN	0	0
G750-D0609	G749-O0609	cheey	f114r	f114	f114r.38	3	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qoeedy qokchedy cheey raiin ar ain aiin al chol	OPEN	0	0
