visible_unit_serial	register	page	locus	record_or_diagram	position	surface	exact_identity	FORMAL_VALUE	ATOMIC_OR_WHOLE_CARD_MNEMONIC	LOCAL_IATROMEDICAL_EXPANSION	NONMEDICAL_RIVAL	UNKNOWN_EXEMPLAR_STATUS	source_lineage
266	PROSE_BIOLOGICAL	f83r	f83r.14	B3	F089:E38	shedy	bc4f1f5c006c74a4d26d	OPAQUE_EXACT_CARD+TERMINAL	UNKNOWN	lasse es bis zur Bereitschaft stehen und beende den Schritt	durch Stationen führen [lokaler B3-Musterbogenschritt 38/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
267	PROSE_BIOLOGICAL	f83r	f83r.14	B3	F090:E39	qokshedy	db167f8e9b53eefb58f8	OPAQUE_EXACT_CARD+TERMINAL	UNKNOWN	koche sanft und beende diesen Arbeitsschritt	durch Stationen führen [lokaler B3-Musterbogenschritt 39/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
268	PROSE_BIOLOGICAL	f83r	f83r.14	B3	F091:E40	dal	dd0ecaf5e27d81befffc	OPAQUE_EXACT_CARD	AN?	An die bezeichnete Zielstelle führen	durch Stationen führen [lokaler B3-Musterbogenschritt 40/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
269	PROSE_BIOLOGICAL	f83r	f83r.14	B3	F091:E41	lchedy	de7321bface5628e35d6	OPAQUE_EXACT_CARD+TERMINAL	ABLASSEN?	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	durch Stationen führen [lokaler B3-Musterbogenschritt 41/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
270	PROSE_BIOLOGICAL	f83r	f83r.14	B3	F092:E42	qokaiin	b5fcea1eaed06b2f2291	SET_STANDARD_SLOT	UNKNOWN	beginne den nächsten abgemessenen Posten	durch Stationen führen [lokaler B3-Musterbogenschritt 42/86; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
271	PROSE_BIOLOGICAL	f83r	f83r.14	B3	F092:E43	shcthy	e0b630cb1b5df5e7105b	OPAQUE_EXACT_CARD	BEREIT?	Sobald die Zubereitung gebrauchsfertig ist	durch Stationen führen [lokaler B3-Musterbogenschritt 43/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
272	PROSE_BIOLOGICAL	f83r	f83r.14	B3	F092:E44	dal	dd0ecaf5e27d81befffc	OPAQUE_EXACT_CARD	AN?	An die bezeichnete Zielstelle führen	absetzen und klären [lokaler B3-Musterbogenschritt 44/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
273	PROSE_BIOLOGICAL	f83r	f83r.14	B3	F092:E45	sy	b921a237be883a820352	OPAQUE_EXACT_CARD	UNKNOWN	Diese aktive Portion	absetzen und klären [lokaler B3-Musterbogenschritt 45/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
274	PROSE_BIOLOGICAL	f83r	f83r.15	B3	F093:E46	saiin	2f1c5e56e8f0ff459065	OPAQUE_EXACT_CARD	MASS?	Ein vorgeschriebenes Maß	absetzen und klären [lokaler B3-Musterbogenschritt 46/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
275	PROSE_BIOLOGICAL	f83r	f83r.15	B3	F093:E47	shedal	abb23e5e6936b4147f76	OPAQUE_EXACT_CARD	UNKNOWN	für einen Zeitabschnitt	absetzen und klären [lokaler B3-Musterbogenschritt 47/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
276	PROSE_BIOLOGICAL	f83r	f83r.15	B3	F093:E48	shecthy	cb57b696b815fdef9cb7	OPAQUE_EXACT_CARD	UNKNOWN	warmes Wasser	absetzen und klären [lokaler B3-Musterbogenschritt 48/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
277	PROSE_BIOLOGICAL	f83r	f83r.15	B3	F093:E49	chey	b921a237be883a820352	OPAQUE_EXACT_CARD	UNKNOWN	Diese aktive Portion	absetzen und klären [lokaler B3-Musterbogenschritt 49/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
278	PROSE_BIOLOGICAL	f83r	f83r.15	B3	F093:E50	tal	dd0ecaf5e27d81befffc	OPAQUE_EXACT_CARD	AN?	An die bezeichnete Zielstelle führen	absetzen und klären [lokaler B3-Musterbogenschritt 50/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
279	PROSE_BIOLOGICAL	f83r	f83r.15	B3	F093:E51	shcthy	e0b630cb1b5df5e7105b	OPAQUE_EXACT_CARD	BEREIT?	Sobald die Zubereitung gebrauchsfertig ist	absetzen und klären [lokaler B3-Musterbogenschritt 51/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
280	PROSE_BIOLOGICAL	f83r	f83r.15	B3	F093:E52	dalchdy	2bc2ed2630dbdaaa6b59	OPAQUE_EXACT_CARD+TERMINAL	UNKNOWN	behalte den Rückstand und beende den Schritt	absetzen und klären [lokaler B3-Musterbogenschritt 52/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
281	PROSE_BIOLOGICAL	f83r	f83r.15	B3	F094:E53	qotchedy	4de12cf322dfb76ded1e	FRAME_OT+TERMINAL	UNKNOWN	mische zu gleichen Teilen und beende den Schritt	absetzen und klären [lokaler B3-Musterbogenschritt 53/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
282	PROSE_BIOLOGICAL	f83r	f83r.15	B3	F095:E54	lchedy	de7321bface5628e35d6	OPAQUE_EXACT_CARD+TERMINAL	ABLASSEN?	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	absetzen und klären [lokaler B3-Musterbogenschritt 54/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
283	PROSE_BIOLOGICAL	f83r	f83r.16	B3	F096:E55	tchedy	259b2b3b0bf859882e2c	OPAQUE_EXACT_CARD+TERMINAL	UNKNOWN	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	absetzen und klären [lokaler B3-Musterbogenschritt 55/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
284	PROSE_BIOLOGICAL	f83r	f83r.16	B3	F097:E56	qokchdy	87411f84689b4f93a303	OPAQUE_EXACT_CARD+TERMINAL	UNKNOWN	erwärme es einmal und beende den Schritt	absetzen und klären [lokaler B3-Musterbogenschritt 56/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
285	PROSE_BIOLOGICAL	f83r	f83r.16	B3	F098:E57	cheedar	342c3f0777337648f4b3	OPAQUE_EXACT_CARD	UNKNOWN	setze die Person an das Becken	absetzen und klären [lokaler B3-Musterbogenschritt 57/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
286	PROSE_BIOLOGICAL	f83r	f83r.16	B3	F098:E58	chldaiin	d72f71baff01cd0a0406	OPAQUE_EXACT_CARD	UNKNOWN	nach dem Absetzen	absetzen und klären [lokaler B3-Musterbogenschritt 58/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
287	PROSE_BIOLOGICAL	f83r	f83r.16	B3	F098:E59	chedy	6f7ff8287eddf4da9fdb	OPAQUE_EXACT_CARD	UNKNOWN	rühre, bis alles gleichmäßig vermischt ist	absetzen und klären [lokaler B3-Musterbogenschritt 59/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
288	PROSE_BIOLOGICAL	f83r	f83r.16	B3	F098:E60	qokain	1645e612504fcef59ced	SET_OPAQUE_SLOT	UNKNOWN	gib einen abgemessenen Anteil in das Gefäß	absetzen und klären [lokaler B3-Musterbogenschritt 60/86; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
289	PROSE_BIOLOGICAL	f83r	f83r.16	B3	F098:E61	checthy	e0b630cb1b5df5e7105b	OPAQUE_EXACT_CARD	BEREIT?	Sobald die Zubereitung gebrauchsfertig ist	absetzen und klären [lokaler B3-Musterbogenschritt 61/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
290	PROSE_BIOLOGICAL	f83r	f83r.16	B3	F098:E62	chealror	d788d8d72d41b25a3c71	OPAQUE_EXACT_CARD	UNKNOWN	bis der Strom klar wird	absetzen und klären [lokaler B3-Musterbogenschritt 62/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
291	PROSE_BIOLOGICAL	f83r	f83r.20	B3	F099:E63	solkeedy	3b70942557b3a40e8030	OPAQUE_EXACT_CARD+TERMINAL	UNKNOWN	lasse die Flüssigkeit sich setzen und beende den Schritt	absetzen und klären [lokaler B3-Musterbogenschritt 63/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
292	PROSE_BIOLOGICAL	f83r	f83r.20	B3	F100:E64	qoteedy	ff178343c18e287ce3b7	FRAME_OT+TERMINAL	UNKNOWN	binde es auf die Stelle und beende den Schritt	absetzen und klären [lokaler B3-Musterbogenschritt 64/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
293	PROSE_BIOLOGICAL	f83r	f83r.20	B3	F101:E65	qokeey	0275fbf14e07935b0a45	OPAQUE_EXACT_CARD	WARM?	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	absetzen und klären [lokaler B3-Musterbogenschritt 65/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
294	PROSE_BIOLOGICAL	f83r	f83r.20	B3	F101:E66	qokedy	7db18b2f0fb7ed0fcfd3	OPAQUE_EXACT_CARD+TERMINAL	SPÜLEN?	spüle die bezeichnete Stelle einmal und beende den Schritt	Zyklus wiederholen [lokaler B3-Musterbogenschritt 66/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
295	PROSE_BIOLOGICAL	f83r	f83r.20	B3	F102:E67	sol	dcda95c81a5460feb191	LINK_ACTIVE_STATE+FRAME_O	UNKNOWN	Mit der vorigen Zubereitung weiter	Zyklus wiederholen [lokaler B3-Musterbogenschritt 67/86; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
296	PROSE_BIOLOGICAL	f83r	f83r.20	B3	F102:E68	cheeety	9247e38d29c79a0d2fa5	OPAQUE_EXACT_CARD	UNKNOWN	nach der ersten Spülung	Zyklus wiederholen [lokaler B3-Musterbogenschritt 68/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
297	PROSE_BIOLOGICAL	f83r	f83r.20	B3	F102:E69	qokedy	7db18b2f0fb7ed0fcfd3	OPAQUE_EXACT_CARD+TERMINAL	SPÜLEN?	spüle die bezeichnete Stelle einmal und beende den Schritt	Zyklus wiederholen [lokaler B3-Musterbogenschritt 69/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
298	PROSE_BIOLOGICAL	f83r	f83r.20	B3	F103:E70	qoky	276a7c2d74d1143446f4	OPAQUE_EXACT_CARD	VERWENDEN?	Die aktive Portion verwenden	Zyklus wiederholen [lokaler B3-Musterbogenschritt 70/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
299	PROSE_BIOLOGICAL	f83r	f83r.20	B3	F103:E71	saiin	2f1c5e56e8f0ff459065	OPAQUE_EXACT_CARD	MASS?	Ein vorgeschriebenes Maß	Zyklus wiederholen [lokaler B3-Musterbogenschritt 71/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
300	PROSE_BIOLOGICAL	f83r	f83r.22	B3	F104:E72	schedair	b154ff779abe5f196c80	OPAQUE_EXACT_CARD	UNKNOWN	ziehe die klare Flüssigkeit ab	Zyklus wiederholen [lokaler B3-Musterbogenschritt 72/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
301	PROSE_BIOLOGICAL	f83r	f83r.22	B3	F104:E73	otchedy	4de12cf322dfb76ded1e	FRAME_OT+TERMINAL	UNKNOWN	mische zu gleichen Teilen und beende den Schritt	Zyklus wiederholen [lokaler B3-Musterbogenschritt 73/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
302	PROSE_BIOLOGICAL	f83r	f83r.22	B3	F105:E74	qokeedy	7d25241b0e56c836372a	OPAQUE_EXACT_CARD+TERMINAL	UNKNOWN	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	Zyklus wiederholen [lokaler B3-Musterbogenschritt 74/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
303	PROSE_BIOLOGICAL	f83r	f83r.22	B3	F106:E75	chedain	d784b2abcaf1a3703de2	OPAQUE_EXACT_CARD	UNKNOWN	beginne die Spülung	Zyklus wiederholen [lokaler B3-Musterbogenschritt 75/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
304	PROSE_BIOLOGICAL	f83r	f83r.22	B3	F106:E76	chedy	6f7ff8287eddf4da9fdb	OPAQUE_EXACT_CARD	UNKNOWN	rühre, bis alles gleichmäßig vermischt ist	Zyklus wiederholen [lokaler B3-Musterbogenschritt 76/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
305	PROSE_BIOLOGICAL	f83r	f83r.22	B3	F106:E77	qotedaiin	1779decef17481ec2853	FRAME_OT	UNKNOWN	das breite Gefäß	Zyklus wiederholen [lokaler B3-Musterbogenschritt 77/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
306	PROSE_BIOLOGICAL	f83r	f83r.22	B3	F106:E78	otaiin	54d0e228ca346110af05	MARK_OPAQUE_REFERENCE	UNKNOWN	für dieselbe Dauer wie zuvor	Zyklus wiederholen [lokaler B3-Musterbogenschritt 78/86; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
307	PROSE_BIOLOGICAL	f83r	f83r.22	B3	F106:E79	otedy	c45ebac60774620561e2	FRAME_OT+TERMINAL	UNKNOWN	lasse es bis zur Klarheit ziehen und beende den Schritt	Zyklus wiederholen [lokaler B3-Musterbogenschritt 79/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
308	PROSE_BIOLOGICAL	f83r	f83r.22	B3	F107:E80	ldy	04a3877f0fc81b7597c9	LINK_ACTIVE_STATE+TERMINAL	UNKNOWN	ziehe es ab und beende den Schritt	Zyklus wiederholen [lokaler B3-Musterbogenschritt 80/86; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
309	PROSE_BIOLOGICAL	f83r	f83r.24	B3	F108:E81	soiiin	2c82523794dcb7d2b343	OPAQUE_EXACT_CARD	UNKNOWN	bis es klar ist	Zyklus wiederholen [lokaler B3-Musterbogenschritt 81/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
310	PROSE_BIOLOGICAL	f83r	f83r.24	B3	F108:E82	checthy	e0b630cb1b5df5e7105b	OPAQUE_EXACT_CARD	BEREIT?	Sobald die Zubereitung gebrauchsfertig ist	Zyklus wiederholen [lokaler B3-Musterbogenschritt 82/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
311	PROSE_BIOLOGICAL	f83r	f83r.24	B3	F108:E83	chety	80ebbbbf238eee9f0aef	OPAQUE_EXACT_CARD	UNKNOWN	Gleichmäßig bearbeiten	Zyklus wiederholen [lokaler B3-Musterbogenschritt 83/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
312	PROSE_BIOLOGICAL	f83r	f83r.24	B3	F108:E84	otaiin	54d0e228ca346110af05	MARK_OPAQUE_REFERENCE	UNKNOWN	für dieselbe Dauer wie zuvor	Zyklus wiederholen [lokaler B3-Musterbogenschritt 84/86; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
313	PROSE_BIOLOGICAL	f83r	f83r.24	B3	F108:E85	olsaly	7811a7daff25d476e28d	OPAQUE_EXACT_CARD	UNKNOWN	das untere Becken	Zyklus wiederholen [lokaler B3-Musterbogenschritt 85/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
314	PROSE_BIOLOGICAL	f83r	f83r.24	B3	F108:E86	shedy	bc4f1f5c006c74a4d26d	OPAQUE_EXACT_CARD+TERMINAL	UNKNOWN	lasse es bis zur Bereitschaft stehen und beende den Schritt	Zyklus wiederholen [lokaler B3-Musterbogenschritt 86/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
315	PROSE_BIOLOGICAL	f83r	f83r.25	B4	F109:E1	qokeedy	7d25241b0e56c836372a	OPAQUE_EXACT_CARD+TERMINAL	UNKNOWN	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	bezeichneten Lauf warm reinigen [lokaler B4-Musterbogenschritt 1/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
316	PROSE_BIOLOGICAL	f83r	f83r.25	B4	F110:E2	qolchey	e2eb77ca9d9e1a8ba29a	OPAQUE_EXACT_CARD	UNKNOWN	fülle danach das Gefäß	bezeichneten Lauf warm reinigen [lokaler B4-Musterbogenschritt 2/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
317	PROSE_BIOLOGICAL	f83r	f83r.25	B4	F110:E3	qokeey	0275fbf14e07935b0a45	OPAQUE_EXACT_CARD	WARM?	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	bezeichneten Lauf warm reinigen [lokaler B4-Musterbogenschritt 3/47; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
318	PROSE_BIOLOGICAL	f83r	f83r.25	B4	F110:E4	qokedy	7db18b2f0fb7ed0fcfd3	OPAQUE_EXACT_CARD+TERMINAL	SPÜLEN?	spüle die bezeichnete Stelle einmal und beende den Schritt	bezeichneten Lauf warm reinigen [lokaler B4-Musterbogenschritt 4/47; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
319	PROSE_BIOLOGICAL	f83r	f83r.25	B4	F111:E5	chedy	6f7ff8287eddf4da9fdb	OPAQUE_EXACT_CARD	UNKNOWN	rühre, bis alles gleichmäßig vermischt ist	bezeichneten Lauf warm reinigen [lokaler B4-Musterbogenschritt 5/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
320	PROSE_BIOLOGICAL	f83r	f83r.25	B4	F111:E6	otal	90bcf0a9ec0ef56399e6	MARK_OPAQUE_REFERENCE	UNKNOWN	zum unteren Ablauf hin	bezeichneten Lauf warm reinigen [lokaler B4-Musterbogenschritt 6/47; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
321	PROSE_BIOLOGICAL	f83r	f83r.26	B4	F112:E7	otchey	faf321940aed922846a9	FRAME_OT	TEIL?	Nimm den bezeichneten Anteil	bezeichneten Lauf warm reinigen [lokaler B4-Musterbogenschritt 7/47; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
322	PROSE_BIOLOGICAL	f83r	f83r.26	B4	F112:E8	qokeey	0275fbf14e07935b0a45	OPAQUE_EXACT_CARD	WARM?	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	bezeichneten Lauf warm reinigen [lokaler B4-Musterbogenschritt 8/47; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
