ledger_row_id	domain	page	unit_id	physical_line_or_locus	field_or_slot_id	event_index	surface	exact_opaque_id	opaque_id_status	formal_coordinates_or_diagram_role	formal_operation_German	selected_atomic_value_German	selected_atomic_status	global_default_mnemonic_German	mnemonic_license	licensed_context_prompt_German	local_event_or_slot_expansion	unit_reading_ref	closure_status	line_is_sentence	direct_f68_f69_join	semantic_contract	source_artifact
L0262	PROSE	f83r	B3	f83r.11	F0085	9	lchedy	de7321bface5628e35d6	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[LCHE])	FELDABSCHLUSS	ABLASSEN?	WEAK_MNEMONIC	ABLASSEN?	V51_CARD_LCHE	NONE	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0263	PROSE	f83r	B3	f83r.11	F0086	10	lo	2b7fa918d1b2f5c656e3	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[LO]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	schließe den unteren Ablauf	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0264	PROSE	f83r	B3	f83r.14	F0087	1	qokchedy	07913ef9b1fb773cd325	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[OKCHE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	lasse es abkühlen und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0265	PROSE	f83r	B3	f83r.14	F0088	2	qokeedy	7d25241b0e56c836372a	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[OKEE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0266	PROSE	f83r	B3	f83r.14	F0089	3	shedy	bc4f1f5c006c74a4d26d	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[E])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	lasse es bis zur Bereitschaft stehen und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0267	PROSE	f83r	B3	f83r.14	F0090	4	qokshedy	db167f8e9b53eefb58f8	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[OKSHE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	koche sanft und beende diesen Arbeitsschritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0268	PROSE	f83r	B3	f83r.14	F0091	5	dal	dd0ecaf5e27d81befffc	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[AL]	NONE_SELECTED	AN?	WEAK_MNEMONIC	AN?	V50_HOST_AL;V56_P09	NONE	An die bezeichnete Zielstelle führen	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0269	PROSE	f83r	B3	f83r.14	F0091	6	lchedy	de7321bface5628e35d6	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[LCHE])	FELDABSCHLUSS	ABLASSEN?	WEAK_MNEMONIC	ABLASSEN?	V51_CARD_LCHE	NONE	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0270	PROSE	f83r	B3	f83r.14	F0092	7	qokaiin	b5fcea1eaed06b2f2291	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	SET(<ARG_AIIN>)	STANDARDSLOT SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	STANDARDSLOT SETZEN	beginne den nächsten abgemessenen Posten	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0271	PROSE	f83r	B3	f83r.14	F0092	8	shcthy	e0b630cb1b5df5e7105b	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[CTHY]	NONE_SELECTED	BEREIT?	WEAK_MNEMONIC	BEREIT?	V51_CARD_CTHY;V56_P07	NONE	Sobald die Zubereitung gebrauchsfertig ist	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0272	PROSE	f83r	B3	f83r.14	F0092	9	dal	dd0ecaf5e27d81befffc	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[AL]	NONE_SELECTED	AN?	WEAK_MNEMONIC	AN?	V50_HOST_AL;V56_P09	NONE	An die bezeichnete Zielstelle führen	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0273	PROSE	f83r	B3	f83r.14	F0092	10	sy	b921a237be883a820352	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[Y]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	Diese aktive Portion	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0274	PROSE	f83r	B3	f83r.15	F0093	1	saiin	2f1c5e56e8f0ff459065	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[AIIN]	NONE_SELECTED	MASS?	WEAK_MNEMONIC	MASS?	V51_CARD_AIIN;V56_P05	NONE	Ein vorgeschriebenes Maß	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0275	PROSE	f83r	B3	f83r.15	F0093	2	shedal	abb23e5e6936b4147f76	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[ED] + <ARG_AL>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	für einen Zeitabschnitt	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0276	PROSE	f83r	B3	f83r.15	F0093	3	shecthy	cb57b696b815fdef9cb7	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[ECTHY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	warmes Wasser	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0277	PROSE	f83r	B3	f83r.15	F0093	4	chey	b921a237be883a820352	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[Y]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	Diese aktive Portion	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0278	PROSE	f83r	B3	f83r.15	F0093	5	tal	dd0ecaf5e27d81befffc	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[AL]	NONE_SELECTED	AN?	WEAK_MNEMONIC	AN?	V50_HOST_AL;V56_P09	NONE	An die bezeichnete Zielstelle führen	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0279	PROSE	f83r	B3	f83r.15	F0093	6	shcthy	e0b630cb1b5df5e7105b	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[CTHY]	NONE_SELECTED	BEREIT?	WEAK_MNEMONIC	BEREIT?	V51_CARD_CTHY;V56_P07	NONE	Sobald die Zubereitung gebrauchsfertig ist	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0280	PROSE	f83r	B3	f83r.15	F0093	7	dalchdy	2bc2ed2630dbdaaa6b59	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[ALCH])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	behalte den Rückstand und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0281	PROSE	f83r	B3	f83r.15	F0094	8	qotchedy	4de12cf322dfb76ded1e	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(FRAME_OT(UNKNOWN_HOST[CHE]))	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	mische zu gleichen Teilen und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0282	PROSE	f83r	B3	f83r.15	F0095	9	lchedy	de7321bface5628e35d6	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[LCHE])	FELDABSCHLUSS	ABLASSEN?	WEAK_MNEMONIC	ABLASSEN?	V51_CARD_LCHE	NONE	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0283	PROSE	f83r	B3	f83r.16	F0096	1	tchedy	259b2b3b0bf859882e2c	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[CHE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0284	PROSE	f83r	B3	f83r.16	F0097	2	qokchdy	87411f84689b4f93a303	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[OKCH])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	erwärme es einmal und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0285	PROSE	f83r	B3	f83r.16	F0098	3	cheedar	342c3f0777337648f4b3	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[ED] + <ARG_AR>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	setze die Person an das Becken	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0286	PROSE	f83r	B3	f83r.16	F0098	4	chldaiin	d72f71baff01cd0a0406	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[LD] + <ARG_AIIN>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	nach dem Absetzen	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0287	PROSE	f83r	B3	f83r.16	F0098	5	chedy	6f7ff8287eddf4da9fdb	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	VARIANT_D(UNKNOWN_HOST[Y])	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	rühre, bis alles gleichmäßig vermischt ist	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0288	PROSE	f83r	B3	f83r.16	F0098	6	qokain	1645e612504fcef59ced	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	SET(<ARG_AIN>)	SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	NONE	gib einen abgemessenen Anteil in das Gefäß	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0289	PROSE	f83r	B3	f83r.16	F0098	7	checthy	e0b630cb1b5df5e7105b	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[CTHY]	NONE_SELECTED	BEREIT?	WEAK_MNEMONIC	BEREIT?	V51_CARD_CTHY;V56_P07	NONE	Sobald die Zubereitung gebrauchsfertig ist	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0290	PROSE	f83r	B3	f83r.16	F0098	8	chealror	d788d8d72d41b25a3c71	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[ALROR]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	bis der Strom klar wird	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0291	PROSE	f83r	B3	f83r.20	F0099	1	solkeedy	3b70942557b3a40e8030	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[OLKEE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	lasse die Flüssigkeit sich setzen und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0292	PROSE	f83r	B3	f83r.20	F0100	2	qoteedy	ff178343c18e287ce3b7	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(FRAME_OT(UNKNOWN_HOST[EE]))	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	binde es auf die Stelle und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0293	PROSE	f83r	B3	f83r.20	F0101	3	qokeey	0275fbf14e07935b0a45	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[OKEEY]	NONE_SELECTED	WARM?	WEAK_MNEMONIC	WARM?	V51_CARD_OKEEY	NONE	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0294	PROSE	f83r	B3	f83r.20	F0101	4	qokedy	7db18b2f0fb7ed0fcfd3	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[OKE])	FELDABSCHLUSS	SPÜLEN?	WEAK_MNEMONIC	SPÜLEN?	V51_CARD_OKE	NONE	spüle die bezeichnete Stelle einmal und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0295	PROSE	f83r	B3	f83r.20	F0102	5	sol	dcda95c81a5460feb191	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	FRAME_O(LINK)	AKTIVEN ARBEITSSTAND VERKNUEPFEN	VERKNÜPFEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	AKTIVEN ARBEITSSTAND VERKNUEPFEN	Mit der vorigen Zubereitung weiter	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0296	PROSE	f83r	B3	f83r.20	F0102	6	cheeety	9247e38d29c79a0d2fa5	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[EETY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	nach der ersten Spülung	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0297	PROSE	f83r	B3	f83r.20	F0102	7	qokedy	7db18b2f0fb7ed0fcfd3	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[OKE])	FELDABSCHLUSS	SPÜLEN?	WEAK_MNEMONIC	SPÜLEN?	V51_CARD_OKE	NONE	spüle die bezeichnete Stelle einmal und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0298	PROSE	f83r	B3	f83r.20	F0103	8	qoky	276a7c2d74d1143446f4	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[OKY]	NONE_SELECTED	VERWENDEN?	WEAK_MNEMONIC	VERWENDEN?	V51_CARD_OKY;V56_P06	NONE	Die aktive Portion verwenden	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0299	PROSE	f83r	B3	f83r.20	F0103	9	saiin	2f1c5e56e8f0ff459065	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[AIIN]	NONE_SELECTED	MASS?	WEAK_MNEMONIC	MASS?	V51_CARD_AIIN;V56_P05	NONE	Ein vorgeschriebenes Maß	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0300	PROSE	f83r	B3	f83r.22	F0104	1	schedair	b154ff779abe5f196c80	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[CHED] + <ARG_AIR>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	ziehe die klare Flüssigkeit ab	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0301	PROSE	f83r	B3	f83r.22	F0104	2	otchedy	4de12cf322dfb76ded1e	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(FRAME_OT(UNKNOWN_HOST[CHE]))	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	mische zu gleichen Teilen und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0302	PROSE	f83r	B3	f83r.22	F0105	3	qokeedy	7d25241b0e56c836372a	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[OKEE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0303	PROSE	f83r	B3	f83r.22	F0106	4	chedain	d784b2abcaf1a3703de2	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[D] + <ARG_AIN>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	beginne die Spülung	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0304	PROSE	f83r	B3	f83r.22	F0106	5	chedy	6f7ff8287eddf4da9fdb	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	VARIANT_D(UNKNOWN_HOST[Y])	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	rühre, bis alles gleichmäßig vermischt ist	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0305	PROSE	f83r	B3	f83r.22	F0106	6	qotedaiin	1779decef17481ec2853	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	FRAME_OT(UNKNOWN_HOST[ED] + <ARG_AIIN>)	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	das breite Gefäß	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0306	PROSE	f83r	B3	f83r.22	F0106	7	otaiin	54d0e228ca346110af05	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	MARK(<ARG_AIIN>)	MARKIEREN	MARKIEREN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	NONE	für dieselbe Dauer wie zuvor	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0307	PROSE	f83r	B3	f83r.22	F0106	8	otedy	c45ebac60774620561e2	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(FRAME_OT(UNKNOWN_HOST[E]))	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	lasse es bis zur Klarheit ziehen und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
