unified_serial	unified_id	section	unit_id	page	locus	local_container	opaque_identity	local_owner	local_namespace	autonomous_operational_class	autonomous_readback_token	visible_group_count	source_token_count	read_once_status	owner_reset_status	optional_master_gloss	occurrence_bound_exemplar	occurrence_content_confidence	purpose_lead_unit_role	purpose_rival_unit_role	strongest_local_rival	strongest_local_contradiction	order_join_policy	semantic_ceiling
219	P:E219	BIOLOGICAL	B2	f82r	f82r.26	F063	b5fcea1eaed06b2f2291	B2_LOWER_POOL_EDGE_STATIONS	PROSE_EXACT_CARD_REGISTER	FORMAL_RELATION_OR_ENTRY_MARK_WITH_ENTRY_BIAS	[FORMAL_RELATION_OR_ENTRY]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	PER? = DURCH/GEMÄSS?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:keine eigene Sachangabe; der Master liefert die lokale Relation oder Eintragsfunktion samt Komplement]	0.46	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
220	P:E220	BIOLOGICAL	B2	f82r	f82r.26	F063	08bd5ca0c2ad137a056d	B2_LOWER_POOL_EDGE_STATIONS	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:warmes Wasser]	0.34	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
221	P:E221	BIOLOGICAL	B2	f82r	f82r.27	F064	65df3cd9e59060042d47	B2_LOWER_POOL_EDGE_STATIONS	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Ziehe es ab und beende den Schritt]	0.40	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Leitungszweig wählen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
222	P:E222	BIOLOGICAL	B2	f82r	f82r.27	F065	98bdc4244c84cbef3321	B2_LOWER_POOL_EDGE_STATIONS	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Gieße das erwärmte Wasser ein]	0.34	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
223	P:E223	BIOLOGICAL	B2	f82r	f82r.27	F065	78b3b3140714da19090d	B2_LOWER_POOL_EDGE_STATIONS	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Wiederhole es an der zweiten Öffnung und beende den Schritt]	0.40	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
224	P:E224	BIOLOGICAL	B2	f82r	f82r.27	F066	7d25241b0e56c836372a	B2_LOWER_POOL_EDGE_STATIONS	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	0.40	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
225	P:E225	BIOLOGICAL	B2	f82r	f82r.27	F067	7f68f60279efe6b28cd7	B2_LOWER_POOL_EDGE_STATIONS	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Verwende den Anteil als örtliche Waschung und beende den Schritt]	0.40	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
226	P:E226	BIOLOGICAL	B2	f82r	f82r.27	F068	ff178343c18e287ce3b7	B2_LOWER_POOL_EDGE_STATIONS	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt]	0.40	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
227	P:E227	BIOLOGICAL	B2	f82r	f82r.27	F069	7d25241b0e56c836372a	B2_LOWER_POOL_EDGE_STATIONS	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	0.40	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel.	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
228	P:E228	BIOLOGICAL	B2	f82r	f82r.27	F070	f2af6326898fb5b490a4	B2_LOWER_POOL_EDGE_STATIONS	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Mische zu gleichen Teilen und beende den Schritt]	0.40	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
229	P:E229	BIOLOGICAL	B3	f83r	f83r.3	F071	3b70942557b3a40e8030	B3_UPPER_MARGIN_OPEN_FAN_STATION	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Lasse die Flüssigkeit sich setzen und beende den Schritt]	0.40	Several independent treatment stations plus one genuine locally linked arch pair.	Several independent technical station drawings plus one genuinely connected installation pair.	Badehaus-technischer Rivale am selben Besitzer: Beckenrand und Fugen sichten; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
230	P:E230	BIOLOGICAL	B3	f83r	f83r.3	F072	90bcf0a9ec0ef56399e6	B3_UPPER_MARGIN_OPEN_FAN_STATION	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Zum unteren Ablauf hin]	0.34	Several independent treatment stations plus one genuine locally linked arch pair.	Several independent technical station drawings plus one genuinely connected installation pair.	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
231	P:E231	BIOLOGICAL	B3	f83r	f83r.3	F072	a84fbe3ad380df345b97	B3_UPPER_MARGIN_OPEN_FAN_STATION	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Benetze den bezeichneten Bereich vollständig und beende den Schritt]	0.40	Several independent treatment stations plus one genuine locally linked arch pair.	Several independent technical station drawings plus one genuinely connected installation pair.	Badehaus-technischer Rivale am selben Besitzer: klaren Oberlauf abnehmen; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
232	P:E232	BIOLOGICAL	B3	f83r	f83r.3	F073	b921a237be883a820352	B3_UPPER_MARGIN_OPEN_FAN_STATION	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Diese aktive Portion]	0.34	Several independent treatment stations plus one genuine locally linked arch pair.	Several independent technical station drawings plus one genuinely connected installation pair.	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
233	P:E233	BIOLOGICAL	B3	f83r	f83r.3	F073	2f1c5e56e8f0ff459065	B3_UPPER_MARGIN_OPEN_FAN_STATION	PROSE_EXACT_CARD_REGISTER	FORMAL_PARAMETER_CHANNEL	[FORMAL:VORGABEPARAMETER; KEIN_WORT]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	0.46	Several independent treatment stations plus one genuine locally linked arch pair.	Several independent technical station drawings plus one genuinely connected installation pair.	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
234	P:E234	BIOLOGICAL	B3	f83r	f83r.3	F073	b921a237be883a820352	B3_UPPER_MARGIN_OPEN_FAN_STATION	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Diese aktive Portion]	0.34	Several independent treatment stations plus one genuine locally linked arch pair.	Several independent technical station drawings plus one genuinely connected installation pair.	Badehaus-technischer Rivale am selben Besitzer: Restlauf am Auslass beobachten; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
235	P:E235	BIOLOGICAL	B3	f83r	f83r.3	F073	de7321bface5628e35d6	B3_UPPER_MARGIN_OPEN_FAN_STATION	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	0.46	Several independent treatment stations plus one genuine locally linked arch pair.	Several independent technical station drawings plus one genuinely connected installation pair.	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
236	P:E236	BIOLOGICAL	B3	f83r	f83r.3	F074	b5fcea1eaed06b2f2291	B3_UPPER_MARGIN_OPEN_FAN_STATION	PROSE_EXACT_CARD_REGISTER	FORMAL_RELATION_OR_ENTRY_MARK_WITH_ENTRY_BIAS	[FORMAL_RELATION_OR_ENTRY]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	PER? = DURCH/GEMÄSS?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:keine eigene Sachangabe; der Master liefert die lokale Relation oder Eintragsfunktion samt Komplement]	0.46	Several independent treatment stations plus one genuine locally linked arch pair.	Several independent technical station drawings plus one genuinely connected installation pair.	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
237	P:E237	BIOLOGICAL	B3	f83r	f83r.3	F074	90bcf0a9ec0ef56399e6	B3_UPPER_MARGIN_OPEN_FAN_STATION	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:den unteren Ablauf]	0.34	Several independent treatment stations plus one genuine locally linked arch pair.	Several independent technical station drawings plus one genuinely connected installation pair.	Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
238	P:E238	BIOLOGICAL	B3	f83r	f83r.3	F074	4d4559019a961b834aa1	B3_UPPER_MARGIN_OPEN_FAN_STATION	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Daraus, aus demselben Ansatz]	0.34	Several independent treatment stations plus one genuine locally linked arch pair.	Several independent technical station drawings plus one genuinely connected installation pair.	Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
239	P:E239	BIOLOGICAL	B3	f83r	f83r.6	F075	259b2b3b0bf859882e2c	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	YES__CLEAR_LOCAL_ARGUMENTS	NONE	[EXEMPLAR:Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt]	0.40	Several independent treatment stations plus one genuine locally linked arch pair.	Several independent technical station drawings plus one genuinely connected installation pair.	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
240	P:E240	BIOLOGICAL	B3	f83r	f83r.6	F076	5e8441397e7c0faf042b	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Gieße das erwärmte Wasser ein]	0.34	Several independent treatment stations plus one genuine locally linked arch pair.	Several independent technical station drawings plus one genuinely connected installation pair.	Badehaus-technischer Rivale am selben Besitzer: Leitungszweig wählen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
241	P:E241	BIOLOGICAL	B3	f83r	f83r.6	F076	308e8ea2d5d190c498e8	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	PROSE_EXACT_CARD_REGISTER	FORMAL_RELATION_SLOT_CHANNEL	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN; KEIN_WORT]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	0.46	Several independent treatment stations plus one genuine locally linked arch pair.	Several independent technical station drawings plus one genuinely connected installation pair.	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
242	P:E242	BIOLOGICAL	B3	f83r	f83r.6	F076	28ffbc88b97772a75f1e	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt]	0.40	Several independent treatment stations plus one genuine locally linked arch pair.	Several independent technical station drawings plus one genuinely connected installation pair.	Badehaus-technischer Rivale am selben Besitzer: Fluss zur Zielstation führen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
243	P:E243	BIOLOGICAL	B3	f83r	f83r.6	F077	b5fcea1eaed06b2f2291	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	PROSE_EXACT_CARD_REGISTER	FORMAL_RELATION_OR_ENTRY_MARK_WITH_ENTRY_BIAS	[FORMAL_RELATION_OR_ENTRY]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	PER? = DURCH/GEMÄSS?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:keine eigene Sachangabe; der Master liefert die lokale Relation oder Eintragsfunktion samt Komplement]	0.46	Several independent treatment stations plus one genuine locally linked arch pair.	Several independent technical station drawings plus one genuinely connected installation pair.	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
244	P:E244	BIOLOGICAL	B3	f83r	f83r.6	F077	6f7ff8287eddf4da9fdb	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Rühren bis zur Gleichmäßigkeit]	0.34	Several independent treatment stations plus one genuine locally linked arch pair.	Several independent technical station drawings plus one genuinely connected installation pair.	Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
