field_id	record_unit_id	page	locus	statement_id	visible_event_count	independent_source_positions	event_serials	source_position_ids	exact_card_order	operational_formal_order	optional_master_gloss_order	local_owner	owner_reset_events	parse_status	derived_formal_visible_atoms	master_memorized_visible_expansions	master_memorized_field_content	leading_content_model	rival_content_model	rival_field_content	strongest_contradiction	semantic_recovery_without_master	new_word_contribution	canonical_ceiling
F113	B4	f83r	f83r.26	B4-S004	1	1	326	S325	eb2e4bc143f623ee03ac	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE	B4_MAIN_ARCH_LINKED_PAIR	NONE	UNPARSED	1	1	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F114	B4	f83r	f83r.27	B4-S005	3	3	327|328|329	S326|S327|S328	53cd0637c6820ba5e91f|6f7ff8287eddf4da9fdb|7d25241b0e56c836372a	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE|NONE|NONE	B4_MAIN_ARCH_LINKED_PAIR	NONE	UNPARSED	3	3	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Durch ein Tuch. Rühre, bis alles gleichmäßig vermischt ist. Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rückstand vom Filter abnehmen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F115	B4	f83r	f83r.27	B4-S006	1	1	330	S329	d68bc8de3bcee09db23c	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE	B4_MAIN_ARCH_LINKED_PAIR	NONE	UNPARSED	1	1	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Seihe es einmal durch ein Tuch und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F116	B4	f83r	f83r.27	B4-S007	1	1	331	S330	d68bc8de3bcee09db23c	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE	B4_MAIN_ARCH_LINKED_PAIR	NONE	UNPARSED	1	1	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Seihe es einmal durch ein Tuch und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F117	B4	f83r	f83r.28	B4-S008	4	4	332|333|334|335	S331|S332|S333|S334	2f1c5e56e8f0ff459065|2c1a5fd92b9e3c762242|92e43836d82f98bf02d3|7db18b2f0fb7ed0fcfd3	FORMAL_PARAMETER_CHANNEL__NOT_A_WORD|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE|NONE|NONE|NONE	B4_MAIN_ARCH_LINKED_PAIR	NONE	AMBIGUOUS	4	4	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Solange es noch warm ist. Die erste Öffnung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Spülrest getrennt auffangen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F118	B4	f83r	f83r.28	B4-S009	1	1	336	S335	bc4f1f5c006c74a4d26d	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE	B4_MAIN_ARCH_LINKED_PAIR	NONE	UNPARSED	1	1	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lasse es bis zur Bereitschaft stehen und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F119	B4	f83r	f83r.28	B4-S010	1	1	337	S336	1b1ffdd869fb1429ad03	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE	B4_MAIN_ARCH_LINKED_PAIR	NONE	UNPARSED	1	1	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F120	B4	f83r	f83r.35	B4-S011	5	5	338|339|340|341|342	S337|S338|S339|S340|S341	2f1c5e56e8f0ff459065|d904bf7b044dd3922781|daf32e6db9e04413ce7f|1645e612504fcef59ced|6f7ff8287eddf4da9fdb	FORMAL_PARAMETER_CHANNEL__NOT_A_WORD|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE|NONE|NONE|NONE|NONE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	E338	AMBIGUOUS	5	5	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Bei sanfter Wärme. Das breite Gefäß. Gib einen abgemessenen Anteil in das Gefäß. Rühre, bis alles gleichmäßig vermischt ist.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restcharge zurückführen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: vorigen Arbeitsstand aufnehmen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rückgabe an die Vorstation buchen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F121	B4	f83r	f83r.37	B4-S011	2	2	343|344	S342|S343	dcda95c81a5460feb191|b958a512ca6a3559e86e	FORMAL_LINK_OR_SLOT|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	ET?|NONE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	NONE	AMBIGUOUS	2	2	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Wasche zweimal und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F121; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge in den Sammellauf ablassen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F122	B4	f83r	f83r.37	B4-S012	1	1	345	S344	de7321bface5628e35d6	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	NONE	UNIQUE	1	1	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F123	B4	f83r	f83r.37	B4-S013	2	2	346|347	S345|S346	232195d6ff2f326322f7|bc4f1f5c006c74a4d26d	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE|NONE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	NONE	UNPARSED	2	2	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Lasse die Mischung einlaufen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: klaren Oberlauf abnehmen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F124	B4	f83r	f83r.38	B4-S014	4	4	348|349|350|351	S347|S348|S349|S350	7a4bb8136330ee4e6e56|b921a237be883a820352|ecce30bc8dcc400bf2c8|8aedd154964a78e555d6	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE|NONE|NONE|NONE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	NONE	AMBIGUOUS	4	4	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Diese aktive Portion. Über der örtlich bezeichneten Stelle. Gebrauche sie sofort und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F124; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge in den Sammellauf ablassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restlauf am Auslass beobachten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Ablauf wieder schließen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F125	B4	f83r	f83r.39	B4-S015	4	4	352|353|354|355	S351|S352|S353|S354	1645e612504fcef59ced|b5df9126607030b95175|9da1b6ac2c929daea697|21ed2873b71e57269c08	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE|NONE|NONE|NONE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	NONE	AMBIGUOUS	4	4	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Gib einen abgemessenen Anteil in das Gefäß. Den örtlichen Prüfzustand der Charge feststellen. Ein abgemessener Anteil. Für die angegebene Dauer.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Arbeitsstand der Charge an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Bodensatz zurückhalten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Klarstand im Register buchen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F126	B4	f83r	f83r.41	B4-S015	2	2	356|357	S355|S356	42cdc187d5b9ffc60063|de7321bface5628e35d6	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE|NONE	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	E356	AMBIGUOUS	2	2	[[LOKALER BESITZER: rechte S-Lauf-/Mehrarmknotenstation]] Öffne danach den oberen Lauf. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F127	B4	f83r	f83r.41	B4-S016	2	2	358|359	S357|S358	94df4847b7b16c98394a|dd0ecaf5e27d81befffc	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE|NONE	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	NONE	AMBIGUOUS	2	2	[[LOKALER BESITZER: rechte S-Lauf-/Mehrarmknotenstation]] Das untere Becken. Den aktiven Posten an der örtlich bezeichneten Station führen.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F128	B4	f83r	f83r.44	B4-S016	2	2	360|361	S359|S360	883a6708116c342cb10b|bc4f1f5c006c74a4d26d	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE|NONE	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	NONE	UNPARSED	2	2	[[LOKALER BESITZER: rechte S-Lauf-/Mehrarmknotenstation]] Gieße das erwärmte Wasser ein. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zielstation bestätigen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F129	B5	f83r	f83r.47	B5-S001	1	1	362	S361	601b77449028deed39de	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE	B5_LEFT_OPEN_FRINGE_STATION	NONE	UNPARSED	1	1	[[LOKALER BESITZER: linker offener Fransen-Endposten]] Ziehe es ab und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F130	B5	f83r	f83r.47	B5-S002	1	1	363	S362	87411f84689b4f93a303	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE	B5_LEFT_OPEN_FRINGE_STATION	NONE	UNPARSED	1	1	[[LOKALER BESITZER: linker offener Fransen-Endposten]] Erwärme es einmal und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Wärmequelle am Becken anlegen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F131	B5	f83r	f83r.47	B5-S003	1	1	364	S363	abb23e5e6936b4147f76	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE	B5_LEFT_OPEN_FRINGE_STATION	NONE	UNPARSED	1	1	[[LOKALER BESITZER: linker offener Fransen-Endposten]] Für einen Zeitabschnitt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F132	B5	f83r	f83r.48	B5-S003	5	5	365|366|367|368|369	S364|S365|S366|S367|S368	dd0ecaf5e27d81befffc|dcda95c81a5460feb191|8c97dfde96fbc78e3355|00d8ebe3c68294eeac39|2f1c5e56e8f0ff459065	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|FORMAL_LINK_OR_SLOT|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|FORMAL_PARAMETER_CHANNEL__NOT_A_WORD	NONE|ET?|NONE|NONE|NONE	B5_LEFT_OPEN_FRINGE_STATION	NONE	AMBIGUOUS	5	5	[[LOKALER BESITZER: linker offener Fransen-Endposten]] Den aktiven Posten an der örtlich bezeichneten Station führen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Bis es warm ist. Mit der vorigen Mischung. Den aktiven Posten nach der örtlichen Vorschrift bemessen.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Übergabebecken E mit Wärmeschale W5 und Leitung L5; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F132; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Fluss zur Zielstation führen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsadresse im Register notieren; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F133	B5	f83r	f83r.49	B5-S003	3	3	370|371|372	S369|S370|S371	dcda95c81a5460feb191|fcc1deda9e24ec268eb0|6f7ff8287eddf4da9fdb	FORMAL_LINK_OR_SLOT|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	ET?|NONE|NONE	B5_LEFT_OPEN_FRINGE_STATION	NONE	AMBIGUOUS	3	3	[[LOKALER BESITZER: linker offener Fransen-Endposten]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Die zweite Öffnung. Rühre, bis alles gleichmäßig vermischt ist.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F133; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zielstation bestätigen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge an den nächsten Lauf übergeben; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
