unified_serial	section	page	unit_id	local_id	visible_identity	owner_or_namespace	operational_formal_value	optional_master_word_gloss	source_token_count	master_exemplar_content	strongest_local_rival	leading_book_model	rival_book_model	content_status	source_artifact
299	BIOLOGICAL	f83r	B3	E299	2f1c5e56e8f0ff459065	B3_MAIN_ARCH_LINKED_PAIR	FORMAL_NONWORD_CHANNEL	NONE	1	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
300	BIOLOGICAL	f83r	B3	E300	b154ff779abe5f196c80	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Ziehe die klare Flüssigkeit ab]	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
301	BIOLOGICAL	f83r	B3	E301	4de12cf322dfb76ded1e	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Mische zu gleichen Teilen und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: klaren Oberlauf abnehmen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
302	BIOLOGICAL	f83r	B3	E302	7d25241b0e56c836372a	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
303	BIOLOGICAL	f83r	B3	E303	d784b2abcaf1a3703de2	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Beginne die Spülung]	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
304	BIOLOGICAL	f83r	B3	E304	6f7ff8287eddf4da9fdb	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
305	BIOLOGICAL	f83r	B3	E305	1779decef17481ec2853	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Das breite Gefäß]	Badehaus-technischer Rivale am selben Besitzer: Rückstand vom Filter abnehmen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
306	BIOLOGICAL	f83r	B3	E306	54d0e228ca346110af05	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Für dieselbe Dauer wie zuvor]	Badehaus-technischer Rivale am selben Besitzer: Filtrat im Zielbecken auffangen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
307	BIOLOGICAL	f83r	B3	E307	c45ebac60774620561e2	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Lasse es bis zur Klarheit ziehen und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
308	BIOLOGICAL	f83r	B3	E308	04a3877f0fc81b7597c9	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Ziehe es ab und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
309	BIOLOGICAL	f83r	B3	E309	2c82523794dcb7d2b343	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Bis es klar ist]	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
310	BIOLOGICAL	f83r	B3	E310	e0b630cb1b5df5e7105b	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen]	Badehaus-technischer Rivale am selben Besitzer: Arbeitsstand der Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
311	BIOLOGICAL	f83r	B3	E311	80ebbbbf238eee9f0aef	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Gleichmäßig bearbeiten]	Badehaus-technischer Rivale am selben Besitzer: Charge an den nächsten Lauf übergeben; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
312	BIOLOGICAL	f83r	B3	E312	54d0e228ca346110af05	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Für dieselbe Dauer wie zuvor]	Badehaus-technischer Rivale am selben Besitzer: offenen Arbeitsstand fortschreiben; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
313	BIOLOGICAL	f83r	B3	E313	7811a7daff25d476e28d	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Das untere Becken]	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
314	BIOLOGICAL	f83r	B3	E314	bc4f1f5c006c74a4d26d	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Zielstation bestätigen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
315	BIOLOGICAL	f83r	B4	E315	7d25241b0e56c836372a	B4_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Beckenrand und Fugen sichten; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
316	BIOLOGICAL	f83r	B4	E316	e2eb77ca9d9e1a8ba29a	B4_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Fülle danach das Gefäß]	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
317	BIOLOGICAL	f83r	B4	E317	0275fbf14e07935b0a45	B4_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren]	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
318	BIOLOGICAL	f83r	B4	E318	7db18b2f0fb7ed0fcfd3	B4_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
319	BIOLOGICAL	f83r	B4	E319	6f7ff8287eddf4da9fdb	B4_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
320	BIOLOGICAL	f83r	B4	E320	90bcf0a9ec0ef56399e6	B4_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Zum unteren Ablauf hin]	Badehaus-technischer Rivale am selben Besitzer: Leitungsöffnung ausstreichen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
321	BIOLOGICAL	f83r	B4	E321	faf321940aed922846a9	B4_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Einen recordlokalen Anteil auswählen]	Badehaus-technischer Rivale am selben Besitzer: Teilcharge aus lokaler Posten; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
322	BIOLOGICAL	f83r	B4	E322	0275fbf14e07935b0a45	B4_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren]	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
323	BIOLOGICAL	f83r	B4	E323	276a7c2d74d1143446f4	B4_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Den gefilterten Waschposten an der äußeren Haut- oder Wundstelle gebrauchen]	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F112; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
324	BIOLOGICAL	f83r	B4	E324	dcda95c81a5460feb191	B4_MAIN_ARCH_LINKED_PAIR	FORMAL_LINK_OR_SLOT	ET?__UND_ODER_AUCH?	1	[EXEMPLAR:kein eigener Inhaltswert; nur additive oder koordinierende Verknüpfung der benachbarten Quellenglieder]	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F112; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
325	BIOLOGICAL	f83r	B4	E325	bc4f1f5c006c74a4d26d	B4_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Wärmequelle am Becken anlegen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
326	BIOLOGICAL	f83r	B4	E326	eb2e4bc143f623ee03ac	B4_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
327	BIOLOGICAL	f83r	B4	E327	53cd0637c6820ba5e91f	B4_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Durch ein Tuch]	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
328	BIOLOGICAL	f83r	B4	E328	6f7ff8287eddf4da9fdb	B4_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
329	BIOLOGICAL	f83r	B4	E329	7d25241b0e56c836372a	B4_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Rückstand vom Filter abnehmen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
330	BIOLOGICAL	f83r	B4	E330	d68bc8de3bcee09db23c	B4_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Seihe es einmal durch ein Tuch und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
331	BIOLOGICAL	f83r	B4	E331	d68bc8de3bcee09db23c	B4_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Seihe es einmal durch ein Tuch und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
332	BIOLOGICAL	f83r	B4	E332	2f1c5e56e8f0ff459065	B4_MAIN_ARCH_LINKED_PAIR	FORMAL_NONWORD_CHANNEL	NONE	1	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
333	BIOLOGICAL	f83r	B4	E333	2c1a5fd92b9e3c762242	B4_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Solange es noch warm ist]	Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
334	BIOLOGICAL	f83r	B4	E334	92e43836d82f98bf02d3	B4_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Die erste Öffnung]	Badehaus-technischer Rivale am selben Besitzer: Spülrest getrennt auffangen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
335	BIOLOGICAL	f83r	B4	E335	7db18b2f0fb7ed0fcfd3	B4_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
336	BIOLOGICAL	f83r	B4	E336	bc4f1f5c006c74a4d26d	B4_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
