unified_serial	item_kind	section	page	unit_id	locus	local_id	opaque_identity	surface_display_only	owner	namespace	autonomous_primary_reading	optional_master_gloss	occurrence_bound_exemplar	visible_count	source_token_count	strongest_contradiction	semantic_ceiling
270	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.14	E270	b5fcea1eaed06b2f2291	qokaiin	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROSE_RECORD_LOCAL	[FORMAL_RELATION_OR_ENTRY]	PER?=DURCH/GEMÄSS?__OPTIONAL_QUESTIONED_MASTER_GLOSS_ONLY	[EXEMPLAR:kein eigener Inhaltswert; nur präpositionale Beziehung zum unmittelbar folgenden Quellenglied]	1	1	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
271	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.14	E271	e0b630cb1b5df5e7105b	shcthy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:den örtlichen Prüfzustand]	1	1	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
272	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.14	E272	dd0ecaf5e27d81befffc	dal	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	1	1	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
273	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.14	E273	b921a237be883a820352	sy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Diese aktive Portion]	1	1	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
274	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.15	E274	2f1c5e56e8f0ff459065	saiin	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROSE_RECORD_LOCAL	[FORMAL:FORMAL_PARAMETER_CHANNEL; KEIN WORT]	NONE	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	1	1	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
275	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.15	E275	abb23e5e6936b4147f76	shedal	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Für einen Zeitabschnitt]	1	1	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
276	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.15	E276	cb57b696b815fdef9cb7	shecthy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Warmes Wasser]	1	1	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
277	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.15	E277	b921a237be883a820352	chey	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Diese aktive Portion]	1	1	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
278	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.15	E278	dd0ecaf5e27d81befffc	tal	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	1	1	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
279	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.15	E279	e0b630cb1b5df5e7105b	shcthy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen]	1	1	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
280	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.15	E280	2bc2ed2630dbdaaa6b59	dalchdy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Behalte den Rückstand und beende den Schritt]	1	1	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
281	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.15	E281	4de12cf322dfb76ded1e	qotchedy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Mische zu gleichen Teilen und beende den Schritt]	1	1	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
282	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.15	E282	de7321bface5628e35d6	lchedy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	1	1	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
283	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.16	E283	259b2b3b0bf859882e2c	tchedy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt]	1	1	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
284	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.16	E284	87411f84689b4f93a303	qokchdy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Erwärme es einmal und beende den Schritt]	1	1	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
285	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.16	E285	342c3f0777337648f4b3	cheedar	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Richte die bezeichnete Beckenstation ein]	1	1	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
286	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.16	E286	d72f71baff01cd0a0406	chldaiin	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Nach dem Absetzen]	1	1	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
287	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.16	E287	6f7ff8287eddf4da9fdb	chedy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	1	1	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
288	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.16	E288	1645e612504fcef59ced	qokain	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Gib einen abgemessenen Anteil in das Gefäß]	1	1	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
289	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.16	E289	e0b630cb1b5df5e7105b	checthy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen]	1	1	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
290	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.16	E290	d788d8d72d41b25a3c71	chealror	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Bis der Strom klar wird]	1	1	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; keine Kontur trägt einen Pfeil oder eine Flussrichtung; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
291	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.20	E291	3b70942557b3a40e8030	solkeedy	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Lasse die Flüssigkeit sich setzen und beende den Schritt]	1	1	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
292	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.20	E292	ff178343c18e287ce3b7	qoteedy	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt]	1	1	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
293	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.20	E293	0275fbf14e07935b0a45	qokeey	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren]	1	1	Stoff oder Zubereitung ist nicht sichtbar bestimmt; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
294	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.20	E294	7db18b2f0fb7ed0fcfd3	qokedy	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	1	1	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
295	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.20	E295	dcda95c81a5460feb191	sol	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[FORMAL_LINK_OR_SLOT]	ET?=UND/AUCH?__OPTIONAL_QUESTIONED_MASTER_GLOSS_ONLY	[EXEMPLAR:kein eigener Inhaltswert; nur additive oder koordinierende Verknüpfung der benachbarten Quellenglieder]	1	1	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
296	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.20	E296	9247e38d29c79a0d2fa5	cheeety	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Nach der ersten Spülung]	1	1	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
297	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.20	E297	7db18b2f0fb7ed0fcfd3	qokedy	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	1	1	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
298	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.20	E298	276a7c2d74d1143446f4	qoky	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen]	1	1	Stoff oder Zubereitung ist nicht sichtbar bestimmt; eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
299	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.20	E299	2f1c5e56e8f0ff459065	saiin	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[FORMAL:FORMAL_PARAMETER_CHANNEL; KEIN WORT]	NONE	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	1	1	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
300	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.22	E300	b154ff779abe5f196c80	schedair	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Ziehe die klare Flüssigkeit ab]	1	1	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
301	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.22	E301	4de12cf322dfb76ded1e	otchedy	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Mische zu gleichen Teilen und beende den Schritt]	1	1	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
302	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.22	E302	7d25241b0e56c836372a	qokeedy	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt]	1	1	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
303	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.22	E303	d784b2abcaf1a3703de2	chedain	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Beginne die Spülung]	1	1	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
304	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.22	E304	6f7ff8287eddf4da9fdb	chedy	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	1	1	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
305	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.22	E305	1779decef17481ec2853	qotedaiin	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Das breite Gefäß]	1	1	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
306	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.22	E306	54d0e228ca346110af05	otaiin	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Für dieselbe Dauer wie zuvor]	1	1	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
307	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.22	E307	c45ebac60774620561e2	otedy	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Lasse es bis zur Klarheit ziehen und beende den Schritt]	1	1	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
308	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.22	E308	04a3877f0fc81b7597c9	ldy	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Ziehe es ab und beende den Schritt]	1	1	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
309	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.24	E309	2c82523794dcb7d2b343	soiiin	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Bis es klar ist]	1	1	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
310	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.24	E310	e0b630cb1b5df5e7105b	checthy	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen]	1	1	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
311	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.24	E311	80ebbbbf238eee9f0aef	chety	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Gleichmäßig bearbeiten]	1	1	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
312	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.24	E312	54d0e228ca346110af05	otaiin	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Für dieselbe Dauer wie zuvor]	1	1	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
313	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.24	E313	7811a7daff25d476e28d	olsaly	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Das untere Becken]	1	1	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
314	PROSE_EVENT	BIOLOGICAL	f83r	B3	f83r.24	E314	bc4f1f5c006c74a4d26d	shedy	B3_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	1	1	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
315	PROSE_EVENT	BIOLOGICAL	f83r	B4	f83r.25	E315	7d25241b0e56c836372a	qokeedy	B4_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt]	1	1	Stoff oder Zubereitung ist nicht sichtbar bestimmt; eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
316	PROSE_EVENT	BIOLOGICAL	f83r	B4	f83r.25	E316	e2eb77ca9d9e1a8ba29a	qolchey	B4_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Fülle danach das Gefäß]	1	1	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
317	PROSE_EVENT	BIOLOGICAL	f83r	B4	f83r.25	E317	0275fbf14e07935b0a45	qokeey	B4_MAIN_ARCH_LINKED_PAIR	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren]	1	1	Stoff oder Zubereitung ist nicht sichtbar bestimmt; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
