group_serial	diagram_id	page	locus	event_index	opaque_local_id	surface_display_only	local_image_owner	owner_status	local_namespace	local_content_class	autonomous_primary_reading	occurrence_bound_exemplar	source_status	meaning_confidence	strongest_historical_rival	strongest_contradiction	orientation_status	f68_f69_mapping	prose_card_import	semantic_ceiling	source_lineage
224	A2	f68r1	f68r1.10	1	A2:G034	otcheody	A2_STAR_STATION_02	DIRECT_VISIBLE	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_STAR_OR_ASTERISM_STATION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S02: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S02 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.40	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
225	A2	f68r1	f68r1.11	1	A2:G035	okoaly	A2_STAR_STATION_03	DIRECT_VISIBLE	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_STAR_OR_ASTERISM_STATION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S03: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S03 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.40	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
226	A2	f68r1	f68r1.12	1	A2:G036	chocfhy	A2_STAR_STATION_04	DIRECT_VISIBLE	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_STAR_OR_ASTERISM_STATION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S04: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S04 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.40	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
227	A2	f68r1	f68r1.13	1	A2:G037	octhey	A2_STAR_STATION_05	DIRECT_VISIBLE	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_STAR_OR_ASTERISM_STATION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S05: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S05 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.40	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
228	A2	f68r1	f68r1.14	1	A2:G038	otshey	A2_STAR_STATION_06	DIRECT_VISIBLE	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_STAR_OR_ASTERISM_STATION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S06: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S06 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.40	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
229	A2	f68r1	f68r1.15	1	A2:G039	otydy	A2_STAR_STATION_07	DIRECT_VISIBLE	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_STAR_OR_ASTERISM_STATION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S07: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S07 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.40	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
230	A2	f68r1	f68r1.16	1	A2:G040	okear	A2_STAR_STATION_08	DIRECT_VISIBLE	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_STAR_OR_ASTERISM_STATION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S08: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S08 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.40	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
231	A2	f68r1	f68r1.17	1	A2:G041	cphocthy	A2_STAR_STATION_09	DIRECT_VISIBLE	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_STAR_OR_ASTERISM_STATION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S09: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S09 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.40	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
232	A2	f68r1	f68r1.18	1	A2:G042	ytchody	A2_STAR_STATION_10	DIRECT_VISIBLE	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_STAR_OR_ASTERISM_STATION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S10: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S10 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.40	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
233	A2	f68r1	f68r1.19	1	A2:G043	otys	A2_STAR_STATION_11	DIRECT_VISIBLE	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_STAR_OR_ASTERISM_STATION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S11: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S11 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.40	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
234	A2	f68r1	f68r1.20	1	A2:G044	olor	A2_STAR_STATION_12	DIRECT_VISIBLE	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_STAR_OR_ASTERISM_STATION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S12: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S12 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.40	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
235	A2	f68r1	f68r1.21	1	A2:G045	ockhy	A2_STAR_STATION_13	DIRECT_VISIBLE	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_STAR_OR_ASTERISM_STATION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S13: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S13 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.40	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
236	A2	f68r1	f68r1.22	1	A2:G046	ofcheor	A2_STAR_STATION_14	DIRECT_VISIBLE	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_STAR_OR_ASTERISM_STATION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S14: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S14 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.40	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
237	A2	f68r1	f68r1.23	1	A2:G047	otchdy	A2_STAR_STATION_15	DIRECT_VISIBLE	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_STAR_OR_ASTERISM_STATION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S15: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S15 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.40	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
238	A2	f68r1	f68r1.24	1	A2:G048	otykchs	A2_STAR_STATION_16	DIRECT_VISIBLE	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_STAR_OR_ASTERISM_STATION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S16: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S16 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.40	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
239	A2	f68r1	f68r1.25	1	A2:G049	otol	A2_STAR_STATION_17	DIRECT_VISIBLE	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_STAR_OR_ASTERISM_STATION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S17: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S17 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.40	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
240	A2	f68r1	f68r1.26	1	A2:G050	otor	A2_STAR_STATION_18	DIRECT_VISIBLE	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_STAR_OR_ASTERISM_STATION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S18: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S18 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.40	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
241	A2	f68r1	f68r1.27	1	A2:G051	oiinar	A2_STAR_STATION_19	DIRECT_VISIBLE	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_STAR_OR_ASTERISM_STATION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S19: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S19 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.40	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
242	A2	f68r1	f68r1.28	1	A2:G052	okoldy	A2_STAR_STATION_20	DIRECT_VISIBLE	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_STAR_OR_ASTERISM_STATION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S20: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S20 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.40	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
243	A2	f68r1	f68r1.29	1	A2:G053	ykchdy	A2_STAR_STATION_21	DIRECT_VISIBLE	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_STAR_OR_ASTERISM_STATION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S21: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S21 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.40	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
